,UKF259,UKF266,ZH916T1
IGFL3,,,-0.023728292718481345
BMP1,-0.03700039814497229,-0.010738151973907135,-0.02158883886055656
NDP,-0.04383458801805369,0.03912181194652781,-0.002657670586095417
TNFSF18,,-0.012763181709987869,0.027240835220002674
RTN4,0.0009635627685337775,0.058517572685065786,-0.0197286436514205
HEBP1,-0.0007061229705952324,0.017898720909616313,0.00766622817598069
WNT7B,0.002642574873838102,0.03720356082643972,-0.01575062014267694
PTMA,0.04290325717518242,-0.09214334207491211,0.07260769115076757
FASLG,,,-0.0001736470408452719
CEACAM1,0.018007302971018362,,-0.028633407575797905
PDAP1,0.075800275942958,0.0813625290041899,0.1095864627226015
QDPR,-0.0005152657618092988,-0.022651968348708123,-0.06355469528333334
POMC,0.001117012786884404,0.0018082598296015244,0.023382616067322188
CCL17,-0.01522893233101075,,0.003197652724418227
VEGFD,-0.016966712343486373,,
TNFSF13,-0.010504576688361371,-0.01237762370878906,-0.030393574522512776
WNT5A,-0.018172745774816253,-0.03328139331733327,0.023845229834343163
CXCL8,0.12211356006381426,-0.01760636692353043,0.04347001267169317
GRN,-0.024267933197801246,-0.02935596147440035,0.020676000296331536
MIA,-0.014208644613984672,-0.022381130829008385,-0.0766931134341363
COL4A4,0.02972917087634513,-0.011776762110350027,0.10256645933384471
TAC1,-0.0006941392334947382,-0.00610879007112176,-0.02452132001841168
RARRES2,-0.038912513504446,-0.06242982802995114,0.06759841409566861
FGF7,-0.016504916602711188,-0.02301213528965579,-0.07050120911826678
HBEGF,0.06523187345359081,-0.027097467008096822,0.06791799513983475
CSF3,-0.018151559481699227,,-0.019638775324884918
PI3,0.065462641554394,,0.007720717174517159
PCSK1N,-0.10599578772531276,-0.015111672174201077,-0.056507293546897354
NTS,,-0.01437675076007839,-0.0011928013212485823
SFRP1,-0.013287832111720788,-0.025157478657239,0.09290485060185492
MICA,0.06635820920254466,-0.030515125053992804,0.10258034706698872
TG,0.005586568460786758,0.07558782774352557,-0.017026352262292977
ADA,0.055266802804191724,-0.021050070974559805,0.06343097336156207
LAMC3,0.04676921576708921,-0.057221781206286786,-0.028287821151120374
CCL7,0.04474452592889599,,-0.020579532861875992
NGF,0.040132531456453444,-0.015835661450192922,0.02691223897729828
TNFSF15,-0.011544788367521387,0.04005382440326423,0.005095239421730554
HMGB1,-0.07575092208952759,-0.04217558103072411,-0.040415349793586276
ITGB3BP,0.06310956401749258,-0.0571946098607292,0.0817404896782285
AANAT,-0.010504577809494847,,0.016568802815300522
RELN,-0.018233594629168084,0.15630777063724174,
IL15,0.004706309512571783,-0.013681839974063652,0.05992864504127591
BSG,0.0697547228236888,-0.09731942570315154,0.01009983134792237
ADAMTS3,0.07785778725887585,0.13142090261230913,-0.021891896113495606
CD34,-0.017386555632286502,0.03450430998727659,0.022164025924205424
PLAT,-0.081082417266993,-0.041581813429774774,-0.02493718726723856
LTA,-0.013287831490095114,,0.04245612713598845
CKLF,0.003343863405150462,-0.04094426069859126,-0.08680041924227903
CD24,0.06749770840611669,-0.0647554195217096,0.03908815365631557
HSP90AA1,-0.10442352028728105,0.057694194508659494,0.057247429735167
BMP4,0.11393270662706292,-0.05482662706098612,0.008868076744369603
SCGB3A1,,-0.017465110708204685,-0.013752197509631083
IGFBP4,0.02921278959711688,-0.060633181070370246,0.03256586640733253
RSPO4,-0.020339354129012346,,0.07003088941294643
LEFTY2,-0.010442932708663866,-0.039218093345824635,0.004521631753699217
PF4,-0.00904549438285264,,-0.01546554927467302
ANGPTL2,-0.02779249980259374,-0.05394342811443975,0.04238372379895019
LRIG2,-0.016578987116594845,-0.013223121725469127,-0.03625713693543559
ICOSLG,0.043656369102262005,0.02704395722294732,0.002189084218772916
WIF1,,0.09211896748843582,
NPPC,-0.014031792464840986,0.09739393288446076,
LYZ,-0.03216382263441585,-0.028628588615973657,0.02778366425028821
EREG,,,-0.03440836448434292
SPTAN1,-0.10224108292238925,0.0788914164709148,-0.03715359074643613
LIPC,-0.016255427090461717,0.014755825390588806,0.006954008581355209
COL8A1,-9.931620789295931e-05,-0.04312390749295017,0.002864286932951614
GSTM2,-0.0038116974671010724,0.02052309816028516,0.008051857300668359
SPX,-0.02663634475809616,-0.045282627812532526,-0.024753564761440954
MFGE8,0.03043640758836468,-0.04471781167493259,0.01451121137477416
TGFA,0.0737437923837832,-0.054904819037817416,0.07458255732611392
SLIT2,0.02666978463579537,-0.017287078823816127,0.09036951337335627
PLTP,0.009526293664994502,-0.05033811745519481,-0.03011679784863715
APOD,-0.041111053123581875,-0.07804861962283333,0.010371149744801434
B2M,-0.004223524862762583,-0.09258084410510527,0.004105936512380757
OMG,-0.07075521469299692,-0.011016216219774222,-0.078312147335321
CXCL3,0.09894236695077856,,-0.05790705649583454
CXCL10,0.010380111561410985,-0.018701525256509248,-0.04079136017756577
RSPO3,-0.010504577033325479,-0.03717065539728884,0.017987450953534247
CORT,-0.02355732059263475,-0.006918008185670704,
NCAN,-0.09344407647126256,0.01341861882567092,-0.12940136016409534
PRG4,0.09948184844578407,,0.09733793965040119
ZG16B,-0.01203282657852215,,-0.026040351993907942
TGM2,0.044285574653259045,-0.014386662044396844,0.007627322167962506
VEGFC,-0.0020504462232620725,0.000360902436275592,0.038406661352967185
