,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH916bulk
RELN,-0.03627351450948532,0.0398121736755096,0.1011763281434899,0.024676454568492292,0.0152050911455068,-0.01243068329707239,0.10401026476578183,,0.06384238675792887,0.03978764856459699
IL15,0.05864622913333504,0.019079793041990895,-0.021669383729569325,0.005173651818225116,0.004121924691717358,0.011174566965356347,0.04684667636468053,-0.03466080575392956,0.08187827102971178,0.0032977634617182665
UTS2,,,-0.06726505221007603,,,,,,,
BSG,0.011009830839031691,0.011141536303596393,0.07165808424320037,-0.06943526753073659,0.04592171273130064,0.07397440740615811,-0.08956079518945351,-0.010868501669413333,0.0036857047516762396,0.03247785658064075
ADAMTS3,0.035858140960724545,-0.00023517239457271734,-0.12047394264650825,-0.008886973054304545,0.030037496005023864,0.03855153911795026,-0.0019403729485872598,-0.016209389816488062,0.02957790620521889,0.11294208322516543
CD34,0.003244899564439212,0.05860546053710174,-0.08868862741113864,0.07809388693988274,0.01511872562029672,-0.0012978756946944124,0.0463096441771499,0.07239199581798432,-0.024286751856965386,-0.07847122044902174
CCL23,,,-0.023202547828483865,,,,,,,
PLAT,0.03946263912428332,-0.016222983405884413,-0.11741760673098481,-0.11560822391452615,-0.009512962490957297,-0.05616786356695228,-0.08883143889203729,0.03450947402135681,0.04088795035676107,0.10216840656892334
NTF3,,,,,-0.02030577941332941,,,0.051120082868417425,-0.014707505019014373,
LTA,,,,-0.016464804006439616,,,-0.02037399380528406,,,
CKLF,-0.04684414565862962,-0.014224705398773168,-0.12747073878405787,-0.004844233918535019,0.020722491893710504,-0.10308313742916266,-0.10245923328056263,-0.049673962152174844,-0.0782431987267741,-0.0615082528014133
CD24,0.016555878229376462,0.0038224449015785552,-0.01769067187728816,0.03139640042677956,-0.03772722399711926,-0.02351975741527376,0.015427547880238389,-0.00739791470582365,0.030190173919924013,0.08210390515271113
HSP90AA1,0.04006624645015931,0.06573775997977575,0.15931846443807324,-0.030003172358060798,-0.011895367165564346,0.12047405300165125,0.18078536211911575,-0.04189546864130381,0.054278595432156476,0.028994756151565562
BMP4,-0.027544504771510867,0.003346189586285562,0.001201987119971781,-0.02193682295196271,0.003639528396313149,0.10456479432887923,-0.017360747038346735,0.07239893678496144,0.008444745977657715,-0.021218826965371317
SCGB3A1,0.0010593948645563045,0.10660280944325341,,,-0.010610651995442368,-0.038136285605386365,0.08024773463184082,-0.027194786660191726,0.06781213399488865,0.026961836109713165
IGFBP4,0.034625824148662485,-0.02263887591490845,-0.10175070532289775,-0.060790216855508714,-0.031244231401889803,-0.0451669429572055,-0.08697895241609312,-0.04623388687320617,0.024475179412478246,-0.02203717932814925
RSPO4,,,,-0.019149569411243836,-0.010610650443394482,,-0.02826193692303803,,-0.020977851246076883,0.02830594253005098
LEFTY2,0.061591729718859366,0.023426633410977497,-0.08244907193870676,-0.007078382472882586,-0.011634707982288262,-0.029565919682056154,-0.02515146782331037,-0.016334859426490808,-0.02852849177511934,0.08464900801252132
PF4,0.147540209187758,,,,,,,-0.013021190486630661,,0.04161036573336625
ANGPTL2,0.023450804954439235,-0.012604163192009733,-0.11740252380936982,0.015997264118825724,-0.013639021960254984,-0.0394739473150797,-0.1632018323164621,-0.02928099244824366,0.009194866411468302,0.07780815074627746
LRIG2,0.003681176040904988,-0.02865343869517854,-0.042192207611986776,0.040966060071730676,0.011211963962842263,0.07983739459421718,-0.053962953828269974,-0.013742288353928815,-0.03968358001194772,-0.022044994056092428
ICOSLG,0.07043401947226409,0.04942391196133208,-0.10607055587884832,0.007694650705320232,-0.02013703308851725,-0.0358183074354757,-0.0573340234238283,0.05171932403186333,-0.017079890794580797,-0.023699573692104584
WIF1,-0.02294626805326705,0.018531441024407343,0.1868120660664248,0.06104064234900263,0.049875290762006065,0.09778402999973708,0.19263969940228234,,0.05644873335310497,0.016813750446566196
NPPC,-0.028382617157238506,0.01888530786923732,0.07819014057778131,0.010165408446624054,0.02469976092016875,0.07681508777770128,-0.10679001926236628,0.0076629904250889785,0.0835281418257345,-0.030954322528340784
LYZ,0.04536456486322224,-0.0390186979165445,-0.12213539044463309,0.04088604349257398,-0.00041302488509686923,-0.06566740242372658,-0.029767821442262005,-0.026922420357949877,0.015176220656962084,0.10777507379747157
EREG,,,,,,-0.030414691056877892,,0.07542006780140964,-0.026128267415039284,-0.025765682107311335
SPTAN1,-0.05567696904151861,0.051970341711195286,0.15348847617113737,0.056853317280547544,0.026357502370427045,0.09632281893685468,0.15488147464345434,-0.017500266974253824,-0.0008052329344120212,0.047938253290022846
PTH2,,,,,,,,,-0.033361772083356646,
LIPC,0.007227193796896366,-0.026267397414148342,-0.045827085315437395,0.048471289475866514,,-0.0346861052673203,-0.032005639001638976,,,-0.0009045070293712851
COL8A1,0.04903778198553271,-0.007306606730373303,-0.05536912530988445,-0.026866761795170738,-0.026136196812078374,-0.04108176905316055,-0.11904861335379598,-0.07299982675701155,0.007704382749724055,0.007112723804495925
GSTM2,0.04026545716354066,0.021211947353522324,-0.02314256686783819,-0.04552892325541122,-0.03136164109861773,0.008271001525816248,-0.04167022030892365,-0.04025208084552881,0.010455656702684783,0.01560674851904116
SPX,0.027852301523418017,0.030593044315303138,0.041493432374662534,0.06638811621431429,-0.04799350420967956,0.10255245793258314,0.20469036170924415,0.009368428514038823,-0.05162534955245941,-0.014188565587879355
MFGE8,0.05969955502793951,-0.03207570244308931,0.01584208398050354,-0.02408643525810204,-0.03131184655142932,0.03410017574293372,-0.09097834386446067,-0.002744635049396206,0.019072721073473388,-0.028402750682613418
TGFA,0.0146136415805863,0.007588936858598943,-0.10531808895011821,-0.04679328802777137,-0.03540794046731123,-0.05967475933940521,-0.08632778540502838,-0.028225199300702948,0.006016174207188237,0.013477223023627968
SLIT2,0.08355679859095008,0.04082162783525109,-0.030231046014253776,0.06029388144541051,-0.021530047823844135,0.13173049294123754,0.07545618034955093,0.01083574742351181,0.05622027060048836,0.03532020016821854
PLTP,-0.025095704398041332,0.00613341414156104,-0.17492346278240634,0.018969897066294115,-0.046874243118456164,-0.1347947056583084,0.0026018000763126264,-0.05075494012097506,0.011807769769494663,-0.03080973412598142
APOD,-0.0217018024964698,0.009045513497570414,-0.15802627703247124,0.020494231924202706,0.020486425365098315,-0.09465003800855189,0.09017290026890593,0.010436049998840607,0.0425707423341493,-0.0015641226381087037
B2M,0.040500325044320475,-0.07238853621385054,-0.19176052992203024,-0.02653426229054478,-0.0915024727943635,-0.13156756449641266,-0.19288725223344633,-0.012314512750752064,0.007375048472052312,0.12577407541466246
OMG,-0.05883076338807554,-0.012197690732845008,0.03759078003929518,0.04624286282291049,0.009022273219280843,0.03287475142821804,0.14903384863308122,0.005246851351382119,0.0032617363072490087,0.08326858022499511
CXCL3,-0.04571224127424468,,-0.026773362169249987,0.02186868464955253,-0.011351153130285134,-0.04281612309981902,-0.01467296499277731,0.0028402190021156234,0.00046121545016762936,-0.07500233171541432
CXCL10,0.07846612746359907,0.03856258240165372,-0.12883193192141243,0.017202247247202592,-0.01724323241510606,0.02250803517566959,-0.02331711706289633,0.07874174518501488,0.06524276640359059,-0.002327530040687571
RSPO3,0.03526536313564142,-8.25574215843005e-05,0.014118651904960755,0.0217270748557577,0.0769410523155576,0.045557045093006995,0.13929338945777772,0.010829605350018812,0.05143399216957708,0.09096772170149266
CORT,0.045003600084500356,0.004686662410397302,0.027567629246214424,-0.02881327163471568,0.03584174702608191,0.07252760658234192,0.0032267433247263467,-0.013626014027877793,-0.03488898010371039,
NCAN,0.010413790881986169,-0.024232315642675185,-0.07031194445768214,-0.025914589250963193,0.042623564656417694,0.020653150733930963,-0.17875678824276098,-0.008438857418436018,0.0012455905790559284,0.0912765463266399
PRG4,0.02343443764968588,,0.012543431011422844,0.021095435212951895,,,-0.01792677144688584,0.040727083050306326,-0.050024201035897865,0.03375635589685585
ZG16B,0.0026455195487863734,,0.0699582503598614,0.1524922618095918,,,,,,-0.029436192739351066
TGM2,0.04536427096383596,0.002439409813602378,-0.09370028947506487,0.0063773416677562955,-0.0491175354967378,0.01480168045809822,0.06657219664674036,0.013622716280297688,-0.03801484820866568,-0.04617535901362602
VEGFC,-0.03407391415217425,0.02256443154007712,-0.0382432461336763,0.06348110769469936,-0.010015404106564907,0.0309011308217203,-0.018294984820206785,-0.027301565997858043,0.01658953103784591,-0.033549711226773686
WNT6,-0.004484365969388419,0.0061808715000310245,-0.028524092334903363,0.04018149816262062,,,-0.01596693891057457,-0.00867920183848757,-0.027841032168162767,0.039216119218158915
NRG4,0.12541951683219174,0.06934739438327686,-0.036129433112866295,-0.025134141423779725,0.0007354752989558569,0.020790947053527867,0.088586508510331,,0.0265948426371321,-0.04574162832893501
PMCH,-0.01894284977256236,,,0.010577234384267137,,,,0.0024604850494099897,-0.015949550887490182,0.01780951010342413
COL9A1,0.06600438549004028,0.015222692086772231,0.01675987372843552,-0.026294752964271254,-0.02247668363277295,0.04589204034840419,-0.024320107405211067,0.011868884389701188,0.021172661231707496,0.04059780971953358
GDF11,0.003752894213536714,0.0059293920022290315,-0.05460516370600437,-0.004393616126116317,0.0100604451929423,-0.01390159117887503,-0.04881978166821541,0.03248460081784287,0.024733935328372505,-0.024344418266197567
IL24,,,,,,,,0.050164708264372054,,-0.05113761879834478
SORBS1,-0.00043162116244384384,-0.013792835097009295,-0.0029177075066416642,0.04164713197904301,-0.007255200342973722,-0.04949791291397364,-0.011733959962027144,0.043138858649382404,-0.016753155970867024,0.031328561828764256
DLL1,0.06717196495540137,-0.034044242667996584,-0.041031072138726796,0.03468644530549797,-0.033340718752372316,-0.04703634254234902,-0.08401531571163066,-0.031419244624094594,0.04869251766149439,0.04486468394474586
TLN1,0.062166482494054084,-0.06342431578768341,-0.12196812357559011,-0.05840155333249634,0.0004075625428379845,-0.02140563484442085,-0.17590130362060033,-0.017040065438530764,-0.03216849390884759,-0.025790894151967943
COL2A1,0.0025082713088138897,0.017462322623263426,-0.02677337128052186,,,,-0.014896071871640866,0.0733574943256215,-0.03360029847023367,0.020488562433053466
SHH,,0.01849376115479948,-0.02104712296122365,-0.017596602809057095,-0.012182920820079763,,-0.014216702199899246,0.022115399649235656,0.00966102082199244,0.06738069164480705
PON2,-0.023065974499387236,-0.037041426657938685,-0.14447502484181662,-0.017171577108991847,-0.0669616328593721,-0.04268876174619167,-0.09221197893716811,-0.041501546229313194,-0.01209909038126529,0.02067345413465643
ICAM5,-0.02464608325183787,0.03587161449286415,0.1161208290987098,0.11101308014778498,0.04008771777507134,-0.0014720520946259416,0.058237322843260865,0.015539336268807453,-0.008699464856843909,0.0036610974297573732
HPX,0.02625442601608869,0.0041374319211301335,-0.03898760651120504,-0.02567414771939622,-0.01061065091371195,,-0.025822848916659938,-0.03947744126514987,-0.00033907085204052854,-0.04426056797940828
SFRP2,-0.02372450097513045,0.037674083005046446,-0.02136763894683544,-0.021397723221706057,-0.04956136350610827,-0.044456370719076585,0.05049648968328218,0.03631628818902808,0.008920062605380284,-0.01971472811683547
CFC1,,0.11363928395756531,,-0.016464805001492774,,0.005818104028410785,,,,-0.04047414396746629
CD70,0.04648800757367393,,,-0.030712626186842208,,,,0.008988682354142111,-0.04034081627207962,-0.05303869709796482
HP,-0.003053673133737983,,-0.08170717837361231,-0.049621977657366055,0.036409778824680224,-0.03700972317185116,0.03305194447920306,-0.01264201594390074,-0.008952852666724612,0.12315651525690668
CXCL2,-0.030264507414473174,0.05618621502101603,-0.0033674590471084154,-0.005286342547252636,0.12045525342548756,-0.015973910971664045,-0.028138270559657775,0.03407924172791695,-0.025491317973673627,-0.011548368909489884
NPPB,-0.00830094502081591,,,0.11689945975551379,,,-0.018294986150853496,-0.03735486668094171,-0.023838252261710262,
CCK,-0.000663581136761444,0.034297577277908636,0.20228902077128236,0.08199762387757543,0.0591743215464699,0.1582032095093092,0.2161616908230531,0.013226888434991948,0.023163297405726306,0.08560279191094317
SEMA6A,0.022301335971059953,-0.026467826199582312,-0.1602782687107927,0.002233505096460834,-0.03676179806985184,-0.017935992173909995,-0.1285020097493841,0.032660069043854975,-0.033784946463265325,-0.008332884365457715
IRAK4,0.029708277837730196,-0.018977918990621366,-0.07648844703660602,0.02613067676536625,0.017200105899244783,-0.03216634211137821,-0.038873833660502205,-0.015172560129098038,0.002541902390303709,0.03320256762423528
GSTP1,0.02859440953768866,-0.05386249972900268,-0.14676137295284727,-0.0716667891078937,-0.08074270285208675,-0.11171726052219831,-0.12998193326279553,0.03689214008428803,-0.042281969563356746,0.01797094927593933
VCAM1,0.013679416077362283,-0.048223503221137054,-0.12853350588046683,0.01879802873555466,-0.060693873725617506,0.014084743544782454,-0.02530988272521639,0.01614958518157519,-0.038576546724619826,0.010415344260532419
NXPH3,0.025984024302420194,-0.008394868783346509,-0.01039285927208885,0.019050462209466785,0.019308952148983434,0.06689235208856699,0.011440631946844006,0.01964906213422556,-0.04183626857264422,0.00549746258160099
MTMR4,0.008322879951378122,-0.018706008074209295,0.035925048219730936,0.026643439452834334,0.030441070956862708,0.033707823205210034,0.012469835432254066,-0.01199359473255099,-0.03164991847554639,0.022681384495216863
LAMC2,-0.01806932673562264,-0.0068307668884943175,,-0.0181497129033377,,,,0.00790038249908858,-0.01548152691239934,0.054505968281792785
IL10,-0.018608161267277858,,-0.02301093464101172,-0.009737211749332215,,-0.08945874793396578,-0.01637661361517631,0.005795502721599313,-0.028354816834880642,0.02305652359965052
SEMA4D,0.023599263855254998,-0.03269593189594859,-0.017241398456041904,-0.01132847229377769,-0.021260452410250815,-0.08464746516830397,-0.0023662336518673003,-0.014452163482648264,-0.018288651670235828,0.02821408195611071
TRH,0.015810079373195254,-0.06181620119833042,-0.04784039003170533,-0.03493611143369121,,-0.014508484277769565,-0.06761951054677419,0.010456563767648409,0.062041912493280206,0.02531822859937039
SEMA6D,0.013057358304435655,-0.025475275969229633,-0.08697204318449564,0.004197148040467484,0.048195201847989526,-0.020284813023499545,-0.05598638827324403,0.01045524233191676,0.036538537444014134,-0.02108101655095388
CEL,,,,,,,,-0.0016485136619074992,-0.03919025871900039,-0.025002419243657176
PDCD1LG2,0.011153411372447975,-0.011869223763272478,-0.057111187684165746,0.00536774922608972,-0.0046117834870341825,-0.06965303596069979,-0.02801414279736639,0.02432643854483348,-0.008045091135023379,0.05605866510805682
SPINT1,0.06629832134268836,0.015442219447162307,-0.05300366957801553,-0.02215126755379141,0.014987177238013042,0.021196945365265864,-0.024037343204942323,0.014488692393060084,0.030729883494967997,0.03717605189526065
CTHRC1,0.05914446697869202,-0.019585239064930208,-0.054590298448729785,-0.004801703833399034,-0.02756404273532645,-0.07420676476833886,-0.04865323120410226,-0.019081782629136082,0.06295943641174007,0.030933586968510337
PODXL,0.0003743017497613812,0.004783159749897389,-0.11241061950857803,-0.01575921533576177,0.04568533597795056,0.0037081038165933016,-0.000340338581670617,-0.029269950916903327,0.09333925188724237,0.04270155651078839
JAM3,0.015319139240877709,-0.02477528553576247,-0.12623882991213287,-0.08513352042167352,0.00704886187576093,-0.07524436994557548,-0.15158427144155387,-0.03928532834514276,0.009650694625104752,-0.020665132228707965
TGFB2,0.029627491878152917,0.04094721805649614,-0.13889798079936821,0.03230209617957886,-0.038190050273289616,-0.015923307246005193,-0.09945949912123432,0.01582336988210317,-0.03352039468188881,0.003793879917596089
COL18A1,0.03581876629865419,-0.06912415964836877,-0.08483957624507554,-0.06442145519887212,0.0014750490376744625,-0.12591106190178036,-0.033561195721937415,-0.02631825432390012,-0.005038027857622081,-0.01428316739849633
NODAL,-0.01652272314225134,0.003501025881863052,-0.04719316176213438,,,,-0.025151465009842576,-0.01582778256652514,-0.017704287160307166,0.018931809859107
INHBB,0.028039413567917327,0.02278141459309198,-0.02088736201446875,0.027949016909704097,0.006164846662499921,-0.025848314209667392,-0.055277346651878514,-0.00821594904784692,0.02379484493804727,0.057092665025438166
LCN1,0.019443595617065716,,-0.02349518629088802,,,,,0.04090264748518306,,-0.030895553908907372
ARF4,0.010230830018152011,-0.055955744435419404,-0.06452868598935224,-0.041519081753040206,-0.03191290005850516,0.009547370501840614,-0.13368853054059754,0.001125326076763765,0.011705582828126398,0.011096216645328219
CXCL14,0.02732124005202393,-0.00885938387959621,0.035579006823471274,-0.06911112915476074,-0.033779308020138545,0.04856715500313111,0.12063862719413379,0.03195201987383702,-0.04927451901547882,-0.010131778701867095
LIF,0.13342385838858067,-0.0351503174094938,-0.05084567059086108,-0.007080593365895352,-0.012579168894484492,-0.042506634692827984,-0.030298691218214567,0.020634659772811183,0.04323814851219468,-0.12643189532707383
IL17B,,,-0.029143641034793444,,,,,0.04320431842141555,-0.02202577834561885,-0.03493167115360157
MMP1,0.05744345517298798,,,,,,,-0.007586834034525214,-0.015949549624383347,-0.07135190809925614
MATN1,0.036362299741468804,0.13092930112727966,-0.024633105506215565,0.06255852219924193,,,-0.014896070017895998,-0.026437696020704577,-0.02269992916376604,-0.03183358269034438
ADAM28,0.0658790591553316,-0.0015334665902232531,-0.060364221686087544,-0.0031789773116514238,0.01534552389376989,-0.06611681112505019,0.05217755973719419,-0.012826897349672796,-0.05666369081688931,0.016922945854753207
TCN2,-0.006497702187921391,-0.02792218126590268,-0.057606374043262,0.03529873182959089,-0.023474766680377943,-0.015884427313230257,0.015505480774175994,-0.010288006248671823,-0.01639554557777524,0.013652912518833358
THPO,0.0035647115442033897,-0.018372159395862852,0.03242013707929117,-0.0007952787927022322,-0.013089819786356977,-0.0014789320425744464,0.07577788408798923,,0.05912943662369639,0.056824262824286265
CUBN,0.08976890999501483,0.05668869052091741,-0.059968767249679575,-0.013503007916086256,-0.037558993770683745,-0.03244675538341501,0.010462741427420109,0.005111947924135101,-0.03234482414656626,0.0008517846669170022
TIMP3,0.027204524355614657,0.015630441879711496,-0.04551273415625586,-0.0062045172842470344,-0.02287091732934049,0.0007015642901674743,-0.03712905416089825,-0.033565862188168025,-0.0254832815572013,-0.039256064441757485
PIGF,0.006453402761510451,-0.019497188263243953,-0.056173063949459034,0.012334245462657054,-0.01794487394160646,-0.02217662534911471,-0.07180235747485826,-0.012509032060251803,-0.0436726247196509,0.05979886180926464
CRH,0.059025436943547914,0.025702635177230485,0.008373727481601536,-0.022981166860856845,-0.023683302494331156,-0.005415505060427453,0.09656599555783817,0.06912850040071153,-0.03276052803917553,0.07504880896252618
BDNF,0.15345277216636383,0.07408498173247414,0.16695066423701385,-0.012401179122770861,-0.021293934826817365,-0.02860601200618991,0.0036109977880925915,-0.022057808205064484,-0.020394725150479714,0.035215936457610585
CCL5,0.0034102541780160252,-0.009549828993004963,-0.053334272183869096,0.050791440571870614,-0.012717920615099671,-0.01094978717084812,-0.02020831263632618,-0.008420719496341204,-0.02062495649751546,-0.006934906423469517
GAD1,0.009961093582189525,0.12157140387083991,0.16907075876156927,0.060375003905804324,0.07464765053394128,0.14797045079994256,0.19926501431434207,0.020045363336444265,0.015928387667823223,0.11649984075906718
COL14A1,-0.04281686007000952,-0.01829141803368057,0.022141407689104834,0.006283690083864031,-0.017145832077660076,0.03942680359712081,-0.016092168172311388,0.02357108567282514,0.0034903061278829914,-0.045769658673367436
HLA-A,-0.010412202312216417,-0.09134769410581048,-0.18838977607576712,-0.07316356966400414,0.010727753349113356,-0.12472746272655284,-0.15685029982224588,-0.041678815348419246,-0.00011182962217265648,0.06303364885802626
CD5L,0.043719008046165256,,,,,-0.019866847548634735,,,,
FGF18,-0.019155358334445226,0.01966239911835671,,-0.015642677421912117,,,,0.012677797643322138,-0.027561956685792796,0.0031110486907338698
ADM,0.02150946477323401,-0.004729224369070266,-0.08761291477290539,-0.07938615938937363,0.007267072639985839,-0.010877222063604213,-0.15923910308589898,0.017142650080626324,-0.04163090665225025,-0.10460410923943497
CCL15,0.01405713960714787,,,,-0.03734736317108546,,,,,
GNAI2,0.03956887390319591,-0.04996520405142871,-0.1561911411396768,-0.06129505049628167,-0.020432303138648893,-0.13188181621864695,-0.11414321638990614,-0.04460133884552533,0.019947877483511546,0.030399761852980777
HDC,,,-0.059686287506980476,,-0.015935171947793727,,,,,0.03342979410688272
COL11A1,-0.004897562532619666,-0.05083729459908677,0.016150909950943957,0.07502018122153112,-0.04549878381482821,-0.011700126990296662,-0.0448829209116883,-0.04498037727951481,0.04144719120154605,-0.004210970420767302
NUCB2,-0.0192266974032379,0.0068191541852035764,-0.029598501605819196,-0.04113415931110716,-0.021159112608319784,0.058606223790039484,-0.05116845053511452,0.014984320041947748,0.0021599159882618236,-0.009219620060040862
FGF16,,,,,,,,,,0.0008192563967848346
CXCL1,0.049593973298675376,,-0.04559738811799134,0.01872900401902781,-0.011911814152650153,-0.023114359104785945,-0.02020831606247413,-0.023426917593227164,0.02116651015920684,-0.08417868363785601
