,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
LAMC3,0.0004725976103175469,0.04342969433512512,-0.02666408820803873,0.12343130216545403,0.01752570392075761,0.0722454760973383,0.1867534653612931,0.024614792661519613,-0.015534383885538273,-0.00039149934312623957,0.04959985966223329,0.009125551413308659,0.040991058476797564,0.010621215200047633,0.09596018261518038,0.08959378005072816,0.057537064788935686,0.02265012252162759,0.05550936563596954,0.048547243511177784,0.038549783477402955
CCL7,,-0.04014529259157415,,,0.00153190836862122,-0.028071761022691964,,,,,,,,,-0.021960383280538724,,,,,0.005062743373928752,
NGF,,-0.05207632487614043,,,-0.04592017487896872,-0.013256369693418186,-0.006253856009156913,,,,-0.01618762332787097,,,-0.07380441235944665,0.04761900875831871,0.018902014832043165,,0.038295282185281485,,0.006146004164094909,
TNFSF15,,,,,-0.045204269400495455,-0.01403089975458934,0.07644948471271809,,,,,,-0.03802699478321441,-0.00675030686194855,-0.02208695689243166,,,0.012941784952428629,,0.024485147054454592,
HMGB1,0.0033618441090335514,0.15316679926133908,0.0033290881622046703,0.24481850028625424,0.08580453739111635,0.024413645258002166,0.19898743636358177,0.09695718860739448,-0.009264007033492712,0.00642033246041371,-0.03548446045818687,-0.004920420313036818,0.020728446603164793,0.07328917176657714,-0.06006439114149874,-0.03621393713455953,-0.07295269630205896,0.01635080902400841,-0.01951517957666157,-0.06325523572083261,-0.018444975676797693
ITGB3BP,-0.03293530941298902,-0.0004307574586694677,0.06589775857916928,0.06744160583533572,0.018496700961138413,0.02737493543668174,0.24011591774645202,0.05751008901174959,-0.0013128215100124006,-0.02749801498953686,0.041349880458392725,0.036237595839340664,-0.04817407791447692,-0.036105347310490886,-0.0037309873630601465,-0.017930545499848436,0.05345050927723776,-0.010570141378377055,0.03733340599423424,0.017939911153182348,0.038414050261185745
AANAT,,-0.044949603611548636,,,-0.010151216949762905,-0.005605743997301618,,-0.039865975735763955,-0.0081626622420347,-0.012885908126471559,-0.042402331228447485,0.08311244156855173,,-0.05172753929317502,-0.00060547182023769,0.0007082742782619357,0.06857977909551187,,,-0.02749534763834595,
RELN,-0.026480547888845306,0.004148597459614585,0.0657695611221672,0.025142114885899305,0.02187894640397864,0.08665763974952555,-0.04387208165178578,-0.06852089402159799,0.03236867169899464,0.009859368949781249,-0.06881806811095112,-0.027133718775193768,,,,,-0.02517652520396035,-0.04129063634679264,0.06553963898319161,,0.22722723058878347
IL15,-0.06046711847689712,0.0345138789133204,-0.016107175378052063,,0.0731008222656283,0.08783356342733385,-0.06008196634878033,0.07632113009843061,0.018543512343621855,-0.027696039528373382,-0.0621112869596959,0.024905628378333794,0.010188999775869529,-0.03520079516904699,-0.008271374661696505,0.004880331219583015,-0.08384313183093978,-0.039509236305272345,-0.06334150937649784,0.09395009122955446,
UTS2,,,,,,,,0.007923862564512612,,,,,0.043982948874158316,,-0.02633247676065939,,,,,,
BSG,-0.09444684433592881,0.06969363461579313,0.021141778433918304,0.0035062852115187774,-0.08831336720151954,-0.017631402627043796,0.17610369004564835,-0.1316855012224522,-0.051764205135436676,-0.02346335605109981,-0.04984215174008842,0.10426624891105786,-0.01580682099971495,-0.057484109870803234,-3.21235112556869e-06,-0.0044541929547178855,-0.04439559377054626,-0.08752870625548854,-0.04058518457163473,0.028848803619339017,0.02170664727751468
ADAMTS3,-0.06748721705377594,-0.02023412975268563,0.008650351863401717,,-0.011839589978659328,0.03677697774513072,-0.04240736457217925,0.008267808684574116,0.021851709990509876,-0.00011013052434558822,0.010241235582530376,0.013706099288132777,-0.05790916788817504,-0.03729304848474758,0.05046953940602714,0.0248193994995831,-0.00040781657433592645,0.01024205123156625,0.03243053381131915,0.042905755503005814,
CD34,-0.09617443692652611,0.06954622756544881,-0.0020833427477834417,0.07042034787486855,-0.006789946533524347,0.12027452485138267,0.1276167663929064,0.025939433717100717,0.06984022674504584,0.03583847057842329,0.009843393594758781,-0.002936240690769162,-0.017354669485361643,-0.02680004520056267,0.05466522632692225,0.05029578613357975,-0.03998178666726807,0.035808564890771784,0.07043382258239222,0.0658336448512387,0.02892036436004297
CCL23,,,,,,,,0.041333875395871446,,,,,0.11053346400160773,,,,,,,,
PLAT,-0.08953199680665769,0.06690158495707937,0.04626557242744269,0.12154465880668572,0.10208763758606215,0.052915565850983996,0.2691304069575893,0.006593168442575565,-0.03807550392181238,0.028838547474933206,0.0283874820109414,0.01094416278208272,-0.068519169878503,0.06295453154975912,-0.0014190960083658053,0.16125566370998104,-0.0060160527710972295,-0.08687913086204674,0.031094798584693,0.059993644924127815,0.17063185150344387
NTF3,,,,,,,,,,-0.020800929707787612,,,,,0.06216485225161235,0.1617306463961323,,-0.030711711100786725,,,
LTA,,,0.043283696367434926,,-0.003582431227460642,,,,0.04434065479628838,,,0.04232784593220717,,,,,,,,0.009958154679935802,
CKLF,-0.02577294076115326,0.0773885735206058,-0.01597265781907692,0.06959960153819664,0.004056588358252332,0.05042755639090993,0.27065356898912996,0.07571789599951011,0.010763161376121657,0.0065644379978008465,0.04529357131172185,0.04042856189334645,-0.03102437650427184,0.06340700124326641,0.038022561716399034,0.08283002597730976,0.0093059797926174,-0.011342908920950124,0.0729501906564593,0.019493936959739288,0.08094029514507108
CD24,0.1277630695744084,0.012610609354430948,0.03622843907735338,0.002506201926374211,-0.060931308993068097,0.0671909462685383,0.1652019596070594,-0.01037846142833349,0.03216065483712777,0.010245250868944024,-0.01993603930753306,0.049972491033364076,7.847354433612158e-05,-0.07849563534096374,0.037538543734225625,0.11114447123662971,0.07917203362592054,0.05332820355499552,-0.024048814443346705,0.05015232218903866,-0.050287160987454484
HSP90AA1,0.13288861477813202,-0.050189336336067425,-0.026006404892573016,-0.15028190506256814,0.01548435414780435,0.06670685534166654,-0.2867473479108228,-0.06552257449700523,0.07908721819728043,0.02065314871725209,-0.10936238022179227,-0.06324609381292363,0.04979993395360833,-0.021380976427237127,-0.1315407204460655,-0.1876651538165423,0.007524270469212173,-0.05095581226414638,-0.045761956859821165,-0.04971968257834874,0.09697952657865856
BMP4,-0.032872685857307,0.0489561054167925,-0.03603101961327294,0.03066816316327303,-0.029938533850890393,0.017244717143618502,0.3068126397975871,-0.016948856584847564,-0.03754877935817275,0.010392112843048333,0.07984690255618108,0.0029788842402002197,-0.07936376830045569,-0.03424209763810962,0.022957085182440357,0.07351629746777058,-0.03398229804982274,0.02405528282568934,,0.1038191204835713,
SCGB3A1,,0.07302756639544286,,-0.01793685593658036,,-0.006028514065341622,0.018857736095101635,,,-0.010869389537744634,-0.04775861957796205,-0.008327098406292987,0.04267494593927389,,-0.05364844587920428,0.0208070612624667,,-0.0709894999801596,,0.028819648715821322,
IGFBP4,-0.044530540364152445,0.04310581159121905,0.001113370653973103,0.08499427169873143,-0.01864959706964702,-0.05554768427243552,0.24090961193454857,-0.027343123329315547,0.02342389199174357,-0.04786857873962144,0.038200342188067365,0.03594573741925311,0.016489758355603113,-0.05087998098825296,0.03848412311706784,-0.06145538470885007,0.001754565227403899,-0.04301903942777359,0.03642667058884295,0.07003114617698362,-0.07757815053240882
RSPO4,,,0.04788057929928667,,0.02611553198091853,0.10849378706186974,,,-0.03135077967137126,-0.010869387947850532,,0.04234776181552844,,,,,,0.003928912419503393,,0.0884289177964346,
LEFTY2,0.07533484009326974,0.040918126173083075,-0.034407092839982965,0.09662988761592194,0.025433203175359766,0.07874037985043476,0.17394583984420203,-0.015900787250838412,-0.0038907665988250142,-0.011918416820353524,0.007390633035946798,-0.027997190074863343,0.11772301565422473,0.04617554001698011,0.029460787030573442,0.0364682056660716,-0.05216251921698775,0.04543930983615721,0.0209944968986628,0.05108892156751697,
PF4,,0.008818787899453876,0.02456703648073225,,-0.03541814296860316,,,,,,,,,,,0.06834413583107103,,,,0.02062376456970367,
ANGPTL2,-0.03704209187620274,-0.0039523281598470555,0.08535806229567458,0.12822947534834903,0.0721925267808937,0.028678842778355463,0.4082307777718333,0.034603982553926854,-0.019192250333346747,0.009591631233350446,0.11488103000368982,0.06561475873937891,-0.09350390854440055,-0.11424652308116762,0.05417109562781201,0.17410044698641758,0.015456150715300834,-0.012450922986069755,0.17007683474168528,0.057879509892980234,0.0729292989232984
LRIG2,-0.09716460289605881,0.001576693488723864,0.0008113328426911086,0.024759247564155543,-0.03035713491421077,0.0015677203598036123,0.2128697568268197,-0.006178819093393334,0.017516019371300144,-0.0547874752660565,-0.03366895067583631,0.062056373585414194,0.07034361539237194,0.005079096770360326,-0.017618071017961548,0.03167743203262131,0.03622529562954453,0.0210469674117074,0.014342360792034424,0.02528344553747145,0.07253998437136845
ICOSLG,0.07601851705381434,-0.04013315283337818,0.04774816985265993,0.09720084868991065,0.0009899427235495555,-0.00981762893915379,0.24168544258777364,-0.0036086777709091783,-0.0034995872475217797,0.03417718582748037,0.0662425259339701,0.05279974993970577,0.02350783484270158,0.0823757206141904,0.06018084680821174,0.10166239452755725,0.04368862263977037,-0.007674061717227192,-0.0037509138300723124,0.11208527281539127,0.07130369015142006
WIF1,,0.02948043026987289,,0.04965459766620785,,0.05670980841997624,-0.26027799266517976,-0.11908801417055787,0.07775051505600884,-0.020453937662572107,-0.06233846101292089,-0.07885092036847552,,,,,,-0.035415900239069785,0.08135904175290279,,0.03397312824344018
NPPC,-0.07390266663714597,0.021796237957818234,,0.013309241762233645,0.019543409247125217,-0.03301099967124325,-0.04039293076326494,-0.04630299512963847,0.001506932465739511,-0.015105789277432228,-0.06188842194921858,0.05848803026564925,-0.03170353870255701,-0.050893158807370095,0.01769589263519099,0.045973065693602704,0.013398960325974827,-0.04919096854785408,0.11289265008833424,,0.11447637908010183
LYZ,0.04743480715755031,-0.0356089520823131,0.009544353548935318,0.04940013651219416,0.0029479002685639465,-0.026419825181127354,0.06055687057836932,0.037756568201180035,0.06177599410099153,0.011077282748426105,0.0799610580646124,-0.04450482908148378,-0.018822519172312337,0.04023968181608112,0.0294602937227317,0.03573655063841106,0.01652968182875739,0.01388280335693404,0.04366647384381709,0.06811696462252864,-0.04148636612051296
EREG,,,,-0.08009509458752428,,-0.017701745430491096,,,,,0.01182584698480105,,,,0.03825262349051361,-0.015409365325411107,,0.012272595394725694,,-0.055885496031978406,
SPTAN1,-0.1035237746720687,0.15835153759126674,0.036265307139902794,0.108973785700591,0.0642536592165568,0.042657236265699734,-0.09063620506119473,-0.07642029468751502,0.03420764498676471,0.04124428820441819,-0.14896353693502237,-0.011131208178078136,-0.019523436726532287,-0.02748220724425853,0.0647730664367938,0.10437910533263085,0.061531678584845484,0.08972397162728914,-0.04771898726032401,0.03682001225032961,-0.033032615597634915
PTH2,,,,,,,,,,,,,,,,,,0.023856814882015576,,,
LIPC,0.005419240152411931,-0.02863618726460555,-0.01908330596831554,,-0.009123874296945654,0.024899824998805005,-0.0664093556790148,-0.0041573560219056276,-0.03261137790016402,,0.06116001143113964,0.028077764258240656,-0.03361835748919363,0.06309028876121014,,,-0.04215156589161428,,,0.21195943236702972,
COL8A1,0.111343171567868,-0.015398153262393183,-0.034236686252598576,0.0013041059751277308,0.011499769407528546,-0.0041485856574881505,0.1664309815114353,-0.018355852149393653,-0.039354894084543096,-0.015474254390632804,0.03495674458932701,0.028083378067414233,0.011576906835070523,0.03695919536651779,0.06734869024797273,0.02217259305026134,0.0010972408641948055,-0.014635585880273508,0.004487669628690709,0.09919990620155608,
GSTM2,-0.026591436063372432,0.010822705368860807,0.0983357159146451,-0.07084132150426897,0.08909018986412372,0.061178797718268965,-0.034370437884590536,-0.0363937123054557,0.04320791179574523,0.003890997549485309,-0.0061064002039317045,0.02777936981772192,0.012448604777068752,-0.02817203295583442,0.0660615953045,-0.002735906283444713,-0.006665299874689517,0.05875519674467289,-0.07776751148377505,0.033944679628860226,
SPX,-0.03923654022451428,0.037027024458832936,-0.03988917395717976,,-0.03209524630413862,0.11176621868857368,-0.09999557922819402,0.01054828879937823,0.042409179116829385,-0.02542726225250978,-0.009582759153745145,-0.07167358928321878,0.05454311270114605,0.03668832256656295,-0.009813218476289817,0.031779766232572296,0.08404258130301726,0.07839292029703546,0.040088996670971745,0.09770531649874546,0.03408666951244258
MFGE8,-0.0033592383028548875,-0.019954242444685844,-0.026715286079090052,-0.013423860406196197,-0.013712846846274383,0.03310052988509073,0.10796696088767437,-0.04359582787444522,-0.023936760187663785,-0.01279037738665228,-0.08385866020085345,0.022549840349804815,-0.02084786169088433,0.013066619896297742,0.021147848301115872,0.017003104797277423,0.01782994087305079,0.02213824039535462,0.0166090217660554,0.030631261558042647,-0.023737847220595572
TGFA,0.012795912627351856,0.06840814631816866,0.021249030645228123,-0.006544414317995705,-0.06407834012979767,0.0002747997094304168,0.20379679666174125,0.054755826597058965,-0.007444083205168035,0.06477580817107384,0.08909296304458848,0.06930957915730994,-0.020478937593458837,0.019322420635079635,0.06861918525782948,0.07914008770713227,0.05015650196419815,0.06172008334037422,0.01390987325207521,0.10483815395023448,0.09736560686530715
SLIT2,0.026177646741940123,-0.019091186019436227,-0.038564685318300304,0.00021581468640701585,0.04274183383166764,0.013838197158392384,0.008133647726509785,-0.0505532307298334,-0.06095638482727279,-0.020818199254716542,-0.0004049426151853772,-0.038877491521039025,0.0009659771575450554,-0.04739938038590553,0.05841372957295104,0.05318427950885105,0.008057147308091867,-0.035993091182865714,0.058625335014849,0.037132291456581396,0.028514871619476388
PLTP,-0.06499086759850997,0.03429964801604296,-0.02134928878746962,0.15614509172428293,-0.007777419784006801,-0.03533321433716926,0.12449664344759971,0.040749501941230004,0.025245761943507278,-0.011747261122078257,0.08903311338550225,0.025990423470103278,0.06457041493132844,-0.09406553943267085,-0.025730878157742405,0.05296422934301395,-0.07586674567079967,-0.020576141008862417,0.007687122352967418,0.03417164200206205,0.09710793299839858
APOD,0.16226120534483818,0.06667419785423571,0.04920777171277593,0.14350468205113706,0.004819344590695628,0.055774385337860666,-0.032225473693185555,0.1963592217691156,0.09475540330490362,0.00395401964051312,0.09406875253439537,0.001955680083141016,0.10506626615378122,0.08632230610571068,0.11522404210770305,0.18481780421514507,0.05791699679081201,0.005453277279509138,0.029810584967111628,0.08229935842527525,0.15904333450885022
B2M,-0.022802044411570924,-0.029753727369253694,-0.09613409805542057,0.08398709402065312,0.0581753633601103,-0.033980915142984666,0.2306827415157574,0.03031094768167593,0.06183820883592476,0.01846421524163267,0.1292219904727761,0.014438958423043408,0.1478755412494153,0.020744042003172983,0.029041534653746356,0.10806865920767883,-0.07086104735933291,0.02067338104239678,0.023147835054769056,0.050359611658217895,0.07235388232071886
OMG,0.0739312791372998,0.09275078987712439,0.012382677861935804,0.10814818895173058,0.03900849293649438,0.10452447719897374,-0.03820062122259674,0.12222572553470792,0.050544893968481254,0.016952324982232363,0.0345569760272195,-0.03227045095954509,0.10008993157873353,0.08688450949702248,0.07852309029537184,0.14661937121487734,-0.03976258206478349,0.027264879082809116,-0.059686319955979505,0.08786809155894927,0.10861203016689353
CXCL3,0.04538866245655577,-0.05831003627057548,0.005860734067491345,0.002629138911198712,-0.03348960838646345,-0.03732269187236955,,0.03785065648399739,-0.03252223161983884,0.036898107460424226,0.004873665177654583,0.023733007096221916,0.11047403264583544,,-0.0646985340906527,-0.06366163547859145,0.003100748961777482,0.005894369096157276,-0.018867410044755988,-0.006589044436022111,
CXCL10,-0.10152300101582523,0.031832087082154195,-0.043162074825255914,,0.04049197199290291,0.05788243362689949,0.05063006253435011,-0.035317731852511754,0.07925754390156557,-0.01766370342653379,0.0428231944645376,0.018648110710858465,0.06147209090425256,-0.029328134555323876,-0.03639774250321947,-0.040872158975389636,-0.044478910205295825,-0.0028614694319595343,,0.03986687867004781,
RSPO3,,-0.03470413970784224,,0.029290586052619843,0.00676298293469907,0.0399906632769898,-0.0737287970327678,-0.0516617534328924,0.03212345870797369,-0.01728664278620593,-0.02180745943946835,-0.02191976801524005,,,0.04342848513334423,0.017830941890321327,,0.021951632396062175,0.009490041371033667,0.054287257121117705,-0.06268091607881018
