,MGH258,UKF259,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf
CCL7,,-0.014626980649647257,,-0.021621484640360532,,,
NGF,,-0.03351414857460601,,-0.024971083828896318,,0.030571486832191488,
TNFSF15,,-0.01628785834984169,,0.05897502260193674,,-0.024533975656444072,
HMGB1,-0.005716947405319115,0.0003297818664986756,0.030355661070093274,0.0101889990393066,0.012759114187446612,-0.026684934116314295,-0.07577649621481485
ITGB3BP,-0.025599792600644707,-0.0002635502012824117,0.0025947311679794896,0.05222908711713371,-0.06393047039354674,-0.021910961911848544,0.01136882650519718
AANAT,,0.024679242099992265,0.07234975234758928,-0.01896814285423641,0.00475378089998653,,
RELN,0.06506218653985499,0.06278777055986445,0.012146473951709143,,0.04632517520616003,0.0257362778623327,-0.05711455066870106
IL15,-0.025562110775490886,0.004705765423471917,-0.017141910817175435,-0.008442633262719561,-0.03700202853041154,0.013649689308175974,-0.03331859578552776
UTS2,,,,-0.01615276187301234,,,
BSG,0.05376087933110049,0.030814157108496804,-0.016728489838943945,0.025008010891573094,0.005512728574784425,-0.0738893418136436,-0.14723674200274467
ADAMTS3,-0.03224035825474832,-0.02887871098685766,0.022328499154374543,0.0007386520064129103,-0.046038190537336925,-0.018250521600386264,-0.038306638949646386
CD34,0.023420987413153637,0.04345067714304926,-0.039697918978962674,0.03145749612840257,-0.0010183144737285052,0.0022728486043780763,-0.013122876522477967
PLAT,0.01623733883567256,-0.011295303383220013,-0.024797327682443023,0.03314220722953391,-0.005948257842389016,0.0002768711429535688,-0.01826493041449185
NTF3,,,,-0.022611186061349733,,-0.047876572867270414,
LTA,,-0.0030146085801264063,0.0030469393649487832,,,,
CKLF,0.003759755676244839,0.028522733642617606,0.022467982292470025,0.08204232538494546,0.04059394431832901,0.0007379422240814493,-0.04624130707128682
CD24,-0.05985183369018776,-0.04262969553744566,0.00440210365428117,0.01596817794167615,-0.024017287799653512,0.005334630360756688,0.0659881024247123
HSP90AA1,-0.10288581900825294,-0.06975738848633621,-0.06841315579613855,-0.09116469072107652,0.019635920356315253,-0.032405362917151216,-0.08124527820379306
BMP4,-0.02665701133020444,0.008411049874659475,-0.014606680311698898,-0.03129189407132697,0.03354978487221563,-0.04485025163274889,
SCGB3A1,,,-0.011961400152455977,-0.03290881366839864,,0.009470707104799882,
IGFBP4,0.007427662445169896,0.0093187203643493,-0.007627336026326139,-0.04309497988885388,0.015276081700021725,-0.005636132129005339,0.02577333489021297
RSPO4,,-0.028695590463365592,-0.009466857358741611,,,-0.012677889959092702,
LEFTY2,-0.025645989186225685,-0.04188857389871149,0.04308371813924741,-0.018354192019883437,-0.0073174447864568426,0.046560338931654816,-0.007981125372634651
PF4,,-0.012761752448115591,,,,,
ANGPTL2,-0.02174277903499931,0.04678312643610172,0.06037324602690717,0.059493547394469125,-0.041936340320240906,-0.05968674796467423,0.0007744016243859748
LRIG2,0.030110763152558184,0.04665165314367056,0.08305677212852679,0.05084627069541444,0.038443935697108626,-0.009201056157449561,0.009578528072801478
ICOSLG,-0.03421476807067631,0.014551766587890438,0.023550194752013157,0.012819788239886236,-0.026851507478674323,-0.03669404393208736,-0.04973483327343946
WIF1,,,-0.05155415345104942,,,0.05115497226786651,-0.004429977783620309
NPPC,0.017282981103346386,-0.019796625177181493,0.014472544472379327,-0.032276977486923784,0.04837471180155661,-0.036359009193880625,0.01824560071704255
LYZ,-0.04434579482590085,-0.0009799721918718125,0.008537765939536824,0.026806844388885673,-0.014519973213021904,0.0031914513434829817,-0.01783427188768212
EREG,,,,0.018698116186651684,,0.0038244739568498182,
SPTAN1,0.017563086511855033,-0.01960606959152487,-0.01996025685276681,-0.03618311451772864,0.08351636696815758,-0.015273233946283694,0.09609401567278403
PTH2,,,,,,-0.01881664707389029,
LIPC,0.00844326754467938,0.09090140109970762,0.02436929293102656,,0.010770773479374463,,
COL8A1,0.03627830301068622,-0.026597311954612866,0.06097134824443644,0.012510855572744707,0.002030094157081564,-0.02925012485451791,0.13929142057412042
GSTM2,0.04008662284208122,0.08962165913659113,-0.04074584235040947,0.05261797912520332,-0.04980701867770022,-0.02383450503077798,0.030048143181554948
SPX,0.023652026324540804,0.0034961221201008086,-0.028412080267101222,-0.02179977679522231,0.02713932143051424,0.025335315493480327,-0.010053465509693854
MFGE8,0.0162460942498109,-0.01850606557108011,0.07921659243760724,-0.048460559624486504,0.005776647056164737,-0.0009937017804048317,0.03252633307399123
TGFA,-0.05214920557367317,0.01002694533679475,0.04114318173917041,0.025683946122017094,0.0507936545093339,0.037790969944576036,0.02311977260971864
SLIT2,-0.009086440150719011,0.028227550965740957,0.0050862642532858975,0.050641761715676054,-0.04190994438236909,-0.0021661408931438596,-0.07396475229641528
PLTP,0.00825357940830732,0.027643249878330896,-0.025691224083543584,0.015277648555431482,-0.021613708205870885,0.043984936228361915,0.03833823461557566
APOD,-0.0877000861122846,0.006823925197473039,0.04261889739653372,0.07473328576937133,0.06722565037539023,0.02832169953498411,0.004657684505991814
B2M,0.033977921903749514,0.03660001967817541,0.029347028785403916,0.04308190116187506,-0.012073588049685632,0.0037964676097520626,0.10955955830677332
OMG,-0.04366814725405783,0.02384665698309944,0.008505587179847549,0.03734814648153454,0.035083663578452266,0.0191729484280579,-0.0020803339967107055
CXCL3,-0.020859035521997017,0.08414360554460111,-0.012345281479008145,0.0011816401875726905,0.026691410399241368,-0.029045442883272876,0.040648909209190745
CXCL10,0.10550523809702014,-0.009183497446921434,-0.019618146268469576,-0.02232695665939333,0.008532800735517229,-0.03829243106065893,
RSPO3,,0.024101516822309994,-0.012900581213570054,0.1215760458912224,,-0.06196543969744071,-0.05824860651881848
CORT,0.009475764469271331,-0.006324870311254385,-0.034224841344531666,-0.024654214340362596,,0.012299793208058624,0.06266955020129102
NCAN,0.021731316523271253,-0.006965189753602023,0.013369070648409552,0.029126574846890765,-0.04839572140910296,0.03772379327279988,0.13098388500786118
PRG4,,-0.014626982929045067,0.006832668301265231,-0.023681508954176422,,-0.033176504486774505,
ZG16B,,0.050659312437071585,,,,,
TGM2,-0.019941335200545418,-0.03887446906136265,0.015303241431166152,-0.004196175568709261,-0.0335331327635364,0.01238774510072715,-0.025978536477702985
VEGFC,-0.025902097451663317,-0.026069200096643427,-0.015392712881875664,-0.027825608630949367,-0.027598892205313457,-0.01870750141074117,
WNT6,,0.03849359313604495,-0.013433982518611626,0.07732148255787023,,-0.028573909863928264,
NRG4,,-0.017801707348752877,-0.017957394970503908,,0.09085507225626073,-0.03612541952813897,
PMCH,,-0.024665999836767594,,-0.02197675081122821,,-0.02608771587897812,
COL9A1,0.013185320750853182,-0.0028508547846255888,-0.020462024659966948,0.01195062792505512,0.04726822814563685,0.02882570732819788,
GDF11,0.019510101474710363,0.005688121568156073,0.03564694152168963,-0.047427376292750796,0.0498391391789592,0.03647046031621069,0.004364871067881295
IL24,,,,-0.016385335832619106,,,
SORBS1,0.017795793094863566,-0.008134986522137979,0.06576340105092283,0.02523290959647857,-0.011913073908850665,-0.005794557511095005,-0.11475092542688003
DLL1,-0.05815091194934458,0.029422180620845118,0.013494494954289143,0.04616387854186434,0.041443138499006514,0.0009563474698516506,0.010058656105514928
TLN1,0.046252389049293276,-0.052936623846649364,0.04865261938825064,-0.01931290539409549,-0.03554635110992724,-0.04626170631040689,-0.022537051178748956
COL2A1,-0.02432869216733214,,-0.012532995224718669,-0.022934944233568653,,0.011688374618240726,
SHH,,-0.015199836810061578,-0.01196139910695514,-0.01773274379509816,-0.012683470187694947,-0.03178374763904088,
PON2,0.057755334574794114,-0.03680601485461714,-0.005952116263153259,0.04010658136604862,-0.055197620521929856,0.034453382566502495,0.001931812057644333
ICAM5,,-0.023690024494832092,-0.023359966337306623,-0.025885092534531327,,0.017294987566477144,-0.0705408356501187
HPX,-0.027634526180348847,0.04383137212848086,0.004768433949015516,-0.00923192328452221,-0.012157294798717622,-0.0054615690680748195,
SFRP2,,-0.01731096692246829,0.006309833286383651,-0.030858721153903916,-0.04931117043185283,-0.07454427118984716,-0.0574942914699252
CD70,,-0.019576010636852523,,0.0988851277679724,,-0.0535438536320122,
HP,0.026981088506427917,0.07187063298965223,0.020295256149125643,-0.019805783789841363,-0.028383190598711538,0.014043540403729671,
CXCL2,0.07576878890425268,-0.013329468798701312,-0.023674483689046948,0.02545228962610303,-0.010349625939557131,-0.021643298956756624,-0.04069534079925687
NPPB,,0.012913512508244686,-0.015392714001431813,-0.04316924358528409,,-0.029348016430155714,
CCK,0.005405885224921678,-0.03372863579467846,-0.02246560602953293,-0.01261762728554976,-0.062044849193355546,0.019385048938738707,-0.0017235222263263445
SEMA6A,0.026114331389208413,0.020431078609336187,0.02487340479944588,-0.024969662258616222,-0.01540580017736912,-0.02003306825029975,-0.011269406746604949
IRAK4,0.0076517922119251555,0.06014739408217523,0.060453016342115105,0.04044585699754178,0.08249674839622599,-0.020734702123565443,-0.08135752808430317
GSTP1,0.040856662846008675,0.0203294972895102,0.035836477312433584,0.03692888676225479,0.00836616401980594,-0.028719822717692946,-0.007951736758349754
VCAM1,0.01738319843138182,0.02687694000053158,-0.0045695513805845585,0.07421371318652721,0.011937147985291774,0.0021917727792425995,0.0035419890217315638
NXPH3,0.07078179551565146,0.015454986540841334,-0.03578701731144909,0.04129283548891169,-0.04116484586753331,0.057389428170166366,0.0029932789526633096
MTMR4,0.017479728318653794,-0.015539066892506496,-0.02750189383463304,0.03511321774569088,-0.03675106560787849,-0.04874546056114948,-0.010469369582744489
LAMC2,,-0.0339743038472837,,-0.02014427569451588,0.14457107545021142,-0.02532219736545707,
IL10,-0.026904392274398784,0.027114845121189748,-0.01377866742351173,0.024571888703856112,-0.020668164075867718,-0.031205034710576052,
SEMA4D,-0.024109096004554978,0.03220817132191711,0.013178397186966506,0.0290067119468767,-0.006962319361877914,-0.013531449951982348,-0.07946594628553667
TRH,-0.023783095931910175,-0.00982258818018137,0.03037402420953868,0.01674933173010381,-0.04735947410029314,0.023127985505486132,0.15894540060991544
SEMA6D,0.054674483661081054,0.017624086032908985,0.008447000024793316,0.011008296815896953,-0.02645367133181629,-0.009617431859251985,-0.10162465628027083
CEL,,,,0.04588386928761922,-0.04176749105655458,-0.04637587572631561,
PDCD1LG2,-0.023178948348796077,0.03889376330504609,0.005096796353301857,-0.04310677208245912,-0.030805288422333967,0.1007036828735583,
SPINT1,-0.0033068992590479535,-0.010753826055313812,-0.0038046350647725547,0.1155414315022944,0.08031689116977839,0.0269921601174433,
CTHRC1,0.015392520447855773,0.06361101162736355,-0.024473086040184566,-0.018564898133996963,-0.023672281375162335,-0.04626801145120223,
PODXL,0.03346645982188284,0.031236270563790854,0.008067694392945786,0.000577613134349299,0.07025664533785249,0.007814688411655094,-0.02744125084627542
JAM3,-0.008969838999407008,-0.011559182780262637,0.02699122301531909,0.0046421708083019455,0.015184650008076473,-0.02153979469065768,0.021216897972283873
TGFB2,-0.07676384873602624,-0.011101291299268394,-0.004817377009879055,0.07581351830140225,0.026417325205447435,-0.0015848154659982424,-0.013718846782137365
COL18A1,-0.01810800264531016,-0.004796615840862814,-0.03012702512272227,-0.05311350071306925,0.012660463835115411,-0.024126581451775535,-0.09802135233355218
NODAL,0.07739371323485424,-0.019555946310643117,-0.021161497714250254,0.028718452782071118,-0.0322327193976041,0.050806006713239024,
INHBB,-0.05703281283992296,0.043679737067441556,0.020777416657104322,0.01655438431102821,-0.01865096275899933,-0.05401013210398801,-0.010663792355210418
LCN1,,,,0.058627621504615424,,,
ARF4,0.009046164081767054,-0.03284914079120364,0.03294532263823863,0.08951303882131892,0.02106733015057243,-0.015363206619401772,-0.09682869211671084
CXCL14,-0.024863012879555575,-0.011246118340223054,0.025801679025227457,-0.0065337605843998605,-0.050451599684043474,0.001192743576467336,0.06415097556786498
LIF,-0.002104907944273734,0.002419716243161754,0.027025330508035923,-0.04424600892046639,-0.00440340586931301,0.011691754431811955,-0.05264300387171891
IL17B,,,,-0.022672316842610715,,0.057649714077141666,
MMP1,,,,-0.023670585581698458,,0.03438338769409645,
MATN1,,,-0.012532993665047381,-0.004785389762587773,-0.021674199383593114,0.034780839652707056,
ADAM28,-0.045450471563292676,-0.02360523220736042,0.02539298867925281,0.04763107021327245,-0.04651578224131865,0.02680389727445965,0.000739958474812154
TCN2,-0.0078762329596304,0.040990453925970165,-0.005567021967284364,0.02788359361623484,0.04015200280913298,0.02525982834067671,0.09921753124360108
THPO,,0.009533686432847228,-0.012532995104743936,,,-0.032207602246676376,
CUBN,0.08873742233437935,0.03926625008947167,-0.008259609004553334,-0.014543801078749165,0.04463553928892406,-0.04415205521490425,0.003346827278593181
TIMP3,0.0694659040161738,0.03474666933754937,-0.019861160027128386,0.004715039413056368,0.02176021585977392,0.023845158756520275,0.01912473208551972
PIGF,0.09522471522734859,0.007871154768099103,-0.0552166041564802,0.08324868131657848,0.0452807009908655,0.020527415853401693,-0.01481093237833725
CRH,,-0.017144453918024077,0.10072126566668951,-0.023680565643839323,-0.006136780988600358,0.03876764439087268,0.10764778992264974
BDNF,,0.026180593907334092,-0.01411537142493099,0.019549312418898245,-0.046437160464872194,-0.03311524458507052,-0.037780807501915155
CCL5,0.00572813542703365,0.04432158814321674,-0.017002515022290842,-0.011655008359030078,-0.05942952710530552,-0.0032145855732896487,-0.03036460784370812
GAD1,-0.032729752588064855,-0.05563655418274351,-0.012307217768273718,0.062370843145783575,0.016245968756679153,-0.00693394928705767,0.03303995506742276
COL14A1,-0.003430685654462323,-0.03932414807669339,0.02868676770349781,0.029925296185351266,-0.04317697230070481,0.014055714388947605,
HLA-A,0.0709390303131174,-0.029422406059949585,0.0589535832208415,-0.011402233970880004,-0.025504110675284384,-0.0918612910232337,0.08631959018595795
CD5L,-0.02253928787142989,,,,,,
FGF18,,-0.013621140427700426,,-0.026804109262584364,,-0.02858749523214806,
ADM,0.022368986217402215,0.05726051855096653,0.002551461025142554,-0.03688355063103941,0.0680522456366822,0.003444218644298693,0.022290691083721226
GNAI2,-0.047074560381012646,0.020594354188212573,0.024731285271867513,-0.053583412379387366,0.026800437401211366,0.02092937612008478,0.06592672715827017
COL11A1,-0.029953087971880156,-0.010247309169250778,-0.037762803395741895,-0.00012968908563362297,0.007075476337984016,0.017705977816112852,
NUCB2,0.0341923068905346,0.02770217466039364,-0.026500039167242417,-0.023161973614570456,-0.022587583593701156,0.0005712261946356127,-0.03762418543023373
CXCL1,,-0.01858183814895725,-0.017002517904923006,0.008628047764440396,0.0957113275321167,-0.05706016093818003,-0.02900411076185801
VCAN,0.04997070356826658,-0.011876007469261606,-0.006427011651455491,0.0009297432043361742,-0.037736319293256444,-0.006855266179967961,-0.00727339474660701
MMP7,,-0.01617850343486429,0.08576718633265822,0.036049037408719585,,0.024432911703037883,
PTPN6,-0.012797556139670372,-0.0107444155230789,0.01901081288758207,0.027168392714305118,0.03534046383915755,0.019188957217457274,0.04979637563810342
PTGS2,0.02328204632681565,-0.04399033115003908,-0.028929210301039916,-0.03812554874120152,0.06633535879966108,0.04536500214920515,0.08133355245367879
XCL1,-0.0035160883024323393,-0.014820288262808711,,,,,
CD58,-0.04526645379033627,0.01055165132379906,0.025790743786927993,0.002616140527430421,-0.02272388933498059,0.007125103997559154,0.11090289443227677
TNFSF14,0.026228286953422,-0.03616078361722449,,-0.021441877590400144,-0.021205195065838383,0.015768358218582978,-0.042310585918282136
CNTN4,,0.028973611932677744,0.007348329159582567,-0.04378556514485166,-0.027199443721147215,0.03251997026027246,-0.05936711481168563
NTF4,,0.012449213229544582,,,,,
INSL3,,-0.013621137755993233,,0.013321361753070384,,-0.017203552498093688,
BTLA,,-0.021620885143250824,,,,,
MFNG,0.010206031763528408,-0.03338616496772684,-0.028703057655918737,0.06843022483323556,0.06080051113624237,0.06837301470518031,-0.01582699056937041
ICAM1,0.01717967153983281,-0.0016488540063190908,0.024289221322780188,-0.032087414048915734,0.0003391606791727144,0.023650593532652944,-0.028071698675363955
PROS1,0.015001523870070145,0.030707844060727896,0.02088661327291304,-0.030358049617829532,0.005758506505523012,-0.015929051163595574,0.06082496349590121
CLCF1,-0.004746833482852395,0.04450927898010017,0.029619647384517646,0.009242604220370284,0.0047941998189910025,-0.020409035240093305,-0.11064165085202118
PSAP,-0.10119689522967412,0.0636719449692368,-0.004639740268596564,0.018053118649875185,0.011839733181640473,0.04464846171327396,0.05416318122699335
EFEMP1,-0.04143884492234628,0.027976201864665054,0.03641984452251175,-0.011763927866145583,0.055461273033688176,-0.05892611727634652,-0.006231345483267693
C1QTNF1,0.008285577457318767,0.022246500632458175,0.04761261938295842,0.003934306369994886,-0.040713367423412,-0.033749896374510584,-0.019280948115613736
ALB,-0.0065254772583624165,0.02600159157236628,-0.01475578729431586,0.028266147952985373,0.02949937708099466,-0.016833341753740898,-0.043262722906790854
CCL13,,,,-0.0159169702917107,,-0.042253931772250175,
EFNA3,-0.0343373115559537,-0.03276150451215825,-0.007439770457194161,0.0826747445139934,-0.02105167088542134,-0.0049959777663835785,-0.028361282043534608
DRAXIN,0.09674916301133972,0.009387450843080866,0.010297012265799835,-0.013464129428483204,0.034874712486173305,-0.05597234344022281,0.029967816088925587
RAET1L,,,,,,0.05196284003669516,
NPTX2,-0.043769095053716796,-0.009964854204962618,0.03158863564051366,0.029072868929269576,0.03415701279500486,-0.018709478580861097,0.0776320471445061
FGF11,0.05889546436814302,0.024530604566081488,0.04566066291675233,-0.029047420825739096,0.002867145488739781,-0.035928617685329935,-0.02199718451799219
CD59,-0.06187609037126723,-0.029739148347815464,0.0013803486215120668,-0.035066510677144225,0.0137922597428984,0.023714928355603786,0.037551848957162376
COL9A2,-0.03906675114920778,-0.008833988016158995,-0.0035831611191528942,0.04560338043678633,0.05455994326343613,0.05454691040621843,0.03673020666168616
DLL3,-0.023022932161710526,0.013551199773856841,0.04304540389956132,0.06332594872992205,0.03287795270819907,0.008325471429142419,0.04548425363077774
LIN7C,-0.018063203646017916,0.01578386557239848,-0.004591416056564243,0.06636993050821892,-0.05140218070259084,-0.019453987006114844,0.0038928959231116634
GDF7,-0.02405731847256133,0.047985060641072566,,,-0.020854115679325706,0.01697561004736115,
PSPN,-0.015253378068171465,-0.05213261006307275,0.021050286211137696,-0.03646416091728186,-0.007045381351959268,0.02936588657907634,-0.039901282464136135
ANGPT1,0.047074567065095094,-0.023349468190026555,-0.019862514292546447,0.015335013356331252,-0.03791031804998352,-0.010440036979244166,-0.07919583221275266
PNOC,-0.020267420922549982,-0.024550292384302595,-0.02479859963045878,,,-0.036304735173735225,-0.03778082792967805
L1CAM,-0.023188726639816297,-0.04108508321540352,-0.059747599406740425,0.04716690094739584,0.03913949670052817,-0.01571447154580614,-0.06802703372969604
APOA1,0.020428227048763493,0.07773635164704838,-0.0212001935098754,0.07000263196653819,0.006509860866737491,-0.016408186000890338,
PSEN1,-0.0891094191077451,0.040729081822894544,-0.001512925268641046,0.014731679855888616,-0.010202015187782361,-0.014623674897922894,0.06518651734092647
CALM2,-0.02254805789002516,-0.018937531482558095,-0.02605032943047739,0.06266340801023619,-0.061947936870935034,0.03197069981210327,0.04233051530795177
CLEC2B,0.014054739171391032,-0.002685417657560023,0.053784008311779805,-0.04050791722071237,0.014515362026856826,-0.03104158789435585,-0.03955631589074526
NTNG1,0.019818684381334106,-0.006207176141930292,0.03149324160257108,0.020728320063054754,-0.017879963635041903,0.0221484708857396,0.06789175855916667
LRIG1,-0.0016774342278069573,-0.03328399269367914,0.024127865681866843,0.06079093500508902,-0.01835923689547423,0.08334456595246452,-0.05100288623013139
CPAMD8,-0.021168375643045953,-0.01611137546476675,0.007210947420312382,,-0.04345500012926762,,-0.04182769603967579
GHRL,-0.03377262152825245,-0.021529988991854463,-0.015995494718056318,,0.027767797320526207,-0.033124645115719234,
NPY,0.030356247464610832,-0.030061838733035782,0.0057120770786082626,0.019282965701029935,0.0750791567843438,-0.027980864348443605,-0.05876742380740032
MMP2,-0.024955445671936527,-0.01906904547007452,0.08479077293813757,0.064179101701746,-0.0546743564820161,0.07502166483036786,0.10095429396362066
LHB,,0.09021112127841523,,,,,
PPY,,0.07353072182856824,,0.007527195123767843,,0.01371971866131942,
ALKAL2,-0.031699816714852565,-0.013827931252839288,-0.007965702208897694,-0.00533863858036673,-0.02404147171326485,0.012027725185247905,
CSF1,-0.05526443922348939,0.0015388382486534863,-0.0034107097316563935,-0.018688492883716573,0.07280584208180933,6.54508567367779e-05,-0.02925022479332847
SEMA4C,-0.03581474936482899,0.05901743195144678,0.06626122568811861,-0.06500597101850701,-0.002622098354142674,0.009088805847029405,-0.0370395891312213
ICAM2,-0.01240657718748908,0.014883629083583117,-0.032731002409673714,0.029388900308848966,0.042643278360314854,0.016470970178755436,-0.05000298579730376
SYTL3,-0.004684469854058232,0.04208718799739939,0.004122367072041331,-0.0008737179669277556,-0.028156654667244055,0.04009235485055413,0.014377908313545613
IL1A,-0.024597312285085875,-0.002112576746125003,0.018595776163077064,0.08299381013827023,-0.028706928860662083,-0.010796381090947695,0.0675146635587824
HLA-G,,-0.014820286924412207,,0.002874690209011774,,0.005024171703381162,
PGF,0.0873203511652389,-0.044448408583014146,-0.009447463935704834,0.0199702951338172,0.01671561097648104,-0.052110551775318,0.05625931259637942
LGALS8,0.0006819344446640068,0.014523591839754026,-0.030169885406704622,-0.04263952691772643,-0.015785106963414543,-0.010844664889384629,0.016196922698708573
DKK3,0.008619492985592102,0.034107113057377195,-0.030009209379432522,0.10113322372004993,0.01747953060780867,0.018749034970983878,0.028513486151206465
COL16A1,0.0013972014563117421,0.016762888370423612,0.001039279993898412,0.03724450332651543,-0.008810797648572823,0.018742910667612574,-0.0585925640926809
TPH1,-0.026630391505426843,-0.004764645919809145,0.07375889165733124,-0.03856551039931449,0.04070153895572882,-0.019435560310746447,
TNC,0.035696928659079946,0.0010299210763846768,0.014717167519040066,0.0005963950586277547,-0.0012729891319024772,-0.054082529588319495,-0.05520552246364605
TNFSF9,-0.02116836559619046,-0.024304088093372086,-0.02558997843236578,0.026712783519263768,-0.027271425986655662,-0.01336216830666762,0.05485383248312162
C4A,,-0.016635502812428874,-0.013258451687171048,-0.01772061517959335,0.004822525541308618,0.07222616913457779,-0.05158911860072234
CNTN2,-0.06439100382156165,0.009534213259009893,-0.001541745590159012,0.06764628914202012,0.03490759450329886,0.02917051186886213,-0.05142061080253295
F7,,,,0.053319869155830736,,-0.018054792735754405,
LUM,0.04458324107457595,-0.017089287798457302,0.033873537390551454,0.014334048918382658,0.02352740972186072,-0.05981836107571835,-0.03671006906346221
IZUMO1,-0.020227043913497948,,,,,,
BTC,,-0.022606039207764224,,-0.016152764842138474,0.1187898290431889,0.024013393880325983,
APOC1,-0.09140243358407012,0.01396833916401116,0.02628446319970241,0.016373527918662204,-0.007065006372095107,0.05135193889930684,0.07429402557625323
PKM,-0.005086486944719557,-0.053389960099785076,0.024684415242967796,-0.047973043623230543,-0.04005770177395896,-0.10737579072854461,0.129755030172413
TNF,,0.03611877140050912,0.12793557700654673,0.09256942316279364,,,
GNAS,0.011527864435762182,-0.036787146485433804,0.03086948840697556,-0.08830171344231409,-0.030624490473745766,-0.0010060820999333452,0.015292468696281775
BMP8B,0.002636329129915443,-0.021485598524403075,0.0162767431447363,0.04779766483692953,-0.04571247330790763,0.012383365620252171,-0.0155650247623827
LIPH,,0.0065929537633990795,,0.11968574675812316,,-0.04011946944227131,
CCL28,,,-0.011961403581700643,,0.004047332032073492,,
