,MGH258,UKF243,UKF260,UKF266,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8812bulk,ZH916T1,ZH916bulk
PCSK1N,-0.005909113262016242,0.12762051876231376,0.03294315558968026,-0.010944379933640216,0.04091463667603138,-0.07249868041111965,0.06481144365191778,0.021693716806220578,0.08748927223866385,0.1224867738435016,-0.06123793129966654
NTS,,,0.008297591966070236,-0.00047115173157685346,-0.02507798222757344,,,,,-0.012062336650714735,
SFRP1,-0.00797968283105379,0.08465471003323177,0.029414105100426243,-0.012385938503320369,-0.031114894017379928,-0.016188515357366883,0.09424988004178214,-0.03134539946440088,-0.060415212328515204,-0.03505334531539811,0.006431539544701101
CXCL13,,,-0.01575135715291243,,,,,,,,-0.01710544046419802
MICA,0.03550620801994618,0.018716020843037605,0.08329294576134884,0.03334888428133974,-0.02478483332488832,0.05445666509744203,0.06512135129341111,0.012182256015169472,0.17325409052306998,-0.035923082294694354,-0.02724166607112688
TG,0.047277048414812305,-0.04831821184855463,-0.033710992484289846,0.04568463874858689,-0.018429365179395495,0.030110966368485162,-0.0022158565261900342,0.08482075634055183,,-0.008901778193196763,0.021836683953688735
ADA,0.05860091097614273,0.034339561052759475,0.04014540009257594,0.0005385265022658779,-0.0067556871935476786,0.09422020503419581,-0.024797387831513844,0.1880641633637327,0.11308001839637684,-0.0086567937203485,-0.02293062066740654
LAMC3,0.02224063927016228,-0.04081249248042116,0.0453336614555737,0.04988736526791469,0.05985815139262382,-0.005649641359422888,0.0009957742788439328,0.10511803727175376,0.1299040274239868,-0.06918384963372524,0.04707140804926636
CCL7,,,-0.020883391457257316,,,,,,,-0.025394900743817752,-0.06148736284583236
NGF,,0.0049458072031500055,-0.02229084680953573,-0.021221616165348692,,,,,,-0.0056970227314570255,-0.024300032401858674
TNFSF15,,0.06499958480018554,-0.015461992168781002,0.10328732264754789,,,-0.06012715803440233,,,0.013524154312231765,-0.019820368921597553
HMGB1,-0.06976446638642718,0.027728227522454407,-0.021569140977165734,0.05914514200099056,0.02465482458138729,0.004093938945100434,-0.01557831270015324,0.08872143047052192,-0.010876002259998664,0.08971337043687208,0.054845420095870574
ITGB3BP,-0.007506634245896907,-0.026133430636099464,0.019596682812812984,0.05209151028888624,0.030488803545573595,0.08773643595833608,0.1029735597487069,0.06909438792368801,0.05123290810715419,0.058672105082847544,0.020838984100311746
AANAT,,0.05908377164802453,-0.013932179660193576,,-0.025385825811423374,-0.015084097945527238,,-0.017907048068140047,0.05608865521928889,0.08248596598948436,-0.02479182522150076
RELN,-0.017003705876434558,-0.02180621501842589,-0.022603470783969296,-0.004156898804771753,-0.04518612277410848,-0.054979591165153344,,,-0.05243411534430737,,-0.009990801034215761
IL15,0.013694928456374291,0.010194267337542027,-0.013513298725183436,-0.018335246511712075,0.02303678070729521,0.07025167548875051,0.016238168476742955,0.008992500543218158,0.01612329289183904,0.06254752631566687,-0.039701373587239304
UTS2,,,,,,,0.08176667813156804,0.08329479671382675,,,
BSG,0.06263427195912635,0.008299547695564319,-0.017100781913488718,0.05898403506489317,0.10727206601588707,0.03582667090023426,0.1873774376444691,-0.1239655409693144,0.2281054157170719,0.05731382168957447,0.08131867971857556
ADAMTS3,0.07196845993805608,0.09514640194613155,-0.02275032938511452,0.03551790547116026,0.01891375720803177,0.05786574766621103,0.13452993105433325,0.20146075638193123,0.1530057548974047,0.09288330516008911,0.01743779936269836
CD34,-0.003828994387416502,0.04523521191908826,0.036605270902257035,0.039243805076573116,0.04482578814188269,-0.02009762343792335,-0.08605266712878776,0.14066317677394938,0.0950237998380274,-0.06010804503538484,-0.04514767241758791
CCL23,,,,,,,0.05545775112434168,,,,
PLAT,0.020096095643108186,0.1282692880973847,-0.006010962333796987,0.0681596850752192,0.1437958173244192,0.08377818153167503,-0.07777182851160698,0.16390104350675358,0.13768312494294918,-0.010745906933392205,0.06342242228260352
LTA,,,,,-0.02444919587320369,-0.004347089569082237,,,,-0.03616144172198086,
CKLF,-0.002970315287453172,0.1024368396849092,-0.05414810416919619,0.06568728275316449,0.010857880327417881,0.1391268387696537,0.12464492228254517,0.0843273219884976,0.018850102662853457,0.09632288772017183,0.11021634908499944
CD24,0.024045777583295472,-0.005896780332477888,0.07461287800972186,0.013955111471486151,-0.10407152269487337,0.033309193418767806,0.010008780734748576,0.17594740391178826,-0.003061936788273935,0.07040372115851198,-0.11089723215808414
HSP90AA1,-0.05826532429745601,-0.07350287749270647,0.07376033928768422,-0.03228529253061062,-0.021546761130025065,-0.1431094213936399,-0.11836926205433153,-0.11589534001131976,-0.04110893351103537,0.0211473318177826,-0.04620573428165435
BMP4,0.0012117365996435758,-0.07638604045990743,-0.027037645213220208,0.08422165152024008,-0.07012739375444013,-0.015726077929594788,0.07378052017732241,0.026402174849478006,0.1157710814160799,-0.008322523662139179,0.024026864849552836
SCGB3A1,,,-0.016591506053251492,0.05477997324188917,,0.05984482420346604,0.03730016099927401,0.04379119857640654,,-0.012828989154542485,0.03491369495293318
IGFBP4,0.06906885014356291,0.09257814663846647,-0.03526624415715728,0.04573686026863757,0.029698095719026558,0.09427858024934356,-0.11468695481218738,0.08519002386915726,0.1580760131866942,-0.0968242721434479,-0.01553217032454886
RSPO4,,0.08028284774603131,-0.019149295020422705,,0.01213402184344927,0.023123685909617362,,,,-0.0010443713669619733,0.05212567971034246
LEFTY2,-0.02030765633731659,0.14456510529793776,-0.016544333243773336,0.0137523464282692,0.14804332743403592,-0.004812252253906553,-0.049356619831660134,0.08830756969766113,0.1797008023005829,-0.02973180183029841,-0.07513619438920195
PF4,,,,,,,,,,0.011971460588599108,0.05603778210072366
ANGPTL2,0.030226590922035754,0.06068603099524226,0.013151683182214985,0.058191622424808485,-0.001615623305175947,0.10080029359623915,0.04587118532963944,0.10012216070722509,-0.0004483338791390186,-0.015644082890460913,0.04430639642103761
LRIG2,-0.013401394805419341,0.05452716279519408,0.021760908892767987,0.04380512193293118,0.030969173425235787,-0.017915265183065056,0.04164509133200203,0.01028547964198511,0.09622343816864831,0.0758821573190162,0.034604606311149644
ICOSLG,-0.014598753475365461,0.03394352524763521,-0.0025166929209649836,0.0848887094121621,0.05537325706262694,0.06004361670834438,0.011724864833320468,-0.09713266893659102,0.02140047271781192,0.019597654122705477,-0.03001650235299541
WIF1,,-0.0306465444352413,0.09186898915194185,-0.026661720654833704,-0.021943312998578008,-0.06514550587389809,,,,,0.012500987198979619
NPPC,0.051354851367470054,-0.005179599904810833,0.04022732209507862,0.0019715527565120584,-0.0037344528059735827,0.03855714027462281,-0.08199554789354573,-0.03050596983883775,0.14007050570920107,,0.02673907183036717
LYZ,0.019044811924900516,-0.09215265176251225,-0.08960544825424076,-0.02453639278468853,-0.04548723906891582,-0.03408659985280218,0.06848555475234822,-0.06466344826170858,0.15550340822178912,-0.11051190677960059,0.015176879976439541
EREG,,,-0.02694760163726706,,,,,,,-0.008279091578192689,-0.028193989108611473
SPTAN1,0.0726901240496955,0.08334766894804983,0.05647582184262039,-0.010023753751774259,-0.0476083382472584,-0.04105310414992205,0.005157923509794957,0.06012099922511696,0.08842981719893667,0.1411374019577263,0.003725602536444338
LIPC,0.06276120782053742,0.05040478653506974,0.08324561279383005,-0.028433265937168904,-0.03028186541428416,0.043667904709973525,-0.018874730074442698,0.0488061220182638,0.054786276179612466,-0.009702266084314182,0.13625307529402478
COL8A1,-0.009072826921049071,0.11447003680954176,-0.045207795235256684,0.04297616117132028,0.07100905675758196,0.14608323261788245,-0.02704531052168879,0.05728298799037158,0.17063451525623136,-0.08457722920835618,-0.09437415557602143
GSTM2,0.03652443117710707,0.0413249642126874,-0.02629045318716326,-0.01550491981447441,-0.02785839125164507,0.02261925621457131,-0.05323985738389409,0.006755962959088748,-0.054213603159052166,0.01872101897144624,-0.058701982116245124
IL4,,,,,,,,0.0033745055281371515,,,
SPX,-0.015448584237235868,0.014245073674332706,-0.00791427520456976,-0.06714430101373728,-0.0943225270970779,-0.04823544440001385,-0.0924513985655577,,-0.09808489665388732,0.1897864200884066,0.06869722601879762
MFGE8,0.06750907727104556,0.014577478098665358,0.05964480136528988,0.056128786556214116,0.035351295102957536,0.04374850001079848,-0.04893488535795584,0.12044550657417542,0.15158626679653806,-0.03628931566444519,-0.03499959634132533
TGFA,0.0557442588191268,-0.04966332744025435,0.006933277712514996,0.023308239689029914,0.01872399516488451,0.05183452479944474,0.04701797568655054,-0.11394595878955781,-0.07477353173126915,0.08392595160137384,0.03639568940507925
SLIT2,0.0004512872518541919,0.003306876418250999,0.05299224439354666,0.031284910182869816,-0.02443217728045464,-0.0818179941000491,0.056899203806076666,-0.049434298059169754,0.07855932124457932,-0.04890206673688993,-0.07337650859934657
PLTP,0.043864940498829684,0.12200868712247159,-0.020503317959775585,-0.012925789946919161,-0.047157586907300215,0.11545612848585105,0.0767672191584371,0.03274772037140617,0.2152969681614697,0.029163517352314573,0.03923561089522334
APOD,-0.032715089380690066,0.02267247344788584,-0.007135280072087634,-0.0337709949001551,-0.031146507053576168,-0.09041044601820153,-0.28435521123388224,-0.042100751079186066,-0.1949263509229226,-0.033615013352923,0.061209420070163716
B2M,-0.012971439533955346,0.05023193599733905,-0.047054400197670564,0.05848105227886375,-0.14407172782801259,0.1313532818377883,0.05766101477099903,0.217474023471561,0.18670633974301415,-0.16598764662827437,-0.004835061920013488
OMG,-0.037661531499462594,0.1474413761396295,0.0816047031816502,-0.007425600543617391,-0.09035507190101029,-0.088379648530468,-0.07431656141523987,0.1543913522998061,-0.1754988486410223,0.15192932151138536,0.02288077032242066
CXCL3,-0.01651712951419736,-0.09381320659871158,-0.009806035398604472,,0.06633312202841697,0.05010517187729623,0.01257724927313759,-0.10221231719290144,0.005124712240908706,0.03600546033199753,0.00483069904831929
CXCL10,0.01228230247421493,-0.020206426874774083,-0.01771729962740325,-0.009615098931959264,-0.03758774096019613,0.04964956155855917,0.006362453723300419,0.06275818677658375,-0.03977786926101804,0.050733929284503716,0.13282457196570296
RSPO3,,,-0.018539657942803642,0.005622075724838696,0.004945891923406302,-0.04118671627943081,,,,0.08749473477076192,-0.007436798994270759
CORT,0.025446697377643445,-6.518397547725339e-05,0.12369421048475523,0.0126454052549283,-0.009533963747041126,0.005861040196233955,,,,,
NCAN,0.051478583261030185,0.2193357159723959,0.11358716115757712,0.00815913987850608,0.14772738376918412,0.16925637625937567,-0.12677838374134928,0.0760345958654255,0.11175788347911286,0.2035843110876431,0.01629523227279516
PRG4,,-0.013446286214015023,-0.013274328526256565,,-0.01160696451171078,-0.015451084675421882,,,,-0.03019400455273792,-0.03408522554803942
ZG16B,,,,,0.010480315725916404,,,,,-0.01914748180565674,0.09733796460989981
TGM2,0.056688930781070505,-0.013134913530528775,-0.007512242764007614,-0.01439916312869281,-0.002560544435546583,-0.053342065652687086,0.0036520539794885213,-0.21589079555332175,0.12569424571332932,-0.057121963966999346,-0.019272065000220513
VEGFC,0.13814057935931415,-0.02299315163829326,0.05111847694680565,0.011513367654293876,0.009969600039529623,0.0551044445728851,-0.04920523983611264,0.07991613967827353,0.014383805961081226,-0.01319796110460447,-0.058462001789542715
WNT6,,0.0004399346894436553,-0.018290746729213637,-0.018806313430689735,0.09347685015431047,0.0569893091709356,,-0.1290735965817187,,0.004568268726390369,-0.02158724038457425
NRG4,,-0.028864587758823237,-0.01890754506803409,-0.006297349090170212,0.03988920836879321,-0.02010887598580299,,,0.0002805672874055854,0.07191740634106174,-0.03246389851059119
PMCH,,,,,0.029394357479944698,,,,,-0.005946801387508454,-0.01709945839914716
COL9A1,0.07898237487467277,0.14633623495479575,0.012517435470343237,0.047848366966787605,-0.01280763059519784,-0.009931595573159547,-0.0278130210472857,0.08466180164892201,0.13739602482353055,0.16720160402260462,0.1016830031071595
GDF11,0.024811873081318946,0.06907541171456841,0.021558801440769694,0.043538818806818605,0.07150346382216749,0.10971194456873722,0.07309132191758225,-0.025007606779761278,0.004601495366846426,0.04665296471717488,0.014109991370419992
RAET1E,,,,,,,,,,0.03254871514584116,
IL24,,,,,,,,,,,-0.036293558567800484
SORBS1,-0.03804394097350909,0.06819696946706272,-0.025588721383477394,0.0009790828805785138,-0.022185689622656164,0.04698047948578393,-0.004953831842577805,0.11680950646572218,-0.035448688800438916,0.09514048964881593,-0.023169387156975196
DLL1,0.039693450401950506,0.007084069825132109,-0.0004951758949755981,0.04262070784239845,-0.0484925391849999,0.01855141156677164,0.11491829735102957,0.12307625257643351,0.037965608960966006,0.06019757545383563,0.0014685165426887197
TLN1,-0.01179960940438698,0.014702177135618588,0.014197709812450415,0.049176419825704254,0.04577286058537576,0.12493590583832442,-0.0722996218975876,-0.029190887707284945,0.05133548354544175,-0.1110611344258944,-0.06369853357786193
COL2A1,0.15526186002622172,0.03507381842911142,-0.011855989113402538,-0.020374300104830975,,0.05432688731525202,,,,-0.037505309462726226,-0.029248230075035846
SHH,,,-0.03005573455612732,-0.022238630665291383,0.0162569501849973,-0.03818826013861932,0.0897445264693767,-0.07830350305931878,0.06693799440926082,0.10873692799974356,-0.04864339175869162
PON2,0.005206923807525239,0.1869877375899553,0.007814617606544722,-0.0267354307137898,0.1571723777447379,0.1490197635534854,0.04677411225786745,0.22092813474570974,0.08679997703609317,0.12880232051607257,0.10893645775714926
ICAM5,,0.022579960892035383,0.16154255354131808,-0.020790261848035146,0.023979609691877516,-0.043974380925915046,,,,0.043745540982492816,-0.039086321463760045
HPX,0.06305747422178364,0.05855783687687565,0.009646795298367575,-0.018806314699308307,0.044523706545125635,0.0035811212944801742,0.03963670299337986,0.029212096412627463,0.01919124441074033,0.06548263637776354,0.008888402946030681
SFRP2,,-0.02713096232931168,,0.02982924539923409,0.020989023864370307,0.020784269014607424,0.036368715894472194,-0.02058306863629747,-0.047526584300156195,0.008916672300046433,-0.008156489291264394
CFC1,,,,0.014825157904683106,-0.001043362581903304,,,,,,-0.028725442229867258
CD70,,,,,0.056664981917774866,,,,,-0.028999923693307807,-0.029981277723244486
HP,0.07782440409347569,0.12600195842884604,-0.03775316277200065,,-0.007032011481784248,0.0240198775768909,0.04235199354480054,0.11052093085261744,-0.012004132800439377,-0.027682199716631578,-0.06043492624297221
CXCL2,0.01930504383577412,-0.012546059618038284,-0.03530089559143394,0.05965086119535186,0.004259598791532806,-0.008222109476189106,-0.020073413538038376,0.07382808584633861,-0.040879774271518475,0.03185167106638667,-0.01999950276141026
NPPB,,,,,-0.021408711517133434,-0.005839973012767747,,,,-0.026141668796703342,
CCK,0.02319166662324116,-0.06913678070158354,0.136505052485154,-0.09289758228950247,-0.1033027522627647,-0.15356813233417707,-0.0037707408197346294,,0.020142412400585737,-0.020797936622628556,-0.03375069734961962
SEMA6A,0.004693603484639784,0.16109453379918037,0.016470146756639315,0.07193800306232523,0.06206352862923665,0.15573393758457035,0.07021885725954227,0.1437410322591615,-0.0540841934167658,0.12629062975508143,0.09077858336806235
IRAK4,-0.003723369214592023,0.0543454450390282,-0.005209979088672192,0.061214279362804,0.02168580998583681,0.061800719105403884,0.12166661736188189,0.07403799793808527,0.050652975975624084,0.06856648565806754,-0.02211951281727259
GSTP1,0.013601691370105426,0.020654126344298373,-0.08688157899135934,0.07653925046273774,0.03570385510712372,0.09132559118624806,0.08586887013463167,0.07760655470053676,-0.07200473974224983,0.07016828957997012,0.010559460656841655
VCAM1,0.01602728954775014,0.07019730801887729,-0.06891575784814878,0.06366842696682855,-0.061873492941683685,0.09955798535391674,0.03530769987804652,-0.08339622848798707,0.0381140753785506,0.0852071519775034,-0.02996595270292729
NXPH3,0.0288018232591859,0.002408184006592678,-0.006056848035943575,0.06848869929150096,-0.03758567913941039,0.025640279420187376,-0.03702008279124992,0.08490427924664798,0.06601583709124546,0.1868250421778178,0.09035461332645055
MTMR4,0.049256976182761945,0.01982743619160029,-0.05231819291001447,0.01532647351849705,0.029856674631897954,0.01401326915658222,0.08028913498010726,-0.12757740895627037,0.02318563282548109,0.06899243324904672,-0.0749769062642596
LAMC2,,-0.020705924135862277,,0.031143508098515394,-0.026951179354613664,,,,-0.030235708652914146,0.009939206203161976,0.019457886252479795
IL10,-0.021304116924696182,0.079309253957682,-0.03675183702563378,,-0.06469412897588396,0.04093950422468288,0.09044456601919487,0.007010232984415796,0.043316828183212065,-0.021300774324834685,0.011643123336013077
SEMA4D,-0.06702488252074912,-0.0043867599985388615,-0.03393846545719115,0.020589700951064438,-0.0021779719149274224,-0.07434346459049194,-0.11817403884113421,0.000162757215453304,-0.10436662951219884,0.01562333820320444,0.022184750928643877
TRH,-0.018832533045052884,-0.04632111102479927,-0.011667192166283724,-0.035250698294178914,0.011619028481628015,0.06127022116020285,-0.032237454977038504,0.015607964567414078,0.36105894870638944,0.03183181372063043,-0.04967235344438693
SEMA6D,0.007626496627376539,0.14030010225458386,0.08605338312800272,0.06582129364675202,0.145003304693835,0.0706653776626831,0.14191566101861725,0.1678263864240727,0.0003289093266011943,0.15660024609277634,0.10953645029757716
CEL,,,0.009601922762468736,,,,,-0.09734928939671433,0.01883290792714985,0.05451315669641632,0.025768015965575986
PDCD1LG2,-0.017878131251343694,0.09458324459281428,-0.025940990520691785,0.02405200352031916,-0.02708174394422443,-0.020042052287753062,-0.012304483087419743,0.014036016143467922,0.05706620691547861,0.015659623656016506,-0.027584407408187402
SPINT1,-0.04012226181624935,-0.02095805055438449,-0.019332133808438432,-0.023405273606606367,-0.04072624930938585,-0.02510279472568059,0.006030780510728667,0.051119367817718,-0.016699663710522745,0.044120063615543485,0.021456715946969806
CTHRC1,-0.03308381642977056,0.08050785614524608,0.031808653710501705,0.11386737227325242,0.044408159714572584,0.04323169797445572,0.1177609195906837,0.19675545647617634,0.04665739842881393,-0.053576923936531545,0.005172243342586523
PODXL,0.019481663796750585,0.13903021014081543,-0.05207496799631701,0.08245520175348235,0.05997753128986487,-0.005679334835291631,0.012905548539301138,0.16368478845751738,0.15578453499857345,-0.03175855675043594,-0.008595151812959018
JAM3,0.02502865643619643,0.0364983873079384,0.036259657186231205,0.07650302320505512,0.04565778532813853,0.09614879847566765,-0.048195251103225555,0.07575268518105571,-0.07878030980857767,-0.03747795946201915,-0.02242605182456816
TGFB2,-0.03685509596778713,0.022744435069072682,0.041802711426386585,-0.025534899599104863,0.0387863338399525,0.03875491383465643,0.07566213093203213,0.12642530553758205,0.06651832733358436,0.009628761019552396,0.008269774492527414
COL18A1,-0.019051971199003537,0.036767992019595484,0.023287289897748444,0.09994992793511355,0.12487304676396356,0.007157197872361264,-0.10315200382844772,0.13477162919244362,0.14625737737547115,-0.1577220553373601,-0.024144908805015405
NODAL,-0.014577213221221803,,0.06866688030837763,0.02415148188113313,,-0.02113639202908041,-0.06977908547570441,0.10238925661318461,0.06160734605061605,-0.01970938853946968,0.05128439461022449
INHBB,-0.0008915425874406448,0.02870666218194346,-0.037376254841567653,0.01623457094320434,-0.04032755204988292,0.006298954794402056,-0.08378798054976494,-0.06840375019414323,-0.018024903652263693,0.19709666854419075,0.010050321331135361
LCN1,,,,,,,0.027251341804075995,,,-0.029609956579516032,-0.021927293871451474
ARF4,-0.009709910723993936,0.028126273775558354,0.008759313882069329,0.017812864301443493,-0.023291697992492744,0.052906982901835625,0.030687386517776204,0.16990874205645468,0.09388315460845836,-0.04948163804628991,-0.03665351764403924
CXCL14,0.0069222927824667355,-0.09071369974854268,0.08391407393037179,-0.035531109863814296,0.039972421275309415,-0.07023160610868161,0.11119414411396138,0.022409379729096957,0.2164635943252146,0.07974242377627397,-0.06773850064581301
LIF,-0.025436874606631625,-0.011130179484393548,-0.03277345364765801,-0.006621419006273363,0.07733366434347656,0.029763283827735888,0.07927559780112682,-0.1357745247120596,0.08807502075001568,-0.052747944432013305,-0.046350706454882755
IL17B,,0.08555181488642168,,,,,-0.022870686770164315,0.04691908931442372,,-0.023956369806143112,-0.0040732248307334355
MMP1,,,-0.011667189621119406,,,,0.05952343050009153,0.08436020954527423,,-0.09193545176537557,0.05637649114115502
MATN1,,0.09508098343642109,,-0.022038690406669174,-0.021677588146105906,-0.01925094031308755,,,0.06994428654017493,-0.03561125019069138,0.09196265770978927
ADAM28,-0.04869105162657608,-0.004562654579913113,-0.02859112575902577,0.08847350613554819,-0.016899878006214616,0.04603471943163119,-0.029323946083566553,0.06584561853582552,0.10475318186739802,-0.028317010467483278,0.018886384792534662
TCN2,-0.03471790183897335,0.13976445508077665,0.007909837481927156,0.04916154831506948,0.006471699305878236,-0.02585572102687068,-0.060546767109088975,0.1148037524950143,0.10206049351995165,-0.005590075450192059,0.01409040550993503
THPO,,,,0.042857397486498,-0.02478972572332996,-0.0025876965576202447,,0.059411027920878955,,-0.015445351224842998,-0.033857716718717144
CUBN,0.04692102046458244,0.04680520569112348,-0.016877180112473706,0.0967824718001461,0.004269721010043634,0.023314558677288082,0.059795151288852794,0.04112929343577027,-0.04986863200797677,0.11042349709283028,0.049345664208229494
TIMP3,-0.005957885721457364,0.12721250791545394,0.08880277793111908,0.011432601794745324,-0.08100931912610543,-0.014367198963554133,-0.1466913101614354,0.12102984120630636,0.11946181347718818,-0.0727568960097373,-0.020811130921492383
PIGF,0.009486519634766795,0.01662175429613407,0.01779391791212253,0.06263386572011,-0.0027017092012180644,0.07236409606162618,0.04516559646198291,0.15412412041287912,0.004881272960554428,0.16185866723654993,0.022516753896382906
CRH,,,-0.011855991288785905,0.02033853312549966,-0.0003763815740996398,-0.0035373302556068104,,,0.04151115840086748,0.016842405970507443,0.0010752274042410547
BDNF,,-0.011085112119855633,-0.02584793536639196,-0.0038222033870987902,0.09791774537429694,-0.01179146170762442,0.03863999307428154,-0.015668893189049706,0.15409317492966354,-0.0009164375233529511,0.025826401062871016
CCL5,0.021605536398868412,-0.0378461940708778,-0.03199419827054824,-0.02712939438695133,-0.02028528261197596,0.044425673946410144,0.0033231702679692356,0.09048113182671604,0.0031362732520316175,-0.02462505354915896,-0.027943236730629865
GAD1,-0.012601369974288316,-0.0018938953346646378,0.16801671753737166,-0.08946316904504652,-0.07075838701240296,-0.1167257176281124,0.044429065465908205,0.003214365223416281,0.07156181158651878,0.10910867066943188,-0.04047706052800082
COL14A1,0.014487993431032695,-0.0120691374704381,-0.04552848791138035,-0.003354609244586625,-0.002781352266179659,0.07007250906791015,-0.07957370299928755,0.03890969167841608,0.08302915984406027,-0.037540743694848645,-0.0026504383125438504
HLA-A,0.0409759936501422,0.1511081200204585,-0.10346646749304456,0.04715763293999719,-0.07771631475837665,0.12348104724769653,0.036327003060873234,0.09837983930609447,0.2189594376189859,-0.07464953387162665,0.010012992055608873
CD5L,0.030372979239287723,,,,,,,,,,
FGF18,,,-0.016176434974734866,0.034619708987438005,-0.011518858679937079,,,,,0.0857590610332614,-0.031016158194383834
