,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IL15,-0.01578275371141532,0.056061142046803285,0.12132788780767044,,0.049520122655468665,-0.007565095942416248,0.12157354550114288,0.018873297912926898,0.012689658938772086,-0.01888055294315148,0.040620294541324584,-0.025147589081671164,-0.05927407956295714,0.10671820571569407,-0.056879893850939216,0.09065559958173265,0.04522276548187185,-0.027947020809692726,-0.029355309173863732,0.028007516372491742,0.003252279696554775
UTS2,,,,,,,0.062252484006235606,,,,,,0.02414877517215911,0.07322019432738776,,,,,,,
BSG,0.01833971287599399,0.03507286071273899,-0.01588614977700415,-0.04100860317424935,0.019134777182296843,-0.0010001551850077595,-0.04920177054864905,0.029020920727235947,0.008508576910941205,0.0015092415173953548,0.021356714805797226,0.009627598093245716,0.10571043565112605,0.2414848230445247,0.08192039048955946,0.10434161810168636,0.06712873571521118,0.07830285667194381,0.019963548389917977,0.04652874942674171,0.042038402880246906
ADAMTS3,0.055408969092656815,0.003662992043064129,-0.03508618487217191,,0.024173791916103034,0.023488160260276336,0.2228668002506096,0.029589833837447625,0.003139654843889737,-0.007188483866650353,0.008811368143408868,0.04496168442402958,0.14325426009890696,0.015364175161460939,,0.07378547140055511,0.01604894094735552,-0.05135266599784776,0.04366890523572973,0.09791620674473425,0.04676555921742883
CD34,0.013152594351469619,0.040811907232511865,0.03271244318388425,0.019654379276866123,-0.05804765096675573,-0.03121231813264631,0.11572685038953175,0.014717857744721579,-0.012878080358565367,0.002360617522569654,-0.0011264733772839977,-0.006008572142889394,-0.015886759871464613,-0.08323746987099476,-0.025212162499710304,0.07763919106163412,-0.021390945022298522,0.021852927227519393,0.021575564605116136,0.013500649064966497,-0.015927569626425112
CCL23,,,,,,,0.09681797873886655,,,,,,0.07999345213578164,,,,,,,,
PLAT,0.05689333542417012,-0.013824949586638999,-0.004255096761239156,0.008668691488548512,-0.07850585143770235,0.009340884173193259,0.1597537147619813,-0.021337974776154442,0.003971245585049201,-0.018881978883776795,-0.021620415012331674,-0.0008069818887816885,0.08632747547531758,-0.069803049597827,-0.004013159887561428,0.11385195314110882,-0.05178018786390929,0.03611788099546571,0.026870724572604306,0.03917737850219923,0.001919426165465223
NTF3,,,,,,,,,-0.0022938968192377637,,-0.014266060425108546,,,,,,-0.011092542864711992,,0.01671147427769889,,
LTA,,,0.0729670398957657,,0.03255264761573239,,,0.10308867908098356,,,,0.003324794912319465,,,,,,,,0.028375325839238606,
CKLF,0.0448840755243889,-0.02051966606995509,0.05229640560521595,0.06931515334368611,0.01559961524642306,0.044160339633293376,0.22886034158075813,-0.029151457424044288,0.028410653802970632,-0.027229739550138656,0.03936847936145429,0.04058956842668887,0.0642420146378974,0.002816280672219451,0.07875978887901626,0.0032260755953725686,-0.005322221421249987,0.04559298869815493,0.03564212013554051,0.06718971313390913,0.016795586994172218
APELA,,,,,,,,,,,-0.041388972628604276,,,,,,,,,,
CD24,-0.00922801703310058,-0.020276383281407535,0.07621225894808603,0.09365672516736022,0.014993472160769516,0.02687033196183785,-0.03151406985789468,-0.06290277126169072,0.01918968546698862,0.04756295185482853,0.007524266930749702,-0.03925323045663629,-0.07720838269553973,0.02121611199428961,0.023117921425986024,0.00877772341339146,-0.03181829919398805,-0.021600221028212654,0.011504923494005722,0.011951556145375247,-0.04662296531594223
HSP90AA1,-0.05600475697009819,-0.010370633462469293,0.012617493005176164,-0.0539078609898991,-0.030775840340459926,0.017454856260963214,-0.20884646104877838,-0.05166967093097305,-0.012840944631399955,0.028020538306314492,-0.04691270395538488,0.010163314724941579,-0.06150632894846616,0.04550593516282133,0.0718678902864224,-0.09431478762873653,0.0644236956119915,-0.032366726255443644,-0.06083168118288636,-0.0746465447855785,0.04159564354723744
BMP4,-0.037028733161138895,-0.006230259620020923,-0.025500670673407493,-0.02200766410824676,0.03316154556721791,0.0023017884920246783,0.013665300151509517,0.06923112997549821,0.02032398958814182,-0.026763487782064388,0.01916902093565226,0.009911259437704743,0.16790701739381375,-0.000724940851883962,0.0673431677357617,0.07217777804274735,-0.03239362311126467,0.01602234761902255,0.05605948207651489,0.09219166784243987,0.03861104943719558
SCGB3A1,,-0.014248071035406219,,-0.040626754144088555,,0.007689588591464256,,,-0.02408930659488882,0.043454482225000375,0.01653213827817326,-0.017547657264323946,0.08827131015606514,-0.0049484598603002075,-0.029684049828621193,,0.027520338233449678,,0.004322986217307273,0.09017326838456047,0.06489445906955102
IGFBP4,0.019604990544637105,0.02949033595275415,-0.014255340714443657,-0.01891400800139898,-0.057548088044772426,0.01436105989312979,0.18841343864594995,0.008772238294575914,0.0366169049136707,-0.009272905015611404,-0.03873289224985682,0.005870693064792349,0.020997113066320888,-0.0795528479272195,-0.013038260797443838,0.04092600320687628,-0.061736003252410805,0.02035842818579846,0.050464838777403494,0.0333447567735668,0.06454682955127015
RSPO4,-0.00980624971036105,,0.06462378257491781,,0.056296011873799345,-0.025347777104230782,,-0.040462628990252575,0.023109093564518447,,,-0.034883669393278166,,,0.0936484869733929,,,,-0.016830643782214057,0.08689536272999353,0.06961861800261149
LEFTY2,0.015198063454383019,-0.043006220663153356,-0.02435134927512705,0.04706401790863419,-0.004626832544987048,-0.038170784853777326,0.21196542131553323,-0.02645725602872622,0.016552748596340972,-0.01784762033048752,-0.02538619595395089,-0.019717660008872647,-0.02725550705593805,-0.028757356306876317,,-0.030234091532047907,-0.017546144617596075,0.008108157811329795,0.009970954049574944,0.0031233016825521816,-0.07979191629479729
PF4,,-0.01478008654928562,-0.021882116180504427,,-0.021842224163218404,,,,,,,,,,,,-0.013986755894646229,,,-0.0024202959969138156,-0.035765815497233365
ANGPTL2,0.06062243702010672,0.027172478038870598,-0.04879147368993328,0.046846390024850235,-0.028843508989519453,-0.03217145043114908,0.18199617207832366,0.030615794640011566,0.06469201948987593,0.012406058701476116,0.001264463646794892,0.039579734290842127,0.027530982412676895,0.008508666188765706,0.03127976450556193,0.05434251188494584,-0.01102293409321324,-0.0018438403142518752,0.027596237996706924,0.04935453112254726,-0.04563826819290557
LRIG2,0.06141555344271629,-0.0008366424398682331,-0.03495990844112975,0.012140807369299627,0.013471748131370193,0.1071427037109262,0.06697500777530727,-0.015864125865252782,0.011604963762914556,-0.015094702618345841,0.007216419663284135,-0.016133711253040278,-0.003589514257040438,-0.0519025820918463,0.01108584019799671,-0.007170578312411047,0.016804410122551936,-0.0666595791826203,0.041362645195565456,0.06466929411669266,0.01495777569060672
ICOSLG,0.0599226074535539,0.028614035754719807,-0.00680874287462079,-0.06458499247614577,-0.018732525938411425,0.025916843701384754,0.09347806959469067,0.0563268734665892,-0.03931100275774634,0.03959078780836885,0.0006577493540985427,-0.047791273269200824,-0.016994354096178565,-0.0022131386129483604,0.14819345985995183,0.019351313557300808,-0.00633114430491899,0.0010815941846498665,-0.03482128117880311,0.002210949927139438,0.0029662118925577164
WIF1,0.02873236150887808,0.026462201587521356,,-0.010402918358484529,,0.003003961794498802,-0.14403678184049362,0.007576718477962855,-0.038892146129743115,0.09250677729562794,,-0.019363050183503924,,,,,,,0.03155027952778229,,-0.03396610264440122
NPPC,0.02554639391120166,-0.026658498978968038,,-0.04003381260228129,-0.03388267610997738,-0.032616282303876705,0.008981502182268451,-0.01593435714734956,-0.006634161100930884,0.06283916601318078,,-0.011882560596385,-0.028950099557651213,0.03657445020472609,0.023335174581606208,-0.028329090773591404,-0.026463879824863774,-0.03144289958429171,-0.016779654920706977,,0.02803996779465736
LYZ,-0.10367266454665607,-0.018549196266703462,0.023849373700885964,-0.009452114790453228,0.018497973113907076,0.004997019853753743,0.15823771601873465,0.012236680042690577,-0.051706621284544244,-0.03727514257306654,-0.013314122057434116,0.08127444075366191,0.07053006425569892,0.018017411399774762,-0.08537626910685664,-0.035201203962414725,0.024979473320298182,0.00802981146119511,-0.01691405480696218,0.005049075439087462,0.02517111152157152
EREG,,,,0.00635630862199534,,0.0050453884848791685,,,,-0.01835998556072922,0.02256880593474726,,,,,,0.049534807709520394,,-0.020962850596588,0.017047081603629024,-0.0157753657613593
SPTAN1,0.010833695878255783,0.04493323862993625,0.050598655066740605,-0.06917074922523715,-0.04854129413663579,-0.05788246419639196,-0.07380987416589996,-0.08431813900652445,-0.048887330450043766,0.06791187503775611,0.04130721068658863,-0.02032198475251963,-0.039888337931576395,0.0805236641404981,-0.029495891139757657,0.07611786930295604,-0.03799719233447258,-0.03108002924556502,-0.008910660181053888,0.05159426674635995,0.060889631276860055
PTH2,,,,,,,,,,,,,,,,,,,0.05883412123145199,,
LIPC,-0.04190755299368774,0.0004609432849750686,-0.012943786706869144,,0.0669247025056009,0.002536039175679803,0.13487511998086205,-0.028184298976868707,,0.03538048111063003,-0.026352734784458744,-0.03041999103062526,-0.030698617129398496,-0.005462647824306998,-0.012224172311922717,-0.007997521778750646,,0.025794198377567322,,-0.012045194230902459,-0.0034358939572418402
COL8A1,0.04617989321727296,-0.008862012418172648,0.00870024014380162,-0.0023664495862644867,-0.04857507673014734,-0.03210941073473264,0.13815957506049092,0.01978266043635053,0.044567549207924884,-0.06823706766332555,0.003857180657056725,-0.0016741351288503327,0.07952484951422698,0.07457778097469016,0.03394469648418767,0.05635427985384564,-0.05428435801374516,0.01275908527203274,0.0028643223098895236,-0.03135057175761388,-0.03742845239803899
GSTM2,0.023569280589487134,-0.04768786032265373,0.025143326602563177,0.05650289129552892,-0.016529375466285533,0.04150736534529545,0.09683097399707757,0.0066615698444485285,-0.022748548487342223,-0.029201783230965412,-0.009055079017023595,-0.053790634457028426,-0.031644154974345244,-0.05509828401759101,0.05417955830615985,-0.02772199117053339,-0.043236909068800226,0.0010217829335750302,-0.012987401938014056,0.011627303436833299,-0.026776985342774777
IL4,,,,,,,,,,,,,,0.01425325633996307,,,,,,,
SPX,0.019714882439540442,-0.01746282289145337,0.041623349635096944,,-0.0025751984783371033,-0.02666754560315883,-0.04788946903456776,-0.0349977805884597,0.005096567377256585,0.047142556458860285,,-0.04554525377309801,-0.00047275253552653057,,,-0.020986467559792173,0.006425708879399989,-0.08374719411108254,-0.022219898819114528,0.06068316795826638,0.0113577628952591
MFGE8,0.05505788573176009,0.01306975872037507,0.011838025451626027,-0.06004859383084025,0.016063661513045394,0.010398995072822896,0.07213150816865946,0.0785894272967516,-0.05013365837567761,0.05501677880460463,0.001103708376152893,0.005482736368068787,0.0420193671971474,0.028314341053611546,-0.026518328568833086,0.004786901845056499,-0.05792320589154568,0.03877279125916876,0.05024174204317819,0.052073244427611624,0.04685123483450352
TGFA,-0.017040665332243236,0.014104970232091828,0.012480752504280004,0.03926245034631029,0.025213216087777504,0.009033101007353005,0.1123726839783408,0.037460280144122234,-0.03134273938133862,0.010645852006807819,0.017297485997109955,0.033597350413991485,-0.03247339077067566,0.014916815687253815,0.03887507034494766,-0.02056118745987372,0.04248102745234343,-0.010827918539937309,0.008261752243172667,0.11947867622213283,-0.06572304236094657
SLIT2,0.033648978396989764,-0.013913246002808001,-0.037647256398851185,0.05759765959920535,-0.01915557173518845,0.009253380749440323,-0.05263439719957986,-0.0086340251490028,0.016369535716507073,-0.006346808459940564,-0.02603960740379682,-0.0366169439759826,0.1315488906413592,0.010177728397661621,-0.05448441322869597,-0.03203769631582718,-0.0012286928863957268,0.03039948314925041,-0.06385992415086064,0.00410961855178865,-0.0010729640432640658
PLTP,-0.0049484680272552616,0.006347578211987107,-0.018727875607089876,-0.02202305764838585,-0.04435938568818142,-0.04121419186202359,0.19510122567659702,-0.046111196197677784,0.07334194135298394,-0.04922926333408661,0.07936312441259638,0.061140081646237375,0.04670358111591346,0.14582949196648823,-0.005466472183077991,0.0562681209621997,0.02128688851651364,0.048468349217284504,0.004473569744436886,0.05495995578883398,-0.03257815320037936
APOD,-0.022903795148461935,0.04559933419244193,-0.03124593183388175,0.0014063531084113833,-0.03543590406841559,0.05808954467093089,0.08232332807832637,-0.005411486821921552,0.0309530369608314,-0.06346522715516857,0.0048440921943069285,0.03451257278795064,-0.15136084311043096,-0.019260519068958582,0.02346214978689943,-0.08021963110237278,-0.04028352438739143,-0.030145232819527547,0.09307242919336164,-0.11442988750300846,0.05870445067865409
B2M,0.025157803208883278,0.055873903782682255,-0.05638804024740206,-0.010101720475687468,-0.017745978261847484,-0.057477069795188185,0.22679440504317422,0.01620290877605062,-0.005634035947634792,-0.06702018892041055,-0.03190114889707552,0.005928070482870719,0.03194352793658543,0.03407492107787868,-0.0007502884751674584,-0.002626241985220552,-0.021622961004874482,0.013474450253538148,0.04769055998566377,-0.03549503296845343,-0.10493244697719385
OMG,-0.0214289405030212,0.02988864197573897,0.04453914888140417,0.03977212055337367,-0.030467317649359192,0.030217266478691347,-0.0370032936531353,-0.018141124075518066,-0.011206699248364265,0.02043482238536003,-0.018799796398441957,0.027234596116603844,-0.08130424695244304,0.03309205631365621,0.08390251883992678,-0.026170395211488638,0.00654084280036112,0.027390453271569557,-0.03351515517397163,0.1298379256305769,0.02728595190202044
CXCL3,-0.027250384490946838,-0.006190934073544436,-0.044987548385223314,-0.012175437301608213,0.08644484088456797,0.005436902820498885,0.012873404677510013,0.004406856085136315,0.008055031270141216,0.12034429226687408,-0.034455750468466745,-0.01811082026051619,-0.029835980787666676,-0.06232619082668057,,,0.04426234466398387,-0.0009051096371130103,-0.01242385957282259,-0.011350720893993672,-0.029432098248311157
