,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.03229946734297102,,,,,,,,,,,,-0.022403115660467116,,,-0.0028344234273406633,
BMP1,0.005453036094440621,0.0042333139775430255,0.06804509831643711,0.03441962144265903,0.012654314710699237,0.02327255517020896,-0.002664998943666919,0.06524651428411027,0.22066646172001936,-0.021111438283141687,0.014777220039145085,0.11537857402306274,-0.001922840764374855,0.023178413677670817,0.024811875559279592,0.11331977525607771,0.04991508219018902,0.019533067654247616,-0.012987671707054206,-0.013985921851490921,0.06507324085157373,-0.02927637861053435,-0.01187095957541444,0.06351687082475564,0.08707368150644534
NDP,-0.01673766647953652,0.09070471515126455,-0.012069627138272579,0.02477642878039275,-0.02367652180734992,0.03040517646821143,-0.017569972566305374,0.05420332513156625,0.00969024280026513,0.02657808886969927,-0.02085521571480502,0.0002436643804732679,0.021856277933749328,0.13196080753256698,0.07155120390717369,0.04668028514011536,-0.034384508666988486,-0.01638451097716394,0.09013939010248156,0.08341985306032657,0.041976621884204375,0.04323172283475761,-0.0001513844829879351,0.09344028666170133,0.10589376692053044
TNFSF18,-0.01513158962570351,0.0544819024587669,-0.010975174282860066,-0.0006300962754434865,,,,-0.019054962552859468,0.17538704088557192,-0.012884429120828255,,,,,0.08193139767189817,,-0.015106131738966116,,,,0.07945512130575177,,-0.007336837700627443,0.09759545296065271,-0.019126314594418506
IL36G,,,,,,,,,,,,,,-0.012954575388084325,,,,,,,,,,,
RTN4,-0.017427226984171786,-0.05491577881173977,-0.0014142852029853654,0.01194627272688797,0.008166335524734997,-0.0013547905033699662,0.0007850150473567465,0.002944500462206931,-0.23667012489386743,-0.020606003554346178,-0.030381391150465085,-0.05363207593969883,-0.045152550548361474,-0.011451955114995404,-0.026197338368546583,-0.12305788683442886,-0.041616856076695685,0.035687905492938383,-0.021909785534615284,-0.02645736492680812,-0.03372494974231597,0.07239156353416257,-0.049308657172965085,0.08740379403727061,-0.11855342834749631
HEBP1,-0.05700736305486039,0.012581944756608166,-0.01441393349727435,0.013270836455654928,0.1244325932918673,-0.0269084505741619,0.016303699695472434,-0.02720135920431736,0.12404753053710146,-0.042964785856860026,-0.006973681776321638,0.08730960036694663,0.0091028602966863,-0.025392174018593717,-0.016002878683146766,0.10918079731273703,-0.005167113767349536,-0.03842751966349309,0.03477507009238004,0.05649183129457154,0.013485809009310231,-0.029213498859525462,0.022864598043120934,0.08583181310920876,0.02521150165273041
WNT7B,0.027864745023030213,0.036976863868494324,-0.0007422994711029229,0.06727811996144872,0.0017856863816605832,0.025978792518085516,0.057404915540888335,-0.023385083845250555,-0.08703176824565012,0.06106544150048212,-0.02107366169278499,,0.018634580233615614,-0.018997057287241728,0.024014282576306736,-0.07227489957955739,,0.003710459107461092,0.013441451230602315,-0.012154285857523187,-0.0045523153722535365,-0.028889231851144694,-0.035050566331269975,-0.01655234141260208,0.00042674139510464915
PTMA,-0.013517759776777908,-0.1400547048279305,-0.004725692567667686,0.002971281929606588,-0.013513219919613462,0.0022045638828992508,-0.033845743562073954,0.0050400951999777805,-0.1450992459419428,0.011473688169981809,0.006974851982825638,0.060032513739422616,0.04276614184882324,0.01601536391994967,-0.04102965793911997,-0.08486139263752078,0.0050578262952557995,-0.0476318197686021,-0.013604727167122578,-0.04156436178695077,0.009663754018850147,0.010526770469588892,-0.0639880813118305,-0.020860539750205055,-0.03384055665343023
FASLG,-0.040537746611889934,,,,,,,,,,,,,,,,,,,,,,,0.006564879272721777,
CEACAM1,0.048336269693813105,,0.07102510929015896,-0.027397727748961282,,0.03454289784878112,0.012422672543014861,,0.16226610418129564,0.04915704731619662,,,,,,0.014328462641523168,0.1564433712359336,0.05448449090370646,0.02658321665734414,0.04127149994050948,-0.039947708245200525,0.07856106651595929,,-0.018620127080946205,
PDAP1,0.030946173689946264,-0.03947459341129216,0.041044310849689895,0.029873932696635356,-0.02921222268588733,0.03639664695392355,-0.007601382050161403,0.04638047858558712,0.17807912064769935,0.01859796304205477,-0.0026607783125745556,0.00231298164818591,0.07584752011428851,-0.0078014682335156,0.05854025067187447,-0.07577465931648346,0.035636879765039216,0.013634204275865668,-0.011083197615220124,-0.05133556894203987,0.07887748828361356,0.0758543641610042,-0.028381358324859256,0.02264601365401162,0.03396309284208821
QDPR,0.028608100180404394,0.002149321141820399,0.004906497603775271,0.011165845527089475,0.03611770105164,-0.05671114898179583,-0.015427940729371974,0.04596704926957422,-0.18776891130087403,0.025202507376397464,0.0103383370276949,-0.010592951501735002,-0.0014008955198224215,-0.0010236159725504365,-0.044421320219258036,-0.06691914795284415,-0.025434069737824087,0.005455989713484904,0.017698593713883395,0.056173702768988976,-0.03791151717624642,0.005685055289711522,-0.03823870771393488,0.045781360534731544,-0.05924965331045115
POMC,0.007556104089704166,-0.01351044885423048,-0.008311362116444983,-0.042004606512765094,,-0.005502863412495021,0.009182540154728493,-0.006058785662818467,-0.0099324525134112,0.07265420779552854,-0.04146502046950975,0.05827171827321359,-0.013593920736949016,0.07719780998004243,-0.052032495887901827,0.019095198537111755,-0.0767454697621049,0.08155611192139568,-0.028081791080377415,0.16714206766428935,0.011329740684933165,-0.04250747042610137,,0.14362724979945843,-0.008621133821092785
CCL18,,0.012935370510617616,0.0016199597911310875,,,,,,,,,0.007923756101497216,0.015707425801654743,,,-0.03604163314014472,,-0.03432218901196279,-0.021395144448437764,0.034927951075835316,,-0.01769069697802447,,,
CCL17,,,,,,0.007459779831792865,,,,-0.018735921353197314,0.018629730644250823,,,0.014714885943754518,,,,,0.03946259692123867,-0.0518006379188392,-0.05142747632159283,,,-0.005701040719069889,
VEGFD,,0.02075832879694837,0.02385623959084848,-0.039241748211635744,,-0.015985858481494142,-0.023253721506441005,,-0.000714569200337627,0.00455171774306773,-0.019132405452565646,-0.028497416169511822,0.030466016454733794,-0.012357162617064694,,-0.0633479596713629,0.04360934324129779,,,0.02884767082532973,0.10582574558814097,,,,
TNFSF13,,,-0.03488537643210392,,,-0.024104241177530395,,0.02174034939024848,,,,,,,,,,,-0.006107930899566454,0.018874876226852702,0.04806012737032596,-0.01892114276170258,,0.013225476309817876,0.028309109080501278
WNT5A,0.010590806080621679,0.03190494605916297,0.016259858693579488,0.005446798405257607,0.01321496191989883,0.04348113751718555,0.09123435669416097,-0.0399406478248164,0.18375374757756147,0.0525899218866053,-0.02670135065439594,0.033133705033153125,-0.0058380775052073765,0.029593809024124406,0.08044567476342475,0.04143263233849044,-0.02491897467326257,-0.002825347677166349,0.006820916818958138,-0.0052943411839024785,0.020156397221010012,0.05361201244104439,-0.07668770746927735,0.023133441865718658,0.08080169053910952
CXCL8,,-0.04768475861225438,-0.06870378133449459,0.00032846957088565474,0.04733459639670593,-0.07478375611915641,-0.01862769606874595,0.03320103681933495,0.12738644103307759,-0.018708857192499498,-0.0016421644612108993,0.11632428967262004,-0.015825786241902465,0.00013512665152003625,,-0.09233776867335108,0.049996329920471275,-0.022814170299640314,-0.061351007504282774,-0.11623027750981234,-0.00757726055496406,-0.041169715423967294,-0.1224045061004695,-0.02526975495365613,0.014168583502286551
GRN,0.019320647378485878,0.03629427398808019,0.022873905681804713,0.05709578271123676,-0.010121454403808905,0.0043168678838179314,-0.0028431548668715954,-0.013075045296959756,0.16556164753594382,0.0013631967655544199,0.025416144699950242,-0.01856201464473022,0.0035933893347938495,0.03125299309984199,0.0749758206697427,0.10927471943099405,0.025551237824282227,-0.04720216587752498,0.016212186456098423,0.006849130036635031,0.0566168865770647,-0.019057737475701168,0.17394275792064645,0.0009518896289040894,-0.07518080316619674
MIA,0.020610797625775713,0.048244190555305676,-0.02991675448992862,-0.015128846527146663,-0.0427480450997496,-0.02324914191688416,-0.0150061943110898,-0.02149197990124888,0.05749125710629149,0.012854806983773599,0.005397001127186102,,-0.0039252902846513655,0.03306982385101043,-0.05417120275012905,-0.07555432519733779,-0.034836608912865594,0.04000950528577472,0.13797423323801006,0.06031893870579136,0.03464812172527827,0.005647834221715587,,0.10215776315520397,0.04040861721563531
COL4A4,-0.037149670318330025,0.07569305811783186,0.00973340605828659,0.01058016888282146,0.017520902137855017,-0.02063352436221116,0.02287596562275895,0.06473679885685293,0.0008587806008245697,0.020592579397958728,0.0032134516390196397,,,0.034040179786735604,,,-0.024504561609952874,-0.043393970991362135,0.0818927276458248,0.044020040805119634,-0.005751245372831429,0.039777563083626094,,-0.032509601162643564,0.001531457293388459
TAC1,0.042544398826463534,-0.04993984240278967,0.01818174372866754,0.0021100890050121082,-0.0362611497699812,0.07953001895156363,-0.020610871302936432,0.0350030100620418,-0.16917907965295914,-0.04157692605568587,-0.02609614006938853,-0.03660732291983435,,-0.005895804215382961,,,,,,,,-0.003520978395854382,-0.01848149797585279,0.029881762604474518,-0.021748629148559098
RARRES2,0.046733568155763135,-0.08418815321940008,-0.02114492785609128,0.013912433298506721,0.005715994169965347,0.061046371581227644,0.007880451876119418,-0.023637200580359854,0.2880940977056659,0.009589066723634467,0.008580264731064779,0.0626358058761385,0.09293787200175532,0.03150768722988126,0.0341888612681909,-0.0192233997240343,0.03452931446176976,-0.0033158511661181933,-0.0451025057700675,-0.0019932631272494214,0.015048719316798716,-0.015699538843498832,0.004790611358280286,0.034452344332922366,0.024010136189803487
FGF7,0.060360907200314784,0.008101560842462963,,0.12194427453719026,0.0036191787570951633,0.03285220325277696,-0.0413274998043586,0.04063447084525277,0.10355555502653073,-0.0034670409298889395,0.05536179070861145,0.002431255113961252,0.08450464250374928,0.03893642791663712,0.049671563170824905,-0.11642446503613987,-0.019493745582939946,-0.021419502204451407,0.04138779261603664,-0.03609877800740437,0.06426368513159575,0.04991834265124264,0.17297250305334053,0.06084074473504916,0.038228524224382145
EFNA2,,,,,,,,,,,,,,,,,,,,-0.04314994745635689,,,,,
HBEGF,-0.10327763790265371,0.04469969015944735,0.04117894646253186,0.04930296677031289,-0.03312587267929488,0.00517357256821327,0.011472930031099282,0.003864372927649997,0.15466299464229383,0.05327982356467861,-0.030435219319338742,0.0463572191573481,0.0390622910861904,0.07154565527936463,0.07062897880211236,-0.034263342812748225,0.04746111787407576,0.05557642994692516,0.021476499396441043,-0.013557280076077212,-0.036526290128727205,0.028009847062289935,-0.11013391459188944,0.023615388808419388,0.10326557039178738
CSF3,,-0.05498690018740938,,,-0.02276899356467373,0.015024019523802466,-0.05484403238829841,,0.12102724319056649,,,,-0.022274200123164212,,,,,,-0.06546854026262974,-0.05164093749415616,,-0.01775928786952113,0.002155098775524379,0.00014988521380307246,0.006390514962213173
PI3,,-0.0329148864478715,-0.04863413003036675,,-0.043745124236960475,-0.02861751912816362,-0.03135462980671301,,0.03817340825599584,,,,,,,-0.03735592999885029,,,-0.11344397809118584,-0.09661284831466246,0.0046693144694975675,-0.06121963206994834,,-0.05477817480819805,-0.037115031180502196
PCSK1N,0.014889093170585297,0.016398414796441538,0.015972660953290134,0.0041939421818902,-0.0698202712322863,0.004783185953091457,0.044927731586014805,0.01179514582011231,-0.07112733980563986,0.009786452696670507,-0.007296102087787493,-0.07316592678878081,-0.0073688564483821465,-0.019229556831025382,-0.02557751481763387,-0.04383071595113619,-0.08401604439744619,0.04622911429440675,-0.028411751272863942,0.03819449783445306,0.058004427416604804,0.0951379470889685,-0.017306402566119438,0.04672040063311594,-0.07574603589864917
NTS,,,,,,,0.034896132100122226,-0.021463962011189445,0.023313227645824552,-0.016465725297021467,0.0016249645582962343,0.10133695629308147,,,,,,,-0.01524836372360421,0.0469300113677243,,0.06091950352693053,,0.010010629646199873,
SFRP1,0.013713259255695671,0.10038665701662011,0.025567360494609268,0.011210955816719102,,0.06277231306954931,-0.014322907710438284,-0.012992626033369942,0.007963982996019461,0.03597675624658818,-0.0029760465329167424,0.12838124011042693,-0.012785480211214903,0.029524457767047773,-0.012150745404827253,-0.05517439800163672,0.04182515950107029,0.025522392528535057,0.034118355302657985,-0.005620925307058134,0.024919695226415847,0.023276817855334354,0.016410017443204465,0.04885454066785974,-0.005987070537255911
CXCL13,,,,-0.012220689820011002,-0.016532983418848245,,-0.04613375687110628,,,,,,0.0003238843142580378,,,,,,0.030827526487495763,-0.005824062150149556,,0.07284351838534191,,,0.022164215203326412
