,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.06274621499152971,,,,,,,,,,,,-0.05049711660101239,,,0.023686356175776937,,
BMP1,0.003269357314224985,0.047420505194792247,0.003683346089843086,0.008921511382818995,0.0074315818125665995,-0.004821563726426474,0.08137749528669076,-0.07930928776152144,0.08265056053053062,0.0014952181585492848,0.013832285239456047,0.02209553691366976,0.048072674296040445,0.08861598963405097,0.03524384150525104,0.004144567080563736,0.12621779448546452,-0.08007510454734668,0.010100463338847664,0.051014370099311486,0.062130447664677846,0.016122282715349462,0.14876116535949405,0.23962277076199626,0.015739685568899334
NDP,0.07681067600253336,-0.01277079030797231,0.07609499109618689,0.1433266869547641,0.025601108001690073,0.04221755964235914,0.050509661940551356,-0.018046468167611105,0.023949350951989457,-0.017882217523046525,0.07110396039782929,0.02239510654088696,-0.010977812648162935,0.10461014568384515,0.005888549857725734,-0.03775287922753623,0.05374626368933823,0.07609580250540943,0.10798314166935491,0.06788037190999213,-0.057084737475932984,-0.009461360692135589,-0.09345761981542788,-0.03287231587877899,-0.05231454371016625
TNFSF18,0.0029226298818421158,0.01531923973487856,-0.001309962135983354,,,,-0.006411900873184772,-0.012987590988477965,-0.0071140949222130425,,,,,0.1254603892798194,,-0.013622394833357417,,,,0.002727048622849311,,-0.043532873568318926,-0.014680798093994111,0.0463326686497345,
IL36G,,,,,,,,,,,,,-0.00981028841160542,,,,,,,,,,,,
RTN4,0.04742310729727865,0.017559166074603606,-0.027146194649731264,-0.03658392318637814,-0.01289328234998879,0.06815146754934025,-0.009458745123807044,0.1555532587951015,-0.004869519826782732,0.10198016693379207,0.06065809527203652,-0.025156201212355074,-0.06085801948217446,-0.01501159637216796,-9.541395792515718e-05,0.05887368111501287,-0.07147873192194917,-0.06495008885590692,-0.06805946323708902,-0.013517768330398198,0.012615924402498056,0.01537780196083625,0.06914108883884931,-0.09972678932623752,0.03532270152877509
HEBP1,0.002192753343661339,0.017522887096272158,-0.07187816804216604,-0.01552317017359914,0.01466896237766375,0.06502087725109355,0.030636318724820113,0.050708768971452566,0.04437850325817308,-0.027676096573315254,0.04521072932060631,-0.012327167978831367,0.040812681659543236,0.09764853167378951,0.07919975695741413,0.07087747248503132,0.06271194291766152,0.10708218480464109,0.05015067594908827,-0.008668956243436356,-0.059378066704874465,0.07957482701590764,0.07702557658238328,0.03550978100178499,0.07522641145675592
WNT7B,0.12902716805283773,0.09013800561361016,0.05213805398603719,0.018880119036661567,0.05380951354250048,0.054090268111035185,0.008642480618034494,0.12790462318423043,0.02043956034483128,0.06123468283449076,,0.017194732324327,-0.05905604750241027,0.014767851456276496,0.003027270790176932,,0.027355129750059066,0.05994474201590672,0.012893529299627445,0.00974992717396455,0.006191948606537184,0.18001682661822063,0.05845878332572335,0.04508075982985974,-0.0010127997374958857
PTMA,-0.11963976093403259,0.0565379478970481,0.03788048406273275,-0.00964715127703679,0.03738031559027035,-0.03772860776256647,0.10870308445629556,0.052892224519506564,-0.0600403449571256,-0.031161723820714533,0.020277495472164304,0.05881566943057305,0.08198655669192545,0.1131518958435933,-0.03418597873388182,0.0958975539995975,-0.15394155431960432,-0.022303063708879696,-0.0373090001029038,-0.08046716634217835,0.015672184788876768,0.10708404714842135,0.09231738674369305,0.03215730067375676,-0.004241292833165293
FASLG,,,,,,,,,,,,,,,,,,,,,,,0.059217566351971916,,
CEACAM1,,-0.022865278270511293,-0.01612013712158245,,-0.005838252558033205,-0.01595677544325611,,-0.06009858565945784,-0.035527736391017146,,,,,,0.01294587588182274,-0.05455429787545847,0.1472549232178927,-0.04443419420315823,0.028705408485843336,0.014910717730906145,-0.01606359829594982,,-0.02555837566998027,,
PDAP1,-0.04026895735131245,-0.031844044312756795,0.06257464298838247,-0.03681681365036525,0.02737260209383251,-0.051526758272675846,0.06030091010686442,-0.06714308325070696,0.02570170876368021,-0.03656002566357997,0.11836447643454477,0.10646771770170826,-0.009610271256615868,0.013551552167262988,-0.04288473514818117,0.034633899468591786,-0.0025522373983172756,-0.03743665356406917,-0.008436604554267733,0.01690301661831562,0.08411808722634624,-0.09325906119076463,0.027479311000857435,0.02697819081526186,0.0825232658490699
