,UKF248,UKF260,UKF266,UKF269,UKF334,ZH8811Abulk,ZH881T1,ZH916T1
APOA1,-0.04237468699604379,0.11905582860869222,-0.03601239205455157,-0.006899521211205101,0.0014261982216340183,0.0016870115430605494,-0.02348788552745917,0.02498272109307571
PSEN1,-0.07960557311061091,-0.017482392034414252,0.039981881126836115,-0.0058714446927987446,-0.003795817231216129,-0.00954001618585003,-0.012144565084507352,-0.019245906152583772
CALM2,-0.04165914209583308,-0.019121435300848696,-0.0792947430878565,-0.10167080615149873,-0.031129549809441767,0.041070551802669004,0.05174188041085907,0.04551326587564385
CLEC2B,-0.01419010126317424,0.02843276236533853,0.06003496456170561,0.04325951926938265,0.004203198962945399,-0.027472301327704788,0.008250998049036663,-0.021641733729585545
NTNG1,0.031993333330488385,-0.009026144532589167,-0.017284947788522034,0.07892098009244061,0.06832008635276009,0.011167831280050527,0.03827932554161991,0.06211633340901063
LRIG1,0.010294640067384238,0.013810299267570318,-0.03022640423150099,0.005706499274165912,0.033352372320227607,0.040368443954329626,-0.04709659873557529,0.06775335386625508
CPAMD8,-0.012994494955536924,-0.016884880189546484,0.028876951082409782,0.17542094272058215,-0.002896623516883694,,,0.019080842758408826
GHRL,0.06390416290646113,0.07340069190898113,0.0732242920388635,0.009051606563348597,0.01592203415226801,,0.020529186574060533,0.029141437572177877
NPY,-0.033186485172659715,-0.003945291445947617,-0.08236084266050593,0.008793299566271643,0.030614387958231185,-0.025189303524014765,-0.024831224338933682,0.006880124250735099
MMP2,-0.05785968554247473,0.009828859301544186,0.0710149767012904,0.09110966921749783,0.014082133361146294,-0.01457046484434191,0.05972348067047092,0.0294018504969558
PPY,-0.028086310378163788,,,,,-0.062442329741252425,-0.019320054365732555,-0.028809245818830986
ALKAL2,-0.03123682703851062,,0.003109704655159913,0.00866640305290509,0.05821765538019938,-0.052458279288811555,0.034318355449197785,0.06951665212825793
CSF1,0.013266017504658409,0.005475604510818855,0.042689062954216504,0.05703335345168508,0.02614574842334811,0.046553894443830256,-4.459433364837935e-05,0.02266105687874711
SEMA4C,-0.032863406974142535,-0.03979672615760378,0.036917529186229064,-0.06177302690211186,-0.009610622563944626,0.05199469854495874,-0.005203141578061215,0.032605224310731186
BMP8A,,,,,,,,-0.017992262192603057
ICAM2,0.01820587168846865,0.020627990037413692,0.003787140671000885,0.06731488803467606,0.03917900085270342,0.0051247461665583135,0.09117296333130824,0.00305610178094094
SYTL3,0.006916350699871328,0.03696472515334538,-0.021416682154154293,-0.032318765117200395,0.022562281530157376,-0.03293376388300678,-0.026756408265771418,0.031795873681057206
IL1A,-0.016776466971929083,0.03677985036157338,-0.022273178021650433,-0.007278814638228821,-0.028630224999554133,-0.03656488581700109,-0.0012234080058303423,0.018803331617296647
HLA-G,-0.025630522038708397,,-0.012030065661279035,,,-0.031925302614679865,-0.03231603087413887,
PGF,-0.055579383942319774,0.023299495529985934,0.04640690822059467,0.027270418106277672,-0.027593407488960008,-0.028959740214793545,0.08060294361604427,0.012135525349075534
LGALS8,-0.03412516967294475,0.05069047018171933,-0.02824345304243277,0.04625160113838984,0.0020660817618645614,0.0028380802364500793,-0.04396486016968233,0.07342539412699177
DKK3,-0.03488484011133479,0.0217199191600075,-0.1214911175646749,-0.04010638201258223,0.006180548568695833,0.0512529487249888,0.01944779329385891,0.034959868824493805
COL16A1,-0.01887262848910022,-0.0018388759747769434,0.032501892586966306,0.03796967716399577,-0.041216773485463196,0.007453875564123218,0.00732601842125739,0.04411630028328658
TPH1,0.03537610134329099,-0.016574698749880237,-0.01274753216781937,0.006448905964041987,-0.017926777023862816,-0.009364625117705467,-0.017484229040763057,0.009105182164881721
TNC,-0.011747336984161852,0.0016653515878879508,0.08311567598556584,0.058905921897742373,0.041000615562044374,-0.03136253751127712,-0.036173124256629684,0.03080534461997381
TNFSF9,-0.012703692831790504,0.07610883127037632,0.027084112738321765,0.028466976953509266,-0.007881054491452112,0.017374149024921275,0.08198213784202499,0.03069218415392068
C4A,,,,,-0.015758318004740545,-0.016113324214064483,-0.018006212295803344,-0.02422933073124679
CNTN2,0.003990326347727592,-0.020935784545468374,-0.017511163750978376,-0.010265379026520624,0.029896127753971307,0.07414519917334433,0.01663783787325891,0.08016974118062824
F7,-0.018359657663324737,,-0.011071268063728133,-0.013869964162331189,,0.08707007735166883,-0.017818290827913332,
LUM,-0.08040311891127341,0.01471791320711821,0.09990131572263575,0.018969012632358496,0.01036987174480875,-0.02222906193302186,0.06499297450078535,-0.04734623943599114
BTC,-0.016656587820444345,-0.01506665301313991,,,,-0.014687680659904275,0.004707641076601199,0.04054529185174807
APOC1,-0.03944911168728554,0.010526175855227039,0.09025692394171783,0.06432057282750542,0.001082465672684593,0.042579665020542966,-0.08046458047305753,0.019426119212958195
PKM,0.05617148897336689,-0.0012984041725083546,0.01845526002382584,0.062158321067779014,-0.0569083590259468,-0.0418503744278691,-0.0369590812285262,-0.015826275334543862
TNF,0.007367014131052787,0.007610389638968218,0.014121016215207281,-0.020355893446243938,-0.03743312505828572,-0.014255843723317913,,0.01719784549462631
GNAS,-0.008388218497587313,-0.013079951091539392,-0.07124696733157353,0.011550645390994584,-0.035515063278027524,-0.008779352915212235,-0.03604004764318872,0.04895663205308387
BMP8B,0.023342842233821208,-0.0064129877318313796,0.057450965840854476,0.011498173070708578,-0.007575923945387201,0.04540194056058954,-0.026507991861084643,0.01761634010510409
LIPH,-0.018819307838148624,,,,,-0.014473278412856427,-0.014499435245912793,0.013173913601692839
CCL28,0.09287844589993725,,-0.02380843112390447,,-0.014216712921755926,,,-0.01397103049757111
PTPN11,0.016823433967977218,0.048041714004264824,-0.0008239238619567339,0.016886782150309795,-0.07112685253597428,-0.04917179273675905,0.010038536543671466,-0.029437678925294912
ADAM12,-0.04719043971067983,-0.038382933451050365,-0.012362832064908718,0.024923511310591454,0.004850760109164751,-0.05880045995155025,0.03801167719075692,-0.012362189013316177
EPO,0.028318312411553647,-0.01778549300431337,,,-0.017926779656470736,-0.01571834998549218,-0.017047330303609925,0.0944675171824163
EDN3,-0.022065365008492568,0.021238994444827047,-0.015879466035975415,-0.024575619308151737,-0.018111757343427508,-0.004756357131203132,0.06430014962673582,0.004692691176810934
CCL22,,,,,,-0.017789786727422516,-0.014958290225319465,0.014087728926317234
CCL2,-0.002158570578572326,-0.02081938662758333,-0.014557859576351645,-0.020376340485471017,0.011432157515981667,-0.017534532640723376,0.04819954472924463,-0.0009742962919120342
DSCAM,-0.017449208200256083,-0.011859158400734057,0.1038090601936911,0.022437793334381877,-0.005615085930683174,0.022246371750661784,-0.07367480170485295,0.018198947417005888
GPHA2,-0.02097507484410491,,,,,,,
ANG,0.021683322915303196,-0.037095718082302935,0.03211085606968664,0.006166653168504645,0.038784178399039256,-0.007038756883266429,0.040890090735487945,0.08122160406479804
FBLN2,-0.0674620125392022,0.020425538434720968,0.0468764137875476,-0.011225076133041969,-0.013318529760422242,-0.024895732630068803,0.09744228864330723,0.005474121150642447
VTN,0.04682528366018618,0.062306955369414746,-0.012747527999364856,0.10881671450335755,-0.01489607458627488,-0.017967149692631145,0.011891692011282463,-0.024229335761546213
VEGFA,0.05025087490530038,0.021820882023612233,0.12174768766354417,0.03146665765093189,-0.005933918217367031,-0.04132265177925815,-0.0837130862565037,-0.04339743486299628
F10,,-0.01673044988691856,0.044344114499492444,0.04602621637265082,,,0.18818925384952076,0.020385060409914498
SERPINA1,-0.026494211219600744,0.0015454447454692239,-0.017780545172547377,0.025564977882719123,-0.012198435556144435,-0.052144522979531836,0.0015884952091426419,0.006922558038336222
VWF,-0.045504041153859996,0.02662944522017842,0.011759775264042158,0.07173845168989801,0.021122457034428072,0.02329421013940749,0.058056081583233235,-0.037577269669627045
GDNF,0.01999047702300811,,0.11240127134512108,,-0.017926778260390634,0.010072498413724585,-0.023871436232224603,
VASP,-0.028273029623252042,0.022700140537926305,0.07513390653725395,0.06187956230833645,-0.036368030207881326,-0.012704161754667832,0.0714739200974494,0.00014380018926743161
ADAM15,0.01577394651308739,-0.0024134669686319142,0.06150842251630383,-0.025935139303886953,-0.028873986697424296,0.01767358017154016,0.07465609768148543,0.030048810777254676
WNT2,-0.03291978263429992,-0.014408945913016339,-0.02097724649199113,0.010214674396430251,-0.01677680658598126,-0.01949705274305008,0.05183660923735816,0.036453543629802215
CALCB,,0.04634174912752483,0.04348491794443365,-0.01533212684148311,,0.08682300674009759,-0.026628671481904523,
OLFM2,-0.013354565501261842,-0.004536426290394224,-0.0277083858989593,0.0010129073609578473,-0.009472440753518267,0.06313502068296331,0.004228203198758819,0.04981690302359119
MFAP2,-0.027799862644516296,-0.02898337423033006,0.16857611917647985,0.005587918520744536,0.04142285364356469,-0.014266561114850898,0.08983388030418836,-0.00030558594476046884
HLA-C,-0.03304053253684057,-0.05795632648244622,0.033392065330012,0.07411390829488967,0.0667661103630195,-0.0352905810422903,0.04228733717811557,0.022194557900803786
THBS1,-0.0016597675695569612,0.03599511629077722,-0.0006099169811094883,0.018521782394075908,0.05364790863835011,-0.00247400405238104,-0.003992110965748352,-0.02609601936962993
HSPA4,-0.0054916339000265985,0.003243852360574315,0.03450758719348352,0.005483692258157965,-0.030238064425781343,-0.01624246679818492,-0.011192068715144316,0.028563508093587632
LMAN1,0.026763276551738536,0.015865718607282062,0.02866729258121419,0.05749421718793412,0.025453664687188265,-0.06381515505254752,0.06370716736333251,-0.02504748017369541
LYPD3,0.032540782233464,0.023654683625116364,-0.01602106417001535,-0.023784475935165333,,0.05319357306195511,-0.013705173774706226,-0.016212523569997965
APOE,-0.006387437446726844,0.028852411319138023,-0.0017709112117209823,-0.029753030833740382,0.00584980781817439,0.03097900764986227,-0.0696176484165731,0.0019685601781518195
SOSTDC1,-0.02642078960054273,0.12763217040789304,-0.03851768991890197,-0.02366112685632309,-0.027259241404719553,0.03643192407476663,0.030301459675792057,0.026341307782217358
ANXA1,0.01446421977565946,0.01970866099716654,0.007316464664979278,0.022631182259210993,0.06521513058722055,0.0291192592510487,0.05793124929051364,0.008254736297200816
WNT2B,-0.017284170085920737,-0.025753848350076235,-0.03338891696998996,-0.018662339697841698,-0.029355015222810612,-0.029891082338498035,0.009925142317484363,0.08943498671281809
AMH,-0.014731527957008867,-0.02226654560292339,-0.023204546396211993,0.03026377646266384,0.06980599873911665,-0.039471907409319086,0.03814437224594753,0.011580622779842521
GDF10,-0.021781367841464488,0.06668101866163911,-0.02674876869673658,0.0067446775066197255,0.0066429788536742146,-0.024237788197116892,0.03250932488541308,-0.03925477005640296
EFNB3,-0.02201318020624456,0.020872854292508083,-0.04647661817271947,0.02563873234365437,-0.04787095716956992,0.03602927987403019,0.014164728452697388,0.04145782463936957
LTB,0.011040311076531216,0.06298591914926811,-0.013261444889219744,-0.02509109934666814,-0.0333196250070074,0.015621487928415308,-0.025835195398005006,0.03892328769799274
ANGPT2,-0.1052513736630102,0.023164414534894526,0.013929149146174982,0.07023158884083157,0.00020057603931092628,-0.013860704849216015,0.10782404824837734,0.003816538328105264
NRTN,,,,,,,-0.01517942443260792,
ADAM17,0.004700605502012736,0.06174655791329679,0.08376850426065231,0.03018227880539494,0.03217941884680676,-0.03702170953089599,0.012227563536289648,0.05815170487799561
LRPAP1,-0.02136188604926748,-0.012698695339914485,-0.02402023161336767,0.03094672926937211,0.0016874285443228664,0.0151193368386967,0.046779037143569,0.026908846944633257
NID1,-0.015285773837369591,0.010274596826746639,0.10025177567604791,0.08315072183635319,0.0012596083443993655,-0.0694462799447002,0.083081814403116,-0.0422081815445977
MST1,-0.031954257950170026,-0.01830657854273674,0.1052648294540782,0.08271325464814222,-0.020399572375151154,0.014463120560663872,-0.000586220793261842,-0.0044967480909470755
IL13,,,,-0.015530367013401264,-0.02102470760529736,,,
DCN,-0.057798065088243894,0.005477665898176053,-0.0022420255254597316,0.036342976017359876,0.07031194418511566,-0.02939556454821276,0.1146114061345231,-0.08541303426089532
IGFL2,,,,,,,,-0.03925475836251294
COL7A1,-0.014931018374642436,-0.004406045792950654,0.023690834042485825,0.013305185280175621,-0.03238718105587688,-0.0668921164734198,0.061974722926277405,0.0282303069964514
CALR,-0.05710015657218093,0.025636316942211034,0.05210223204331651,0.008461531278130327,0.027668465559844358,-0.04996744673252547,0.003029853698398399,-0.029066590936551423
PIGA,0.03682194094776934,0.036586984426805115,0.01352976599244842,0.06438448329522878,-0.03645379067153364,0.02253377003145378,0.002459394962756317,0.010581479932300075
CD200,-0.05764806646912046,0.0029921596339942008,-0.05378520300921535,-0.011266864306462173,-0.026531353849242486,0.055807009945743925,0.028161691574259302,0.08460397572007498
GRP,0.03372419508636367,,-0.01724741222112883,,0.05590990844582377,,0.07549745124386092,-0.017628824357847253
CDH1,0.03822501920922491,,-0.019958077670098797,-0.01581341923507893,0.017896409527500445,-0.011289226411503797,-0.03639914508636104,0.04145542534857029
LPL,-0.02347013412327341,0.018572836797179783,0.03533811925541583,0.04321096600879144,0.0226937433199489,0.10444015730437865,-0.03402661363006612,0.06271059965117014
SEMA5A,-0.08189008674250248,0.017941381753013894,0.09751924483565791,0.07345760047648221,0.017904130343419034,0.04306653678865337,-0.024209722787953136,0.023241199038579716
SEMA7A,0.022836944042869626,0.06744258103474596,0.003521903421012453,0.049979719238301995,0.0032728117584756118,-0.034956573864357875,-0.043126957572238875,0.0445503989647881
SEMA4G,0.018266243999764682,0.06862802266127598,-0.03276956422313062,0.011786724640056218,0.0690957698716371,-0.016218577113849324,-0.039960097136981815,-0.02582047089618622
SEMA3B,0.046151460207247814,0.018787514548131802,0.0001638711179560263,-0.006314396399306579,-0.05269975580676589,-0.0010064894060313767,-0.05266389171336267,-0.0028000199868077054
RPH3A,-0.003060005136770356,0.008003627445353803,-0.03270255305447444,-0.01903897427296689,0.016645118884974212,0.04308566849841137,0.04509166287938353,0.023257268186311762
JAG2,-0.05940101684310874,-0.0492829769493398,-0.03674102793574368,-0.033933026395182884,-0.0012321213867093604,0.006933143949496804,0.07096225876768748,-0.013565116793070058
CGN,-0.04374029134481088,0.05761755710162875,0.014085590686750278,0.0744855891489047,-0.010338808801980251,0.008509893015137002,-0.019926651044902256,0.03350291118829371
GDF15,0.035909419320991176,0.07158853939188374,-0.003066359455603484,0.11218324313304355,-0.0012668762797649375,-0.03011258476899238,0.0021081798539656187,0.009122548388128695
SEMA4F,-0.012859589789587797,0.04807446036546747,-0.033112056002102264,-0.05426555324244876,-0.05970899488503938,0.02636750570281361,-0.027325641043883908,0.04116240790731651
NXPH1,0.008469179832722044,0.013315464426959219,0.09939014985954318,0.033678953297326265,-0.026190259861874714,0.0010426252480116441,0.028263045462325474,0.11840847553255138
ARF1,-0.017842828254004364,0.009330244172486587,-0.05911950623196577,-0.06055306516362105,-0.01723653043717186,0.04063228429885385,0.03344764540920853,-0.06774407311354287
DSC3,-0.015873521729534375,,,,,,,0.09514232176135164
EBI3,-0.02277905196549756,-0.05545398882607019,0.026800686592842054,0.017484111867041505,0.0044169507970043004,0.07597013269106322,0.11210156383869178,0.0262861835107766
TIMP1,-0.010632323550770406,-0.009415268781590913,0.0482373144982175,0.08465126404927115,0.08824595459050165,-0.07913083320225729,0.014096368921723454,-0.03724249586828737
SEMA3C,-0.015467445721861737,0.055096538641937205,-0.041384425373529,-0.03570928797505232,-0.05298820126813822,-0.03952092077248338,0.03940709825415987,-0.04356632895450548
GNRH2,,,,,,,,-0.016099621547394482
GAS6,0.017972196489707222,-0.019358047679179886,0.001484223062084163,0.05758329297527635,-0.019084126848414557,-0.029170895510211816,0.03242988143292965,-0.028416740508099468
MEPE,-0.02536654062747228,0.03697515790455978,-0.0475661052057682,-0.024445286101277736,0.022351505751710656,-0.027202385666319693,-0.0256928556253339,-0.020530071986745786
SERPINE1,-0.007303372252806773,0.03561826917284843,0.03455752484940398,-0.0578099006324115,0.0019916846237489467,-0.052611437196285714,0.02447414598136312,-0.023524989140769528
RSPO2,-0.024951700414303418,-0.029462207764035814,0.06958508160818284,-0.015026794665507371,0.01345897580148246,-0.021979697475467252,-0.023826949090781153,-0.039538977907181624
SHBG,-0.02056090278016321,0.00035592650072940743,-0.014236772770073472,0.07093775253677319,-0.014446566025312652,-0.02355219050582211,0.04004457286508006,0.06235663821150186
LGALS3BP,-0.05252918774009329,-0.04306890071433776,0.05112572713516196,0.02354218000157635,0.014880685469489034,-0.056349654482063215,0.0007678925559232837,0.02246129754767045
LAMB1,-0.039058721649580685,-0.031107998512262796,0.08034212306565133,0.08551893711148031,0.06034822723416082,-0.060423553451961196,-0.024100966529345083,-0.04691106195543227
SPTBN2,-0.02806311098137773,0.0018494805346455504,-0.027321121044232642,-0.02190577132176466,-0.020972144160520633,0.0980844908601806,-0.007431233629528972,0.030647071568894634
COL1A2,-0.04993705535194049,-0.0026712507693951427,0.07757268293502656,0.06866051029113872,0.0521797876763121,-0.07523675677528326,0.10251057205406341,-0.06625299399042699
DEFB1,,-0.014586212604855818,,,,,,-0.03181699808034444
CEACAM16,,,,,0.024284000827305315,,,
WNT11,-0.0227519117505023,,,-0.01513145596657367,,-0.01959224844229953,0.07786230834865003,0.04590604283079201
LGALS1,0.012168234376618774,0.02274379934591771,0.015383592999142477,0.026718290344275822,0.04963540324108841,-0.06854918780372637,0.0321056642420206,-0.07134080002770804
BCAN,-0.025462288948336735,0.023236072522878303,0.09401978549750113,0.09170844489722761,-0.0021791865017629984,0.06559363918727057,0.0166183008985033,0.07715006830774018
ANOS1,-0.02061884964241129,0.053744134563557026,0.01558116904794408,0.11203754962223957,0.025303890504794313,0.04462196681175087,-0.044383170406346956,0.07293131463378574
EDA,0.003838042471368768,-0.006862083451365422,-0.02439989802290381,0.10937726058200484,0.03175120980291045,-0.018234616104792444,-0.03418203916356137,0.007424107604346469
FGF22,0.004930868061201164,-0.021162899234871236,-0.020866143741557597,-0.013869970391819095,-0.032777284003473815,0.046826634782960876,0.08221596339013641,0.028172004091858778
SHANK1,-0.022751910289857694,,0.02111407785214446,-0.013196395912572201,-0.020208317140661788,-0.028172799803761462,0.0028261041167157047,0.053622274612386424
NPVF,,,,,,0.10381311708900827,,
RAET1G,,,,,,,,-0.018525117613520294
TGFB1,-0.02236836192966173,0.013740797359863667,,-0.016982514184694646,0.005217395223340427,-0.08898361058272025,0.025927054913406924,-0.053552572446957436
MSTN,0.07363221889717353,-0.02905381920533101,0.03920748930576612,0.036343031346838924,-0.04515684965972382,0.0019428728754989195,-0.02582832850041876,-0.03582770586765965
WNT4,-0.015330187325107493,0.07261465332751577,-0.023000317819343946,0.08363824761396486,-0.020041384838948392,0.0013912282144522637,0.05871678619196669,-0.033889222626300716
TNFSF4,0.047082625391770605,0.02984698132742174,-0.013757227584298856,0.05150361095156587,0.027353933718617503,-0.018054413983578488,-0.0026722044112312436,0.07439572408526364
NTN1,0.026594144479755884,-0.029614629374097284,0.07307967416467674,0.07379128726903268,0.033679543102830625,0.03643536089220163,-0.036335012630151244,0.0747909211491834
CXCL12,-0.03810914021847969,0.02686299051175468,0.038226479287641425,0.032052862579045625,0.026104964921082854,-0.0452192343294245,0.1321889552662578,-0.01176670310996494
GNRH1,-0.027389953373668473,0.029665877395475222,0.08633239739530131,-0.008197744360271252,-0.028225832323019288,0.08564595696727184,-0.024015827972005195,0.06177321032879379
FGF8,,,-0.0160210611684737,,,-0.02683115316118024,0.05694264432248444,
RIMS1,0.011630676332534564,0.015967147815682994,-0.023073035828289876,-0.02859472582105469,-0.010826930500315884,0.07500487227786874,-0.01852740520917885,-0.032037408695979396
FGF14,-0.04458070033816526,-0.04731361511188644,0.04734211773470255,0.05173030195750845,0.06438048178893749,6.068839111725388e-05,0.04410542889700113,0.002114831450669964
IGF1,-0.0312677619162865,0.008656791700497662,0.0010380991568634174,-0.005863936053315666,-0.03200564992319944,0.007982345088198197,-0.0184184192140286,0.033944242645541474
TNFSF10,0.024919139650431108,0.027885238848914213,-0.028278282891207738,0.050174607720722644,0.07807818624053467,0.05051829012156382,0.051906428440871843,-0.0113973727876759
GDF5,-0.008466147808498055,-0.01933689883589284,-0.013261450039695687,0.038469569575251425,0.031131856737824915,0.015721449400032183,-0.05193988320200439,0.07947137822636753
CHAD,,0.06851127551936916,-0.0226910885027626,,,-0.011333448955344983,0.0401187109779787,
RGMA,0.012406565684409409,-0.004893714419350679,0.016182976393519864,0.03155723111619592,-0.01600501615013229,0.04330327726514572,0.029695885108197918,0.10455054022668682
WNT16,-0.0028257983109327965,-0.01270918957369831,-0.015447534917655516,0.06169722619119119,,,0.15213031211429007,0.06218557394978422
CX3CL1,-0.06963659496040615,0.08921643049002262,-0.0021727247122720022,0.009657560501343457,0.03241305940294345,0.0036368419725270416,0.04047680965565604,0.04415053478580665
FGF1,-0.015997970633983394,-0.012541816850801524,-0.02880112228212678,-0.020237605158787003,-0.017725494158866064,0.08899314836172449,-0.03363066862395695,-0.0018238100609660616
ALOX5AP,0.023893848301659523,-0.03011985251517658,0.03609358786872278,0.02664327164594853,0.07674070976768883,0.025921585496383653,-0.0003626931447236305,0.022727343063515777
IL1RN,0.07641437121216571,0.06475578926410314,-0.015736700381217546,-0.014087663649915656,-0.01575831453592959,-0.040553606868917756,-0.023681550036102453,-0.029271031690875617
PCSK9,,,,,,-0.015517356242123444,-0.014734000714178378,
NPW,,-0.02309310061138357,-0.01630086004106696,,0.0012813348125308977,-0.028119436282533546,-0.04914099662289123,-0.015914848553601094
CXCL9,-0.02074604165926452,0.09021449439562838,,0.07470761140991206,,,,0.044669196023952924
ANGPTL4,0.04672549289318548,0.010202502966130705,0.10814361139362219,-0.049837272502171695,-0.02393596979808387,-0.01908623247472354,0.003307713775110235,0.026518775283202914
UCN2,,,,0.21529075455158478,,-0.02683115767877742,-0.01664934752010749,
OBP2A,,,,,,,,0.0074905394476913
COL4A3,0.14819063988479067,-0.01016425089596593,,,-0.019873154580744103,,-0.023286001007972977,0.019367468755973394
NRG3,-0.04617101977044781,-0.0022172064773681812,-0.0346875645980307,-0.019692696054099606,-0.01892722490072603,-0.00397541552244413,0.058447824489889506,0.0931880879751408
IL23A,0.02950077021067123,0.0904963575850148,,-0.01826230634439128,-0.024179100053085767,-0.015517350829019281,,0.029357385575407773
COLQ,0.06579151734971168,0.04449319326534433,0.09781803008871691,0.07541179070387728,0.03256962481626359,0.08664684807489104,0.0012066211651724469,-0.013085131216497549
SCGB1A1,,,,,,,-0.017047330200999466,
TNFSF12,-0.007544323947454646,-0.03916025303188444,0.043914294083755266,0.014325214734768641,0.04644512965762485,0.06834789167578012,-0.019214581080281654,-0.02967664485220257
DKK2,0.02596602240704169,-0.014048097431613811,-0.02248295632752043,0.04812204451879038,,-0.018317155312821017,0.018282777978809676,-0.003215253900870268
FYN,-0.03406901725644885,0.030649003192078944,0.0742108630051331,0.0698431060696205,-0.014651343661331143,0.07280958082038172,-0.019545082755513078,0.0852809959629507
ACE,-0.07906623903613595,-0.04649163161808464,0.006680515650587824,0.08485654636478059,-0.016821337338405264,0.06065711034455664,0.0791559214838429,0.010000315137117088
IL18,0.008896253071393752,-0.044590502166042996,0.004424670978067165,0.027841028769484934,0.026703503697112337,0.00397991905951838,0.037598989777893166,-0.01248508975174546
PPBP,,-0.013298709710663095,,,,0.18528945802367397,,
CCL27,-0.01665659363941741,-0.012831789854636897,,-0.005476536394727359,-0.03364805643987459,-0.03526976484433139,0.00805465758036972,-0.0022762226324498035
SERPING1,-0.010878464877175191,-0.01879364539093895,-0.057056330724975096,0.07323603299371788,0.04653221951049378,-0.010784892789749824,0.06522862371394718,-0.02495129349603009
AZGP1,0.03285055737019134,-0.021013364386571844,0.06046097198841895,0.029614526818853026,0.01719426674445033,0.05284241058261518,-0.047940980743133944,0.013532516650170865
INHA,-0.03194721198750742,0.060587055127857566,0.08768966350241797,-0.035795139088233965,-0.029168045904875883,-0.013129366211028363,0.023117425398865975,0.050405381737613365
SEMA3G,-0.016703938766697485,-0.02297660101778293,-0.013869378796858324,-0.015577822270186423,0.09742143845441525,,0.09940972100421919,0.0012959558401425002
OXT,,,,,,,-0.014275363533271142,
COL6A1,-0.010479100217818425,-0.04056228981100384,0.06297959580824232,0.07093287864019668,0.03507093727419556,-0.05061253450234988,0.052903235338684206,-0.0518301664922903
FGF17,-0.019910005894455008,0.02368224104225312,-0.02195533024385526,-0.021986114310709282,-0.0208637681558507,-0.016900971405751294,0.0632009841160306,0.03619058093691991
TNFSF8,,-0.013298706263556661,,-0.014087663770265315,,-0.02061589178318513,-0.01517942443260792,-0.02581258199923187
FGF20,0.008921817306106358,0.13857958921427016,-0.01375723192745892,-0.022692588349043873,-0.019186642761615223,-0.0224180392989665,-0.006982601729505173,0.02036196452061269
ICAM3,-0.012084203963767286,-0.019676720872583636,0.11527363512350262,0.0630461684652128,-0.018711434666129515,0.06280374041715604,-0.0037972801504323767,0.010710298136356206
LAMA4,-0.044854365987918164,0.00950297336179306,0.02201432592609187,0.09908702502533899,0.008629128995626333,-0.026395719651059486,0.040941014307598604,-0.007326301851657002
DLL4,-0.06887127775089769,-0.04907836678712341,-0.019691960264381653,0.03914766632326698,-0.023325897713970364,-0.018073532762615543,0.07668218076708369,0.07443216424416371
SEMA3A,0.006407887785831554,-0.038696667865113894,-0.03557179508955028,0.055277165686379255,-0.03121860099293212,0.04992966087111115,-0.03640669440188093,0.01510821249253246
RLN2,,-0.02039814384775334,-0.016161518323913847,0.02469697833779595,0.029903207394338046,-0.01425583909513006,-0.016649345684165682,-0.018349071626721572
C5,-0.04176847895409632,-0.010576110687430449,0.08792595241068872,0.07984336318994556,-0.010120757623948397,-0.0075143228050341924,0.012387688279692482,0.00653046093651116
COMP,,,,,,,,-0.004429779738178056
EDN2,0.055591216043006805,-0.01749002196590146,,0.060828137323125635,0.06398179075356004,,,
C1QA,-0.0040947082020527156,-0.04373454170892228,-0.001305805820636647,0.03803611177611441,0.08238336163850175,-0.04904256800751438,0.049841572258171075,-0.04932338439735891
UTS2B,-0.020138783920211935,-0.014586211537167933,-0.012030063698495458,,,,,-0.019550899580457512
COL9A3,-0.02156644694353897,0.019053554473399077,0.05478750805765916,0.02942097956200222,-0.0011153183544866984,0.07717221889051903,-0.034680980242326395,0.039305959081299795
DLK1,,-0.011879886506473895,0.12275168593964084,,,,,
HGF,0.030476896103626267,0.026587805995220825,-0.03695533014990848,-0.04093108326038504,-0.02302340361023476,-0.004167883636062799,-0.03311884947948007,0.013017664041720561
P4HB,0.032387421266681336,0.023506872336451257,0.06924640844755568,0.10307942662994338,0.02915220652878184,-0.06251590353177806,0.027963490013068432,-0.05334178502336323
ADCYAP1,0.005599846501147766,0.06638161041095093,-0.03652205166138756,0.023961099437443324,-0.022273908134101073,0.038221404780900206,0.03410563543275136,0.047956966515327604
GREM1,-0.013253469770066383,-0.029079633664935284,-0.0034977860029263125,-0.025553857122858365,-0.003967582996235243,-0.0021876894609773505,-0.0036972421613260258,-0.017982468028836036
EGF,0.008885527957903518,-0.027103347259012447,0.039205468329330334,0.01661678668511769,-0.015331613785330411,-0.017430114479764714,-0.02096226004053527,0.12484433369449882
VEGFB,0.03937958007675041,-0.03950387054201749,0.03898787045756866,-0.0405849868292862,0.02113523159833103,-0.04132623488898742,-0.02666256516454321,0.005840991260578209
FARP2,0.005107960652494193,-0.026937383667014255,0.02298006319346318,0.08603825914983657,-0.024317141276551872,0.010564664253068996,-0.00835126440080554,0.08110121561643739
BMP3,,,0.09947296375964351,,,,,
IHH,,,,,,-0.01866117304243574,-0.01644695909600028,
LAMA2,-0.053341642524164797,-0.007870349450781914,0.04743740787323526,0.08230294141244689,0.07414063214022545,-0.07097086950066049,0.1049821746192178,-0.053836749334735874
SERPINC1,,,,,,,-0.016242199931462406,
