,UKF260,UKF266,UKF296,UKF304,ZH916bulk
BMP1,-0.029538285582849756,0.028979554945387412,-0.007349391010340872,-0.08111710716299207,-0.030896857657011407
NDP,0.04569155566582836,0.019848849876109118,0.029633887863999106,-0.02974837964202326,0.01764576458529386
TNFSF18,,-0.012763185858117528,,,-0.02500582216587305
RTN4,0.1030407356557858,-0.016617280488069486,0.05703393529813915,0.15349127409074548,0.0800010842614546
HEBP1,-0.023848138517314432,-0.0699527811543989,-0.004076075446296091,-0.128788816566481,-0.019790311734679208
WNT7B,0.010271656284278573,0.04321998452217296,-0.012182919158375032,,-0.014371769075750126
PTMA,-0.062173983589633025,0.027569891009720408,-0.0020352427058455743,-0.15558461882430039,-0.12955869973919634
CEACAM1,0.08830955709372147,,,,
PDAP1,-0.030060056999766535,0.047493050044828865,0.011583422563851375,-0.0012699817752718247,0.027410753357508692
QDPR,0.10666961952318006,-0.05202226672929915,0.019804451072252812,-0.14095299946420006,0.014148480087843402
POMC,0.04720881695846037,0.022242253827473437,0.012559247685533794,-0.07419904844746304,-0.05048645649218653
CCL18,,,,-0.026410327412301208,
CCL17,,,0.003986607429619969,,
VEGFD,-0.013723316807998452,,-0.011060657247509278,0.06868589071303846,
TNFSF13,,-0.01237762773160948,,,-0.027202767693843135
WNT5A,-0.001839730793655342,-0.03602703079237047,0.0023638724421452205,0.03674851589300552,-0.020766025007544417
CXCL8,-0.08889315243277471,-0.01760637264573156,-0.010300164962246524,-0.0523085914612782,-0.06611081447980963
GRN,-0.06737381055600007,0.008838442128158869,-0.0026758354522620027,-0.16502451662979692,0.07024957506645804
MIA,-0.005761098610172378,0.1657351728439596,-0.012579168266314717,,0.03192135089927647
COL4A4,-0.08824165486552937,-0.011776765937885928,0.03193574096158654,,-0.014370919868828309
TAC1,0.10039739314663255,0.040872593652972904,0.04560485046103667,0.08945205772471798,0.04879007024764821
RARRES2,-0.09099583352203101,-0.05524202308666449,-0.003924952115597278,0.00836938356351652,-0.03280973004981201
FGF7,0.14343990939357068,-0.0011491975309478994,0.053382523672452824,-0.053293779611484064,0.07213773425425285
HBEGF,-0.08187197168976044,0.06324150206834538,0.024252120571994027,-0.05912751404775488,-0.027961031398180517
CSF3,0.036871799968309825,,,,-0.0012999942587353403
PI3,-0.00807014990468113,,,,-0.05856257274977737
PCSK1N,0.06522651004095482,0.0020787248335934778,0.0005290803849858826,0.14828135036724474,0.04018586376190998
NTS,-0.03735226673030285,-0.014376755432630077,0.04110423575142371,-0.020667593629215622,
SFRP1,0.030605921844174454,-0.007930931770851754,-0.01507903885707635,-0.054486609737855074,0.011599373289495984
CXCL13,-0.015515224501528427,,,,-0.025940692158955888
MICA,0.04259344273848878,-0.01823090656716245,0.019248321056442246,0.0014142266806867218,0.042076799769912805
TG,-0.009679298604314615,0.07284505896844952,-0.01091263482841422,,-0.02858677700066971
ADA,0.07512112642624519,-0.009548409681623862,-0.0014183301396334949,-0.07333787701299277,-0.03805452675507916
LAMC3,0.10909271039355234,0.07067109263248617,-0.01943177988367102,-0.02233012965235485,-0.07365455719596868
CCL7,-0.02057032315801045,,,,-0.044912714870449184
NGF,0.010750653730273762,-0.015835666596901513,,0.13347932855722183,-0.03624394907601401
TNFSF15,0.07869279348363059,0.0002852979799528222,,,-0.03539450828890574
HMGB1,0.010236443359929641,0.07417629946880054,0.030048632994221145,-0.031072438549903904,0.02259848682142988
ITGB3BP,0.05772120065622673,0.03939070315367337,0.004789236419094996,-0.023309289306664375,0.02801571194401794
AANAT,-0.013723318767079266,,-0.012579168966000172,-0.01943059030959558,0.08338178870065062
RELN,0.03385892911390355,0.05212852103996797,0.00599072025695135,0.00948188972931956,-0.029364380184787788
IL15,-0.031148974345938628,0.09479780276949527,-0.015724012581924563,-0.0398176196723506,0.012744185194113501
BSG,-0.025810324213010494,-0.0171990806754763,-0.007630986985618269,0.12420971112509929,0.03689248564698636
ADAMTS3,-0.05005513645832026,-0.02203749337653496,-0.030821879540749986,0.0032407698134616384,-0.0447383248022148
CD34,0.04093197304604936,0.04136945138317032,-0.02353528358462697,-0.06476732233672906,-0.013193751320217332
PLAT,-0.014461680754517604,0.006112285465113667,-0.04070247726367653,-0.04605995889305173,0.06801709166274127
NTF3,,,-0.02030577952877278,,
CKLF,-0.03822050071618804,0.0032078170552280686,-0.011632092817648985,-0.12630928113283793,0.032840803011671076
CD24,0.04372875012619759,0.012956264026279848,-0.048965751742760466,0.035584523157330676,0.08898640161277616
HSP90AA1,0.1345916961705301,-0.011333555841457633,-0.014194365356218238,0.12501283653205175,0.013372791658155345
BMP4,0.03147849431688203,-0.0011084277655749979,-0.03250978143750438,-0.030992213165765864,-0.05415376388202276
SCGB3A1,-0.016342778513346548,-0.01746511638449649,-0.010610652055766544,0.011693788846610929,0.027242725263923063
