,UKF275,ZH916T1,ZH916bulk
IGFL3,,0.15270195442452494,
BMP1,0.03360056963179276,-0.046647547561366236,0.018732481468690915
NDP,-0.04904420985428552,0.09658260351938822,0.041523373509454446
TNFSF18,-0.010647509216605143,-0.014080110220638537,0.09010053972237432
RTN4,-0.019201534459378715,-0.03593729620791903,-0.10889782560026333
HEBP1,0.0196348907076807,0.06682352221365202,0.07026724470876383
WNT7B,0.017363280481393926,0.044835780087193786,-0.05728998101155332
PTMA,0.04464547128383225,-0.06948570892554726,-0.1063080375962544
FASLG,,-0.01483467213253275,
CEACAM1,0.016268120590447178,-0.02064026745567583,
PDAP1,0.023456760852298163,0.006674318945764585,0.07628729066477544
QDPR,0.008703853210605397,0.04381630468379574,-0.016306325719816647
POMC,-0.012354527709753302,-0.02082343328304803,-0.018474510132100833
CCL17,-0.013279516999476543,-0.013445964063420178,
VEGFD,-0.014148202165941128,,
TNFSF13,,-0.021909076152323688,-0.028663490555732994
WNT5A,0.0013296933848269043,-0.0025615493194962465,-0.05552981371897876
CXCL8,-0.0037795170290716826,0.02498933018233771,-0.07755362985628544
GRN,0.05295195741535946,-0.05103551605972916,0.0018342383963512827
MIA,-0.026101066322710347,0.05555560719571499,0.039870161578116264
COL4A4,0.02596433409803522,0.05402401093597893,-0.0320357908600674
TAC1,-0.03479097707763765,0.07771234880670529,-0.07915087692070613
RARRES2,0.06479417517450185,0.07995200773412622,-0.015960316207659545
FGF7,-0.03160527713316006,0.01611871445315304,-0.02495757750038605
HBEGF,-0.04903494025613363,-0.05030182280794251,0.052638615086122324
CSF3,,-0.014156525873999338,-0.018680966426522824
PI3,,-0.030757427679537958,-0.06414851183252182
PCSK1N,-0.009814912658828669,0.054344718368437774,-0.07157905043934
NTS,-0.01583826727519615,-0.020963884418289468,
SFRP1,-0.019230209907921552,-0.02047673685519113,-0.042040951477102434
CXCL13,,,-0.027333644615716756
MICA,-0.04324703486505853,-0.01118286985374367,0.1007978904499411
TG,-0.013378610833659502,-0.027607925703729313,0.0854493662357726
ADA,-0.03522046429352868,0.0132004320339585,-0.006844924826865972
LAMC3,0.07098699315960834,-0.03192719090623039,-0.016477116726075994
CCL7,,-0.014834666857500409,-0.057061670752227664
NGF,,0.04106689056896878,-0.038190161520878146
TNFSF15,,-0.028066230648866274,-0.03729510781704333
HMGB1,0.011305228017723814,0.024006040912218137,-0.004265892763562618
ITGB3BP,-0.015988281444344773,0.04271626385947122,0.02731568624302048
AANAT,-0.012031462907555064,0.08833053229116766,-0.020575949102528735
RELN,-0.0032358264002718172,,-0.004220413991701941
IL15,-0.02552389162129811,0.034051182193653835,0.0606128701198595
BSG,-0.03837061903839172,0.027169782003072455,0.06650650357170372
ADAMTS3,0.0014782323842107894,0.04719940615826998,-0.0020932473396545314
CD34,-0.03956369580552671,-0.06592279665367685,0.014062246953619368
PLAT,0.016560471072943835,-0.015431174223550453,0.039971582590678664
LTA,0.08178094880592374,0.11803284489578025,
CKLF,0.0063023900038903105,0.03416985850598165,0.11163342907084774
CD24,-0.014204252890982375,0.04789604328559227,-0.0359363012369262
HSP90AA1,-0.024462466811979982,-0.04883008015851924,-0.13693781266289437
BMP4,0.05076527212894307,-0.010408948345412339,0.04801474763203867
SCGB3A1,,-0.031104330239970935,-0.0413474890103999
IGFBP4,0.011660911516816986,-0.022713171694055,-0.062190051194666265
RSPO4,-0.013477029169440952,0.06445972084374506,-0.0259454567863679
LEFTY2,-0.013809541149435793,-0.02071685849447954,-0.054778113860668
PF4,,-0.021124036762625285,-0.020324544416363853
ANGPTL2,0.03555706417399531,-0.017597965746679774,-0.007491998284507066
LRIG2,0.01601462311086488,0.03765640737658061,-0.022744588682878243
ICOSLG,-0.020407435454452356,0.06323549593087867,0.013156087694917832
WIF1,-0.010399904197422647,,-0.03729510475641958
NPPC,-0.020286908657367392,,-0.025712222578982657
LYZ,0.005408522097666669,0.019162126760595016,-0.02889477300865942
