,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CSF3,-0.06558059918761167,,,-0.02685822083004461,-0.031463135804171205,-0.00464194343051946,,-0.03023794227426889,,,,,-0.026344091196962058,-0.050242241118339456,-0.012393582238642929,-0.1249164566490977,
PI3,-0.04816703227292118,-0.04367390106806246,,-0.06363088148296914,-0.03409349496307018,-0.05986099050340702,,-0.07367985334280241,,,,,-0.09368214651298963,,0.003250255878352214,-0.05814548447018165,
PCSK1N,0.3206645727743038,0.03735436721813091,0.056846549638338045,0.08121475809477074,0.016179774721994857,0.07418941538505266,0.1429226496661572,0.2783183566528467,-0.1002265268126908,0.11291874731274136,0.5944473662390832,0.394165641759591,-0.11395198157240263,0.13459348622343348,-0.0369159534435707,0.3102314846517018,0.23313968949269545
NTS,,,,,,-0.11801624525080404,0.031404380992708286,-0.0804265908457555,-0.032700180485362246,-0.04167378487756791,-0.10331575016451036,,-0.06091119139366924,,-0.018353205291467105,,
SFRP1,0.14822284480587095,-0.02454712921653265,0.0012517598821899809,,-0.018472284508305906,0.14580771532808398,-0.06854473575889353,-0.04865087533844538,0.01705253311554237,0.0893486045719592,-0.18016854066550028,0.0320474563069995,-0.09276377979621722,-0.006432468175129944,0.1443939329130671,0.07243194729543047,0.008083497982912073
CXCL13,,,0.001761404107459686,-0.019502246262295655,,0.014172912978256338,,,,,,,-0.04297269483880598,,,-0.026186153669448882,
MICA,-0.09027989002821107,0.03402318562711718,-0.001841662079929201,-0.023208985402107255,0.010545462299002365,0.039205886295647405,0.023121107024836975,-0.12911378119532685,-0.05166606188963326,-0.022042590058000737,-0.026886786894612227,-0.16917735495285718,-0.06230604081899566,0.02842960524218884,-0.011198550526705436,-0.08355869992493392,9.308327993304094e-05
TG,0.042109423260180266,0.1040308022001631,-0.028852079687225304,,0.09515276651429674,0.012435720936201211,0.04481016686913058,0.06729188423694256,-0.037756665747434456,-0.0351369057744269,,-0.02468518963950305,-0.02168159187370625,,-0.024169849346720392,-0.010858910175337059,
ADA,0.025976835129184125,0.06750418730728731,0.010741370317856973,0.03667850912300112,0.021176392621113482,-0.004569140360059999,-0.052446252789091125,-0.3022152335817568,-0.04450470538894561,0.04929193439314516,-0.24822377761566622,-0.1533664644788369,-0.03845412044165983,-0.026483674204479026,0.060234177238860445,-0.03453030672224916,0.17629822211451693
LAMC3,0.03039443177265667,0.07499053213502968,-0.01672298009377843,0.0650352996045805,-0.005289279969129261,0.03128031266445699,-0.0804380693430656,-0.18509392786645934,-0.07721322808168389,-0.030610405581999033,-0.06867514286992958,0.014936428460892891,-0.07268120928097117,0.04618789901210966,0.04699236037732259,0.07275282531196017,0.009013133301785837
CCL7,,-0.0011811724487782954,,,0.034147505825949304,-0.059521041683685126,,,,,,,,,-0.012987272818042147,-0.09081285615028986,
NGF,-0.03778284741878563,0.006046202586082682,,,0.011470937965622666,0.03237314113389331,-0.06177847615182396,,,,0.08416723246203696,,-0.008694798693499848,,0.022528549282749204,-0.05909186620136227,
TNFSF15,-0.008919969626203277,,,,0.07413720154774976,0.03010954766698886,-0.037159363525848164,,,,,,-0.01635922836107143,,0.0059745673499954025,-0.1471964388204947,
HMGB1,0.10007981570209629,0.017358544066394997,0.02223199733243197,0.06433869994272896,0.03743293425965584,-0.01399025979305372,-0.10513079579920637,-0.37091871186487346,0.0986158042404203,-0.03586445233950731,-0.20602675119015756,-0.03200977584042907,-0.045884962316248154,0.037264533039928806,-0.06673041793883741,0.024269035106345007,-0.09358635462454043
ITGB3BP,-0.21109424022720466,0.029922732963211823,0.025977289589009953,0.05806515936805944,0.01798184675889747,0.037281679149409865,-0.12013648232534185,-0.24729633838902118,-0.02841038731148686,-0.000596185158524818,-0.019447707030866918,-0.20333660006536866,-0.013889610065569477,0.0034334546147278535,0.021720878374390126,-0.011018574618289485,0.050201511665972795
AANAT,-0.0038903116907622877,-0.013235144447979618,,,0.024472734637818457,0.021226439997607507,,0.027910792450463417,-0.02402890551765889,-0.012473679206493025,0.026779916024229623,-0.043120794719008544,,,-0.013741076239053933,-0.005666048803211265,
RELN,0.0697989114491837,0.006144890288213408,0.025295165042033503,-0.030246460391435467,0.02646561861505649,0.1203117746386267,-0.015153098460955902,0.22411098270395816,0.062467557362550406,-0.024519941015002225,0.06752088205351169,0.16630325065619295,-0.01976017497251309,-0.03780977092340971,,0.18309298341134486,-0.029414806099034352
IL15,-0.0664430850246486,0.022375342250214453,-0.03675710811043747,,-0.0369390173488537,-0.0413167469386378,0.05209855782938972,-0.09279960749528829,-0.02967004190012263,0.0611855432142872,-0.11161544835340273,0.026640796743887005,0.06479190870226602,-0.016119428968836537,0.0277274263948458,-0.06128142747556994,
UTS2,,,,,,,,-0.1600172565751438,,,,,,,,,
BSG,-0.1655268817682108,0.08601246193390268,-0.052301099630360254,0.08651709767377752,0.022789571257539092,-0.052557017133852,0.017307756239824876,0.19891732325087969,-0.15134632449043137,-0.030996804033308286,0.35874883260767054,-0.25065043529224384,-0.1154535005109241,-0.06422338555786028,0.05057710422372115,-0.08125535853369016,0.18433741612663548
ADAMTS3,-0.036854147635255234,0.0297076451679809,0.01370350484514989,,0.006767113680139454,0.013359419563534335,0.06768178554259462,-0.36476637011549357,-0.027481146653019064,-0.01570595481007707,0.07455269554061128,0.019395727811251092,-0.036673375385232916,0.014250715063547815,0.01596593373561284,0.05251922735341573,
CD34,0.15396729296919393,0.04389156910821187,0.023702267947782667,0.02660313195586952,0.019314223947275073,0.07866449259538051,0.014667469377979086,-0.21671974836550664,0.06199673812346669,0.06757127554862442,0.0001215449763947154,0.04314982567868637,-0.0708970073461779,-0.07283322493602036,0.021048861303722917,0.03793666684277887,-0.03505365937634016
CCL23,,,,,,,,-0.02147922948029919,,,,,,,,,
PLAT,-0.06724723811640386,0.09328015540891164,0.033210035831516736,0.07037687421342101,0.03626147507868776,0.017445378675185447,-0.20273169435048227,-0.3306675772739036,-0.25580550483126496,-0.03488848552958548,-0.02896849726586484,-0.16325407873007505,-0.1285334113734141,-0.008297928005434226,0.018661830070804904,-0.015987441930594575,0.05502214413091799
NTF3,,,,,,,,,,-0.05939242863076614,,,-0.06045621647004568,,,,
LTA,,,-0.021217910091057165,,-0.03606594797373435,,,,-0.05171639388868054,,,-0.05151565939025281,,,0.0715047523480698,,
CKLF,-0.01397892713564943,-0.0006890186209475419,-0.010320162086158071,0.008285416902589313,0.04070261503036047,-0.10810770635129882,-0.17829989136790847,-0.4046594712196769,-0.018725303516702835,-0.09762141889696918,-0.24053264523285064,-0.273178552075672,-0.05141573953003049,-0.017209059613475405,-0.013880097737455261,-0.06293644297625157,0.0028636047012591584
CD24,-0.1016671659776201,0.04228509554086725,-0.04850444129785113,-0.0122155173783049,-0.059845673392094366,-0.01300097884841058,0.019373233381755416,-0.058552456968564634,0.11821426101811433,-0.1852251245848964,-0.07057752476166958,-0.023751766951871377,0.013471675096791898,0.04876192458240238,-0.005188127524438238,0.09356438891110853,0.15500943088593266
HSP90AA1,0.1020126675499584,-0.03593719771287197,0.03589342759068783,-0.03671847489470651,0.04533262682353454,0.3443538853023285,0.3472467666439133,0.48065784217127744,-0.01872430938229696,-0.02373486605888714,0.576630800639704,0.42271341741091706,0.11277672459450992,0.13406165186406543,-0.025680906032761512,0.19593181477028013,0.19014834465980623
BMP4,0.16311882765480082,-0.016183488375031016,-0.022492228490530924,-0.007211858216637652,-0.009879617763701531,-0.03194008473054662,-0.1713075999106069,0.0508289182267804,-0.014378741568546466,-0.0818468671980013,0.07952786128333758,-0.0022010483442601978,-0.056688603040751996,,0.020814400266103497,0.06582505949483616,
SCGB3A1,,-0.020149178098822513,,-0.028708782047172303,,0.0017220086950385225,-0.024019170992222196,,,-0.04362469047547243,-0.05982576453407946,0.14642669775150016,-0.033972955249165875,,0.036403418311498424,0.06892394937176413,
IGFBP4,-0.033280957351956665,0.01896282895908034,0.01889646460677979,-0.03655167202031903,-0.11904613102020374,-0.06640766199287891,-0.15024321959456438,-0.23898108603192336,-0.1347500532507164,0.015565193702027628,-0.2344665192459109,-0.11469676464003026,-0.13505304238695165,0.014805240664474795,0.07972987420793884,0.07799069733814187,0.09076438392834754
RSPO4,-0.04615562176219394,,-0.034301174969622386,,0.0275729784343232,-0.047168741315197056,,,0.007865113163259479,0.08358916827832737,,-0.028502832807662484,-0.022879339550811503,,-0.024390882227830726,-0.05817791943639688,
LEFTY2,-0.03046713976491886,0.09810634815700918,-0.02147849830946013,-0.025877374209994912,0.02890298457806343,-0.007086354447734272,-0.11661346620431537,-0.2594653780218231,-0.05591516545041178,0.0023264806213992347,-0.02147832036879205,0.009726193897020978,0.029703886636441187,0.01180033554944505,0.05206120177962125,0.06927605975987383,
PF4,,-0.044524543610686654,-0.019300573043418034,,0.02828774839790656,,,,,,,,,,-0.018493413508363234,0.05830715804002387,
ANGPTL2,0.016666533914007336,0.035796724780564004,-0.0402015977745596,-0.01690754114116096,0.02754792271337974,-0.07760688251395662,-0.25067814863364746,-0.28588665208676617,0.01747585525733562,-0.07661464626274272,-0.31956474098658333,-0.3357279791118833,-0.06975188341677589,-0.02177643069401078,0.016706508025795215,-0.024102396350504464,-0.13313146813365256
LRIG2,-0.11807762553797316,0.01704823002302254,0.0032157570479550137,0.018818584211586737,0.019719031621345393,-0.04611667015096506,-0.07797407071671611,-0.17423776046678216,-0.05621958071935428,-0.0862486155011448,0.07719827638619368,-0.10403050355822947,-0.0261610374636156,-0.025392643339429914,0.062194582714456194,0.031413715768972734,-0.021362001689577
ICOSLG,0.04773269407689124,0.06220942715990965,-0.006088632028450698,0.013140626930722156,-0.004960551752866734,-0.01344023972017483,-0.01979661564506096,-0.20179795010818696,-0.03160630126687501,0.01901042190101214,-0.18164547898958952,-0.14705970130965768,0.003311130808404907,-0.09186633820651886,0.06962945492772693,-0.06408861024514717,-0.0011638922668487624
WIF1,0.4361277693854019,-0.01506549923055001,,0.04314437107899022,,0.20628414306184653,0.24570552809774668,0.4787260324197731,0.09340355763404201,0.042950896695386875,0.360660981565601,0.4061050051982654,0.032442353275354434,0.053973585049989496,,0.025958345421119466,0.214945019369138
NPPC,0.03889133119469835,-0.002004828636525431,,-0.021483694880928772,0.14049912736539907,0.1787852791182042,0.11198851841949341,0.071563952121215,0.12286972841666369,0.06132432081978866,0.1524809859298046,-0.24681449635716685,0.033204145186682424,0.008603195637299171,,0.17201833663212665,0.21780984331329636
LYZ,0.02116872582476842,-0.015762055523886626,-0.03214088623541736,-0.037107961364002726,-0.049922366637782045,-0.10001488836910931,-0.10859902623353888,-0.2642324189383054,0.02604174951222438,-0.03874073351972784,-0.4641270307034163,-0.042591028407542544,0.024283823017736426,-0.016453182801973016,0.01227289058433549,0.039794865123633213,-0.02249519417534286
EREG,,,,-0.006994096503107229,,-0.04134237724051558,,,,,-0.050835303712210046,,-0.028496603157813088,,-0.02792933814598453,-0.01565690499807187,
SPTAN1,0.25895953873670746,0.09133133630211182,0.03999328788886575,0.0019941908842096255,0.05426392453148108,0.10758021964602786,0.22409248365947498,0.2948355930323673,0.07981929960191722,-0.005202737714398823,0.5580716998266936,0.28238528663141144,0.10727568396311751,0.09848110698139258,0.002556632230163487,0.34516876333575697,0.22627520981120436
PTH2,,,,,,,,,,,,,-0.036385771953390426,,,,
LIPC,0.007930236533167762,-0.01777475653759686,0.01818300413594678,,-0.009562087865950931,-0.03787760489263199,0.05554383198864276,-0.10594633696110031,0.023506412556348694,,-0.046079013247936076,-0.04649740967173993,,,-0.02338267438947693,-0.008735808059190433,
COL8A1,-0.1831349797452471,0.01171402009996327,-0.019358786453643435,0.07344147730665858,-0.033693341471226636,-0.13719329777898265,-0.18500546694123174,-0.13134781590214867,-0.06857199399559434,-0.044362756850440145,-0.2831458932593463,-0.22598566402648165,-0.08824605414967816,-0.0028210428463337368,-0.06356737967868731,-0.11447136300328338,
GSTM2,-0.010185940113962556,0.022179769897737258,-0.017300247884508974,-0.04469163087334692,0.03826536990474464,-0.03312976976240694,0.013918188104962332,-0.1259624334553976,-0.02722002744103481,0.024915063696666545,-0.04442755146050852,-0.10334741131802742,-0.013379956354269695,-0.04206828135733093,0.00019238711796383035,-0.058378692923760155,
SPX,0.22643997855689352,0.06969943635486456,0.020230940133034413,,-0.0018168324136204844,0.3463213737379706,0.12741155514705865,0.18673212383905324,0.13511247542812607,-0.04370454380659271,0.11002225401209204,0.42188045087276294,0.16589524738538564,-0.038517330064379296,0.0312443926106279,0.14476909215776262,-0.1722430341748191
MFGE8,-0.16110194484866644,0.022044127636613592,-0.09925907741077378,0.09150677587581438,-0.03878069838356894,0.116883300993884,-0.17528289019067944,-0.08345562512965284,-0.08591741046111052,-0.04780681939569075,0.1268826023561687,-0.15139642427254996,-0.07952320861089675,-0.022992664682066365,0.007748688810064215,0.043886498741726225,0.12423320395779351
TGFA,-0.24950628168266753,0.09829421858743528,-0.037457003955463225,-0.03704719809495247,-0.0013790861057972953,-0.17705018680813642,-0.10331295523304171,-0.29804153346889756,-0.16052967630681825,-0.03595167318810687,-0.15855757848825955,-0.1254070896674686,-0.11397716346208846,0.0010344706161137165,0.06192346407105444,-0.052477695362451574,-0.1576407351484211
SLIT2,0.4236596149236658,0.06886231637148373,-0.011164796537410078,-0.02133838171274476,0.06924097972462225,0.17343130425909284,0.16465286793617742,0.20250409689948887,0.05736082322444722,0.03022181879522581,0.27152557079952505,0.4106330041929954,-0.08420537716950732,-0.04564904985608333,0.031006902483443524,0.0030294130324274382,0.284859461976453
PLTP,-0.10140437330350453,-0.008080569637780354,-0.06639240259525893,0.03457623459405204,-0.05046294868719966,-0.18948596389886344,-0.16344137377144569,-0.4364057082354718,0.07589205097254098,-0.11370287376209645,-0.5576759830816415,-0.04295600498564988,-0.06045334449808281,-0.04324928469004507,0.022485755074495923,-0.006673725915942774,-0.11588749040636522
APOD,0.11528698160160243,0.04272923509782359,0.008304004080783961,0.07299664212052841,0.008092243575813092,-0.09105377155846353,-0.052752523630210504,-0.40517632602333226,0.07691166484711734,-0.05826112977257538,-0.3744896406130158,0.20297933617958705,-0.03704493022217895,-0.0608496115831505,0.05716197067217814,0.15811170977650935,-0.22562491445265262
B2M,0.06830170922847448,0.05862640123848432,0.00730824574894292,0.0753120099033128,0.04972742011319853,-0.120220171450104,-0.30112468769185136,-0.5289086610550323,-0.0177723601123743,-0.15931255475376313,-0.6547084981855213,-0.4060378371994383,-0.043263963128320516,-0.0842836888048116,0.03528522228479548,-0.014339778746605227,-0.28403037077474313
OMG,0.2899045797136738,0.054141422040383344,-0.005208380157737,0.13994470683982063,0.07514097448475326,0.06352954850533903,0.04646363000368293,-0.016634737606066714,0.11653989972454049,0.08548938639271611,-0.042695442365826494,0.30954433723115354,0.11304843506210521,-0.0401917335690055,0.033114965577984344,0.33394369333105084,-0.11551835598460405
CXCL3,-0.050622223831451485,-0.023871419303537783,-0.03968014137622085,-0.027791521669686875,0.011021955713811883,-0.10218221498891697,,-0.0606453696126136,-0.13788722750037902,0.009179815740061657,-0.05596759989702281,-0.0371006035457308,-0.05712586788389409,0.018863376439970575,0.016141920778559325,-0.1353937791655999,
CXCL10,0.009335277034272935,0.051596092716774254,-0.03661133153388624,,0.025048307671553128,0.06481473157272345,0.023011687854416516,-0.33676870842085754,-0.03682695856738007,-0.04403953510353633,-0.08537756553824594,-0.05895734886614549,-0.03126251208039398,,0.019492394428077892,0.042028249021891256,
RSPO3,,-0.0046006160625970405,,-0.006666812697469468,0.045889370075692104,0.38675885914667707,0.17264414453125487,0.1152959501528047,0.0692447178469109,0.053084423547026624,0.1636495897416109,0.03440586637665473,-0.008611317442615136,0.04458787537438012,-0.013179542373029249,0.15630126277001094,0.11321577063611928
CORT,0.025195815012690654,0.08914724339380924,0.004724540933665484,0.1802580640848833,0.18345835258636395,0.22081647567611015,0.08903294080617434,0.16776538503524283,0.10384867483783648,0.011557733015039226,0.05691248802904177,0.022694771041612966,0.004706232667131975,0.005755037754671944,,,0.12321197446223738
NCAN,0.0014750190573760143,0.1093292801895439,0.06605556365859638,0.09660254431348446,-0.05226862846305508,0.3219244826821432,-0.11714226776168095,-0.20610324929747856,-0.09240117358227388,0.000561883479800314,0.31550627594043407,-0.31211561507317875,0.11503755514819693,-0.04053923538048359,0.033457191082998744,0.2478213464623154,0.053813684576661136
PRG4,-0.07062466721107749,0.009787194369576034,,0.0582428581759176,-0.028139733932684877,0.0936434661856538,,-0.059393424304682696,-0.013288834494267538,,,-0.029111288913057025,-0.054558527841234605,,0.10544922901413137,-0.0650429532456431,
ZG16B,,0.03360799402025603,-0.023225102762068,,-0.023419794648197313,,,0.021508537063061064,-0.02639469393786279,,,,,,-0.01643347095838312,0.024460802978128648,
TGM2,0.012420990683927673,-0.04386873932820095,-0.03445035554307022,-0.04142173484395755,-0.05851744727199781,0.006154057591318915,0.0317691509054651,-0.1279056737748503,-0.04165328606205214,0.0025730010832582437,-0.046597911778556544,0.20778031955983356,-0.07114717492925052,-0.0010617975735762778,0.09138501709795088,0.11325904951694102,0.10826105686255187
VEGFC,0.03671827651232918,0.022556944077223813,-0.029821926334163022,-0.03993589649711051,-0.015524682298292885,-0.019229605009367226,0.002339028212197446,-0.05229200136447704,0.0020079157308250852,-0.021352215676279596,0.03284309116400794,0.027421692517918317,-0.03904855128572826,,0.04226661296530736,-0.055030004619786355,
WNT6,-0.010155298076948555,-0.01517223262078994,-0.021478498873152646,-0.010056503334891043,-0.030990850138490438,0.08306500198438732,0.025971359716322376,-0.04810139820057062,-0.02975364698014394,,,0.0036188106206354914,-0.030364617469560217,,0.022441128929173618,0.004069307772373091,
NRG4,0.05332204943402208,0.06272174726893175,,-0.020131680915370535,0.017054776007925068,0.024310481797844063,0.008853740510033193,0.005595641194867303,-0.019089936879225458,-0.04771537015365571,0.1690801440070201,0.0695035338566565,0.11060673536947833,,-0.013179543850141506,0.08797433292470383,
PMCH,,-0.030559277304340757,,,-0.006547644499453324,,,,-0.029751222324246155,,,,-0.017395260656454435,,-0.02842010331992031,0.060690830815433014,
COL9A1,0.02759539765369905,0.05243684898686717,0.03689749306700293,-0.057649714506564635,-0.0037213700380317677,-0.029788730789177233,-0.19586731216854547,-0.11145615407393393,-0.03747054244548289,0.006543028010334791,0.09035642897202881,-0.007538922624862675,0.044331892126758664,,0.03538607051732407,-0.10576360047769869,-0.0792472204158936
GDF11,0.03321429779011082,0.03668335169142093,-0.047506946106676225,0.011078253408332855,-0.02256615950723215,-0.002226284017176878,-0.17021426462161687,-0.2016762785854393,-0.023217026162757698,0.019662787309015932,0.042519138628614,-0.13088758066245762,-0.027436394953969684,0.000695331689860274,0.04901052317890981,0.05578642685052814,0.0004239228228951964
RAET1E,,,,,,,,,,,,,,,-0.014457865960420197,,
IL24,,,,,,,,,,,,,,,,-0.08080877585706726,
SORBS1,0.08105693274080991,0.07501191317418854,0.02559339660568026,0.08382860804154818,0.04051030928933386,0.03417595690307257,-0.07601586634656053,-0.019462186967317857,0.08890896608781158,-0.03573625818238115,-0.11677849486325727,0.04248226237294858,-0.13243861263742066,0.02080764306939621,-0.006390237572068521,0.10633667398813196,0.03166990412861929
DLL1,0.24914637325112382,0.11737715339691357,0.031042726346887414,-0.010250242687793669,0.043897136221002275,0.008382725772800375,-0.139095349028959,-0.15270628964280653,0.02665640202907997,0.02197582512453762,-0.1615338873393165,-0.1139146923716466,-0.03623644622668328,-0.023024457872834716,0.05213240581748527,-0.003895288734497755,0.05296309334207691
TLN1,-0.1759709698933561,0.028715592981171476,-0.03598787439510903,-0.043881552153010414,-0.018657051060227796,-0.22017769891303837,-0.19375251493441564,-0.4245844569426033,-0.03897650684774939,-0.05769099192315634,-0.4047221980957014,-0.3503641008897023,-0.03355379202215516,0.007600641108958981,0.06545394540520848,-0.08376957555436843,-0.13561188414320446
COL2A1,0.03824892247292754,0.07368091957776284,,,,-0.033791485624568615,0.01386428567892639,-0.03771957701148261,,,,0.06469547176503297,0.006101888351554945,,0.07008474698495701,-0.03492516027502389,
SHH,,,,,-0.029241803708270717,0.01546171509827943,0.02140352321248063,-0.009753026195467196,-0.1213880791323726,-0.0383868638215654,,0.17092271575984014,-0.07084077645363938,,-0.010563374549912156,-0.04534420887096004,
