,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PTPN6,0.032180675922726734,0.033558092858018855,-0.030299735408395936,0.005919359848727704,0.06624511879450179,0.0805256973284754,0.01396631752398481,0.07932001825213071,0.009630948277904965,0.02976883759375993,-0.0019596216666553663,0.06731524447264792,0.03158094807651836,0.028420393805381704,0.13706413246034624,0.04237917501397165
PTGS2,0.08617637645669433,0.009571182646394515,-0.018564715455374504,-0.05276454673527586,0.0632823908765331,-0.07435206845330437,0.004994835294166052,0.0018955523221578878,0.04816387888049439,0.020701118365029657,-0.006688763296547143,-0.057399078224726695,0.005201445381748689,-0.019799635783154024,0.07222106199814801,0.08430664646140983
XCL1,-0.024201695093696764,-0.02198276582419338,,0.07016630112036534,-0.018176314588109845,,-0.029564715853339526,-0.02903900552732902,,,,,,,,-0.01462901750991879
CD58,-0.00592341763053434,0.041812766134071436,0.1029787847268196,-0.010740266124773227,-0.026258489047906057,0.06989819023514295,-0.010861020353784934,-3.101777815298036e-05,0.0768180542731588,0.08305134638907362,0.0225247255502903,0.03857358291001771,0.045605863635191084,-0.0033357994600648243,0.10659364975447759,0.032091855804352
TNFSF14,0.007793182317498587,-0.006705525900599952,-0.021695825503220526,-0.010742781981274098,0.022937327149107,0.053338502660280146,0.008650487679750267,-0.0019449551516658235,-0.048184482621914555,0.1337756267026013,,-0.03664453755531766,0.03637657301387256,-0.018477347097953862,0.000523628466053757,0.06496937329763756
CNTN4,,-0.021559872499503675,0.06148762730086962,-0.011666367208202657,-0.025034613056001468,-0.05555225102570448,-0.006103716377723369,-0.01846751049403208,-0.027785912629567984,,,6.196952019791246e-05,0.02205922072683337,-0.03855778253974494,-0.011469760318767354,0.012969292293296757
NTF4,,,,-0.025222562241840347,,,,,,,,,,,,
INSL3,,-0.019692501060637767,,0.07545393071542908,,,-0.020756166508692043,,,,,0.011857693380843371,-0.020523495912134263,-0.018477345312744618,0.019569352432198903,
BTLA,,,,0.08249052430523095,-0.018949413045804827,,,,,,,,,,-0.023989280986393163,
MFNG,0.13225807414214746,-0.030677616652529778,-0.03054421769504687,-0.028368296079478876,0.032581341576222625,0.11005368786015758,0.04459350710742372,0.05909056003820644,-0.008373527876860408,0.0430342960346703,0.08896743066422994,0.12334139129442084,0.03747817201745427,0.07359913620333097,0.0317286819607484,0.059668410686787667
ICAM1,-0.04087863509017526,-0.008229948772629442,0.020403274351676565,0.031085389207142978,0.037240491295450893,0.1389101650376917,-0.03360179742152546,0.055265432779879144,0.04672398231712934,0.07200795820099486,0.00955777207375762,-0.048088695703874716,0.029650808401309278,-0.02715907362728312,0.059596737366560015,0.014110067943748583
PROS1,0.01823222716580387,0.052689362801213085,-0.05622613922970858,-0.04499861624552765,0.06643627847907733,0.13676466510103188,-0.02440048154904203,0.03858241023906456,0.041770692939203664,0.02918099446610339,-0.01521297731974042,0.000358992061832819,0.07416266009970474,0.0457679120512032,0.1210854190146792,0.06348672958532066
CLCF1,-0.05431798816943915,0.01940326581640905,0.011810231283449144,-0.008875162238400762,0.053558251889330354,-0.05848536024413445,0.012446649785073413,0.05572026216242824,0.05780199712860281,0.019984620424313364,-0.022791101394521424,0.01890539617957814,0.0559343631104873,0.041215074863512176,0.1221199306785286,0.07584319405758608
PSAP,0.027955364414844138,0.0005284254258905799,-0.07386134417646063,-0.025810590960269317,-0.003039777468994655,0.01264960133891455,0.014231960439736532,0.06530609587359078,0.06295137104439177,0.08589045497702452,0.03822384365164812,-0.0018636954596280382,0.05817902403632989,0.030093292654286636,0.16688386739149966,-0.011108273353039634
EFEMP1,0.027424742910048212,0.00433844859990029,0.005400019162188652,0.0036101697549431057,0.0628154927920608,0.09567020732892587,0.023562984973219202,0.022712336561952814,0.07655688060512689,-0.007714097895863789,-0.05454288821162445,-0.006480918762005814,0.12622513148979786,0.00043164442987884185,0.16158901387422184,0.05641094600159753
C1QTNF1,-0.02941274905444043,0.0040351348378782625,0.02440629928014596,-0.012699169309875446,0.03110585666902521,0.07327577209349191,-0.009684041813404095,-0.014648668996987479,0.17867383843265397,0.0560955806336516,0.024641033570243616,-0.041520603374267384,0.04564784657351581,0.036326569208058435,-0.050910007740737874,0.08839326657772967
ALB,-0.023414255329095295,0.07425717337678243,-0.02861990845373473,-0.014635413948846335,-0.04476015643612378,0.0314588174221172,-0.022660289811071634,-0.026601324970030687,0.06182916306163624,-0.0833301362508842,0.040808329480226044,-0.01621417221708065,0.02476053944800051,0.030143043080710107,0.07754851373622643,0.0936742007773663
CCL13,,,,,,,,,,,,0.005310652402056609,,-0.020726182288467714,,
EFNA3,0.00047489045684270456,-0.06742280549825233,-0.02657361006643436,-0.046532644183168936,-0.003638886921360623,-0.05048990242328774,0.034431766891414806,0.05082422840217009,-0.009836858110417665,0.007253558151670956,0.0008977252412997267,0.009365932316404093,0.014515807381023633,0.046373315774870874,0.0028212065670076753,0.007341014148893913
DRAXIN,0.025788183407891643,0.07273819720908553,-0.02248856812911147,0.013957981934990454,0.03161307873071224,0.10932206715731685,-0.018379511005406173,-0.030306758406271766,0.030015336821152237,-0.09476486286736968,0.04429443459671635,-0.05566730332809751,-0.0075399183867200055,0.01234040197461746,0.11675878848491397,0.004869890377763266
RAET1L,,0.11857609794730913,,,,,,,,,,,0.018310085515685217,-0.02244825172596512,,
NPTX2,0.06807622171237876,-0.0019541726257968433,-0.038522739631081916,-0.052686435479856596,0.011499385011912312,-0.11641512789788334,0.02679918918593668,0.048360455717117265,0.003915566451297376,0.08747410731238976,,0.09040502567818581,0.05093781966400497,0.05488949821102611,0.017058115354277505,0.025144702929587988
FGF11,-0.03528095214595828,0.05936787876902749,0.00015088566806898394,0.012230807201857177,0.0153435543417422,0.1125449001692469,0.012292104815481032,0.046334411219055884,0.018220636706262384,0.016141635022926204,-0.012209831555426848,-0.030429991018487257,0.03734917636595404,-0.008581766535867532,0.02577410096842259,0.05322884002086028
CD59,-0.009889746472236451,0.001526245051385286,-0.009606438809043123,0.05894151530296013,0.025879190634099734,0.01911749145431144,0.012854742647506913,0.06001886478079768,0.030754938861739967,0.005452670715608773,-0.053338168840996875,0.0904127750359254,0.01740536701726914,0.027124590754333003,0.04641267539178174,-0.00728661026689489
COL9A2,-0.023601919937958807,-0.04285977536705792,0.03014926876082083,-0.016311399511073264,-0.03345933903193137,0.07809604670177007,0.000897877846112495,0.02143630716905469,-0.01415722744995504,0.014492487305807737,0.09996335448241091,0.09372969744226287,0.00904135942090636,-0.025902532482304452,0.09578337584359349,0.030278240020316597
DLL3,0.07471482496840819,-0.02164462070170694,0.044634723755534844,0.019920924270385866,-0.004390520017172017,0.03356870715078219,0.03144030522526349,-0.01942806160583547,-0.029798199262627376,0.11077147167955106,0.04267816911014421,0.08071273457792726,-0.020440161088338925,-0.045836735481540825,-0.058624320225287276,-0.009066280989091891
FGF5,,,,,,-0.020896803089699368,,-0.021291457684656942,,,,,,,0.1263296318866388,0.13286457185575662
LIN7C,0.010109297035275291,-0.0029227066134394288,0.006436154274331592,-0.0025194421965844096,-0.009073159265360363,0.07002599141560172,-0.07692409877318253,-0.018501335144333848,0.05401529850646318,-0.05676638565493013,0.024771043860355578,0.016353824573512303,0.00542695557243515,-0.03221152460701272,-0.018405468674276303,0.05496429999600056
GDF7,-0.02506822755273349,-0.007191157637865478,-0.01822442139279684,0.022720730208440114,,0.02449676990981423,0.03930365805835651,-0.039137010896809314,,,,,-0.017810539188812764,-0.015021003226184241,0.0021269420456951267,-0.004497907614149815
PSPN,0.018358396263922046,0.009640782872806153,-0.02311300449115253,-0.05148205685806452,0.07399655599377858,0.038981180918612156,0.00899091842785029,0.029118124886362933,0.03825666243621863,0.030124575015832395,-0.02316438331344493,0.04618000132822607,0.012478242241182222,0.0077205826269072745,0.056235888994135175,0.037910142443428566
ANGPT1,0.033484644139416285,0.00956669281177145,-0.018990105412923907,-0.023371763664470992,-0.03060542800515643,0.04428880173105889,0.044320742081064526,0.01024989385780343,0.008215887660314072,-0.034813157335400316,0.08546531848118388,0.030924773816213925,0.02312133674550877,-0.0028815552689253378,0.0965197341673274,-0.0019571887195687127
PNOC,-0.0354015489151033,0.0479491288823085,-0.019058453542470148,-0.02023021829944984,-0.02997232614545186,-0.07002084372332464,0.01283195294063508,-0.0320331609213624,,,,,0.06791702666673896,-0.01780801283064387,0.04320039099557538,-0.030739142621711082
L1CAM,0.06801067823538369,0.003425938697324389,0.06227335902562032,0.04323769685513432,0.03456280250634438,-0.07969484897614146,-0.015528116193330993,0.007954720982851058,-0.05885988513776006,-0.0641857886136243,0.040606607394053446,-0.03847407114863804,0.01847136480836472,-0.04136768510269849,-0.011589063386401687,-0.04556931902915223
APOA1,-0.04268111498179975,-0.014615248150630086,-0.02523837704835131,-0.007604336697403021,-0.025765020493288562,0.006764363601758937,0.057560698181374666,-0.056743967793296865,-0.037008143587825615,-0.043125030875266514,-0.01803681189517917,0.0021187952845160805,0.01002820919977666,-0.022100715847142877,0.15642642759742018,-0.011466647053719758
PSEN1,0.011470394498729391,0.05050004479325497,-0.03941217039842268,0.08814516316247448,-0.027914546282189572,0.004742857439059542,0.03720143557017016,0.015940395650817486,-0.06694909956516217,0.013278802671478395,-0.0968354053516808,-0.004461795102091523,0.04660482423056695,0.04212503986614226,0.020422811232265844,0.040825529349992805
CALM2,-0.010424062947545859,0.00788899308830694,0.03928503435635571,-0.0173961594349609,0.002087755873310629,-0.16584375073056737,0.010625321194020867,-0.06073519934226508,-0.07330565536872613,0.030153954616693596,-0.07375872223230376,0.08338735541912966,0.024859265698332817,-0.03190707265050872,-0.035646304116454315,-0.05505204707422457
CLEC2B,0.039866821220667585,0.003419651994109984,0.020054517853966936,0.00945303850475637,0.0009478616669056,0.1489491980549995,0.023915129126619306,0.022275238446677687,-0.02566564247458665,0.07776539539774749,0.01935647243585607,0.062370740269277414,0.10766153219702505,0.0776070934172188,0.08045590653018249,0.023795954281225874
NTNG1,-0.016871228364441306,0.012850335265005966,-0.01872639128875674,0.06139283325980785,-0.02168797797674802,0.04989498114925315,-0.039441063252702566,0.01877952029348366,0.0476861674744346,0.04043924474459573,0.03215595340879156,0.009039952211861643,0.012512504370784272,0.03645565875114691,0.05052995770625382,-0.02074506341869778
LRIG1,-0.0841107822368028,0.02402539067829312,0.03777430982863875,-0.03334579666701682,-0.018500671169240174,0.08507117496658323,0.007960250356005174,-0.032751751924697384,0.029343302383916955,-0.08042085692097155,0.03124733571408594,0.09209925022413984,0.015451680975481448,-0.019810678897018392,-0.011047215815202512,0.016318299193774647
CPAMD8,-0.022057888876802958,0.060043949851628975,,-0.021676525924046817,0.04101964735822568,0.002010668146826378,-0.011275286463886387,-0.035869345702714904,0.059101930492379134,,-0.013723825248027718,,0.0002336374191409313,,0.016695227751786237,-0.02470164314572436
GHRL,-0.035191775944945554,-0.03183996548171678,-0.023115710357948918,-0.008319199798453046,-0.039083943467375,-0.03080081932036867,-0.012563396514413365,-0.023746063197070746,0.03477877056309571,-0.019444102309469902,0.03595477687189111,,,0.07418196708668241,0.040960345724001555,-0.02177475545464085
NPY,-0.03235978386094618,0.008627668492905593,-0.0029752665304084323,-0.028250196431212366,-0.01065372535489407,-0.09124344612903676,-0.002415275323944786,-0.033632475227264036,-0.04728199199367135,-0.08192959690366529,,0.007299842676478737,0.09563117803270307,0.03781867327964619,-0.01412994285800961,-0.05711546015187999
MMP2,-0.00568156557671165,0.028049549762837543,0.0277239441326985,0.01741242198279527,0.026303624212697437,0.111651886099943,0.05487015850470122,0.05450934775341304,0.13867338455456163,0.014161427744055159,-0.07456110306628287,0.04295307521111211,-0.007071841880392325,0.014930203125468708,0.03369250608139962,0.011209557808790504
LHB,,,,-0.01887861706292196,,,,,,,,,,,,
PPY,,-0.01282809721993199,,0.004422720944372614,,,-0.016826345839999247,,,,,0.004056574692803479,0.03017208590607165,0.07426563337347573,0.022243174060855495,0.09088854455177613
ALKAL2,-0.03303187010199075,0.006997486420147909,-0.014628084061498202,-0.0186043402025854,,0.03185656395462847,-0.020033442421935322,-0.037901663888007066,0.030133234711380474,0.015511203067692676,,0.07396280485714384,-0.003438219895406756,-0.022162329962811648,0.011581871452327317,0.009781296901618358
CSF1,-0.044047140535566576,0.013359367757399473,-0.03119280181649948,-0.0016327258503652554,0.035165781415503077,0.05479944916063212,-0.029446660873580978,0.06798624161466173,0.05544021881682025,-0.03496649125876646,0.038924757835526756,-0.041782187169073816,0.026139033754271495,0.013651897082653436,0.07600813968739814,0.043432102114794355
SEMA4C,0.09923241094883702,0.004282535931831769,0.03311186331829262,-0.012806043211195262,-0.004082052792014279,0.019362757435169766,0.015654801553777957,0.030933545029994812,0.06682485952813004,0.06487473100707145,-0.07297018730753663,0.030031481165848996,-0.016079565650484535,0.02075719490509759,0.11102025385917097,0.03692599396742117
BMP8A,,,,,,,,,,,,,,,0.07404426911883037,
ICAM2,-0.016996746684480923,0.03553611046129832,-0.005786576297549176,-0.032966772005062456,0.10749080389517433,0.07307278227262344,-0.013091819162541062,0.08027666400211778,0.026409948867459843,-0.044151824568413045,-0.04807232306448968,0.0921292838938868,0.005075002236629564,0.011125051181608501,0.11927983536079377,-0.0012198770585501316
SYTL3,0.05403995219105043,-0.019555811519165942,0.016100388803223627,0.04151452634061734,0.006925799620504161,-0.006563218297556754,-0.004607795660566668,0.08371814712457297,0.04038906211668898,0.10337824876995577,-0.01053919878142562,-0.006438301265628918,0.10345938852654078,-0.03838238797739185,0.17638706246891253,0.005842625989915937
IL1A,-0.007707335347426551,0.06483040058626892,-0.018231957794955744,-0.0012013455701299514,0.047357435783670535,0.06247844989588047,0.003347414060463266,0.004686285100095507,0.07244671676666471,0.12714044349438278,-0.03156745119235577,-0.043582548892127065,0.06397351399475926,-0.023959269704389816,0.07678098325620837,0.06279014695172412
HLA-G,,-0.023605596629335375,,-0.019939472853907833,,,,,,0.03239476768704703,-0.03399158647727322,0.0016734482589852084,0.02719640145659816,-0.0003822459373177869,,
PGF,-0.04766270729894179,0.01592310204227584,-0.017978161144764887,0.02265983333388988,0.007185449614253353,0.11266404125930413,-0.01557957974701028,0.0013376467950083164,-0.022862937484680174,-0.011686883634414216,0.10535576718955011,0.07631429400166505,0.0165501006083892,0.0836338914825353,0.07261349589959297,0.012479031934267821
LGALS8,-0.004348056028883001,0.0705867825762628,-0.012378356824362781,0.0012116198191202971,0.03398346584583458,0.04559006016832134,-0.012496169643177372,0.009110308884776944,0.021192265392531093,0.05779479886394679,-0.0380666559707321,0.015041984007682448,0.011861477322164108,-0.018260893071430584,0.045571340261977344,0.022001617601521136
DKK3,-0.047849175467854416,0.06287524219865123,0.007474607708809861,-0.04113607102788411,0.0006606816041335251,-0.08153634646540396,-0.0010782253132477697,-0.030301737256119784,0.048680318434388754,-0.08072361070617783,0.05561591229722034,0.09101804971860786,0.008016703720894103,0.012345124397156754,0.12393270666974054,-0.06687548179918276
COL16A1,-0.07464596780930491,0.07565426882520307,-0.0021766913176996697,-0.012618263209004152,-0.012976819389331921,0.030485180102061065,-0.041732672897863934,0.038855070584353404,0.018862267170134787,-0.03607664292219626,-0.03123007489282647,0.08687913560833074,-0.03271581053381198,-0.023814121422780346,0.04146659435384365,0.010409920212570733
TPH1,-0.016725923456303835,0.02159284924171872,,-0.019799306305170208,0.04244170773793497,0.029023876147263362,-0.007876205958875058,,,-0.055347788446225156,-0.03257766921371862,0.05307543076535937,0.08955505316015606,-0.042542144299813844,0.04342159862509649,-0.04172913877033251
TNC,-0.06415368538775565,-0.02851706288547912,0.04599712554264947,-0.051544545891092315,0.020560208542225945,0.11754962580761319,-0.04896350701789756,0.08767325326518398,0.07645407128772669,0.057704409153660936,-0.020828037127418216,-0.0657865556804594,0.08364600615659407,0.03437314271587143,0.11167985270632722,-0.004695562666642285
TNFSF9,-0.02205787840777001,0.013037922279156754,-0.024461491387581923,-0.03269914457448992,-0.025654948038107483,-0.005686422555626563,-0.03069787970539963,0.004178444199032036,,,-0.0330548165015517,-0.010999544382239752,-0.008260168647573141,0.04524201179014047,0.017783021500573596,-0.03547563513358241
C4A,,,-0.01441532116099146,-0.022381696011103968,,,-0.01994678900558812,-0.0033947459968773097,,-0.06318463204614995,,0.03076200715279341,,0.0823887285729036,-0.00023761085500373328,
CNTN2,0.051350733353908,0.005029306201736726,0.015194593909882061,-0.013290814829278979,-0.024221643964427525,-0.0504114498956507,-0.035708362819348166,-0.025811349668400554,-0.06363437917542954,-0.01770753028200367,0.036223965634246263,0.07095472581185251,-0.023711302043214942,0.022368724917263737,-0.011408409257178351,0.005041122327460962
F7,,0.06214678170419922,,,,-0.01890395962727519,,,,,,-0.038157144949875745,,-0.015021004678678548,,-0.030532626836809663
LUM,-0.05741109476219684,0.004042423736361432,-0.021253200423836653,-0.006787892581858169,0.12496802800252134,0.1539260516595504,-0.010393374308903774,0.015803414380088008,0.019302042572251956,0.01279205978236106,-0.012438235517873715,0.12356323644901587,0.011066181062112147,0.03439458014599636,0.08032470413605386,-0.022378069850048934
IZUMO1,-0.021077001583573174,,,,,,,,,,,,,,,
BTC,,0.007266854502634894,-0.02255741732132787,-0.011210809525146697,-0.007247916049567655,,,0.0928823004073531,,,-0.02313811247153349,-0.027605352907385566,0.09111085259564572,-0.01453611614658756,0.052588690209957184,0.08389673625257445
APOC1,0.08663235743011545,-0.0038465636574401972,-0.006681444278948355,-0.04051589655026588,-0.06418599627478398,0.16702662990603917,0.05332527462171373,0.021639358595115545,0.12004306322739787,0.11156804610728986,-0.03517437932827504,0.05399270410238531,0.04497283344745941,-0.001964849777298145,0.06466160182985588,0.08244830821922006
PKM,-0.04041406107546443,0.052683888251115925,-0.005134993901616777,-0.017124523672160278,0.02572262871555603,0.03088316197215151,-0.018785104909516837,0.008613596671082044,-0.043999443303901487,0.04526564808648572,-0.07071331042077299,-0.09874793640600156,0.059073816259885586,-0.04146752761705564,0.04114169201468793,0.02690207968230488
TNF,,0.05937346603576747,-0.001270125695182428,0.03898402339037811,0.022186198885255165,0.07033477127261478,0.044280447486582344,0.035961027630553206,0.014093715696835627,0.033980811684838366,0.03569269932171416,-0.026793719586308957,0.060057353677285694,,0.14515289858979505,0.05884422082496492
GNAS,0.019635195612966363,0.0548929455208073,0.006407351053275225,-0.006229376643482183,-0.04023521446429638,-0.12012486874200261,-0.03622164458845339,-0.025057789945235266,0.14875977843537802,-0.12445103551556534,-0.033815959928575605,-0.10772040682986804,-0.09972887556061774,-0.004224623498422479,-0.11914481086566393,-0.0267076422528344
BMP8B,0.020692779083004317,0.05739161422685849,-0.005674848919482835,-0.028907099485476977,-0.04888298530046207,-0.030411145451011246,0.018969838596804053,0.07251805138981851,0.00722768510120194,0.03923098835140656,0.048276630908242246,0.07139557875275794,-0.0010895685862474178,0.006043772948182242,0.12717861285751456,-0.026833781222310917
LIPH,,-0.01733249869041734,,-0.02835467162260997,,,-0.016082564722362764,,,0.019988575046907826,,-0.027202385969926912,0.10169914311458349,-0.023854019808652465,0.06071039516058002,-0.01165338636454735
CCL28,,0.032255103642079175,,,,,-0.024764503925373247,-0.0318274019854788,,0.023006619417121867,,,,,-0.03176347359552862,-0.006194685071876745
PTPN11,-0.013212831113699431,-0.025145438065712976,0.023073884803347156,0.027343099105511113,0.035675042394519525,0.06097255623180684,0.055870150609133584,-0.025067609245753755,0.041279149443877734,-0.04669149899589045,0.0188298223705669,-0.0274501015497492,-0.01590013872189318,-0.041476537232654,-0.02427104561587484,-0.003941396377063171
ADAM12,0.03207696248913698,0.07387849192282057,-0.017165861545497263,-0.006741146921304284,-0.002803582838238078,0.14436935668911474,-0.024048060176234932,0.0843539394027198,0.09188968400941255,0.006403958917607378,-0.031167694200465203,0.011249798255233657,0.07005645673444937,-0.019948153664060993,0.10409110162473525,0.009772088473680197
EPO,,-0.02328924282269523,,-0.028907100294906198,0.005763776321588099,,-0.016826346574472562,,,,-0.046459218473736005,0.029225545494958826,0.2396224535330812,-0.014371076930025106,0.043887579045455094,
EDN3,0.09558473336398063,-0.030192391182097662,0.024798544556760026,-0.03598532189968433,-0.02490325593293006,-0.03349514892607347,0.02571095899568,-0.024261384649219526,,,,0.06572846929912086,0.07026543526179813,-0.00422282591626825,-0.026490440927582678,0.02774985611161454
CCL22,,,-0.018224420951485215,,,,-0.016652968122460355,,,,,0.04624942340777127,0.05030506351709689,0.10543093782488526,0.04525990532759802,
CCL2,0.05984416751034391,0.03525634610781268,-0.036636030735891195,0.04689116753430429,0.07065770742681295,0.06438050437649123,-0.009809541697088236,0.018167308591585624,0.003242440707517466,0.04611551568568737,-0.06718476678705267,0.052195031121909555,0.05635560162974132,-0.002692742030107764,0.1429641515509375,0.020947496524551426
DSCAM,0.053861142246668645,0.04238721779083384,0.016213158344121615,0.04053337509925009,0.015430611204532381,0.0376736052753413,-0.011178711240704102,0.02459272127095751,0.03581519714271052,-0.06356596223652142,-0.060163901042530596,0.028953604310304804,-0.013527912293973106,-0.05478523736609788,-0.04201122644237507,0.10739314729687721
GPHA2,,-0.019317950500278274,,,,,,,,,,,,,,
ANG,-0.029606272382035042,-0.01680786102590179,0.0007246615073795726,-0.027910084756652503,-0.02675353078518426,0.08711605146269939,-0.03462546530915143,-0.014865674109721038,-0.04553070307481346,0.10718654052732142,0.05994810934236686,0.02978674600866303,0.041322020103266806,-0.0350005227175068,0.06344166759533713,-0.020431935166923605
FBLN2,-0.02904539372715306,0.04955442356776217,0.04941260398616041,-0.043831489294767,0.022779219320692535,0.012151414260172026,0.00884809633556278,0.04241152098468543,-0.041119361309411497,-0.013441264713773552,,0.11237795355406656,0.018085151823440327,-0.0024798915798839765,0.10470605500055481,0.08446475231378599
VTN,,0.007816254970663327,,-0.037170310404886886,-0.024508369718679618,0.07534171186138497,-0.007958176650390203,,-0.034338574841953684,-0.015505116922400317,-0.04925990777599722,0.017900121444492764,-0.01691673312443181,-0.01860860496034586,0.055753051544217884,-0.03852070101546802
VEGFA,-0.051597863048225036,0.00557373817495006,0.02029485697510663,0.012298695850464014,0.052308267622212044,0.052221621581348056,-0.05444072519987781,0.12067461911018551,0.019331955350837295,0.009531389322711335,-0.0192734989096527,-0.16151792517969873,-0.0008455617186761541,-0.02111873007988662,-0.09566049032985825,0.038986840572672536
F10,,,-0.02080202383715453,,0.041038369958695926,-0.03073824149228145,0.08880495314965745,0.024459916101889374,-0.03724809124124132,,0.09495648762175882,,-0.028892234781495395,-0.024889778704984773,0.1128542926123319,0.03652767100069994
SERPINA1,0.04276320164981393,0.04504913426836195,-0.009581233117868394,0.04372059475188076,0.0694977344613032,0.14890922231086884,0.015324728076193658,0.03344551700596101,0.056763340528020845,0.08558881386402642,0.02613629119883881,-0.021497602258111308,0.018028905715997773,0.09308148955020619,0.12745155365589975,0.0028981030353437956
VWF,-0.06717245094657513,0.039764788570324935,0.04126605970011914,0.006352107255746938,0.0666381451940817,0.132760416180552,-0.08425089114063161,-0.047545783408605054,-0.0007465173756822119,0.09057807070906708,-0.04411978910224605,0.13622973320702644,0.012368585359189657,0.04690100619510713,0.014642077875161136,-0.01276472757432898
GDNF,,-0.027143948458471276,,0.025101988548246232,,,,,,,-0.021837175433500517,0.021707887777752777,0.024255914203095013,0.01699957126286466,,
VASP,-0.019744185457014916,0.034355446180523365,0.012061915972794627,-0.007429516316905087,0.040049108913077835,0.09223445385842294,-0.020030837805109756,0.02038857053226494,0.0420234953670733,0.06203870165869513,0.09550911962057217,0.11970807046238785,0.055462323592913296,0.054312059664750306,0.10223414500010143,0.08704924287064754
ADAM15,-0.053182998551432645,-0.006915120605868464,-0.03726382881185737,0.011174855273181164,-0.10152462836697844,0.02705941934254304,-0.013387902697444517,-0.03713803368864465,-0.026094434321157503,-0.06424512506521883,-0.06187329791409032,-0.01246761958713045,0.04382956793205711,-0.01621991551133135,0.07732020475016896,0.07145599310452885
WNT2,,-0.030318973168673068,,,0.03544584202577672,-0.048523576409356076,,-0.005106075715659284,,0.04885071602129077,,-0.000558039757972331,0.025358213566666208,-0.017255690671473416,0.15879492645631618,0.046106961647307744
CALCB,,,-0.0015829833618945025,,-0.029603583034473076,-0.0019083816889527013,,-0.024132293248213893,,,,-0.01783524421458396,0.09772033911886355,-0.022448247297101945,,0.10252477573754262
OLFM2,-0.03441281696092732,0.003104858049360863,0.03574572698814075,0.012452596317997238,0.024362404359308486,-0.029152942285442796,0.003098735519877688,0.045777600607458134,0.07978930602182714,-0.012310641660281783,0.07564315553291863,0.056131060966972214,-0.07482899513078986,-0.05878817707236041,-0.03210144450200234,0.0021577453826546566
MFAP2,-0.026508727972660226,0.0018567109403633513,-0.003927871380589537,-0.0026833463416341243,-0.020125944930135285,0.08495521430072683,0.0008886103978221784,-0.02805422001749379,0.0388400758063799,0.06263350146826975,0.02998175052774146,0.06343045959746017,-0.010746826097044637,0.057717583779586794,0.11246494316128934,0.05091807647018659
HLA-C,-0.01318394892730073,0.061677981489093966,-0.034067107192192234,0.010625468058330558,0.04219471185450396,0.16340863537017558,0.07814508055643042,0.06692606485045091,0.06497571985020065,0.11674098032656187,0.029921995187462722,0.035327692527155896,0.12023190053226172,0.0045461046651684755,0.07008902754082325,0.005621856941577989
THBS1,-0.007906029062132948,0.03663956604785958,-0.029858498231752507,0.007846933126430441,0.11202947403483103,0.005477147090582671,0.011338203395421019,0.0534780606525043,0.09756984417872679,0.001511171229542743,-0.03162790209095572,0.048773634580666414,0.009066115474451889,0.007480898185950943,0.06873727262887078,0.03468626972638861
HSPA4,-0.010857212121941866,-0.02603680353470103,-0.047142614473417686,-0.01612505591627771,-0.06483105010423773,-0.013134460573444423,-0.0005674721859437736,-0.002478186959557258,-0.04304513645659789,-0.08310114872717794,-0.08477350623178964,0.06488754860469255,-0.01782733457943825,-0.07192492363671886,-0.036896804546677604,-0.029494775580685778
LMAN1,-0.0350686285758051,0.03362907835926206,0.00864161688860396,0.0023310898378702434,0.03603159030878026,0.10354780727247984,-0.001130266242027576,0.04206150265702448,0.03429392103027685,-0.09168454654240366,0.08133160242282454,-0.0267133291471243,-0.034802444916727224,0.027576644764287575,-0.0054248243068209905,-0.012637496763932948
LYPD3,,-0.013260709353695617,-0.016799123440688693,0.006118345277104492,-0.009209267106126625,0.01641859416259331,-0.023558238628995153,0.0471777628452609,0.031532036695693606,0.11777819204779896,0.07067956807946615,0.06761213553886981,-0.0011490231693260897,-0.022888570136295954,-0.0046137099521933855,-0.03460950972388219
APOE,-0.03812185309775359,-0.01927776784391206,-0.06752938062368972,-0.008139088556443025,0.03553488901304835,0.1276601910069282,-0.05064043437184736,0.04990242797744849,0.02000481524480053,0.03055822262049505,0.07038049607008211,0.039088826543399735,-0.07235763698395396,0.023332362923731316,0.08379599456273563,0.03985754061265165
SOSTDC1,-0.022057887044721117,-0.021705231916564496,,,0.005463355877003124,0.038333828410673766,-0.018755624288819824,0.018890617609155492,,,,0.04720475224198284,0.010972596746799602,-0.007633681480395797,0.02738105255401128,-0.026783412596564166
ANXA1,0.02748223456312993,0.02126676639320748,0.030235339613755442,0.033240542129338795,0.06558203914354281,0.14426384613347534,0.007809821226453695,0.003744850465332028,0.15992230128690746,0.06758130832374995,-0.03742070552513692,-0.018092399749936157,0.08021725291179015,-0.01918917397852623,0.032976005344983586,0.02605173237512289
WNT2B,-0.038632563681144864,0.016821426249146617,-0.023662191950584544,0.033875136457580675,-0.013428386445338551,0.062203923578664694,-0.028141654232907317,-0.0009892307743988265,0.02823836268223584,-0.03106397586060485,0.05235943599662057,0.01948759209521619,-0.023784671813492923,0.018412680277151865,0.09323354735444399,-0.002355080271853139
