,MGH258,UKF243,UKF248,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
COL5A1,-0.03362918039402253,0.08085144289417244,-0.07060712551924836,0.060376711496954526,-0.00573534934435271,0.14199854282753366,0.030841753648523963,-0.021283439956168996,0.013538194798931744,-0.09584932806531245,-0.0577749671737159,-0.05438570566146631,0.05737181494981816,-0.1041675068875526,0.031602905538338506,-0.02681409077709523,-0.14659067056340813,0.07881635773166175,-0.01558027913151337,-0.024828736917454946
KISS1,,,,,-0.024930491058622807,,,,,,-0.01907332153019124,,-0.06665472268490469,,,-0.007553500980326743,0.012578929466042128,,0.06607856999620518,
MEGF10,0.08225067267554169,-0.0675361265786494,0.00639150152186658,-0.10991490959019524,-0.002008204937206832,0.0802225872190955,-0.025072731667244386,0.023191862153185222,0.033174147905241695,0.04919614824393986,-0.008722560166823531,-0.015700041409340802,0.04408445095418759,0.03803507009642708,0.03641882316666198,0.09492393843983683,0.13346523849083217,0.016443500615429936,0.05140583518883006,0.08443921834653381
CEACAM1,0.15990992444362365,,-0.026583213566034443,,0.0028891336732200057,,0.07358608063863727,0.026495808103484723,,,,,0.12675538197237304,-0.041238313457926425,-0.03240280091236058,-0.0023595340011141187,0.026460908241700273,-0.02387815115321814,0.03958485805954075,-0.0020664441257423
EFEMP2,-0.009091736258574868,-0.005436636802061503,-0.02588438595499948,0.007463099781725288,-0.06407260034609304,0.09501485025510467,0.06671761559101204,0.05642624913982242,-0.0002730005608095001,-0.055965450846965636,-0.03711142139320417,0.03936571498131059,-0.03977119198988985,0.01252027093540857,0.0034125256257273792,0.04695763615492576,-0.075911691040511,-0.03705427169630279,0.0032314414073816937,0.062406307012992886
IGF1,0.005321879214494902,-0.051028370661841495,0.03488142438107958,-0.015318896257480402,0.034701771516588334,-0.017600175670578998,0.018204414352284228,0.018621933020105095,0.014275873107673387,-0.012958359627816069,0.10981970812765231,0.008474289960831903,-0.0402186112939698,0.0345563204974436,0.03445549921477351,0.10731307774571476,0.06274042993956268,-0.03674792404736344,-0.06304686504558764,0.028515031621088358
COL6A3,-0.03591354159471096,-0.017848640561198732,-0.05893655726234692,-0.006731557191491409,-0.035320081687212776,0.0759111591150639,-0.05913383519383925,-0.026483193774322365,0.051299401847283085,-0.031138029222181354,-0.05099916136634354,0.007109805440808681,0.09328152154933593,0.0125678730619722,-0.04906937969585417,0.004247781054815501,-0.05909860619907926,0.006850088640671008,-0.05774663127644127,-0.023254226008851235
RLN2,,,,0.04396606893560384,-0.020275107724807218,-0.0033587010760962664,-0.02075419659429412,-0.0162029478376681,0.011570404871170734,,-0.016252156035471952,,-0.013232889883896974,,,-0.018262621354239724,,-0.008326138170653311,0.08588610301537333,-0.027366283391474157
WIF1,,-0.0612327048846438,0.015045233578029362,0.0033146237604138305,,-0.11943772739967434,-0.08242821180368078,-0.014005706006111706,0.0171901937642441,,0.08526950622769204,,,,,,,,-0.06486954431329502,
IL13,,,,,,,-0.017815501922988593,,,,-0.022604922116881428,,0.09204839903864506,,,,,,,
PLAU,0.051413659312837326,0.05831252838114629,-0.04559093392291241,-0.02136559003976356,0.04570452139223086,0.07766162768803868,0.11875247804587945,-0.03909188470508147,0.02383120270258415,-0.019722787704662896,-0.006173680775445054,-0.008304865774475426,0.027807422684096715,0.041902508772558154,0.04158766453262438,0.04599958257904915,-0.07255784335133873,-0.03162748271778838,0.06814515158453313,-0.016215205847238304
CXCL12,-0.03863301682578711,-0.00981259221636578,0.0019318788864721365,0.042129989193516626,-0.0068563255806832705,0.10069999887423046,0.015528171503807796,0.011606710952147917,0.037604815980724286,-0.0017862256138183386,-0.013053700417721501,0.0007775405385668008,-0.027355302963788318,-0.045493984466307764,-0.008917487345704744,0.010599275464698134,0.01329195412113362,-0.004750600318733626,0.01534941916475123,-0.041690256477624026
MMP9,0.03269444993228224,0.01451925417221792,-0.03520487099414601,-0.007760786380781139,-0.0737023553648449,0.1211696782969427,0.10279653694604447,-0.021329626471088423,,0.028241491411895706,0.0008030998566623929,-0.09970010847125757,0.022651985804254062,0.13505250168424104,0.10702789734898933,-0.07795536678840014,-0.04566867892031756,-0.011326975866761716,0.056636977955770766,-0.01208455909846118
TNFSF14,0.10383909064559246,0.005900954463466097,-0.02764099525458086,-0.040321072041833265,-0.03672674227052915,,-0.027437168365485137,0.05735873977196445,0.02135753606300567,,,-0.039264360515493854,0.04872918850880612,,-0.01919615542944568,-0.06144148150545284,-0.017866674122407937,-0.03988702198428805,-0.034991987987581866,-0.03557128188005513
HBEGF,0.02512481883205564,0.07648588269803494,-0.0676341494262175,-0.005119810310060999,0.053867079642101995,0.16054021651565345,0.06728447921232854,-0.03579804777767871,0.04150990458073709,0.05147462200483492,-0.009436656832427575,-0.01151995580078431,0.07660627408246659,-0.015749509082359923,0.004957203492723877,-0.0405536728590638,0.03867676355626638,0.018266665275341848,0.033435722379630745,0.006964231766688443
NUCB2,0.0242165970668392,0.03281198717710364,-0.006137382898818597,0.13568062110357873,-0.024042556813892946,0.020649807967866356,0.04282490384392229,-0.006561472374465365,0.024213549006977156,0.013943129150019521,-0.06765482930628747,0.06478576566243338,0.13096046235356767,0.0020359533400059206,0.05162369520328584,-0.0680134134802962,-0.06705149442984709,-0.02181832363783147,0.026427080337701903,0.02272711213636091
VCAN,-0.031063761674358547,-0.02091991406312595,0.032678057183096715,-0.04975034638464772,0.004570993421696544,0.19112144673472733,0.08009110357811336,0.021319815344162826,-0.0202178106605652,-0.022252344979219723,-0.031148369698447205,-0.04968640279202723,-0.06877815294870633,0.11027425153270251,-0.021155114481635425,0.008407478877673647,0.07395604213601638,-0.036597905218638524,0.005860478729506578,-0.050766598137455085
VEGFC,0.04432428156837861,0.009892795197254058,-0.04029193177630623,0.04714649510512245,0.0009111329841864651,0.03979886505790177,0.06277505700030518,0.0025821128239417205,-0.008358579468937909,-0.05190599141725068,0.015349058025635631,-0.036393047349925906,0.021512899972643967,0.07149977145585011,0.11263641753756042,-0.02458183152341175,-0.0641809353812847,-0.024409786420385257,0.02414231529927499,-0.025377770996845517
LMAN1,0.023331708532322044,0.05188956643037706,0.004993396185012399,0.07394046425081896,-0.0369180981537955,0.08721903112050923,0.08701517968473205,-0.053386846947697575,0.014564820650645627,0.06587230448376433,0.028212008048085956,0.06379971470268499,0.02404102553151533,0.03204102967217825,0.08923216733875725,-0.057725193071710035,-0.14817531141003135,0.019054483726517878,0.00040410000965810137,0.01280150064166379
IRAK4,0.060442215807912876,-0.08069713341002736,-0.04367887512776431,-0.012111583662413878,0.02910349728301579,0.13803724457664837,0.024831609005094502,0.009184619066494197,-0.03491317368280978,-0.016328787084065818,-0.0042665539930909786,-0.0381690579045822,-0.0064243945538162185,-0.01825579917167607,-0.0036981838834618122,0.023324737671641716,0.05990621801309234,0.04173391506523003,0.06322870783942343,0.03775450139340099
MICB,0.025683713858316783,0.0045997245331483305,-0.03399469906643609,-0.06249632945671989,-0.03156079007996036,0.03295210525521037,0.06499119545413924,-0.028859919014768164,0.004757912743143127,0.05141030190753234,-0.0057821035437323805,-0.03205031185906467,0.0327182170233488,-0.008039663546877797,-0.019406104283135356,0.0959396820211812,0.03774350954730635,-0.03231028868653342,-0.016280392617474736,0.0351261625412103
COL1A2,-0.058171493966873246,-0.09219253834655212,-0.042226117744685744,-0.03417982994546817,-0.02625871113472258,0.09448205019445292,0.11884815466185128,-0.009418392726762094,0.05596951840236947,-0.09006174653488598,-0.04168619783180237,-0.12269581095462884,0.09571657586407445,0.019682180117286563,0.017827322007043435,-0.056540804672792544,-0.08143236767327051,-0.006286786400521666,-0.06286793706127931,-0.03542979945318067
ICOSLG,0.07135203032605299,0.009676057357654299,0.014407560605106843,0.10526331153906242,0.04102704907948896,0.09513388929630832,0.11610110160005464,0.00483647314687702,-0.04814828847722436,0.013795933032019897,0.015326150205375606,0.021235016817114667,-0.024994234568448452,-0.004849355901423175,-0.0393265543201149,0.07967659645270538,0.09075047472985673,-0.04612971187950993,0.12124305372828281,0.03288989982480646
GNAS,-0.02290114475293187,-0.07727566832328187,0.06013325581574299,0.05165600403375845,-0.03519889066355563,-0.1563986351939249,-0.048754775992864006,0.019805988970820646,-0.07635050471423223,-0.04209598556830389,-0.0069579989751744065,0.032848584550195584,-0.1161650098037234,0.04533528425635664,0.05798506859051402,-0.06099320768687224,-0.06326594231087092,-0.08225043099751946,0.0661509893506807,0.012363998265788882
C4B,,-0.03069244330102686,,,0.004913375445172762,,,-0.016780698237422363,,-0.024118217924550815,0.0788723398038173,0.062485371869065186,-0.06393753279246439,,,,,0.03475634887214443,0.0747170318510139,0.04281582692403175
COL2A1,0.026804122174075976,-0.027947491349673708,-0.03384986213955729,,,0.1824833766289315,-0.02055727401179829,,,,0.025070050033550003,,,,,0.01611223465487344,-0.025715730810518603,,-0.018616506834342607,0.04396934322011827
GSTM2,0.0007520414053587547,-0.04901507018966722,-0.0198796622340968,-0.008708277210026677,0.039361845410344806,-0.02444961648240954,0.06253162331115411,0.021087537402448495,0.03466590280810283,0.010587817290462554,-0.0013358254446093254,0.026862343788422314,0.014717922133283672,0.007064561364724361,0.04654544019115383,0.011178203411291757,0.06952747015183229,-0.01816860708419288,0.007608772148521565,-0.06114593404812521
NLGN1,-0.07096319514646762,0.007993764602208981,-0.010818535189419989,-0.011452609062348866,0.016919440076981505,0.1332910608870087,0.0714848303225836,0.022262575055636676,0.03615830203784805,0.14082008928583384,-0.02448794837539305,0.026744548932831493,-0.017303559898864885,0.03343285632826483,-0.022880345576308248,0.044836110725845646,0.10102789433629916,-0.01040177526556521,0.08917822295566966,0.06254867613714075
SCGB3A2,,,-0.033873085504443914,,,,,,,,-0.0130507286272558,0.11388970987358743,,,,0.06417396321092766,0.03885012796329556,,-0.004796513554856826,-0.01368898450909993
LEFTY2,-0.020844691510753157,-0.04407311252738431,-0.11438249874390767,-0.018789063351572186,0.00762413155111979,0.11690151684762068,0.13987038117563008,0.02148969053238765,0.018066816416392028,-0.027922406606272623,-0.02704185941772679,-0.0690715277934852,-0.02788307478293611,,-0.03057860471730606,0.00604536616122246,0.009524953455051333,-0.00904133813218248,-0.07560770883059144,0.060462955208350565
ACE,0.04294863328884059,0.09668443619134276,-0.0315965503405967,-0.06062471937556983,-0.033089659361448386,0.10508741559867844,0.09107969712355614,0.012960948432883873,0.027212184262996854,-0.003757640227898139,-0.0318778533516235,-0.07067911425043577,0.08671642345380405,-0.029956666624494806,0.07738288473756166,0.0250407105002853,0.18710915828538058,-0.06702176313708483,-0.011856165126338379,0.008535436334613193
RPH3A,-0.004854281455348088,-0.09913108473116142,0.04552063636899274,0.09132647104016357,0.03490343466291884,-0.01186315344483594,-0.06328539177651202,-0.03958094427076362,-0.04390417517446525,,-0.03263733258765216,0.056332023913639895,0.053965665276350515,,-0.036353721368655605,0.10552494493987102,0.20915847016722666,0.016684729820570426,0.030269839819700675,0.05276862364393573
NCAM1,0.012547339076402968,-0.006539379652034308,0.05005257018627262,-0.021078163088033394,-0.013801376256689842,0.014084051338951964,-0.016313200860382036,-0.01976533374268732,0.029072719696660594,0.08167172736151318,-0.009496482466271909,-0.012071885541787251,-0.0776819842475876,0.09789184848616711,-0.022210019345413966,0.06758476234554518,0.08209266512795396,0.014577535566313951,0.09179631265892445,0.04862595634658541
GIP,,,,,,,,,,0.03576444992092064,,,,,,,,,,
EFNB2,-0.021243102710054813,0.02364248647236259,-0.030794276447013186,0.002398114119358494,0.013304836725394746,0.025742452028839704,0.04370695422039604,0.03805765331340084,-0.00930035034080034,0.015741033173107728,-0.00027780244422601465,-0.0002099402860572215,-0.07774089100330951,-0.07668773664597556,-0.07659789926644338,-0.02858510808996683,0.04416359030179569,0.014438510190493572,0.036749491154194944,-0.030036385433543183
ICAM5,,-0.03760344671710381,-0.01988006135251962,-0.007909289467211708,0.0053868048094862005,-0.04636803151962441,-0.04017092233491311,-0.03272758206972344,-0.051471070952372446,-0.021988015688606796,-0.018105288326405976,,,,,-0.02265475490982937,0.08401307335027708,,0.023706826192339728,0.15085915800031738
CCL5,0.041697176379171745,-0.009756122358992272,-0.02902411861274343,,-0.01799075044187481,0.07293233674110321,0.09272742019940934,0.010904476401059017,0.019296771534124308,0.07115749485028328,-0.005505428330022059,0.06068576904456143,0.0729130515004425,0.0097272905246322,-0.05366555793756678,0.06642758108087804,0.0027006589754176693,-0.01410859778012261,-0.05233884669780474,-0.001561278064711526
PSPN,0.048139628966965956,0.0062802697269604985,-0.03553693444090179,-0.034435954269462284,0.01364925529446345,0.03380577203853443,0.08370514890176332,0.08333490540414991,0.0223374218026973,-0.03835596993471685,-0.03448517402096519,0.046597084401253076,0.06783699062642323,0.06717742748071685,0.07397068934753058,-0.0632877814364041,0.12135794700961386,-0.03266274701749882,0.021525954978127856,0.025114264260671874
PENK,0.16943324227546006,-0.0464079979264132,-0.005407320759247595,,0.03174453585134288,-0.05077349050473317,-0.04982112489630805,0.006381609861253231,-0.02319660416284044,,0.0466881720329454,0.0016545986619634315,,,,,,-0.020642327151705477,-0.054657040055698894,-0.0273662864518068
EGF,-0.019600048395356916,0.0018352616994065987,-0.027540127469797518,,0.058696098941332146,0.047814561172929135,0.09996218228439795,-0.009876862450631236,-0.04005752452894897,-0.029895096626690567,-0.0295807226662957,0.02196332350387721,-0.06933338330459345,0.15567185904730005,-0.03740721141830354,0.03906917588249638,-0.016175170245078283,0.026043177769766473,0.0977847251869016,0.044476650657383925
SERPINC1,,,,,,,,0.05934181892911423,,,,,,,,,0.05579199837429303,,0.08206522062741664,
UTS2B,-0.016953921043018304,-0.022723268797137198,0.035019968062981445,,0.03829141639346553,0.17253213253209262,,-0.014005706006111706,0.01124845310466788,,,,,-0.04580329287050315,,,,,,-0.0010330804894485444
F10,,,,,,0.02495293044853513,0.04893815437088032,-0.014005706346392643,0.07114042067505129,-0.013150904131714736,,-0.03035256172585622,,-0.01629434115349733,,,0.059015689800216854,-0.01938630017120651,0.0037223435806430696,0.04045856955170479
FN1,-0.024843774521147083,0.05575914811149798,-0.08151562474003256,-0.0008542755954436617,-0.05001918314871915,0.12659896294872391,0.13690237299195424,-0.02593346096430666,0.026825012297223512,-0.08538449632840356,-0.04305883161370357,-0.07103709153728242,0.07020732747878343,-0.03777875718283012,0.02158987125883661,-0.1366911569371403,-0.22338812455240725,0.017680548573625804,-0.06850309722707454,-0.04341289407499659
FGF2,-0.019697283161288763,0.014059009936083744,-0.014844000324551056,0.01192607307359416,-0.023932287618578307,0.06611560600306517,0.08757962136061284,0.0318478092476884,0.0012242933825690227,-0.009284752878221076,0.021954773886849195,0.00502975856824508,-0.07184417699894408,0.04502189322361236,0.09381399313886575,0.0638669545741591,0.06522049248425495,0.06114322708231298,0.02715742471641083,0.007254112385353488
GDF9,-0.021463676053515644,0.02922447558198733,0.013228150158372507,0.008849969586487032,0.037179982276323,0.03082976620328597,0.01477196585228715,-0.041228707793031984,-0.009306704597386143,0.041401282150980136,0.07966717939476783,0.05724508597127097,-0.019936198711885733,0.023089025306284445,0.003902077022856511,0.162202789056668,0.08166854728031654,0.06036998915800902,0.09802617928264627,0.050709624306626365
CSF1,0.04806502418770105,0.04571241699319274,-0.04692929334272678,-0.01245530779526463,0.02147753680667366,0.10183659305082264,0.04219101974820795,0.011475259057413612,0.050872842663682555,0.08076680297385176,-0.018128813311423925,0.04494791172749201,0.0032115620065317767,-0.06328697252085144,0.057389872499120774,0.04955800595799237,-0.049439767936864144,0.0384664721666814,-0.007244172850901409,0.025642395570178736
GZMB,-0.021259160975541203,,0.04951142546921657,-0.05033017478471088,-0.005053394850068588,0.005040394455035163,,0.03458877516306631,0.028702750518691034,-0.018307182056040937,,,,,,-0.009728828828978024,0.006360591770520231,,0.005604198180782272,-0.0051417857277336835
WNT11,,,-0.026149131930828347,,-0.016119087074625733,,0.07157323487966932,,0.07461706867416562,-0.02817588285527599,,,,,,0.047766590873971275,0.11751834272453458,,-0.040844847919079386,-0.00042712868494164657
GDNF,,,0.029189931355710044,-0.011704076855240449,-0.019904127655390395,0.18010718384458987,,,,-0.045838395791249015,-0.01927415277255182,,,0.010753394477292497,-0.030578627258627433,0.02835833489164077,0.005660814143181066,,0.03762015506961678,
FASLG,-0.01817844264324074,,,,,,,,,,,,,,,,,,,-0.021834919237585602
SHBG,-0.020422578788869612,-0.03812148424246179,-0.023630970676719217,,-0.013458240313449327,-0.03144026085830321,0.025688121227612777,-0.0257194245633385,0.007495701099544273,,0.027223616851392404,0.14494783228559355,-0.03909155854411272,0.03819342680740465,-0.02443556842977818,0.06082228802885435,0.0649633807893513,-0.03016342652843627,0.05594120773614633,0.07978529650786327
EFNA5,-0.003351032366727737,0.020289415367279816,-0.04201012037695513,0.05787224395450538,-0.03859039287366968,0.020757708190491064,-0.052404092068365334,0.05543477174929857,0.011121863169871078,0.04384029183475957,0.07527454010774279,0.0864954115617634,-0.07125433604091247,-0.03219082882414011,-0.027022128570883222,-0.003899962972378964,-0.032614250383036156,0.016188019661305154,0.07327569525257493,0.07538674573971993
THBS1,0.04873211277230716,-0.007586190045834487,-0.08997733294917316,0.06001109546849988,-0.014454009222169896,0.09983530949706358,0.06965334473535781,0.007497421194044633,0.07926022020498273,0.015355118885565846,0.024213498651478454,0.08526375461212975,-0.07340617036445675,-0.024951947486758445,0.027179059497378553,0.004354309097995472,-0.032567865312528435,-0.04325045807838111,-0.12125888158670603,-0.05608053320917381
PODXL,0.04908577120978028,-0.04040740549704031,-0.0033144670696730535,-0.006009610899549229,0.015396059529263866,0.15043771528527336,0.1126161928514998,0.01668659118902426,0.02014056190860733,0.04307971275053285,0.02498820888215948,0.05508605759104319,0.030588714956986094,-0.14570004775198434,0.008423050809828912,0.03360680061207793,0.014213035487354999,-0.018945167498350894,0.017631052003069067,0.02390285422681549
LCN2,,-0.023852387166910242,,,-0.024003190989198665,,,,,,,,,,,-0.055972968408906906,-0.035371260268594586,,,
C5,0.05054078728805435,-0.010682687325781643,0.030369720928157838,0.022670942224606146,-0.00673476561349182,0.037485576887380107,0.11994411904757683,-0.03453226455262313,0.024428994129896128,0.037749372018908524,-0.03254247662056916,0.01857655031310947,0.015857813426637456,0.02118368010339018,0.09245667478348517,0.08493078558314736,0.0712374628161046,-0.03490634538937591,-0.07217340800298153,0.0333207493345329
DLK1,,,,,0.012493668608156231,0.0052988608980897465,,0.011463620937283644,,0.018147848532148146,,0.09599330844469531,-0.025480733913352163,,,,,,,
CXCL5,0.03936001038540502,0.03238442704785368,-0.0320987542819696,,0.0030082942536039515,0.03462771798150815,-0.019336918197606537,-0.017062691228836083,0.07958795930908173,0.07720193066878984,,0.07505625068990036,0.03620494947207467,,,0.030665403342806468,-0.033842714114262054,0.06185706764980801,-0.026472427615465897,-0.007479411478158424
BCAN,-0.057476893412988374,-0.08413363241039513,0.024724849267566476,-0.028168114473869167,-0.05348116641390182,0.18323320975757526,0.13277295124974084,0.027529153222885107,-0.04508779779668307,-0.02842728898904295,-0.0830631284856606,-0.0012514393333519355,-0.055837476168532275,0.03365606995445769,-0.002481524600466045,0.09032214602602599,0.23176882523493383,-0.00738190853638553,-0.004329467796085775,0.07664905633392495
RELN,0.03534475827478388,-0.03713804602129705,0.055372811954666236,-0.010555220482112812,-5.9504511468142136e-05,-0.01902995628934169,-0.029307984773582076,0.015523901515494544,0.0007108179597709782,,0.02837059777754053,,,-0.08374848877873697,,,,0.03252671572003998,0.0034410965180394527,
COL4A3,,0.000832724192238415,-0.035403415315621516,-0.028836970992303212,-0.05648986827542554,,,-0.02513359846213101,0.017366312851477005,,-0.005628888620196996,,,,,,0.07525301462000415,0.004715397681905303,0.006061011227569482,-0.04026122022934383
GNB3,-0.031176956800188484,0.10694679872906085,0.05952798183995663,0.03947160474139661,0.016282668194949567,0.07975043668381708,0.06706516819999689,0.0020348187002348266,-0.009248738928895413,0.01173758821846175,0.06127544129909027,-0.04252670604708086,-0.07429088221865945,0.0037238345974315813,0.10422671573780407,0.00536019089553049,0.13865061839104667,0.11275360640089627,0.04087173115908815,0.02384580323034139
PYY,,,,,,,,-0.017202064910762004,,-0.021667575270556585,-0.015775789388174293,,,,,0.0019034513534278634,0.04062119092030798,,,0.13128491142549623
MSTN,0.06684106256857338,-0.009346347877971365,0.04323851645707886,,0.016473571306785433,-0.008425303312564072,0.023163277672510262,-0.03275978021071367,-0.004168332405747082,,-0.056212962304662356,-0.005764677111129897,0.01799033663873594,0.15281118438317232,0.011057742853473895,0.08256215220240072,0.062089816280777296,0.015409262743281856,0.06815348772748017,0.04912605147194328
COL18A1,0.05029171060555793,-0.025473039311022697,-0.05668359213559667,-0.039664964845158406,-0.044648917239968285,0.17046656568815155,0.10727675209199784,-0.03973137800690305,0.07204413689354346,-0.004603864468900141,-0.0539775859976424,-0.05576482567323699,0.05867662100241339,-0.07321278282636019,-0.00032310873068716286,0.034822266428663054,-0.047958392900848364,0.0023595784849616153,-0.10798422293413837,-0.030362292981708713
FABP5,0.06092850902954373,0.031876637099529564,0.0030004879997803007,-0.018187269678772176,0.01734683614575381,0.12714178576724855,0.07751095309136424,0.03692534984722885,0.027752562618421194,0.006136473362644354,0.009093831007660832,0.04966547520457474,0.05317894856465325,-0.05605840663700033,-0.012991188280845268,0.0871066258955787,0.09115832829698117,-0.0333007301785891,0.16339431788646563,-0.00639350440992099
TGFB3,-0.004255424347129005,-0.04653396484857836,-0.028473300281367353,-0.03773651408941864,-0.03582572131304715,0.07869802611669449,0.07693368441627724,0.001156485407412514,0.005063632805642227,0.04462434317947414,0.0019891919628459136,-0.005874118271180239,0.030179313116598695,-0.058692048939944216,0.049109511924788754,0.0801596055192054,0.07339440306817109,-0.011220144996898815,0.01921400883044903,-0.039257472656806625
BSG,0.026925893557501034,0.043141817893043874,0.09598887814065583,0.058506890819169044,0.012585949280833775,0.0642637451754661,0.0017244276521325168,-0.03802104086527174,0.05339330719601125,-0.029543132139233406,0.02976290880129846,0.09400519887488885,-0.0009766162308081055,0.017146217389903965,0.09838531639232934,0.1390274578960767,0.04033753661364358,-0.019913321054316434,-0.04430225685961999,0.059746987300657965
TDGF1,,,,,,-0.030020460696231096,,-0.014005705763053907,0.03281196343672143,,,,,,,,,,,
BMP8A,,,,,,,,,,,,,,,,,,,,0.033866829278719826
