,ZH881T1,ZH916T1
IGFL3,,0.01147368616307821
BMP1,-0.03946677716343509,-0.037989186748491166
NDP,0.0413550761131073,0.02696682149121624
TNFSF18,,-0.026098006779796627
RTN4,-0.023332871094850525,0.0053502307727913215
HEBP1,0.029736409489886966,0.03286233977964502
WNT7B,-0.023135557265225024,0.023562791837297953
PTMA,0.04650788784564937,-0.03365605212318819
FASLG,,0.04825870563434696
CEACAM1,0.18001693746847722,-0.01867002193451984
PDAP1,0.070229651722301,0.010855185976594333
QDPR,-0.009784339743246735,0.06026989132497123
POMC,-0.00962614414398922,-0.011859875729394785
CCL18,-0.007299624195621175,
CCL17,,0.021500937386697824
TNFSF13,-0.01724309159284157,0.022855583010233278
WNT5A,0.007546513251434293,0.0021046615328981144
CXCL8,-0.05471885907001363,-0.035890546681591695
GRN,-0.04612103999188764,-0.0416956515717098
MIA,-0.0629558661939462,0.08605293387152434
COL4A4,-0.01879566131859482,0.040480137226801
TAC1,0.0010851494817263004,-0.015988791463091137
RARRES2,-0.07883765268328712,0.04394892889965992
FGF7,-0.008811717445934536,0.03738623013468998
HBEGF,-0.024409595282372985,0.02010939039024447
CSF3,0.11511235231508321,0.019297840740703023
PI3,-0.04650991497747179,-0.02782143451675437
PCSK1N,-0.01589144589099682,0.039500592712648205
NTS,0.0038741196625671423,0.06861404478876293
SFRP1,0.03986876926736321,-0.01852210137561376
CXCL13,0.010526471372642924,
MICA,-0.04617236845740913,0.031727483811727165
TG,0.022018013409608694,0.008825394642015434
ADA,-0.021937856542727945,-0.020603360048053253
LAMC3,0.013487921025123733,-0.057251822214854226
CCL7,,-0.01341860303969392
NGF,-0.015325343483186791,-0.018576871014543708
TNFSF15,-0.013670360646818277,0.040039004068668976
HMGB1,0.06565575916090491,0.03941721559453941
ITGB3BP,-0.027022505490421737,0.043069725013187156
AANAT,,-0.014197441600971273
RELN,-0.016512314172549062,
IL15,-0.009480630439471102,-0.023782889909012225
BSG,-0.09228234982973071,0.06981002059973583
ADAMTS3,0.0012715713528192879,0.01956167485935621
CD34,0.04474469869041171,-0.041032588940953026
PLAT,0.001292073101062713,0.021409663153088416
NTF3,0.043593270678968336,
LTA,,-0.019107616789107353
CKLF,-0.033188783295228785,0.03973023428634978
CD24,0.06365982628495977,-0.013252157646456894
HSP90AA1,-0.0626359225028537,-0.0060207452658103825
BMP4,0.06672867333003682,0.00392712604954197
SCGB3A1,-0.02838902546280604,-0.028135223009385733
IGFBP4,-0.06536428175754615,-0.05938767712647464
RSPO4,-0.019118800478687248,0.04439606271484666
LEFTY2,0.0036155884036693105,-0.005256454899286086
PF4,,0.0470785164745656
ANGPTL2,0.024398862052422574,0.029458327001947532
LRIG2,-0.006029695976539806,0.05518536168890854
ICOSLG,-0.015671549490377627,0.03081179090632115
WIF1,0.06702846609605452,
NPPC,-0.0011048813851513098,
LYZ,0.002486142120873394,-0.06514557959860669
