,UKF243,UKF255,UKF260,UKF266,UKF275,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
MMP9,0.055369302928925015,-0.0477788817205355,-0.057826536563461324,0.03719023199170561,-0.01953731595798163,-0.0526145640951051,-0.06257393851495349,-0.059890694882149126,-0.04913261963354666,0.004639299292645086
TNFSF14,-0.055617194236065565,-0.023653546277317316,-0.03294812628371077,,0.10230026489854781,,-0.0242036769310276,0.02253636882364184,-0.021918290511351222,0.024107554695381155
HBEGF,0.12406272501021369,0.07681863579916103,-0.018282899564395962,0.14783707003388152,0.10434990049868564,0.04304128594247309,-0.025668423956040014,0.007958417168509509,0.01176046806084918,0.03925718708804978
NUCB2,0.06557995127766687,-0.09201728006732857,-0.027664866951747708,-0.006179000908755279,-0.000836181252129498,0.013792096042247086,-0.07484313187502308,-0.02236725958663089,0.012071319822227079,-0.02133471987388682
VCAN,0.05278832663645798,0.1427361313266406,0.13624325067632673,0.16253126873231147,0.013410489784314628,-0.07426364288716586,0.057448104134293757,0.04998084025869436,0.02317695303335881,0.0726994097918845
VEGFC,-0.029719771684978472,0.0008643514931268397,0.025451854819720173,0.026513807753231717,0.008263750193799279,0.056038833885348506,-0.004129279945532497,0.08258313059972344,-0.010769087737452391,0.1279555849240959
LMAN1,0.08330484442069305,-0.04086669488781435,-0.02224418219186599,0.07713081374868928,-0.011279005709920294,0.0018937173001494943,-0.06185246909585084,-0.05265890942640104,-0.01730592490089335,0.01644122842805147
IRAK4,-0.009757799140766842,-0.015917427453332005,0.0334771302800661,0.09525618277238589,-0.05610877702705789,0.032648424337986634,0.04325100417291314,0.029333646852148943,0.003204298761075524,0.05082436767681217
MICB,0.0695743271084137,0.032471607250786017,0.01767448818392845,0.026808930566777304,-0.004361818757125828,0.012434516289976334,0.016988840011143043,0.0807562936209405,-0.0319778988887772,-0.04417258493325366
COL1A2,0.021609113465053183,-0.022439398846400217,0.055999876651562294,0.06017228836043427,0.00830964375680615,-0.0857862930653798,-0.028984033461160075,-0.0075298680701974124,-0.008752066858729557,0.04184306174249753
ICOSLG,0.09527976015569367,-0.05181984343529051,-0.02130060502873008,0.17538812272836116,0.05935548861486166,0.010784630504580589,0.04355874835125621,0.06938825011215961,0.006859189549706178,-0.012793715191797556
GNAS,-0.12917935073024597,-0.042217704788657745,-0.009930361371370416,-0.10349798186054818,-0.03935497605370708,-0.08455352140784556,-0.06695770309162889,-0.06803305398027303,-0.008814104223013656,-0.018171135672306
C4B,-0.031575766245772026,,,,0.09330332689230375,,,,0.020330032069866402,
COL2A1,0.011706096137970221,,0.01965511125422627,0.08341703951124024,,,0.045080105793425584,0.009331439467538914,0.051055576557648884,0.05855054916997137
GSTM2,-0.03118269854024913,0.08335771241984799,0.00323255628778379,-0.016233104929715,0.0728220563592849,-0.019486706464779787,0.13404047250891332,-0.0035220664685881808,0.06144979735837911,-0.02818020566083784
NLGN1,0.0655710952032517,0.014147556033998572,0.04075926589528692,0.08438281917086586,-0.09079139217116834,0.040586158492046186,0.009083671857008608,0.04072866331752781,-0.030980264790891766,0.08437523091853855
SCGB3A2,,,,,,,0.05818055963556512,-0.019636062858228946,0.02929683363000248,-0.020830463174716884
LEFTY2,0.00584336005807535,-0.06794509712470247,-0.04223081287338383,0.08249092241797223,-0.013565709132892926,,0.08259265594237068,-0.014125473401043054,-0.027150989274334646,0.10508328474401492
ACE,0.042661423383890576,-0.005206697993464475,0.07012843014843344,0.07818476234816837,-0.012474918680185298,-0.08390362205541681,-0.013240124053356273,0.09973424142926096,-0.024489444353280244,0.019794293027078712
RPH3A,-0.052117865186750795,0.0012097184341450307,-0.06862700053043663,-0.0033779621201230877,0.001825673760909604,,0.05715545317593679,0.08159293428918608,0.04912073291132623,0.011996721093054481
NCAM1,-0.017717087456118476,0.12997481406539502,0.003842971462765521,0.007378520744811928,-0.017955049900749413,-0.10668439583149177,0.0762617441129323,0.0344503806829736,0.05912087434618601,-0.025915168064431823
EFNB2,0.07331031254279534,0.06754338043243888,0.04670549091885053,0.043216244212549604,0.021034858667146203,0.017790818141458078,-0.015770013617727757,-0.07093894450023921,-0.04552469437711895,0.03801023718052968
ICAM5,-0.04803107762784356,0.07598770329575709,-0.010065825799746275,-0.010209555974400025,-0.021754963338121686,,-0.051700939245563626,-0.0002521058715663518,0.0640089897098346,0.025589064884404992
CCL5,0.059264230025067345,,0.0594196011399096,0.036507273268076554,-0.03161207136070447,0.03330004260391748,0.0748635547929,0.021225804329862503,-0.028492495252698025,-0.05919891673731865
PSPN,0.046590018991119454,-0.0052195578223359195,-0.0512194589416189,0.05121577099186992,-0.030418271674403866,-0.07832377881984863,0.001296057162245707,0.06518276348335855,-0.023481220566331583,-0.057873091698869644
PENK,-0.047743611679480415,,-0.019216255514458488,-0.07523532961264909,-0.021224054669681348,,,,-0.021603859723425035,-0.02232838491078974
EGF,0.036760298051194976,,-0.03757802305848583,0.06359400826830472,-0.038371808701883385,-0.004385894490201144,0.01785509737522852,-0.025955973575794933,-0.02096226004053527,0.04798495608448369
SERPINC1,,,,,0.06560780773792754,,,0.0050284934538626855,-0.016242199931462406,
UTS2B,-0.02337724034678739,,-0.009735976459889824,0.023585171505936964,-0.012828818349299593,0.04041779769517302,,,,
F10,,,-0.03900186893181626,-0.03250304242658542,-0.01282881866098701,-0.04017290550073708,,-0.03609508027652943,-0.029524877003555956,0.06805491111724557
FN1,0.10002284732784048,-0.14231010406997044,0.024290367433527114,0.07205880461258965,0.033147353760686005,-0.10233308895677279,-0.09026151380903963,-0.0790565511343867,-0.033353682390931,0.03672812275161335
FGF2,0.05817125084628455,-0.03689210279335497,-0.04856090119336111,0.024680704583820226,0.011267778264640154,0.007784409822056379,-0.0156577291323894,-0.025002458258852403,0.05861740355930451,0.03583172700638872
GDF9,0.10041518091343099,-0.024061094842301678,-0.01221466684492253,0.1254748989654169,0.035150780520193554,-0.04132129446887752,0.09989307043970139,0.022170818971331174,0.0486530734680779,-0.005964553646999035
CSF1,0.17630236387658293,0.026547885382611047,0.08104935856543613,0.08442284985631145,0.016579853177530173,0.06418071194235746,-0.01354015509411004,-0.016290386195506996,0.04007191721050634,0.033837631515214156
GZMB,,0.023051339371737794,0.02173724107962995,0.08561635237494103,-0.029125465027940837,,-0.027649424622715957,-0.0078335196131962,-0.034396372654048164,-0.0158150435059606
WNT11,,,,,,,0.0014692344818570452,0.04707407121895903,-0.003251781088767662,0.0009942556346049453
GDNF,,-0.04366535374858703,,0.16437810115843215,,0.006482101851002114,-0.020300451627872564,0.06328329721899455,-0.00790434721748736,
SHBG,-0.008746879118289764,,-0.06270750071699813,-0.02087448095137358,-0.023558243020923225,-0.07965156498783107,-0.029237719115481915,-0.0501247779010434,-0.024159457870586452,-0.03573370686640585
EFNA5,-0.062312181473667454,-0.036037457479877626,-0.04132533210522819,0.0029559363053541887,0.027018659363513792,-0.04982771053086042,0.0030836488335455477,-0.061902123032303184,-0.029247282026418495,0.052043922247439076
THBS1,0.07582223999626879,-0.12053126722047194,-0.05969351686356453,0.10404020967654276,0.033060427618051905,-0.053038710968747814,0.026228303858952452,-0.025055404687025332,-0.034060598987980605,0.02398176643759878
PODXL,0.1155439209018435,0.048735023801291716,-0.013518772077717664,0.1263722324779658,0.0547477713906044,0.04067443375767884,0.01901570843359376,0.032403967643454545,0.0060130208955081225,0.028945933566975023
LCN2,0.07073410170397829,,,,,,0.008165682376183111,0.04550854460632302,,
C5,0.009116615258901077,-0.038154047891608193,0.029142762885834728,0.08868190311807109,0.09595516384389015,-0.0072863746361388,0.02646478579728522,0.07658542607886383,0.0069320963464919744,0.058408878856355165
DLK1,,,-0.02769428076244551,-0.0036964121550054894,-0.025465921167450514,,,,,0.046071302522507164
CXCL5,0.05723144446861525,,0.02062999800471303,0.0053444684155300294,-0.01562892768343175,,-0.009298800292568436,-0.03991470298148016,-0.027125737399272105,0.04880509679147475
BCAN,-0.048874447721661045,0.13508367841302396,0.15431340961503148,0.157311919745775,-0.07215067527020955,0.07930671708525869,0.13539611696627427,0.15340212646038848,0.008290494340458386,0.04009869958359723
RELN,-0.007937274170165891,0.06676739582350621,-0.025747983833997772,-0.019930734652375715,0.0048132966799981055,-0.08158473018430237,,,-0.017243092167123025,0.11592547379445219
COL4A3,-0.016412147256207283,0.07096545952790678,0.12056929581846504,,-0.023021643392643884,,,-0.021512430287324174,0.0417133762630928,-0.024356038372407653
GNB3,0.05244710501852517,0.08914106808741837,-0.010661715714069125,0.12241559216308431,0.003196825851259799,-0.03011838689384739,0.051556853023769306,0.0008475476612057332,0.045612178024355195,0.00868408546327002
PYY,,,,,0.001539195089485119,,-0.025785559761525467,0.04490443191194114,,0.034348365593680506
MSTN,0.004836272158330236,,0.0906476121426428,0.03796662948242872,-0.019719457925594378,-0.03844835688595835,0.044070036941788154,-0.037181166193902264,0.03341737968258235,-0.02747482819842015
COL18A1,0.03148642797252121,0.04706473148099185,0.06442527358256063,0.1297109618144494,0.041560936369092145,-0.02236690987386076,-0.02340033567872646,-0.03376378799692005,-0.009257248174549077,0.06266938311734743
FABP5,0.08001543797477711,0.1295476950609017,-0.07906016081980487,0.11366872636547519,0.048872025160239974,0.034641232420700274,-0.01365430465375809,0.12016099057311531,-0.014430825372775112,0.034533678723681266
TGFB3,0.07191069461370528,0.018639994638883745,0.03388403461277193,0.1147066777728148,0.010850389767049195,-0.025667869669085998,0.09475929092642527,0.03930903204296938,-0.013527803936051096,0.06859670679723359
BSG,-0.0818652198949372,0.05556214780340326,0.008836878540002788,0.08675582168984239,0.049755418319590176,-0.08868662004007725,0.040254004433396086,-0.001489116490998063,-0.06483403147471047,0.06138113107939895
TDGF1,,,,-0.019931817289277905,-0.012828818126665736,,,,,
S100A10,0.14082251001964557,-0.10846153751815146,-0.12898410171095717,0.014048420104893707,0.08756243256258765,-0.07958986010754765,-0.09220466548543724,-0.10218880842775849,0.005302512894027237,-0.04244949250363355
PLAT,0.03536342527259587,0.07074072077623457,-0.01611483709267981,0.10083639829121482,0.09016573744986252,0.11073332912131642,0.06499890524076582,0.11581590678387939,0.05112447962620305,0.06595713489305642
SFTPD,-0.02971977247367882,,-0.013157956489395732,-0.039880179222407566,0.011877324637875523,0.007362100143266433,0.0886439026638393,0.009765784990072019,-0.00015841462313050347,-0.04448507318926745
EPO,-0.030341868251681683,,0.06052246326907995,,-0.011700019643310793,-0.06098580235381558,-0.019512779574411734,-0.030055015977748605,-0.017047330303609925,
FGF7,0.07426045318449123,0.015067766431795441,0.03138610268581557,-0.00838095529649323,0.013589266268781349,0.1299737444813435,0.018731070924225466,0.01146171827973872,0.029694154473356438,0.014982728105307852
CGN,0.030460158263101913,-0.004840487934305568,-0.02382789460187323,0.03056435602360832,-0.009811046935100445,-0.09648884917263399,-0.027266835176023078,0.06241224939698155,0.06342425511738176,-0.03885960870426108
FGF13,0.01869737951854561,0.13447072731826942,0.038037899682665695,-0.08093711070763508,-0.044150774832911646,,0.060330731782735236,0.08083696557647545,-0.03329565276562756,-0.015868631648432184
CXCL13,,0.045196180496847746,0.04878054916311238,,,,-0.02468256080778772,-0.037655785494800274,-0.027330326870122365,0.04788339277469012
ACTR2,0.04070457946250473,-0.0020122903574866244,0.04025018905246381,0.0542609895007618,-0.031820340146155056,-0.050360266299377586,-0.049019692286791865,-0.019218096520108162,-0.09450500936916566,0.04011667400572953
SLIT2,-0.01291530748910918,0.07486322794653842,-0.04502842490478857,-0.013795908309731745,-0.02885253830126937,-0.04461981615904267,0.1234646458715456,-0.0005102031653634868,0.10203777753291073,-0.020251229501081484
LAMA5,0.04323365645905275,-0.08513412775951888,0.03395708382437,0.1206163479949528,0.07300263259822515,0.03115615606270196,-0.058264282567937954,-0.025069348949071958,-0.034413873281033326,0.053790635728891104
TIMP1,0.018591510748170354,-0.12193077785330106,-0.05911366035824357,0.03701892825172659,0.08510212652745537,0.023708876289999254,-0.09442871255819803,-0.12525678934558154,-0.011849690985051882,0.0214638769096558
PLTP,-0.043399943252509815,2.3479120465771158e-05,-0.05117582021990255,0.018964983875104507,-0.021987601706256254,-0.12562671522921218,0.013488827339048,0.012239543940375401,-0.04475154745657201,-0.018177199013166372
TNFSF15,0.058252619134213986,,-0.027907362650715587,0.05506108784257628,,-0.010356270523772963,-0.023793517028755512,,-0.01427536359396378,0.014956858656884694
PRND,,,,,,-0.05512482385517993,,,,
NPW,0.0056280168073759365,-0.035914715235844295,-0.010744520116699768,-0.023900921782886816,-0.015756590554135405,0.08148136198961056,-0.01694478198125984,0.012062427162058903,-0.006258607859913243,0.10654319510119752
SHANK1,,,,-0.016523430593943105,-0.016624608917040408,,-0.034973749348514334,0.08088134503715244,-0.04135670603826991,-0.033282042586083346
PTHLH,0.01831904557435522,0.0451246923390502,-0.020918055817776633,0.02116229218818732,-0.03340565622102056,0.07767261763116849,0.05031779721624768,0.1300051170463031,0.011348259039841633,0.04245789115319861
SYK,-0.03583995669209397,-0.04559432780805953,0.056624983491912494,0.12249966221972482,-0.006030666811920066,-0.055682290198554515,0.06804660523380093,0.02574334944335093,-0.007517155469198002,-0.008036402892443558
FARP2,0.00585480406639154,0.035738054165146124,-0.05450578264969957,0.09162559905215605,0.02597244220006623,-0.08599118714067788,-0.017754587034146795,0.05512559731569407,0.03134996223624509,0.04516219792814997
P4HB,0.025616995488959696,-0.11431465271050878,-0.02718247326143344,0.10368149994708104,0.038751966506693686,0.03579732903810868,-0.07991481389812015,-0.1306673331596814,-0.06460313576063012,0.04028752987581748
TAC3,-0.0496431806929761,-0.03251502576492908,-0.028490843329603638,-0.0062924830655135796,-0.043795946554328544,,0.03938148319975674,0.0460442813201927,-0.02903859823856355,-0.028219145939487635
C1QA,-0.08092338681524276,0.0631724669788224,0.005150537594119902,0.03671341756862637,-0.039613287509353175,0.07400015093952877,-0.005015991947551343,0.03591575971642471,-0.043720246969694114,-0.031872430681020046
EDN3,0.0713063251088602,-0.02893277550164598,-0.023228148599892664,-0.023283058361564475,-0.01813445340406676,,0.054842331430015726,0.041537202268282905,-0.01923809083527513,-0.03156348240604063
AANAT,-0.03971646632937935,,0.030776207773058475,,-0.014841430188906105,,0.060386058405300105,0.0040134031154940375,,0.07310005808732442
GDF15,0.02882382691307085,-0.03660243378262234,0.027528284050420432,0.03632258634197779,0.05568051914795315,0.10426012509665332,-0.009563948437364045,0.0021990413322717805,-0.05361319841173878,-0.026242565706311033
LRPAP1,0.007525667653357779,0.0632076009866343,-0.001240795384210625,-0.06466335346873582,0.03400753549159901,0.009884545777378089,0.04561400401788966,0.07997722241060261,0.02721025330196924,0.0236016753491478
LAMA3,-0.0043463435842655655,0.01911455445564466,-0.044150994012998906,-0.03814514813124878,-0.026742744117938644,0.027641331605846402,,0.011394659787273243,-0.017628503073195103,0.003106543370873883
VCL,0.024538949524087243,-0.0486607620229777,-0.010842697801124684,0.032439189166486956,0.018561806731606574,-0.009058777831447743,0.01731031472491396,-0.0075739932045408055,0.0047804050791247325,0.02775402444822644
COL5A2,0.06494197759630715,0.02590004424022178,-0.0372869821186516,0.1498894011629947,0.03479239521725006,0.016479811533147037,-9.075215211466051e-05,-0.026763871784065352,-0.036729161624992256,0.06096674160844872
DKK1,,,-0.01969112330473763,0.061009369966979955,0.022518712011926775,-0.03642977416538616,0.029098561291030774,0.0028730313054293227,-0.00954337980673954,0.05599722607989464
POMC,-0.03440647225014802,,0.01484718747938543,-0.01541864319039259,-0.015239947289042535,-0.015540839035125693,-0.03036460450790876,0.040445047388810426,0.0325676004262931,-0.06385928637154198
CCL13,,,,,,,-0.017967139539767352,,-0.02458591496828914,
CD34,0.07172442929072632,0.009945982306937245,0.02822398545091731,0.10917795324147653,0.0440814410644871,-0.046246029858437954,0.05392815626431061,0.048562269645582676,-0.016060079601686112,0.05346725868597023
SPON2,-0.04517079185611776,0.012098263575750036,0.0032792789989035905,-0.003110829011980819,-0.05403011129940045,-0.04789666063443794,0.05584953915388982,0.052580269562177595,0.01943121634067741,0.05505775473670496
THPO,,,,-0.009869781881028447,0.030436347605221504,-0.04276393835689942,,,-0.01874034763054417,-0.028447761106253088
SFRP1,0.017991392368582063,,-0.029380490417555444,0.14224024697705187,-0.019823043257403933,-0.056065523622757414,0.051474682714612426,0.04839421751458029,-9.180132622026589e-05,-0.005451277719596771
ARPC5,0.04711284410751812,0.04625175032380455,-0.05294132717332509,0.09582186064235858,-0.029924753210356186,0.07804899109758376,-0.023586966779030556,0.0107248379868146,-0.0164533974551071,0.043969705714397254
VEGFB,-0.011308846423400881,-0.03261167517803631,0.03963024940745053,0.07100124390912292,0.011123978394893345,-0.07080603971434679,-0.08247687353330391,-0.059224106970065735,-0.04140957939096866,0.030432381344158464
GDF6,-0.027413422493697305,0.04126913967885373,,0.029434696957155615,,,-0.022281702508803333,0.05413120297048802,-0.03956248119605057,
LAMA4,0.1258622875375,-0.0391814160855479,-0.031583280530679714,0.07754977751364245,0.02690757613787633,0.0011558083761686185,0.01998198192018463,0.01948429920769134,0.001554005508461445,0.06875344141623256
NPPC,0.03424881380072909,0.01730625793601661,-0.04416074959521041,-0.015469907679432585,-0.02502494841238034,-0.07223145646230889,0.04482442771557449,-0.0025871582831094053,0.028231606479192484,-0.02748112826936553
HAS2,0.1264953538342106,0.07221359192911622,-0.05008046203881266,0.1696738739607203,0.06661214464380337,-0.029503501085935666,-0.02326777089881203,-0.03782665790324392,0.0036191656039380013,0.06565067053471932
JAM3,-0.0022646627905931853,0.030115048054440215,0.032852465470451314,0.06601907711815731,0.03948685869120946,0.0006372203708310459,-0.018929478572597525,-0.016080924882642168,-0.004566211835571934,0.03700989459678726
MEPE,-0.028422563158568167,0.0036994939235169707,-0.05878418714163924,0.049724218354319914,-0.04128953675458469,,-0.03376907600956519,0.07565672796954784,0.04809055327134156,0.013723425213028386
ALB,0.06966272568678678,,0.008833119307407288,0.04147775858535513,0.0014086960019427466,-0.03997404796109085,0.006103048484964041,0.004978752972315361,0.025357396733126248,0.010418194403940123
SAA1,0.1487712995609719,0.01910948376336698,-0.074225313032931,,0.022339524667516215,-0.029968568405431592,-0.03829192599071176,-0.10915630781224606,-0.036963639004914416,0.02341861866296312
SFRP2,-0.006090140192899759,,,0.008930044982749344,-0.003553308969690769,,5.074518130710017e-05,0.01748702165488744,-0.025531534517958237,-0.007116596284577961
CHAD,,-0.043657606140305956,-0.022978563328792508,0.03325760606544572,,,0.004980068894050158,0.056398905493318406,-0.008359658147782249,
CXCL8,0.06677938262823135,-0.0874843129965204,-0.024607873745357098,0.03389045654348528,0.08169804661563579,-0.020323182358577902,-0.07108410749928605,-0.1293345080807431,-0.048043566216126835,-0.022915292397153605
VASP,0.09866552225543782,-0.09543749946449748,0.04555793931927193,0.10060233857206612,0.00480734638414544,-0.04410478126015703,-0.010105784569039723,0.007114591551706829,-0.04235918506166066,-0.007285011281317454
PDAP1,-0.01713895606395903,0.035339798651872645,0.00011865029893865463,0.03917113408710523,0.017453716128038414,-0.04512731797008917,-0.04270949485424293,-0.0229682140374757,-0.011360320754439596,-0.014692902688776033
VCAM1,0.1307852828267626,0.024584246437859555,0.01891611921989903,0.05418014295039162,0.009247367263177961,-0.001806607987053821,0.017956876164069702,-0.01592403039631626,-0.03192749979348814,0.04457389919465443
CALM3,-0.09061578497972048,0.03226143131253479,0.01708123366002274,-0.1107583559257711,-0.10873262299171778,-0.0563216974643533,0.09542646970201492,0.1067506535388286,-0.0034594356538980957,-0.013714214804010796
JAG1,0.09209891736221684,-0.04416068309076684,-0.03220252784891605,0.11672292306376458,0.05364023045883826,0.011635659684981706,0.04034801287686408,0.0492745704208524,0.025880547178174382,-0.015328919902082601
CFH,-0.03629991878830368,-0.04848601285145062,-0.015858119541448293,0.023865956960173122,0.037328824167818575,-0.020108837577188704,0.02740004379868624,0.07193457705989177,-0.02029257598934653,0.05235757520315243
VIP,-0.03638019179451985,,-0.03284649341898331,0.0032825679070902676,-0.03058363574114943,,,,,0.05873450028375231
IL7,-0.026721455127849864,,0.06093305103511467,,-0.02626146143577916,0.05874390407567506,0.14903776331525406,0.001292842611491728,-0.029524884184428564,0.012840732942957423
FGF8,,,,-0.007467100468398945,,,0.08354270295758603,-0.023285809752791944,0.01874525335845221,
IL27,,,-0.021869609062509118,,-0.01484142949086096,,,0.002874347341050758,-0.01517942443260792,-0.02005801184524032
PROS1,0.08474626978708232,0.019662964641557604,-0.07039796437247335,0.055474483660412126,0.04828083101650345,-0.06460558039911232,0.030964714576768592,-0.03484842429406344,-0.0036093937243974975,0.04938790156860289
TGM2,0.1304283443809868,-0.07176704820394457,-0.007484993288071969,0.018890173853560368,0.02318759558030716,-0.02060380341916665,0.026327913892529402,-0.007858566838774434,0.008987278575426383,0.022238947382111036
C4A,,,,,-0.013869785823882695,,-0.02000310108187391,,-0.018006212295803344,
GPI,-0.08520513639613263,-0.01070366121108857,-0.010328451371641813,-0.09428909166003005,-0.07019281145026779,-0.0029646034719780913,-0.10502479755162565,-0.12197205398186402,-0.017952404027297263,-0.005924093341048634
DLL1,-0.02029035324108571,0.038464929328087455,0.0174065310559091,0.14780069460217704,-0.014168631059155766,0.034722960084637884,0.09335159349966962,0.12487678436390152,-0.01623725723632474,-0.004231837881006177
DMP1,,,,,,,,,,-0.021577397351419315
DRAXIN,-0.06894893423695204,0.008506930821277495,-0.025119551637589242,0.18371947215636467,0.025148437617988927,-0.01685815675394612,-0.029546917464927654,-0.017922728249133827,-0.016517060696051227,0.03406222479387675
PCSK9,,,,,,,-0.019263265686897457,-0.027185486677055403,-0.014734000714178378,
NPTX2,-0.02169806070495914,0.0901229674462129,0.015308114065641486,-0.1277774921609188,-0.08981699504550607,,-0.02414244281817526,0.053011501370088934,-0.0062475167048816425,-0.0034342989081766052
PDYN,-0.06263983026231248,-0.018806804507035667,0.024600660257533248,-0.055885070200084624,-0.04327467509425789,,0.049092748303929595,0.04754837028689855,-0.03888330088916114,-0.025590085565933382
RIMS1,-0.04901606016381122,-0.03335674436674266,0.0006792031257514583,-0.022500560030375257,-0.03526082108868944,-0.06911316884216297,0.04943640385700819,0.04967578253351289,0.028894128528003053,-0.02459281841428079
FGF9,-0.048594679206025636,0.0031039917912767155,-0.02804350006103921,0.040872129720228745,-0.040940606417640656,,0.04582980309019235,3.3418901546957155e-05,0.02839960447796858,0.01773728803134549
COL4A4,-0.0384619047749293,-0.046045561080070505,0.06202555089074984,0.0731853730208275,-0.017102238751796926,0.0011981861392352036,0.08173914627425875,0.020681431991845897,0.02947192216628057,0.11005498018405474
WNT5A,0.022160377405298703,0.026797815922780164,0.12667124383777223,0.09430240574799383,0.002240897878236768,-0.04703006380520831,-0.039930721811367455,0.0644166757409343,-0.028391398021813986,0.027200676446014135
F12,0.0017719756825232465,0.007712117248084923,-0.04952245001485673,-0.03864059180871625,0.02647183646631004,0.051989228764726864,-0.03808665737043227,0.060407384166557346,0.06863612060652324,0.02936524411727385
