,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PCSK1N,-0.3760506936458623,-0.08938439492439613,0.005332694182852852,-0.3849787399325266,-0.2672565038432872,-0.2112756364451992,-0.09845223466356803,0.06782340985680085,-0.0014308023526299301,-0.1393582854668697,-0.20101043668747876,-0.08251755950714248,0.038286856349136915,0.06975097254959453,-0.14481821479844093,-0.32590035259553,0.013397694856429243,0.012813271636388736,-0.040062098786206916,-0.4480925359945609
NTS,,,,,,0.02993087974498842,-0.026302481376794275,-0.020322959788640536,0.019787027339869936,,,,,,-0.08372443414631563,-0.09803867980491858,,-0.14159392693911768,-0.0721590737729277,
SFRP1,-0.1695573136284089,-0.014721973179681271,0.002470722068732661,,-0.06583957066270642,-0.07401441654529041,0.07069376948748814,-0.0354822750772918,-0.051652697997551726,-0.11130668635615024,0.02012058589764506,-0.14595929856567785,-0.05242567777716846,-0.03802769023108829,-0.0072672028224422544,-0.15757556002887552,0.06235663028658819,-0.09379646487569188,0.0125421575091484,0.01931712418416679
CXCL13,,,-0.02915219202316253,-0.029154056868233625,,-0.07739347723009196,,,,-0.2072517715127165,,,,,0.042259735996028405,0.15295064670150557,,0.04120067280433241,,0.07166959914335966
MICA,0.07705129478942538,-0.09863268221547561,0.034590186014907286,0.03672665481912143,0.19469312526372565,0.11303839200477825,-0.04921015495021946,0.008435425152851695,-0.0038922191811414713,-0.09812063132358674,0.1723080261072008,-0.01942313388407548,-0.14255087632855964,0.06491647587238047,0.020258338014125285,-0.046634125200702335,-0.02174662334765903,-0.06707906187221307,-0.002881532792412564,0.09213427699172007
TG,0.010044814756663717,-0.057861644317518904,-0.016393590150347106,,0.06244922673971209,-0.08449545771744707,0.02005113230619754,-0.019955731251973564,0.043338836196745494,-0.09948933038410555,0.05863424688543215,-0.031020216780718445,-0.012391419975834185,-0.04144998868563479,-0.08819913397451765,-0.012276972911418256,,-0.053461906134170005,-0.028150654662394525,0.07834043290545803
ADA,-0.032397817853146285,-0.19672091213647355,0.04354542181061972,-0.17100229604326306,0.04249228019503692,-0.03751815681585793,-0.021075328292046943,-0.06350233385990109,0.04264310816110836,-0.3350233067715416,-0.03156098795173055,-0.2829473661663503,-0.09448928963695839,0.06146698547700001,-0.0841218877726543,-0.13965655504145016,-0.0031727968087425303,-0.07601319480044963,-0.0770275513674841,-0.017966495940885962
LAMC3,-0.15628845710589584,-0.32958620497787056,-0.029152192132817736,-0.21646575935044743,-0.13487884499865196,-0.156417162464893,0.0264568707411858,-0.033235765316068804,-0.042645238061073724,-0.2673560823094522,-0.07535331378800854,-0.30736025285539226,-0.21483584268363795,-0.0797735856152988,-0.17577216493422226,-0.20182136822696362,0.05969710702749082,-0.12348510705416679,-0.30598585244782756,-0.23783261598243746
CCL7,,0.09806694001870901,,,0.1468592092470642,0.2107978953112141,,,,,,,,,0.14528883559512912,,,,0.13616543542883228,0.37815728283410405
NGF,-0.023435596271494444,0.009952428842240423,,,0.2730991771678898,0.0557491922652092,0.012165783526509726,,,-0.18379785088942502,,,-0.1820351026937354,0.09846523789323758,-0.05281955032759726,-0.08208825947464635,,0.0016339621130451157,-0.1270478033709743,0.15012995344273464
TNFSF15,-0.09327009502995474,,,,0.03760374766443452,-0.0031754859695579843,-0.024544984412904914,,,-0.009414433053740736,,,-0.07901608519540516,-0.04032333329143932,-0.008005299792632968,,,0.06253565055439095,-0.012964054024574888,0.15830459335299762
HMGB1,-0.328681274038402,-0.3646744982902522,0.031576720523050265,-0.5054244203028773,-0.23849522408500864,-0.19531532717277367,0.08593364477929753,-0.09883853654663442,-0.11442898523072707,-0.4632083389050519,-0.10509844259040454,-0.19608400096163656,-0.15321762072331535,-0.03542456182254607,-0.0266959826513653,0.019519292125197617,0.02013229123586921,4.497015028601181e-05,0.17161331300891564,-0.06753739571427932
ITGB3BP,0.17735660694885308,0.03849079774577778,-0.008524614156006874,0.027846394109709773,0.13364892907590473,0.01864438892451356,0.1747997268131113,-0.07370103794867375,-0.031528033151608556,-0.18025029323302091,0.17437483297871564,-0.010089314600802262,0.02151088179880344,0.1509608335811538,0.14300575912871785,0.08818871177691846,0.0036080202527951047,0.08177674026134242,0.26747750383432994,0.17160550407950478
AANAT,0.0013306208368548986,0.03854865315695273,,,0.024659621646527134,-0.0518874623401265,,0.06340532306199553,0.0025761250111228325,,0.05947574195542582,0.05219725422530434,,0.1650857139836556,0.05895686587175141,-0.03627644621725052,-0.03474242680736957,,0.020109356379076532,-0.0670290903345309
RELN,-0.15239631439654358,-0.1081239448274993,-0.02057531158353298,-0.04904493551756476,0.01714524661838372,-0.06292742101681209,-0.06203200628558371,0.01763331310434262,-0.03232832139474808,,0.034176923874694023,,-0.010995605084476558,,,,0.004454979108409056,0.04878053029348482,,-0.08404882307566672
IL15,0.051909842682684865,0.02358490777599921,0.04306509731909234,,0.03950739642851566,0.0937691331698076,-0.009377934049266942,-0.005243245096420766,-0.05000638551835322,-0.1474916946180187,0.0510265727393534,-0.06181916321017062,-0.04255570671435584,-0.022645570815065068,0.0023983429493183886,-0.05841911793883377,0.06875301081844258,-0.014218490742012728,-0.014781250738300195,0.1378240996811084
UTS2,,,,,,,,-0.031822460514983206,,,,-0.013449776101498353,,,-0.017498168221968223,,,,,
BSG,0.3671149494671423,-0.20231212653258368,0.0014570010333392481,-0.006216614832967544,0.18136180649713948,0.09363347480311257,0.0805884776620741,0.0908859392903997,0.30972785409010006,0.06482549595856436,0.24313790682538183,0.2239546648960591,0.024873057865125597,0.2072165877034067,0.35771894213297833,0.20097176387105678,0.13650299542714814,0.22766330409730337,0.19653955967536735,0.1128002006393064
ADAMTS3,-0.022626987722616433,-0.05376869005267826,-0.028804726455766993,,0.05279264306465769,-0.07519624106716978,0.007854402358336232,-0.014103753732217662,0.043475495688259216,-0.13186306687034458,0.03682891039034032,-0.34670559422504965,,0.032437022374910265,-0.12369965648456896,-0.18482386989588354,-0.0058061512347757005,-0.13939565469768136,-0.008760935501013685,0.034319046249597876
CD34,-0.20084760779902766,-0.3100267871415454,-0.02524996337118079,-0.13966833402856538,-0.015432017820501851,-0.18383715637167772,0.019948568092661025,0.09252634494088277,-0.08636058064174805,-0.33533755658540787,-0.03832750934625318,-0.26372492326751684,-0.06591695697057579,0.007768997411844394,-0.13453585688870973,-0.12971555516178299,0.01832731461813736,-0.03242095244034799,-0.15009359987443266,0.044194841731632406
CCL23,,,,,,,,-0.016970467823763595,,,,,,,,,,,,
PLAT,-0.15230237424989193,-0.380777631340489,0.032841788188404844,-0.3572642959127936,-0.31990382171962284,-0.0359223518360613,0.10043565942621739,-0.06809770217868384,0.11298965677114287,-0.12192651633239071,0.02098690305831534,-0.373359067444051,-0.15207218627628022,-0.16263390947832268,-0.27883298683135727,-0.44598301318786526,0.10335077020561649,0.1005543069405791,-0.057124768822264936,-0.18029503885611048
NTF3,,,,,,,,,,-0.026208420330833943,,,,,-0.15357896377307467,-0.3148278689113731,,-0.043134008876796,,
LTA,,,-0.012055897725588065,,0.08164581706762811,,,,0.027480929379994752,,0.09954698027600162,,,,,,,,-0.038226023290928925,
CKLF,-0.03073748143784167,-0.26146327141740866,0.07633629049722258,-0.15948122023876424,-0.09976787690186646,-0.08035297254220065,0.1036472197119666,-0.015568548329846341,-0.13396069519175216,-0.2758929192721403,0.1519423678600741,-0.16682957944840254,-0.3074899780258116,-0.10997317090400885,-0.16626553632894128,-0.21929909641166773,0.023762733381143136,0.06362333359628279,-0.10069042396057216,-0.016688563371011857
APELA,,,,,,,,,,-0.079561382292198,,,,,,,,,,
CD24,0.321516850508789,-0.18776015220431497,0.04815130206022095,-0.11880215685366251,0.12470549407954101,-0.3027208999251291,0.09262950083395269,0.006641975280815225,-0.2498156080134813,-0.2802686914959781,0.16544816537924645,-0.16473213062312184,0.540497974287321,0.4382551160369483,-0.2652175796869157,-0.2773461054933203,-0.05397694761586943,-0.12946542051434703,0.14433517275736138,0.09409848866725992
HSP90AA1,-0.10574592982983214,0.23991184968013438,0.011868700698382022,0.288229663344103,-0.1555662892247816,-0.0807932844472351,-0.0852635255143309,0.03800957284999562,-0.2770959918400853,0.014608559007405923,-0.15335543273150037,0.35121873092038713,-0.008426374132742087,-0.11405638379058905,0.4761538644634582,0.5483756694225906,-0.013885127720116247,0.04451649112557896,0.2711138265607061,-0.03085086144963343
BMP4,-0.10743167021261167,-0.11892118410158808,-0.012779958305916658,0.01936752846622281,0.12007070629291423,-0.00666879880784263,0.07320820837461703,0.010163582900231944,-0.04396136435617853,0.12071397916973356,-0.02781619047175147,-0.15771094685774253,-0.0900144899019721,-0.033666096486009996,-0.1033520273360417,-0.105097318326188,-0.017801213866028835,-0.03881030621428136,-0.0685333410055447,-0.006232512462832203
SCGB3A1,,-0.04397424846942867,,0.05858571947045138,,0.07346934962657423,0.029291980982803747,,,-0.11595390117030815,-0.018270178849141647,-0.11944602688153144,-0.0538587244252197,,-0.0624518298394159,-0.11119908914491664,,0.02601207022330421,-0.04793838891301122,-0.060591561514743916
IGFBP4,-0.13171209406425746,-0.30163138216747404,0.01993873865373784,-0.11542319676021504,-0.0022751224502013307,0.0568120768003467,0.10361345161134138,0.041536224999197846,0.016669750734955358,-0.3181887605213959,0.057216065303012,-0.3267285928297176,-0.09890740409716207,0.03193329849143434,-0.11240644605843957,0.0029949656717668744,0.09366980229124035,0.0982655799075839,-0.21670351123637924,-0.23998404460804157
RSPO4,-0.05560684302516821,,-0.019489735583127124,,-0.002028609678670405,0.029841822367915324,,,0.03341817491387196,,0.09389310340274586,,-0.09797995523215158,,,,,0.008386754090147493,-0.05996495006191556,0.05800032699550713
LEFTY2,-0.09604881683581658,-0.2270281004862623,-0.012203962492385409,-0.2830055057847644,-0.013114964904939146,0.019680000270026688,0.03362782471622209,-0.02006232833815397,-0.05075930747152944,-0.09143548161459729,-0.03545692615281166,-0.17736927911841832,,-0.02989478691109961,-0.01809833372907157,-0.035995060577498066,0.09585406152876169,-0.1261034917951791,-0.03492056353810889,-0.08866052818482173
PF4,,0.0538851637103943,-0.010966477549302144,,0.05388531281005063,,,,,,,,,,,-0.015054973650473653,,,0.02711611819236657,-0.10867110095147603
ANGPTL2,-0.030756594845753653,-0.2511109863524453,0.016908669939906328,-0.34469079376912576,-0.1404482265919893,-0.0775182075416825,0.11495227186513207,-0.041539248796992806,-0.08857293172736087,0.2381345141348339,0.2152844885766051,-0.21694968779012608,-0.0736684455641555,0.09919294197838609,-0.3178206949669399,-0.41015235462398064,-0.04462907496861606,-0.06827237601734636,-0.0021885814328787886,-0.11103730002518655
LRIG2,0.09004159927423135,0.029417716339501954,0.024007600091929666,-0.08829636999593943,0.05282380430678204,-0.03518071108547178,0.105112818846268,-0.058869082779682176,-0.014727509394555952,-0.09679575206112907,0.09463001448192539,0.13242021742386198,-0.012656772949191939,0.03444850176117862,-0.017965366095987596,0.022831298850979325,0.025156809965709785,0.001041466518515954,0.06780229251156594,0.025483455411926474
ICOSLG,0.07545635450648276,-0.11241521622310868,0.039431059061789134,-0.08499857371254262,0.08735895960229148,0.05767378412221864,0.011056376068047857,0.049766368632225604,-0.037219975286174295,-0.1737338605486822,0.010650873159001055,0.11156808140126034,-0.12994388999564524,-0.023648110493104422,0.010000684075207182,-0.11367525644596926,0.015721666449342624,0.02725536441128994,-0.04850585628791884,0.0022701086198374776
WIF1,-0.3508935526039121,0.07377111964624335,,0.15872911591194153,,-0.1924101115480962,-0.09328853338051735,0.11345746760247942,-0.03613152370554458,,-0.04238022265785669,,,,,,,-0.04410266654072124,,0.07735168114747967
NPPC,0.047611290358068055,-0.01495718169312073,,0.11779974564926343,-0.0004823192842314729,0.08602749106678263,-0.03534543312267052,-0.008819152074014121,-0.039759133532758555,,0.35287898024679604,0.19794055097843466,0.42381568716713774,0.23244452604523802,0.044571010718434605,-0.07592106799119148,-0.03296043080810558,0.05917375756905971,,-0.061581134665548515
LYZ,0.06396908875951039,-0.04013775266101939,0.012925789213717521,0.05124746854597022,-0.005306922492596088,0.2505272625420456,0.060548875855589414,0.023421731416299732,-0.009087271509467542,-0.24322909202973095,0.05737780824179372,0.0002151044858255978,0.01868126797639776,0.030313969883279463,-0.0005673044956606261,-0.0943062701222372,0.02764317453735062,-0.02982996164908166,-0.05726195855489691,-0.006131465377650894
EREG,,,,0.09170334345924631,,0.18782569946557845,,,,0.03209038319067723,,,,,0.2005859337141508,0.23669619047011953,,0.0407087618389603,0.034146640733218506,-0.04477006930218696
SPTAN1,-0.27455619060892944,-0.2820861911350843,0.028392921990915865,-0.3400348866487048,-0.3724923135972567,-0.25155999394382766,-0.047598509750434864,0.033867487962774216,-0.2171629538839295,-0.21675076842432867,-0.15292323243108505,-0.22440223049241617,0.018228697310353936,0.009423540166672848,-0.11867668999801344,-0.3318572858622894,0.08142465330555815,-0.18562038468648306,-0.14753836197601713,-0.45211279263495735
PTH2,,,,,,,,,,,,,,,,,,0.004481014206425468,,
LIPC,-0.09354214830851258,0.018664754561866396,-0.01650513481041437,,0.03735576482010747,-0.06839568607448446,-0.019674110846841977,-0.039008974640517606,-0.043940683521065844,-0.010044001687372408,0.0380224584216681,-0.03608943570594981,-0.04647577506501803,-0.06761707748498122,,,0.09231154619154955,,-0.08995786189157197,-0.01174361070533225
COL8A1,0.03145033024875018,-0.05167469625611429,-0.006491667585362445,-0.1259730890101157,-0.05404758332652493,-0.034317499720797846,0.11558310294530252,-0.03678772068614076,0.11097997319573094,0.3612280540245532,0.06120270777843925,-0.1875436352369845,-0.1345839853575029,0.03226883791218715,-0.12896588427224692,-0.06147738891136648,0.03254604486482128,0.022779663136983395,-0.1106889337498672,0.21888771358178213
GSTM2,-0.10257037030311654,-0.04404129058898523,-0.024030384736872582,0.021174880396471002,0.012092576564730015,0.0163517463662244,-0.021167192325746317,0.018030865212075173,0.09267567295417296,-0.09606487996107085,0.14758614302677645,-0.06436659534177314,0.1647114448350008,0.04437932181959461,-0.058642377233270544,-0.09585594493752482,0.029581665646490448,-0.010071601721233569,0.05918851702260826,0.09228999797781526
IL4,,,,,,,,,,,,-0.05796201244142712,,,,,,,,
SPX,-0.2519254299662831,-0.037580613802257946,-0.0029649885774565786,,-0.019650217864951948,-0.14456459487710208,-0.04684848807820491,0.025238087188039215,-0.09742247206336165,,-0.16085612255685688,,,-0.10187113074590312,-0.09893871689924483,0.009517482435192811,-0.027115075687388218,-0.1635888947744859,-0.1530032874204193,-0.19094526465755685
MFGE8,0.16507224471508208,-0.17688456212142664,0.01697202338873728,0.056504356847656485,0.033371654263031576,-0.0012998322682827386,0.030030360190878975,0.005001311525182577,0.039266462128578414,0.005771039312754212,0.07029018215806798,-0.2504100986307871,-0.10980862575483989,0.026474059455532016,0.019601642757358217,0.006239573631533605,0.09700247139594743,-0.11670060352108634,-0.1235984653254772,0.1456290157395738
TGFA,0.45185376860271936,-0.14607950970559563,-0.017391888927004207,-0.05681017303596658,0.07704797111953816,-0.06523056705368471,0.07345159984684925,-0.052893799489857854,0.2558940502626179,-0.05471118828543796,0.08583131169537699,0.3890742666088198,-0.016468206253594214,-0.05762363329167497,-0.004161103027426675,-0.10292526624983006,-0.029665753530411173,0.005596167091628945,0.06482505077328343,0.10693757383523947
SLIT2,-0.2856151237011571,-0.03046885300779242,-0.01744542004593312,-0.1004331883428526,-0.037874388403678794,-0.0005106628508324218,0.011664560736034396,0.02011678366087126,-0.07993580271200154,-0.09317283387671425,-0.12212964752956443,0.012421552677108422,-0.04913915331261504,-0.0677690352887403,0.031662661947031746,-0.04004738834707096,-0.0017758309826670063,0.10977844228139225,0.06556085843281094,0.26919662349336854
PLTP,-0.0897303190934624,-0.1194244298452959,0.010355816325557371,-0.324963178338451,-0.1958945542042491,0.18878383744842792,0.02664236748943107,0.007222757452241568,-0.12680583061869288,-0.260507450355174,0.11100435090055885,-0.147701225410472,0.03904212147856821,0.21626888738762648,-0.07344699508526535,-0.04469978929824541,0.08336404104749814,0.0039342469714430195,-0.3301584621374838,-0.13202396688079815
APOD,-0.3970610111392712,-0.2172132381526096,-0.00397193162760774,-0.5717050406010542,-0.20350854016830353,-0.3760269462776108,-0.0778900340055977,-0.09570587964229688,-0.23117585367269172,-0.16739579330987056,-0.21833545450935407,0.014969142079462351,-0.0654312890295287,-0.38461612708055987,-0.39253390439734526,-0.5283828403067389,-0.11448506448603737,-0.12286342832114017,-0.2539579496837096,-0.4772163792513995
B2M,-0.46817491239920883,-0.18585823401317939,-0.030401582914449467,-0.4088458640621556,-0.02279574157452229,0.23758933426975223,0.08694405052868388,-0.02401865525888358,-0.11552045856219582,-0.582269523786521,0.178965325654642,-0.4251639898443212,-0.35854550137487146,-0.24670491275048964,0.021090795700550728,-0.1905813709455575,0.13814031765943152,-0.0029892100657011303,-0.27409188877978063,-0.34237495734810025
OMG,-0.35068752309404355,-0.2310187604630455,0.00582143865718792,-0.37339002995869525,-0.2726262625436522,-0.4560869714754809,-0.030062522314250495,-0.06541758019212797,-0.1906522914566048,-0.04035880176738157,-0.20487031598816646,-0.24863122087985226,-0.08167438981062075,-0.24743775311178426,-0.3938257782422783,-0.40895650171988257,-0.07381331561248893,-0.20540930194258147,-0.12683326813623122,-0.38611004544797417
CXCL3,0.11577594841520011,0.1957482159701728,-0.022546034181293823,0.10381043225631208,0.33145483758277805,0.25488545370346233,,0.0410932748549739,0.16106634242458445,-0.32275412661137015,0.04531782296745657,0.1821257216954995,,,0.45653407073339874,0.34163998320656014,-0.004185412278084265,0.131367707393626,-0.003066991982842958,0.3871060448868996
CXCL10,-0.11797449785161665,-0.0924288060539376,-0.019277533137107516,,0.09028350754964043,-0.02394978820293459,-0.011609062758628445,0.01446171596927719,-0.15460039852094817,-0.033588552179545324,-0.044605888103555036,-0.05971777460465812,0.014687803865051105,-0.08083061968475616,0.10519726245540585,0.0006266383260495102,-0.03296042722420137,-0.049421674081588055,-0.12754486758578026,-0.06839427493689383
RSPO3,,-0.04847638741545099,,-0.14709577258629544,-0.0010882889882796048,-0.038853655308569664,-0.019372394852732,0.07182591204030375,-0.05316990165586582,,-0.054725594679730045,,,,-0.13990727520510798,-0.18247881838805274,,-0.010577647807655279,-0.0031146162533135765,-0.10778129049649973
