,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
SCGB3A1,0.05061687338665144,0.036917756296541884,-0.011979091051848533,,-0.030556089641783222,,-0.019175481259433025,0.018990399940202782,
IGFBP4,-0.10988949776058242,0.0027631114396463466,0.039105307127875764,0.003056196719633159,-0.01205512026302113,-0.04353168956348846,-0.025547636757531165,0.024862186047399506,-0.06506290101788131
RSPO4,0.03395859519237089,,,,-0.020578225978046386,,0.06974343454911344,0.018012292979127577,
LEFTY2,,-0.017893382185858564,0.08822752467907384,0.005486706001271968,-0.027985027812180336,0.1119582503976249,0.04109656476101157,0.02005020346186496,
PF4,,,-0.012819836960833528,,,,0.042784057347834664,0.08766713193826149,
ANGPTL2,0.06434663776914222,-0.00015121394641653705,-0.057396507854135886,-0.07710654397673504,0.014279080381938711,0.014879528172065812,-0.007474350431875637,0.0034089948049220867,-0.07697721231693044
LRIG2,0.03654930181822304,0.020557472896041977,-0.01019166193323157,0.0029137286336675503,-0.08210302347838033,0.12261663655012221,0.011402411960778031,-0.0550183447362879,0.08840322160474501
ICOSLG,-0.041102644259481805,0.024036083656265646,-0.015497798318581217,0.05385876029947456,-0.03215350048808876,-0.033417684606495704,0.07988958874220428,-0.0472558075630561,-0.009400765619922584
WIF1,,,,,0.0616510748849432,-0.02696194420789194,,0.09421882101632534,-0.030495148654578183
NPPC,-0.0711329239852645,-0.0017991184216906175,0.046624956816406674,-0.0441235647004506,-0.03317457205273324,-0.04602180332719121,,0.055758149154925676,-0.012719096662854212
LYZ,0.02336793647901419,0.04303360335994182,0.017063689070059177,0.10246897629341539,0.07566917694162313,0.027142087548514604,-0.024608224118696797,-0.04152990899126296,-0.00355195649645879
EREG,,-0.04278586864608798,0.0849552693674648,,-0.025630527405997118,,-0.023143194111195694,0.07357513868691443,
SPTAN1,0.023024573081128076,0.033971440516680614,-0.009097445685050368,-0.06742771566318456,0.001642136425092731,-0.0006482268044984262,0.05244399456755752,0.030433672005382672,-0.006413044703628699
PTH2,,,,,0.04820180991472184,,,,
LIPC,-0.03671588838811866,,,-0.01668310798453192,,,0.10025876384498285,0.056731015191988025,
COL8A1,-0.07129979178614085,0.06992307870302059,0.04258612515182289,-0.04223536113073448,-0.024403918017608345,0.041778775491034634,0.09831329767096081,0.009938156494883686,
GSTM2,0.03266823488979012,-0.030976663026176805,-0.03962964172160691,0.025966010632840503,-0.007232655032752917,0.1057913364829126,-0.025827321266886385,-0.0187492305252081,
SPX,,-0.02125246032844987,0.08770718617077658,-0.04802553716946578,-0.024495002273382586,0.010199575400283005,0.03519615465900764,0.016683833154614316,0.04617070480098039
MFGE8,-0.031000140510499513,-0.029464135961628998,0.034885843862830127,0.0057966518161958235,-0.015220831799406,-0.10338500942988472,-0.020356710507145322,-0.07965111563081391,-0.13302836186373232
TGFA,0.008078831614325635,-0.02120944487244565,-0.0493083390579895,0.005187930728662597,-0.001253213658107641,0.00860335887519804,0.04003508721087766,-0.029222620076560128,0.016304323961364428
SLIT2,-0.03399137860078453,0.06373494306908031,0.06542420702600993,0.02284009976042169,0.008443566111645087,-0.013204016980869118,0.061600563964628485,-0.08161451265590859,-0.09166396023192605
PLTP,-0.04550101507578908,-0.025825436658089788,0.011592500413376665,-0.020389740581669234,-0.055388199117001456,0.11254465572442658,-0.010302647017230968,0.04940433535621699,0.021120712248636056
APOD,0.0014027798056942427,-0.02154825319639356,0.07639012918474519,-0.02090640142795966,0.010734686141970078,-0.06439733612040244,-0.027808835482460645,0.03417011384338564,-0.0443313815913692
B2M,0.029108118465222547,-0.006154601383844006,0.008585816765963955,0.016949981679398752,-0.02188563761500272,0.0009920396993767348,-0.07519721629788978,0.040893474504751386,-0.08898479501528442
OMG,-0.01364271233421841,0.001632447120773039,-0.004321477162890156,-0.0005080597630569732,0.020490097036984175,-0.04270387272090865,0.05976797697070307,0.0778759771723383,0.012677092445254787
CXCL3,,0.01509420614094172,0.053559689982762115,0.03218906439077778,-0.0495369196573885,-0.03695288638686466,0.027611354642265606,-0.07059592889590872,
CXCL10,0.09461689788081715,0.05805408244829694,-0.017195117790196272,0.03971652142233625,-0.028118252137611835,,-0.023787068675512717,-0.006729245488626181,
RSPO3,,0.03776032794943921,0.0395018472448811,,0.015588003681561276,0.09358494594274303,-0.023502729079373123,-0.015379608569238982,-0.0408624718515237
CORT,,-0.02403523288882888,-0.013415307797146326,,-0.023189059604484575,-0.05122040717013373,,,-0.04363450148678143
NCAN,0.1224761799688111,-0.03130168250388461,-0.005016593818155699,-0.005315037983916479,0.058992834628889365,-0.07690808302194727,0.00022640165452069314,0.07643027563295932,0.03988140533719705
PRG4,,-0.023086948746959962,-0.01979510759164812,,-0.03137632630230383,,-0.0031099330316493087,0.013661290989496247,
ZG16B,,,,,,,0.0002459300916500216,-0.015996579190373807,
TGM2,-0.08183382953636327,0.010559111545632755,0.027435293299810887,-0.04068296355738155,-0.017405509491161982,0.01583433124965688,-0.05660304602775746,0.015729614757797564,-0.09357217793387229
VEGFC,-0.03489105558534273,-0.02712700451473558,-0.026879387505108394,0.039173529085533974,-0.035121202283330294,,0.02026167393449895,0.007674788487506324,
WNT6,,-0.002610826566173864,-0.007382538884403889,,0.026834909508009656,,0.0001768583427277345,-0.016529265623726044,
NRG4,-0.03257753484491412,,,-0.03468902835403243,0.0014219937405328226,,0.012831723580022613,-0.024857480257026804,
PMCH,,-0.001090663268245845,-0.01882239455050251,,0.08042789583424116,,-0.006260495298054174,-0.031833580891957855,
COL9A1,-0.0955618277386088,0.04113175172917062,-0.02454388378234143,-0.04091845536061038,-0.02855257031263881,,-0.03304975775433114,-0.04047146362637851,-0.04745760193511963
GDF11,0.07472878276516096,-0.000980004872981666,-0.007062759687944353,0.031049234910503935,-0.01286920519934455,-0.0011907209205021109,-0.006221470787273206,0.009473723202525396,0.010953274245656085
RAET1E,,,,,,,-0.025782329698261403,,
IL24,,-0.015973957119936395,0.17958258267339985,,,,,-0.02778983600081239,
SORBS1,0.008690374484894452,0.01709654402853087,0.046116356233465855,0.003861372308998999,-0.07487734181783957,0.06011234835448931,0.019604018389831543,0.05973871177220939,0.04225513104117719
DLL1,0.058997326394207725,0.0631231535796795,-0.02785247723827814,-0.04802499745271895,0.005647800949080562,-0.052359212535717764,-0.04078305086478034,-0.04811062094722661,-0.054759670310895216
TLN1,-0.12632482681889753,-0.008406516480186645,-0.056897424290706405,0.010198917329854097,-0.010063829852248941,0.06465434659957454,-0.042573540511945646,-0.03569335773592695,0.029508813059990865
COL2A1,,-0.02239967486320787,-0.01979342227154969,,0.00218987895082124,,-0.021186468099579688,-0.0223952554991505,
SHH,,0.05472295815261695,-0.01329740418116798,0.02122101656692059,-0.05718706869509878,,0.030679047018999,-0.045293084468668914,
PON2,-0.0032537586794936426,-0.0157543872191856,-0.009920827715119084,-0.027802010433964238,0.0005479794335202919,0.03669058550529008,0.08276718130499659,-0.04564743069719098,-0.047169409508204106
ICAM5,,0.0021482281550900656,0.053418328647548356,,-0.00580011983486647,0.039237688845365534,-0.03390240618828795,-0.0509471726395569,0.0010301044630894919
HPX,0.050996023748515154,0.04863791162812442,0.013423195637252486,-0.014007165364868557,0.03699068183615858,,0.02577436733308092,0.0040484238202899165,
SFRP2,,0.02238357954053226,0.02853882535114338,-0.008576536623857024,-0.001747911893357587,-0.02040652931721748,0.05341223532427858,-0.015768529580725665,-0.02511786364934401
CFC1,,,,,,,,-0.02199495888857392,
CD70,-0.03535608372797904,0.04449259468928414,0.05486168465398311,,0.010716991658328708,,0.044205053809510474,-0.043667560158039055,
HP,0.020513214047338576,-0.007244587618852419,-0.007842694797225328,0.13121657537298664,-0.016609661849545782,,0.07449307250547474,0.013629289258857345,
CXCL2,-0.032094104133664626,0.0605102595532005,0.04631917841232703,0.0381918273991795,-0.013519580198031773,0.0028188158336343756,0.009308395546148611,-0.04560986250589378,-0.020822345947825182
NPPB,,0.014288678089621044,-0.014313347963662989,,-0.02338413673587698,,0.012021151306363073,,
CCK,,0.07318531375760357,0.02277182989315668,-0.050127547745105444,-9.21505470784621e-05,-0.014360185174316422,-0.030928088234014318,0.06749580669259327,0.01231764877232662
SEMA6A,0.14596562408688454,0.03202497081654052,-0.0124024322684353,-0.007596601016917646,-0.007902646018080004,0.027368600625560454,0.032989314902755355,-0.0997696411735103,0.015488723110397127
IRAK4,0.03589160128626003,-0.051244000828044964,-0.008769275960551067,-0.03166831091185739,-0.03741385862743273,0.005194311419153463,-0.013137692982394422,0.016143753949053777,0.0733453006669017
GSTP1,0.01572302879489112,0.011538068382461035,0.009675334981074188,-0.012475816432470603,0.05414016374115283,-0.004685245351119341,0.014678641917798364,0.002528583215452106,-0.07714284609935644
VCAM1,-0.02735195165644885,0.049022571347077805,0.041394342530649116,-0.054676259725057914,-0.020849597010785557,0.04567148113776242,0.056812091947110364,-0.008350000601965783,-0.04216465794168776
NXPH3,0.014582395553000968,0.014765017470854184,-0.03154557429716936,-0.05402161589661406,0.031252506759416224,-0.061208628397591364,0.08444648495828329,0.0692655927059617,0.045364089478988776
MTMR4,0.05219659972924902,-0.0349963386376419,-0.021910678233250297,0.060920575216649356,0.02642460322403852,0.057375981206629616,0.04662883112445189,-0.009766926616209334,-0.03107846907386168
LAMC2,0.0870708504773673,-0.019638523094276928,-0.01656760095921992,-0.0025169597377657257,-0.015186605889778116,,-0.04542423288179631,-0.0032296275429146678,
IL10,0.01297554620007057,0.0562366618875975,-0.015603932221578059,-0.03235151717254148,-0.03781775554957046,,-0.0022526762135432307,-0.014290508390639974,
SEMA4D,0.031421430363435525,0.026718992130245037,0.03751476528090452,-0.05206380280157396,-0.02625714463160953,0.018552375461705014,-0.003612508804752936,-0.015356924131435416,-0.06497483514117144
TRH,,-0.03564288926687544,-0.03734505224333392,0.013849265564398779,-0.009475053802987124,-0.0278732522534765,-0.026703411083323976,-0.02816673426846389,
SEMA6D,-0.012062266404763333,-0.030744546932399273,0.055571194156782806,0.0030661755624061455,0.0017928576132147057,-0.017317937155844166,-0.01740869971359575,-0.04636703966429252,0.027190093237260647
CEL,-0.057662446210917824,0.011654037215829673,-0.020596364245889818,-0.0004134773869013145,0.016355913598095035,,-0.03664833413202971,-0.025573236018989365,
PDCD1LG2,-0.048555076356318304,-0.03241024283811421,-0.004523393837020131,-0.024052129728453855,-0.015424153288852063,,0.02725886396174271,-0.020037531074950665,
SPINT1,-0.052833396442720476,0.030473473224614193,0.012008206492763584,-0.05860672559290267,0.08726219728469543,,0.039737430294786075,0.037866666161312755,
CTHRC1,-0.02378189594446947,-0.013200207623276365,0.03144967529430033,0.08834825438181569,0.04102154652633166,,0.003195290425987622,-0.042810486809487375,0.1883459544018949
PODXL,-0.0713049366719108,-0.02484543533446665,0.01519058747177436,0.04635732555799625,0.02048415172256168,0.05460097401360275,-0.02070754290831235,0.04236820175266508,-0.021797119409179957
JAM3,-0.024980783812102145,-0.019487840771164826,0.03323912595051743,-0.042445262965667696,0.021265896247899537,0.05039669401928181,0.029807620954574645,-0.05136346818775144,0.07654605837078354
TGFB2,-0.08024266484728879,0.032299129665557154,0.014570729491152063,0.015475092245698143,-0.08759626828434704,0.10612060998952523,0.08457182102818826,0.059646652895260936,0.0011711439862405145
COL18A1,-0.06678669878651478,-0.04514547924005887,0.036392670138930716,0.025990853628591888,-0.04026753562816477,-0.009847762705715099,-0.012732194380077338,0.07093310752095802,-0.06152590461990818
NODAL,-0.06449336284434415,-0.02387947224736288,-0.015583029229371183,0.025533835063781082,-0.017367022851454292,,-0.03654604646204489,0.17502212418142046,
INHBB,-0.03632095245118753,0.006833902707295629,-0.02136463305873696,0.03240024561066327,-0.03485056398857146,0.009198701929151261,-0.010829751289892284,-0.0031620032720695314,-0.0617510117376962
LCN1,,0.09615575200967454,-0.014716200110870426,,,,-0.027003942723929725,-0.016789643250080012,
ARF4,-0.061965198478828414,0.022805563406493017,-0.0069620975545352185,0.026089262228698257,-0.005543227987737368,-0.0498223437721243,-0.027156317799565007,-0.0074505246804370895,0.0731834970332015
CXCL14,-0.06839844706946988,0.004274242146386543,0.0434435673847244,-0.04038753685548403,-0.01469372712304189,0.006379119404380443,-0.018500439787097443,-0.00803070386483042,-0.06767403671914884
LIF,0.12494926204618644,0.06266054443031839,0.041418118705021205,-0.0004868606276464337,-0.029460281810807665,-0.04753634912663515,0.03335066710953224,-0.08328002959087104,
IL17B,0.08724725281914858,-0.022103093934302657,-0.023562938777892468,,-0.02160619020612366,,-0.045613437715628924,-0.018982999901127926,
MMP1,,-0.034921167644440615,0.118268288930166,,0.00813823480854475,,-0.046156087549875165,-0.042482498398929786,
MATN1,0.053386598453525606,-0.03196013243102094,-0.02602887600434837,-0.03392624671381036,0.012120694063472584,,0.008102813381896784,-0.017299398428610533,
ADAM28,0.04256289217338498,0.02466378253926324,-0.05174908856969397,-0.02196435641732452,-0.06755531006779486,0.054289144759080435,-0.02889366527169952,0.029794748594197323,0.11910838256039488
TCN2,-0.02946516366586765,-0.014464509918846012,-0.05707588581288413,0.01996122742027402,-0.00799198628079193,-0.04405305543919693,0.014175363048252239,0.040655233556780385,0.019050111859872057
THPO,-0.032577570780855665,,,,0.1981840336478896,,0.060580587357367724,0.014450349998744332,
CUBN,0.023516644712918075,-0.0359711105336783,-0.00029000579534437605,0.048497126312449054,0.07700731005645238,0.05411830470789887,0.020502849591706597,-0.0338002035860136,
TIMP3,-0.13350721618716285,-0.02658688810112779,0.060606852077406397,0.02837389261554439,-0.046786509076976825,-0.017409238931508184,-0.038970980249315175,0.03814742710293047,-0.08059313467730662
PIGF,0.07656109068090411,-0.008481892657608429,0.004334002631409694,0.03392903213186673,-0.03484117161215241,0.006496984781883594,0.007322564136318222,-0.058740140319986395,-0.07448310126250449
CRH,,0.015439483902324433,0.0061791222320551455,-0.0396267933211939,0.010552897733661472,0.1874492887079808,0.025468055572556426,0.019416023095778417,-0.05986633948896917
BDNF,,-0.04644574599569056,0.010254046547959016,0.03239426155647591,0.0006336808816101284,-0.030044456486936058,0.008721957172184347,-0.03359413345239031,0.05081712439383658
CCL5,0.027575285977264545,0.0066387500795995515,0.0842496671595935,0.001838066629228486,-0.03936886290844395,-0.040037434466527945,-0.02781208026364777,0.006713405129385169,
GAD1,-0.03580102911534888,0.04110383882590011,-0.009146276643105161,0.01734731087863479,-0.02813461737664702,-0.06741596108807778,0.013482892435677582,0.0013195470055962842,0.08866392452414266
COL14A1,-0.020109164099149365,0.0031138514077095397,0.04539860154129562,0.08795440518071994,-0.06742494349860217,,0.006342013073869111,0.0026855949220190097,
HLA-A,-0.11225399176471301,-0.023152175657118704,0.015829293184644988,0.015536393924655384,0.015492121548828982,-0.05354898433308806,-0.058555182158714705,-0.007122481125620037,-0.03126202695982568
FGF18,,0.040228629216530865,0.013145073387165224,,0.0007542578238183231,,-0.026703413225717693,-0.023748951153053494,
ADM,-0.05586247626388626,0.013303916634249263,0.008202726504521087,0.0058935824647670726,-0.029241267354755542,-0.01402219200380484,0.006803100616300354,-0.010840918887512008,-0.006106745498919968
CCL15,,,,,,,-0.023159868217592264,,
GNAI2,0.010686507832262748,-0.03893584046150545,-0.006944729773085828,-0.04976883661667302,0.040887858795718615,-0.06047421318812677,-0.024804123496319958,-0.04931370686504719,0.008020896899201992
HDC,-0.013711777114892486,,,,,,0.021103706855561403,-0.017299390593876713,
COL11A1,,0.029342457023594705,0.03621296831626562,-0.05837205545897207,-0.04460652614309099,,0.0033979202496185004,-0.05157307672307655,-0.052372101061889755
NUCB2,0.06363125748231956,0.0414647098977867,-0.01536663315974413,0.06076556000116421,0.04021549293681908,-0.017987564566520786,0.0018663468637691654,0.009389367352928252,-0.0196847226733558
FGF16,,,,,,,,0.07134889724536626,
CXCL1,0.038338821030234456,0.012037615958504895,0.08400799216362632,0.020117671129076153,0.05540112736867579,-0.04981310893791299,0.0426894413484081,-0.023862078108225316,0.029455037091622945
VCAN,0.01114080815683642,-0.024557590711390867,-0.02409303442527904,-0.004778893916254252,0.031110360314693872,0.012641513895676158,-0.027249798600508364,-0.07317904236762533,-0.01261270485930256
MMP7,,-0.007874303725621949,0.053251394193986536,,-0.007766921240886018,,0.02536675731356223,-0.045168304380675414,
PTPN6,-0.032361058305956966,-0.02213856080252434,-0.006285729335622034,-0.005734057139075617,0.019532330526829764,-0.04805238045409945,-0.014368559045961342,-0.043357378166426166,-0.048384038646072644
PTGS2,-0.026573901933685817,0.022278292691056724,0.06554062507897952,-0.041941481544192485,0.01739808777747929,-0.023569128042253983,-0.049961953133959465,-0.0003476981756337079,-0.019314196773721783
XCL1,,,,,,,,-0.030787400172720417,
CD58,0.03727054127641949,0.017999303184402727,0.003602466865113875,0.01954046217085916,-0.023031145221769397,0.0075860087563413125,0.05625599362169348,-0.012839389378540391,0.012555732580053141
TNFSF14,,-0.020903546726098954,0.0941790302927718,-0.008178322917211975,-0.022591588223838072,0.030158439678094884,-0.03182444929046754,0.07016368902101983,0.039372810233745954
CNTN4,,-0.0009489593487754481,0.027865901367684177,-0.018398803103610563,-0.00846021495260651,-0.047210549896907573,-0.018318908195063256,0.009423676797940908,-0.037891704530447025
INSL3,,-0.02324735101832103,-0.014537057497386615,,-0.022591586041126887,,-0.005526036220017949,,
BTLA,,,,,,,-0.030663060542999516,,
MFNG,-0.0246172655247601,0.00877759418504671,-0.03163538474947692,-0.012375481184004779,-0.027914963418881507,-0.003928932045065859,-0.05522021596310726,-0.0661718031980697,0.004995284543943011
ICAM1,0.09827268286231872,0.06207538552432687,0.060414404993209034,-0.07712718849004943,-0.09004616812265001,0.018899321839660692,0.02826106222600451,0.0027794694507270426,-0.09604205960147949
PROS1,0.06842115241049095,0.019143217338336845,-0.049472438199424255,-0.007886422836066408,-0.05303716923635165,0.03191546287241171,0.0746795713828352,0.007547558831392058,-0.10012540178401345
CLCF1,0.18416963504621373,0.06290974023950034,-0.006369108424441612,-0.007696262603094003,-0.043541751633950763,-0.06579517107637194,0.08283533254027207,-0.021325031379371723,
PSAP,-0.03186466981755336,-0.011160433634635154,0.034075469507291394,-0.030032323609569186,0.027536107156381346,-0.07845783814125352,-0.002738435367673802,-0.012393437858011112,-0.04142366081944422
EFEMP1,-0.05092804173438759,0.05318578183279719,-0.03873888659943778,-0.02144188943559882,-0.027558210085641324,-0.04099745732403586,0.08534489799130976,-0.049676247782636865,0.08370374679077983
C1QTNF1,-0.018419459254666606,-0.01710536005491896,0.020634887206520205,0.02687996244533809,0.010479965153696874,-0.033420842926754964,-0.004051101719247656,-0.043988729162073796,-0.10532550236445261
ALB,0.06408455036326512,-0.00753426274312639,-0.02121967362902475,0.011857572514458431,-0.03781775456308018,-0.034403843692688695,0.013364217385456248,-0.024492831404494726,0.031808487738018566
CCL13,,-0.01551735060644446,,,0.06403095461694999,,,,
EFNA3,-0.11586237766055611,0.05007536112567124,-0.026386988930842736,0.0029711090550933786,-0.06651848161812489,0.016981330220936463,-0.035144050908197,0.010407737248626136,-0.041919744511587975
DRAXIN,0.04400521260989768,-0.011907936387049114,0.005227574194568736,-0.07744865371890043,-0.011384699011640005,-0.06341820292057652,0.004913843351456598,-0.008604368956274535,0.011401290989240647
RAET1L,,,-0.014716190466489094,,-0.027446670598845112,,,,
NPTX2,,-0.0119805124058082,0.07430987050632869,0.015767369603910165,0.025364977452587444,0.009008518381748739,-0.02851309604170724,0.03381173237307045,-0.03028793695039442
