,UKF248,UKF259,UKF275,ZH916T1,ZH916bulk
IGFL3,,,,0.011802758885869489,
BMP1,-0.04450893874064763,-0.01755191868590186,0.0169359688654157,0.0018582083657309346,0.059300541980450275
NDP,0.029502483285376257,-0.04519787644167789,0.0045983707433082084,-0.0031799211270473857,0.0757044809670716
TNFSF18,-0.024830504610871256,,-0.014907370306635127,-0.029022163225091335,-0.0021089283826900202
RTN4,-0.030501754968022207,-0.03750879272315915,0.017628661035387547,0.002927716462385566,-0.05718588685543529
HEBP1,-0.05128401713713393,0.02250986748199382,0.023234875310388797,0.024007082301460446,0.017895291718162003
WNT7B,-0.005861694314331424,-0.022930909561228043,-0.03531882493022063,-0.006307830927435764,-0.015711700524878157
PTMA,0.004542135283321876,0.055992390345310616,-0.010889368063300367,-0.04056484108637095,-0.010194514356908832
FASLG,,,,0.02079703818940922,
CEACAM1,-0.01580393568753256,-0.02144550948282468,0.0003228256472851456,-0.01336934849528794,
PDAP1,-0.0285850253297467,-0.040748353070361086,-0.03388692955065934,-0.010774282165471886,0.03382098592235505
QDPR,0.044727903877902236,0.03476012303757324,-0.031072575005270893,0.044554714024918236,0.05889124345159714
POMC,0.021828021689332577,-0.007990372092606508,-0.017297333656744105,0.04114730275801575,0.05507286995659458
CCL18,-0.019721818518551773,,,,
CCL17,,-0.021643795909532863,-0.018592393148223217,-0.01852281996993041,
VEGFD,-0.019721824781152864,0.022920306520481562,-0.019808622333183472,,
TNFSF13,-0.01488272184950288,-0.014929406015939674,,-0.016623563342136497,-0.02526718080887796
WNT5A,-0.06479551591301003,0.003010064730605031,0.03081596537495909,0.04027758939398812,0.0038711428357926184
CXCL8,-0.018609376196897984,0.042672393824139114,-0.010470057486230559,0.0821709104088909,-0.031988777279103445
GRN,-0.05023065643453829,-0.03407972923180165,0.04925105161371057,0.04399929062733378,0.06709677776606511
MIA,0.007053008603518423,-0.020598663220390463,0.02767024319250117,-0.018063450375677914,0.009170117256878267
COL4A4,0.04985775512872437,-0.0038528986070466955,0.03871263601061708,0.0571980598795089,0.0596715504053474
TAC1,0.03451432395793055,-0.02849381347138229,0.03491264504944763,0.146765121890299,-0.004310515865864979
RARRES2,-0.03428857785150489,-0.020034553168859714,0.022591859193613745,0.046527005648398706,-0.03635900678975736
FGF7,,0.07003417619993271,-0.00786939904685208,-0.011807359223133413,0.07100990048075023
HBEGF,-0.008210101368385422,0.01772742696374483,-0.03700024775194119,-0.00222634790710594,0.0007842663483947845
CSF3,,-0.02579751753585796,,-0.019501671946091183,-0.029705144186541597
PI3,-0.020748184587981264,0.006073408758989714,,-0.03269633710402446,0.02129214390747634
PCSK1N,0.03280819575485747,-0.008692530149098272,-0.0037358672798810874,-0.030552448462893584,-0.00430224582449962
NTS,,,0.027734436588488426,-0.028879316880431462,
SFRP1,0.0049756116954621,0.10450252193890344,-0.015059929400967804,-0.028208234720201023,-0.03705955910302592
CXCL13,,,,,-0.0032065777807319977
MICA,-0.03327814506134421,0.05442361615117353,-0.021679799240044585,0.007594092477257343,0.014144806373691253
TG,0.004242283894756263,0.12194851683927671,0.04132800927016916,-0.03803198009018897,-0.026552712258851415
ADA,-0.0231626071665714,-0.00610391842818663,-0.007489315157780773,0.047785235385616735,0.018423023115047298
LAMC3,0.023134890461763244,0.044753955219259484,0.009933600825957482,0.0715983457046404,0.08295312609436369
CCL7,-0.012544742632953531,0.06367133486035564,,-0.020435861810973715,-0.0403443522268111
NGF,-0.021538700140325016,0.03645140947939112,,0.10778379766920897,-0.033665045587941506
TNFSF15,,-0.016407784722804516,,-0.00588123954053847,-0.0328760459465867
HMGB1,0.041370971988974437,-0.05508936010944389,-0.021122945118243697,-0.03494682121770167,-0.008510561902745234
ITGB3BP,-0.014074197855616538,0.022863901947811363,-0.003872118741207746,-0.001145388952650985,-0.01474839088349018
AANAT,0.020418406851322735,-0.014929407609326761,0.04762156870232113,-0.021621994015961026,-0.01813792445400127
RELN,0.07605132528433407,-0.02591410824298251,-0.005033036804186416,,-0.0336411164188968
IL15,-0.005956176955817641,-0.051819529607785915,0.019171318332781354,0.06819163403170991,-0.033033562269403204
BSG,0.08760621807503198,0.009052041342176988,-0.07873136969376252,0.0333689946864286,0.02722096377877035
ADAMTS3,-0.04165037308632772,0.027102319400242613,-0.038805670867473135,0.05030832870907706,0.0604158918332006
CD34,-0.0067861996365231846,-0.005441968920722666,0.034225664611183294,-0.00751214628054999,-0.02475355043425365
PLAT,0.03595105916959295,-0.014476408430159226,-0.01539734837454064,-0.010507620067993757,0.04890761912244612
LTA,,0.11664675056096062,0.0007023765006412599,0.0457484810934624,
CKLF,-0.007751135975804577,0.00022105368481737766,0.02797459547108075,0.010673644676736125,-0.026397796503562148
CD24,-0.02162661477162343,0.007822896482829807,0.06779193110149681,0.005229351989559706,0.02234564991640649
HSP90AA1,0.0022336935898527774,-0.0558506417832721,-0.04110781606145596,-0.019135748411112208,-0.05013498006524716
BMP4,0.07001009439120748,-0.030985463824764945,-0.02189819141253483,0.03653568998947702,0.10341013637054666
SCGB3A1,-0.012544741378496026,,,0.008450150565435464,0.06062669295383301
IGFBP4,0.022418125513608455,0.04979856321756343,-0.021524318990143624,0.06690641548720962,0.06304579108525246
RSPO4,,0.013030283230171864,-0.01886892609107661,-0.03837978193260326,0.10894399962633444
LEFTY2,-0.03936295128264025,-0.00582937029997648,0.007626199295011444,0.023417863913710292,0.06812682656241538
PF4,0.03858984238809553,-0.012855716347535606,,-0.029099938698837546,-0.01791630847010091
ANGPTL2,0.005693736858266092,0.050497081584821156,0.05761825820021777,-0.04643615262312567,0.04564458949719376
LRIG2,0.02742693319216909,0.03315009994517078,-0.0016173361763206007,0.03135167149351751,0.049119881599331845
ICOSLG,-0.026787910021541243,0.060997032001034214,-0.04136040437524077,-0.008541930228207224,0.02739453394440529
WIF1,0.08343728706317366,,0.04296423857916861,,-0.01589959602800314
NPPC,0.0425601712562812,0.009552275528255853,-0.018680688848343983,,0.021836109839911286
LYZ,-0.017985432529745257,-0.01065244407178352,0.03634506170597275,0.04073671343876855,0.009025720946837566
EREG,,,,0.013425685083718688,-0.02062697844713078
SPTAN1,0.06411669380021043,-0.01238709211547235,0.034939670195490324,0.015422305496113632,0.0615730280476447
LIPC,-0.01593152271662311,-0.023102679736242148,-0.01793742246457217,0.03175908568575628,-0.027939410607428914
COL8A1,-0.03586257098017363,0.026767011320986935,-0.05021221334589646,0.031955609769508175,0.07037094941581304
GSTM2,0.07296637611474509,0.03510007565892008,-0.04486168171532025,-0.017480089740283408,0.034245636950398534
SPX,-0.025766720992091454,0.00747203869948488,0.012107832704569608,-0.026906238788682972,0.0899314839033969
MFGE8,0.06395295988811137,0.05508890210916427,0.031067813122663768,0.0025953935422672026,0.04179663731692466
TGFA,0.023997167203154524,-0.05991575276631564,-0.0412112084083516,0.04463137521382581,-0.08008765262855636
SLIT2,0.007023101602218067,-0.023489492725887056,-0.04279709039651873,0.02220447097146642,0.02317764722318127
PLTP,0.0013872398348647973,-0.0029249911790759225,0.0511128925142953,0.024737169442890634,0.045024824171238355
APOD,0.022329529329265678,-0.006826176566244455,0.045127040713219456,0.09739698971884156,-0.007116218342867658
B2M,-0.046679847590014444,-0.03212106694432278,0.039816055574167945,0.03501081279024278,0.058247865560244576
OMG,0.0816063375397215,-0.013213645847648474,0.029851256156593228,0.03193376831799552,0.02884784920035526
CXCL3,-0.03213559561157606,0.0729759860650341,0.03982571119752996,0.12161665442717698,-0.023688200011247836
CXCL10,-0.001981615397998277,-0.014550714714512115,0.029891885485855547,-0.00035633352247922966,0.10165308899917587
RSPO3,-0.017040437227167086,-0.01492940650621257,0.012561404813945354,0.019746604048762845,-0.015504340834411733
CORT,-0.01695267737391997,0.009429709427847204,-0.0369133571861921,,
NCAN,0.04589001330589927,-0.012510030193408081,-0.03761705120913536,-0.016428690021020827,0.06134617253453731
PRG4,-0.0009629731513511869,-0.014734680391313738,-0.0010786392685939073,0.05649377713960259,0.054581894370158576
ZG16B,-0.01739577004732238,-0.017101398641716257,-0.012891048912079131,-0.009195676943928144,-0.015284448618218911
TGM2,-0.00494588212966093,0.018846991936222246,-0.03521065597136595,0.07018525201520566,0.03991772194145755
VEGFC,-0.023953879651811553,-0.01471919740969551,0.0010484254975164679,0.05075298529589669,-0.0072916120415454375
WNT6,-0.020240664911688102,-0.02037996026083582,0.038448833618993775,0.07773991122804327,-0.015793421088101348
NRG4,-0.011554148379945825,-0.017932780087048298,0.019242986118855228,0.03805840725950595,-0.0014890424237863152
PMCH,-0.013316777805092599,-0.024847613885244015,-0.018868925180447128,0.09525363608313393,0.003203227845336309
COL9A1,-0.004499200367230346,-0.018729479963938197,0.00023214084930741827,-0.03600246270019215,0.05254216418336206
GDF11,0.019995747739394918,-0.013406965623707278,-0.03351179424229391,0.029640051001565436,0.012270353763050542
RAET1E,,,,-0.022749884058666354,
IL24,,,,,0.053780174640347046
SORBS1,-0.027924288243070215,-0.03141455136962205,-0.00541883328985637,0.0509138591192039,0.032928377064549624
DLL1,0.06909450839053362,0.02591378204599463,-0.0048711028414855145,0.04910511981152379,0.07482496701067863
TLN1,-0.03437095024965366,0.025443422386149453,-0.037111171729677137,0.050366002234001776,-0.021037401417737165
COL2A1,0.0335178851578375,,,-0.030181386770911752,-0.0213982707111927
SHH,,-0.015311752155781372,0.08587383721007738,0.014825893004851157,0.006315776457611313
PON2,0.04539061739083404,-0.09047218099505101,-0.0304503932870747,0.036041174345409766,0.03101621382300056
ICAM5,0.04201414169560433,0.050814906733523055,0.018925269613424955,-0.0061599566241590815,0.056965818311962006
HPX,0.015329929599630135,-0.029652419118065446,-0.003896563020639849,0.060835638287124606,0.031838490182217155
SFRP2,-0.01667826709369396,-0.01743842637299275,0.00564953831238787,0.10636005196714995,0.032017837766305506
CFC1,,,-0.016223507798287164,,-0.021015794376496918
CD70,-0.030470781144144397,0.04910885655495371,0.03261577821458621,0.09093919457736849,-0.04172358174678811
HP,0.00760130540938272,-0.02576324937903864,0.022234290237241595,-0.0310223871644462,0.04045886881568723
CXCL2,-0.019976289696960484,-0.022998320131133402,-0.030554438684240813,0.06106793944381592,-0.004701238509225561
NPPB,-0.016183930516179473,0.021872583765588524,-0.014205963216956172,-0.02103680327113418,
CCK,0.06775455131338284,0.015753295963136394,0.03747889117717734,0.01923789285761585,0.0037991522194090062
SEMA6A,0.050547687555582116,-0.054924922499997544,0.0024064315747674243,-0.002318328844218865,-0.002561168011649196
IRAK4,-0.03441615775617162,-0.008470110012988391,-0.001313228040660647,0.04180493837423011,-0.021564322499249174
GSTP1,0.056147364933908754,-0.01590770916659869,-0.009001853349597687,0.01840895650930491,0.0505349540440054
VCAM1,-0.05559940998327277,-0.047864658544332854,0.023655678426258736,0.07392865968036831,-0.04871782052039591
NXPH3,0.007309795123835238,0.03388625722373886,-0.024519224729469605,-0.025337436558654242,0.04270616378529761
MTMR4,0.0444941018278846,0.019960139120038165,0.05369297379526895,0.035476760762868396,0.055018140235583934
LAMC2,0.09281802267764043,-0.03422445429351357,-0.017883722813436052,0.045907465560436206,-0.022871216867468663
IL10,0.0007186384816349006,-0.014051494459385964,-0.011552138641506612,0.07967683959913047,-0.014492055842155975
SEMA4D,0.09151633344819399,0.0003818727475000642,-0.009741860604925278,0.03907644207444895,0.02919143043888526
TRH,-0.07363333515014009,0.057575069137396344,-0.010886287010599155,-0.006271507518117331,0.06610657394970176
SEMA6D,0.019138180535936217,-0.03221584148333852,-0.0011820061329494728,0.06820182355795336,-0.016055167128563523
CEL,,,,0.07914332428617671,0.017572180915502406
PDCD1LG2,0.046833043968601294,-0.016267085016158065,0.019619688991473375,0.030525217999212047,-0.0001626450762433735
SPINT1,-0.03213560410561401,-0.01195733805354933,-0.03106906038279827,0.07402316289199175,0.009538167958957173
CTHRC1,-0.004912835062095193,-0.0001810942886520683,-0.03578876101791453,0.015545862924795399,0.029724113566653533
PODXL,-0.019226435335029032,0.005515455217771296,0.03831994454024643,0.013295838738747219,0.09266053368334368
JAM3,-0.0035853439144830617,-0.018673840205833205,0.006237456553521902,0.017618601868161363,0.015459220883224946
TGFB2,-0.04501962426170049,-0.02577843597681612,-0.007278739296087939,-0.06490096518131616,0.036662712775437194
COL18A1,0.011059508621547537,0.0034092022976958338,-0.035622855127803534,0.03984437028122037,0.017661787445879144
NODAL,0.014993802108069507,0.04061002802916997,,0.006814404806832926,0.0010656401021805271
INHBB,0.038656989264161334,-0.055063402846007296,-0.0334223607315973,0.001888075622992544,-0.01932469136476123
LCN1,-0.012702696070371085,,,-0.006279654570183411,0.22942888805875855
ARF4,-0.059299469167040604,-0.014038600049324527,0.015706481627783462,-0.01872978937987822,-0.0562609705634977
CXCL14,0.027817973264782695,0.03636720714031221,-0.0766752473642189,0.0028920515093259934,0.013143118533715456
LIF,0.02772859580472921,0.018309221827813117,-0.015432598773233452,-0.014465521011196341,-0.008614898374297698
IL17B,,,,-0.02952993878979599,-0.0181379208114097
MMP1,-0.01751276415130216,,,0.01958214010931205,0.008290837193828365
MATN1,-0.016678269366508198,,-0.014384378975327489,-0.0002721058968459301,-0.016529269368247723
ADAM28,0.007958478438286828,-0.028299979737168187,0.027912810110684732,0.00640009496594678,0.0019830148037302993
TCN2,0.03456502333913806,-0.00934232815848217,-0.036260723910754904,0.03628088326381634,0.04332092579772486
THPO,0.08845992163504435,0.023681236304323283,-0.02034098995229931,-0.03102239660833356,-0.02477061299611294
CUBN,-0.005751842697379292,-0.014747776134136492,-0.005370260508967366,0.0452823103528188,0.06503835312237691
TIMP3,0.017499183023430294,0.04723646457007417,0.0036987208057036574,0.08151879471423726,0.053677600758423843
PIGF,-0.009844225603778428,-0.01082103585026965,0.012587892477304907,0.026758405247776326,-0.0451201338296498
CRH,0.03129927305141696,-0.017270687344829203,-0.022644370203415507,0.035978782986800475,-0.007385619715984246
BDNF,0.005129469499669039,0.038766177847797074,-0.019713478850361506,0.0608530222116119,0.023517510454976766
CCL5,0.01058988717189226,0.006593111555542262,0.03301012277841253,0.06735594614761096,0.05684829863408121
GAD1,0.03212209094522949,-0.039575336414532154,0.04133704494804475,0.03523217371678198,0.05695061392747654
COL14A1,-0.03010014959258851,-0.0028130788489558103,0.05233899751875064,0.07322727931601213,-0.04321324971157397
HLA-A,-0.006419016311778844,0.0005104326390136971,0.05363071743955205,0.07421665823509749,0.009901905553352403
CD5L,0.07670541148448576,,,,
FGF18,-0.013466170812705049,-0.013721431941294495,-0.015413428772309971,0.06582472162062429,-0.022691702976963452
ADM,-0.07104905126137388,0.045545754588875595,-0.08292758788664732,0.03602398897285029,-0.06723500280200226
CCL15,-0.02483049850501345,,,-0.020435869175924225,
GNAI2,-0.018534157282364967,-0.014531506276392403,0.005342723454438418,-0.03436899778746574,0.08939756647953845
HDC,,,,-0.03145393294199382,-0.016529261882298064
COL11A1,0.003178543422173073,0.07123447485654182,-0.010620030784289528,-0.002415549001316757,0.017650826682505547
NUCB2,-0.008625505033509498,-0.031873150392923245,0.022684358431223094,-0.0024897326430167455,-0.05090060404991226
FGF16,,,,,0.10716978101053246
CXCL1,0.03748805379118705,0.020218844086555,-0.03254807058226902,0.011248725526851909,-0.013905002727618711
VCAN,-0.04402910776951583,-0.060133427911987294,0.025152320127548047,0.024063529925408313,0.030909334458051684
MMP7,-0.003376035188978856,0.049030627698521886,-0.014205963139340083,0.021156475175895844,-0.022136581045314768
PTPN6,-0.01720717443509906,0.013045498480356393,-0.01432616290776962,0.05237137680976539,0.02054690438819006
PTGS2,0.02232828177054321,0.0609475023860443,-0.04625777735319773,0.037236855344794886,-0.06296187211648129
XCL1,-0.016308798195955012,-0.014929409018861917,0.011780997016092934,,0.040796536265926574
CD58,0.005699192043987824,0.04482685298099167,-0.003989250237781277,0.0025951113705758337,0.062110478333470893
TNFSF14,-0.016432795465366076,-0.0030733091299093014,0.038772029315853655,0.017007384028469106,0.032362861329402144
CNTN4,-0.02889082951202257,0.005205035919347225,-0.031702915829419434,0.03869407957129744,0.003172969749145968
NTF4,,-0.018885048615113826,,,
INSL3,-0.01460967324767268,0.1337619985895502,-0.016380969621488127,0.06354122843949508,
BTLA,,-0.021780078223137912,,-0.027056556967547673,
MFNG,0.00929544872866759,0.01317182217952654,-0.002822666727964806,-0.03435562166837284,-0.002933228677140854
ICAM1,-0.005821486827356817,-0.023626454638958634,0.05940431777734881,0.06067301606470716,0.045099091749525574
PROS1,-0.07688794423791712,-0.044261405893142584,-0.002108230160541079,0.009990603288307053,-0.01496793133405826
CLCF1,-0.02724785334142721,-0.011163182362501677,-0.007732446776036521,-0.01715636866857363,0.031110277535949027
PSAP,-0.08254540530105366,0.007674802203054637,0.005485545567648979,0.029417140839131016,0.010711047784184517
EFEMP1,-0.09652793226604996,-0.039298770728571575,0.07730414903878936,-0.00432522393966586,0.026865854588536082
C1QTNF1,0.018691037282544877,-0.04306386554976087,0.022057181601762052,0.005369973668995559,0.025323999071411918
ALB,-0.022586936079225302,-0.02436043865548432,-0.0022478986946964626,-0.0052693958626965675,-0.023402467406404916
EFNA3,0.013296553428558431,0.04171080894817504,-0.020107451919242444,0.011463892759323625,0.011207491476652854
DRAXIN,0.09143716874921083,-0.0021158214403630316,0.015149596546754839,0.009241685207818009,0.05383875232000195
RAET1L,-0.01138107734743244,,,,
NPTX2,0.036227907560817764,0.04204103133137493,-0.006677498304854933,0.011484278865340604,0.0013041573168008187
FGF11,-0.002100446682753123,0.02032757273108433,-0.003332631776348231,-0.015951575782315885,-0.034678205311664885
CD59,0.01567763638590868,-0.010745586177905622,0.012089312340091512,0.03363411482268453,0.07117289112250351
COL9A2,0.02850258696647834,-0.06150397713888762,0.03552205446511887,0.05466833646841027,0.08192027178774884
DLL3,0.06747072832390676,-0.04940383616718809,-0.00233540972701064,0.028010152297687132,0.01194867199573092
