,MGH258,UKF248,UKF259,UKF275,UKF296,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
POMC,-0.03695497866040042,0.005270714509443111,0.06179798571605858,0.04582388335688573,-0.027986203404174893,-0.030717762406964083,-0.06712717828928502,0.05801914298715902,0.05197993973853218,-0.030086640411067844,-0.03456401407369318,0.0060305711654947795
CCL18,,0.13768656690857606,,,,,-0.04089330591609063,0.1323348458302111,-0.01902508912456761,,-0.04094567973552289,
CCL17,,,-0.016698955374754902,0.038745288298728635,-0.012878879026004708,-0.013097506490043738,,-0.019787053233292884,0.024546161474615306,-0.02189018617664384,,-0.013445967506345977
VEGFD,,-0.019721821968466488,-0.018604480348451163,-0.020103245228313287,0.020584199022511306,-0.014037003378859112,-0.046070880224074,,0.035579893575800214,-0.0017340709988845453,,
TNFSF13,,-0.014882719726959481,-0.011518565683848878,,,,,0.07589135708465782,0.013806620753463455,0.10347994226794274,-0.02372627631673467,-0.02190908176228391
WNT5A,-0.011128713538904057,0.020962726669166456,-0.040609013304838515,-0.03596703024322083,-0.0422356805555647,-0.0365975998524683,-0.02333570858858006,0.012338083222247227,0.008260632039380789,0.03498806156762122,-0.011931484308725086,-0.026422496831166983
CXCL8,,0.10669331233101222,-0.008304519817031938,-0.023784638961560856,-0.008797283506591222,0.04235963925876563,-0.01470983965967121,-0.03881918200699169,-0.05000840775368055,-0.03107929264697485,-0.05642385312083219,0.017612230950097056
GRN,0.06776039894631215,-0.030925908816668846,0.045918479369316534,-0.04154300993793984,-0.018112013049234994,0.004252904404078442,-0.005639502546279796,0.024063622984155673,-0.001487401304419512,-0.01350483420830336,-0.05408535032603611,0.015292568922889735
MIA,-0.021907105809382935,0.07341462143257559,-0.00023665732777329994,-0.03708712462909677,-0.010743760893296412,0.08835976430788252,-0.06531969752043124,0.1307248487939943,0.08776426732312619,0.03570892915846185,-0.06585993174695198,-0.05076878562925342
COL4A4,-0.019383322954342214,-0.023685740427607602,-0.04024673760916195,-0.01969974304387647,-0.018048663877777822,-0.01864830303161425,,-0.00020118438884355046,-0.03459566237291512,-0.0337200623113532,0.07650409437049381,-0.03948657964802275
TAC1,-0.01673685063409927,-0.032283381803907704,-0.02703878150693396,-0.055298882685592216,0.010300395299904692,-0.03304869573092187,,,,,-0.03645327608021398,-0.017676091530615227
RARRES2,0.03068340337242379,-0.02513904288735048,-0.01248855861658218,-0.037389378543768656,-0.0165485774971189,0.012756804720181439,-0.009093813424848057,-0.018235191009437896,0.009657901954317379,0.07603482468341274,-0.04157446459831215,0.041582619700233935
FGF7,-0.0029258324964203017,,-0.00801459741480351,-0.03876892882443649,-0.010456966359637608,0.03352769049916144,-0.09071469040477619,0.002110259362150892,0.055691191232214374,-0.019559863681956835,-0.03327553936506337,0.03410387055886293
EFNA2,,,,,,,,,-0.02053569700063636,,,
HBEGF,-0.05892100966951008,-0.017667298685579307,-0.0162072244425117,0.07645664238551844,-0.024260322892500834,0.030945967250687136,0.0976544755360483,-0.045381230499606476,0.024828988682952167,0.029641305360243873,-0.015417576289369345,0.028068681816246718
CSF3,,,0.054000123664675874,,,,,-0.003326493590223209,-0.01343755971217468,,-0.030291084829057208,-0.01415652949886907
PI3,,-0.02074818162891755,0.030017258572308313,,,,-0.06545949230331885,-0.03841908114869541,-0.06708702883850089,-0.018599283365766342,-0.07121195358622111,-0.004465670115734577
PCSK1N,-0.01800284459676911,-0.012327227321624305,-0.0003950357332454146,-0.013419557010398259,0.028679962142912085,-0.009993042948128134,-0.008391905103920258,0.018704565860825154,0.009371028698688244,-0.06292224696659635,0.05303503120092864,0.02622953545753586
NTS,,,,0.0014367168956703614,-0.025576153831967142,,,-0.006137392345324303,0.04035224062273646,,-0.042953999707809484,0.039371218645031195
SFRP1,0.016514944251849836,0.06441318607576889,-0.014570484039056301,-0.027735375671557094,-0.012878879155705597,0.059823665509567824,0.006072003876457637,0.04669997955022588,0.024428469041498035,0.026138088741397128,0.04833596022509457,0.059942413107300294
CXCL13,,,,,,,,-0.006043893495566881,0.02546753035768784,,-0.0330438228378519,
MICA,-0.011533439497632325,-0.0344194507837649,0.005263800885194341,0.0030336456173712485,0.03968635591535103,0.005926158435411332,0.10233480688036903,0.10893309186248366,-0.0250123878957987,0.02164725986821669,-0.024017471623549808,0.01853385412301928
TG,-0.019383318586235754,-0.031057075222562944,-0.0157238607417587,-0.01900972938107117,-0.009320388823027437,-0.019674302844702268,-0.04588151772741065,0.05870520428259075,0.06316615311840598,,-0.024930028284717198,0.0657441808442218
ADA,-0.005948269600176322,-0.03026303249072991,-0.049197263430270935,-0.013663073894733093,-0.015137060994764591,0.05875831367581972,0.05108718918373286,-0.001299798563208164,0.06806630471384115,-0.0319921665880022,-0.03325808525311583,-0.00795494659692827
LAMC3,-0.027618241799387492,-0.02721726914946607,-0.042183309142490126,0.10065876976473313,-0.028791863695010418,-0.03595148889440028,0.08144726994608169,0.08539509690863996,0.06283448521584233,0.13222735441410496,0.03848019865532118,-0.07458267217459423
CCL7,,0.095519240996728,-0.01136832619381843,,,,,0.01575413168831326,,,,-0.014834670656012513
NGF,,-0.02153869706851959,-0.02604773891687647,,,,,0.016549619758728012,0.11870006143042838,,-0.0054896998187078236,0.01940987495441189
TNFSF15,,,-0.012659187234528465,,,,,0.015224926638042173,,,0.0014817759600021642,0.03100864289421111
HMGB1,-0.018357807659396805,-0.0510673690342611,0.056967364197263934,0.009523941499419101,-0.027737970914163336,0.016231318422613477,0.027892181635828985,-0.04093408387456586,-0.050686424497545936,0.06224594881912928,0.04378501676243864,0.040874210143972974
ITGB3BP,-0.016643013113213544,0.006302136256252295,-0.03743632459656121,-0.004291031779110493,-0.05086331387525868,0.014420108250699707,-0.05642076924085998,0.010055161841139458,-0.03397240559243947,0.020096203750849462,-0.03431629281703992,0.09196237039154945
AANAT,,0.01851818692182137,-0.01151856691320347,-0.0006667338929090879,-0.010743761490891825,-0.01756905216636621,0.09041760930719467,-0.026016883297296577,0.0017744769372113275,-0.027077458017847316,,-0.015695700192140415
RELN,-0.016069285001484242,-0.039292663186846065,-0.019993652635374202,0.1086003845673982,-0.005403343178846231,-0.0022186706810192773,,,,-0.004414044431050806,-0.022720735813366436,
IL15,-0.044788937632156696,0.03387843991287292,-0.004764986843610126,0.004302508232340458,-0.02309186438508576,0.06484922697160751,-0.06418973708132254,0.06458169615164751,0.03014946574014506,-0.033720058038131606,-0.03000698956842687,-0.03338157757595752
UTS2,,,,,,,-0.0662835814898186,0.03693688470881598,,,,
BSG,0.009069135108874932,-0.03418631152159131,0.017989467854685817,0.052289314308857145,-0.021689259877101807,0.051879464061566495,0.0655032228946244,0.1018833770258771,0.01478774883863942,0.022237865268076775,-0.010396222028152517,0.00505021609129416
ADAMTS3,-0.029050189010018896,-0.022547161386198607,0.011637337277167887,-0.02791471343264981,-0.017154410717779307,0.06313856744201271,0.002248312392041399,-0.0034974980691621946,0.016001764085997648,-0.04195473920068069,0.028719067159464248,0.017268883667070942
CD34,0.017360343378122003,-0.054240019687620045,0.008342216832952535,-0.0010822564718934462,-0.02010128603385279,0.05913627288446016,0.1178302444228688,0.0946926613531656,-0.019051391825227835,0.03815219250132679,0.007816237789731399,-0.039942327594239144
PLAT,-0.028519082506745883,-0.09235679727072837,-0.006705523596317339,0.10446610507472079,0.04948662959768441,0.009686081230587453,0.06235235288288472,0.06882169642436677,0.034341811029197936,0.0010544659383421482,0.03278835297394081,-0.07445214477203714
NTF3,,,,,-0.017342994019193744,,,0.035799980452081985,0.12515871041230361,,0.035429690523199615,
LTA,,,-0.014570483357426157,-0.01646480661481566,,-0.01629448586732158,,,,,,0.05884729827046958
CKLF,0.02995557370101827,-0.037878367768536446,-0.027705679492654678,0.011436964911459579,-0.06159163412040953,0.04556223723565887,-0.018223817078071476,0.08371254886574761,0.022268978984835378,-0.0377388514884668,-0.01147719740800111,0.02844420851275602
CD24,-0.02270408169082702,-0.04271110795752655,-0.00673217499871029,-0.08280206851822099,-0.014756322366794406,0.06157367570836676,0.07205067039053197,0.02469502600045758,0.05309841816662361,0.02385812154444312,0.0666983989336168,0.03646196247268613
HSP90AA1,0.005910586935653006,-0.02068144317856053,0.05584635048136091,0.02437698237250006,0.023779723021712742,-0.03529437936876743,-0.11308237814145682,-0.10605160865971783,-0.11369242913413681,-0.017551933035712498,-0.07204921015060288,-0.03172354375981391
BMP4,0.026120842044784463,-0.04365324669207778,-0.03399468678713307,0.0008755714008685716,0.010733910111083498,-0.013884584925569127,-0.012988732571567073,0.039893990316995455,0.000160335257634423,0.02052991364586089,0.05937694235549206,-0.017428015600186985
SCGB3A1,,-0.01254473958939063,,,-0.009062467898962093,-0.011370076752653592,0.005181429186240103,0.06539260762397163,0.015051874664604224,,-0.039062940590826635,-0.031104338204435252
IGFBP4,-0.029882373562281357,-0.06304282569491723,0.04043214463688243,0.08853783929299763,0.0018204409313503636,0.019085838622003085,-0.00793348859771457,0.028435746164794353,0.007628896149748724,0.0074798529946487865,-0.006668609203309161,-0.04639585162220697
RSPO4,,,-0.022302677533085576,-0.01914957244494397,-0.009062466573371156,0.0074681055601255935,,,,,0.0892328934985751,0.03464766285475055
LEFTY2,-0.01919167031986822,-0.015856491711114248,0.006301187306448414,0.046824790721149506,-0.009937105434102927,0.014483235741830086,0.11982283165153218,0.010691762455023356,-0.005657791366869044,-0.006091187022644476,0.01867528706381635,-0.001310883932098889
PF4,,-0.013013153598736048,-0.009918640634725775,,,,,,-0.0188223880536196,,,-0.021124042171571107
ANGPTL2,-0.037771386203273014,-0.0006292173631319769,-0.017359808849088693,-0.022399285532947774,0.01784948327270606,0.057006770273974196,-0.027947210391063078,0.07716324340802876,0.05860598792030446,-0.0316644498132344,-0.0012294105004156226,-0.014939207464078662
LRIG2,0.006811303869774437,-0.043843357675443874,0.036869968853369614,0.031047290625754464,-0.01191930587088569,0.04952666993506092,-0.036033021617119715,-0.009481201076829102,0.06125921054973835,-0.022005366687345155,0.005637480057262783,0.016300019691242697
ICOSLG,0.05747047287922811,-0.0011135685986870384,0.02467668114118069,0.06607608418979043,-0.01719886921401355,0.03071606842767371,0.011091440957112913,0.10418860692116837,0.06569430633105328,0.07380721177970502,-0.018333795716171178,0.009863241741357361
WIF1,,0.006585627940970019,,-0.01477727148506892,0.00024868851598927583,-0.019464332740634447,,,,,-0.024455116650535694,
NPPC,-0.011846950019134385,-0.038917142335313494,0.058337653217024665,-0.01901053908385357,-0.012594610758942481,0.047125364973224435,0.08546868860894437,-0.0018900684257791409,0.009654668631182608,-0.025688610827477545,-0.013827328397465673,
LYZ,0.019778390491190463,-0.015103714657530192,-0.02748057844201551,-0.012656061477229783,0.04723975770172471,0.004947726885563674,0.042641843320919186,0.006617616795033884,0.029981189130314632,-0.014968670735118898,-0.007247479054809365,0.03914446457638507
EREG,,,,,,,,0.029428283398364726,-0.03209737221297536,,0.012764606042858185,0.022745698087779237
SPTAN1,0.029965720166377087,-0.054592113093254895,-0.009693899098394434,-0.0008203451131673368,-0.06811031201050727,-0.0031425182295283464,0.03187955137889702,0.07650128185205057,-0.01059830467480263,0.02389810350743951,0.04807353193379476,-0.007190285858843083
PTH2,,,,,,,,,,,-0.014267142574524766,
LIPC,0.08726171921110687,0.06876540482419041,0.06641941372684952,-0.00504913156923289,,0.06917016012056083,-0.041495420268601056,,,0.00026773588747286485,,0.005926029648823857
COL8A1,-0.033065525018317776,-0.012678812754762948,-0.01877659994857679,0.04326136326504519,-0.04357641496738855,-0.010025743565244511,0.014350946004576478,0.0029355363479552097,0.007830261052464966,-0.052441032176046676,-0.007399470413602283,0.02889855365687128
GSTM2,-0.019795305272551803,0.004593417450970339,-0.0012368736478207947,-0.0455289304681635,-0.0034821451310017865,0.06579725855331332,-0.05718943392786538,-0.035128151411780766,0.053797742512148194,0.06974828916510391,-0.032116012668569914,0.04347379930151756
IL4,,,,,,,-0.03966566153256681,,,,,
SPX,-0.04011111243981329,-0.025766717317294328,-0.02920750600199909,-0.058006640969233844,0.03510103289321438,-0.0443691951007151,,-0.02990077906660962,0.06369637301268032,0.05851474687166491,-0.039506201412270084,0.014932308554702995
MFGE8,-0.0450437627779128,-0.017035849107804694,-0.015459256198481649,0.10655081173269615,-0.006371615454208669,0.023224710917840466,0.02673404024496837,0.06391752513733104,0.062444521870414584,-0.046268599659646206,0.014325488805093762,-0.07201610430441235
TGFA,-0.005355239008498818,0.00526189710313565,-0.0052571021778271875,0.05763730091874889,-0.03024162172043708,-0.03180298817343169,0.024989438215617638,0.047397156824036134,0.030030432290806593,-0.03711800763598642,0.006816713434783643,0.06271696998181778
SLIT2,-0.019948245613959987,-0.0021942242491191162,-0.033757910816217776,-0.049278885018408894,-0.00786452359660927,-0.027402257982515624,0.006096207268832735,-0.011536954116406305,0.050562764256407294,0.01371377310254329,0.03508515801706684,0.03263396382042
PLTP,-0.01618943822669604,-0.03135974112583759,-0.012741200097572632,-0.04550685335806497,-0.024600592289724253,0.0014789151354012674,-0.017437082355670076,0.05690564142879534,-0.04301967721482608,-0.054077059241913174,-0.035888211839180555,-0.014173299502633796
APOD,0.0228488597380495,-0.011655307649319612,-0.08066705283973437,0.012694229725927115,0.023095350620926963,-0.026396723945473027,-0.01205060366047452,0.09877675768115303,0.08509014947755324,0.00565154690442388,0.013080090581501802,-0.05274658807124734
B2M,0.009626178418383499,0.025658296986283236,-0.09085311002339053,-0.04091570230716696,-0.027706803603512214,0.010327356856740957,0.0419842259990017,0.07830012143333523,0.01338979285301458,-0.03721592014833113,-0.034174646384033426,-0.04027933221894015
OMG,-0.06160881363362452,-0.08538771122475494,0.01253898297559916,-0.024079244934276153,0.00010958830047961265,-0.050826022169992,0.05373073705564028,0.021453743717020267,0.0717570053907567,0.011435109556581653,0.07442553385231492,0.06254772431153299
CXCL3,-0.015609447934400462,0.08213552047730682,-0.009888237777968257,0.029372874259802013,-0.00969492363933885,-0.011734980534081925,0.011498947304273987,0.04229190381691876,-0.031142943308176012,-0.019067958976028806,0.004735709482875289,0.027499554915779698
CXCL10,-0.02287040226580848,0.01639540320363015,-0.017099424607022514,-0.02895063561574796,-0.014727298596105397,-0.018648304209727812,-0.027307352131655582,-0.0018170494169798827,-0.02524627892410643,-0.025688608034264045,-0.03594640628581801,-0.0648066939942708
RSPO3,,-0.017040434796894727,-0.011518566062111787,-0.028922534452710428,0.002284993621303113,-0.012262828488520658,,0.020707985028193647,0.1096722314839095,,-0.0061734726476277545,-0.01505428993754861
CORT,-0.01938332264233451,0.0034425062645489523,-0.025831268848976057,-0.023694793462139187,-0.03185277806010201,0.010574321904217105,,-0.020147414454278444,-0.019696672429461156,,0.029432073777252446,
NCAN,-0.04568807816922952,-0.07933995146266773,-0.0032409270087045117,0.04384059536272402,0.004355487048323436,0.01828158412665074,0.015076306795029817,0.11494422884772389,0.07100551713519468,-0.047052808224629594,0.04531518828583145,-0.04337478931983793
PRG4,,0.05526496070991852,-0.011368327965403312,-0.0014278593672914462,,-0.014337273623408402,,0.07677172072429912,-0.029063645488743153,,-0.02111113487029591,0.003661928732701658
ZG16B,,-0.01739576756637318,-0.013194334947417152,0.07301081270032916,,,,,,,,-0.01877107941122861
TGM2,-0.03322615527634058,-0.004012154573155722,-0.03836805196869177,0.01724413086776796,0.03495135624246357,0.007059445775320341,0.07118402852594848,0.05043068350456224,-0.012653971708974745,-0.06506642870364346,-0.013392540124613666,0.007977713460481754
VEGFC,-0.01938332389036541,0.07872311872946922,-0.02026140441484158,-0.026866105296488904,0.007577249621095115,-0.0146317592144554,0.05759570720500974,-0.038165866737236834,-0.019327607254520228,-0.02515095209405692,-0.04489898590937866,-0.02225301352891887
WNT6,,-0.002623130773971382,-0.015723861394621737,0.010170313624649551,,-0.012769860583508551,-0.050298755833669336,0.02274565020795999,0.07241989718295365,,0.008730798951032659,0.013768122921174934
NRG4,,-0.011554146732116778,-0.013835775187984392,-0.025134145405563676,-0.027878954876119976,-0.017069653760427232,,,,-0.020195851251360322,0.020830224018525658,-0.015054291624775343
PMCH,,0.03734615820715945,0.011901061217997257,0.038580083858515295,,,,-0.000664800825703537,0.034047954404052165,,0.07246723050700432,-0.006518704625410478
COL9A1,-0.012677632913918989,-0.014516781360877638,-0.014450457369745196,0.02042236342218798,-0.019197144905386127,0.13356590322339756,-0.09416690682164078,0.07448786755402696,0.02054353387341008,-0.04917781142305222,0.019592502099425306,0.015970023621378362
GDF11,-0.028780723199861656,-0.03390382462268025,0.01472272174017693,0.06246583896430173,-0.006829102403968619,0.0622416707170131,-0.006320320611576428,8.398781422603041e-05,-0.014661412788338633,-0.008709602847612295,-0.05516359106987595,-0.039923686892985484
RAET1E,,,,,,,,,,,,-0.016514450948751265
IL24,,,,,,,,-0.022474280872945493,0.14161819245550353,,,
SORBS1,-0.0011781277087625234,-0.013323792253996849,-0.017322053228316907,-0.032546039105582424,0.010437056675757946,0.010154470571079086,0.1099319635498235,0.022282874891751275,0.03900694841788028,0.027337009374108948,-0.013775300120045778,0.008225565934090236
DLL1,-0.006789271234819613,-0.014640711060565324,0.011086746693809463,0.0194711945298971,-0.028476025182192468,0.11131175542082332,0.02140814631146114,0.06246778815505862,0.06502622870440136,0.047650583342808354,0.016573835343966437,0.07308118747912778
TLN1,-0.01896893053406841,0.004536366463487858,-0.02507550600081115,0.028984896645497644,-0.02801936125967136,0.06342658131497109,-0.024796819254603666,0.01455868673040869,-0.02595583968152295,0.025190297671084903,-0.033415603200564664,-0.014731679895590452
COL2A1,-0.018205897070243345,-0.048543920036383,,,,-0.011913414468993674,,0.03506586898174557,-0.04827471382941142,,0.0029195311124337185,-0.021909080068636243
SHH,,,-0.011813559277099045,0.0826336362840454,-0.010405329370428271,-0.011370075758838102,0.0891928659694752,0.01805941164026409,0.04653220307905307,-0.02778863991581427,-0.013005921821240555,0.030722801408037233
PON2,-0.010283450197034161,-0.07494038328855017,0.02068150184471449,-0.005622127027233064,-0.02002972193178828,0.012938514854611562,0.04426124719478782,0.10858771461499914,0.10086685268246154,0.006114228232111736,-0.06033414724352736,0.024540492732614994
ICAM5,,-0.03381068449715177,-0.018412270614666784,-0.014125228628839099,0.007685148785010886,-0.022205143779931578,,-0.02571674850280387,0.06225306405540784,,0.02065174778544893,-0.032462770354439154
HPX,-0.02067975276944559,0.14422954817965017,0.01100701666361741,0.05897281121135576,-0.009062466975065318,0.06644038292286018,0.030260043035870134,0.10904384689344954,0.034205522364874605,-0.02707744692919615,-0.02729975933148199,-0.02176731160123937
SFRP2,,-0.016678264715073568,0.073362265776576,-0.021397726611561693,0.06876106637330033,-0.022305178882743543,-0.03966568487915164,0.07111173557364775,0.020490910685423754,0.03973124834050209,0.03622776779568781,-0.0396686473508376
CFC1,,,,-0.016464807609868976,,,,,,,,
CD70,,0.014387249142097444,0.002767130505995633,-0.011449991925777605,,,,0.014586497010882495,0.026556973547924217,,-0.02743585773229361,-0.022968041977058942
HP,-0.03612455178694585,-0.02836437510434551,-0.02702705240051063,0.07290499877422522,0.007249670698447692,-0.02269553841816531,-0.061269000757845915,0.07966753271084315,-0.018638595400611635,0.08988073490996852,-0.008773827128281805,0.014166177055683076
CXCL2,-0.05577269096108318,-0.04241857709532415,-0.024408471703938322,0.06368765195292948,-0.012594609773249355,0.007859990463310776,-0.056161457999219656,-0.0038387442889449893,-0.013130216039894926,0.06238725516144601,-0.042556338774019035,-0.023148722927925417
NPPB,,-0.01618392820806035,-0.0074631939996186916,0.00477154471536401,,0.030641287191156868,,-0.05161916550128193,0.02527974788985461,,0.01913767221742632,-0.015270902253558186
CCK,-0.00380154279925757,-0.023509902697714694,-0.03525113506947269,-0.103999305211156,0.03489983368417307,-0.019132524016314684,,-0.016013028764225782,0.017668481038955325,-0.033064979523897975,-0.032353065641420105,0.001117575583463413
SEMA6A,0.003087399065877512,0.00844302454659102,0.021814548223030864,-0.018127432363244465,0.0033957415605249527,0.047235178587514616,0.002291033569966292,0.0018935255591953034,0.0032490938113997553,-0.04255968513866923,0.06185515552407113,0.037492855074347804
IRAK4,0.05558460243697271,-0.010149711107952273,0.01178906620919544,0.0015449643257952938,0.015969849667803175,0.023921320281435485,0.030175200864932687,0.004858216649353441,0.002404955451129009,-0.015759240626590117,-0.0008999427208329051,0.049193631612259175
GSTP1,0.010590148199645223,-0.060077403714799534,-0.03443568510794313,-0.028547551368870137,-0.059569250588299594,0.06519372870457599,-0.07607013553431292,0.09039158003885939,0.03625049184462438,0.05053811102357978,0.03373581394605041,0.10310688695239471
VCAM1,0.02463265893087687,-0.0369409554885451,-0.0352254012963018,0.010330739835180847,-0.05610220059229277,-0.039585008971882316,0.08317442015820391,-0.02287840823798262,-0.03903677416685192,-0.000377589286196496,-0.029963896331662195,0.05497959700938222
NXPH3,-0.011779293994082733,-0.025564930297928848,0.023877767112297138,-0.01286880506646909,-0.038237836005256834,-0.05427821898511004,0.035177858800318214,0.045516664692250006,0.0511088913300218,-0.0533288852699391,0.03431784232731947,0.0509168198044493
MTMR4,0.049737471385933554,-0.010114322402921488,-0.02276098311607568,-0.04349684444461456,0.025382784194667697,0.02527811910402736,0.04610616680062437,-0.013092308685224058,0.06600245084667754,-0.0037885520282293175,-0.017013245810471297,0.015455272295925936
LAMC2,,-0.012702691400581225,0.05085549022341775,0.04236709845257387,,,,0.0034681372647566286,-0.024324943860415688,0.0836328848360856,-0.019414574659366652,-0.02909575180328507
IL10,0.14315114752793634,-0.02683939068449943,-0.029665557611663187,0.04013684355127597,,-0.013097505656346502,-0.03679140770160834,-0.017224173755672072,-0.027324244940128604,-0.018834959051152723,-0.04834626274597691,0.08366753300218785
SEMA4D,-0.017000489632701926,-0.0012968483033371854,-0.06802304114358998,0.012254189048470006,0.00011325859758996337,-0.008568110370682554,0.05237124753387768,0.02093632578571506,0.09031457956750984,0.0479926540197594,-0.010170710471757152,0.03501913829278023
TRH,0.00839712303416381,0.03184770973087622,-0.0064304869881632535,-0.008623838516331644,,0.05442639776021724,-0.02821259456589609,0.048604544444898055,0.04702809925749831,0.005077746047803128,0.05209540487633785,0.08070696546609665
SEMA6D,-0.026597414536311554,-0.006775458702176379,-0.024645984445438557,0.015484168820952651,0.0988179422574303,0.02659515028359988,-0.08205466444192645,-0.015941444362247703,0.05138269511406475,0.011182750436143347,0.07266505060560127,0.03708129483334202
CEL,,,,,,,-0.004261972575674668,0.015979096649353604,0.022951608946143922,-0.038062838132688154,-0.0072511937566411,0.044292063557620935
PDCD1LG2,0.0523517602049237,-0.025710210908736507,0.018708508012643236,0.04683231766916411,-0.03999123994754966,0.04005596891414292,-0.07016717054162791,-0.02143914177226934,-0.00557114146599706,-0.049002108835812054,0.03421103029990927,0.0707840575551299
SPINT1,0.10981520959912569,0.0012438579761655424,-0.032920083275435275,-0.031531165034246376,0.06359140890735321,-0.01922431865269875,-0.005415621498563939,0.10080610706316681,-0.0006249311301066808,-0.03858024971811565,-0.03954620958696364,-0.017425925239981734
CTHRC1,-0.019949304470675545,-0.06919428947371335,-0.018147935750152253,0.03331136602013321,-0.023542215177899724,0.0454874870439588,0.019521720903583926,0.059700558290756364,0.04659124797652291,0.04888579488652397,0.03463863851187394,-0.03973276833593892
PODXL,-0.005229201975223278,-0.07063291283967901,-0.031348815577712984,0.056223104163293965,-0.003987131724700259,0.041094256942687694,0.020732352706577927,-0.006136128932437602,0.016656788055380428,0.07113743490634539,-0.009832099796940904,-0.0020242249509543793
JAM3,0.018221235728175425,0.030185712046280892,0.029382097972544246,0.046901274743046784,-0.013784355100783637,0.032260606879486474,0.15079993575911332,0.047386549540253675,-0.020651922570251457,0.03298512229976758,0.060751818184946065,-0.009961070266296208
TGFB2,-0.016871104983162192,0.018148801501724605,-0.0031787240682817183,0.057651433544205044,-0.07448591935013797,0.0134523529572489,-0.02332261526439665,-0.009665629163273308,-0.013907429551250699,-0.005202869869777848,-0.025752331798807235,0.11056718102323819
COL18A1,0.030917463952904314,-0.05420943896238898,-0.03465132289084921,0.11474409333811979,-0.017949130030428556,-0.03120115071249767,0.05396433375206097,0.07748046841452101,-0.004709998157732889,0.0025872657712396477,0.0019382026204898231,-0.06803985009306808
NODAL,-0.028156734751694713,0.05609751786765768,-0.023265720706183126,,,0.04768547106631493,0.10545727048561367,0.07453867959514139,0.011883030419909048,-0.029373772519544962,-0.0222020222429972,-0.023408974236681326
INHBB,-0.016045379682259338,-0.035424276813459575,-0.0014872753363704555,-0.013213116162068123,0.012305467911562564,0.04938076748687345,-0.015836901228192556,0.052372058235459235,0.020503506969625808,0.055772116412543586,0.04002335496929912,0.05585279560258304
LCN1,,-0.012702694258738512,,,,,,-0.02296221608971384,-0.02160667331478396,,,-0.01729693525590507
ARF4,0.03580003976609074,0.06801410462299594,0.05941871113214305,0.027803737064471038,0.025785014837373523,0.01973579004980485,-0.015018200786462656,0.07661406364983361,0.05915233898627454,0.03646271718419774,0.03170003735770576,-0.01921489977477785
CXCL14,-0.019710721943125505,-0.037911771466113374,0.004668628955625753,0.0017794139952298162,-0.016525043305272134,-0.008156451663245658,-0.07861170709156347,-0.052283984306911266,-0.05086192352038592,-0.07656900843747041,-0.012523720213467905,0.06226810953930364
