,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,-0.02556031165527431,-0.01874306375516329,-0.027481193965071,-0.037882270194030274,-0.029642477986997685,-0.01985153968813039,,,,,-0.037184008602030055,0.050650299296813694,-0.014826659356958415,-0.029614957836978446,
PDAP1,-0.017003612520007916,0.021299508964946895,0.03666923771056215,-0.004929371714347984,-0.005028293481458668,-0.0532127513989552,-0.00851911599600482,-0.004923687436439506,-0.026148738385186145,0.0066302596932566555,0.019839406548981406,-0.013001378251171826,-0.004197642716674282,-0.006877572283583401,0.08915862943399273
QDPR,0.06467512363395804,-0.05839156508797004,-0.07387550286009194,0.020160802072182116,0.06036007382854039,0.004449021012958184,-0.05793605498141183,0.11961914397291298,-0.012373725095781564,-0.05295911654704191,-0.07351023014299322,0.09888201526787642,-0.013162270160875594,0.05112337175124811,-0.013435966057138475
POMC,0.01917871853773378,0.0013226717677246658,0.03594497779410641,0.08719182785106144,-0.018224110850425874,-0.014645674462481979,0.0013272426493137243,-0.012175298049271888,-0.035184379097977087,-0.027712693032403743,0.04112159463009982,0.013312847661368428,-0.024254466994514078,0.06534771028031429,-0.055604855902525896
CCL18,,-0.023389572646298724,,,,,,0.194392171813101,-0.06820876755085215,,0.05721527108717974,,0.06120537233807847,,
CCL17,,,,0.07248313278721198,,0.13931442125629662,0.006551136188448836,,,-0.011816198460022236,,-0.03759928167387931,,0.02412346396066471,
VEGFD,,0.03660870148628955,-0.022648367437870097,-0.0009506095186979352,-0.03465834083984255,-0.01677198578689285,-0.010210821482018302,-0.031448448050604524,-0.02377198879268821,-0.01266378587669996,,-0.027161635147786682,,,
TNFSF13,,0.021285008634231994,,0.04096776264875418,,,,,,,,0.022574164359393033,0.02863927017668004,-0.031435463125251015,-0.025267180619518197
WNT5A,-0.06565121008299334,0.0631016877972767,0.06030233472593741,0.033240300738548466,0.021834659253422782,0.03112924148366675,-0.02723644917102262,0.005831834269981161,-0.026681276707210697,0.03856825052631355,0.07543625930579327,0.05963330493183294,0.00010697106894531383,0.044018621070666904,-0.02356629872275132
CXCL8,,-0.009781524006076158,-0.017199546883143877,-0.026006362894380006,0.013098552164234686,-0.03068351006009554,-0.00950876094533376,0.0870941390233706,-0.04757933837163595,0.0929449810795896,-0.04641810217585047,0.010602903728564247,0.009554405255354701,0.030616487984390005,-0.07171144806789329
GRN,0.13070446994580245,0.016676272431797864,0.010883241324062012,-0.010281674370001692,0.04299132076488795,-0.003381301922240586,-0.019055243339521997,0.05820116260036625,0.017200426595369772,-0.01703520807205661,0.00024026233164881728,-0.09173276215463069,0.04939888066062876,0.0029256812353297425,0.027684102023359528
MIA,-0.024095089990739692,-0.039276041126734065,0.0013732370279333599,0.014925736261748207,0.018634560677121267,0.04439243930063058,-0.011612659056814467,,-0.03223908751006891,-0.01734363510855087,0.0049961234048222156,0.00663998961692976,0.08331047402463648,0.10506199571955269,-0.046285649819592455
COL4A4,-0.021319242941913803,0.04664943686812304,-0.02954169149300837,-0.030257103327342275,0.11057287181896532,0.01647702533030993,-0.019508343691309497,,,-0.016823969488519983,-0.033332426397712306,0.051493495904162474,-0.0298808431720513,-0.017459070237797768,0.00634339410689061
TAC1,-0.018408452750406912,0.013984344755973014,-0.017342806147291844,0.006734814422877744,-0.06362498181377974,0.01497814479695001,0.0005803513873247645,-0.04914785849453138,,-0.018602859478014804,,,-0.02558021124642446,0.1527198449829161,0.0016844347510014829
RARRES2,-0.08523874788330209,0.05329836265059995,0.04392581155562355,0.05696395495774612,0.054588692772594795,0.06737349011256567,-0.006196239194208841,0.11184396407544153,-0.009992590279118262,0.008134108915781996,0.02309318749327067,0.004269548674397876,0.03359521001403734,0.023240697813096994,0.010554820060077488
FGF7,-0.009530266360879102,,-0.037044602858006065,0.01432422694227616,-0.051494728851064896,-0.037466474725971616,0.007654436812947268,-0.04805122393040912,-0.022552082958373753,0.011869289826102776,0.05423262014142802,0.0702120492597448,0.012602408792352651,0.0688507607783081,0.025617482505476345
HBEGF,0.0467930893485092,0.018800365226042386,0.06884871581459522,0.0705083534916599,-0.03346032245635978,-0.008830043040818632,0.021120150049035107,0.061167940500411445,-0.045734149757364805,-0.054472321382488524,-0.02144461427216146,-0.044631782654526816,0.015157052838687493,-0.01452780496224297,0.011639943098475363
CSF3,,,,-0.026170868058882735,0.08601246144519849,,,,0.03384485313298383,,,,-0.02125604149008761,0.020117729271983763,-0.029705143963922414
PI3,,-0.024606816569319068,,0.027130631721508022,0.08917346818009583,,,,,,,-0.031946722086260704,0.04310831568311581,-0.015450728086319511,0.011673454409113838
PCSK1N,-0.05716498403646399,0.0027191797131470193,-0.0004815810993256858,-0.03324515375187622,-0.06918308112028583,0.02941199330605224,-0.020080065514989857,-0.13178908972778117,-0.00446902845096143,-0.009173680131875394,0.020305308555079452,0.015976063345769762,0.09735964868360523,0.050159578384699754,0.02314809353929199
NTS,,,,,0.03390145423418327,-0.018775473414429384,-0.008935841073815228,-0.028313705339218075,,,,,0.08143961697313026,-0.030079288191404086,
SFRP1,0.11289122640986227,-0.0019084059717629429,0.02647365491115754,-0.003983880139417353,-0.032684429077465355,-0.01692025736172469,-0.013920454313390451,0.03474156026958901,-0.038121711135436026,0.04590193264260345,0.012774786382342368,-0.036192588513081485,-0.0018124098481492753,0.030219062597380473,-0.007618739507257893
CXCL13,,,-0.05639122477001436,,,,,,-0.03949306346660043,,,,0.011086583657665128,,0.05844981907169005
MICA,0.002828598203109426,0.05592004346356317,0.019850667012696888,0.02597963164199765,0.01999332759166485,-0.0238688262138202,-0.0064840880363617485,0.06387837623696903,0.00020793900521164294,-0.0025029260778904228,-0.0021708260572856574,0.026128696054926657,-0.07346826918462493,0.036710754913167,0.014561636928252814
TG,-0.02131923813754032,-0.036832902605596685,0.0003773502063049689,-0.020674905178174854,-0.01135425545877965,0.001967200350361958,-0.010074172233886458,,-0.050739730130609825,0.06050966387701287,-0.04292687546094822,,-0.017494048779021547,0.02319189980709006,0.01233324058317143
ADA,0.05802523266365688,-0.04846822715097218,0.017553668542622847,0.0015365981656546874,-0.003133077292924518,0.016318600670881443,0.018824854499112077,0.07887090623698315,-0.014127674755426943,-0.015074336855935606,0.01355517017324697,0.03937940807005569,0.006522240762086104,-1.346867070350791e-05,0.005672057007543559
LAMC3,-0.04084171061010431,0.005850180038632068,-0.012647220574786656,-0.014275740705085164,-0.038154910436636914,0.008855990240203235,-0.020106433142874264,0.0044122002927752865,-0.023983316999762777,-0.05143598984855055,0.09000388497223602,-0.003412984732462906,0.027247013485541486,0.03884407830458248,0.01345927931180205
CCL7,,0.07497490242051065,,0.06112589549633977,,,,,,,,,,-0.021284997127771522,0.0007454986932928115
NGF,,-0.025544347807738094,,-0.03424951041330842,,,,-0.02831372398191446,-0.04724119586772944,,0.18491996362425428,,0.09347984369325944,-0.012283384915694473,0.030641016322722155
TNFSF15,,,,-0.016645243811626614,,,,,-0.0227429202778367,,-0.00513511493832284,,-0.013199636844138012,0.03902368036707355,0.2076782361027356
HMGB1,0.032678122316548174,-0.036452933049714996,-0.005614927452908995,-0.011952512257665394,-0.03168807478155268,0.005433611411510358,-0.014505720739926413,0.08683095769685328,-0.010965622402086232,-0.01400185923291282,-0.03863966777026342,0.03657295293762191,-0.053464647500898785,-0.017412879401364746,0.03158101018392482
ITGB3BP,0.036435613826356045,0.050295511210294734,0.008099751005172946,0.0017836445172332415,0.0028873359115705504,-0.03301567163980721,0.012119665646016815,-0.05653632448627961,-0.05332825279200476,-0.0009448675730640657,0.0985480779171725,-0.0005775055396367981,0.03311184975103194,0.055990530639510455,0.013051346148014424
AANAT,,-0.02158534320108418,,0.061466461163306126,0.019648364434665073,0.06362077805918659,-0.011612659702740214,-0.026619064534695647,,0.07025845271616332,0.10649427147516699,0.10288063363034362,,-0.004239603231479801,-0.01813792431807027
RELN,-0.017674213634909747,-0.03223731538252917,-0.030787788806096283,0.0069539461604833114,-0.012652996335439658,0.03352378320903561,-0.000724058995587757,-0.06789804114241531,,-0.017547650198302612,,0.015200519800804311,0.006770124177829693,,-0.02355536274202632
IL15,-0.04926225728887558,0.05296669917903937,-0.01340236105017541,0.09511503854472605,0.08201559368593007,-0.04045520577072669,-0.013534949739673442,-0.003603227267090576,0.033517287851659944,-0.014700420663396843,-0.030877573606925966,-0.039606506759872956,0.06906471147731251,0.0032409076055362343,-0.003573829438911439
UTS2,,,,,0.023794303654530013,,,,,,,,,,
BSG,-0.05597441520198861,0.00675440267780373,0.03286043719794646,-0.03113229459174675,-0.04275735744875077,-0.024562984349449993,-0.031093473687562646,-0.12546387396767036,0.014117359241570676,0.020427676440868268,0.1112388172279277,0.022194658512593834,0.021061131832150214,0.04803454441702745,0.059175711420694825
ADAMTS3,0.009992322779462263,0.006880174228041875,0.013795427563882634,-0.032119682769853296,0.016720876020170167,-0.03144535535682413,-0.03815608514535434,-0.04274396284953609,-0.04462057748084858,0.004126403867106275,-0.03287970148258774,0.021682014566189806,-0.008283883223544175,0.06317077777072802,0.09058622656559887
CD34,-0.016458144375998435,-0.013167105583279812,0.02840503957248617,-0.024325400326040088,0.03970813394478309,-0.028122403033421783,0.03395539560532047,-0.009082268024115622,-0.05700856211441195,-0.02343204643328212,0.018240057355645697,-0.008366773612451774,-0.008737949222804058,0.03921745050964996,-0.005995327792627809
CCL23,,,,,-0.02213738620413416,,,,,,,,,,
PLAT,-0.08865228953196629,0.032483036364132835,0.02268675001210296,-0.06248155927921719,-0.07036078701562458,-0.0036872288242175955,-0.04309528812415385,-0.029708704991805824,0.028536780017801817,-0.05779451774509798,-0.0021629017203386746,-0.01837378520616979,-0.020381213877572895,0.014498719239559987,0.021436523448613014
NTF3,,,,,,,0.04223437917630493,,-0.04844376905623102,,,,0.007374832996272223,,
LTA,,,0.0974726316537703,-0.019158358545807545,,-0.013736463908757535,,,,0.14562849413699663,,,,-0.030309084132798515,
CKLF,-0.016125848567012564,0.018249730981613324,-0.0012255452662403117,-0.03261281123142809,0.07171274846683494,-0.02350747246492856,-0.0026601978935688548,0.08538220926228025,-0.04564722049949966,-0.00022979952111680714,0.05130955143904396,0.045810196388725945,0.029793673577605272,0.05842733141156765,0.008114851623086809
APELA,,,,,,,,,-0.041925354641381196,,,,,,
CD24,0.03298618735283347,0.09079837445310801,0.09140596958587595,0.02173791510496792,0.015467618318261161,-0.017062090735124293,0.06324566108207459,0.02664066847518294,-0.039262240658675084,0.013284067824732649,0.04669164480188515,0.03655154541278618,-0.016070525871680657,0.04495278126416064,0.02854816823670658
HSP90AA1,0.11606831795265586,0.00816202879225326,0.05996245182211976,-0.008935376887183582,-0.09282547469416698,0.03722420612517498,0.018932494547944823,-0.13368031308637424,0.0001730022641525814,-0.0018942526346673518,0.035096750651961925,3.512565680544278e-05,-0.010288897435513929,-0.042857282939180334,0.017244177764327843
BMP4,-0.021940591072137933,-0.05177164212357208,0.03962769432703466,0.023152713796988165,0.0017384605800095335,-0.0010409092011497854,0.01690085567191986,0.021329105650842027,0.061604373141351795,-0.012526278275965945,0.01888375825440947,-0.019056852164629216,-0.01931008715151156,0.041664648610448246,0.0360277202848028
SCGB3A1,,-0.014877742614118164,,,,,-0.0097953920390798,-0.0356514390168451,0.04416889204003779,-0.010257760400208154,,,-0.027411480658722964,0.004573898223288114,-0.006229546342433054
IGFBP4,-0.05452443876797619,0.03895959372920253,-0.008813844279570946,-0.0003345284212467142,-0.008516804014874882,0.04662279460484034,-0.04313871478061371,0.06585056414916568,-0.03964989570676517,0.043516549772783006,0.028182587508568946,-0.028118189953331818,0.01639378288386099,0.032097027890850977,-0.036848497227069496
RSPO4,,,-0.008266160401935932,-0.029325224306481667,,-0.01597634378052218,0.04835411529828591,,,0.08103441877235715,,,0.06159682238408192,0.03658104609250557,-0.022871204105528647
LEFTY2,0.06640981516065604,0.04537432029546761,0.02338741594501757,-0.016170424157250642,-0.010128213952975631,-0.00880358752220977,-0.010740765600047678,-0.009261312785286694,-0.025715189355278247,-0.018147507380177338,-0.035090642439266566,0.048307555824367604,-0.01027569817230593,-0.016571205892610998,0.040904788847651974
PF4,,-0.015433269735126083,0.0421163076939555,-0.013041768684375345,,,,,,,,,,-0.030309077119051633,0.010225084090330554
ANGPTL2,0.10570301915058312,0.009807807858268626,0.04366835840404842,0.04778445911463238,0.06650135391303164,-0.03627723914795674,0.022504432872044365,0.12613937680174206,0.033356851224251576,-0.0353166597305663,0.001193957306901843,0.030963730226519305,-0.06881667501837442,0.025670875574236095,0.04335737899860365
LRIG2,-0.04316361796242382,0.05844569342382112,0.05853206938039994,0.009667144608146588,0.047611412234488615,0.03831088756643822,0.013013887862020481,-0.0730082730103123,0.07713063185920696,-0.0011500006067750599,-0.017182233358139853,0.11745836803903319,0.047548699130192044,0.0207427742446437,0.046317487353939715
ICOSLG,0.04857259886664406,0.0503214862972294,-0.00266568626193843,-0.02940887139525325,0.0177934556871945,0.010932049506450693,-0.01858982216085062,0.047774555239210995,0.00759734687667613,-0.016582540293492168,0.008000709706616713,0.005236054248300452,-0.043027641654843136,0.02815669458662063,-0.003952615291912352
WIF1,,-0.027769663863248174,,,-0.030711868293991116,-0.012328566084821505,-0.018432897031802047,-0.06485871075232529,,-0.006969322519495772,,,-0.017160790942359196,,-0.018066228600532613
NPPC,-0.06032707140626033,-0.02342141065345909,,-0.02023099941342348,0.005344405477369609,-0.02404911519291441,0.00718013232194313,-0.020461188495793918,,0.08051408279871453,0.09844022631372674,-0.018691341541852414,-0.026279611466391226,,-0.004358057809079371
LYZ,0.055218879625091775,0.03796961667839332,0.056189415905759224,-0.011430311156414187,0.09689323380450734,-0.04279912826910902,0.013376520030699016,0.10140201176981414,-0.09398628272207774,-0.033557640590874134,-0.018388563584255842,0.01886365431579855,-0.052422012703054736,0.019109886914444874,-0.02624296102701041
EREG,,,,,,,,0.08017971865273962,-0.03006990033291636,,,,0.04530257823909925,-0.018034740098670638,-0.020626978292546075
SPTAN1,-0.021549015331411844,0.0007095566877507093,-0.042761412451334344,0.013558817317825253,0.008560914798239366,-0.002803235254859686,0.009722503154685693,-0.15017896368666608,0.0016852547938680312,-0.04823862525365496,0.08081475942921673,0.009040100223949408,0.009516471988505349,0.014751038751778625,0.04534227296204791
PTH2,,,,,,,,,,,,,0.01999624299533754,,
LIPC,-0.02729500670914998,-0.018894378710365402,0.03349373451259024,0.038144880524275275,-0.0419993982751348,0.006705096154038467,,0.02115680227177671,-0.027089435173457452,-0.023092989008427923,-0.021794082587908048,0.005792735530356323,,0.02705270170665214,-0.027939410398042666
COL8A1,0.04418418406643646,0.04541051195210969,0.019251646302091047,0.0498411628325666,0.0056556244946285444,0.06641056719135653,-0.008787600136591519,-0.021726593588684003,0.10778739472718186,-0.07502278336293867,0.024547925650675352,-0.029890641760679685,0.018286120610102114,0.03497440749947357,0.025767694384038677
GSTM2,-0.011821818948911376,-0.004876013384019655,-0.0045566998235875835,0.008133587489677584,-0.008719391716590256,-0.030376616694932468,-0.02895199745329793,0.00046095238295462926,-0.022122083714906267,-0.009637047233504885,-0.0718701404950549,-0.000525236358623154,0.009961487576266305,0.08901767994960519,0.008800212304249128
SPX,-0.04459680801740592,-0.01904030732138643,-0.05116836504895972,-0.01422113622303044,0.039818186036788966,-0.029036657452645918,-0.0031073183024144043,-0.0834999665985216,,0.044270928189291535,-0.004694948693908423,-0.05631372194897921,-0.010771877542948149,0.03288618298714354,0.005140273921843833
MFGE8,-0.040809754020001386,0.015531755247083038,0.07436803212579772,-0.009979579084611018,0.02475758594901986,0.031810203933108204,0.043353986449831024,-0.03914058759459524,0.03237926006436785,0.005886797077614351,-0.032853380483005665,0.04243976279214167,0.024775063383112823,0.026704819806857183,0.003919322972226088
TGFA,0.07860105955977538,0.026139931183140553,0.07166339604615464,-0.0014371619907081138,0.06933207555678361,-0.0007917687019890799,-0.032687403028832634,0.07408443610511897,-0.040524953645257385,-0.03310469005521087,0.1018749627800117,-0.0468266302652076,0.03744118824145233,0.10126728387734545,-0.005029952886589867
SLIT2,0.019781726573787455,0.041783232042849526,-0.03875438680464077,-0.01680540665409971,-0.05183141304618722,0.017928844991286393,0.07933313819775101,-0.048578025295597765,0.02309675815772611,-0.021099347816315527,0.03640424686755164,0.06618008869253604,0.017362572584224394,0.005812830853607277,0.014249701468189086
PLTP,-0.047746262181609794,-0.05120597696122808,0.043159688208079666,0.06343123508935902,0.04360896931507103,-0.015362647564803177,-0.0008216613551924117,0.16478857434477354,-0.005234230100989977,-0.007165866005474106,0.011536858323217488,-0.06407939205752664,0.06315486592592232,-0.013205579787378205,0.039618551036210745
APOD,0.08920125019053125,-0.046185789583330396,-0.0233925571459038,-0.056423529017938505,0.046345837690004985,0.04413242291796821,0.04208992519035388,0.037260758221727724,-0.013771326933630024,-0.07316850795401793,-0.055931097110910946,0.036085992910661294,-0.005962802565399283,0.015058909812268373,-0.01697732090063583
B2M,-0.0007325428377993032,0.10921923263997028,-0.013703085738407846,0.04741082344513066,0.042782853112457046,0.01851931634167288,0.038977496673827244,0.17223755323503628,-0.08709966379848945,0.0222499484635925,-0.027753232615202596,-0.016445747700606844,0.02896371748766155,-0.010047687140625585,0.008005582280969157
OMG,0.1041160222137768,-0.014110410893497263,-0.043818341132031924,-0.035267125394208,0.034606576227211035,-0.00220299352716755,-0.03878454120047359,0.09680488485787608,-0.019043433096614635,-0.027791293692902872,-0.09953364611785726,0.06562720821124442,-0.08571126976762662,0.005526341142212376,0.01140147354036085
CXCL3,-0.017168450089105537,-0.009815173487008505,0.003274742049225591,-0.04328559128805556,0.005469835995559459,0.013393729170582262,-0.010478997431499042,0.0819728308026269,-0.0177216520914836,0.1779500335632803,,-0.03275173425663401,-0.018282181790814606,-0.015819815468197974,-0.02120689081294162
CXCL10,-0.054144964448754544,0.043259471830249134,0.03539515783880368,0.030180979824495073,0.01861539779001836,0.0035858437232221046,0.0020541436842861647,-0.009894526555328373,-0.025948628429486673,0.1277750517839779,-0.02719074874930884,-0.03116437780359176,0.03292640715200798,-0.018395495371324094,0.08817389087150085
RSPO3,,0.04779835966961876,,0.06000693796610266,-0.019813790032097423,0.0244569122834007,-0.025446187081359338,-0.008233039717387963,,-0.011063175667194551,,,0.05594734284574103,0.03550305720731677,0.050717585293780745
CORT,-0.021319242598744157,0.03283644127232329,0.026656768977454014,0.06547408044015701,-0.055291664969101297,0.026827937743050617,-0.017659062336728558,0.05647587015065621,,-0.029350261488849214,,,-0.03070223024240687,,
NCAN,0.03794169999300498,0.028663301178076597,0.0032719445123718747,-0.045680776591081954,-0.0359905637628887,0.04152033912626875,-0.02266288758873746,-0.039055323912129854,,-0.06678480900479004,-0.028025485631813465,-0.0075572508870416,-0.011455945588388571,0.06433107745255415,0.07023459887222473
PRG4,,-0.02237435034695424,,-0.01494792574033049,0.08495597156269936,-0.0204171331147876,,,,-0.012934681165351347,,,0.03379383908902717,-0.002492928698326274,-0.024937060334651304
ZG16B,,-0.020630938616406684,-0.030080889994361523,-0.017348895949101165,-0.029879495045104575,-0.01091486755085125,,,-0.03392300504921722,,-0.03052553472870054,,,0.03523700113876856,-0.01528444850367271
TGM2,-0.007430108638129965,-0.0037715390016789378,-0.038870902762695295,0.021208988533057214,0.046355720469419055,0.0005772470586319448,-0.01138471138492219,0.048982620869642786,-0.07414192368087888,-0.03545499444633438,0.021257968077075043,-0.04209317578204375,0.02921792909010187,0.02448281515246653,-0.02412972810585273
VEGFC,-0.021319243971422826,-0.028408688973063596,-0.0021539485761512575,0.018036717014240512,-0.03648760970644977,0.06278136223966785,-0.01209865611800306,0.06712127161199376,-0.019092404355573037,-0.01320035770386449,-0.0395671554724901,0.015437614693367263,0.07001657769050419,0.06365871962463637,-0.031145528464493685
WNT6,,0.09410614266309797,-0.027818708423651927,0.03593445812522003,-0.013002452681888,-0.02429064842695862,,,-0.017325624774967616,-0.011520605626441534,-0.029029787110804697,,0.03931678845264051,0.00757893720111172,-0.015793420969740755
NRG4,,0.034831245418416465,,-0.018192309431896363,-0.011570759517698434,-0.007429348870538789,0.021048692854816163,-0.03666688692992697,,-0.015399756940788462,,-0.004869756965520198,0.005478454346145171,-0.002351492454243422,-0.023750882760497815
PMCH,,-0.01579335808175281,,-0.02520721707679447,,0.019033977543644727,,,,,,,-0.014035571752314738,-0.017916128954622846,0.03550373476665055
COL9A1,-0.04464795572059891,-0.041386731471950086,0.047539273543423896,-0.019000539422694206,-0.04371639994837004,0.0096053741919584,0.03505711432660288,-0.028722772926050688,,-0.017547656928941974,0.0958520783568117,-0.002959019156166435,0.014827570642510553,0.14652653905779683,0.031491728350555005
GDF11,-0.07084884729453714,0.007072549817826396,-0.022608100947346062,0.020448009130286885,0.01803238228978816,-0.011008215229050414,-0.023078040774640665,-0.04668087552283325,-0.005288837352942977,-0.07822244881497095,0.02715224514629316,-0.003216163636770497,-0.0747429012266305,0.040692595800323056,0.04064840416865374
RAET1E,,,,,,,,,,,,,,-0.02369516985996767,
IL24,,,,,,,,,0.0153591410440197,,,,,,0.05346757573633237
SORBS1,0.07091231511666492,0.0847260738445819,-0.021813551741936006,-0.01918518695146238,0.005615160133240081,-0.03067376526873009,0.023973977556608357,0.0071746070962946575,-0.0007093342863503813,-0.006108455034565518,0.0002955884846725768,-0.03488021444055267,0.06764893784175341,0.007001901627423248,-0.005417841828423948
DLL1,0.06044331924399716,0.03831181017401058,0.030607696729835873,-0.043363484441633814,0.0022814595664180756,0.04006173561185588,0.056057477690249144,0.016527229413491776,-0.0022222082412348765,-0.051955959552158405,0.0032630478449247177,-0.03131701403120187,-0.009289294032979139,-0.02050442177212766,-0.021630240786918376
TLN1,0.04176377742054567,0.018881417168225143,0.06623685630596442,-0.0554044153879471,0.04858563898545793,-0.0027623171551096567,0.026572132347075676,0.08675311981342793,0.007472487312192707,0.06334455774302736,0.051735560094103426,0.05643153857668219,-0.02161434749328922,0.006253897695180347,-0.008001181222631106
COL2A1,-0.02002422100329526,0.02761412412550007,,,-0.010333401048371526,,,,,0.02033327715222464,,,-0.029568193073577297,-0.031435460695181175,-0.021398270550827696
SHH,,,,0.02149996636675425,-0.0009927089060686321,0.032742870904402956,0.08798325568750127,,,-0.010257759503616038,,-0.035673720899393295,0.06733940229221795,-0.00788743381372804,0.021873051280640394
PON2,0.04396899515740891,0.024704251635448038,-0.08391552749120298,-0.038513204100732994,0.05597492629637427,0.03844245420056518,0.04225334840722732,0.016967098105911176,-0.06771906908093994,-0.032401733591770315,-0.008018040183236486,-0.048058661481793816,0.018462212160558305,0.0013548288597960384,0.01874252093508242
ICAM5,,-0.040098613284982036,-0.03580892537139434,-0.02420982704725692,-0.016601452367468603,0.07067865965522807,0.010363089582976447,-0.07967084701876585,0.03657396236573598,0.03258624045685385,,,-0.012389797963785774,0.0388487001063055,-0.021895309856626587
HPX,-0.0028119287488504625,-0.018684377735904045,,0.028932106587937434,0.026839116321731037,0.005076438704271441,-0.009795391040463173,,-0.0402084251933663,-0.026073177397702815,-0.05002672476515124,-0.01116999111733991,-0.02892693303269603,-0.023579610182250417,-0.0379036568906304
SFRP2,,-0.01977999845376198,,-0.017690801261314316,-0.0016400158505997786,0.02846457340655384,0.004232257064933402,0.04940614095824385,-0.021111748809130467,-0.003167086641390638,0.006781072562373649,-0.03293323191033627,-0.0748742633516647,0.010427291202240733,0.007293877956397983
CFC1,,,,,,-0.013736464738923006,,-0.029918914973310257,,,,,,,-0.02101579421899831
CD70,,-0.015877551945838248,,0.03892768175817826,,-0.014208614470971341,,,0.009401203605481582,,,,-0.035499834780790974,0.018437290040959016,-0.02992843837261324
HP,-0.039732511165796666,0.05019912967199573,,0.046065522916813484,0.04859286063486996,0.024541897900128964,-0.045414085231522745,0.15930519993901376,,-0.035829825212455986,-0.0053554707645572346,0.011826977717608773,-0.005834968630856674,0.04527544853500197,0.01299343009827709
CXCL2,0.038395796024002955,-0.03565497121495497,0.038985911882941295,0.011953761169636465,-0.035798996587964975,0.022185569994949694,-0.013613194737200952,0.024630360771117413,-0.0788726961704989,-0.020302571453645165,,0.008149954869653215,-0.029499770752548546,0.012802802535723074,-0.01684706020749847
NPPB,,-0.019193727908750045,,0.07766350485306481,,-0.012028207169398841,,,,-0.013200358663964363,,,-0.02097761262553415,-0.021910908448360203,
CCK,-0.04581195187699102,-0.04768579740715025,-0.07083697669777109,-0.03379652207430798,-0.09244036797749676,-0.010145229914513039,-0.07175618923704723,-0.16878600300521568,,-0.034003490120040246,0.020424758210432215,0.034705079395262725,0.07811987458787312,0.0006758385658406417,0.026181831622795217
SEMA6A,0.03806901048334528,0.021759794196985944,0.04870789500636545,-0.016442276436414334,0.040202781405567864,-0.02288586723471354,0.03124056765003758,0.03679291852240046,-0.03112748614766268,0.012484955583742106,-0.008649425604452933,0.02402880639566396,-0.031577100945030724,0.01916837719967847,0.020944645554619994
IRAK4,0.06710744218974142,0.03989974399757269,0.018821491357635677,0.02897834151745581,-0.021782850186551458,0.0033590388375443836,0.0002370029126386139,0.0014238384806801033,-0.06301473765597379,-0.026177737444508808,0.0704245682498762,-0.015163002343313515,-0.019052316799892464,0.060261619283944697,0.012698988107328337
