,UKF248,UKF251,UKF266,UKF275,UKF304,UKF334,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
POMC,-0.004036845024139454,-0.019480573878532678,-0.015853388260965513,-0.01755460260620044,-0.026941266168706176,-0.03270311197237932,0.013472994527988795,0.06623467354040116,0.11388698456164877,-0.008221546220208648,0.05947910431891055,-0.01903333048002719
CCL18,-0.02480501256303614,,,,-0.0033928647000609443,,-0.019964872744221117,0.013702192901982477,,-0.050438575999962126,,
CCL17,,,,-0.018868923944705684,,0.009980956757473985,,-0.004352061107975324,0.03988181947472353,,0.07361878476636993,
VEGFD,-0.02480502043978942,-0.015703162087269993,,-0.020103242507538983,0.14497090281501396,-0.014944242590776195,,-0.021606672191000063,-0.03093289095385303,,,
TNFSF13,-0.018718664412301883,,0.012256951833587377,,,,,-0.009013912057185602,2.067052955850376e-06,-0.016446957789469353,-0.015259609066756812,0.12093246841064825
WNT5A,0.026054293302588495,-0.014460509406127352,-0.017759874989756303,-0.030136543573468608,-0.04113023214977568,-0.06458497526485792,0.06614443976322885,0.05656493533416195,0.042009782845470744,-0.01908941444854565,0.026977761427103335,0.0008884182323587386
CXCL8,0.005004111083508214,0.07514718874208076,-0.019716612703262835,-0.0025633209075007954,0.008767591844571047,-0.02048277377564768,-0.01403109705024905,-0.042097522418075926,0.0699995224500167,-0.04475543149470823,-0.019402328547083965,-0.12078230433063092
GRN,0.0412022143606137,0.047991174856909846,-0.09995190935047767,-0.027074160883721752,-0.003965011613806996,0.06869248993047831,-0.005067038107437995,0.034188907847994,0.11908716260325514,0.018921024935153474,0.04656691711707915,-0.025168239503301958
MIA,0.014258525771087466,-0.013965294193955645,-0.025063665339545745,0.01909575636475062,,0.01198249040795395,0.08694596050675978,-0.0201428234482731,0.17853493308154916,-0.005416443174030331,0.0389937385531068,-0.008336998114531457
COL4A4,-0.029790618553283563,0.004618287525364967,-0.01318828912499294,0.10609679950941359,,-0.019853579634416335,-0.025241837238499123,0.01391463951987101,-0.04517873216898331,-0.02951761610507441,0.039836536763672464,0.0739748238332217
TAC1,-0.029871310773837787,0.029880342286644084,0.029276796913160225,-0.006977417422285714,0.05736813640445028,0.0289856318900808,,,,-0.025269262018847827,-0.023830050138279643,-0.10251933277046052
RARRES2,-0.024323052176565208,0.011310896711219796,-0.012119357854000964,-0.030805702282323735,-0.03889026403698894,0.002052561589608336,0.07559817411607314,-0.03803420711640517,-0.08918898001293357,-0.018446203214358758,-0.04939307808799736,0.007281945295178328
FGF7,,-0.01772392205471369,-0.03779985450922865,-0.003369521798101973,0.027143209289241774,-0.05341165428629493,0.02732406128854793,0.037701871930482536,0.031505461420421876,-0.04957450995571198,-0.03729737955729468,0.02710486226012874
EFNA2,,,,,,,,-0.020535695932554974,,,,
HBEGF,0.05115368505008417,-0.01756689226337859,0.047508007156890915,0.011864024442106139,-0.015771915163503163,0.03194665235320945,0.044545118531349126,0.028292186942790228,0.03802901396193884,0.06434029804230317,0.007910029356206693,0.03769390152792894
CSF3,,,,,,,,-0.015898608008394086,,-0.020997656224266026,-0.019085147141141956,0.0013940476339951028
PI3,-0.02609591903915668,,,,,,,-0.04446925003578358,0.014517256647449479,-0.012877949231577784,-0.04146568431914144,-0.06043010661757564
PCSK1N,0.04301279386430798,-0.014480340226775138,0.0021953574344521125,0.0017678463025085351,0.11100097702065305,0.0081704565868372,-0.04875363595730527,-0.008577394996064039,0.0012239610578309696,0.050269030640519734,-0.031033478583072344,-0.04789180314776443
NTS,,,-0.01609990453447653,-0.022504663433419853,-0.022736230773850726,,,0.04069474270784038,,0.10653697118229045,0.0010247306133451292,
SFRP1,0.027877914944856717,-0.03071839941276198,0.11877367504905958,-0.034827156273850565,0.008529077007241375,0.00828007050467722,0.1024730865292232,0.03399577659960865,-0.06960495059807802,-0.00214704494620966,0.017804132504911016,-0.026545317037692463
CXCL13,,-0.026510933349763205,,,,,,-0.0360088743679665,,0.03672460070467021,,0.008205568323375835
MICA,0.046244782280858036,-0.03924244338971668,0.069226960626901,-0.031614543548955626,0.008723677716376738,-0.040399870680884346,-9.800425055755492e-05,0.03655502293220098,0.03823623093779126,-0.005740949381524298,0.04368561555940039,0.004016327604526435
TG,-0.0027188387500325594,-0.014908291475779005,-0.018583533981345438,-0.019009726808293364,,-0.005081915247933522,0.05640997734080794,0.02449417208938868,,0.025476804712083006,-0.025357584439791157,-0.044905780055458575
ADA,0.027509911034992483,0.0167634990104704,0.026042250302426,0.041478720432676315,-0.05069209996618256,-0.017088201006716756,-0.011892809556566923,0.051640159404212765,0.04330593976966611,-0.056532285383882,0.07399227827303102,0.06405698875031417
LAMC3,0.08837924570013979,0.0006684783133944849,-0.005545366905189792,0.034881566703625945,-0.07249044150248664,0.042699396398202014,-0.03785116200949352,0.03044602209510624,0.09196684133767424,0.019223631796508517,0.11122729465163018,-0.009148404453796576
CCL7,-0.01577808346211866,,,,,,,,,,0.000363124679411542,-0.056480653381613934
NGF,0.04067397062754022,,0.06383083715903039,,-0.022736245744150164,,-0.02966906138332848,0.1449356603953298,,0.12082914178144298,0.08891024748772478,0.012300802814850114
TNFSF15,,,-0.0215325702757682,,,,-0.029963243522846874,,,-0.013039184029990495,-0.03641676810025944,-0.037832221340688026
HMGB1,-0.028582254319804837,0.01603484619424862,-0.019507372403990492,-0.051065845828597044,-0.03734714201215264,0.046212127156528095,-0.1277001881141458,-0.04977572066302747,-0.11988726838991036,-0.06454140740033165,-0.05544644585890227,0.0018735236612852013
ITGB3BP,0.0006923092354281702,-0.006613880538379938,-0.011033892855830594,-0.03856308225200169,-0.04658269784400298,-0.039764122524026405,0.02588495758776954,0.012047361901337702,0.043260852274905406,0.056637649676635135,0.0023601358554936544,0.03221715349556402
AANAT,0.03656577834214981,,,-0.017095558411887483,0.02899819519113557,-0.01870457465726695,0.18584131051275382,-0.013042396062857318,0.06408819911942192,,-0.021160182492056444,-0.030674743817268226
RELN,-0.02764046602966332,-0.03498486829064601,0.00616536927072644,-0.008147340210622734,-0.02678605198431744,-0.020707578603646772,,,-0.023524262135672925,0.00724349375075215,,0.0042821602858641155
IL15,0.004382995691122725,0.0347729126957499,0.008669769460412697,0.014301038987986738,0.08940044286026116,-0.017347628483237544,-0.03515139367136409,-0.032475435366233096,-0.0234543749799198,-0.01980229626672255,0.06785813453015876,0.012787796394671279
BSG,0.05246227007006044,0.02891767182964646,0.041746903016243224,0.012753267862431706,0.039395521558610126,-0.02086363430988127,0.05022786725542776,-0.029019105080678956,0.13256828496658205,-0.05742000982198134,-0.007158515152792619,-0.08797644498991146
ADAMTS3,-0.01501618149483524,-0.012545384544809392,0.07066726305525398,-0.02347968184047617,-0.002128548782013887,-0.028826159724884656,-0.024898999651908903,0.03919510283823639,0.12047194899474988,-0.0003648985657119255,0.06120336152409365,0.010639661375550807
CD34,0.025556272325173057,-0.0069580856552650784,-0.01437604571900055,0.10377182155766312,0.01080932930540341,0.053551387459064945,-0.007091042820150117,0.0010683804907040157,0.11161158118621398,0.04861495218748334,0.05591543264998775,0.004391248640405531
PLAT,0.030782405402870517,-0.030063118551751127,-0.0313629253968659,0.03279128001796257,0.005759424566125071,0.013181386304544475,-0.02895099942286082,0.055430895561756524,0.11969011810874003,-0.0713891692035716,0.06874403745895194,0.001866730922893292
NTF3,,,,,,,,0.021182391942093003,,0.06419136047510021,,
LTA,,-0.01096360441165735,,-0.016464804386467836,,0.02172682358888104,,,,,0.016489945646482016,
CKLF,-0.04893880303529001,-0.027685136031310904,-0.01835303467639472,-0.016786947172723336,0.01416037686169054,-0.06492169765733946,0.050112190526275587,0.0025610581030443376,-0.019502993162290583,0.02038550710371354,-0.004196441766944086,0.06892311789641853
CD24,0.023185558254007175,0.0004630790035859511,0.015365903877524293,-0.06133260448630872,-0.03698373622677449,-0.022988031960555138,0.03788421324656407,0.01646308104392332,-0.01874251254161935,0.027566118654803063,-0.02392608144844933,-0.008471104053685875
HSP90AA1,0.022027529069007307,-0.02155273352112107,0.02622380291535849,-0.015167254485195935,0.11272620578093803,0.028495681752892996,-0.06731615052331788,-0.08457610087749898,-0.0861308552072935,-0.0944198016396204,-0.07505473965034892,-0.06939089269998568
BMP4,-0.04735234056702437,-0.01162206336290982,0.02072602901906289,-0.04012946406003902,0.04666886902387452,0.12082389894952716,-0.0144758767449169,0.09050636649602725,0.17782807680169507,-0.04518386265762919,0.12867461508072403,-0.00018736774176287313
SCGB3A1,-0.0157780818843314,,-0.019558425946074202,,0.01990998737357119,-0.012104947237051281,,0.026150455936216007,,-0.027078270793665538,0.17743646299535368,0.06397457921768938
IGFBP4,0.06538964786841231,0.012372356292350317,0.005283190733072576,0.03248796399377914,-0.005203628906280751,-0.03370600596302002,-0.03108471065624931,0.030975232017538334,0.17665393727305118,0.05518511667858312,0.09620994841733703,-0.05558500875140318
RSPO4,,-0.017723918689828214,,-0.019149569853239793,,0.019128901989324373,,,,0.10515850264769268,-0.03756005061789024,-0.03867963689927811
LEFTY2,0.08846081457685481,-0.011098254154664455,-0.0007890987691822098,0.10878527608544078,0.0006005800762605704,0.025987758672502928,-0.026573291559330584,-0.023612360732382463,0.09396394228713338,0.03635248674059433,0.0066117556656516245,0.01993082005310013
PF4,0.00479652818522047,-0.009972888322093457,,,,,,-0.01882238707464906,,,-0.028478410128155312,-0.01336273665759885
ANGPTL2,0.04267840224103601,-0.008738363832320555,-0.012162303234914367,0.04117490645799862,-0.10113396813983258,-0.027849710614451385,-0.03513556328464811,0.03605713160966584,0.02361859631529261,-0.056052564528116626,0.08108015078678373,-0.08031371643557422
LRIG2,0.005016646680173378,0.03753685659482781,0.008516457703761892,0.034126367468705364,0.055871144202897,-0.07836448280147734,0.036465785394521166,0.054320076584881104,0.004558114310791502,0.02167417103648197,-0.009603646921733142,-0.00280831479587808
ICOSLG,0.00123353379897303,-0.03739930905114242,-0.04294655498985737,0.08732594185591357,-0.03960897474240631,0.039105954871065225,0.0027640133316361214,0.005370882728506549,0.06305959604971195,-0.04617780820481818,0.07988339137764187,-0.03539091361212075
WIF1,-0.02945016873184148,,0.019698234518247322,-0.014777269485112194,-0.04079538818980482,-0.024897422535893325,,,,-0.01695218693058128,,0.024536919165601107
NPPC,-0.048947836190243614,,0.047353004956519236,0.02835480061228082,-0.018639157608393568,-0.020127226971734916,0.14487312241923936,-0.012629416608574544,0.06819520640112185,-0.009219365592489752,,-0.04842412345804262
LYZ,-0.005916574984975228,-0.004702619366646793,-0.015347237182121274,-0.009174872062550432,-0.054117401572821015,0.02360313243001737,-0.06992024358930117,0.0038509001635373143,0.04943422960848376,0.06358198728330758,0.023396823468751885,-0.055512965850370175
EREG,,,,,-0.023388952467501622,,,-0.005964162497528204,,-0.022713323917436735,0.050771195978506815,0.15747295497011274
SPTAN1,0.052355053317999,-0.02118579464276249,0.0692737990242057,0.009138984535452404,0.03161528766284307,-0.01660268717123856,0.05061643398746566,0.0475015991891976,0.08297157800787665,0.05545461796167784,-0.042405523943780235,0.022941236441734437
PTH2,,,,,,,,,,0.020960568879460965,,
LIPC,0.04761689012453908,-0.01500972992151288,0.00880210411730865,-0.011308956252883971,-0.04188918757840827,-0.02725150545407091,-0.05115924259368117,,0.0211635009338985,,-0.036007489415380164,-0.0009646881871071949
COL8A1,-0.018586424708894485,0.033472074736912494,-0.015145214986244724,0.023407917296946936,-0.06177892737274928,-0.055204632491571794,-0.005277321704278222,-0.026498457992703683,0.13377102954428294,0.024899492121867404,0.01645251863447762,0.021332644271322344
GSTM2,0.0485739398671685,-0.021853174115422303,0.044608531388207674,0.04682000809090545,0.005622010751707785,0.029167299749355106,-0.009458789714764576,0.13461489397531234,0.009696357349151676,0.042229312645047465,-0.028897989323270225,0.009091583211702779
SPX,-0.009744027441825228,0.014404217536260668,0.02636243584106315,-0.03333919736247581,0.011097215779595833,0.021803840604204452,0.0947882449882514,-0.005995469020808845,-0.1102983101476965,0.025995386593902492,-0.04291091522590179,0.04578364902536053
MFGE8,0.04965136706852659,0.047065519596533385,-0.02314449563113383,0.04463819197442996,0.0057153809098778345,-0.05052111937464793,0.03773039114359805,0.02253677633401139,0.1609373552633361,0.07546936971005148,0.06793667361513167,-0.04247643525573471
TGFA,0.024168172695395593,-0.004701968845340151,0.0718312482413674,-0.042367838388372304,-0.001676628458348006,-0.03741924835673626,-0.008515748087095579,0.03941309511849809,-0.0214680748828186,0.08893163673338693,0.03841943787043332,0.027862330911976776
SLIT2,0.00506991929870101,-0.026003995683207607,-0.014449564539376646,-0.03636216432384513,-0.025050806418645908,0.06545118432293424,-0.02815851252508599,0.06412971641277707,0.04963487905463125,-0.02982306947364867,0.08130046593746083,-0.05705555030843619
PLTP,0.0546787765172307,-0.02759302871364972,-0.050869751506141585,-0.053213244568063735,-0.08494273917562008,-0.030111558652191398,0.05605768220194632,0.0235234762604972,0.11739673754017735,0.03505958273931339,0.007004383628506232,0.015506963759281437
APOD,0.010688050326013668,-0.020822849586914927,-0.018254228596496117,-0.011569560779367431,-0.06743964347254368,0.035374499965348166,-0.04006396309754559,0.039454856102350055,-0.09173541895029631,0.008352609139961414,0.00407131332582801,0.03171019449909496
B2M,0.01796658760894995,0.053555614698718924,-0.049423520140468094,-0.016625489359500485,-0.06999415999882355,-0.002363218475570454,0.04054233930940704,0.022892049056617427,0.17151842971550665,-0.028691426956631554,0.05851724740345717,0.026212063128524313
OMG,-0.027537505896436568,-0.016287113013531394,0.02325970942827569,-0.019997838388330663,-0.04676136969143935,0.029173865061500978,0.0071377428743315905,0.0952679291081644,-0.0950335205736463,-0.06557380304274006,-0.05240270813395729,0.066780891365524
CXCL3,0.005932967893502185,-0.020503309288263976,,0.016736923253876497,0.0005189904423291822,-0.012493435469530415,,0.018925841061829683,0.09231302410401519,2.529936261180998e-05,-0.006496905991523015,-0.08078538155812223
CXCL10,-0.010698936443664016,0.07441930915396755,-0.020943033394929558,0.03833669430737625,0.06902872752808263,-0.0198535808886737,0.0525711602621604,0.008058647530435952,0.024738665300830773,-0.02491790194860758,0.07616417224552888,0.06363490517614412
RSPO3,-0.021432519475924443,,0.024546149379527614,0.009885016592579728,0.04185225855083676,0.013175598441339828,,0.032346773402807776,,0.027024708782761503,-0.020295464265198668,-0.0465329355676784
CORT,-0.01296481394284087,0.03771835333704899,-0.03525057641715105,-0.0019279823000820726,-0.018602076076710716,0.01001002722835695,,-0.019696671405018247,,0.008550243897510858,,
NCAN,0.023840554107704637,-0.03135782397295497,0.0073098360104549955,0.057943924856195546,0.0007918296581075519,0.01304926653132513,0.024034432689178774,0.08342816917047707,0.13189661213227893,0.014271140529480421,0.019544108479271082,0.035746247603973776
PRG4,-0.008752635401112636,,,-0.024472390063438005,,-0.015263919893418623,,-0.029063643977114948,,0.05421468400071733,-0.035810257309094415,0.01770497841460599
ZG16B,0.05521192394058024,-0.012000750215768179,,-0.01308278173499937,,,0.03748196938533683,,,,0.04087144860071847,-0.0059944309079795165
TGM2,0.01743214850792058,0.03672871336319752,0.01803508540198111,-0.03473737337180272,0.004432611553817203,0.06600106027262627,-0.01938395322058523,-0.0030186432073608578,0.07308986933419337,0.09946116070313496,0.04567058165215353,-0.0006429545083371684
VEGFC,-0.030127864990630346,-0.015409425420232797,-0.019714998543677285,-0.03522870346277829,-0.026429414449712127,-0.015577438668994503,0.018559444678115263,0.03148102838988522,-0.01794585736312844,0.12382729784178449,0.06006127465185286,0.012496415105282226
WNT6,0.05702514930801625,-0.01109825444593262,-0.01571534719581625,0.0377810072765935,,-0.013595201857524471,-0.0219835529695943,0.04362718424030521,,-0.024202231697432516,0.04997273666491257,0.08580102269132481
NRG4,-0.014532168798234416,,0.05861145487791064,0.06312997023872399,0.008375697794287285,0.05496897481759297,,,0.04943258654879372,0.006142248419135651,0.1191438513486566,0.01356445544026542
PMCH,-0.016749106602099453,,,0.03883469420121324,,,,-0.027635483741619157,,-0.013864957438268028,0.004692638825294086,0.0557883451693745
COL9A1,0.04471026982169047,-0.02756533459834138,-0.04029056459158843,-0.0028422364151643024,-0.023064716747159417,0.011535488862628009,-0.0680603783998714,0.0914304928751865,0.11094071447161886,0.00021388262610200996,0.03269821126247863,0.12385967935797713
GDF11,-0.005950580835427052,-0.0471629108308301,0.011634263177244574,0.012491001156692862,0.014587332982793137,-0.05059232177172832,0.02506838108211505,0.033665524031115224,0.05026253797514669,0.018150633589913225,0.0355615712639785,-0.003916485197883214
RAET1E,,,,,,,,,,,0.14734463366876926,
IL24,,,,,,,,-0.01852227368239723,,,,-0.03370823457070311
SORBS1,0.028820277586256143,-0.027322967662746205,0.02611741717525935,0.006990773726792426,0.030291130864612447,-0.032246666153471326,-0.019549747116981125,-0.044779757635537314,-0.0368630187908707,-0.02249958677816422,0.031221746521938785,0.02695623044308458
DLL1,0.03667929880700306,0.004024195136389229,0.010819733840306314,-0.045500135971729236,-0.03856220645705853,0.03272587305717342,0.005013049910914926,0.09803500852998234,-0.03587842555211705,-0.0093603687923748,-0.00036288033159802193,-0.06441136032206414
TLN1,0.011781635529379076,0.009453580946760645,-0.00848305366876886,0.10767789131228597,-0.08437859376374225,-0.019588984094440196,0.003457273495996503,0.015337932684110865,0.05840718716675374,0.028485194927904033,0.06498088549340297,-0.052313653432995114
COL2A1,0.0004724347577485139,,-0.017025622868576798,,,-0.012683401941559909,,-0.0039922334130290905,,-0.02920876653450402,0.02759270501477822,-0.03618862091211266
SHH,,,0.10049104674874279,0.0025415678781779676,,0.04225920691861182,,-0.017541008860963693,-0.0290729509989936,0.08776783844619185,-0.032170930391410266,-0.01114289149371063
PON2,0.01079012997263074,0.009992610836754953,-0.045694858930292945,0.06134478746966762,-0.053901622420957945,-0.007582285692210145,0.09619533174963249,0.03723121164401994,0.13094842015918742,0.05386132045808617,-0.07017543370437203,0.1254096760299711
ICAM5,0.12009504510273813,-0.01428594595963544,0.024915644662373983,-0.022570096321137795,0.10830465852186001,0.05033273889996936,,0.085212553148328,,-0.01889396342575696,0.07691467799335504,-0.005181918277106248
HPX,0.09377034655004692,,-0.015715348255927332,-0.025674148311987586,,0.05267511909792609,-0.03788402407404124,-0.0033576625131961327,0.07532796660634285,0.007165828779255726,0.011754678352903633,-0.06410242674236835
SFRP2,0.045859749464756294,,-0.03715103464069728,-0.021397723715592207,-0.03334024228394692,0.06447787824298137,0.0009967147622260818,-0.01113185351435098,0.028979235286886625,-0.0879267490325977,0.12267360538938328,-0.07432630209926462
CFC1,,,-0.012724097036339003,-0.01646480538152102,-0.02402523255739956,,,,,,,-0.035541779339213035
CD70,0.05266218102085343,,,0.006701454300175926,,,,-0.030243317175487346,,0.01309365489293115,0.07987192026655839,-0.02696659052701904
HP,0.029662755428300706,,,-0.011144432301065012,0.02931538800462563,-0.033776941845085465,0.08787836055084433,-0.02777588848366884,0.022428294603967124,0.032662212868095175,0.02320246446319521,0.02243867461659342
CXCL2,0.009362603663772352,-0.028172216021569278,-0.00941035581234988,0.05128222270506452,0.0023224758870303754,0.07548711525381153,,0.014029104111058394,0.0293786212001347,-0.02783469763268166,0.038164080440000865,-0.033068723303642834
NPPB,-0.020355252706311524,,,-0.014417253194091845,,-0.015577439801986288,,0.007652817539806407,,-0.020722611899407484,-0.02058749049408171,
CCK,0.043252219643813664,-0.006128713446804849,0.04754152082793018,-0.061490336465127526,0.07964340532629463,0.03458342938124347,0.11769119628125155,0.061211890632960876,0.07960160040830219,0.03981722145170967,0.03613981394720593,0.00857836296578785
SEMA6A,0.00570643463410572,-0.013005289741611942,-0.02211455427715931,0.058886270282813444,-0.025865319484362787,-0.02679334716615913,0.03220825992240422,0.07411737345582217,-0.0216060552636873,-0.007784898371064687,-0.054739377391882754,0.023164499941101105
IRAK4,-0.016496151990353973,-0.04915113299526007,-0.03448687548647475,0.0791088013223599,-0.03139466559116168,-0.037623205431141275,-0.02494208908322309,0.05175715677375559,0.03909638653196985,-0.0067523516010390685,0.06606296882698871,0.06485282019454264
GSTP1,0.04680265100513347,-0.006056453430995142,-0.00691395014227362,0.002752351000663315,-0.07612433326494682,-0.057448816317941076,-0.01347097893524333,0.025385141175828293,-0.03162100753988425,0.061320951169361315,0.020690891589135646,0.04563372673798356
VCAM1,0.027951014113946144,0.028504961241909297,-0.026724170548889075,-0.02710889563199267,-0.046119294451127495,0.020002759172024407,0.043590196601633484,0.027109095818670916,0.013461953973895947,0.1089603367316164,0.003928688139807817,0.05547556308947474
NXPH3,0.04625430365821263,-0.0018672979431890654,0.026708144805754962,-0.007087786932295948,0.13401898436445647,0.06028995159820403,0.0745101037115517,0.0463487356793004,0.019778255309223367,0.07192934038090072,0.02131562403939633,0.07939992107966314
MTMR4,-0.03734918564724854,0.03367433282673192,-0.031140697982381258,-0.0160796577963654,-0.005300041072830291,-0.04159343679940635,0.04523340198677744,0.04886170387077319,0.017851196825073887,0.04000218702501097,-0.049893093415436046,-0.05841871507082023
LAMC2,0.11186675604866245,,-0.0215325681594732,0.04441182397011022,,,,-0.006904142708688933,0.053419351970477785,0.0404209360262089,0.1366235198219844,0.028788852179471296
IL10,-0.03375710599076404,0.0262442565545815,,-0.011419808935329014,0.025090196259091993,-0.013944023277596026,0.08707587177370317,0.05519995595546326,-0.025235409191379052,0.010713306122732691,0.0741739773011696,0.06202678214644076
SEMA4D,0.012461804426770879,0.02429737126136321,0.051197459638338334,-0.03433314702160818,-0.0781912485046414,-0.002645938827944392,-0.01544369191569369,0.07895024212401966,-0.05193404268667123,-0.0279121397723102,0.028676985163739257,0.05224330125311982
TRH,-0.03667350663591549,,-0.02945696745030117,-0.016271049741770925,0.02134928940219791,0.0024503552204599077,,0.01527974895519027,0.21405782177322627,0.04944278091688039,-0.023059369980831485,-0.08453912888259237
SEMA6D,0.0047680275352590335,0.032651160820963504,-0.04177199881408374,0.05946796031952887,0.006538512060131267,-0.03443618094741682,0.006654992422453668,-0.016883857777292535,0.020911524818626803,-0.003337486258098142,-0.05720999734030477,-0.011604439157737003
CEL,,,,,,,0.03698135408518927,0.06602860817465166,0.14343474369227782,0.0323966284335677,0.056592798024381975,-0.041323937734146235
PDCD1LG2,-0.013565001336240898,0.01992080501090209,0.03280500187403631,0.019623339111755834,-0.00312852157549071,-0.023852908082680587,-0.0305379126629927,0.03341801379384992,0.0825397120489208,0.07342263903622832,0.011360773977668277,-0.006341911466216767
SPINT1,-0.012355629646003782,0.004429043516566563,-0.019558431922157078,-0.031531160766816786,-0.036335533648931946,-0.020466824281099822,0.05008252850684636,0.04819721935458778,0.06711123228934673,0.0041544219753599,-0.03283778735626079,-0.052393861166510854
CTHRC1,0.03522457248709354,-0.016648634078129738,-0.021845829196589336,0.011487422208588182,-0.0310725687814013,-0.005109483171286171,0.02356151849952208,0.04631303319420634,0.13118987392015968,0.05445340375425102,0.07954221664292442,0.05404460832459413
PODXL,0.06087954049439015,0.016586407600201757,-0.02710300512449272,0.01678956688043518,0.046883794187168225,0.08970222890619017,-0.010631277859485293,0.06124719697171265,0.14091542957451325,0.05818826118179812,0.12542022177118575,-0.020961277663841517
JAM3,-0.018040419535119583,-0.048239602319625756,-0.0403445039018366,0.0011836203690128045,-0.07760134977799889,-0.0024663186219083507,-0.01323629427517139,0.015405987666496696,-0.06095832669143711,-0.0712774229887494,0.04325435291294716,-0.041571717258022514
TGFB2,0.04843095922610085,0.002384080846718277,0.01465044253117622,-0.04136762184879823,-0.032001962698180904,0.01150981258430803,0.05621508871078313,0.06476969842012141,0.12356482814670636,-0.016194333284643394,-0.00575521632956408,-0.018167968287720954
COL18A1,0.04791554824204806,-0.015197668804968702,-0.05659470884840625,0.05449495635278765,-0.05194660820062846,0.055213067647818005,-0.007073787266077645,-0.003320651184003275,0.12946783553033814,0.03599131493248426,0.08157912455686776,-0.006218912306483824
NODAL,0.03242780720972916,-0.01068947976869183,0.009915188638255027,,,0.07429880411028918,0.01563260125472605,0.09959221697047058,0.055477145964090514,-0.015390351094153031,0.021004490400101113,-0.04151350314705425
INHBB,0.018388418539258416,0.0004240407503381344,0.015137033159716503,-0.04439541372964296,0.021161687878481633,-0.021439977614124337,-0.032506862011813825,-0.039375296753571674,0.05122449249110949,0.03744751776644829,0.0021171730731950394,0.03636612024863514
LCN1,-0.01597674855965171,,,,,,,-0.021606672191000063,,,0.013006739144935789,-0.027130480152361018
ARF4,0.06230891056764637,0.053672936919622445,-0.0192468707193166,0.03935743549442313,0.020282126312753647,-0.04310956125651155,0.05811504161539923,0.04162740556345318,0.050705668602995344,-0.007739068444710459,0.07794247739383445,-0.04509368810666473
CXCL14,0.04155839214924381,0.06271809775505792,0.015809262021242783,-0.027424919083601628,-0.036497143565204546,0.011804222626855569,-0.044004356524774406,0.0012497262474378352,0.19436102963736132,0.0063119953535906775,-0.024393820150404324,0.042854298223836976
LIF,0.0008418571931963991,-0.01352692344539423,-0.01907668678297063,0.04590993823389525,-0.032687679007648074,0.028608657572650333,0.04782737789579841,0.013766305596049582,0.0290829763228418,-0.05245761567990119,-0.06776611983375899,0.00043854373546590395
IL17B,,,,,,,,-0.00932620398043285,,-0.019147026863700387,0.058578507175067775,0.0030087129804188873
MMP1,0.00917991135028148,,,,,,,0.06007826464256828,,-0.013864956340248237,0.06191998890535866,-0.06864771111973332
