,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.0649003792042757,0.025814670201994253,-0.020586003804852274,-0.026004357644978205,-0.011756811653969057,-0.026736433465388832,-0.03060849839296242,0.006832161249371417,-0.06999341578503243,-0.01961082060717875,-0.019762709796450336,0.10930786904824659,0.0872712034546151,0.07207121870919923,0.025667484998779928,0.04241251383719415,-0.04433013538158857,0.0019955422303276297,-0.010785938532740368,-0.0049801032097005335
RARRES2,-0.03504813168487759,-0.020296821784054175,-0.037891395958524456,-0.0718928458680773,-0.02843936197439283,0.007835552001317024,0.000404438657237706,-0.041207277840942476,-0.0894868257519896,-0.026022269109453024,0.026929652671973447,0.04985123041040455,0.02680196816166342,0.054619995727595495,-0.11210084948108316,-0.07706538584352993,0.0671542112512189,-0.03161522305440399,0.027803608343752503,-0.05462304220553899
SEMA4A,0.06309812844344635,0.04038501175653272,-0.0003509325151498694,0.06493758132322651,-0.003792230818324439,-0.0057202670083668075,0.007391247005822097,0.016113346390457115,-0.0227959490668994,0.03403264190271067,-0.0490487901134277,-0.1258453912460669,-0.05659177235932172,-0.04313191521777053,0.05518741688685559,0.07721297542469932,0.0008751827574216148,-0.006695061408956566,0.040992265579311404,-0.02081637048437693
GDF11,-0.06234568107435114,0.06734856964740182,-0.0021371947030552267,-0.016110894804568177,0.025703432033210474,0.04566805892448908,0.00487077896383969,-0.03476578679273457,0.07292906458555114,-0.023071798605253845,-0.035772358500184835,0.04302790660886698,-0.0945272656122929,0.07419573553530151,0.06883126281986279,0.01821592553480278,-0.08690730872285188,-0.029217620024839394,-0.005906276679550052,-0.01737178259079512
GPC3,-0.027528081189814358,-0.021584854609483024,-0.026708856500705286,0.050612106373050046,-0.02581329137441212,-0.027589932372135268,-0.02379447104474383,-0.02874436222570426,0.06309903386713034,,0.036580337094600776,,-0.03644311132485318,0.1996919737416979,0.14159614712340238,0.18298416449101812,0.02631598702878529,-0.0002950089562391132,-0.009974003102861817,0.022926026599089117
OSTN,,,0.006945782925280197,0.04535028283840565,,0.0345215286085087,-0.005878367622149439,,,,,,,,,,-0.026279531057657936,,,-0.039859399770747
GRN,-0.016928177462591856,0.05727804414370467,-0.0286619088857297,-0.03253474888210322,0.017893240479723425,-0.023634782219115292,0.01265209914109407,-0.03414919629031923,0.05336008919692769,0.01652177807917181,-0.04833897616578569,0.0003425821226429561,0.09839644687480459,-0.005933973941694624,-0.043798402197114235,-0.030431466166426512,-0.05867112894942419,0.008731545301855109,0.023824182181748622,-0.019915357092714227
CALM1,0.05437228769508637,0.012304447879730309,-0.03406136909279277,0.0840645059998617,-0.008275237035899765,0.013016923894987422,-0.046002558144950204,0.059739737434352846,0.0352030568924822,0.014187085864380222,0.002537480709144637,0.028578110243106986,0.023485182451657264,0.03023234174274005,0.020368937929424083,0.015872889796786797,-0.02283342197894371,0.057088703627359585,0.00557845417553269,-0.009527206596662292
ANGPTL4,-0.07775862491615408,-0.02396006265011577,-0.011439789442761727,-0.052884777578278246,-0.01591878782075573,0.008447680852118477,-0.04372648684534771,-0.061605413130720196,-0.13278973276553205,-0.027787638461203433,-0.08686461045707665,0.057744913191649636,0.09339352965526314,0.09425493134091963,-0.16186917519781296,-0.18655224568794487,0.008888313839592635,-0.05457430113376652,-0.00971886826177922,0.04037535556006853
BMP8B,-0.0379834949751075,0.00979344369577594,-0.015586153388278576,0.011959942611769683,-0.025544645568646215,0.01205649085774697,0.0008883528703964867,0.025607157355924302,-0.009867274859936744,-0.029308575529275512,0.009660397053803811,-0.07807284622784247,0.03493773639682184,-0.047567662318869545,0.03986425076381492,0.026299430400316938,0.019550492620636517,-0.0496956731764278,0.12242959809688964,-0.024928011661762346
