,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH8811Abulk
EFNA3,0.04122129736990399,0.005264945525462215,0.08397315732070502,-0.0015125619379944646,-0.046563568347998394,-0.05606929068220354,-0.006170247226453698,0.028679670266696464,0.0847060300931014
DRAXIN,0.007306352605775919,-0.013223633426010854,-0.01851323856384503,-0.01046993313806139,0.0659466323584953,0.019313416900800576,-0.01417223903142739,0.10052272676497015,0.040054705626002766
RAET1L,0.034890432199012965,,,,,,,,
NPTX2,-0.004438342092693304,-0.014424145768961788,0.017011134535140082,0.02949789495208661,-0.11242559790160583,-0.023672649633587606,0.048751932098358625,0.0258680130319921,0.021991175486454927
FGF11,-0.007767540809441209,0.052171094267362515,0.019563621096351954,0.05930000110513267,0.01842140199743351,0.08809857333582474,-0.022754334781957434,0.029175769533576697,0.05786694096515888
CD59,0.03721064039556846,-0.021070765216117067,-0.04914078418016521,-0.02861059079951844,-0.06733125938426573,-0.028907185909166657,0.04831962106523806,-0.02848764379022583,-0.024363629304987637
COL9A2,-0.016761129550300933,-0.03429762088369421,0.02877821425907231,-0.011183129996065308,-0.023963667661224337,0.023063946120658395,0.01681896476556453,0.017445369212307497,-0.07691251813586858
DLL3,-0.08547795421459155,0.04217539746357391,-0.09354219529344471,0.01718487646627418,0.03415034445282907,0.04438807915723719,-0.036399231575146046,0.017696691338798698,-0.03542714414082627
FGF5,,,,,,-0.014572822122425617,,,
LIN7C,0.026932683078598512,0.0010398281980406431,0.03946351823011796,-0.008820330649585144,0.005842517398059031,-0.009557506000692492,0.005424481633424357,0.000746085162811437,0.0020573047487336365
GDF7,-0.03280715696740429,-0.017434763335565838,0.07808599057914048,,0.032183166728232473,-0.02606839733908696,0.007479064177395375,,
PSPN,0.005656280334560436,-0.031412829908295234,-0.016902582939317626,-0.027978250147482665,-0.019199719641585095,0.027830469994706074,0.03125604972418159,-0.01739603120842941,-0.007790713640466684
ANGPT1,0.016222050233287506,0.013972789970147026,-0.0017162283956530851,-0.04569285386883271,0.01680791812499962,0.02029503764343043,-0.006463220626457478,-0.02650427021307867,0.013407960739152727
PNOC,0.022596174459020117,-0.0006933605889845237,0.0713414977265508,-0.06957210316985285,0.0073047293669201525,0.027457071350576064,0.002863208469409841,-0.03309091567316214,
L1CAM,0.03714705613952269,-0.02296329845327644,-0.002129073994122413,-0.049655974745184975,0.0025735062299858786,-0.03906423541599125,-0.007744456950739833,-0.04385326704888418,0.030162781111607938
APOA1,-0.06089106015262011,-0.010030068137807276,0.021974745280182537,0.007794913526507558,0.009443162939685272,0.04713370528233964,0.020975880039133664,-0.015199524658067577,-0.04884062321480004
PSEN1,0.024124004445498424,-0.02385451790827348,-0.03722863265526239,-0.012144612460895323,-0.0008323233447508185,0.05015152093064043,0.03708938132791951,0.04389880485455758,0.02758509800871403
CALM2,-0.036532111343144526,-0.03145833493580812,-0.06005542049609188,-0.014841413447743649,-0.09965081041473375,-0.08868885330199704,-0.015211364576575435,-0.008729678600954862,-0.028796618823203782
CLEC2B,0.05431505802715888,-0.0013942968287159923,-0.02745757950380138,-0.05472316431969262,-0.02762013954741302,0.08901846929702546,-0.023345207773458516,-0.018108512964518188,-0.0026389690239059845
NTNG1,-0.027827456166854028,-0.015020254659675915,0.010048167587095482,-0.014207406155889396,-0.05092452092906482,0.10913583256582811,0.004704690526243611,-0.05058436174499213,0.05764407161074479
LRIG1,-0.0058277018325349865,-0.04846043303090408,0.02002253916807091,0.06391784500116712,-0.04605335758151415,0.0800012638644513,0.03184766496393766,0.0718793903741156,-0.05022761118003999
CPAMD8,0.021304485966379096,,-0.018560217341068747,0.023056980065324015,-0.02747229332534975,-0.013183078770274852,0.03253949695657127,-0.030888742642039124,
GHRL,0.020053132147011238,-0.022114114392878265,-0.017409133143357187,-0.03074972540241097,-0.020046152742786788,-0.02803567627522411,-0.0369698708501177,0.04174473572084472,
NPY,-0.04253314993213372,0.05133381839579147,0.04591612425986148,-0.01744795934346191,-0.07184709899696329,-0.0210347576966209,0.007976982119704256,-0.0452262274958437,0.051353906080573344
MMP2,-0.062063337834234775,-0.006218427310653203,0.05476747128684401,0.0003931397178866979,0.11721580974750642,0.06706054288951496,0.00896500509458332,0.08298956484968241,0.09895080334263176
LHB,,,0.056837290086710006,,,,,,
PPY,-0.0234578195403672,,0.01459318414323926,,,,0.057493071285248956,,0.038076077183518436
ALKAL2,-0.0260891459866773,-0.01399425409279587,-0.015929701966868652,,-0.03439054760344555,-0.014947418664719977,-0.02187532189184761,-0.008106609644238082,-0.03666027791652916
CSF1,0.055513901915885164,0.04058715330781006,0.004810289409783365,0.03334779649880992,0.046747637383912084,0.0659448442447061,0.043985458879292984,0.06372882101997124,0.030744316074116474
SEMA4C,0.01704259840878458,0.042494402638371266,0.010206006388233796,0.03128421442061359,0.018646892549119082,-0.014213591892548227,0.055772999475889436,0.045964776759027985,0.0018872148634453384
ICAM2,-0.008526912782416839,0.015275726188962559,0.012778910490517222,-0.016233395559527852,-0.013087124024576789,0.037800033867061704,-0.015589837814975955,0.0408599900511062,-0.04153632843406087
SYTL3,0.06182997621524322,0.01868230371435493,0.015994261345494077,0.040366177735828825,-0.011299495243337563,0.038955007633368954,-0.003674658176460939,-0.003466128411169108,-0.01317697804058417
IL1A,-0.004503758014565816,0.00679395528867946,0.04159242486650592,-0.0033310415467167776,-0.02693549905930887,-0.036259395651966154,0.04821011472511251,-0.02107827964237843,-0.033140158907931615
HLA-G,0.060594038496596184,,-0.017072890329917722,,-0.014548252700527483,,,,0.08054037844907767
PGF,0.009683407016756147,0.018026865164215235,0.009690071201857591,0.007085048820885416,-0.011473963326204631,0.07915430336482603,-0.017640296692147072,0.041313349914233036,-0.027979384712094605
LGALS8,0.011178708192331297,-0.008059167865644984,-0.013500851401251086,-0.0011617373390641385,0.010363042193943772,0.007061349652176016,0.039176271423902564,-0.004113533256883996,0.03659015548843768
DKK3,-0.0007868491380908785,-0.005642647134709076,-0.041678040931041486,-0.050127145849904235,-0.10058204918539931,-0.01636678277271282,0.002397870360633837,-0.011053961732484605,0.022065788723814588
COL16A1,-0.003785363270626465,0.02621489006123944,-0.030177909442778265,0.0391454307019801,-0.012405910758391087,0.01668018746141204,-0.0288613992098319,0.04465072726365238,0.03782545012699042
TPH1,0.07029809185894069,,-0.01244838143124581,-0.017823165245840343,-0.015415902498558905,0.08241667594437911,-0.027446130635583734,-0.020126432200181853,-0.03178306670931173
TNC,0.03254255285586665,-0.010331646275986974,0.08294276190073101,0.012523252791522596,0.022655039893053588,0.08716558046227929,-0.017147051631448074,0.12144927460768065,0.097180475741915
TNFSF9,-0.027949974343080716,-0.023401583182555148,0.11283930605631967,-0.03387438065802338,-0.02376472333289644,0.007103547538846537,-0.0022101839812398135,-0.0341469208343273,-0.0022326255220082056
C4A,,-0.013790710137299444,0.10562691260336501,,,,-0.01826762264196784,-0.017691898465024527,-0.014604123958205638
CNTN2,0.01592169541636915,0.0531148762019326,0.06506201246176804,0.014520769401995466,0.00647757224173598,0.033439642501396326,0.05463106644959398,0.013825861005610944,-0.009599806350719402
F7,0.02942981530683514,,,,-0.013388755310357284,-0.013183071107828478,,,0.07632956108309534
LUM,0.01972009352795852,0.010829940246204369,-0.01767794645032126,0.008771865675021206,0.042515151905038975,0.033459033433539516,0.020210989047051323,0.03448283381459057,0.007286970360046834
BTC,-0.013911661090024827,-0.021580012005999218,0.03729962440984169,0.003181461580678364,,,,,-0.013312008507130707
APOC1,0.024737397735600606,0.008041648437805434,0.0033763853875587698,-0.05192936463352492,0.11778888991325372,0.10211308615730386,0.06855639445428513,0.05969560988926811,-0.0648295341449809
PKM,0.012345167286104122,-0.010818758244717662,0.025408230793917675,0.02941351565518581,-0.0968039703127177,0.11011566033281979,-0.030293266682168273,0.0228369385862128,0.08167410351345564
TNF,-0.03578153193348906,-0.030621111537040002,-0.01413311089233089,-0.038505611823364434,0.0463794011298503,-0.019347792656452704,0.04919399149654489,0.053416080487695694,-0.012920618123131961
GNAS,-0.005821559885780936,-0.08196697006162312,0.01279661857752358,-0.05389059468807187,-0.05778892514553962,-0.023866549072268737,-0.011085149088642427,0.10494082447087442,0.04012321089357547
BMP8B,-0.0132034068580797,-0.03820240375541234,0.046537962370079546,-0.03058405571710999,0.07774318980532882,0.08565147210367462,0.026899782788175973,0.004437210026918991,0.021262917832696644
LIPH,-0.015717975098827133,,-0.024278284711963916,,,,-0.014728697605456278,,-0.013117687524619132
CCL28,-0.02210928718048412,,,,-0.028792118193379818,,0.028366644907653032,-0.015961135029921567,
PTPN11,-0.030986230234135954,0.010050101413205819,-0.019633563600024866,-0.029413013022171176,0.02307203620414085,0.022001489727734427,0.047562267050692414,0.01806365917833353,-0.09404694204042846
ADAM12,0.06743469849287807,-0.016422070530871614,0.049136538875169535,0.01880692600774311,-8.372744299062162e-05,0.013435697135831296,0.03459146369453101,0.008827435497896585,0.022874514998000483
EPO,-0.021119848055147782,,0.07936259546283117,-0.019125160920158812,,,-0.01540986619848041,-0.020126435155816583,-0.014246143660798622
EDN3,-0.014505455205993395,-0.01685180563564688,0.04267966973858254,-0.01959291242458121,-0.019203426743079968,-0.023358541742896154,-0.012043018375673068,-0.020334110013942294,-0.0045744224713069525
CCL22,,-0.017434762913376093,,,,,-0.02168027030513467,,0.03797204556755531
CCL2,0.03689391999955811,-0.03912521766697768,-0.04706010762703088,0.030908134403989363,0.020706828643676078,0.018058179888179485,0.05193510293850685,0.01968902008867266,0.028784611770200842
DSCAM,0.03609138010507909,0.0358666540717994,-0.023599681198937083,0.000376856616396144,0.04197836402146187,-0.026015044363777936,-0.006067656242567353,-0.012435314057742237,-0.024422174124060416
GPHA2,-0.017518481919264344,,,,,,,,
ANG,0.09820218750350632,0.0017378584615756732,0.1059094287734546,-0.044647432681311314,0.06607801037302477,0.10210791856482597,-0.0038809516109172704,0.010404206035229721,-0.012437498452875874
FBLN2,-0.008658287958508572,-0.021119092615920404,0.07891435740272984,-0.047730357806233366,-0.05905769938655468,-0.005812779167578476,0.003971271623487492,-0.015710097797857196,-0.03384957144127622
VTN,-0.029712450607233726,,0.015848507657383198,-0.019282231321904486,0.008949937919813846,-0.004190270694239798,0.019918523228789183,-0.016723855872722408,-0.016284317115508117
VEGFA,0.04675364580407367,-0.03701624692628591,0.07651343860657821,0.040051829571824765,0.07329386939937624,0.05589635845690523,-0.022016925259091324,0.0643852742725851,0.07654036077209421
F10,,0.04618931859402757,,-0.01799064812408461,-0.026807895443690034,0.2140454457924097,0.0824728223936285,,
SERPINA1,0.03885190110299736,-0.02028499899493773,-0.03488752712462819,-0.011342926542591072,-0.021570217090109114,0.10477350493266324,0.00877498053200565,-0.002266543257857341,0.024681075078652307
VWF,0.0074850879434011095,0.043389338163064874,-0.030521448496297676,-0.024920513732074278,-0.01351932724581315,0.010216367190169759,0.026668279848344852,0.030520981402926674,-0.025549835613495744
GDNF,0.21345480766277125,,-0.02013223996593605,,-0.023995442119510095,,,-0.020126433588434366,-0.03591628803743614
VASP,0.055903871506212975,-0.01606791180621725,0.011570148395320006,-0.009223472583557555,0.010793980787633129,0.056469232793747055,0.03785326159157963,-0.01817000881704824,0.05834671039762852
ADAM15,-0.028631487726278295,-0.016198177710694373,-0.024115714058640624,-0.05380687238170703,0.09917373525902677,0.015752622763310693,0.017383154147744936,0.015814365650472235,0.060131772262598394
WNT2,-0.0028109027517629766,,,-0.015494280041012613,-0.025368297357596777,-0.03383892955884894,,-0.018835357847026907,-0.017670926948186408
CALCB,,0.0008767931890438438,,0.04206023023846551,0.10070500834161981,-0.014572821964058017,,,0.09733794262562884
OLFM2,-0.054898068338621764,-0.04176129397149259,-0.017448407251431527,0.009906803589838536,-0.04415568473601354,-0.012524989300881273,-0.02148805993373163,0.02044261431335517,-0.003435457801926096
MFAP2,0.02463464563343071,0.00676018826103496,0.04383360222994005,-0.0068865264113452665,-0.03867863785086639,-0.054418210203060216,-0.02558535926329895,-0.03971448541984323,0.024545229059692576
HLA-C,0.03141933829768604,-0.029547258215462748,0.04630604456015644,-0.02891275379439502,0.009866334176923822,0.08844747203497677,-0.00840493109730738,0.09039562741810342,0.07720559961861313
THBS1,0.04325394541447847,-0.02856473953306261,0.012137383836096966,0.018431521659058647,0.0013799959179125487,0.0021119191403739333,-0.014498227612172789,0.01242715759464801,0.0029698255897304365
HSPA4,-0.008708291471558587,-0.03607558512594724,-0.0008034700541970139,0.02039714229118426,0.05735727104079527,0.013335931271750735,-0.013002729442694157,0.007888001074982717,-0.048115986371212414
LMAN1,0.03884680129354909,0.02610331506143253,0.006740039877047722,-0.04868932446836922,0.04939343082252786,0.050851199949943214,0.0021686518322799747,-0.01320741535217333,0.04300562466205287
LYPD3,-0.02397838498467476,-0.016071223064954333,-0.01814712149727848,0.054739119692229256,-0.01937466483054666,-0.022606578780303033,-0.021575052168213607,,0.0167252726542872
APOE,-0.06344717688321556,-0.07629753832265755,-0.0482224346561109,0.07334891455609967,0.048956281302816894,0.08329485993477018,0.024216281243145187,0.00863705294457293,-0.0025162605638685085
SOSTDC1,0.045280872528177446,,,-0.024072452521034907,-0.03724606648085447,-0.04039220661197085,-0.007715062572848553,-0.03060401059432937,-0.029423809775123877
ANXA1,0.07990340494660786,-0.050679197047123994,0.013654577597019116,-0.00011515038661283957,-0.0394521168772344,0.11164804537467068,-0.00877682653067162,0.07297272197423742,-0.0056619139831105975
WNT2B,-0.0140728171333956,-0.02263691712167223,-0.0444349939598329,-0.02769372172529157,-0.00975331948003903,-0.01669058905296849,0.053500794028297306,-0.032956940493584455,-0.012711251881739733
AMH,-0.006038244244800577,0.03744183185081171,0.043220785397173354,-0.023943742672114073,-0.014974408136183606,-0.029897770463719837,-0.02221254202322661,-0.021561990838836087,0.055370321366829664
GDF10,0.019851841517382708,-0.018080388826530926,,-0.026533209323885722,-0.03234794035086829,-0.023481846705767903,-0.020752694157992413,-0.03872060885336504,0.05619742471501362
EFNB3,-0.02632051453737491,0.05316097813476734,0.009977655098006048,0.005287499033174201,0.006155793860154741,-0.02016396097394717,-0.015845746442659743,-0.04498537143668633,0.06960571855651468
LTB,-0.019939187962133294,-0.026377210563646086,-0.007102423669841902,-0.027464884243340516,-0.016037389724602315,-0.007677883332447298,-0.01630588971764603,0.001861447053956299,0.011547811594256777
ANGPT2,0.026326347871420363,-0.005266376625286213,0.012501478654944529,0.00447801414736694,0.025538752648084504,0.04867969256568437,0.01632190776473656,0.06961118077876534,-0.00824227271577884
ADAM17,0.006264729761010296,-0.025261169692909483,0.010810776462727188,0.013589411268467745,0.041393844087878384,-0.012816118226913188,-0.02442714646814866,0.02087293189118754,0.06201485345213644
LRPAP1,-0.019266938022100822,-0.02064989068501983,-0.007505508737324218,0.02076906301274759,-0.05859023351426763,0.06453720151411191,0.011279882728497696,-0.0185303431256239,-0.009506427388573997
NID1,0.020083923244197756,0.031808329316383,-0.004992080705739875,-0.04193937818579364,0.052946536416999083,0.03219414366263708,0.03274619517292078,0.047735955857361276,-0.012954858702576741
MST1,0.05656335770820181,0.046134480264697776,-0.02332140976472592,0.0672151085981096,0.010158073959599317,0.060905216502695744,0.02745848926563543,0.025332162572877515,0.07494753083496936
IL13,,,,,,-0.014761244533304647,,0.03240278875100021,
DCN,0.0018887628122504698,-0.03508300425810415,-0.02431811073335116,-0.023994423822174135,-0.01627674762633531,0.04344035309059341,-0.005744315092727428,0.023395444282021397,0.00847536224152721
IGFL2,,,,,,,-0.0029496949302380065,,
COL7A1,0.004941988290639283,-0.028105269994423178,0.01867106235129969,0.025517475440287696,0.023300768324276307,0.10182489167326851,0.060974227682130594,-0.04148521620471427,0.06947093350775269
CALR,0.07359023555124565,-0.05886031350689802,0.011292629050687963,0.016271159292123912,0.02264228723389982,0.0869127343549227,0.015028984716955317,0.07928467303525809,0.016555214666163547
PIGA,0.060999832264974,0.0785395120998541,0.03747694314865286,-0.03416580441798445,0.014060666331151396,-0.034623517027222876,0.00136302229522366,0.06742669099753697,-0.004979139156908617
CD200,-0.04286030039206203,0.05367358781588269,-0.02605802660559464,0.028107979623678156,0.01795256896914202,-0.013480543719592834,-0.04604134534304641,-0.03770637246152206,-0.016123570350154614
GRP,-0.02917113061951772,-0.015346888257035346,,,-0.020857717529404622,,0.06140668619010506,-0.020334113074377526,
CDH1,-0.03643079701802662,0.02910056507199487,0.005112189162246062,,-0.024135791568944905,0.019513421895477386,-0.0077064393862401395,-0.03309092486274081,-0.015427409738403066
LPL,-0.010334431624109167,-0.008486595045629047,-0.0032229452640221237,-0.03169786031775314,-0.014283394995595975,0.0249861661292797,0.007321955020021129,0.05599193279915811,-0.06382239243439988
SEMA5A,-0.007059241251292822,-0.031958489445854284,0.014394542256352725,-0.017062892747898073,0.04910032147785175,0.07061391433500779,0.018489744557671526,-0.018705548106340144,-0.059952543031676055
SEMA7A,0.0525156311248863,-0.024852151336754467,0.004624276836472613,-0.025692429651384973,0.03942725357335581,0.004974904558432131,-0.003438055239596524,0.019901482985300752,0.027038729778684
SEMA4G,0.05185757952816125,-0.02498734958680682,-0.020329838154286232,-0.03516799959892556,-0.03962903567008312,0.1230214002635877,-0.019800788885540776,-0.02320226005523026,0.005891569734609842
SEMA3B,0.01945814547136349,0.0019031899556792547,0.02084257720041154,0.022736003127791702,0.03193296472281821,0.04149660788087139,0.03989566714277037,0.0174072944415006,0.03168899433085078
RPH3A,-0.02792389074791978,-0.016800411362006884,0.06437824457303024,0.03734396175508173,-0.00901063428752418,-0.04202970081514542,-0.017259370316008806,0.01900030235582652,0.044140714655422277
JAG2,-0.012316826830420968,-0.0034572572967710683,-0.03267196515541168,0.027425131480281445,-0.009317202739447816,0.0689910286124737,-0.012422138838790389,-0.061855488195419056,-0.010154263484043493
CGN,0.030555329991044166,-0.004607709278537086,0.03741282259637525,0.00935191971453041,0.0037362575820975383,-0.007589809309395758,0.049141436322616985,0.06450382604083173,0.03381197210288415
GDF15,0.09589854794249054,-0.024022341679077363,0.02830572961201581,-0.012245734622232112,-0.03531247498290432,0.1477564255831992,-0.007809701273157348,-0.04058062190053607,0.06751361187584327
SEMA4F,0.04332680303869137,0.043295264122995905,0.06869661150693901,-0.03901584800488976,0.022305604195787067,-0.005416969960564269,0.04114173843050362,-0.00795202720771495,-0.06317731945509407
NXPH1,-0.024952081215927013,0.022813924223594326,-0.03025498071524154,-0.02847400789795194,0.036137071214231965,0.013947835447763153,-0.0027419153373964282,0.02273311216797469,-0.05995068897553502
ARF1,0.01907542105322285,0.04322476174649671,0.04632233037200081,0.05520000993062103,-0.013286433682429172,-0.031060921241262005,0.03305476173233216,0.039111108861429,-0.0273443682880432
DSC3,0.03771588252562926,,,,,,,,
EBI3,-0.028097594852355946,0.032000822093179365,-0.04373042442862627,0.029711880023679423,1.560774644907315e-05,0.052153189593364235,-0.045743301730827454,-0.038484593044960096,-0.017804644240229713
TIMP1,0.10767047700413619,-0.051754325073023105,-0.008170214696133216,0.008582609001555906,-0.000644795385482726,0.0760536179192593,-0.029253384015556716,0.025425817531305826,0.07268462225561763
SEMA3C,-0.008549891134989341,0.01627069181115236,-0.03785608302285618,-0.028282575760356244,0.0006146217361673583,-0.03709045779400184,0.004781370945638769,0.0004631147686324544,0.0639358062232807
GAS6,-0.020174432205644736,0.022596044128124115,0.03909651488982274,-0.051591323914799946,0.06318225374862654,0.09013473485281624,0.07883034595626089,0.0066093004793260565,0.010530176107404282
MEPE,0.0744245717652686,,0.016921923746690142,-0.036243466073183864,-0.0063861525530681616,0.028586702233994427,-0.005706788243879333,-0.037286860624388234,-0.024654565808531016
SERPINE1,0.08225227778612186,0.030692360800800417,0.02496776543521192,0.018108709524877097,-0.011044460797681678,-0.06377581084212498,0.0056366217812904,-0.013781572298567883,0.07547293966596505
RSPO2,-0.005991844433402272,-0.024022338619387386,-0.020507467047765605,-0.03168140823612163,0.028122548056932924,-0.04625365351472523,-0.0059471117394097545,-0.036041966792191106,0.025547970816898326
SHBG,-0.017172563448529236,0.07567756815323268,0.03654643830190248,0.1465460240357513,-0.017216877590757605,-0.031285598313143224,-0.03102809942983858,-0.016219191617482056,-0.0006686591210362013
LGALS3BP,-0.02588730376811085,-0.015192405982771518,0.014065425576241998,0.02505048241543017,0.07855258946638279,0.07886894136122345,0.021871314336496132,0.06862236731062181,0.03132029718866365
LAMB1,0.053916749391688966,-0.05548481685753854,-0.03608152221071769,0.008416781935268802,0.024054829504714006,0.03905458484838274,0.021757488481525342,-0.01230597594547873,0.0602677485527768
SPTBN2,-0.05911905241624088,0.02810997480316975,0.05987846846025188,-0.013891813019334055,-0.028046393612783525,-0.05572989667583393,-0.001306002571457877,-0.05310879086461536,0.03294266662192458
COL1A2,0.060252184371364204,0.05244443469261287,-0.0011259722951748852,-0.009860347093805228,-0.0013584134460894477,0.05512838514274423,0.08813331309043305,0.0432434213628921,0.04130297683298312
DEFB1,,-0.013584245081412896,,-0.015684899103773034,,,-0.01627537764766999,,
CEACAM16,,,,,,,,0.1333384015639594,
SCT,,,,,,,-0.01495907770138971,,
WNT11,0.017988314500665972,,-0.017488394516189193,,,-0.014382089069420408,,,-0.0013989568885752449
LGALS1,0.0619364184915565,0.02965273817212204,0.0316376989993994,-0.018647760117609283,0.01172279842946805,0.09792909020099934,-0.015462708152822238,0.08279627077079386,0.06772009321080277
BCAN,-0.08031894836893361,0.018777498290997202,-0.10046920291923674,0.01906831981739722,0.10004660308737336,0.026101068345179577,0.0038573073210278856,0.0177250876152961,-0.06919038463559896
ANOS1,0.01759315159696328,0.01115577065009596,0.009944207310207532,0.023239760637683543,0.05459061624725204,0.01604702663356113,-0.0037463460699794673,0.03201457419492761,-0.04556732527436411
EDA,-0.013911665856596473,0.029791084159518418,0.07736623605006174,-0.00988034414971094,0.03475766782415835,-0.017196136928389137,0.02301372079822012,-0.005691624378816019,-0.02903336090486912
FGF22,-0.019782443216483984,-0.018705295008050862,,0.12538473810850514,0.09485790598426617,-0.013183077028808592,,-0.026828301460703155,-0.02172091140397251
SHANK1,-0.019002503304707763,0.027008309081504492,0.03223896566771387,,-0.013628213442910932,-0.012542860503920483,-0.021895946060237897,-0.02268792233371925,-0.025534089373359728
NPVF,,,,,,,,,0.03793240400439953
TGFB1,-0.00043213901816331656,0.01883823823999505,-0.006592162376591248,-0.01597123546911377,,0.028252497272503726,-0.002303889988668039,-0.045186386026961324,0.0678889669155219
MSTN,0.026826218552159255,-0.0235436240456081,-0.018202091186200853,0.09226052257480863,0.00832118599106553,0.02369275380647286,-0.024708251738510087,-0.0030951107019417832,-0.018256561592845975
WNT4,0.013333010645655653,-0.017760311453476806,,-0.025081511650682967,-0.0012702825981698168,-0.014947422221225111,0.0014379422038199034,0.0849266521780802,0.051874871960146264
TNFSF4,-0.029280049955480177,0.0815029965554985,0.07173604071036434,0.01441634931850511,-0.016636951866293288,0.008830140069049808,-0.0015640565482300728,0.008779953119496258,-0.03600074873827257
NTN1,0.006368190577035329,0.03294082696776394,0.015128421950148633,0.036694891927989914,0.08364262742259147,0.12259541841509945,-0.02173257103990594,0.05307880538032772,0.043155097765172894
CXCL12,-0.05074178456858579,0.000934385489088787,-0.022074765058571248,-0.06858475443737996,0.006463129258945718,-0.011442677243550733,0.03415902662183405,-0.0010216706684394155,0.044862433085285806
GNRH1,0.06843780855019622,-0.011526635667387578,0.008254067535024992,0.037274721556412115,-0.01386369328228678,-0.01570874580628661,-0.018441066198613208,0.03299804254312008,0.05485743750246103
FGF8,,,,,0.01840445706325385,,,,-0.006347486461731176
RIMS1,-0.05167149743318001,0.002118895027182996,-0.007176474959009002,-0.044007237752447026,-0.032133086315000274,-0.0018169439482228953,0.07727642817587685,-0.03316666841020028,-0.0005417610116717436
FGF14,-0.023616570606926606,-0.025425743563760886,0.0046882198895339235,-0.024281795346849232,0.002829628109162983,0.05617591282370626,0.022283891946050082,-0.03541521859692622,-0.031065268622414578
IGF1,-0.03202540072657973,-0.016952713455352042,0.003644199645952932,-0.007598228134440513,0.007379693523000598,-0.014769206703006058,-0.03894450070913141,-0.035932813932173686,0.00797745823982068
TNFSF10,0.011185865135873113,-0.037648045474409295,-0.010296681396370362,-0.054378581186790204,-0.014335563409073153,0.060945039206349014,0.004154595886038663,-0.021763417315325266,-0.02508354709882227
GDF5,-0.019628729858574737,,,-0.020793424272444534,-0.01603739595319887,-0.02323467717130112,,-0.01647337411775853,0.11365864501440477
CHAD,,,,-0.022211721889371126,-0.027440888427630275,,,,-0.032511775109552984
RGMA,-0.0509259824118131,0.03416858487903253,0.0014461556083637725,0.08244464572496465,-0.009948680181508893,0.10822078403722532,-0.026894396180564297,0.0641029775151903,0.06422016226151384
WNT16,-0.04090775530058988,0.10431594774556108,-0.03170124608654023,-0.013666491882054443,0.06308382540924215,0.03343271687269058,0.10435913598769618,,
CX3CL1,-0.03358483208718004,-0.051933371996222916,0.03561377216206305,0.05896126092030114,-0.029609327896852184,0.023518802408399136,0.008972426719355399,-0.0028290002386237066,0.016467627898287467
FGF1,-0.011209003860145372,0.017412460094832667,0.015387573052672349,0.02972155593000589,-0.005860349782118742,0.012788401265966216,0.022637184295381856,-0.048583157347563494,0.003948865425284007
ALOX5AP,0.09886077214197897,0.004172901714933808,-0.03904405674131291,0.014177598428124261,-0.02536724587324658,0.09706870136273053,-0.03142022530037748,0.015020601541269005,0.0713277747719321
IL1RN,0.07831721441827641,0.0025492109123891058,0.016950551348763342,-0.0733196651422808,-0.01903077674424755,-0.013389989293872404,-0.011524283585073207,0.058939352674272666,0.07839429394173851
PCSK9,,,,,,,,,-0.014063975319618048
NPW,,,-0.010503711316079467,-0.024832556805201664,-0.019713028822168483,,-0.006860410347579546,-0.019704918602843693,-0.0071776595223025435
CXCL9,-0.0047976630839989395,-0.021848527484853032,0.06068845146993756,0.012481206629247125,,-0.01619442060305491,0.002014822787332447,,
ANGPTL4,0.08998922942055856,0.010515722878386556,0.06588825061347679,-0.014901564026864097,0.004508458388870918,-0.04817041146975661,-0.03245748068266049,0.04896352692680567,0.07907881095197695
UCN2,,,-0.015929703165279425,,,-0.01418892622897773,-0.023439403497488746,,0.04832547114049102
COL4A3,0.028224291742806332,-0.012798194266079466,0.03307809574667242,0.07740140651499326,,,0.05388195116784705,-0.022311634586666698,
NRG3,-0.01789929984589106,-0.021436759496343365,-0.0521237210241767,-0.020670787041942904,-0.011636599670463385,-0.00803574992603345,0.10189638442280428,-0.013640151242630273,0.007716785615215139
IL23A,0.07920706401147186,-0.01839530367455217,-0.0019880426766589686,-0.037792127442940096,,-0.01735788790175164,,0.022888467212686517,-0.014063970413514062
COLQ,-0.04804501162361937,0.02432711362020985,-0.020218658242678173,0.0006848562880290977,0.06881626248110988,0.002631674885993718,0.009020512884957527,0.03287621349074716,-0.05777303140298581
SCGB1A1,,-0.013994253533109314,,,,,,,
TNFSF12,0.00017195221886230194,0.08428734117088654,-0.032794140767837265,0.0261178769864178,0.027273652126796007,0.08393285198456726,-0.012976888837655104,0.06098627848329823,-0.048749794264393576
DKK2,-0.021970384478625173,-0.016422066031249197,0.09004852557944623,-0.015106251141676252,0.0295730485083898,0.005711666734397216,0.011373429927031508,,-0.01660154063781892
FYN,-0.020023874739201683,-0.03214825976888944,-0.07462669478195086,0.024012973076456594,0.10087070889540686,0.019595274463350017,0.043148324740539014,0.01355649034279244,-0.06932164313924832
ACE,-0.0007085558942756442,-0.01212321625590174,0.012368800586398287,0.0018297290549811344,0.0428174784712476,0.06391412925848,0.027265658891571426,0.033775759307302436,0.05788335938017935
IL18,0.03920035434274796,-0.01339972341446271,0.047396585959334686,-0.07537829723380472,0.03865823804172979,0.08891446460351174,0.009048080676732859,-0.012113453614834875,-0.00045880708792048707
PPBP,,,,-0.01430041681640353,,,,,-0.017219979260292607
