,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH8812bulk,ZH916T1
ADAM28,0.00515618110881237,0.04844921755935945,-0.012877371986389158,0.007022755803496486,-0.009711413316363913,-0.026385009096831398,0.028283175169627875,0.03708786026420834,0.049451343367859134,-0.01684190304201364,-0.030064698616020128,-0.0018601596427008666
TCN2,-0.00220707911508472,-0.019378253543786764,0.017282989020923095,-0.00020309042349621507,0.06929609028668376,0.05440928267758237,0.10244393866357039,-0.011782339314915548,0.023024764541450842,-0.07469509400755532,0.027211708931427478,0.05703214958270984
THPO,,-0.004742909526761194,,-0.011611775941568024,,-0.002723695333618737,0.004096497627203109,-0.028860056395427786,-0.018386204154819997,-0.03399158647727322,,-0.02100533021563625
CUBN,0.11175280372903787,-0.030858829089053644,-0.026842064249919934,0.007402323391620833,-0.00453004709870415,0.005481684804120122,0.07247049084271642,0.07147207674249666,0.024222304748586443,-0.11439469121310901,-0.0035297384325786805,-0.030469593737976534
TIMP3,-0.005298133300857245,0.05068982005600636,-0.0984879029178118,-0.022104732053386412,0.01549529631708595,0.006662924827958104,0.03442890768218501,0.012095631112962984,-0.016070719484272893,0.051590317452514384,0.10963524309398825,0.08130049285906264
PIGF,-0.031115151210888377,0.04479991380164395,-0.017572451307248153,0.02070179369712724,-0.005594483644234319,0.028211222718202606,0.09435784333014835,-0.028101214330528205,0.0026749423708774716,-0.057009138986021335,-0.05042827522325217,-0.02419897667044037
CRH,,0.05003773270730669,0.02967038357143974,-0.019971840954824772,-0.016222531320858782,-0.017028728629871846,-0.038883788911718904,-0.022130260619915663,-0.025147591634103867,,0.028588234212223874,0.01091155162454147
BDNF,-0.038847517088743705,-0.045969439947166714,-0.022420174407113,-0.028873985689588294,-0.03536768295852609,0.00961249573687376,-0.13059327302471369,-0.03818125233277671,-0.02070758813602809,,0.06190775220381947,0.05840295698288585
CCL5,0.013376164309227515,-0.009481706278840143,0.014268168767835435,0.03836842223188069,-0.02205796231034646,0.07953543384861432,0.027773901942652376,0.022450698275576914,-0.024943096979819685,-0.050206455857424705,0.06182451271747537,0.030999082252076236
GAD1,-0.07127191668080428,0.00276432334964242,-0.011772718692692672,0.04998840588359811,0.025620947036219248,0.062203916741902565,-0.09901561765767866,-0.005654011957568486,-0.05402573447891696,0.1686193186827512,-0.019147336323019674,0.014439333369820243
COL14A1,-0.019881666503751495,-0.03957466390337086,0.024948597258727587,0.08034689887157472,0.0034814431322041373,0.11486503077092652,-0.009093176303533037,0.024819838323314795,0.1072253424525233,-0.007249589003655763,-0.010587861643153755,0.08490092627016947
HLA-A,0.054589703887183476,0.024665657742761957,0.03725957472213486,-0.09042452412299964,-0.053409611527571434,-0.056832692176970935,0.1419985617019365,0.12046674926605408,0.06951421993262055,-0.04240707457390102,0.08038627721722721,0.0047800055958233875
CD5L,,0.049020825964973105,-0.04889738536839088,,,,,,,,,
FGF18,,-0.017704868287744462,,-0.015867478284588,-0.022134186559810195,0.17933371250627692,,-0.0150634878653537,,,,0.03543468637516933
ADM,0.10471618765186175,0.044997236178981256,-0.025962717789171346,-0.07680222885589684,0.0016922792758319936,0.023038761574652043,0.02640780944355189,-0.053245159343053926,0.11257903836595169,0.08034137702992923,0.03508685720449552,0.02161582309693015
CCL15,,-0.02224022596710452,,,,,,,,,,0.015822352246654365
GNAI2,-0.05673588072275622,0.005015254769541179,-0.030866570440408223,-0.00020576843286697344,-0.05492405063337316,-0.004155949653174725,0.101374759232154,0.01417619352938168,0.04261031379285957,-0.12488414773753838,0.013725140501344315,0.036344376384943144
HDC,,,,,,,0.08232420167514246,,,-0.014846976979045374,,0.05416407888978771
COL11A1,,0.04576153536042528,-0.016027827733120385,0.009532703032877593,0.0001850208053667312,0.0008975237296685195,-0.01137511330350795,-0.02876959865628232,0.033183439378619214,,-0.0351840630209877,0.027090800491544997
NUCB2,-0.017688194240901997,0.031211519265045506,0.01303508019378773,0.006485726674575457,-0.011415804105624296,0.08562990465696657,0.020174424726092485,0.038688525220744036,0.03668666257068979,0.0010081756589902587,0.003160107245298802,0.04906647810659811
CXCL1,-0.005468743933375956,0.004997845530843686,0.009628474691554999,-0.013034130127589387,-0.0348270501109542,,0.05434484119750446,0.024490138765256343,0.03257876552706637,-0.028041325371397394,-0.0249881027902114,-0.03480905598065196
VCAN,-0.09141865345801405,0.019716818053194366,-0.044009079767567,0.015749231403889858,0.008548517688112734,0.0351460142904483,0.06803896356759948,0.041268756941291396,0.026687423279985422,-0.10800080363189153,-0.06943259983627556,0.025361609694727755
MMP7,0.007512271744927263,0.017783477242369707,,-0.0315456261807979,,-0.02093156456460007,0.022169792937305574,0.12248432350021922,-0.028417751677631994,,,0.027021366893135283
PTPN6,0.02142973999665526,0.01753582410327899,-0.004201188107757645,0.0415629568160392,-0.029893842385474108,0.022463670280974745,0.014225866145669735,0.031226847052557932,0.07732643306348068,-0.029809910841644572,0.008692936161401094,0.05901318658502991
PTGS2,0.00917085556965405,-0.018790874143327713,-0.010177536287420205,-0.02187082121353304,-0.04147767267193787,0.03914982178180009,-0.10119411434452337,-0.05468732672384152,-0.0018568515096038735,0.02023912484650297,-0.03216808227111945,0.03887194099553886
XCL1,,-0.0055889067198797325,,-0.017264384243717276,-0.01697501164484161,,,0.0272663745402398,,,,
CD58,-0.00446045355265958,0.052676454587223316,0.008547530963715988,-0.007847631262828489,0.07558246889831921,0.010034452734436653,0.1093732060430827,-0.02001506871438124,0.06375569367222493,-0.0014429589569850544,0.035218260117417154,0.024912680660798225
TNFSF14,-0.029830494680374197,0.04084646914086464,0.044196196185813386,-0.0052906420310052694,-0.047778989441978066,,0.013590187132867092,0.02677877827450515,,,-0.01350790279342176,-0.03318815263892031
CNTN4,-0.05127003349788685,0.015943945891715917,-0.021950913598664853,0.028469101022974654,0.11765027941240894,0.026563750366743296,-0.042599122927490435,-0.007514438772377534,-0.016734664864755413,,0.08391445621659091,0.03217142349896849
NTF4,,,,-0.02183869002052837,,,,,,,,
INSL3,,-0.019208306813766705,,-0.015867475172274745,,,,-0.01600906201735628,,,,0.1353433418885952
BTLA,,,,-0.012910924772528084,-0.017697014736192493,,,,,,,-0.01832005182503667
MFNG,-0.00042488348907145394,0.024298253635169766,-0.036246990543578016,0.0532140348003665,0.004390768241004315,0.0697221726347903,0.1040745881313681,0.04123544139916713,0.06417308751294708,-0.03086013113527502,0.010414827581433257,0.062385204318973125
ICAM1,0.0013671924468528138,-0.018192552462996787,0.030076080147394563,-0.017328834520362164,-0.023795586708874977,0.013085981273991897,0.08495528492771542,0.040283141051797054,0.011362815786845374,0.010245069318983438,-0.0017962430385339025,0.006705271609122209
PROS1,0.010608632344212082,0.010891581829898802,-0.0031226586041147295,-0.009465692802524706,-0.02791695054617646,0.011193143900072587,0.07634860568377413,-0.021413828981547152,-0.045333180121013394,-0.026390426822725653,0.03795652703875594,0.0055249572293903535
CLCF1,0.013892232005804065,-0.021059729396732,-0.04672020350959807,-0.001979414928695223,0.0025689244795877777,-0.019457979497506512,0.019991966450687033,0.039191308960474416,0.04340350347587491,0.02391249040537496,0.07118582293640566,0.01507134006634304
PSAP,0.004865566668319579,0.06709828201405132,0.0212650120514716,-0.006521382473001278,0.06169436810169207,-0.03895076729756301,-0.12628487588674986,0.0453274381547284,-0.057193178070753505,0.02680511298970216,0.11841820258519237,0.06274236226485848
EFEMP1,0.006831625772400122,0.05037127243843323,-0.0006635571128887233,0.013932498614472525,-0.037262660966251075,0.034642991338509906,0.08316217824958569,0.07557876379162365,0.03820132558709718,0.14942833287374865,0.019230118748873943,0.01542016218592231
C1QTNF1,0.0965617972637682,-0.020452294068062076,-0.004479822033661196,0.014495837072394619,-0.024698992298054584,0.07586982971708232,0.054122134981552286,0.03688108269864609,0.08385527768495586,0.010205160634382508,0.07602283215803787,-0.01827747632737588
ALB,-0.03653858555068778,-0.017810058209282734,0.06278802079887195,-0.028170436804460002,0.0721897907520876,-0.0019759350328068595,0.05894276530779911,0.09354065961316596,-0.006566924798648168,-0.024444974650719917,-0.012948986166163972,-0.021423643087995683
EFNA3,-0.013803432648218367,0.03320865254527206,-0.018524499015892565,0.008480376881207514,-0.007553046819864378,0.027576250163208776,-0.09841465503140345,0.014055250067601437,0.03346701753755652,-0.03705064889179023,0.004274777522543265,0.006097834616484151
DRAXIN,-0.08006640997096032,-0.03226677278365729,0.00792445122018777,-0.013015536248396057,0.015248356738201548,0.1136692202358221,0.1072933532880942,0.044494585074011536,0.04836006773352834,0.01988106903488943,0.00586612701245175,0.08568267894252292
RAET1L,,-0.014963457556829152,,,,,,,,,,
NPTX2,-0.07551578054933036,0.0043832194097199175,0.035144991780461675,0.06144711521703595,0.10453451396093662,0.03442158313839318,-0.16118863048580312,-0.042515541472983046,0.042210397640506346,,0.07307889382168951,0.008048490666013656
FGF11,0.0863582773520633,0.009146827560396305,0.038351737714521654,0.038516473541349516,-0.0259723387256922,0.005974314854030969,0.09965430452997164,0.014004022036743419,0.03918310846379952,0.07607841062914436,0.012885599592998986,0.050778421007484774
CD59,-0.016805669370657167,0.028170484146506216,-0.007790217874312096,-0.012900462379005067,0.00299116878675666,0.0010094615874994847,-0.04999556042437687,0.031413562101046996,-0.05622089039109252,-0.06574649502405609,0.09788418280075845,0.05898638309928752
COL9A2,0.024930280028632325,0.00573800961619718,0.03186165044135782,0.0026542050858424627,-0.0018256465619548054,-0.00611837538355125,0.05261054264518222,-0.00017752578405545177,0.0529128609493746,0.03668568375873746,-0.038245201034315834,0.050828433121911126
DLL3,-0.07573953660674759,-0.055128089483751565,0.006825722105431089,0.026817432222989677,0.025501714898183037,0.013324169533962392,0.035266199111778425,0.022317475594912636,-0.047059485249720895,-0.06513935805609683,-0.09847417160336416,0.03323715679800901
FGF5,,,,,,,-0.024652666291680718,,,,,0.01113156088551428
LIN7C,0.002006997962428639,0.02610882070455861,-0.04611112040539528,0.014281460918449377,0.03866946829602142,0.027242451279309597,0.031091886623656643,-0.026831265504106642,0.010384790463564005,-0.011919580974802977,-0.01155196407293467,0.01128577473657346
GDF7,-0.050176846555931166,-0.02559704731948465,-0.023554892292624675,0.012136417019560374,,0.06122590904478325,-0.03550347795648554,0.0007151141173110173,,,0.06733414436998278,-0.02702588308718933
PSPN,-0.010960846423326086,0.011786902850835087,-0.018606444036325123,0.02930280155300644,-0.0028125623234052225,0.047868792443775975,-0.001912436279030153,-0.028752102653014974,-0.0006034352100553637,-0.073646534002288,0.025069576738795615,-0.005908642837504852
ANGPT1,0.0013878159032546897,0.007915505434721762,0.0432557494183919,0.044769885246703306,-0.014127362140760666,-0.03446373828636886,0.08752125458978309,0.0056079520881099415,0.06212204481737195,-0.027301830259613774,-0.025311498877242634,0.0096076317795194
PNOC,-0.09555814402831797,0.0196497137774247,-0.0063122397655697195,0.03481685823986327,0.009548656420820823,0.038890510542919046,-0.10841276635626773,-0.05387493342038383,-0.01803401099829078,,,-0.019554262597125147
L1CAM,-0.03765790946953058,-0.05022200043767565,-0.06298176205312031,-0.028971240359118314,0.011441449957018164,0.01129947294211225,-0.07380856721365663,-0.05831410214879325,-0.03848642823926567,0.07123212382695714,-0.0415389674788584,-0.023798471227674894
APOA1,0.01219925037880477,-0.016847516949913904,0.00661624619949376,-0.024710970915930424,-0.013884974979626713,0.07514118116187533,0.03193801801454423,-0.02084658364875541,0.02686475325708851,-0.06756015352509527,-0.03589443488684567,0.005500286329876829
PSEN1,-0.01195203269889103,0.05708920125109423,0.0054198094399021055,0.0022863931960937205,-0.042594216121524545,-0.002910749494914035,-0.036280231143028016,-0.02346542192860388,0.0821559151234191,-5.808411767187737e-05,0.037259688504456434,0.05383419528912143
CALM2,-0.07523303744021481,-0.018830063913595933,0.002045200939213126,0.04441561532375775,0.040868903512504204,0.04309452145514241,-0.13190074194092863,0.02960887988387764,-0.05683092464155554,-0.04664911093057493,-0.023743852828088368,-0.044304212819731244
CLEC2B,0.017345913676689386,0.05181185729956069,-0.042897221158133034,-0.034797132573849726,-0.010278995821640541,0.036788920964149596,0.11698843775977892,-0.02047587088945156,0.08197865180803182,0.020330951937687414,0.010675337409477605,0.07565890199748937
NTNG1,-0.07523079808492825,0.040406069257970544,-0.031867336949832376,0.0654628299135054,-0.02543111587307688,0.11483048098902389,-0.013872499516252568,0.0073873686850022425,0.007163989364069329,-0.03139846484577771,0.007341939826615893,0.00755209604036958
LRIG1,0.000858518735565147,0.04298481039199295,-0.021296756720193533,-0.03531541433156064,-0.01767394658299278,-0.030912437170060206,0.08973560171517007,-0.0637374465577068,0.058270620057004494,-0.14387305825009147,0.04027867113482092,0.011709595129708929
CPAMD8,,-0.03006313346078149,,-0.018768391800890464,0.04735825878360105,0.006738994579328945,-0.022301654332306582,-0.017757746042925963,-0.03395907174187108,-0.04047724267660243,-0.012127305932525716,-0.019852003409297818
GHRL,,-0.031170511304929153,-0.0076069574335937305,0.05936745945740323,-0.036500820464398336,0.09936276371274487,-0.04742761324253707,0.05318431511837248,0.03287258423690858,-0.03533283939353492,0.02905263366065144,-0.011694477633861921
NPY,-0.018043288351936033,-0.00995547767849304,-0.02026182204529868,0.03869552096072211,0.023138665667126603,0.03169842903852087,-0.019273335058948276,0.011724105486130135,0.008713813438267413,,-0.014919292927904327,0.11310491387525096
MMP2,-0.040402220742483085,-0.03664551297248299,-0.008090511151857884,-0.07110739619190301,-0.04592131268230758,0.03835929070749451,0.1325975152943398,-0.06904378909871596,0.04822251563717402,-0.021433576066201467,0.0013558169741376034,0.08547432643277461
LHB,,,,0.001251233886738192,,,,,,,,
PPY,,0.03156805540330859,,-0.007911875161782893,,,,-0.012978023372727677,,,,0.022999577346569614
ALKAL2,-0.004178348005166567,-0.028061614176187306,-0.018906660304301208,0.01980760700229117,,0.05233676834639698,0.06779639281379114,-0.022350970570400416,0.07873306315387817,,0.0892525157858086,0.03925106063551603
CSF1,0.03517018099577553,0.059588682634201355,-0.00034093754796228067,-0.015671046751469485,0.027827967501199112,0.03149550493538145,0.0662522970346724,0.053456365906562324,0.026326193008564498,-0.07402791468981544,0.050478711498075014,0.05479639874230546
SEMA4C,0.04005417740473134,0.021278959896049922,-0.003636500563888786,-0.003651766413049814,0.0004165689814327791,0.06919571184909808,-0.008035355559503285,-0.024031516777071,0.026062991010798252,-0.06812768883074688,-0.010049912966861882,0.06475156431904613
BMP8A,,,,,,,,,,,,0.03281878889030848
ICAM2,-0.04033805606123743,-0.02952108118537179,-0.02533643357704104,-0.030444422679499872,0.011011087552786477,0.012661154131327996,0.08376583712998803,0.03343405827704662,-0.0019363364515513452,0.03093444628180026,-0.005553322317150829,0.02747581623375183
SYTL3,-0.03408513747458417,-0.007513145477390003,-0.04355281038075314,0.01979567569497277,-0.01941757868952931,0.06708235858461244,-0.002181337225228244,0.015921295846980727,0.053953374545035945,-0.01108493749474021,-0.048319279226066235,0.028165543898568488
IL1A,-0.013398511238752811,-0.0017061042181401244,-0.0012576840537862595,0.033373137634262466,-0.016667580579641586,-0.0032216758612974407,0.11781585677922911,0.034833181059299514,0.02332316732178053,-0.03565917841452398,0.03796748737729797,-0.029445764519313126
HLA-G,0.033958684077661,-0.02302518817605215,,-0.01726438268459838,,-0.015447536611351812,,,,-0.0354668008741678,,
PGF,0.05715251450034613,0.003709735024188091,-0.023759528658590292,-0.01225744197641171,-0.026906310100943836,0.029279839122522983,0.14688883794948027,0.07551931193623293,0.06074676229457163,0.04993167475802975,-0.00019283114085173595,-0.011968312801996762
LGALS8,0.034407609796410686,0.06062853929015849,-0.03875464567760398,0.012010120416736093,0.03072038462010747,0.055915638314065055,0.029472669162882083,-0.008814198097528573,0.01685662272212513,0.017253946428483814,0.0174053539442591,0.058630497300809756
DKK3,-0.09911757308872304,-0.0013506818334792284,0.006381737458548785,0.045638577050316695,0.024791670051913278,0.009828525378807155,-0.12879786877034338,-0.03924134747642191,-0.06340345487837674,-0.0636564975467932,0.06808292744249374,0.02124206566941347
COL16A1,-0.01641223671099649,0.009817847194773537,0.01058483584759581,0.060078404384911854,-0.04057431209673835,0.02918173175004213,0.10683192625409874,0.0038165923901645454,0.04644810697727698,0.14643463852538885,0.08073361754031574,0.05190472991506222
TPH1,-0.05636928981829462,-0.016906335748509676,,-0.03141671799516924,-0.021156616725257465,0.07280831687994876,-0.026511040454189116,-0.030015444765489518,-0.02212699179485799,0.1664582941805031,-0.0158311517781002,-0.017084029092865008
TNC,0.002098096659785093,0.029550001710180587,0.01020274499115482,-0.013623618310284276,-0.019974811265417048,0.025059239537337775,0.18806334607692007,-0.011131348936818861,0.10632310894952471,-0.06851452939862941,0.05929384338442101,-0.014172098970021465
TNFSF9,-0.001979233932094049,-0.0182391787885844,4.0601565655811294e-05,0.023734312842906273,0.09770754555107665,-0.0002816251184104432,-0.059846149002543154,0.025411306010415788,-0.01985747396215708,-0.03448937564525041,-0.05107467737962903,-0.011483781582217998
C4A,,,-0.018631666267602546,-0.019378955898040114,,,,0.05547057653051235,-0.002458875964459825,,-0.03544701745622879,0.08575530870886477
CNTN2,0.009689457539971,0.03800193914292176,0.05688518874233668,-0.0012140595062091351,0.01891147636851528,-0.017580386708493823,-0.03005425252495623,0.03054558469130915,-0.0029816935584362735,-0.09867662033817398,0.002345457018532736,0.1301503364949687
F7,,-0.016493404695679503,,,,-0.01421636619149984,-0.022301641369839066,,,,,
LUM,0.0008430792428965211,0.06006620887010945,-0.027469560545549335,-0.07162730311687425,-0.02942515687718668,0.03874850369326548,0.08593361664287305,0.0350884154157137,-0.0194270676161254,-0.10794452110179358,0.024214138630795398,0.06089199743130476
BTC,,-0.014963451324068164,-0.029155248550918274,0.08480115196575484,-0.011378699810155333,,,,,-0.002928118332151652,-0.01387429874780717,0.01026798785888959
APOC1,-0.036458004642680425,0.08649221745231074,0.030742782543215497,0.049260261934010584,-0.015425939669208152,-0.04324148799608336,0.16648726023366675,0.02519312017434214,-0.008411898061770841,0.010148644697553706,-0.06750960297664958,0.02337783277672784
PKM,0.13768892189513374,0.019234145313378696,0.01918290635500439,-0.05663069345579043,0.03770340621569735,0.038840693672165374,0.09463101246423036,-0.04275733290558235,0.09216034516454806,0.1328814831701389,0.062468661168367884,-0.007981387999342266
TNF,-0.08046785022686856,-0.0018651605747813194,0.007518565240238702,-0.022314960766576002,0.040710115595664224,0.04250830490874361,-0.032730425982909594,0.03927798092292286,0.02926468527801021,-0.018110816636724095,,0.008931628545719125
GNAS,-0.009961303201701395,0.001971799290447387,-0.001375866069471375,0.013558563096351632,0.029934307757136618,0.03706982115443516,-0.1022350000526462,-0.07310149781890032,0.13504042175945438,0.03191630810589689,0.13143194341962774,-0.027677681512639416
BMP8B,-0.011312817418851139,0.05671146269378491,-0.03669025654645494,-0.025028907808925485,0.015332117615453335,0.010832511730432025,0.08699634367492785,-0.025261610059573846,0.06225925257071083,-0.11114654068451632,0.049893710749259954,0.016248464501680708
LIPH,0.10117106651184889,-0.016906331586302,,0.023708949073909177,,,,-0.012404351060232278,,,,-0.04137916416975052
CCL28,-0.050176802511288345,0.03499012151603985,,,,0.007806162849635477,,-0.019100659989615118,0.020653087585774756,,-0.02450234138431418,-0.013204618367034016
PTPN11,-0.03652796628751679,0.051513599304035325,0.005334733690002905,-0.02302608902491916,0.049982774351918086,0.08505536591962952,0.0575263564126493,-0.029633157636417825,0.0341632157663769,0.014021249437914707,-0.056047380716105155,0.05066843913875957
ADAM12,0.01854615605117294,0.05857508859696958,-0.02218671370132553,-0.007605448814020944,-0.03286237612866533,0.03248545957138351,0.031030672226523844,-0.04470980998816668,0.07381024184279046,-0.03692714600084779,0.06244107430645203,0.05499571339523593
EPO,0.08422375346016918,-0.0077983774820774,,-0.02502890850976126,0.042579641497153896,,,-0.012978023939220961,0.009301735822069605,-0.009163076662695693,,-0.014042014224950482
EDN3,-0.0334716557029399,-0.017129131173665067,0.012426585633812465,0.027465791160178585,0.02402051725357394,-0.020390465012089368,0.01884479969748214,-0.020115297031763606,-0.022355312703171277,,-0.04300030617552533,-0.025514237610471578
CCL22,,,0.004860502334351384,,,,,-0.026131532258255236,,,-0.012938168632824713,0.036340826627983186
CCL2,-0.01831178240738002,0.027017924646952286,0.01864378298385512,0.008496654735261972,-0.05169683879555349,-0.016577373724827583,0.03781247187079495,0.047324865731158704,0.061324037538706674,-0.07158317585675607,0.008111328598935031,0.061099923678656735
DSCAM,-0.019545093915691848,-0.028034403775216286,-0.048306095577020106,0.02804924422924012,0.021061006962012695,0.04985727046204196,-0.027320470279105696,-0.00034376035154548747,0.023809374741240057,0.012902753086606886,-0.015092096162656995,-0.04960546447558211
GPHA2,,-0.0188429656080712,,,,,,,,,,
ANG,-0.02759721506683155,0.024521096352423312,0.006438634152449317,0.01933520551656407,-0.004644379344220522,0.03367210614111531,0.1084755711939525,-0.021680208767142172,0.02612596202553808,-0.015004300711389409,0.0037389394829807536,-0.007728927731357187
FBLN2,-0.04797719903639605,0.044323978360924395,0.03157059812609863,-0.022745281291375666,0.0037891702808631874,0.005335695730835848,0.05433928477954139,-0.03156041942873473,-0.024202528757318206,,-0.0038507094443721167,0.11287149884607306
VTN,-0.02440612316223386,0.12385325857150595,,-0.03218352200366763,0.04287878305058785,-0.016368813855126098,0.004003714853175379,-0.021321435873056786,-0.018386200693373406,-0.03238891248494776,,0.05135166339939238
VEGFA,0.11765245901666695,0.0322432067609356,0.04465020005332933,-0.027142518521654568,-0.003689810755120551,0.0695056335100865,0.060021664031787395,-0.01429734077500393,0.12228311141395129,0.09814222604685106,-0.01138563560912288,-0.03333461810348472
F10,,,0.009827760040414258,,-0.021355423784171084,-0.028464995409701564,-0.03626294446330117,0.043122843357526336,,-0.03193206341228664,0.01282638717808948,0.026773741065683854
SERPINA1,-0.09247593282076273,0.04150520731900119,0.015163094009984519,0.02395692621341371,-0.004900028522620773,0.041864211236371886,0.05534878334791174,0.06094315918630085,0.08604745105264414,0.07261506157939487,0.009816299147979607,0.04206726906769213
VWF,-0.11875806638708895,0.04477927113615687,0.08224937963958448,-0.0724629365308436,-0.01681227009142118,0.027910078962557806,0.11325478945545715,0.04853015408781623,-0.004175852067153718,-0.037536492480280285,0.036866065249923086,0.023087812454923803
GDNF,,0.06811637036065371,,-0.020358046490875623,,-0.011226689133338394,,,-0.02212699332110227,-0.046578936705272474,,
VASP,0.005724891894926818,-0.055457516063827775,0.013841040557706512,-0.012853318611890395,-0.0010321676291157513,0.06151671143005246,0.05769453278861612,0.006356165980132958,0.07766816948324526,0.04659183389437579,0.06133186538791256,0.02098627570618857
ADAM15,0.002390577544130343,0.009953439697286908,0.0030464962876169902,0.03895302952125828,0.008370854223445036,-0.02358434684936527,0.06900796739427363,0.014625604763095275,-0.008208087171254394,-0.14718878831800794,0.008403769710019089,0.015107082209429912
WNT2,-0.05834467125438547,0.08659928007204201,,,-0.01839216209578798,0.02749465899854452,-0.057244906379406185,,-0.020707585149175756,,,0.05263224818493438
CALCB,0.0621202946490085,,0.035305202544905344,,-0.02764703286264332,0.11477156553369944,-0.024652666023772172,,,,,
OLFM2,-0.033667293916024285,0.03814540373305398,0.020863639532571535,-0.004122264900754328,6.934476741140354e-05,0.015751995503766634,-0.08828236783814003,-0.04507197466940754,0.04749883597194756,0.09496774684619716,0.05748146499635986,0.017631230423043896
MFAP2,-0.029644165763232054,0.05816218888352476,-0.003382927252658035,-0.02070034591980451,-0.026185188745734573,0.013585041301089592,0.12643332210193703,-0.008970366030307394,0.07223088266130553,0.052542780865616937,0.004574355163284695,0.11471629952873118
HLA-C,-0.007361136265145884,0.030886344459173376,0.01288651562486423,-0.018968273438715762,0.013875413557395381,0.015375612633808858,0.14013462119411615,0.08017898499476224,0.10762043332142433,0.04187766435763071,0.01467690206277843,0.011947257029956101
THBS1,-0.024902107663456494,0.023690020524206146,0.05862464575779368,-0.04087653456847421,-0.04162521851411091,0.055088277628712,0.01215443689552236,0.013668461883570954,-0.020155411290090203,0.051525203990897106,-0.040260624136699355,0.023664543445128777
HSPA4,-0.025233149825198427,-0.06535307348076196,0.05217278546665941,-0.005508789407303116,0.01383213781594213,0.003993183491038206,0.018128198117638255,0.012935853131626941,0.0015421687273605613,-0.06047566263991864,0.02743561474812295,0.014112563362249505
LMAN1,0.045555358867964836,0.0006685933537275772,0.02998430576841122,-0.022883188205911183,-0.012524893277595543,0.010184506884722324,0.09635999373648182,0.036858377870095396,0.03267578972165131,0.054298989157343235,0.04604398079761433,-0.028439469398236935
LYPD3,,0.08036006723205617,-0.021712708169288088,-0.018350662605962367,0.041767981424797686,-0.02057228798972459,-0.00817408853884583,0.0422627596705009,,-0.06331218181964486,,-0.029120047954633105
APOE,-0.10172275472654425,-0.008869598306717151,-0.033957686791631476,0.09330655822276733,0.014401365092149282,-0.06471911368506691,0.07993885411630694,0.06909147602130389,-0.03641662380294197,-0.13602984379165345,0.06921220746982788,0.04641208183484495
SOSTDC1,0.023461570965662606,-0.01072215797935636,,,-0.0034694402622937625,0.0518407665989607,-0.05649301587284695,-0.03138953825249444,-0.03364603743848621,,,-0.023417088070150898
ANXA1,0.08194408109543849,0.045604961352978146,0.037580127310358986,-0.007727556080198761,-0.004700694203309763,0.0022216059772257094,0.09987997596411306,0.015960634576027612,0.060604709493365834,0.02282512942982395,0.09231554427379127,-0.0527049075276011
WNT2B,0.022370366504695347,-0.017628375243408576,0.05480752825532044,0.03149987887077126,-0.021869255926595124,0.12385332417393036,0.018271921768655542,-0.002662024184257266,-0.02597440608244316,0.0763814641535982,-0.037834322330631415,0.06146990426400687
AMH,0.012760270372865857,0.000608929797309001,-0.029155251617927563,-0.025499032109950914,-0.028421920556469905,0.008247269544268312,-0.02710052252612569,0.04205700235972335,0.05410196610889448,0.0662064649590943,-0.02450233825974482,0.019900922075288402
GDF10,-0.056939753136405535,-0.01956729919601762,-0.024427151847191325,,0.08620353251012763,-0.0129045179480047,-0.030238061154487357,-0.017477696309414776,-0.04256942243258459,-0.030856680868966382,-0.030924702623474222,0.08305306680110043
EFNB3,-0.004192815906286643,-0.025128888685748016,-0.014073795892503333,0.018621267102839584,0.006241618166418811,0.05649032656538922,-0.027465932339634805,-0.01238886285608266,-0.06485517241332082,0.07241196037100876,0.05183425478835887,-0.03112312236474912
LTB,-0.021008051573798453,0.010663624619063856,-0.03563640881428696,-0.03030382043040394,-0.021585420316679812,-0.017028722969070317,-0.0013036497843959991,-0.010284522822089774,0.026158341350534072,0.1382763059949045,0.005109706124574519,0.016518204358730828
ANGPT2,-0.11134331991865118,0.00805764040386185,0.10351675802822585,-0.058774550774486435,-0.019640073940962385,0.025993000856822324,0.14844726049986204,-0.015501354505957432,0.025999892248216673,-0.048610529910302916,0.031774766058285435,0.02105435216800555
NRTN,,,,,,,,,,,-0.014769646976779736,
ADAM17,0.05282363952599686,0.029508711059445105,-0.01639938937804137,0.06208378636599297,0.015394880855188729,-0.005602955650926083,0.0670246600209754,-0.0029736040174125635,0.01329860617347119,-0.04177559996327666,-0.0005712228672074028,0.037560636627469425
LRPAP1,0.004589497770145961,0.021595752675947225,-0.020061733824187092,0.03238645817866945,0.017751150275912994,0.018717044746521104,0.07828835017601016,-0.02981126828570169,0.01601082522642539,0.11026517335990993,0.0448592871412744,0.050550213738953624
NID1,0.00427247233780865,0.0729939631658895,0.017128696413593016,0.005186900791521195,-0.04436306403026809,0.06270462798952925,0.14026144030616167,-0.03890515042133713,0.0738868546930519,-0.09715557574516388,0.03929883591609229,0.04723052510320913
MST1,0.07131488383488119,0.02263488642112285,0.039123339274840054,-0.04347490113507234,-0.062233703259452475,-0.021447230444682087,0.08673975422995145,0.03361610606441571,-0.026050261315391503,0.026498839905159555,0.07560488709685492,0.036180651701112815
IL13,,,,,,,-0.024971418196991252,,-0.013155721193481873,,,
