,UKF243,UKF248,UKF266,UKF269,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
IGFL3,,,,-0.013421979519902203,,,,,,-0.020187802650281965
BMP1,0.004590649290378217,-0.013592990521996936,0.0024088424981475974,-0.07052116044414412,0.020718891204512584,-0.07084921102507273,0.023045598442522033,-0.024814850768148555,0.0541959873296117,-0.058345221588836434
NDP,0.012731849677166576,0.03589342279561775,0.07925723493012873,-0.04705345276359186,0.008450845891970439,0.0012135245090306927,0.10964263865004664,0.0520797998083685,-0.019358016000154778,0.05994125340574562
TNFSF18,-0.018985871754404273,0.0006125453536864834,-0.013633038674984655,-0.019931236648187838,,,,,,-0.021938801572581556
IL36G,,,,,,-0.016974024074503276,,,,
RTN4,0.06395042469181307,0.010924136252779269,0.03239425524500772,0.12441795310165836,-0.0018194598781181223,0.08669265640191558,-0.07243491951752769,0.003931645867599521,0.033343173434362376,-0.07715314034997987
HEBP1,-0.021552807683691385,0.00876114159524655,-0.042042917267392184,-0.05771306709790358,-0.004352636091175081,-0.008601639968406646,-0.05331985373027745,0.012885884380748247,0.010327403368840169,0.07572319299789289
WNT7B,0.1519385508512985,-0.038815220634627695,0.004901961889881557,0.10663643575087095,0.0031539982338601017,-0.018656408568168345,-0.041760587314600965,0.09150876852112635,-0.025385177317232017,0.10990142038240447
PTMA,-0.030363946417993233,0.030877564661346234,-0.03287949798544278,0.05592117301964587,-0.0006040025266440385,-0.06840133631538063,-0.020674393993728817,0.0401417386887947,-0.03519897739200274,-0.04907309554153564
FASLG,,,,,,,,,,-0.017508874351421157
CEACAM1,,-0.016693686011644712,,-0.02622837223065756,,,-0.0046187446596629165,0.0023360594603943382,0.027041352157183018,0.06119633792125686
PDAP1,-0.06802048063846079,0.02401599772062666,-0.01138084706066788,-0.06537588871506084,0.04066465639435571,-0.03679523524009589,-0.06157620652051575,0.006544384267410779,-0.031180315229205804,0.013616009039818805
QDPR,0.05743329796200619,0.07081756765412969,0.022990686417297467,0.03715729729125502,-0.037076330325314565,-0.0068585800706452114,0.06264290396811162,0.04753714034208057,0.0068636504623802485,0.00446871320003915
POMC,-0.0035611320384696683,0.017923172381460534,0.02800714967737043,-0.00832624986480714,-0.04102722331454811,0.0007995956040386268,0.008862381722434198,0.005507190921606743,0.0007427034283470107,-0.013159501869231786
CCL18,-0.025461615121276846,-0.020832142855849937,,,,,-0.04282265866733033,-0.04688694842941171,-0.009894632357818485,
CCL17,,,,,0.00206796475609253,-0.015506252884438831,0.11666721992491194,0.03060001345171305,,-0.015869828009468373
VEGFD,0.01310332968275556,0.012274613050734372,,-0.022485416058151755,-0.00379402970167915,-0.016618531496645578,,0.06405275735900452,,
TNFSF13,,0.07137296593471337,-0.013221203502436748,,,,0.021432801803068946,0.05114431536907325,-0.01891974904963667,-0.025858560140705984
WNT5A,2.8170392037216817e-05,0.057200419876661406,-0.023527177257755556,-0.07402454237365128,0.05358464706086635,0.005061060700243794,-0.013504532583932338,0.007267757176461017,0.010334845986686575,-0.0010704130152089876
CXCL8,-0.04822294625260906,0.03899176618250987,-0.018806304466121172,-0.04470967220060681,-0.03688255413014388,-0.02123811069647956,-0.013133947949165628,-0.06708663017063222,0.032208085400301734,0.05082707914945026
GRN,0.0014452731021396036,0.06389598682285377,0.018843072521168507,-0.12926945117420507,-0.03766668912914636,-0.005101068519060189,-0.033404193670639314,-0.020646458097734303,0.03200735973524652,-0.11269895842078143
MIA,0.07815235973706018,0.004162911500301827,-0.023906485789745344,-0.038341123258015565,0.005661644014987765,-0.02275984047140957,0.08822557401140996,0.08176578376658786,-0.006783358335326961,0.04300877643653245
COL4A4,0.11810314708611716,0.09832262739130578,-0.01257939101429971,-0.013226364568190525,-0.03524344602606463,-0.007147426527539563,0.014999364617561227,-0.017335738934253796,0.010902622530613205,-0.02757279613522289
