,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CEACAM1,0.0460443936813392,,-0.0032528014118999465,-0.03635124624686221,,0.02369869375078977,0.04697618336176766,,0.12828546486893327,-0.04679959923721641,,,,-0.0641117673878033,0.03843660193029116,0.0627895452981519,-0.02297665297485602,-0.00961783062525369,0.07865807400631078,-0.011858868156851282,,0.04208118205362371,
PDAP1,0.08286004702244634,-0.012979858779104752,0.0033709852234699933,0.05645828092663136,-0.04633307117421233,-0.03244791345883812,0.016087510121951473,0.07308785293031744,0.420430094131461,0.06877238277326567,0.02223120044961412,0.10803503389446216,0.08469209192107217,0.07963446410194168,0.09409841530287855,0.1322277088994926,-0.06280563029755645,-0.09916977017822337,0.041284648737317686,0.039900174107863444,0.010901634141207003,0.01130932570350447,-0.08586585896583777
QDPR,-0.21106891156489993,0.20386417224945322,0.15596945672281104,0.027859360997326048,-0.016969557020391705,-0.003494487474501103,0.04793829418874736,-0.06328417475506647,-0.3593867946458024,0.061175573962654585,0.009148933028918244,-0.06470167324837407,0.011489242141110136,-0.018271980189715466,-0.029831844374448798,-0.1595172050082059,0.11113066976873237,0.2070859358310334,-0.25588314929136213,0.02842759370582777,-0.028558052726108545,0.2043213524628504,-0.09131725176535949
POMC,0.010055057668296603,0.09189534148165215,0.030636637508938924,0.06946206155662264,,-0.0069509637277891,-0.05422894584617235,0.005321373662633225,-0.01192084857064069,-0.020094827653434073,-0.04581368826578211,-0.01562081056718193,-0.027266203027098687,-0.03503021672717855,0.17431633362274476,-0.021850082249362565,0.03934183440647058,0.03304422544717193,0.02830159120794073,0.010096234732475591,,0.014163576757854702,0.04273721334590752
CCL18,,-0.0900429113438056,-0.03834339125714167,,,,,,,,,0.013862317467326541,,-0.054972488780093774,,-0.06400576382232605,0.02225433620126065,-0.05867378395867449,,0.011845825800422498,,,
CCL17,,,,,,-0.011006040732721876,,,,-0.003654697418671868,0.013604064839124935,,0.005867958214134975,,,,0.03319081208252768,-0.06161504562963501,0.02513347186645399,,,-0.017762960695426662,
VEGFD,,-0.01079551286438723,0.008826793353600338,0.03566679828057679,,0.008073824677092082,-0.007842308947940177,,0.1696369308972307,-0.009829533899452111,-0.006555064268085462,0.03308463075507614,0.03441811766569436,0.1321622244783733,-0.126571859524426,,,0.024551660709489522,-0.00020324570053005918,,,,
TNFSF13,,,-0.004263735746410992,,,0.03430282111200317,,0.033955933262009415,,,,,,,,,0.0354735192899846,0.028651119551066934,0.05988600390142532,0.0028193376701185946,,0.01721751339353248,0.10586266258327925
WNT5A,0.05315832949546806,-0.038175064825665565,-0.025102751454091056,0.05635405857006314,0.041311588071376554,0.044003973813489486,0.0865745546714507,0.16400997816690369,0.37541172292343555,0.12112350013071406,0.07308934953036823,0.03724786307005159,0.05964879522740364,0.027221271783078354,0.07009882734541596,0.09055708651002249,-0.029919194615380063,0.04390474427544066,0.04940871442316573,-0.03964812371067777,-0.00850700454545198,-0.061067659081657684,0.017047549762011425
CXCL8,,-0.3200070305013292,-0.11766194535297553,-0.03530601471627015,-0.03539424206260367,-0.1516900481743571,-0.11320047766012604,-0.0038856441397944787,0.17554446201536456,-0.0425402633310614,-0.018864576650054497,-0.045862555742389094,-0.048440009063118655,-0.007603937231604813,-0.05255035623029478,0.011086444051630069,-0.23515592202649435,-0.33504647770851004,-0.0005596266230578363,-0.07311773859263279,0.03411680975278308,-0.10732941197979191,-0.04790662748953805
GRN,-0.1684272708962335,0.08738696957200351,-0.04259937995009951,-0.02168010609346846,0.02195578992436595,0.030585852026884384,0.03844065806512936,0.07323062881525534,0.4008545712768645,0.020834512375210067,0.033762072079238245,-0.047831331182533895,0.005388505265847579,-0.013129924575108478,-0.004350161701732198,0.030228833889459853,-0.024046662646178805,-0.10809150824583082,0.2493880068988737,-0.03804803718459786,0.056195161801500144,-0.31006286241606884,-0.08813800627036877
MIA,0.035902741349856875,0.03802170022714836,0.04287239476241248,-0.0031893259542007187,-0.03227137627310015,-0.02220007090625269,-0.048162617419950184,-0.027500677701580416,0.2069295054108905,0.005759103453171428,0.0015368378282651612,,-0.011624217308102223,-0.062357077028311045,-0.1039077907840278,0.0418040794152695,0.23061817736886625,0.3029030521627751,0.15719177279920854,-0.14135189207210275,,0.3513961258888068,0.16768841317495933
COL4A4,-0.057390014888140925,0.042601347504728444,0.030693846899701557,0.0485455588991775,-0.04159229363306729,0.04054505515223898,0.08756773326710786,-0.014470624457686055,0.04861237222500964,0.04087375294319448,-0.01581853204194074,,0.024932381355355464,,-0.11813958130115221,-0.03510192609936727,0.10037417616890354,0.08791772680678674,-0.0018927077039385648,0.008169781535563286,,-0.04053963398654222,0.07290497882440136
TAC1,0.04845630352880498,0.0633701850173685,0.09830801371227411,-0.020912849199907175,-0.027893183080619076,0.043077300967432106,0.026517906493529284,-0.09743261116990479,-0.4213462217479816,0.03182167108529378,-0.027601929053958394,0.10601202737011138,-0.1595969900979211,,,,,,,0.05747042679881628,0.023598803733812176,-0.050861312009056754,-0.07784853393072406
RARRES2,0.22105463017244145,0.05619282911435469,0.031468214838609204,0.014573477901166613,-0.06825705952352988,0.026781386111682827,-0.04882918319159467,0.13830307844492107,0.48541068987599284,0.07407849269067641,-0.001734330129319468,-0.017350721812433082,0.08970858424405652,-0.057633486327099644,-0.14035164364591268,0.14328078875562042,-0.19314238147848234,-0.17589678458071142,-0.04917567930148819,-0.050832813551409735,0.018453490716418712,0.0074793167787800515,-0.03763766000463226
FGF7,-0.027467032462985454,0.004830763155979321,,0.06366113640014164,0.12694472827079817,0.02536663120984192,0.04158249019093596,0.0594306000713405,0.15543860083325098,-0.002981502836237537,0.014356553337226323,-0.000682656383402403,0.10396430341065646,0.027309540090305957,-0.03919869842240356,0.034635818371060216,-0.004939680347396035,0.08185385615733057,-0.043879472748781935,-0.04004765425080057,-0.0636798198001252,0.17769300657422762,0.017478139906618614
EFNA2,,,,,,,,,,,,,,,,,,0.012545769583209469,,,,,
HBEGF,-0.05850959905021158,0.11535565089078575,-0.07019538935308785,0.057611006624975085,-0.042983762524272606,-0.041488614854544505,-0.02180650644980696,0.054139857245259285,0.19308612515150247,-0.033433315251964364,-0.017348857291294522,-0.04793025899749313,0.0301990025812912,0.0300512877413149,-0.0013619517010835522,-0.02660909977324045,0.015192800777955812,0.06220167466561267,-0.02203625885574746,-0.0963236393110131,0.15686125566836095,-0.24709759799122027,0.0399530673968361
CSF3,,-0.07849786453055935,,,-0.029113024513275527,-0.08004053154367709,-0.06730713927115706,,0.014394381607566118,,,,,,,,-0.11892724436287715,-0.15976000251813874,,-0.02676554409534264,0.02068462182427124,-0.016807904902333512,0.007227753743553969
PI3,,-0.09381746180683279,-0.024462148095478944,,-0.0689728267608385,-0.13682421311939907,-0.03836898943310464,,-0.0029012105491705614,,,,,-0.062483663971568154,,,-0.28724315593555194,-0.3578578061830397,0.14435698529723887,-0.09403459879494548,,-0.06776827556463436,-0.13634955392256706
PCSK1N,0.15297367505073295,0.2678933422554851,0.1633579882698696,0.024446006517880044,0.01077607079635175,0.0910531013260196,0.015151322089223209,0.0130128329019415,-0.16678781352753888,-0.0006453366822395494,-0.02522350433683232,0.0271948235667455,-0.1306958883251458,-0.048040876838279165,-0.051315871661432436,0.1084235721137704,-0.011947722201740858,0.0025115562873391805,0.08051195207701274,-0.039876672608970445,-0.04442078110545854,0.24410830759731905,-0.09141290451117928
NTS,,,,,,,0.012958721985106407,-0.017665344618620606,0.057811829529440216,-0.010259103640533968,-0.025935718074544215,-0.01812070710377689,,,,,-0.02286033692350623,0.0164456373344851,,0.07245486893693119,,0.1555557573929945,
SFRP1,-0.08865847013192169,0.1245532223178819,0.04374490129827295,0.044483236038197246,,0.0397254268558412,-0.04889880120331148,-0.012124398696467729,0.03613762904884511,-0.041982859337969,0.01634548277872521,-0.056360318807950296,0.02876524506572409,0.06741381293393947,-0.07208220606492365,0.01936086474468395,0.012300168315353683,0.07082973872178618,-0.029456893323507673,0.012159262522855237,0.07471328470203613,-0.03208463351027103,-0.012004616429898292
CXCL13,,,,0.04215603041327541,-0.02113950053098906,,0.012205349697196957,,,,,,,,,,0.023038313823998825,-0.05206396101799288,,-0.07381286816296548,,,-0.0005776610742420101
MICA,0.058033340830740354,-0.038981014768115364,-0.03266422988552951,0.07921642683954028,-0.025510728095326438,-0.08575723622119402,-0.02206785517463974,0.09634209394383896,0.2222531800548639,-0.02974266240666873,0.051770656817832876,0.02550674738625302,0.07191323022460704,-0.08939993214051943,-0.017665963932585977,-0.025275189741070108,0.045638411328952896,0.02605491001031874,0.09145251886825256,0.014074931875155365,0.03497078239349354,-0.02315098073653539,0.08629851206313366
TG,-0.005470493018169085,-0.053728140000742226,0.09915434475858288,0.005140973587910366,,0.007962389066037991,0.057416904993939435,-0.0203904645092349,0.0607557590322821,-0.03927337137713261,-0.01998630477562513,,0.006516483180267726,-0.02588511399755379,0.01633936701373453,0.004629217145361677,0.06222676255098899,0.07083596593593339,,0.04458865916124629,,0.014187949390222984,0.02993572636997299
ADA,0.07040329471821483,0.05854448412989773,-0.027797312627470122,0.03425723563146894,0.0386903038394144,-0.021004677901452894,-0.023405263130493716,0.05376901026064313,0.34707605267188385,0.03976219703286979,0.05017502628567816,-0.06786560272965057,0.1594971666326012,0.035284659956095484,-0.05655717847123242,0.025857098734958932,0.04998922114986699,0.09451385444334605,0.10787492217776311,0.020809633425425546,0.09764598004871729,-0.0025991733856030675,-0.044414021007282346
LAMC3,0.017023842109976126,0.02459950540462324,-0.05517422396100066,-0.03094427354300248,-0.023943067249082194,0.013418855063996081,0.05355243260930553,0.005674813013150654,0.36936858806061684,-0.0016141336448941143,0.025249714880795863,-0.007534129654304824,0.028374623109998297,-0.04513745762310057,-0.024763359540635476,0.09124144880209233,0.07678384964169165,0.10616921846055168,0.10392842803535847,0.020645851787649994,-0.05207636324452582,-0.10998917737877603,0.03724741074867419
CCL7,,,-0.02605340375309793,,,-0.08452546961952123,-0.039653251606996544,,,,,,,,,,0.0006300000008597333,,,,,-0.025701036285493837,-0.08666534932828746
NGF,,0.008070036674282745,-0.04476744814223457,,,-0.052536472680356334,0.004298441542032975,0.054937657245888706,,,,0.041722896255425794,,,-0.027692084172668722,0.012740285037207411,0.0005263887592958947,0.18435716405357563,,-0.041269127241783554,,-0.14184869951933565,-0.06453487640348152
TNFSF15,,0.08186724166978424,,,,0.001179977992173533,0.044835577405351726,-0.02362624409552,,,,,,,-0.03451042611557602,0.1787440389290799,-0.0007516909638295218,,,0.019275217908551356,,-0.061188246028580494,-0.03206361976632201
HMGB1,-0.06634266906591844,0.2663829649620733,0.17913567943319905,0.00783535775894701,0.06509513736076666,0.10940379189786091,0.03373813165281624,0.07843892552500051,0.45494363581379876,0.052178420525305656,-0.05279666158885687,0.02530817550335539,0.11274623610327042,0.16168056770302253,0.026594992333970256,-0.1457996358184209,-0.13003185484266788,-0.16532784235719977,-0.16514896672475712,-0.0308416352469445,0.19627234180601127,0.21807434624393787,0.0017854803496433304
ITGB3BP,-0.012897646698610663,-0.033435992754495575,-0.039135270093449456,0.011608985358829135,0.03206514780844005,-0.008641175810990047,-0.013744308045175225,0.05355577968067348,0.40223247587070876,-0.009648590874901728,-0.03569568683773722,0.0009745097888383153,0.16388198564843554,0.026546280178098007,0.04126877286283883,0.09505642582469426,-0.011623213712919836,-0.06499500841193984,0.10729806163919034,-0.028965157459506525,0.09334158638031918,0.15304165323613877,0.03460497995584374
AANAT,,0.057908892433957394,0.012048507858064723,,,-0.011283697306442768,0.013499419820603504,,0.02994676514699634,0.00801906121429515,-0.023038533656779454,0.07789176346199765,-0.01756770487792508,0.10137713792275471,,-0.023220640157983696,-0.05505102919029599,0.06690797408190112,0.091019388247226,,,0.056187008650046597,0.03979302166949753
RELN,0.04059995128864238,0.10528914207856088,-0.0005788452575996966,-0.006926138592731314,-0.03278571385602148,0.08896026806097071,0.04536567817125788,-0.0688890809655626,-0.21019963755469914,0.021152087013010242,0.051404922254778336,0.050310019806922464,-0.01895621116932654,,-0.014540766553697071,,,,-0.051353134710131386,0.030234479768281686,0.08363859216637191,,-0.025287770033505394
IL15,0.09399247478479578,0.006820329134226157,-0.039775178973576894,0.014169906775558383,,0.006091875925856881,-0.01969434614183078,-0.016811477237944118,0.10364003071297741,0.06358126141245064,-0.008365978956740192,0.0125488700296268,0.02637597453846183,0.10498367794784486,0.0644105474234608,0.09926279351640119,0.04122210243186359,-0.04537703485219972,0.07448537069907132,0.0975158131904947,-0.04467348901610785,0.018096456260244972,0.07881347629543964
UTS2,,,,,,,,,0.1696542861065383,,,,,-0.04372930821194878,,,0.06553644073786374,,,,,,
BSG,0.258640172457783,0.04480434545598963,0.12024334548540297,0.037943678547266414,-0.009629987627535535,-0.09330661181861381,-0.006153295700619064,0.08525361718332486,-0.05179084176161186,-0.03880549597943699,-0.03794335553441948,0.02756701529372071,0.06903557927987776,-0.1298547239902591,-0.03186971988903316,0.08394090755577034,-0.057147178363494845,-0.08701134214853815,0.33524406124539496,-0.03797258011954689,0.06522629485103615,0.09778865251628466,0.09979735858874225
ADAMTS3,0.09541495292055512,0.11441222006504066,-0.04207230135792404,0.031483402311326854,,-0.020297646356631827,0.08864606896984839,0.029260699547144563,0.4931973240534842,0.008651121260124541,-0.06068826962643336,0.013017630754648107,0.04950028691050043,0.0503171813562754,,0.011086512435505262,0.019502755592580176,0.04382879623324381,0.08531106560664714,0.020420421248839457,-0.05675786757289079,0.2947987133263639,0.06329693370832361
CD34,0.08035935526231001,0.13131846630093352,-0.04173638220773672,-0.03362445390177728,0.03801033178806564,-0.004716504633413865,0.06667098877949969,0.02607481391754207,0.2917507609057201,-0.030645451323115903,-0.0032846568108285193,-0.0044587323405164605,-0.01321381505364737,0.01948182471948891,-0.0022070155348960746,0.09150598502167279,0.014718372499852028,0.10100884775003885,0.11564048096586836,-0.008875143965764993,0.07351824516619851,-0.11705598341105974,-0.07162160293493486
CCL23,,,,,,,,,0.0743083680370288,,,,,,,,,,,,,,
PLAT,0.12721468969411698,0.1709153158982486,0.07501119993692425,0.060434638351230294,-0.011524754838431728,0.17109434448933625,0.03586518649966035,0.09412422669680898,0.4505543505551313,0.005910208168256354,-0.02324579522097827,0.029607037769077884,0.12262576209400104,0.03448928616402022,-0.12998092036777706,0.15753882180768822,0.1553811034948337,0.22885618453274148,0.3116407128004218,-0.06527059488225324,0.05943399337958427,0.00543284336305621,0.11929552879576558
NTF3,,,,,,,,,,,0.05865482912354065,,,,,,0.05134190886071611,0.2301211802216912,,0.06430501902086025,,,
LTA,,,,-0.03635124997715119,,0.022136843341837666,,,,0.06713791370526391,,,0.030258772635727318,,,,,,,,,-0.0313904290310659,
CKLF,-0.10262316926293356,0.1503324087649679,0.1119072057258987,0.015722031507570625,-0.0025189938061970798,0.03995263934640277,0.035230944987844764,0.09669807301689302,0.5011707527040475,0.05584703445247182,-0.004874816616696423,0.030646701792773585,0.12750505759067435,-0.10644586742463441,-0.031347834116244686,0.06633079378573885,0.05600551982617206,0.1742850710628049,-0.04572413305883451,0.006905744306191918,-0.03947254736485962,0.27000691046574626,0.1949728821954851
CD24,-0.06389644274092887,-0.02339736709540344,-0.0032210306423082684,0.07064947639297013,-0.06728978260197352,-0.03709275042353495,0.07359250081737857,0.04900741005673096,0.07299738707511352,0.061464127580151344,0.07275305639156734,-0.04042687407035391,0.02974997585514213,0.017900333522077667,0.028347580989923928,0.05649605082201029,0.0871432348854412,0.10084667105529978,0.03545409407262459,0.03848196982903339,0.05778816027653787,0.03799296870477327,-0.0269532660463316
HSP90AA1,-0.19500394436860077,-0.08718034377612442,-0.057269930421393,0.03378272253764238,-0.03141795254763263,0.03541574658670559,-0.029589439180613925,-0.12108096607513463,-0.48800475613207894,-0.02605138912902276,0.013247360561557175,0.0552627589396141,-0.16666267566834078,-0.0058562482169223365,0.17540047790955354,-0.09636270944005637,-0.29198597948598587,-0.41049862211715044,0.0166439277039924,-0.03499608633368373,-0.007164241449436525,-0.023260663171669447,-0.21559574545286275
BMP4,0.020812382350292653,0.02702536508265231,-0.009186082300584071,-0.03853445588626087,0.02999903301418111,-0.02087810152810759,0.05893815134182805,0.15257552877891142,-0.018498132789336957,-0.03716102618661568,0.06345303843323626,0.01196434747178683,0.0004737825440771272,0.11858395109459334,0.07164620564781142,0.13151261773987186,0.05821147766681731,0.08986956642520948,0.12597723018514095,0.04550076728276024,,-0.04561426771244044,0.02376912408713305
SCGB3A1,,,0.02364463216246179,,-0.014745820382786214,,-0.02604170085775719,-0.021460148027294203,,,-0.01943322847223692,-0.02998837540513842,-0.010649081118727945,0.05844514636863732,0.025667189332860125,,0.062147433734046416,0.07869584382410567,,0.05005792310292491,,-0.06603338010788078,-0.002018394923698691
IGFBP4,0.06909935624526295,0.12503385396332511,-0.036007927955742966,0.04320801310543034,-0.00035577371666455494,-0.0936846927710552,0.011024923213178169,0.0600098294439635,0.33799735420772803,-0.0022123488703289346,-0.07332286898968735,-0.032206516611800275,0.042647415303334164,-0.01385081450317765,-0.015449189653656076,-0.01249018652820995,0.0014323753368582358,-0.13088062880904375,0.2548086089123201,-0.1090353566404032,0.14061529683630686,-0.1960236667511553,-0.07094414320073095
RSPO4,,0.14316064709769513,,0.03265336602996097,,0.007928399629978523,0.05527967393796576,,,-0.018442748364185118,-0.019433225629687648,,0.0687941839446611,,-0.0694767254451844,,,,,0.0532315345278597,,0.05359697669714498,0.10070154749277754
LEFTY2,-0.034896074641834744,0.08161642466380715,-0.0711964255858487,-0.036797698634328746,-0.004091305825184923,-0.005787411955123948,0.039998106722814654,0.06400692632857662,0.370240475928858,0.049007803516254785,-0.021308769576524042,-0.01812071903506023,0.011388097514506113,0.090547066358266,,-0.059847694381979594,0.012404811874308927,0.026013600275612177,0.341535181289436,0.04832363826755619,0.08426326591181417,0.00018509710555777203,-0.08319978349730092
PF4,,,-0.022061784730740584,-0.013642501031506967,,-0.0025583723003239213,,,,,,,,,,,,0.027861985562604483,,,,0.06790669073430013,-0.027035563348773488
ANGPTL2,-0.010627422313509653,0.07056834957500334,0.013911439539094354,0.05180415518454846,0.018807185780174478,0.04431609130026686,0.02368587162500465,0.17265824741451152,0.3855272504838853,0.026494919403301936,0.06779839895134726,-0.04986356361866982,0.14783126651284137,0.11957969446502581,-0.035164884571102624,0.11389961338403322,0.14499133828566746,0.24377342992787257,-0.10962539360357355,0.024394285758545922,-0.0007820776864545186,-0.059040825910071475,-0.027528500141973222
LRIG2,0.09801888746345438,0.1186459106230451,0.0698338521936976,0.017888791700474832,0.03992695435730875,0.005434032591652166,0.03444878660589756,0.03181526609465039,0.21126164666952738,0.015157389625655224,0.03291429466049808,-0.028185416741750957,0.11992105353897543,-0.01766943651951397,-0.0367199415511798,0.07936168355911,0.09305914006824663,0.08755875149253803,0.012661226476322937,0.05075480037710348,0.0936169290024198,0.13479392706601806,0.03867823021493231
ICOSLG,-0.11522668009439103,-0.027721025647623777,-0.03237617939606981,0.021502489290715354,-0.05575217699042524,-0.023891006489531068,-0.02323798098696705,0.04202105528435047,0.2399634592737208,-0.03322564383412673,-0.00539866421039742,-0.058020752378659876,0.08042619092681372,-0.06639849785907805,0.026662338905989208,-0.030065940692371756,0.0331097223413624,0.15764997492657065,-0.06146209452733728,-0.022610797131395178,-0.026970458816491034,0.08235372994975004,0.025249307360216522
WIF1,,0.022577205519468995,0.010719682629739947,,0.010732872621480117,,0.017477897807626284,-0.08348338505372083,-0.41499649881723494,-0.009223583868700641,-0.004728069791220585,-0.04150942755781072,-0.16896045236727503,,,,,,,0.02417248348297136,0.007196441491830106,,0.03702216217011095
NPPC,0.2033876706562711,-0.019944333389417437,0.05737313142256877,,-0.012021829187717369,0.016013655324172402,-0.022796385389951684,-0.041171218125727445,-0.01467109388168561,0.0614304286939927,-0.027007427902222263,0.011197185662419345,0.06002313644050047,-0.07737122093381713,-0.05875060979487274,-0.041876323035624996,-0.0015651417859200141,0.05064966232906156,0.07913555096062103,-0.0459181132733224,0.019269031683645625,,-0.005704166728223794
LYZ,-0.18202410712811937,-0.1459300948635998,-0.08052984037826218,-0.00584251771477915,0.04952891334864586,-0.03896379977315288,-0.020186058216908755,0.07119122167767482,0.29945256940282566,-0.04397023058411168,-0.004963424343959365,-0.04642940900182456,-0.04269986210867973,-0.0742236446164217,0.07113031468165619,-0.07565254562840255,0.014076270842346209,0.04887823960135986,0.03997420818336318,0.07387889794581948,0.07455652154722577,-0.12281613095386715,-0.07333778503456062
EREG,,,,,-0.025513994323226197,,-0.04041537838899115,,,,,-0.01864092431781627,,,,,-0.009680663819474522,-0.04803169926314638,,0.006184273974001848,,-0.017018429840772308,-0.037221380101560085
SPTAN1,0.20462179203122222,0.2905429097378769,0.14131970478633013,0.005661408314465451,0.024938644166124853,0.1242542887442219,0.07524659689291525,-0.044141718145702606,-0.1073847156738137,0.06615795993677989,0.03441183439359032,0.09871223473525949,0.0045536564659628765,0.000919646277627725,0.07932917965621084,0.15252190065519824,0.05946473571398937,0.15345872904275262,0.06433987444717616,0.07181417747364448,-0.04042748444768628,0.22207629435715226,0.0024585745987528765
PTH2,,,,,,,,,,,,,,,,,,,,0.03841807516081439,,,
LIPC,0.023830474049887918,0.11423130894080595,-0.025301338138865433,0.031542750100823365,,0.008294213444077865,0.09780905429375363,0.03279154578669985,0.14324965042634105,0.04154693212010283,,-0.03338555570066228,0.05144171144429224,-0.05578190547424979,0.059717144361341866,-0.11214304375843331,,,0.04399003332985293,,,-0.05796745093537553,0.06000272619200179
COL8A1,-0.04765305604529462,0.10157454339890389,-0.11805450962835272,-0.003343354482117922,-0.0069719808741072874,0.002665693120725822,0.08865799686978457,0.10809873745458373,0.2185383074514822,0.008293838038695003,0.03164125015011888,-0.019242714460601794,0.16290251743289133,0.11638359477395391,0.10922615910087768,-0.02585762685712637,0.11762235262130068,0.09988844524282936,0.27043158691489083,0.01215123722553066,-0.012126687120192664,-0.20654992355223883,0.03978897380602327
GSTM2,0.0984328962415682,0.03032756432535205,-0.027239888807539754,-0.0008977987497901756,-0.0035772655195821313,0.051040186306270045,-0.003273504139163909,-0.014216367713991852,0.12535391875569427,0.05026839920023569,-0.00529868332959525,0.0064829920759217645,0.07231771615008781,0.019626355985942433,0.12661189622640193,0.13344344707535888,0.09078448724437299,0.14872364198616486,-0.002741952385194179,-0.024257658330973354,-0.012951958245118534,0.15035523749827626,0.05981943872446567
IL4,,,,,,,,,,,,,,0.11927527585627641,,,,,,,,,
SPX,-0.08614443051320961,0.16044377566043494,0.09935743880534904,0.019785626345811807,,0.0525449583792215,0.016939727877175237,-0.029221532655855368,-0.153179804989817,0.01048002035841294,-0.021481926913078313,0.02834232148433529,-0.07713394544067621,,,0.09405416871626579,-0.0002007554753571866,0.10003585836329376,-0.13476357431609703,0.08330301202316828,0.03335830261971611,0.3928793814011431,0.15062189482267307
MFGE8,0.05030397576476872,-0.003368522230993474,-0.06908667133561673,-0.002730070099597856,-0.040134109667673425,-0.02012851972470797,-0.0003672635197131419,0.09102984735415708,0.17451300506064582,0.0019927937742389907,-0.01676017093536362,-0.019221861330597268,0.08871382679584777,0.021057632350805152,0.023761805435317945,0.04400280006907989,0.029998105312907117,0.08889909950560093,0.2613374316027557,-0.0602273693687516,0.08046661211688894,-0.10261273202629681,-0.044456098536145024
TGFA,-0.12032026712687993,-0.11242204322620486,0.11023632112241978,0.0076123127947585025,0.05838100911121136,-0.008611366002990907,0.08288387106064685,0.13881397067415727,0.19981207837016882,-0.05986989460625171,0.015470346469634666,-0.04528340610024422,0.13495377070960848,-0.08267877523710528,-0.012934084230771348,0.04013691940295249,0.02320551365470363,0.09000386879823762,-0.12051843165448504,-0.032754372633386014,0.039022264939916874,0.12914289125678016,0.05065684516331221
