,MGH258,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1
TGM2,0.027249147886518388,0.046973627079373505,0.06987371914960923,0.22299473252645724,-0.11475407738208943,0.14528483807889297,0.20152554912848364,0.07279501185986853,0.14977281368221146,0.1339198158360897
VEGFC,0.04205441435993952,-0.01365712955444325,-0.018881439535256096,0.0478247664028126,0.2518797229999749,-0.004836375602762735,0.11570887146945952,-0.02782560279450659,0.02157063011723753,0.0626599452954857
WNT6,,0.03616390112406939,-0.037690897571613084,,0.06171365701868218,,-0.020358288142335677,0.059291641840009485,0.01107072604768519,0.02404459817113375
NRG4,,-0.017688833622601097,,,,0.024745300306408872,,,-0.03840690529124958,0.03222677353239568
PMCH,,-0.01347702812684547,,,,,,0.05828776173795036,0.11188986511457444,0.1766323740808839
COL9A1,0.1227438308804333,0.00920878312273073,,0.04869214980064969,0.08550435691126011,0.04788513196756855,0.1353818877472976,0.03654648611778144,0.04722563575229204,0.04998950935725977
GDF11,0.00935175078667212,0.03604986976495004,0.026566858222889407,0.08255254725244443,0.05768846835971149,0.028976359335184988,0.06484999409338997,0.029440950833796886,0.05507192167056889,0.08418728355952726
RAET1E,,,,,,,,,,0.021904429541158642
IL24,,,-0.021255282816204753,,,,,-0.016385332395782333,,
SORBS1,0.004797777992972003,-0.032111013027868875,0.01005486112053894,-0.05627730671376323,0.07477725847038666,-0.07502055586522001,-0.002384456923137356,0.024054275080076633,0.04799753432502309,-0.10048722189219095
DLL1,0.026805271276066692,-0.003670354430565452,0.020921920881141347,0.15444535333108436,0.007804284289126604,-0.06429873257093044,0.009137339178784053,0.04293015919533965,0.0002490267988804169,0.07447588753211588
TLN1,0.013542149833288275,0.032429863560697804,0.00939766097838373,0.08257424655516499,0.0787305365220092,0.012409316811106685,0.04723391795872961,0.00862888575271709,0.10223454189219505,0.15043819622925933
COL2A1,-0.024946556825428748,,,,,,,0.0001985832213658456,0.06214165314609972,0.022261278559488392
SHH,,0.050118699545741226,,-0.003458065011135057,-0.1046978212524046,,,0.009401529411488307,0.0033793594649225837,0.030390456982258104
PON2,0.02496623497448238,0.057930262915964446,0.07721722498700079,0.0328186468955793,0.20671783518336043,0.029793132735911443,0.03401613276709533,0.10049491265932492,0.021355822086232802,-0.11461469347197345
ICAM5,,-0.02991717315542706,-0.020120736795031496,,,,,-0.04580151111951816,-0.011499415748330409,0.01723225526624639
HPX,-0.028336347591571682,0.043250664409565806,0.03664087124091134,-0.048026682749715305,-0.03678644742436988,-0.014604518598582151,0.13533912596615033,0.004041817836455955,-0.01836159909933858,0.08496522624235575
SFRP2,,0.0036309964268609906,0.01649170535915854,0.01620240001508911,0.0490503145715402,,0.062365715599776286,0.004070971818283396,0.08846485061788685,0.13365872833805628
CFC1,,-0.011587553017602873,,,,,,,,
CD70,,0.004387088621613207,-0.023369074226199646,,,-0.027643612690750056,,0.014704956110443321,0.01864793938159941,-0.03838808702787829
HP,0.05971903795234571,-0.03818038218979588,,0.060388835521331646,-0.029761849759727618,0.012960460788974207,0.10150060409490624,0.027787774696048366,0.025021735138651264,0.08442774778565348
CXCL2,0.08789178064835416,-0.00020659708969457099,0.08202392680655482,0.021578665558673858,-0.002135647798639647,0.040511494917052214,,-0.01740726742819299,-0.045010448645690655,0.025968186777328994
NPPB,,-0.010146532672790727,,,,,,-0.03323944361873296,-0.033050328890529786,-0.02547095945767332
CCK,-0.004453752081549481,-0.07930192961770333,,0.010670242200740617,,,0.0008147605255521423,0.033222381350316015,-0.06447944670713165,0.10162094191901419
SEMA6A,0.0050314376622935,0.055031662757216986,0.04700327201303821,-0.017206533593599308,0.07353504240168325,-0.06393333983420764,-0.0391030430616499,-0.00542420162978929,-0.07067063371717394,-0.07162072507991914
IRAK4,0.02848487111782499,-0.004524001886945155,0.06404568264116524,0.0005467294330701648,0.048479006790587975,0.06760172289517752,0.10776502900505386,0.12385194382018624,0.037454107905473884,0.08153880752272083
GSTP1,-0.008686308091178003,0.0044104989668680965,-0.043395162041371685,-0.02635537149291401,-0.01221383793819378,0.03598878281230471,-0.0762072558368115,0.022351074411644627,-0.007508388586289511,-0.059629644479786005
VCAM1,0.01932744526215397,-0.03900512164109765,0.016469906249520515,0.15864681683516949,0.023683305835847563,0.003008525048381566,0.04790971769407058,-0.01227617455256094,-0.03260373796802402,0.1316276760579047
NXPH3,0.028202755573394345,-0.0156308437336391,-0.04010945334144601,0.06501817554549935,0.024331790577844913,0.049983092075066675,0.061391571245650214,0.033981612770222595,0.019844369487003768,0.009234199604480622
MTMR4,-0.020044167297274765,0.0665292322008893,0.03744138533948163,0.05934124462179219,-0.043996699728695014,0.04891483227184082,0.10189916774602886,0.024363782372938902,0.0004856791442240769,0.05096466608000564
LAMC2,,0.07220218401590597,-0.030874265966068282,,,0.13633852206536154,,0.12788661470300636,-0.02146422273600342,0.0007665548890837347
IL10,0.007997902455012803,0.005910737858975543,0.12143473055813897,0.0481040586006937,0.07328195584607627,0.049144187299547615,0.1428351393675767,-0.026615318639852014,-0.005597613374588117,0.05454570233692006
SEMA4D,0.0012230970212233595,0.012841592040071959,0.07387531667850203,0.04983695868119423,0.06531807698597676,0.03090597503167374,-0.09145015974548872,0.015822304797613214,-0.0914244213715284,0.08299699795092609
TRH,-0.02438710433217183,-0.0336598374078337,,0.0013482866746456015,-0.1515822874481842,,,0.05106442856148236,-0.030078324644642006,0.01611792295779323
SEMA6D,0.03697082069849053,0.05407550278935155,0.10758458309576525,0.05669058695704968,0.039014810513282996,0.005280477166040486,0.06429285358286559,-0.005955658992255078,-0.07757422245145436,-0.03802578268344537
CEL,,,,,-0.08647902704308512,0.00013349330895251403,-0.04544969454535184,0.044464653434041934,0.024125012699310656,0.04690202454161861
PDCD1LG2,0.02015215976207338,0.018073990513808508,-0.045201003646600284,0.07601345796375511,0.034523323627668,-0.03668434017385957,0.03236315233636233,0.029947209168749062,-0.0032841687207312746,0.0966268154995648
SPINT1,-0.012781157986584767,-0.022190908949468333,0.14919385428539375,-0.01645542469521133,0.04994558302692292,0.042593204309815835,0.1316222542821073,0.04842951696037349,0.0605052858886412,0.019489347122306565
CTHRC1,0.019697013842582208,0.04625909583441989,-0.006660460692881472,0.1308326007220127,0.18715204376721284,0.15670783924192408,0.15147253027602647,0.07761585065926407,0.19031585973670573,0.19589615674058936
PODXL,0.050533885190185195,0.08213724084091568,0.07514303468699018,0.14531607550951114,0.2392560394149825,0.11757508914495443,0.16703292510452303,0.050133942989231,0.09506060963274397,0.19792110284875364
JAM3,0.010623274264030168,0.06060969981676617,-0.018049959029054204,-0.036851023825672784,0.037255451241497005,0.03305433838826929,-0.1654581393586944,0.015876643477741304,0.014550542781963351,-0.002596404803919186
TGFB2,0.0009502868771849875,-0.002430521007012497,0.0003091838093086216,0.07102728498047728,0.03496069830707919,0.018315938950752703,0.0357792289082016,0.04083718796378078,-0.013884249675292256,-0.10225924775423059
COL18A1,0.0748823293083688,0.0972772926232486,0.08970682932296443,0.26145693841629347,0.29832288604880164,0.07067220014517347,0.17043657554823916,0.12271336437895938,0.1853729606703886,0.2428499433527413
NODAL,0.008501645216328929,,,0.17250957166039713,0.22457211750424624,0.12832477037066992,0.15764784736484957,0.06903775056233356,0.15870447314711203,0.03593852815109738
INHBB,0.01473879387079816,-0.004660311170871379,0.09425491157571617,-0.0637661701508192,-0.12033394588839842,-0.0011152037414161487,0.04901668125228241,-0.010913208504179261,0.08456658035253328,-0.02018191765306905
LCN1,,,,0.051232392377236716,,,,-0.02605379322729528,,0.21070433529487467
ARF4,0.023129177776817045,0.026088260854430743,0.05175915776966633,0.15631461200116617,0.1806168691109061,0.11349335977807094,0.06084025325272419,0.05075207193096799,0.0310237459938072,0.1094806909571703
CXCL14,-0.003901518234973954,0.045573067359917376,-0.02471692138938296,0.0635900842712077,0.05512666075920656,0.05005506657495048,0.04709615741385538,-0.03224954209424715,-0.05031575444062156,-0.03786793133039488
LIF,-0.03293936686224228,0.01400017623303818,0.05480218896266042,0.1398997523986971,-0.11383409154346627,0.028874267840960564,0.045102360012989506,-0.022341716406010185,0.04499212309381704,-0.028000729153396034
IL17B,,,-0.018371632294975345,0.1334731564741003,0.1449911555665999,0.028773008119164493,,0.053344978651560765,0.03344043206725526,0.033041503580731026
MMP1,,,-0.09971146534489585,0.16628424203259362,0.08412567291946826,,,0.012232767184084375,0.11224000898381582,0.2695050065330299
MATN1,,-0.010273965166737674,-0.021255285879905453,,,-0.05657241403988295,,0.1231797453197775,-0.019467928565546154,-0.02305355864341083
ADAM28,0.0045158675521717335,0.017810900247366025,0.037081103183466045,0.09093262212194633,-0.0166263066589445,0.09481470703948627,0.11219218281879753,0.020149004895612378,-0.021949136374942203,0.1222622132215766
TCN2,-0.01074854056119699,0.06345130485063781,0.017131751814729958,0.08824026101851501,0.2338504303134599,0.10078725504538387,0.08310404654933595,0.0990925520707945,0.11978412001888818,0.06531580469914358
THPO,,0.06933553282410689,,,0.05172470146379412,0.023123386082143354,0.12467102003256533,,-0.013643298550172253,-0.03395365469500756
CUBN,0.014791992656253288,-0.021053921068331056,0.0954492907767199,0.1587233139363242,-0.049909903471285134,-0.03464277622985198,0.19602973729548792,0.0590576886444387,0.04853288931179058,0.10481888778248663
TIMP3,0.0504273011674994,-0.023612589761620617,-0.07800325122187908,0.10613907909557237,0.2406402315266444,-0.06364886926821192,-0.004949432583749768,0.05846340860297946,0.13122400025138867,0.1828655700609375
PIGF,0.05772882534922099,0.02677475649087428,0.11316837960763942,0.0719538400409287,0.09673732365761041,-0.011832076100378033,0.04410910314152164,-0.0126916077113318,-0.04010550184123771,0.02117538569369766
CRH,,-0.016173619388897303,,,,,,-0.034683237346739594,-0.0034727421101254825,0.05783688715571885
BDNF,,0.024897739854437616,-0.020635557773521832,-0.011191541245447037,-0.12363491907926598,,,-0.03565996897596075,0.023897799348228724,0.020568687521671257
CCL5,-0.02406295275601631,0.035281806174232516,0.06182059115051862,0.05382992419146645,0.010450092329052873,-0.016650273850705437,0.019871566589566694,-0.0023909669927340963,0.07751001340471629,0.20179358708947295
GAD1,-0.011514331036426118,-0.08214367746103077,0.04236179239019401,0.03352412782820241,-0.01841030183925444,0.08661432718631042,0.07522587781268998,-0.02367815270569184,-0.031728703806896214,-0.05600998323821393
COL14A1,-0.006748056940962559,0.002002967151510378,-0.024967536948979133,0.021403666028766175,0.20846306535024303,0.07128732202181041,0.09465554087737228,-0.04328928571279069,0.02415284665927694,0.13085624690739636
HLA-A,0.07749818589377434,0.013133220552838927,-0.052133103559059445,0.046442387017610706,0.0791655724145221,0.11250058245041304,0.10446228562976197,-0.038030085550368804,0.05963870828363399,0.2125074627612945
CD5L,-0.0071736980514779955,,,,,,0.05308096609792509,,,
FGF18,,-0.01100895843875662,-0.022070024279262735,,,,,-0.026804103640401863,-0.03821302515516858,-0.03461027912613694
ADM,-0.032949270422285924,0.056351212380845506,-0.09129823102606206,0.08797146997669714,-0.2418762030539405,0.03527663343373287,0.06081100188005535,-0.08701703698982548,-0.04361816975123747,-0.011519548122383533
CCL15,,,,0.12597921219606886,,,,,,0.07052198337648273
GNAI2,0.02387118536283972,0.017345191942197028,-0.10787911250589302,0.06125908822520861,-0.06294177994260962,0.02635368613000061,0.06751227084879256,0.024390018550077216,0.07619464814421442,0.1575738256702692
HDC,,,,,,-0.0020593491623363607,,,,-0.029202487481308166
COL11A1,-0.03071379283556099,0.00625766526567015,-0.049098102597035134,0.062192587653670924,0.0036114264165451357,,0.11880568818640494,-0.04690184906960907,0.07329730808890414,0.0005893055822177094
NUCB2,0.04263141820204519,-0.013716102154835257,-0.014579512221371719,-0.032978154024108586,0.05365909498896857,-0.02313465413786635,0.05483610638042422,-0.007709173701898015,0.011585472294600272,0.055869071639711027
CXCL1,,0.05065152035800524,0.1398818809150037,0.07009909416153086,-0.014754280909999185,0.09354538514500556,,-0.03541832542424804,9.300822037345832e-05,0.1715290480348813
VCAN,0.10237681285523113,0.010778466413164062,0.07542687882651938,-0.052466429072768224,0.14289122267417254,-0.08267590512767195,-0.053378970288894295,-0.026725777861643204,0.11406197314529118,-0.04126822210563506
MMP7,,-0.010146532617353855,-0.034566432337328805,0.10760371685364793,0.006359750693573885,,,-0.010684324939060859,-0.01834011682656688,0.1040709080458713
PTPN6,0.04034476835813906,0.004561366967753109,0.07115083459819972,0.0955617477946696,0.07907129570383192,0.04754776179298095,0.03650071581801897,0.09248984540123156,0.08379051027648116,0.15186107429416215
PTGS2,-0.05285676420872171,0.00488068273566973,0.033043713086378775,0.09212462432567683,0.1540280959096615,0.02960949977680248,0.09733184305848273,-0.06621109219457788,0.022913792769876,0.02263548603038038
XCL1,0.05300258699988406,-0.01666530017654128,-0.0011810108189499824,,,,,,,
CD58,-0.0028897617164705736,0.04613189817339207,0.06535530002023404,0.01844735251295404,0.06888304545404772,-0.007730430710611593,0.025396991112167346,0.024319807400790643,-0.04206493625881951,0.038749177957926186
TNFSF14,-0.03895845921118471,0.014600129125352255,,0.027013702804950922,-0.040481191641020986,,0.032878201576761905,-0.021441873092949856,-0.008059191876489041,0.06056533058717553
CNTN4,,-0.028108508381714015,,0.005906765787946832,,,0.1654701631733114,0.08508047899367227,0.0576714742356349,0.13356815498517424
INSL3,,-0.01170001927627365,,,,,,-0.023846037077513815,-0.03193016519067764,0.099605273201352
BTLA,,,,,,,0.05180479429051541,,,0.09238928688162198
MFNG,0.02575856231720957,0.019967412246817712,0.05419966860455,0.06828270914971094,0.1297886385745917,0.13103654368707948,0.07227513987391475,0.04494016932199834,0.06839740277858236,0.08529870529730622
ICAM1,0.07999779598751629,-0.03636696110736951,0.08158933513177237,0.01034550077338251,-0.16458642216715066,-0.0004135345201020458,0.041300308070937895,-0.03394266095644729,-0.0122088590922862,0.07743821642146526
