,MGH258,UKF251,UKF259,UKF260,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CSF3,,,-0.007476697640878678,0.10349654673553167,,,-0.020374312302420088,,,,0.07149027741448721,,-0.02125604242765842,-0.00547302291461735,-0.04813799061801917
PI3,,,0.020341584268082597,0.03403378007221846,,,,,,,0.020029611394795106,0.0945768997710858,-0.04553959766583276,-0.024137216990125936,0.020353964013298562
PCSK1N,-0.04887943265540368,0.01428124940307303,-0.04968108232823464,-0.03828498872999147,0.05550740634412047,0.012053070348628956,-0.004736070132512135,-0.08611124402595283,-0.10115858883332303,-0.0066382614939898684,0.07369498786262886,-0.009638931801857362,-0.017776900693182864,-0.0869912822020362,-0.0975181914263214
NTS,,,,0.002762017117708319,0.010498385571756714,0.028088857500150947,,,,,-0.035288001773058596,,0.002033918033168032,-0.04758231851922145,
SFRP1,-0.024713688892869907,0.03982069778404184,-0.020879154769982415,-0.01873077800239018,0.07076835066833963,-0.019492580991829555,-0.028962850140374072,-0.03731003811934343,0.03794603907864556,0.03229331822833703,0.041712378605381774,-0.03109060864007843,0.0028862713694918,-0.03628992597430135,0.011368437743775559
CXCL13,,-0.027726720562950315,,-0.018562440203330706,,,-0.02894961462425039,,,,0.21988766059523498,,-0.034673028494139606,,0.09714214063573831
MICA,-0.05509202146859538,0.0470724264514828,-0.005344837078751409,-0.005840556529957531,0.022781714235216015,-0.04725710732844479,-0.004995409799430331,0.058214526927167935,0.07354362460251786,-0.026790605137931155,0.11946709083948297,-0.028187405706965502,0.06859896194364497,0.10881281808623204,-0.03894563000699382
TG,-0.01967077342072677,0.0024097233120721866,0.0027509022776597693,-0.011056004800040153,-0.023959281100165576,-0.014106696072826965,0.059781602287581524,0.024011627377785436,0.04451206223697965,0.022513996968173227,0.1330309798828164,,-0.01749404955065673,0.06229329038251415,0.05156588191905488
ADA,0.005109530040190113,0.005188083095601084,-0.04260617794663554,-0.029422382077898473,0.017956438639533834,0.026619239716271424,-0.012615426262376701,0.14749710577547215,-0.03539025439961143,0.033467424727471135,0.06325174319671141,0.03793257663989185,0.027921704923541197,0.10151300838555215,0.07297085626433955
LAMC3,-0.024391341022129306,-0.02819720678335427,0.05902634655623077,0.08255270981759821,0.0018783806178280175,-0.05589727441923149,-0.020410475582808105,0.07064167079501853,-0.05326730442973763,0.07733449166516328,0.0679368420269602,-0.012214400345878854,0.04014428116576965,0.08449998488038434,-0.005822007067188146
CCL7,,,0.058484401002948515,0.0336918575633994,,,,,,,0.052877451880271736,,,-0.033670660906921605,-0.02659481359444786
NGF,,,0.07140718745976578,0.031012028796797344,,,-0.06289959554312845,,0.03243236015403598,0.0045520370104289555,0.008542058563554777,,0.017094799171335197,0.09866958568425728,0.10122483454069146
TNFSF15,,,0.016644117929405143,0.0020531429626233053,,,0.06320600000808323,,-0.03821464673984964,0.0584545440318065,-0.022101469367955366,,0.014518316538085798,0.08334931643357854,-0.05327652279336096
HMGB1,-0.07992241178635483,-0.015498892310520006,-0.05610837594882907,-0.08249270303422494,-0.047925921173131346,0.0443950298828988,-0.03892236385382218,0.04448695590336147,0.10141759940520136,-0.05039145314883078,-0.024513160754475054,0.009939439424332376,-0.04795281039008612,-0.09056787254910187,-0.0021915898448162325
ITGB3BP,-0.06254141918160708,0.004009735256745549,0.04057624892494139,-0.021241630333420445,-0.00669780349584149,-0.06470795882807956,0.02867703047021494,0.16007662334123784,0.009093341234989843,0.016566814954598257,-0.00973028292715111,-0.01835097161219586,-0.011809775764565367,0.0357679323855874,0.011208371728235708
AANAT,,,-0.02453043296430696,-0.01641860122488465,0.029816861424986053,0.07013510430730978,,-0.057745261946145196,,0.13321534525697282,-0.019888675077731,-0.025871938648850453,,-0.010684106602515718,0.15771756672541487
RELN,-0.01630759268032365,0.03038436168176771,0.08454420432359426,0.03329432667248633,-0.006934602962889667,-0.012064459187208476,,-0.02960774887336272,0.07078494120535388,,,0.035191233751296895,0.07857343040228845,,0.021438733697001566
IL15,0.003418416399265013,-0.010860054774115361,0.016325214976467835,0.0301935255414682,-0.015976085566608438,-0.01843209606500803,0.015241192178376096,-0.013953677054826629,-0.02536152383743354,0.04081286934446022,-0.02427796256362787,-0.0008667006884773568,-0.03219797814723113,0.03842827419021473,-0.008076973353158443
UTS2,,,,,,,,,,,-0.016936662432851378,,,,
BSG,-0.08652931814376079,0.008796681472647198,0.02598178998008511,0.03908932090825855,-0.010897509320469116,0.02715375838214507,0.00580325650495628,0.0733798594957489,0.01903748004996853,0.058738926021098925,0.05043212991734937,0.04483928099365676,0.08175600744829556,0.03538606506436773,-0.024546285696089094
ADAMTS3,-0.06387670359090962,0.05833426345054234,0.025771150509256394,0.03838710865317106,0.0037607852980652313,0.01615754376081312,-0.04834779079593138,0.006746941175606149,,0.05869522738094872,0.08828075202269425,-0.04008686627500592,0.024226241424629733,0.03569743420868345,-0.009122027724264322
CD34,-0.09848645113514108,0.02439483334173222,0.023509353460564632,0.025839558606197386,-0.024726547050914798,-0.0006362501952080996,-0.02613707332642954,-0.06688084721140372,-0.0629336529847357,0.10276804558827238,-0.03865179015735485,0.0059905280031799625,0.10022960311010835,0.12061362277373608,0.04532305473409856
PLAT,-0.0896497273628682,-0.01912507493841286,0.00839683269972055,0.04505356115214159,0.06626907252991311,-0.005080106610292072,0.028176169426755007,0.08570104804723189,0.07654579651041041,0.11063697352543135,0.02143020378671446,-0.004547775404774234,0.013806964044988029,0.08856024455428695,0.0019234809255973576
NTF3,,,,,,-0.026249156582091416,-0.016019456738200086,,,,0.00652447087379401,,-0.014801459909052326,,
LTA,,-0.01800096067523721,0.11893369200490561,,0.03197665328245783,,,0.04666816631835415,,,,,,-0.010879120528009045,
CKLF,-0.00011339466416459961,0.05279486192330172,-0.0211203131021778,0.043073682925349875,0.1040333172004729,0.07434919338138271,-0.0016845283338832754,0.14331805272263579,0.09248112559383387,-0.019465748626801976,-0.009038885639676995,-0.015840695806674663,0.005433087231281611,-0.07575594792797587,0.002464080812327645
APELA,,,,,,,0.019822902493932232,,,,,,,,
CD24,-0.03491503340473508,0.104387953703869,0.03553291861719905,-0.05058962970081092,0.01694837007872932,0.009827337994823217,-0.06644262272844778,0.07502560307571184,-0.0643070858320144,0.026940347310523607,0.0009636962041861079,-0.04799954021117574,-0.019138435243073123,0.018458488334301158,0.09645231920856519
HSP90AA1,0.0179421422483517,0.06961491848917381,-0.07160776325112563,0.007573552304984151,0.10435094348903377,0.038382216154155574,-0.01738975691614605,-0.18307667439339018,-0.03064010943554898,0.009008937033457837,-0.05992969286203528,0.08858041348745672,-0.04217942517692425,-0.038903405240795934,-0.04204064706987662
BMP4,-0.020244081562036526,-0.019082073532168706,0.029397992532699507,0.06536355161786528,-0.02487098559542552,0.05257378599177501,0.05337653963184323,-0.0543590117303509,-0.047327716663674996,0.027633532900535402,0.015375023861647614,0.029922439493236672,0.003417308996068287,0.02776520389038606,0.020760318978796818
SCGB3A1,,,,0.12995711307125551,,-0.013716324795866588,-0.049731191486499744,-0.049643641329848144,0.037492862063376424,,0.08076805403334772,,-0.014075591172997573,0.03214816975536336,-0.012778541707327418
IGFBP4,-0.07455873579151835,0.048776616045274696,0.003111004634850386,0.09111931962602021,0.0951784569252826,0.0004001948072947838,-0.08422128856730994,0.1254818422209899,0.014296718766205037,0.04114843445010442,0.025275716275597413,0.025612132593902173,0.015140362239682901,0.15416154994571613,-0.0032200438873853576
RSPO4,,-0.029100608829653093,0.06313294221918897,-0.02256679474040183,-0.024135535017834338,0.06968798748469444,,0.0233525118794735,0.051012185849589275,,,,-0.018460466469419692,-0.02148355993638792,0.06287385341810517
LEFTY2,-0.019476283008395216,-0.0182220398603111,0.02382740892906666,-0.01411920374712889,0.019732447692440157,0.023023574037239713,-0.023960420382295646,-0.01868157017978725,,0.01940080952915036,-0.01924492894233003,-0.015976469454980703,-0.025105014792027185,0.09061104710679853,0.05331965003553871
PF4,,-0.016374320320574093,0.03278605505792247,,,,,,,,,,,-0.02208268691100646,0.006769480513606418
ANGPTL2,0.007869381856269675,-0.020366905150620597,-0.04592120210556066,-0.021025507130376993,-0.008236949958362466,0.0037649680789698828,0.009344173069393828,0.10263863879535955,0.02391658507732684,0.03392951457819666,0.04945663926984372,0.04203968035074061,-0.03075568920089302,0.08434191141095218,0.063821513648722
LRIG2,0.0044898085837600625,-0.02798777108725563,0.00996306501377099,-0.0009722932844170191,-0.03023645817272197,0.0319996120055082,-0.016005883460472735,0.06752958029535296,0.031175257313584857,0.033202290362276114,0.007389421943382211,-0.07086100669075207,-0.0106041468059153,0.0571957438238437,-0.016848720757502152
ICOSLG,0.010324945437713753,0.010722710388814534,0.010860164403681231,0.03873349076964845,-0.006569127166153589,0.05051574964824886,-0.06581729492096434,0.06818291738467434,-0.044185084119736595,0.028095668078650222,0.06938175926592124,-0.01984631035021676,0.023331161335832053,0.06605359423937694,0.035143747191263924
WIF1,,,,-0.06755754691598015,-0.018624820706641596,0.02800447754470891,,-0.1222900592640302,,,,,0.091788140966959,,0.09696223166113059
NPPC,0.029993124553799242,,-0.01473276947174377,0.07222017611250747,-0.036331107408577944,-0.01906233200196557,,0.08911156759772736,-0.0665546121166194,0.06746079648819799,0.06368806061273513,-0.024544924522258833,0.019981583532763022,,-0.0184287288750735
LYZ,-0.03648825835475866,-0.04179929455133432,-0.028427085878180772,0.09139967379135663,0.03803028476243579,0.0038326858054761226,0.026237372663356403,-0.0006716338049419585,-0.0035134382254255092,-0.017872871088437513,0.05651843539493018,0.06047994145314171,0.038061747695157085,0.07355590975554539,-0.009192540489152736
EREG,,,,0.052120917206615255,,,0.03702116776325716,,,,0.055974279872869556,,-0.022992822232427997,0.057053003537934244,0.03215392178708666
SPTAN1,-0.032102289566699325,0.0037396942736837727,-0.03094067130437631,-0.023961557615785105,-0.03151092224404313,-0.02245424023212847,-0.04802352623813604,-0.043041456958457854,-0.009418779445281777,0.08652265247882515,0.05394078662447928,-0.013324812835462777,-0.005963384388438762,-0.02420530769272992,-0.07741616152091381
PTH2,,,,,,,,,,,,,-0.02935829164201951,,
LIPC,-0.02518447840532692,0.0021943783857504297,-0.004997729242262796,0.09542791273830217,-0.0060002737785593546,,-0.03227104593161781,0.05942717096484072,0.08979640007206158,-0.013206744670203866,,0.0029670123367656095,,-0.017446022370226803,0.0008564010544035274
COL8A1,0.022584203974187533,0.025119093470781152,-0.035421137040238346,-0.005411617497992212,0.0002565399393799237,0.06670172413161062,0.07303567660780466,0.0994579769698836,0.04003174511143809,-0.076321846694809,0.005619109355846107,0.05459880494056482,0.04527903327890749,0.03878372769605034,-0.04735556582256913
GSTM2,-0.05624018648896935,0.002022063736458524,0.019174759485170712,-0.02651444507384964,0.0341321227595068,-0.040541001215081786,-0.03232807904815429,-0.0009740437362433112,-0.07128128637257979,-0.022599555992144596,-0.019116845473627717,0.004432755890575586,0.003372959740501847,0.03231819475762579,0.15246844180803804
SPX,0.015555884356451449,0.0010620062114365001,-0.005623321459020627,-0.04381896708893722,-0.01959172412293508,0.007743521107900268,,-0.1353027422362401,,0.026871274668347375,-0.022857729445579428,0.07462319052977534,-0.02820403255931758,-0.06574125194339682,-0.027994616513837802
MFGE8,0.011284889667850457,0.015809443373524024,0.05959674461394527,0.03286779182179319,-0.040125758962202523,-0.01534832870300508,-0.032485129940163116,0.0539589077383933,0.006384363206950412,-0.03066274165319549,0.033043349242046,-0.03624481029227027,0.04812967842894388,0.13698383513284,0.0326545439898299
TGFA,0.011557833714183645,-0.03976671420647887,0.013197994161110666,0.0073912894086256955,0.039485018290096936,-0.01953336148212272,0.014646866212078094,0.06650768809762944,-0.061698470701570404,-0.016629483798818043,0.04448904980896767,-0.0197195315833428,-0.026473787155020665,0.10106675559173438,0.022628082263445537
SLIT2,-0.02024407832267989,0.029543366363826394,0.0026114278965959107,-0.04032788243397016,-0.05663895130899446,-0.021989963584646093,-0.0033408703804588473,-0.08368967519458226,0.05236628275140191,-0.003718478045264758,0.024916280171389096,-0.022811690639809173,0.030326135587669896,0.07690038744015942,0.08334687795272357
PLTP,0.030679675703300918,-0.0007935538570057577,-0.01888882646755674,0.06402622867982107,0.006299555017864849,-0.023396533328206428,-0.029261609581279796,0.02124494314482601,-0.054878011831785346,0.055898113589250356,0.03221721172102257,0.0030879690919566223,-0.0067160693936017405,-0.005635348011224696,0.06173006980482628
APOD,0.09014388777835777,0.03566129268958769,-0.001925943729190622,-0.042778869694506706,-0.008226799897290062,0.02158726400209013,-0.007287528528979126,-0.06762851343519564,0.12113637002864493,-0.05594288157807384,0.04215047863200796,0.028621483154480074,-0.01639396833341849,-0.04382742707760451,-0.08546832788594046
B2M,-0.018692447650898163,-0.03621295110644049,0.0339583340193242,0.09055132008661121,0.05985829983462272,0.03619280959603422,-0.02231544778135688,0.14147557806578537,0.008223077767833514,-0.06381084207706837,0.058244588681746895,-0.01311394720170453,0.019954675919043766,0.08207878668115791,-0.009159427810758902
OMG,0.04670466342625716,0.010425768116760159,-0.0278603831895325,-0.0633503678670828,-0.012585819743264955,0.031426545285145616,-0.03230163521027083,-0.10737185238195603,0.07307997419530306,-0.0554081367438214,0.055822806172271124,0.04912291225814011,-0.017393056461780288,-0.051731309390246547,-0.009897792828462242
CXCL3,-0.01584093622431927,0.06561131775738531,0.08891939291207906,0.1484290034279092,0.04597473865842601,-0.014673566073930737,-0.04445212497607534,0.03372996627749268,,,0.037680945712654144,0.09520535916066991,-0.0043476351573092835,-0.013338581215222944,-0.02719408074875103
CXCL10,-0.03606854950656187,0.06351888613495596,0.010761733367531428,0.03419783793326091,0.08151853684823275,-0.022290220849557632,0.009668850284085257,-0.0033646584128560896,0.014886981430605817,0.037965190036142946,-0.004964353949122169,-0.024544921853402388,-0.025224528650761312,0.051672345123073574,0.011107221970586263
RSPO3,,,-0.024530431151785697,-0.02184835812004085,0.033757345899118746,0.02864766293544076,,-0.008466970376772482,,,-0.05149390518509741,,0.04640083134381814,0.07965340178905718,-0.01396199778490398
CORT,-0.019670777536977515,-0.029243499195380045,0.029675295679916388,-0.026516281357445267,0.014898898890257356,-0.017687404990954066,,-0.02841210260108258,,,-0.025850694086410976,,-0.030702231596634322,,
NCAN,0.07397691071063876,-0.03140478220938838,-0.05307590118927285,-0.08173719615587623,0.018665113426212222,0.004993559898978832,,0.16312244233876413,0.07510644447974331,0.05957278309431997,0.009430520271039276,0.024872525062364294,-0.010221968683211097,-0.1026864122550791,-0.08383193293768972
PRG4,,,-0.024210477672523628,-0.015643345974314625,-0.03084425560850287,,,-0.025184593525055584,,,-0.024830782884724987,,0.040218768152033874,0.04337980781866643,0.0101595057389606
ZG16B,,-0.019703833209969972,0.07707688964621154,,0.018146464478741433,,0.03188227699128716,,,0.05213167886411367,,,,0.024635765402389553,-0.0040375553824330305
TGM2,-0.0020033869833455953,-0.009385368292662094,0.03152714509590643,0.0722390343288701,0.007611321392083957,0.014031878990651418,-0.016810550058506516,-0.03163605981905914,0.01638892138404604,0.020797698088110904,0.0265916086543025,-0.009186545067138077,0.029521758331566665,0.08420896950772903,0.022036075678040234
VEGFC,-0.019670778803516725,0.0385416751134763,-0.01571883190751173,-0.024080293158245766,-0.02518247005978516,-0.05064047821293711,0.02250126842548541,-0.014061549358179675,0.028981010257953313,0.005114232418781373,0.09101645618469908,-0.02403120296996583,0.05426695144152684,0.08000105513047669,0.09193650042680525
WNT6,,-0.01822204033853948,-0.01639064986255272,0.06619614528192437,-0.013267374527202214,,-0.03268672646113201,0.024779248064176303,,0.04388518335112962,0.06192633653457195,,0.03888727548740529,0.0008122093390477707,0.13096387977748802
NRG4,,,0.011165751842324058,-0.02228190062037091,-0.013700900445402646,0.04217946436314138,,-0.01018938582902027,-0.05453835330908341,,,0.006164785827325681,0.03793535280616485,-0.03416914067359347,-0.038488949014457055
PMCH,,,-0.025789047356446562,,-0.0015051754492905497,,,,,,-0.004604226395324705,,-0.0140355723714019,0.02850404741876254,0.06128431091070576
COL9A1,0.012511505680871527,-0.00688193318281464,-0.0017671486668290456,0.031212673712138858,0.054066867697501006,-0.01930860222304776,,0.07787346179550808,-0.03399464371491103,0.05048442748902177,-0.0063108264669367725,0.043229344300529556,-0.015004567030680054,-0.06266634538330708,-0.008687078077086442
GDF11,-0.024899733335981524,0.004094078737051903,0.010395905476124522,0.015351868499619158,0.07240486849364887,0.02660102699509953,-0.036748701917753326,0.16086255563331964,0.04742943133100641,0.13271102587497366,-0.011158900680786725,0.04160922065120774,-0.020277952134517305,0.041273508461779365,0.04682416114785497
RAET1E,,,,,,,,,,,,,,-0.013743623180077285,
IL24,,,,,,,-0.03628483808767952,,,,0.1582759014147673,,,,-0.04302936459752521
SORBS1,0.0729587384544128,-0.01948046883365415,-0.019910539193267893,-0.01806012902972389,0.014070407172679714,0.017870257329851987,-0.018642137402267056,0.02285328200265718,-0.02857940476410935,0.03928020492840545,0.01915747180605792,0.07019460928676133,0.0561216817583412,-0.04199668418935175,-0.0068577233109100265
DLL1,0.030055280768229813,0.00016532436825713272,-0.03389319491563423,0.01783926688392348,0.016644647812279943,0.028594211545229918,-0.017126375313169215,0.10803597891628504,0.07750344361272629,0.06188229189491004,0.018344816916224287,-0.021833476442159938,0.05676034826279383,0.06928608748012947,0.057334689818961004
TLN1,-0.0017331844450339472,0.041428972787674316,-0.019930444086646827,0.041672047911592014,0.025727385488841795,-0.007902014183923408,0.015220613277525928,0.10355462927326144,0.08406520212949539,0.03499060039900548,-0.012767135702412696,-0.044653304721817166,0.05610506509338241,0.06881081979165111,0.035621994531613264
COL2A1,-0.01847589073029717,,,0.03857145520413773,,,,0.04627919518109234,,,0.058601394234751136,,-0.02956819437778414,-0.0497276429574564,0.024700323492196537
SHH,,,-0.01341869956957855,0.008558262544323984,0.0672091915031407,0.05767820451360507,,-0.03342738572433831,,,0.011749176122087111,0.07270795205080648,0.04474405360784509,-0.040455056036122865,0.04887122351339543
PON2,0.04003177725885859,0.01114012723150534,-0.06533166310595495,-0.07790241645894791,-0.025991853326306564,0.006111821303844275,-0.020403009540590773,0.16846132906833486,-0.03045744778848667,0.015891812223567784,0.049388684811222563,-0.02092968576037044,0.026026818784365156,-0.08976736424322682,-0.012679030281540295
ICAM5,,-0.02345585829004632,-0.000494370977634799,0.0024753395737091093,-0.018350070127724515,0.02529511188210996,-0.008985559248459098,-0.08540182569685388,,,0.017020214550797216,,0.048100133012636055,0.05773040914892177,0.008908915859276252
HPX,-0.020986433737578532,,-0.005090029215149057,0.020963333284702144,0.011495651558165627,-0.013716323397520309,-0.020270330041764498,-0.0016061179507931502,-0.05694994302716843,-0.06477541715407956,-0.012010116036226483,0.2188015729638825,-0.00867172821024474,0.0042902410341197315,0.0330466539696571
SFRP2,,,0.012778801000688867,,0.03602165552198768,0.07365878419593427,-0.03580993013306155,-0.08210478332483559,,0.01132911335073993,0.054407275856221904,-0.027997343424411184,0.00737187850784965,0.11673934599470687,0.05066137681413947
CFC1,,,,,-0.020751739589612583,,,,,,,,,,-0.03405666392908393
CD70,,,-0.037124023793416755,,-0.024067618053032962,,-0.0009045692206341435,,-0.05918994777111224,,0.06546557291915361,,0.010261733107394285,-0.011928567747290333,-0.06761419416327967
HP,-0.03666027929969242,,-0.0631476505308671,0.06189427245782732,0.038541278292337146,0.08946904751701577,,0.07270617158392205,-0.012358184983159149,-0.009476689579200795,0.022557942503786295,-0.024714115665901457,-0.04751587540428087,0.03916256148263257,0.04991781126958983
CXCL2,0.010583580729593306,0.06435869735969414,-0.02435168812364597,0.07503060782414006,0.01314880607762359,-0.019062330510088613,0.006887492685293687,-0.019959629099630376,-0.05372903747054315,,0.06678347021105838,-0.02335017347472051,0.022143504301278094,0.10013003300795979,0.020031642243994813
NPPB,,,0.02972924614011015,,-0.018171067130686346,,,-0.02648437440833476,,,0.07070808674652809,,-0.0032940514166068064,0.05630394231042028,
CCK,-0.04226964019632169,-0.030863074910756433,0.005661813506413693,-0.046813168580135574,-0.09254973201488803,0.018138901815490216,,-0.09944483482753232,,-0.019522679407173987,-0.007142879552780173,-0.011168336640358125,0.015757843761606105,0.05460362704016018,-0.06635746294769658
SEMA6A,0.09617220412489844,0.02321523293232895,-0.03626277642920346,-0.05706759235285103,0.022288047527727454,-0.010826748044657686,0.02673990556017186,0.1951369527161621,0.09075444981261632,-0.08850789696605611,-0.06138117196335408,0.0033367966264444193,0.03403927642662025,-0.06859787677008349,0.0994958659781639
IRAK4,-0.026460859696460313,-0.01873237384361331,-0.008040028012446243,-0.06531160174547893,0.05023752119462255,-0.016187184365265485,0.060409018944793134,0.06029291687693128,0.0701231625704211,0.10970455185640608,-0.03507990929690293,-0.019336435764609947,-0.042396791153194814,0.05506345531422572,-0.02745223330366682
GSTP1,-0.06099657888205062,0.0004256646016433185,-0.048111383604769783,0.004088538079717518,0.055938955814722996,0.06255076609352447,0.05980712457249499,0.026109013503910043,0.05784423066129525,-0.04460563556657519,0.008967471530738897,-0.017884084523086482,-0.018616120800147278,-0.000688813922872142,0.04436581193444821
