,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
VEGFD,,-0.01897095780679258,-0.022137979894214437,-0.016503218928669124,0.016687909527243267,0.053651383587645804,-0.012076056089573538,0.018212927785524524,0.060628149041992645,,0.03459410181869256,-0.07903276955534543,,,0.017494061134192013,-0.03916692061718806,,,,
TNFSF13,,,0.01638811174820833,,-0.019709505667071064,,,,,,,,,0.017384614127325566,-0.004173270023732161,0.0006241903937102526,0.1072734009069023,,0.062429644325428926,0.09503870911589161
WNT5A,0.038834142605657075,0.025965202271554903,-0.037474492124522536,0.02778579249711828,0.006524920942832325,0.17750395320889056,0.007406878739958987,0.023434123552769456,0.012227161720425771,-0.0008003677259246113,0.09817269459383345,-0.018784280202061854,-0.020347700873821827,0.07676668967999725,0.04477712128913589,0.01501316765063876,0.07367594109366148,-0.02534918974314029,0.03849771084900366,-0.02925294298032385
CXCL8,,-0.08782057330816886,-0.04034225972361902,-0.015452636027824025,0.003886231881247956,0.08235834380879506,0.031232523889299726,-0.005383389173059821,0.021228438916246244,,-0.22154885753848638,-0.0076911928426806825,-0.029332950559120434,-0.025142017634904486,-0.120913943210197,-0.048593296543616875,-0.03871990194249505,-0.03991090468108765,-0.024718919699497355,-0.08418305289608619
GRN,-0.0015921977532049342,0.08434675131982634,0.03415064819798066,-0.0276252508556761,0.02890135608664389,0.16278689955387163,-0.0699889263034077,0.07797633477672666,0.07699996797749344,-0.030324239804609916,0.09547827371550542,0.08048059156570743,0.03815419717420768,0.113548421842713,0.04112948708890995,0.044561572162682424,-0.03174400585986323,0.056699784976129354,-0.09925105180292694,-0.06262135619810229
MIA,0.030666086426405982,0.007287456752480467,-0.020913476676207143,-0.014676808798462166,-0.04680654913239909,0.10608820957764631,0.025765999629203524,0.07224463209118427,-0.023406694395218964,0.039005513892555625,-0.0335643136817806,0.09395634287081163,0.1638455405152612,0.0032606020625649723,0.026362403594786945,0.013189405010463399,-0.03549618795711888,,0.2193852576061994,0.1066205537121194
COL4A4,-0.027625274874956925,0.004431652390838761,-0.018509389244212103,-0.024682020962375047,0.09533400623573728,0.030117774033383733,0.020158376510650864,-0.010582015865075104,-0.022705361930621153,,,-0.07826330878852096,-0.00833963377865161,0.02492472779826575,0.030916210155083893,-0.0012702943049757729,0.0807870950609539,,0.00030575386413052264,-0.0028619746678683776
TAC1,-0.023853500269132775,0.05255578700851492,-0.0576961150158149,-0.03244201967985577,0.11395694600977038,-0.12786343197950215,-0.0638573271439847,-0.02264139407512693,-0.040238653170395204,,,,,,,,-0.02465779267604699,-0.011021659513200943,-0.07963690621492808,-0.07757413625648793
RARRES2,0.026529496900135903,0.06872689841373827,-0.03947843410926585,0.013427295241789275,0.03672236781772795,0.17770492173545732,0.01108476387743896,0.03643882562431801,0.02616565833614074,-0.014230810603332164,-0.11546565617850692,-0.08887396590314016,-0.012220227114272661,0.050528768458189745,0.009621332501538278,-0.006490293294995554,0.05169308002359369,-0.1152464266932386,0.07228877881286896,-0.008730136821076406
FGF7,-0.03207115256671829,-0.0027995210934425997,,-0.018626934137088744,0.01704182845248761,0.04123344984985884,0.0057113854518714485,-0.013690805555956186,0.055335428922603784,-0.0073687122342774485,-0.02328492785487573,0.00925585603233555,0.034494734807669854,-0.05709464668137661,0.04048519719764242,0.05728278129747334,0.007803645875131482,0.03507184921902431,0.15146703601605738,-0.0032076789007504836
EFNA2,,,,,,,,,,,,,,,-0.009673790247858317,,,,,
HBEGF,-0.01935546701647197,0.0548664793986185,0.012531159822630419,0.020576554666609157,0.02834040398042593,0.12096079803170433,0.0788385190535466,0.017674158953649405,0.06384493444161682,0.06961309929041189,0.0546591949352003,-0.017493231869816106,0.003279517522677393,0.11100158939067356,0.04942401865346358,-0.012861994311224674,-0.05600721845987098,-0.08087144576555576,-0.0116301247890332,0.0958376560056563
CSF3,,-0.03279574652303434,,,-0.03730610885765412,-0.0118518800991632,,,,,,,,0.08667882825613107,-0.06107135783045237,,-0.007265602450437387,-0.02934260988789378,0.07678864981366887,0.03733056935540361
PI3,,-0.030535419057352176,-0.04207296177209504,,-0.03659321423363299,0.04812309304929923,,,,,-0.015777012206411062,,,0.02444225191678847,-0.04237831058345348,0.05221101207679256,-0.01596260880385262,,-0.0873350418882802,0.02187880154349171
PCSK1N,0.010870511236991003,0.06491698549738274,-0.0026517657465982888,-0.04135425315442224,0.004709341944004223,-0.013540154819717019,0.03996782624506507,-0.09773042023570566,-0.04087609692079835,-0.02258881087368629,0.173381429492015,-0.011570622108016309,-0.004832347843332188,-0.07619472767412386,0.02284165999983021,-0.017682606877052358,0.04693168223747596,-0.05348482885684183,0.175795166699183,-0.0932938005067022
NTS,,,,,,0.01612143367055104,0.006660587554983959,-0.01169962195406319,,,,,,-0.05813652123026643,0.006807869841238375,,-0.009807906925569449,,0.020309007161948618,
SFRP1,-0.03470744542592288,0.03869234925652806,-0.010833253931673696,0.09158555669393659,0.007681910250756033,0.046813006513581716,-0.019514889118123473,0.012388064486748004,0.026908273568420335,0.08663118598671889,0.08054934137398463,-0.03327277284698743,-0.019066089929852252,0.08021037577153542,0.028019646813904134,0.05763422187035744,0.00015885144005074067,0.017042629295141033,-0.054066358538789334,-0.02602221436583565
CXCL13,,,,-0.016276358389742212,,,,,,,,,,0.02236018906558474,0.017207570099939597,,0.03082688693361645,,,0.03464367190255004
MICA,-0.008859439506964807,0.014934793606330588,-0.014690695492065748,-0.0412417977320254,-0.04370698109397267,0.13925706527082757,-0.001416614492086175,0.00831698704235713,-0.026520091573662134,0.15226335054014592,-0.05131512834757091,0.042335322334567764,-0.03831693654417813,0.023681569940027236,0.1048456011653469,0.09018888140446625,-0.029328571322457295,0.11702092822847765,0.11132604258751218,0.09159219463711049
TG,-0.01039860219774547,0.012657569853957561,-0.040417409474730624,-0.015667850634786762,0.04060070618815702,0.005374518848140046,0.020378779091116864,-0.020971589102367395,-0.023954574636861518,0.13882482913846067,0.04656026248444022,-0.0381420603286552,0.016023724006261505,-0.06432529850259042,-0.00931316159459588,,0.007220127840747563,,0.10420907240129704,0.03990983677355992
ADA,0.026592003984424534,0.060029848981302786,-0.030996789296976517,0.009273447125911955,0.03381102592297332,0.13711903013533927,0.004924843539886807,-0.025211557668197573,0.07834843290646261,0.08975569399143854,0.05318048495478487,-0.053130916811507944,0.05099995964944229,0.05188437059843909,0.07657099521298161,0.07351363848797628,0.018872587805103265,-0.012163369718923287,0.03141099449492163,0.092539082140517
LAMC3,0.021600799518143816,0.14307176355205534,0.036315318960256984,0.021388570781665617,0.00037249810948085653,0.20329434994527285,-0.005589338006860347,0.01792111574113945,0.08732514390319747,0.09017257177572291,0.22628215633744303,-0.041079598913156316,0.0665336849152903,0.007966654605022796,0.12580355661302114,-0.03291795709280815,0.020979634516288117,-0.03988682667490138,-0.1024931457898456,0.038528413221106866
CCL7,,,-0.025438103994060213,,-0.004225147760603752,,,,,,,,,0.03667658270281819,,,,,0.030400826536258533,0.0018532694547952384
NGF,,0.01991553409928409,0.003919549911184299,,-0.01734756051252385,,,,,,,0.054646428025086013,-0.0548345452359314,0.013589734092376494,0.0386997982120466,,-0.030373510972368695,,-0.08978933861121102,0.003997847062086368
TNFSF15,,-0.013987713681068744,,,-0.027020637220281238,,,,,0.01010777288898797,,-0.026158978381498273,-0.009298613190260714,0.031287462936872415,,,-0.012592975487397599,,-0.041554818776760635,-0.0418358042700562
HMGB1,0.021197921830977434,0.09442544142363372,0.056704869135990044,0.02718698766837499,0.025007478854037826,0.1267740151370724,-0.09656022875476629,0.040053834288575466,0.039082660189494946,0.00698024113067977,0.22656197760324018,-0.040833086651700656,0.1016476512284381,0.02967348662842266,0.07982301817162475,-0.03672080549930289,-0.05263444998601409,0.08548019881444441,0.07356625788047517,0.05841762501336528
ITGB3BP,0.017786619896271345,0.006403355215756995,-0.10919578636503938,0.08569467377004168,0.008862768512817427,0.165891266590221,-0.0046672711358992786,-0.003305458230994267,-0.02480941714633847,0.01110239153480918,-0.04430237458173129,-0.061764992983705906,0.02799017553216903,0.005998896880416236,0.010485270868256874,0.06521714843476477,-0.0041176803654731815,0.002676526566928373,0.15573986462477604,0.07074656664965213
AANAT,,-0.022112846265787595,0.10327417620436885,,0.05743713314288938,-0.03110011691782895,0.017979266467668963,0.06284374817867454,-0.02139131306151762,,0.034130412821572205,,-0.04722150042814721,-0.04983549184917451,-0.007497340853042776,0.020762524769783915,,,0.009415174832753972,0.010113003054706972
RELN,-0.022902080115761527,-0.0049855847840309065,-0.03188332926469261,-0.03676730440547598,0.060848091028755866,-0.05946554644273786,-0.01791527719483348,0.029568767600339198,-0.0236820299190549,,,0.05721997400918945,,,,-0.023702206042356958,-0.03324467684727069,-0.016217018424327795,,0.042653270715416525
IL15,-0.04594796515751562,0.033254497207126914,-0.0026718144681336406,-0.019960602004576954,0.001919190634494602,0.0437573247813402,-0.009741384974028754,0.052550479894943665,0.04973034853504285,-0.009099345764583822,-0.06742875139228101,0.014354484247608393,0.027665022112023385,0.04219503690429695,0.10291187769384033,-0.048065087025678334,-0.017858795154547465,0.001871897571664856,0.05089444279429183,0.019679762281338845
UTS2,,,,,,0.11343070333127035,,,,0.01866383256862283,-0.05121819961214279,,,0.07643539095761376,,,,,,
BSG,-0.049491953461872434,-0.028871706792734292,0.011370696997448028,0.011240758687495456,-0.03227906760923219,0.017667494064170446,0.05703513961965451,0.007797525927866179,0.03153039797085709,0.018841752455042958,-0.136763899593671,0.03913800655051747,0.04745568774359606,0.08804227424832821,-0.003935859335863373,0.06674987836728802,-0.005822417045514031,0.08996166225449856,0.1424999522768054,0.07232002279594485
ADAMTS3,0.05907279058275336,-0.014909758950151801,0.05137907486419136,0.04890132681024729,0.03274759315194159,0.2132330800496083,0.007959462265759235,0.018515225141493667,-0.010959604806241726,0.13112437092555534,0.1123288398076956,,0.11204535549012083,0.050207142714548035,0.1271168515452837,-0.036685641680220815,0.07566691325936127,0.019525160658341374,0.24060411304462578,0.1328487741522208
CD34,0.004946190183241694,-0.034248612010629904,0.04167007131670099,0.12037195239855154,0.052839090575926694,0.1654311222535397,0.02670631998228213,-0.006352637715004248,0.07149750582746157,0.028895676429475044,0.15496304074822032,-0.043677505164666036,0.009243292511608475,0.046175591228177826,0.04401772176367991,-0.10211008582760711,-0.01521814729905593,0.04312740518401969,-0.02267505212935542,-0.039002884679066124
CCL23,,,,,,0.08861294183128872,,,,0.11304434219160865,,,,,,,,,,
PLAT,0.0019191924848750205,0.1336514864899406,0.08815113916536085,0.08816629773145819,0.051058906922342065,0.13323708083689734,0.003559508202423064,0.026325409737404475,0.07733587216847188,0.0523154765920382,0.13492973972618139,0.03254577324810592,0.03794842707441569,0.03533391164775496,0.08239822645519851,0.047511765676857054,0.023802906217023908,-0.052588549225532494,0.011841587278657062,0.080022510934258
NTF3,,,,,,,,-0.016868233810968376,,,,,,-0.047028830391642754,0.03472889993810596,,0.051894880458000316,,,
LTA,,,,-0.011522186604669986,-0.034416142135261396,,-0.0008986265055226078,,-0.01983945662314251,,,,,,,,,,0.09663245422623672,
CKLF,-0.024612848945912747,0.07593448181637087,0.024540413551609706,0.04593932121661494,0.037114169234556016,0.19433078751218316,0.027554698544670332,0.013470445894465081,0.03050054412712599,0.040964027920864385,-0.056905850507774684,-0.01546771039755393,0.09364615081270271,0.11900683820128363,0.13657801946529102,-0.05910603679616518,0.01155959379389809,0.07158282027279814,0.16759466922639107,0.09736137979638976
CD24,-0.016583902922707942,-0.0632822911267528,0.005572281542620427,0.004034121439837179,-0.05949134289872961,0.001584918258329345,-0.005766428330446832,0.03799673034219669,-0.07955042954452211,-0.006713908546644787,-0.014989316865700762,-0.0664440347363327,0.10420380638230027,-0.0853700821071251,0.029812575251337254,-0.028121906497053158,0.03098248713312984,-0.07330383338078215,0.10180374675122177,0.033982042913841666
HSP90AA1,-0.04117503527159061,0.030367692976338744,-0.07559005390726023,0.011798792947399094,0.011118457898158468,-0.21233185603870797,0.04899365577460815,-0.03870262812488749,-0.026518083110555597,0.040254878606646595,-0.027171081356641532,0.05956180868375413,-0.055008719532971095,-0.1042273661948638,-0.08528036697093505,0.08440939488140073,-0.04167469626896454,-0.01693956152172763,-0.1045359572107932,-0.1266488316123444
BMP4,-0.028430411949347867,0.047768011563134614,0.002084336096009226,-0.012214193231594547,-0.007777100165747781,0.0655106523526222,-0.033740097303659476,0.05455791218709293,0.060943640442009665,0.0019332196264015744,0.049642455346778296,0.04298126731693421,0.06619251969906145,0.009089805741496317,0.03187320537302575,0.011391846352322533,0.029122330189091963,,0.09667403931063065,0.03180832070693191
SCGB3A1,,,0.02922797740331067,,,,,0.05206863128660467,-0.013843710465787848,0.03197236681298923,-0.05994915305753594,0.011711491116995399,,0.0398428265498525,0.03717723771617278,,0.06702588606196871,,-0.014304424212830172,-0.014210962404192026
IGFBP4,0.04687957418572018,0.02993193891083841,0.036882976673093266,0.0944882994598298,-0.015196775636353728,0.192624686129215,0.06745218443933175,-0.01367461133800311,0.034886787256169546,0.018846353370570886,0.17218984508127352,-0.006296694130265099,-0.009140983728092689,0.09969481713870783,0.04454955601545316,-0.014227896867936348,-0.0381054395134312,-0.0012968894927457752,-0.12207196958390137,-0.04369171386726032
RSPO4,,0.0031790237054561293,,-0.018626930600766478,0.004812680479905328,,-0.03195975427863956,-0.006371644843013437,-0.02752044969824144,,,0.05008342480498541,,,,,-0.00036038459573923485,,0.13094115109261745,0.14328549152667913
LEFTY2,-0.027352129928637614,0.10216644716512774,0.020052809285809183,-0.011663696586875204,0.061281158395787405,0.18681256431654691,-0.020395516246598615,-0.022359248738210637,0.04686263164458017,0.11127145257878622,0.09081071505607954,,0.05725237666809179,-0.03959496553289496,-0.013777738932787482,0.04454456084485759,0.011169456185182634,0.061889569899563276,0.030641855759479128,0.04488636688808461
PF4,,,0.027933295732013513,-0.010480994745898925,-0.032224294599800356,,,,,,,,,,-0.009112755152731857,,,,-0.027373401537288053,-0.025208056489895717
ANGPTL2,-0.01166639721112792,-0.02592470545244797,0.007204858903313354,-0.012512812473820167,0.02151024999567025,0.11743309555319884,0.0010405428987720013,0.004276625474433134,-0.0042594321284902545,0.032505213982582125,-0.04352968015277005,-0.049999865793117375,0.10979308434833751,0.07027366856019944,0.05078735732489039,-0.009010028310417207,0.03927059816595257,0.06872123490341125,0.02854110770684751,0.10277124521949539
LRIG2,-0.010058382963159251,-0.007408202967094652,0.009558007092526069,-0.02583284755427968,0.04708657227739248,0.05994333840690794,0.021823635410720042,0.022665125862554255,0.08588817575872437,-0.002220852747754375,-0.07738925149732442,-0.0478890363576021,0.052321076970044435,0.01579275414671745,0.10162258728996505,0.024888346516597284,-0.05449586270604522,-0.09998034010610932,0.15390795901186352,0.07178422802070487
ICOSLG,-0.037440091070455574,-0.03153567624347077,0.021374678616675358,0.027691346782893596,0.030331153075759138,0.0998375237191995,0.04090277771409005,-0.023031204433810844,0.06874527536962961,0.0017915210616807073,-0.03839911174188488,0.04187125088926813,0.0687410647256508,0.09353344465493793,0.0795537560190535,-0.04111080849213002,0.019863023580787616,0.06341804019981072,0.09191837402430329,0.02480278057875175
WIF1,,-0.029082954104156074,0.012615720551204112,,,-0.08612520498935838,-0.019390302698980302,-0.038372099815497045,-0.06625312751672237,,,,,,,,-0.03578239969812443,-0.03158005798789281,,0.002838148627869036
NPPC,0.021741959124240092,-0.04620179822198903,-0.01788635344347742,,0.005208982531426905,-0.024553723630318502,-0.05029600897020689,0.04313082494554862,-0.006027709238812736,0.035264887631320345,-0.07117530518649808,-0.10297870261559074,-0.0317147164986519,0.05284507853614861,0.00529721550848464,-0.017753417018369088,0.019333672621550984,0.022577871580587862,,-0.017533994123506102
LYZ,-0.056580594407227826,-0.0038062428586637274,0.027745527032774248,0.028266916612366196,-0.012402430478797272,0.1566364666004409,0.0068008077680277975,0.038943051025651126,-0.02954266452194569,-0.01562555041504266,0.04128989510878911,-0.014745132813749551,0.008908160557657977,0.01609797974404381,0.03779475003952657,-0.09014056948526758,0.013283006946955854,0.173390965182837,-0.016539859475624537,-0.1007637084755199
EREG,,,,,,,,,,,,,,0.09254736559654432,-0.05247478278030481,,0.013536407188949856,,0.004366778808470091,0.008450069473607486
SPTAN1,0.057739339086890884,0.11396589843581623,0.058604857784566575,0.005354341978677893,0.03391321686709001,-0.032296822805311716,0.03769541690056178,0.01071518719638796,-0.06930008553954384,-0.08160560446175938,0.05972967940079478,-0.027603138253232448,0.034496061359952375,-0.07158836087141922,0.023721198260412104,0.1115053408320245,0.029255750272960766,0.06591630958075151,0.049463709960403925,-0.08183740921129723
PTH2,,,,,,,,,,,,,,,,,0.003937052458321018,,,
LIPC,0.04441745649827964,-0.02906159536870469,0.03447974270427136,-0.015774457244871185,0.028422288555229037,0.08098199547830007,-0.01848963442709438,,0.1719870476850888,0.08254261549416445,-0.028333628349252696,-0.0253999363146443,0.05127106663135585,,,0.010338840518564084,,,0.0765957847845467,0.06341268454511169
COL8A1,-0.003203291222007025,0.05082654797316277,-0.004825355337011758,-0.05179678349482559,-0.03323628040503675,0.01972168967313846,-0.0031982485536522685,0.05070105959511605,0.038845838107231585,0.1251303653881729,0.11616278892780886,0.017492780425323037,0.12357698366307385,0.03345234163528125,0.005290503815910348,0.08052025823940928,-0.017997286168987534,0.14658537737866215,0.017082407684896616,0.0926295135763604
GSTM2,-0.035507005088016325,0.08034657536748156,-0.027351637744357615,-0.022966566523917115,0.07729551266180476,0.08848324495183074,0.009987243740695179,-0.02565396714860575,-0.04151539271908644,-0.05375250206727778,0.03381305374340406,-0.025046229720080394,0.05757945560147854,0.027249927945687334,0.0076196915101910566,0.029194015875853428,0.027145841984034694,0.02539908811281198,0.15155532571433855,0.04641187953149674
IL4,,,,,,,,,,,0.03533541348921137,,,,,,,,,
SPX,-0.009308432320875915,0.09987438793162443,-0.02515412401931497,-0.009409108697993527,0.04221557196473179,-0.07220093711920965,-0.03195303219395862,0.038056615774643344,-0.028552277877638164,-0.10858405894850495,,,0.0392106231001153,0.02011361694108259,0.0005864823515444276,-0.05304901232241988,-0.029301111566281096,0.020398704367775296,0.1733791801589778,0.03860056516841227
MFGE8,-0.03922758604872325,-0.009242740028747691,0.026562832679822238,-0.027123308353421055,-0.0438900304163641,0.02189342453328603,0.04033402261658864,-0.010849419637243106,0.08052753770561366,0.06754274641918842,0.10154641926951441,0.04394389499767988,-0.03724464673428481,0.016579935376999536,0.01183004018268329,0.09960382355384029,-0.024645882611989904,0.029381416719822216,-0.028744974597817316,0.008408212834636384
TGFA,0.08839521018875057,-0.07874437991618471,-0.030317523641281614,0.04070607398076457,-0.005327165313944054,-0.018993590319576502,0.0001084131324810286,0.07940277165483127,0.07360576891292303,0.11282575590567226,-0.07393970357185004,-0.021616632764396758,0.027583203723655147,0.041479831119788486,0.06457596246342584,0.08557627243418957,0.01417280740307239,0.030115058388198904,0.21931105318757638,0.011814990478542153
SLIT2,0.07035261857680981,0.006278489425026704,-0.006219989429704983,-0.0273288673577431,-0.0013967272695113674,-0.08066804278099415,-0.027473498938975775,0.04580615397070546,-0.029291033577215894,0.03667910008262413,0.05503340136954277,0.05469243613334315,-0.007365255418291053,0.09763849233648628,0.0742892183747188,-0.009410560063264049,0.028771377170767186,0.02858346808836018,0.009695150810907282,-0.010172925185852425
PLTP,0.06480603650637728,0.14260724274069322,0.03032141143300065,-0.07090349656954106,-0.042916398679381074,0.17005572764824467,0.009400336432181727,0.06789527832102708,-0.00230611436926934,-0.015490323262082871,0.013689917083858232,0.030195190956958554,0.007305957572876307,0.15878923063565792,0.03785104632013896,0.10470095712102821,-0.04323570317730047,0.09436456054183345,-0.06852091402696833,0.03229238082786085
APOD,-0.012824769536060834,0.1353226701013905,0.01659355851211878,-0.0197672504468375,0.03628463867428754,0.0037434775554108695,0.009541616251982287,0.045143307518738275,-0.002782887953841944,-0.02288055586978629,-0.04987984295698962,0.09774191839413311,-0.10448048476934975,0.08397313764587652,0.052803727079041796,-0.021663520976699765,0.005882190664711999,0.014848076728778898,-0.2218897812001116,-0.11994464250313522
B2M,-0.0036959385021824243,0.1138355167117823,0.046792555079031246,-0.035322491778868224,0.06883096658685317,0.23301796721601067,0.0428448694374009,0.036965054995168084,0.087815552851583,0.06212293592641886,0.06720487515831097,0.035755581483499776,0.009481637875026145,0.2203692612950243,0.18534212168326167,0.039255299514573974,-0.05347764700529806,0.14767133521365008,-0.2129006231049573,-0.009252751093817686
OMG,-0.001912477946057789,0.07120525611213373,0.007821810684660159,-0.045532145997850854,0.02353430463625159,-0.09602618102971613,-0.02511380026174597,-0.02515484917827938,-0.017893878738365263,0.051489897075700335,0.07364850955631234,-0.009936860466466356,-0.10109141790620838,0.05054012638024203,0.05894803278679421,0.0009536108592650911,0.06356114313677266,0.11139864551953174,0.18883812403180272,-0.04880218171095458
CXCL3,-0.02224671646083993,-0.04159553732564557,-0.06516424027153375,-0.021547927740027648,0.0013771934406817076,0.03781835824092656,-0.003625915655531346,-0.021814321140842828,-0.01428800142422716,0.08910633086097533,-0.007872329656644028,,,0.10598100089345448,-0.052527679614505704,0.04364847154956274,-0.031762272331342434,-0.04328227541453112,0.04991174022772156,-0.0991970167823523
CXCL10,0.006868086507928274,-0.0019005928055349324,0.05820914691334037,-0.035150336685385614,0.04801859065943951,0.21059282943212304,0.06011235345404729,-0.03313755044020499,-0.022705363365040945,0.1375334042349279,-0.10198015454949104,0.07659673527030089,0.06695471682991343,0.06585367367821374,-0.01921217968557922,-0.03358055601455045,0.030462249054241608,,0.08682808969898323,0.017448383193309425
RSPO3,,,-0.023947709284478015,,-0.03742223151560069,-0.01645060337477115,-0.006668138433736712,-0.035853188965241256,-0.0149306861140647,,,,,0.00032393891704541434,0.09916237332413097,,0.06500627887274026,-0.03588649977342924,0.050079328307577685,-0.06029513229859587
CORT,-0.027625274430280924,-0.02015219734542704,-0.022238344015735725,-0.01871839291145195,0.06534413937388578,-0.061949951713721876,-0.0074515146947628196,-0.005925781835564083,-0.03961064660260019,,,,,-0.03561869356748073,-0.00501612842497678,,-0.02639922221296009,-0.022961516976696992,,
NCAN,-0.009720981082083349,0.22471352762067187,0.06895942971107964,0.06995792822370037,-0.006694944950828455,0.06885405064314816,-0.01832002467069203,0.03337766062192234,0.031137668336631168,-0.07500066607925543,0.14258092753384152,0.08334711694984956,0.09576663788867848,-0.016252769868544494,0.08512245173228442,0.1285781835797531,0.039531269200173025,0.08557001545740217,0.16540664609781952,0.016485802121109134
PRG4,,-0.002621252290621186,0.017195763109445966,,-0.012140268633226214,0.04289510372703578,-0.027767303413139256,,0.021603553112784488,,,,,0.041142327716585714,0.01266473735126303,,0.01587063262908528,,0.0891485689274566,0.05799781146022302
