,UKF259,UKF269,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RARRES2,0.062199265492862255,0.12808964586590307,-0.00733720653425568,0.05624756529856356,-0.003054773021981222,-0.003411568632617978,0.10930196562424467,0.011228523589321408,0.0060432831949793495
FGF7,0.0731756612013764,0.033135670333970045,0.038506198494496366,0.010887256356186694,0.0013553900314647867,-0.03077934769309982,0.028829928361654173,0.09047269798170808,0.06901182859293813
EFNA2,,,,,-0.02646388160124699,,,,
HBEGF,0.04692604503728052,0.11492129517721955,0.11665753990490159,-0.021428696498152315,0.044330869714890433,-0.06017883899379848,-0.029668525865561738,0.003927123795908257,0.0982261510743512
CSF3,-0.01815156035249213,0.1000245243541959,,-0.01547026997536634,-0.021162055942701978,,-0.03066075065492667,0.04981787078019227,0.029550691913124604
PI3,-0.031324113041794874,0.0686703066599267,,0.01705032906075185,-0.01864382001260448,-0.016905256696232388,0.09482442692151336,-0.031856413268039514,-0.060396088913764995
PCSK1N,0.02365405396907335,-0.01577764876738387,-0.026910070304670033,-0.06745676766941683,0.05872866365349127,-0.05727343799700709,0.027350367983410534,0.08989930998455012,-0.06021351392586074
NTS,,0.056790678006953074,-0.030561108172501742,-0.061810932316621985,0.019975312349007877,,-0.005441204551679631,-0.02787200752122751,
SFRP1,-0.013287832749183917,-0.03777503958185719,0.012689175487160156,0.07622694048750601,0.045679708477482456,0.04651066765434984,0.002472140284553931,-0.03573174004588054,-0.04360938932641373
CXCL13,,,,-0.052085428077416354,0.00793047521467024,,0.013993205017013066,,0.16086641797185647
MICA,0.013392357886728424,0.11940501169113678,0.06744636141127025,0.003966645355388473,0.08051038663893026,0.013475719765474374,-0.018283130223567413,0.06569569378202972,0.06970806866144917
TG,-0.01433967678409954,0.08736314770929973,-0.013568006023284118,-0.011079558063211101,0.01523974455150283,,0.0769539411558749,0.02955957771555418,-0.02249676412802468
ADA,0.02042795409604267,0.11358983222452593,-0.010182831491061119,0.005875242782048206,-0.005754263321773139,0.022372080092635527,0.006038453980849898,-0.011470895558672983,0.03412562268790311
LAMC3,0.030247420651330365,0.22564166195452495,0.0614354405734061,-0.06911959737482379,0.05818492216481657,0.01803623491866366,0.055322416945557354,-0.06887356838917835,0.0245898962778332
CCL7,-0.01036756340398213,,,-0.017928944821605324,,,,0.05218280144645695,-0.03607036944802196
NGF,-0.02375473575854388,,,-0.03562587161566495,0.005574698983870311,,0.017863455720145582,-0.030298015603821386,0.1066541602061535
TNFSF15,-0.011544788921364697,,,0.0176834270783278,,,-0.019039799776568403,0.015941844187621138,0.04764707031945273
HMGB1,0.014404071303082697,0.016515576656012287,-0.04607074640849058,0.010177658815407017,0.09504776833415259,-0.016009878715233333,0.051065617550833074,-0.004757235357024196,0.0027082043125682886
ITGB3BP,0.029496055366877882,0.10927622540791154,0.008896279071958927,0.0822503507572269,0.048777246055722256,0.028750757797090642,-0.021004159202325394,0.028089851653892033,-0.018460948513913774
AANAT,-0.010504578313435669,0.09365657120027669,-0.028864731842386124,0.053554177781092165,-0.023992334163165156,-0.0034870963471759827,,0.026539171611875145,0.08679801624730772
RELN,-0.0182335955038965,-0.0594984379498898,-0.010027173705333204,,,0.0019914447666900263,0.04027577774521256,,-0.047229827336784325
IL15,0.02862100889341378,0.13898549198276097,-0.008145302875012571,0.024517106493044692,0.1165352766331474,0.03988429022982296,0.0036437316141616485,0.019199372259114653,0.052196953925901665
UTS2,,0.11066273206043482,,-0.00048340668407359267,,,,,
BSG,0.006319436124579235,0.02455283476849571,-0.045786659585539013,0.06547664568510049,0.062046311143776775,0.023044761602080636,0.02903763108408464,0.12528418116915122,0.10448450052185662
ADAMTS3,0.01890465228874328,0.184759351206134,0.003467919469128481,0.043179781514199024,0.12911595151464378,0.02045799992076771,0.0007395109876555826,0.07903807151164362,0.021674262420359282
CD34,0.01796118710446027,0.13485465466620264,-0.007917198057437924,-0.0041935794220712514,0.06489328882338155,0.001987115789328035,0.014841854018774782,-0.01731233447635164,0.04897610120414194
CCL23,,0.07692244149107524,,,,,,,
PLAT,0.03247317423548587,0.13844961255596308,0.04085302619922918,-0.00900349568386946,0.06173065319558746,0.052705716197350115,-0.03507686282117202,0.017243753755015388,0.0965855254897958
NTF3,,,,0.024938092298732603,0.05750934101702667,,0.03914195674476868,,
LTA,-0.013287832127558213,,-0.02779974493973054,,,,,0.0887177290034668,
CKLF,0.029406787343416233,0.09283127146833325,-0.007710696632603728,0.06026017595828324,0.03311737436126477,0.0051983269475744075,0.0005550103493754774,0.04685239559742973,0.04332321145410811
CD24,-0.002866394781139318,-0.012477960978173235,0.00019158579294882688,-0.009097266276134117,-0.01597572322643708,0.008617833612275125,0.030930986747281508,0.02273203207072447,-0.08603709096968234
HSP90AA1,0.028882589706554128,-0.17837972189306295,0.059632093390788,-0.012814059192618894,-0.05693164989252235,0.0056063065231194515,0.0518013476301552,-0.057410595982716896,-0.0938539450114305
BMP4,-0.010207216918928699,0.0033287407924256864,-0.00014341350995455908,-0.056817714259637525,0.00821866121544121,-0.04352853837640643,-0.059854066520848494,0.10114672224944285,0.05154085481200729
SCGB3A1,,,,0.046686183585564034,0.026914564627568218,,-0.0028657957585460996,-0.017454684881866734,0.01941685165182938
IGFBP4,0.032963978138457035,0.18848236658318124,0.0844307574844749,0.03234368876948085,0.07344061036072083,0.0011890256547439707,0.05478815162770473,-0.058646840875139876,0.05563457076098319
RSPO4,-0.005671843910458495,,-0.014628402190554557,,,,-0.012766387028027942,0.13184065921597116,0.0841335335590924
LEFTY2,-0.02969050525186518,0.1062329617092046,-0.02733085578289434,0.0437409931244824,-0.030428709151127296,0.04814308694036543,-0.036212695817966815,0.02567888972435873,-0.02706108079458177
PF4,0.20992572613598115,,,,-0.024255979667419096,,,0.030480352773021146,-0.030299933061432364
ANGPTL2,0.003783230314583998,0.12290061285610122,-0.008949462788674168,0.03851447938904264,0.02862228456941361,0.03361611163151293,-0.04657369783554101,0.03418761477171844,0.0003667145931162693
LRIG2,-0.0033167924630812533,0.031756752180243555,-0.017305406568299937,0.05300727883637908,0.0383902803538477,0.007651906196355756,-0.005229830066481957,0.09229910550696559,0.03344953994408755
ICOSLG,0.05416915403489473,0.008442081422717289,0.029079832516962743,0.023230512312131104,0.02307557853607154,0.019632521825490423,-0.00967704763474939,0.029314154015828237,0.06230555077632612
WIF1,,-0.10291446362150654,-0.024950452671603913,,,,-0.009246063049369615,,0.018569867626426293
NPPC,0.10771424486176157,-0.025908224930302336,-0.036137302645709204,-0.014103909469084243,-0.007110539152014546,-0.023348886710734266,0.0451356102949889,,0.05628747386963971
LYZ,0.006260488744105672,0.09802445906975389,-0.04146531119036107,0.08418257131526055,0.033715936671940845,0.00028506809701166284,0.01958414596833402,-0.02188521474911856,0.023078207478424963
EREG,,,,-0.011383059327624004,-0.03474662947713778,,-0.008935433358485238,-0.017033842740816464,-0.03488419878741632
SPTAN1,0.020926010210897,-0.0612342359068584,-0.005237769464281303,0.019346669481958984,-0.007797787713364032,0.038295384051305094,-0.004374137875416621,0.010056027330221658,-0.059503032563753486
PTH2,,,,,,,0.07132047270019481,,
LIPC,-0.01625542787029061,0.13250300383178512,-0.026494845071959306,,,0.04536221464453458,,0.09208303641426438,-0.025487196457699438
COL8A1,0.07335374074310323,0.1028215012554882,0.022460486053726924,0.010752149775435205,0.03050591110185039,-0.016163781446241875,0.07904859883635335,0.00840205981995538,0.08061433710143477
GSTM2,0.07842156801220206,0.06020034209507581,0.06724461629572712,-0.03134546686887288,0.033141631243927834,-0.04125521788032565,0.051946869517999684,0.09008994603592389,0.04984422114272466
SPX,-0.003953207981514519,-0.02709277809640693,-0.046256651162838384,-0.01868840970298345,0.07136189139828329,0.00802346411740219,-0.0529257187985751,0.04082675813771443,-0.0743204920168304
MFGE8,0.008186744957295787,0.10313854762724503,-0.06439808633294941,-0.012021288594342714,0.025834460417717805,0.03311668681302294,-0.011713837299283115,0.007667591460060287,-0.005605137513924181
TGFA,0.0007756461840347777,0.024991632793514428,-0.01875898861521939,0.030595936060301088,0.00799028404676525,-0.030853256331838348,0.03017305187713371,0.05155022073027084,-0.012350338990588855
SLIT2,-0.030786175097915373,-0.049938794538028616,-0.01598532386027121,0.07079985101898398,0.08332244196281188,-0.0036210181334402833,-0.007661308451912559,0.010618804587750724,0.04855680889034924
PLTP,0.026248498012427474,0.17625265885315333,-0.0012323627923085101,-0.006872386269080992,0.10167019338008489,0.04414131549514916,0.053833929668977806,0.009225825244399815,0.027605302269944614
APOD,0.005360426036851454,-0.05732000554888545,0.00021828794837158602,0.005972525995823646,0.024456756324988352,-0.04409373151302168,-0.06662039249634134,-0.1198181197637235,-0.03925139397447639
B2M,0.040455150772248434,0.21336641521066518,0.04741772236415296,0.09733432438662992,0.08912395360729651,0.02379788904520777,0.04636696634501264,-0.06621559905756483,-0.05377318538441568
OMG,-0.006031558204161431,-0.11589670450784466,-0.03814368499915305,-0.011924169942109883,0.0715354236680806,-0.042656573917620275,-0.046093282995584614,0.07376262787366958,-0.0568122624786581
CXCL3,-0.03330177495791415,0.13263085423204954,0.02226242582504004,0.05271370580282908,0.025018239647864624,-0.01733124523261511,0.014914884691116879,-0.03936233336682073,0.03002589144395059
CXCL10,0.0113897810164846,0.16777477506068053,0.06039302112426171,0.006577898969366133,0.0319811952839401,-0.0009754498245360911,-0.03638508842750015,0.08964127785317771,0.00855592006518778
RSPO3,-0.010504577537266264,-0.03329554981868207,-0.036940413988579945,0.022623275962675833,0.11656550086097249,,0.007728786117024229,0.020183928725451952,0.019162958228768578
CORT,-0.023557321722760653,-0.05762540863351284,-0.03646474892081625,-0.014705163886248365,-0.009720856483013518,,0.07268983452588494,,
NCAN,0.04785115617547661,0.021236562317553512,-0.01239030215558355,-0.034235914972784,0.019172649579229224,0.10314389419352901,-0.08632458855109865,0.02257886778246694,-0.02615377686584251
PRG4,-0.010367565019612987,-0.015251353742172302,0.013188099031093276,-0.032871133827434326,-0.026094509149440188,,-0.004383058539676357,0.0006588726348439756,0.08303762864468062
ZG16B,-0.012032827155778336,-0.031140645026684923,-0.022089420973264978,,,,,0.012896652147281636,-0.006204837603625722
TGM2,-0.03508058217077724,0.10295008101151429,0.012629279067556304,0.023468184698590158,0.0353739027942181,-0.03683101643180554,-0.0006518485110811038,-0.011496564558578193,-0.005184415406221235
VEGFC,-0.01847777688142123,0.05561305805387559,-0.007126415638908053,0.045810226900877035,0.031117174212109307,-0.022860198048665892,0.031204354828326116,0.11313151796897736,-0.04879533673110027
WNT6,0.025528964105609023,0.08110895035158686,-0.01354801258205734,0.07435527367795489,0.024739123768118824,,-0.013576371761471934,-0.028373618779779727,-0.02670972106665174
NRG4,0.010011185209852962,0.06348289344473693,-0.008510301153483618,,,-0.018356408840545943,-0.024276174704947872,0.10423210146297456,-0.04016732377583532
PMCH,-0.017483192420608553,,0.03229478491813514,0.0354190571673417,0.10443730562076486,,-0.020245593046933814,0.06572328045063221,0.03125065799265206
COL9A1,-0.013178372122963642,0.01547186633815042,0.015033557404843339,0.024103426562578353,0.06711112816153987,-0.040031402326181166,-0.02519161201216128,0.06091443830420823,0.015900690840480562
GDF11,-0.029052295738635707,0.08989967555265545,0.016894832046508535,0.042560083113721496,0.01355225643527429,-0.03382871779351197,0.0043669969168130965,0.035491120308555245,-0.01289279202567589
RAET1E,,,,,,,,0.023042486515333867,
IL24,,,,-0.030093632679379183,0.011625185105626372,,,,-0.04490573174674259
SORBS1,0.031961953883724546,0.049583354587205454,-0.022873723603663382,0.02611097471637158,-0.0076143096651767085,0.04496483692752369,-0.028175418659973896,0.04968077609193413,0.022722711677189124
DLL1,0.04864220811587046,0.08034928148007846,-0.033539858169299094,0.01722740852183447,0.06618484882109779,-0.02911916787654421,-0.032168378050661625,-0.003976652673386083,0.04355533262394873
TLN1,0.02217238453560142,0.09563408569424417,-0.0026888566483364287,-0.015329505266806907,0.025862324165400356,0.055471751688698494,0.012321365090482513,-0.03485467650276013,0.0742506893892169
COL2A1,,0.12091679247068048,,0.0158261222418228,0.04705005807794113,,-0.005331119348458161,-0.04638195862353608,-0.036188602761643325
SHH,-0.010773602265091888,-0.020928483195380668,-0.020904452358742817,-0.00011939881939537277,-0.0014349920236052004,-0.020010306947996912,0.00687350465086311,0.14642534704151622,0.07985661184634198
PON2,0.0019118160963781264,0.11166570312336628,-0.060364685709534446,0.07310684247707858,0.06208272206339523,0.0599696495649409,-0.01737939872859751,0.07598146746572107,0.07166451309020347
ICAM5,-0.016791423799277706,-0.052022875630163806,0.012480716646829466,-0.0019127376528123776,0.03994965912940875,,-0.00400480008493043,-0.005120483542683431,0.0015662026221442311
HPX,0.018404293927628948,-0.03876783868280447,-0.02387081933620952,0.046589875566086986,0.011120216371315285,-0.024611227326059384,-0.013540381736896479,0.04536413570766345,0.0271271826662161
SFRP2,0.08229145019717818,-0.021247192476030834,0.027700562155986833,0.04807436111178717,0.07109571305150161,-0.026902030294514077,0.024720148571008654,-0.0023267860583855524,0.02746523608197572
CFC1,,,-0.027799746619812733,,,,,,-0.03554176151316828
CD70,-0.02085545011075928,,-0.02230558240369456,0.04718645976385681,0.056610164143415596,,0.08943222423306531,0.07677161225094971,-0.028372076705034232
HP,-0.005077978781482757,0.11683380112901322,0.07486136118309711,0.008647528872409922,0.10065122820561195,0.14994131082276127,0.05062460591380785,0.04190192717476157,0.002923441301225167
CXCL2,0.006590247115041409,0.09542686376417625,0.015351387259543745,0.06664305948662098,0.00401424260027176,-0.017083309480600294,0.013569766313708653,0.062150065711434534,0.03234974666180604
NPPB,-0.03837808482220331,,-0.0243425887195281,0.016068168690463232,0.018697769655246044,,0.07996385054337464,-0.03837684907612217,
CCK,-0.010914886180763406,-0.10235776576089568,-0.02650153407097965,-0.032358251972816096,0.08682632216903734,-0.051391828697626055,-0.02261565672114165,0.028204223954286067,-0.08337167553590062
SEMA6A,-0.023560507269046363,0.07488408810914843,-0.033303801696805406,-0.0042539807236932885,0.048187701432017914,0.028030632916006337,-0.02653910008763387,0.08648747526241632,0.10064509585993131
IRAK4,0.008068131309539086,0.050804773850435324,0.00991214689751465,0.02884248298858742,-0.0035177974046304516,-0.02731002657011441,0.042559998975959676,0.14290188362083234,0.07805832264910724
GSTP1,-4.684602932104102e-05,0.03713918017116621,0.030752591244648526,0.029993305960714815,0.010840663292734268,0.0058829206094203595,0.007711208072113502,0.0524086464536668,0.1108231387188617
VCAM1,0.03661788563932255,0.14185655735927458,0.01325794838187877,0.0820400346496629,0.015218949608734298,0.07527510747991621,-0.028799377986231875,0.038799418126695,0.0059867060150872835
NXPH3,0.036942406896331464,0.032371113901484616,-0.030269186673817085,0.09139030524005293,0.017132685060526294,0.03402233970631509,-0.01664653591043174,0.04734369036014746,0.008070567186480955
MTMR4,0.049406088476010454,0.013195424580188915,-0.0070085098192805275,0.03964649767644233,0.06251047635363671,-0.031676269256867895,-0.03140043998379773,0.04017895499112235,0.052905954837488806
LAMC2,0.013744627589248621,,0.07490880869959565,-0.0369973761621709,0.07861723214433018,0.1797024836498451,-0.01965150591540653,-0.05538318250477426,-0.03867963879246048
IL10,0.04881229660513078,-0.03493460305368937,0.13799333369020744,0.07411296036485898,0.08601370350861912,-0.01711946699026181,-0.04893627004504034,0.02539139036331039,0.004627597171944035
SEMA4D,0.06713535143568519,-0.057884195431056516,-0.03375782294420956,-0.009509680925062948,0.08281521626800036,-0.021547034148150766,-0.04095214314255142,0.046405686467428,0.007837015663719636
TRH,-0.025538725993636338,0.021765736796171123,0.047751300555447,0.005035103450615963,0.07075149232606473,0.0011533222129615109,0.04987051925824135,0.00990803856243263,-0.013720552786739143
SEMA6D,0.043527762165748496,0.03837079454783326,-0.06787882108541178,0.05347134324717114,0.0661786038598117,-0.04225184309491405,-0.019417169985182035,0.08734023027993468,0.13573557986350357
CEL,,,,-0.04557220674915942,0.04998265616504741,-0.003380020215143095,-0.004105826038946346,0.0576262148677521,0.05778937332843411
PDCD1LG2,-0.015358273012266842,0.06948189273621765,0.021017467335828998,-0.015099616105968553,0.04819975610960356,-0.01831247397601113,-0.022301831152840578,0.07565372588187394,0.07508555801814852
SPINT1,0.05168369635539936,-0.007883925294873261,-0.0018498971938538538,0.10341213076626779,0.09343265079998282,-0.006652872003521747,0.05345192669407005,0.057656403075119995,-0.020420733800981646
CTHRC1,0.008814963925278141,0.15439736437397006,-0.02116019637855627,0.0068772240047361086,0.06418680032185571,0.05608932497003139,0.022908986767311797,-0.048858438732281434,0.053044750161694576
PODXL,0.012294985319934027,0.21108402988877253,0.007561288056395063,0.03800041123745213,0.0949196241926272,0.00998180045930283,-0.03834968209546408,0.0028623644630986753,0.09273634251110312
JAM3,0.04094495389465083,0.08545823776273749,0.06200599638622434,0.04463511125843782,0.08832765779413308,-0.020983833775485614,-0.03278067681037725,0.014233870759890067,0.07883248608749399
TGFB2,0.005301731732701918,0.21003612541681735,0.01983557147206251,0.028821710037907018,0.0661684886621706,0.006623331606045199,-0.043894801677594,0.05555495667304434,0.04350025036208517
COL18A1,-0.027893243187683398,0.18118443017814204,0.04737936016035445,-0.0396409354647212,-0.004987344807440662,-0.021024552403508673,0.06584802365226361,-0.07984041374017238,0.016233955406441694
NODAL,-0.021217620821951052,0.10983201696065861,,-0.04498697855478087,-0.0004804351741572708,-0.026698403095122922,-0.022472970904451432,-0.043704545393340496,-0.011463091923902042
INHBB,0.035461462024058005,0.077646283903151,0.03577744903922906,-0.024700031885255963,-0.042448417796244045,-0.027947107659720992,0.0429805512734091,0.12251465095055414,0.05541287393168467
LCN1,,-0.023362747125443714,,-0.010410080199156384,-0.027844024207288737,,,0.012393405291243196,0.04721273902335418
ARF4,0.021982503622170465,0.0742242552195198,0.011558325655501687,0.04013470966572007,-0.011882551399077387,0.025319775099408096,0.02171937636548307,-0.03709432203858211,-0.011402370805553959
CXCL14,-0.0227409762424454,0.06458515138987769,0.028092423480733184,-0.0077425821585870285,0.07803231102612262,0.09813555485839415,0.09534710168821642,0.1365594908149488,-0.00027884510513712075
LIF,0.025130910983229515,0.055465026606175555,0.05720797410584662,-0.04862530772561782,0.028934907020232055,-0.03494571256561008,0.004009280023931639,0.06937779635768929,0.044051187182761034
IL17B,,0.02441340509539812,,0.07702449854851869,0.12213169191555703,,-0.027958464039079724,-0.04711321940605799,0.017944455976142762
MMP1,,,,-0.01654967437517459,-0.0371863340503498,,0.12731848493047196,0.0376712557732121,-0.040098174249398794
MATN1,,-0.024494252045121283,-0.024648312545557143,0.040918332191488584,0.011681395329315588,-0.017952767334618577,0.022694330638752664,-0.028092410431567794,-0.027954182428154496
ADAM28,0.03702320601839241,0.06723106111892947,-0.022275224614341255,-0.05457997326655043,0.03273752956186363,-0.060591567806918094,0.07911505391280536,0.04450987961803284,0.007451567502974863
TCN2,0.0007183958343659143,0.12920420697954757,0.015422285479610626,-0.022112541656910623,0.034059885447624,0.04662501099232171,0.017760643076288055,0.024474441871880262,0.0019173476560444159
THPO,-0.021856880207978505,0.019656160002796994,0.0382620615480333,,,,-0.010408657506899805,0.03322764884462332,0.05505662622426887
CUBN,-0.04750720532748657,0.03551591001648396,0.02998043002965905,0.04496815974043431,0.04115994751887719,0.06593612237466139,-0.034762163162592716,0.029515771109632986,0.02726995353711148
TIMP3,0.0074804755847093585,0.08911906387362845,-0.016646133912933975,-0.04647302801710801,-0.03396715360150618,0.10259099095048166,0.058009275512228314,-0.08350672608971936,0.006155994446635458
PIGF,0.011737496036085399,0.0915833928778274,0.04746369049053032,0.11330559245760205,0.006331626689640001,0.0499885979632547,0.09625743213952563,0.12872103839951407,-0.002001860026061698
CRH,-0.012151941489445466,-0.035925761522947165,0.00603287289129214,-0.04033844263547786,0.03996546536241247,0.07214521419280227,0.04444801381779225,0.07425227521402757,0.003906548036144555
BDNF,-0.014427654048984582,-0.1073840631916332,-0.011691218918254883,0.03347614790644873,-0.03281724568256509,0.014949548850040411,0.02757420163832581,0.05714411341739757,0.08803846398952639
CCL5,0.032917312454369116,0.03526236321418659,0.07642221107553222,0.003468669641886688,-0.006720970118816713,0.06450106570832567,0.042752404507316016,-0.030692754695392222,-0.028836261151434298
GAD1,0.02499768534225447,-0.11188702582769226,-0.011510274952582342,0.06371530074923752,0.02246540035448468,0.02552947885685842,0.037574389677124745,0.06565365907223412,-0.0489746148281487
COL14A1,0.041924264567638224,0.07597566745970773,0.015951172380870057,0.08081065823455562,0.022527098850097658,0.023211919867040756,0.1028432541389814,-0.02767358909439128,0.10372661771988852
HLA-A,-0.055185276594249835,0.19622480894364203,0.062051085363521254,0.03767490063819121,0.044183403154111886,0.045461182232062795,0.035291832962282804,-0.08052238269878698,0.0087005300381214
FGF18,-0.009654626638350958,,0.09008824829746352,-0.013267089176506614,0.1114370010954369,,0.03358092929796954,-0.02127420908717644,0.015330517325084694
ADM,-0.015421272505867294,0.16647588898299148,0.001718087929579688,0.006262390162607018,-0.07725072759549195,0.037010133334340084,-0.011434246518034413,0.06375234769442575,0.11781976381102306
CCL15,,,,,,,,-0.037280581892399765,
GNAI2,0.045598972601333054,0.16768465799930782,-0.022000893811162683,-0.037397937688532945,-0.005077702883940027,-0.0652729090536387,-0.0011083624084089543,0.00917977072379383,0.02124026431165376
HDC,,-0.012644161450030144,,,,,,0.026009398134023726,-0.010148431049492807
COL11A1,0.05619994820658567,0.03217228785362313,-0.009196075979623986,0.07785234472922388,-0.007229034349029891,-0.03373035134458623,0.058068496746481756,-0.006868018936187632,0.10032946150361007
NUCB2,-0.033658996915986526,0.03729948010348064,0.03135748421339291,-0.017518682876371202,-0.003495010133513556,0.015616389379793382,0.038396261049736556,0.003037345582160545,0.015903699318390512
FGF16,,,,,,,,,-0.00959633294515536
CXCL1,0.015087829953320482,-0.01087835940085008,0.030138176446522398,0.021888881836564414,0.01925013630739299,-0.026985630901334358,-0.018223880778635997,0.10125433806349032,0.04187610256976563
VCAN,0.02195686335366662,0.14949410841909336,0.03517719883210436,0.0046467326873917275,-0.015026367418259235,-0.05860660803587423,-0.04244577910086541,-0.10374158981691332,0.052975701654102224
MMP7,-0.019194054492225873,0.028893056447011622,-0.024342588586529264,0.03601018827836777,0.025591706118769503,,0.07179019822140044,-0.05609858605781982,-0.06397960236645012
PTPN6,-0.021847392906710224,0.10772492117250372,0.033177233520757944,0.005714022027128914,0.05555782582853058,0.0204170684152111,-0.03330620124512667,0.05981213472545164,-0.014084731125693252
PTGS2,-0.02216666004907328,-0.043152326122655155,0.0010740101598043714,0.007694038729452625,-0.10308599942672377,-0.022194192778937055,0.04856039237395443,0.03940178207508152,0.10278887798283225
XCL1,-0.010504579305207935,,-0.005047231639374747,,,,,,-0.049749510335195334
CD58,-0.004980481614957455,0.07465900583740288,-0.011281652578764569,0.02716715056452319,-0.024035736345285434,0.03407436219079215,0.07017343841386771,0.07449965549586299,0.07895566398282217
TNFSF14,0.0026655246917920523,0.13254653207984957,0.018855918417645046,-0.026895650053256445,0.026480322148150038,-0.023428239459476637,-0.016633353453996986,0.04324634450896887,0.05723233007564118
CNTN4,-0.018878618892305948,-0.053899843287842385,0.02146836825521617,-0.03080151441652807,-0.045655519890801674,-0.02252933435347302,0.08133621804422143,0.0013597263547935336,-0.013571167182902624
NTF4,-0.01328783280098606,,,,,,,,
INSL3,-0.009654624744652293,,0.021756335438097775,-0.04379611370314799,0.0021630862317691332,,-0.029233568708360486,0.04424895807435886,
BTLA,-0.015324823553265171,,,,,,,0.029721353901642482,
MFNG,0.002181090662295707,0.09119240859129853,0.024636178359877237,0.020763968879799758,0.10998193261111379,0.024082631926852338,0.01689275022076296,0.05799486182844471,-0.030932848498977473
ICAM1,-0.024035133860825234,0.15813087251444694,0.10215267285737252,0.03610108481966569,0.005994799790073608,-0.004789446318028726,0.01214573112646642,0.105207022385209,0.024452017338552314
PROS1,-0.03823716465513341,0.2038660577364784,-0.013598421812650313,-0.02034831281688219,-0.020063406315562304,0.06557113970900516,0.12675420589225642,0.05165742157816825,0.050698757741496646
