,UKF259,UKF275,UKF296,ZH8812bulk
IGFL3,,,,-0.015610213446944405
BMP1,0.01276466911352084,0.013055102642866278,0.05354900790961952,0.03316906544565045
NDP,-0.03579665313264298,-0.06224400202905569,0.034378604477631955,0.02978304172586943
TNFSF18,,-0.013134251896066854,,0.014936241374598529
RTN4,-0.03800887327637233,-0.011074758396685678,-0.023172814956001788,0.019446774661874437
HEBP1,0.06430716732725444,-0.02255515051549451,0.01110462662310841,0.015024346336323751
WNT7B,0.04477455423983283,-0.00594366539777467,-0.014267907110983686,-0.033663344441391026
PTMA,-0.0030663053749319406,-0.0780187790364544,0.0274054385229658,0.004986301387365727
CEACAM1,-0.026274341079143768,-0.020657049206655478,,-0.000995174533956932
PDAP1,-0.017690375888942098,0.03485353302615446,0.0017988786992355233,0.08820977538596485
QDPR,-0.014165012272503644,0.01778809126257899,-0.045585790120755955,0.0005679915974717912
POMC,-0.024467732455495543,-0.01523994726802173,-0.016246757399046567,0.07498927240420142
CCL17,0.06303699008575589,-0.0163809692746937,0.046745787802641804,-0.020581164705518285
VEGFD,-0.01696671315743807,-0.0013176869541441931,-0.012953581004877984,-0.021706776401855254
TNFSF13,-0.01050457719230214,,,-0.022070637526433973
WNT5A,0.03533086073997988,0.018247572853561392,0.0055777629228075006,-0.0011604112295444354
CXCL8,0.002234175421640981,-0.04549867379231435,0.011756847959115458,-0.029220767504521166
GRN,0.027118572199662835,-0.01353630102026198,-0.006691519704702569,0.006228154080468733
MIA,0.07180837363805515,0.0036295247398627716,-0.014731970394290217,0.012341404817924931
COL4A4,-0.01902393379513803,-0.01710223872820742,-0.024748538667667307,-0.03170362054986881
TAC1,-0.011196278285076189,0.005538987815471456,-0.023983097388011215,
RARRES2,-0.08305031265378784,0.020373692147695563,0.01379262563981394,0.062141053305772125
FGF7,-0.015882106499425466,0.09220330092552992,-0.019290846776259786,-0.04205620162857821
HBEGF,-0.01698119635280845,0.003202904457306814,-0.02478695173085042,-0.042901731260422196
CSF3,0.04467527552562399,,,
PI3,0.0369102318446436,,,-0.017487056129466546
PCSK1N,0.01587201380105723,0.004484005993628928,0.002595951792195555,0.03278614554471611
NTS,,-0.01953731973908401,-0.0032109282219391915,
SFRP1,-0.013287832749183917,-0.02795281156659849,-0.017659669487979708,-0.03731705467054581
MICA,0.06275637165863854,-0.007318387073831885,0.012090118576948056,-0.06147429268828178
TG,-0.01433967678409954,-0.016503206631152265,-0.012780225990489698,
ADA,0.048071905252449455,0.03851334086959536,-0.020756114795013506,-0.035967370421339295
LAMC3,0.042293189788164154,-0.04879140188350718,0.03947873172380317,0.004207502333531938
CCL7,-0.01036756340398213,,,
NGF,-0.02375473575854388,,,
TNFSF15,-0.011544788921364697,,,
HMGB1,-0.009097334473068324,-0.03892051124584457,-0.026506913410632285,0.07048482607331935
ITGB3BP,0.021145590471806443,-0.033436369138945016,-0.051239518977436456,0.027038186285948278
AANAT,-0.010504578313435669,-0.014841430168434984,-0.014731971213720026,-0.025458240454193988
RELN,0.09168459085396201,-0.03267603840134801,-0.029851035042360054,-0.03183709946065387
IL15,-0.027268383530066213,0.04445633252602752,0.016839314307702073,-0.015521022289727269
BSG,-0.006018664095406408,-0.0247107741484832,-0.009682156657013783,-0.04031308940451048
ADAMTS3,0.017612482212755715,0.06882540868742897,-0.04072224101242924,0.01822969174306633
CD34,0.028063042163491918,-0.027551812768881367,-0.016432242732811825,-0.029172424594304136
PLAT,0.020110749623166026,-0.010422478122400148,-0.038724156648680716,-0.018816418993672493
NTF3,,,0.024638347122917906,
LTA,-0.013287832127558213,-0.014293843971120978,,
CKLF,-0.031919479115095926,-0.000717125998194808,0.03384971327344282,0.018828533536302507
CD24,0.025513313827476142,0.007113907406008739,0.0325170055540904,0.05476206706143246
HSP90AA1,-0.02469936362002125,0.02074060786113433,-0.05177683380361454,0.018495165088494064
BMP4,-0.0008917783191998991,-0.012613718859458242,-0.020497281620573134,-0.006271671158989831
SCGB3A1,,,-0.012426561807608507,
IGFBP4,0.0315630207202349,0.014130570508710487,-0.00925702549433254,-0.02764529172158808
RSPO4,-0.020339355104761304,-0.016624610725485364,0.034279106304669904,
LEFTY2,-0.02969050525186518,-0.04094060879893247,-0.013625875009140143,-0.007433865720653832
PF4,-0.009045494816796198,,,
ANGPTL2,-0.001577953071531409,-0.008652550469307527,0.021563250293772786,0.04018510168456477
LRIG2,-0.013750062698199311,-0.045253454488675085,-0.0073000771247847115,-0.009978055990605977
ICOSLG,0.044901753709400444,-0.026503494465479685,-0.010862479661757516,0.03160418600712346
WIF1,,-0.012828818331604512,0.02493326097809136,
NPPC,-0.014031793137994459,-0.02502494837786286,0.016484937774726066,-0.024152445585884696
