,MGH258,UKF248,UKF275,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH881T1
SLIT2,-0.019648233850831517,-0.014758421761808674,0.036529867911542065,0.005974601010172278,0.021136505132829414,0.07174441806584742,0.036931379024444294
PLTP,0.009845016311562505,0.030937028107095033,0.017160313694430555,-0.023375423926410753,0.06641179814969962,0.053462696193398086,0.0524648339565903
APOD,-0.05157259696919282,-0.008728700594744038,0.04719636030274079,0.0258295412962834,0.028224911801909794,0.03448563842106219,0.019354696411108673
B2M,0.05202212681143816,0.058478836910916245,0.04698329246582881,-0.00646001398840359,0.0708586040227034,0.12079435447352457,0.08310210379209988
OMG,-0.03436634312997497,0.04996655814818486,-0.005387794618874865,0.003803385363115851,0.05138463272841971,0.0677347750026171,0.04607432635331665
CXCL3,-0.015374689545773831,-0.04079095530128575,-0.048663797683034644,-0.013050608324267068,0.008022806604271305,0.009790690378863548,-0.03165950544220807
CXCL10,-0.002887742147441607,0.0073094999480188974,0.05555648609814974,-0.019824829240780596,0.13371938433113162,-0.02206266876298867,0.0858944985385955
RSPO3,,0.009267549201070594,-0.022318836142825735,0.007597613087985369,-0.007213979956885987,0.00719848578849654,0.006739640874867298
CORT,0.08036208077191942,0.01200539016527252,0.023318162550109548,-0.042877916935356856,-0.0070820007391034015,0.03245574766494329,-0.01276819726654662
NCAN,-0.050136887948039756,0.1076027991794611,-0.044118702988687364,0.03439342459683074,-0.053925864742478735,0.053144829697850254,0.0067601573392912315
PRG4,,-0.009842880577538928,0.0100841839275106,,0.07737490338392172,0.011322929988402619,0.10791320010070814
ZG16B,,-0.006589117401432389,-0.010095674769840985,,,,
TGM2,0.051655782878491985,-0.02172181746522559,0.004427874498614964,-0.000309274959754632,0.06722695893395889,-0.0061024640084618685,0.09968826122072834
VEGFC,0.005797206251407335,0.017300686337002148,0.0047131693642563765,0.020479717177658497,-0.04558491218185418,-0.02230116822088268,0.048843301100066794
WNT6,,0.001170278792427988,0.0944917372479143,,-0.027604660407043315,0.009037436782864342,-0.015393504200879957
NRG4,,0.03219708935342932,0.010552473072811529,0.007781407209904855,,,-0.028220387618376093
PMCH,,0.12730146376464124,-0.01477727166947297,,-0.03600310307886878,0.06584546506845416,-0.0162481340375146
COL9A1,0.07280789495978418,0.032234645169678715,-0.01674549558142203,-0.014429480517872907,0.04319651629616395,0.018364642927832648,-0.0019511599183156623
GDF11,-0.01249675339595977,0.02018766103281426,-0.02899807677858179,-0.025418585887435566,0.029213461140206398,0.06199104977491205,0.05802148428172452
IL24,,,,,-0.026843046091338876,-0.025294246751598783,
SORBS1,-0.020048604612864687,0.02978720392274804,-0.019520211340927365,0.037499324372371697,0.0154401231704623,-0.011016292482290394,0.0157295956990906
DLL1,0.014629528157618917,0.02808980749846884,0.0015151756938495604,0.041629724283105844,-0.00719922710773061,0.10290204165260118,0.10330641104639807
TLN1,0.004515679083657605,0.05241146096726101,-0.029216721719709227,0.020272374885825877,-0.03929249461246785,-0.03266544502977818,-0.03879596433422936
COL2A1,-0.017932089368800325,0.02668425635056325,,,0.04350617604591606,0.011744750950094942,0.01009414663034141
SHH,,,0.005740035254945547,-0.014006905381640783,0.010750042906083418,0.007857854124656475,-0.02823005415516315
PON2,-0.02490434736100548,0.0663929352377351,-0.027220600802764325,-0.04467924136145848,0.02796926425871511,0.12327695625831635,0.011361953790812463
ICAM5,,-0.027244286673775278,0.0008280674503952096,0.01073257449117731,-0.013785633473614924,0.08015653126949064,-0.0050750471174874495
HPX,-0.020368739499933786,-0.0034988637941181914,-0.019812136027392117,0.011392412601624524,0.006575199247649124,0.023344130946770604,0.0064268966661683935
SFRP2,,-0.021170369945678114,0.0004882977077212877,-0.0232116870224835,0.059576962923000444,0.07378870743961242,0.0314421632084709
CFC1,,,-0.012705502824057613,,,,
CD70,,-0.029871884760022505,-0.023700211373032985,,-0.02491051131987656,0.09728917342438455,0.0060104562666980195
HP,-0.021571455718551322,0.021045092047597348,0.048625995657318066,-0.032460871779978376,0.09136636360148598,0.10211429980928935,0.009752232272840972
CXCL2,0.027674845954980255,-0.02798479465549137,-0.00016215633225400195,-0.0169539570668421,0.010832796910125493,0.046661533667564675,0.04251201913704883
NPPB,,-0.02054288939479888,-0.011125454988874307,,-0.038604954559271716,0.044546834488862284,0.17990335576817038
CCK,0.03044776610131903,0.03647557705289025,-0.04140494429429096,-0.05634465212647026,-0.011507165538315257,0.001308891165717053,0.0016608798037906663
SEMA6A,0.05216458817252143,-0.004510903824117908,0.029288876077245726,0.029949424976859252,0.02352227402844301,0.02475534827941597,-0.03221645782303843
IRAK4,0.09277104829833019,0.03325262545777132,0.011885718294398991,-0.022398262748482795,-0.04772518380732655,0.0016107483239368476,-0.006467669354814876
GSTP1,0.053290060887548237,0.03196101348894988,0.03222966999485113,0.025336892590095136,0.030709476739941344,0.09112615195208909,0.027493705550498213
VCAM1,-0.018569897213944808,0.02952754287659422,0.012892141188045587,0.055817570437947266,0.011094049728305674,0.06849115830115073,0.03260788664930431
NXPH3,0.04114681175796828,0.031061208894111174,0.018953622229264496,-0.039220484935827235,0.0034129834083256724,0.047033100234784346,0.000594038889767111
MTMR4,0.07818773994377007,-0.031217494642214468,0.05822767076655389,-0.023713944125958092,0.028706829338684348,0.09793218176023362,-0.04382079166550247
LAMC2,,-0.01612402014539571,-0.014005706628671559,,0.033677497961420014,-0.033218443414293905,-0.015771348431845234
IL10,-0.019830575493310014,-0.014035395579742791,0.0691598502479896,,0.07007796059364899,0.04493591066698437,-0.0008738805739950206
SEMA4D,-0.06266550585216761,0.0012970600149712606,0.0422284355761671,0.010552364623118145,0.031033270027754918,0.06258023270749155,-0.023304843886672224
TRH,-0.01752994360668637,-0.0455345010267882,0.028575602968095096,,-0.034674505045259305,0.08322044270672534,-0.013537126800187916
SEMA6D,0.04641763696765001,0.050982930820120974,-0.03526067796955841,0.01718320150855911,0.010756537852045438,0.04979903633684364,0.0008690662072620828
CEL,,,,,-0.040649690227991,0.07125897875032358,-0.002612673625806377
PDCD1LG2,-0.004736220114994672,-0.01243538404633864,0.024674502167268887,0.03250877401983414,0.021690362868686145,0.11155815945925708,0.0472116060189581
SPINT1,-0.025187952628281485,-0.03154263266368485,-0.00014003993796844993,-0.019936243183633528,-0.008830038816677056,0.040703174745941456,0.0014248068364694055
CTHRC1,0.06220878039238327,0.01340480980439983,-0.026359516806862732,-0.02261378370594317,0.08870046951040217,0.039384144910115534,0.06766356287505668
PODXL,0.008816688317527067,0.05701244769445718,0.02231278027222309,0.0020087567049956634,0.08678168690345545,0.12402211107659618,0.021850515544456578
JAM3,-0.011873164701363289,0.04592549403426183,-0.018201445691981438,0.011673642645615477,0.1077317290143717,0.006485387412610565,-0.03307169011165974
TGFB2,-0.03709865510336288,-0.06905835961382599,0.0052747293870133785,0.0029589979864816703,0.09820929132103032,0.04749557961198953,-0.03387962749108634
COL18A1,-0.020813617701828973,0.031120633182208465,0.01013578545146213,0.07852020791152678,0.08467310796548053,0.020463172107415366,0.04067137922338663
NODAL,-0.027733271365476677,-0.012677945911017993,,,0.06169166269212776,-0.018343923779854082,0.1651100418897056
INHBB,0.02743826245325856,0.04724545669805625,0.03619597961786433,0.007636797808126344,-0.01850395063460666,0.014773693153941895,-0.020900330026698995
LCN1,,0.06992019183712406,,,0.0807130944304621,0.012929998332853191,
ARF4,0.022303182830987804,-0.02730763993456186,-0.0026724241122676766,-0.061690926129027775,0.0849456159804855,0.05869138714971218,0.00023451619069000598
CXCL14,-0.009840439408059553,-0.08361537128904707,-0.010208207398470216,0.03214738960376555,0.007744486189061059,-0.008001954257031303,0.058690164094428426
LIF,0.17464259550565933,0.013080138183265953,0.0643359969190839,0.005747534924839293,0.03218313992946349,-0.04659767267352282,-0.02734280597559916
IL17B,,,,,0.010135373966400463,0.013730235654811658,-0.02243811135277159
MMP1,,-0.022229629359674742,,,-0.025581263041330158,-0.0486338494813657,-0.016248132750761805
MATN1,,0.041969076718904916,0.012744884693955096,,-0.044668745010807774,0.06748182178785972,0.008607719182159471
ADAM28,-0.05893224747288439,0.04753488426658683,0.012560181880467166,0.008270328047536083,0.04666391754345416,0.07482861085873031,-0.0406340505400477
TCN2,-0.011457045458971894,0.025801993175602292,-0.018805003596018072,0.005542301503240362,0.02198708068560445,0.04075472565392356,0.09631699531378111
THPO,,-0.027585872364539646,-0.023126930138368626,-0.015049582109081722,,,0.18139451085169508
CUBN,-0.04352780464904327,0.021264122317935327,0.030837157962628585,0.02796553075547886,0.06272276822129323,0.11200300308576702,0.0271137999114317
TIMP3,-0.0036080416458321657,-0.012118286303982404,0.01625507448074459,0.04276296805155951,0.019924124491449247,-0.05866929111207012,0.09492692028732914
PIGF,0.007421591992295968,0.029438016680168235,0.010623351449804969,0.04529338530734956,0.01423918912364992,0.022513439792983713,0.02169260952583963
CRH,,-0.01889121355270316,0.04464012432475895,-0.027229084228809902,-0.007461109118105589,0.04434838804878802,-0.03557535966528108
BDNF,,0.04872783263726664,0.0043226477697596005,-0.024481988738731992,0.09371845280298893,0.0036042369757342874,0.018361060618516476
CCL5,-0.03696651193807223,0.09278952519983663,0.039629236718168086,0.008135540432154592,0.05597901808295964,0.028838264732897793,0.02757516963308606
GAD1,-0.008714087900997883,0.06990337947310053,0.030382149631449896,-0.005850829406770444,0.006177240291405667,0.04276699825861491,-0.09225004230893498
COL14A1,-0.03398326918152028,-0.0017518592069718363,0.04542473635376979,-0.019712846463342096,-0.00771737010664594,-0.05171728755381678,0.00410950470441698
HLA-A,0.06611015699601178,0.012923262441999313,0.02895065954226865,0.017046727472247034,0.05405121270912468,-0.039308237826553384,0.014214881401634188
CD5L,-0.03351651372687045,-0.018891211367133648,,,,,
FGF18,,0.022559610954549097,0.07813842358451659,,0.09080935552300168,0.027448530908815903,-0.01495893691900834
ADM,0.014208437923602992,-0.02913228327418894,-0.05836410276677846,-0.026858667085641826,-0.02820594090506422,-0.10091775704723055,-0.017114445036547847
CCL15,,0.09179222570030685,,0.017764133463070365,,,
GNAI2,0.0035115443826453903,0.046256499016020566,0.01881017912549732,0.018125944259551628,-0.07592498920347883,-0.016163801390982876,0.012016682047766238
HDC,,,,0.07518189047112962,,,
COL11A1,-0.022077695204040772,0.013685804223733626,-0.023054442067485182,0.04118244893367207,-0.016337998277894738,0.03524153137084551,0.022849982509908825
NUCB2,-0.03315628358027831,-0.04867888511821906,0.006055538054090772,0.02210134159858824,-0.0037128176236932353,-0.013575729198859847,-0.01461657718483159
CXCL1,,0.05669949127081947,-0.014928666711960338,-0.013695209566236675,0.03994553245947941,0.0007613291010522852,-0.012772303983029906
VCAN,-0.017234720288995014,0.012460943925999652,0.09579634991966304,-0.05597321808220228,-0.028566710722101298,-0.040022259957595265,-0.0047428238708366105
MMP7,,0.03453559945214395,-0.011125454928088967,0.018149032419607507,0.08190234751917796,0.05690294002908074,0.018395159384945587
PTPN6,-0.05799284268988961,-0.031204998949141506,0.058197439678955985,-0.01787803816535273,0.05180399268956886,0.08678144084896484,0.09392578830291515
PTGS2,0.049094413300211824,0.003403250097220286,-0.04847457664322572,-0.01910000060147532,0.0721006390576787,-0.049284529411307516,-0.04847736251178404
XCL1,-0.017119122737305204,-0.0038523922616648756,0.04486291690101234,,,,
CD58,0.07132991789301665,-0.003840598855223773,0.031629286419163516,-0.005842746961171534,0.02477349744289858,0.059034051148774754,0.05338264681213679
TNFSF14,-0.028004128070035567,0.12507593695976016,0.04918623411346471,-0.013376616023173457,0.0453827452512364,-0.01771049245792429,-0.0234614509715263
CNTN4,,0.002511866977663474,-0.030820375283840115,-0.01229798478746601,0.013891808862592133,-0.02223902039329013,-0.0026739979197867017
INSL3,,-0.01854462371307451,0.029166737720331033,,0.006076190306850061,0.014020916711653892,-0.023461448704772365
BTLA,,,,0.01644951627208952,,,
MFNG,0.021819403331135266,-0.018140919204343627,0.006957038752270391,-0.022170127693624992,0.06090090556584977,0.06660442382242725,0.041485521529864434
ICAM1,-0.026942570384659477,-0.0652765031649408,0.005194284576748163,-0.020755436283353683,0.04990619303160929,-0.028267460168937178,-0.005380955322337031
PROS1,0.01133411769753309,-0.01400390612520452,-0.010652925378129495,-0.00889501537940016,-0.016079346973906478,0.021115338800418607,-0.003664295116635242
CLCF1,-0.038421949483955914,-0.012490506102249051,0.06144219101464273,-0.0022185865635321682,0.10507557014374949,0.08454264730423341,-0.03290491796068304
PSAP,-0.02260504368829524,-0.00949861137943964,0.024649915470414906,-0.05565883605641022,0.009380328363367186,0.011337128790016044,-0.0030086073253355393
EFEMP1,-0.01922339391284957,0.026343679126248198,0.054372913653189414,0.025597288458803977,0.022435105435651453,0.11801842402476174,0.014941308609075587
C1QTNF1,0.023856399412431947,-0.030263642200287485,0.011681029012006914,-0.0296856822376116,0.0386965819242967,-0.016964142568732913,0.009551307569663476
ALB,0.009531336402077309,0.08043346086919362,-0.014005706270161877,0.022717211002462826,0.00905646703472661,-0.020178378965100108,0.01730576607466211
CCL13,,,,,0.0403946396552842,,-0.026316889919854897
EFNA3,0.033428562364929706,-0.02065943767289962,0.024221148733489527,0.026011932788348353,0.02382557477845993,-0.009808404924649542,-0.01672804864855082
DRAXIN,0.11146783078408451,0.026548098271911666,-0.025162724961374894,-0.012199241933241605,0.002146263349166137,-0.009896719876725756,-0.02842129665209417
RAET1L,,-0.014446441975774663,,0.062378019754494786,,0.013988307370942973,0.02441382386046935
NPTX2,0.044683814430058734,0.08164054257096466,-0.04474947075126106,-0.020712853361509503,0.10697881241969188,0.08565998876690577,-0.039122278986441716
FGF11,0.04219324560654768,0.02265261425075715,-0.039981485423581924,-0.006501244267988213,-0.00482632035404217,0.0036991429457480605,-0.038137385981029844
CD59,-0.008054408627567544,-0.010702171200827967,0.036516716373639985,0.07151907656291326,0.026862553594645917,0.03242624809771248,0.04996135516778674
COL9A2,0.09551380825395218,0.0324210543705908,-0.0072514022755971975,0.03580427342617974,0.01229052486141087,0.07378603406105556,0.05960181889690808
DLL3,-0.08872873442453219,0.06617865788836172,-0.03291430580752158,-0.02369675965674459,-0.014361417077620786,0.04655245173444021,-0.005557055343618228
LIN7C,0.03919239442868999,-0.01885105056176093,-0.03939812336982025,0.009837540238147051,-0.006612547803912484,0.015488786832973528,-0.042981135267755266
GDF7,-0.01773206639537038,-0.03406828911649854,0.013997717381940049,-0.013376615503358136,,0.09295046044645691,0.020690031591903
PSPN,-0.004483665228963022,-0.055503295058965015,-0.03162169587681312,0.0290368931460701,0.03352211482095649,-0.013112024037599299,0.033802604533809635
ANGPT1,0.03566693681591554,0.07490901430129897,-0.020476076700439123,0.01450007662210494,0.11298860713328904,0.006343927041644188,0.08830807233818644
PNOC,-0.025041364194618287,0.014409024179951846,0.028139361655544565,-0.052543661491482055,,0.0041762893509989605,0.07781659597249459
L1CAM,-0.026627431057421366,0.010056045692468917,0.032505816482125804,0.0038242785038808693,-0.013612394871537778,-0.014672380177011814,-0.03744646527481938
APOA1,0.01652883201605293,0.12488923437066186,-0.01670535487050554,0.03165446025882056,0.00998011693322891,0.0627865762636938,-0.052950290821066594
PSEN1,-0.03025695502462585,0.026641715340615792,-0.005721160340697758,0.012038751401735338,-0.01548159143720751,0.06500032444605096,0.10589533758526881
CALM2,-0.008704964327376177,0.06435344280408078,-0.003661682909529947,0.019556019300266396,0.06125880338559165,0.11795283443343275,-0.010506777791694033
CLEC2B,-0.016243006124635875,0.019820611687356476,0.004952867916039588,0.003659392497258284,0.09511611769774998,-0.033288432962739624,0.03326353528411702
NTNG1,-0.04433721452079619,-0.023103251599032884,0.06408785969633196,-0.0021021291281629858,0.04779604001265861,0.12154230311171273,0.05391091028915055
LRIG1,0.0048922930974335185,-0.010154441661886128,-0.014669454583395195,0.03532495752242949,0.009354886829328972,0.03157967987826893,0.06979546792919328
CPAMD8,-0.015602696651862893,-0.029024395698769342,-0.01423012299500232,-0.012910264492730883,,0.13116190319112828,
GHRL,-0.024892980818611094,0.027047108374008047,-0.0026859117257672055,-0.012199241933241605,,,-0.020630923622524205
NPY,-0.022889764932725116,-0.010800199964557049,-0.0006389560662061673,0.015066858564109319,0.058671430328693756,0.06439018963455902,0.01963596883616305
MMP2,-0.029547912262065653,0.042916838189893655,0.04500805118812148,0.005388286014278785,0.014299195339862765,0.022655260742261204,0.05023994555127159
PPY,,0.06033613394105354,-0.010399904829109718,,0.010019306576199843,-0.005820469330291692,0.08940826313399934
ALKAL2,-0.023365166626943334,-0.027092032667132476,-0.013383730993916852,-0.005665620397332678,0.012882921891383636,0.08168467623422775,0.03375818178127051
CSF1,-0.006334733221291458,0.024952520629327683,0.08691277597711763,-0.016206741319881004,0.04886595124628888,0.0386456096536842,0.03446356488487556
SEMA4C,-0.042038962722352954,0.0698881862385633,0.03115137883587814,-0.023174605564695416,-0.07599649760328812,0.026870128597905572,-0.007753333868407621
ICAM2,-0.04253650325559855,0.03927019343064802,0.0019481001383263587,-0.0006883692918888259,0.11558002866545114,0.07658606182114615,0.024198138793994562
SYTL3,-0.04263744206124967,-0.03245008239485088,-0.007239259114140577,-0.027482726747599984,-0.05701809257826693,0.029761572124485526,0.04169406786449871
IL1A,0.032005117387179975,-0.017553733605308826,0.06873712324283539,-0.034387976531874254,-0.00203454980895178,0.029802303315701627,-0.01814383637313291
HLA-G,,-0.02222962465080945,,,-0.000866485008369137,0.028103337383290385,-0.03459124577052605
PGF,0.0465852875452158,0.07163840026290802,0.02517124244656789,-0.02205837209141727,0.027907100877062385,0.07430339730144583,0.06622302144583654
LGALS8,0.04941995416232017,-0.02680583710999054,-0.006066164217969551,-0.010247239451894806,0.0070922385942953975,-0.017477394506173635,0.06470385677113337
DKK3,0.009373025335980107,0.021175746647171888,-0.0077612921004117826,0.01601475294994528,-0.011664156734444542,0.056871977296563445,-0.01507909745764681
COL16A1,0.021748494565798675,0.04168935331544081,-0.052984681108201266,0.004211540240037103,0.0486950197510609,0.05552355908173947,0.007299269025078452
TPH1,0.002388778010536418,-0.01632219007446867,-0.012003798837957486,,0.009713449996424041,-0.010551897050983021,-0.021334499225190668
TNC,0.04194270448834437,0.002164933055341523,-0.010972689594159252,-0.021264925643579072,0.0211303074299193,-0.016675759299286715,0.015424927609540678
TNFSF9,-0.015602689246569204,0.020423974251426263,0.06271038483202084,-0.020376418184500904,-0.0065708678408149005,-0.036453334572852505,-0.029475968991600817
C4A,,,0.07642815180571186,,-0.029030548710863347,,-0.01927394231507705
CNTN2,-0.06435379947828573,0.008171676505581527,0.004894674735928089,-0.03103755642357964,0.009474837129404085,0.07771927173014798,0.009799550522656601
F7,,0.006117112365913266,,,-0.03657681526034199,,-0.01907279020866093
