,UKF266,ZH881T1,ZH881inf,ZH916bulk
IL15,-0.014248245771447827,0.006782013561762127,0.10630438057921579,-0.04822757061650664
BSG,-0.06484174085221384,-0.01706730124464818,-0.05718744423673217,-0.05347686075926541
ADAMTS3,-0.022949802099707487,0.09285881085184867,-0.03345087309615297,-0.029269452548049215
CD34,0.02502309031993384,-0.018853088662256372,0.07587450878810532,0.05580628508910584
PLAT,0.00643148735052845,0.07626844858722588,-0.07638206705253599,0.02010165783551496
NTF3,,0.06613484608417843,,
CKLF,-0.044351515734209285,0.005053956736193516,-0.01430705987206753,-0.029012698805317604
CD24,-0.02379182393954956,0.04661195148287939,0.03314856135545592,0.04535968273866225
HSP90AA1,0.028598457428048743,-0.03894300969270083,0.11739338900068136,0.06524993663545116
BMP4,-0.006244667169264239,-0.026033336720235566,,0.043675667171004455
SCGB3A1,-0.018188137726196138,-0.04184549088248413,,0.11571764519307888
IGFBP4,-0.048375116811061325,-0.01771691315219154,0.007731055173909311,0.043454592669675794
RSPO4,,0.03670330374374823,,-0.034893003687681196
LEFTY2,0.06697280532279441,-0.03417285178934542,-0.0450495841264131,0.07975559224058985
PF4,,,,-0.027333664198320815
ANGPTL2,-0.00901653088467474,0.04096123599830708,-0.048312884959317924,0.003676280697696487
LRIG2,0.01603918588744222,-0.0019073809825436079,-0.040652990009280805,0.04460516879893678
ICOSLG,-0.011231533473692929,0.03820342151350291,-0.019803142798392008,-0.04597840436066921
WIF1,0.04626517601749428,-0.03467503602189726,0.07407201111023316,0.03628235193059189
NPPC,0.023744845675044365,0.06263203983774225,-0.050536356271478504,0.03916676664858421
LYZ,-0.04076406843197441,0.00608469758576165,-0.0212694744599003,-0.0682662450191006
EREG,,-0.04645921663318596,,-0.031469144619873705
SPTAN1,0.05129658237167251,0.021251350266802166,0.0695025460883048,0.054358398800570897
PTH2,,0.02195534349698478,,
LIPC,-0.022095375750685202,,,0.005439619924786271
COL8A1,-0.010646541008825288,-0.05739633463182554,-0.06275071770956502,0.04709757435577867
GSTM2,-0.012048810363258878,-0.004021922030860366,0.05311793318636916,-0.011887900535724765
SPX,0.013867444663042433,-0.08296744964331264,-0.10189321850992636,-0.009788077960330556
MFGE8,-0.018079425054430522,0.005851684036086754,0.0038384797555075837,0.08774452499627702
TGFA,-0.004184357751512633,0.007390042766038337,0.07371498675935158,0.05558026974898311
SLIT2,-0.0069703848805439264,0.015424722978891742,-0.030857431009156673,-0.09686398981118556
PLTP,0.014079576915569762,0.009439812680256355,0.009793875599032904,-0.001260943660994827
APOD,0.0033048651037365937,0.023742882657779855,0.019657911000077813,0.03445965682808148
B2M,-0.05552702801613021,-0.027207520152921806,-0.02071631179291432,-0.10450035679671107
OMG,-0.06678878956104747,-0.0502414868523384,0.032711706467720786,0.057410489533915816
CXCL3,,-0.04967482915333162,0.011543485955464814,-0.0003050419858179032
CXCL10,3.183074343958895e-05,0.025328161816217085,,-0.054295692664659424
RSPO3,0.03435583024840768,-0.02839817442619683,-0.030818645079101054,0.05398590838918922
CORT,0.01590545797691377,0.006458962096153081,-0.05624492214521073,
NCAN,-0.0252697604009256,0.03156204184352264,-0.055709638190187795,0.06840779596954162
PRG4,,0.03624587184931832,,0.015172569237429427
ZG16B,,,,-0.02331841889662057
TGM2,-0.0358107213154861,0.009825850772274415,0.041558711740586014,0.03865759725579237
VEGFC,-0.029209075701016354,0.007520217831282267,,-0.014599120869131323
WNT6,-0.014614309965463711,-0.002911882303780876,,-0.02409492275070264
NRG4,0.003230825509814894,0.012821887108507714,,-0.03623506816361291
PMCH,,-0.028360228717554083,,0.04828158179241995
COL9A1,0.01945998765364764,0.026015682825568723,,-0.05897542475151274
GDF11,-0.014724028290852495,0.006060269475541359,-0.043627627116983037,-0.03623864917979018
IL24,,,,0.010886924263393254
SORBS1,0.02189981660876061,0.04109639789756997,0.04183732514451785,0.03759780328850153
DLL1,-0.050769114744842116,0.005486267415996224,-0.0718866349186983,-0.05421574493281983
TLN1,0.01198795853729445,-0.0029043007143809995,-0.032661290131062594,0.06379398510708387
COL2A1,-0.015832786056594998,0.03358218645736332,,-0.032645851516822554
SHH,0.06687007688370065,0.0054058073401979465,,0.011481875126812648
PON2,-0.006048635541982196,-0.053578104659191834,-0.05835783444568439,0.007323874340182623
ICAM5,0.05039452691671135,0.02271729103948371,-0.0434655025406743,0.059549664617622435
HPX,-0.01461431095130206,0.07157805146531969,,-0.04795389758243821
SFRP2,-0.03454818586008528,0.001514568563097818,0.13508078628570427,0.0352130236235744
CFC1,-0.02469460901350635,,,0.14843112341848824
CD70,,-0.03716898428531931,,0.0024364061053089685
HP,,-0.06446460596623213,,-0.023363055304301505
CXCL2,0.011975504107893756,-0.024720525959925792,0.10342672275147423,0.036496576489876295
NPPB,,-0.004752525977347406,,
CCK,0.06953557312677529,0.05246804927485215,0.19340308458408317,0.059411381233731866
SEMA6A,-0.05515072851929175,-0.028124326781250972,-0.014370339542183778,0.03501293189916662
IRAK4,0.018488911675545925,-0.04635923947138897,-0.07104461320509167,0.09983180104248816
GSTP1,-0.04337052000905302,0.00043362647089715764,-0.01689166549153281,-0.07256879971502396
VCAM1,-0.04308446695457156,-0.06562708345540763,0.009254273978615198,0.06188258705209876
NXPH3,0.04369287921085169,0.02700989484921481,-0.053586121905589715,-0.05024489870048326
MTMR4,0.01630031355396778,0.02372142033294678,0.06350624420785309,0.022002424268706623
LAMC2,-0.02002396902301917,0.05330615715654114,,0.024637896575334037
IL10,,0.07953132269165518,,-0.025064052566754445
SEMA4D,0.019413013690709455,-0.006990823469516863,-0.0477351778231684,0.0505471936356731
TRH,-0.027393174811682353,0.02017183488383088,-0.03060750567099626,0.019212346075729473
SEMA6D,-0.02674327589657854,0.06209537940570783,0.022892928955623955,-0.03535725236410737
CEL,,0.0069514244207481,,-0.02275784483385623
PDCD1LG2,0.037279146190714874,-0.012926357836397019,,-0.005725213519278902
SPINT1,0.02343032312742068,-0.037748496134191026,,-0.07323015447088792
CTHRC1,-0.04420282123314499,-0.0076716292603660995,,0.08017547444333156
PODXL,-0.010240334234660147,0.057207077245591,-0.07741816223577348,-0.030410025703857722
JAM3,0.0015132942346994496,0.002435001034096504,-0.10492591849435666,-0.009036712056719765
TGFB2,0.022411257597732572,0.0007130109183891717,0.011493098122805042,-0.01543097633499473
COL18A1,-0.038313410836561,-0.0019570469051831776,-0.00788749738557819,0.06394676318235933
NODAL,-0.021041538240264654,-0.0077425512602838425,,-0.027375990748997603
INHBB,-0.03285380342166537,-0.01874004564823754,0.02737250716578239,0.017110222941289513
LCN1,,,,0.06070977628188462
ARF4,-0.01692041249562597,0.017327375691610743,0.008652619508166523,-0.05457890379291745
CXCL14,0.05307494210481709,-0.03760724072039975,0.02957085154381169,0.014539815703678209
LIF,-0.017740149822118974,0.030089639186722087,-0.03979710848738112,0.004252555145307257
IL17B,,-0.018560718870180497,,0.02679881978985872
MMP1,,-8.264166925886209e-05,,-0.026456745148287907
MATN1,-0.01712617701619058,0.033745543684848854,,0.05445913627911699
ADAM28,-0.037382562074475316,0.005952857344508605,0.017533018941391084,0.04085936829459342
TCN2,-0.006033472318909065,0.01638498668003131,0.04500930971612432,0.04025044496764474
THPO,-0.024354170464999988,-0.0137822912935627,,-0.03779079930177709
CUBN,-0.018565226762643144,0.0013352563354842872,-0.038188843295233255,0.014980777468207673
TIMP3,-0.005568035164631658,-0.10264820008010364,-0.0479542701634791,0.06193110677163959
PIGF,-0.02459000592634079,-0.028158547927651212,0.14247879160955956,0.03194590418396794
CRH,-0.014432371333065836,0.04351995044612902,-0.03567007787892939,0.0708487259593014
BDNF,0.02180087942761477,0.06045788961123978,-0.03299169626648788,0.04241375996663786
CCL5,-0.0027983116318180835,0.02808933951948029,-0.04396494500685871,0.00295465442059129
GAD1,0.03201992484105341,0.036208640832681334,0.02957398614000264,0.06938128296704761
COL14A1,-0.022342390824165545,-0.009013389978974409,,0.02235824980185263
HLA-A,-0.02802084036669563,-0.006282132202983949,-0.056732640033438225,-0.021327230906781597
FGF18,-0.020023966106126508,0.058817270445712264,,-0.02015402446668022
ADM,-0.02031429277530205,-0.00988730608306831,-0.06966094443831077,-0.015246290015608769
GNAI2,-0.05783394491235171,-0.06119810319634201,-0.053759041447032294,2.1214051538781927e-05
HDC,,,,-0.025217543808805316
COL11A1,-0.016582205022337683,-0.03097650827393261,,0.04718091934939672
NUCB2,0.02568072414329631,-0.03292567671359776,-0.0075885965580912455,0.021187023940757742
FGF16,,,,-0.024848611163372336
CXCL1,,-0.01171746509525218,-0.015741933600409753,-0.04312326350614521
VCAN,-0.035925205380954686,-0.04728386782169954,-0.039106311751144936,0.02039525345657961
MMP7,-0.017740144842546844,-0.0027494458041437985,,0.08575362948163424
PTPN6,-0.02777435160178983,0.026625449338310594,-0.0757574275280253,0.026535146232620786
PTGS2,0.0019909661708693745,-0.013053368767611904,-0.03333073652212979,-0.04654820747128241
XCL1,,,,-0.044879188570353785
CD58,-0.0033506571752776144,0.01911203391048003,-0.047382492137176366,-0.0177755322509188
TNFSF14,,-0.0010460075280480047,-0.03694727804328543,0.050017499690028513
CNTN4,-0.014531763731590397,-0.0058956666168498185,0.025157865566265605,-0.009691017661780882
INSL3,,0.08707136680417957,,
MFNG,-0.03439658709915183,-0.053574831004694526,-0.04530257159364288,-0.027730605052186396
ICAM1,-0.017685881012997992,0.08844504754238233,-0.058784640719379624,-0.056752195715251065
PROS1,-0.005161866143730271,0.020496758234319297,-0.07186082160115374,-0.0777988606334609
CLCF1,-0.016491236169362176,0.008417512137118126,-0.0369483876830245,-0.007832716065394185
PSAP,0.0015525359804873728,0.03859431008495411,0.05293527718560369,0.019407983834197572
EFEMP1,-0.057402253332441845,-0.03209067171665689,-0.07457747780944989,0.0004411912695685723
C1QTNF1,-0.036587556317879875,-0.008671778207474374,0.15047564708739716,-0.032335916653909724
ALB,-0.016969501404692035,-0.0034436551436608535,-0.03777872174197757,-0.035703514848849725
CCL13,,-0.04593469105674269,,
EFNA3,0.0447804499642832,0.033436145945870493,0.05896630699357335,0.0764962983728418
DRAXIN,0.017764831956681767,0.036070596915425836,0.06541313384452839,0.0014612294914577535
RAET1L,,0.0347508164295957,,
NPTX2,0.04634278996779777,-0.02439616992440259,-0.053955772277287525,0.0664229461221495
FGF11,-0.03831570446801224,0.037205740472913626,-0.0788839616485982,0.0551964277941038
CD59,0.06426165697160872,-0.06180475124814912,0.04355910069199082,-0.005706845453072873
COL9A2,0.028950327014040676,0.01162189752299048,-0.028381044410500437,0.013736837616173484
DLL3,0.01841543102028042,-0.004431308101868987,-0.001656843953672652,0.01240101871695029
FGF5,,,,-0.030422598319728943
LIN7C,-0.04805394485351455,-0.004287950309520463,0.00869452462920413,0.033066989267642954
GDF7,-0.0242397954392306,0.03423406939559937,,0.08548937373519036
PSPN,-0.0023940552520137297,-0.03776017245800792,0.03362857033927306,0.0026769374531338186
ANGPT1,-0.02920907833377205,-0.00860523559961774,0.009658482277464821,-0.04834519070831568
PNOC,0.06543010327921955,0.002580134097103491,0.12302860477944995,0.13345199772208435
L1CAM,0.005050454281397263,0.09649658037331645,0.062057997548631894,0.07004480411865845
APOA1,0.04129124757372754,0.008080459194687585,,-0.029429827854409115
PSEN1,-0.04585983633884009,-0.019035888482194542,-0.0895637003434573,0.0038674389126630198
CALM2,0.05799002861906157,0.0953918300168067,0.12809951162488525,0.00380372849208402
CLEC2B,0.04244446483446491,-0.020998858518430308,-0.0811704506666727,0.013937652468495213
NTNG1,0.01180310966922588,0.05411217662316134,-0.0450497443975904,-0.01219285584267778
LRIG1,-0.01482298750160197,-0.04237782909616388,0.028961335296154092,0.0031972228144288035
CPAMD8,-0.03376119998481547,,-0.03652559949117046,-0.027333688767893258
GHRL,-0.018039932244331217,-0.013962382978959659,,-0.024094931057133343
NPY,-0.012274982731565437,0.03761765218922102,0.1032150787435259,0.09952978974504424
MMP2,-0.022218443210507286,0.06095996332088883,0.022741026515277353,0.045273286273201055
PPY,,0.05063100816670166,,0.07365440158226115
ALKAL2,0.05056708781262586,0.02873414554705721,,-0.060837443288766654
CSF1,0.02275014680004245,-0.029026705787998604,-0.01821424147632627,-0.0049086632227667995
SEMA4C,-0.054312106591739365,0.006547479215431531,-0.07148298250913486,0.06765329825934022
ICAM2,0.007512099391961266,-0.012264510290154889,0.013479369833477141,0.08710576101474529
SYTL3,0.00789778742645871,0.04239070209768355,-0.04576192155547008,-0.07493030586225208
IL1A,0.05458579339732692,-0.01495832750570365,0.08781770218752559,-0.03086276988237481
HLA-G,-0.013092262458459103,0.11195104089678475,,
PGF,0.0036056162125961346,0.012731546255694897,-0.04359866525379196,0.008288124674314364
LGALS8,-0.011978972047499014,-0.025860057918334112,-0.05823114262598927,0.06683018815109268
DKK3,0.027584619144023593,-0.00976025141799261,0.1317454017090743,0.04802698275510659
COL16A1,0.018806059052288503,0.014520330360726684,0.01745764336301798,0.03869534207019259
TPH1,-0.013873077798396423,-0.033749619194847966,,-0.046765669044520834
TNC,-0.07548759229975537,0.03832494192336018,-0.0732755424880558,0.02798276995864419
TNFSF9,-0.0005741340702471944,-0.03713919191658952,-0.0475289445312666,-0.05359717838113249
C4A,,-0.033641611466429154,0.13621344663966084,
CNTN2,-0.03163858809703155,-0.018035720038450984,-0.06672851763880355,0.06156187354906883
F7,-0.012048807655707691,0.04576116634766049,,0.10171400206727328
LUM,-0.0114031141922822,-0.0034989349659475272,-0.0013339023325255374,0.03797463033390638
BTC,,0.032548609911417815,,-0.06174241819268365
APOC1,-0.039542353051824915,0.00497998289013731,-0.016514227092190657,-0.08659384786250403
PKM,-0.00992900061147459,0.010704344519577526,0.019066865331690424,-0.006403664048133745
TNF,-0.029600542816998504,,,-0.02629535116552399
GNAS,0.04595324643758165,0.035258123321632,0.08564512457240038,0.1015237174552094
BMP8B,-0.009686286803318825,0.008589106098904023,-0.011078709451118801,-0.04510883669762735
LIPH,,-0.00013740822304635308,,-0.04192982217813714
CCL28,-0.025910600804248916,,,0.011841845175060846
PTPN11,-0.008662859962369662,0.019109637398573173,-0.05563426597699843,0.14657412828423028
ADAM12,-0.043441468340765434,-0.003057666359672837,-0.04987466265355254,-0.030502787807433075
EPO,,0.06113793015389586,,
EDN3,-0.017281546327077457,0.04060642607047199,,-0.04192981037828186
CCL22,,-0.027947076247655186,0.06298314008997499,
CCL2,-0.048339768628320116,0.014516289284717335,-0.0984789875025948,-0.05912775912861318
DSCAM,-0.04336742269206589,0.01719004791176439,0.02730339236210109,-0.017249031652664226
ANG,0.04903314682175461,-0.04340081209264953,0.04386535543639902,0.05670414444652026
FBLN2,-0.011050166715696813,0.021012407411454742,0.10179366306864547,0.042303143533546486
VTN,-0.013873073261887473,0.01375936781539403,,-0.017120762356143147
VEGFA,-0.04921151889181821,-0.0160715940515108,-0.10349007538666849,-0.04188077168693897
F10,0.035860432199690984,0.048046797332955575,-0.03109706959426524,0.010684261572705587
SERPINA1,-0.028307298926635575,-0.011113224302749447,-0.010966911992051425,-0.010259927045099712
VWF,-0.03512428142388962,-0.06402781933581889,0.028571677335016133,0.05633526263807074
GDNF,0.04547135091641094,-0.01883012563923423,,
VASP,0.020796762524544547,0.002789864276552896,-0.06594946644026077,-0.07481631935671242
ADAM15,-0.0029922111428763616,-0.02444626694201262,-0.11598916511447684,-0.022521861949937372
WNT2,-0.022829436219364643,-0.03824316552527279,,0.008624550370319395
CALCB,-0.014061843863151378,-0.002567989055243486,,-0.027099777821766605
OLFM2,0.06813996636751354,-0.023484512056636295,-0.0051798570060639345,0.06853805070392867
MFAP2,0.031047547525318797,0.04417692316964333,,-0.06898280065509513
HLA-C,-0.06251053499940834,0.032535491582242206,0.00609407625556606,-0.011617437214995993
THBS1,0.005083301999110994,-0.0446471338998387,0.025781326074256726,0.03433237260493967
HSPA4,-0.03199448507516498,-0.021050097048788366,-0.04543581851175645,-0.011226819643205243
LMAN1,-0.01808809820854383,-0.00270605197989941,-0.014137168227438332,0.057850551599692296
LYPD3,-0.017435646893664208,0.03879867635539652,,-0.011256762291403979
APOE,-0.039638954542367176,-0.05606698520901211,-0.03116544077119485,0.02050983205903304
SOSTDC1,-0.04191861623290538,-0.004958248582491829,,0.02729596353253459
ANXA1,-0.03194063023060504,-0.0037866696086398576,-0.025813397119627646,-0.06827159309440718
WNT2B,0.0618204689642422,0.042523684759785865,-0.030607502950618978,0.01142121640787172
AMH,-0.025253395966618426,0.025054790033836576,,-0.0024234854567368033
GDF10,0.02642045210185635,0.04095158368997128,-0.007714494950098012,0.007219608793511478
EFNB3,0.030756290454735654,0.040567023455059505,-0.07678112036770586,-0.0071432369338718165
LTB,0.036801734822205,0.044825603262485414,,-0.0012872312623119567
ANGPT2,-0.06439622631282729,-0.02348866762098625,0.014698335062895529,0.07317086432715392
NRTN,,-0.028360228717554083,,
ADAM17,-0.07492723777666872,0.01847534248317765,-0.0276223078315088,0.0018134276843934486
LRPAP1,0.02178511571884191,0.04568237900443678,-0.10968255604655353,-0.00581800574979437
NID1,0.06839983395406532,-0.03763996541588278,-0.017388238768185738,0.0381287607122139
MST1,0.0020676977742198916,0.035790729752288995,-0.033450845395330546,-0.003038661699076491
DCN,0.028302641824213316,-0.018013304716276803,-0.0018971623134559328,0.0471687478489212
COL7A1,0.02552343423506627,0.06194060405775301,-0.04285927281880456,-0.011057554663576765
CALR,0.03784660448864982,0.02291725219261133,-0.0013128712305519946,-0.03919272898916979
PIGA,0.018905921896597438,0.03028980920845807,0.0925628830079841,0.04818584962117314
CD200,-0.006402615381907051,0.04743427157559281,-0.03111804619987507,0.0929419126633442
GRP,0.20216822725104283,-0.018489326285435634,,-0.03929351299992054
CDH1,-0.02172027970423101,-0.003379002050780435,0.06236561590181669,-0.01887366833590713
LPL,-0.030771604387150146,0.00785244473458073,-0.05019312766413533,-0.048803570467753556
SEMA5A,-0.015519227179152141,-0.03150468703423498,-0.019449189819399408,0.048161131496064255
SEMA7A,-0.0013929052937857779,-0.00316202024965945,-0.04042002392298679,0.07084399268667209
SEMA4G,-0.024469335363468844,0.05190917398171259,-0.00483086419430519,-0.05672440518633434
SEMA3B,-0.012432264794034134,-0.037949126190498776,-0.03682987230979398,0.06915302264428683
RPH3A,-0.05046750389778212,0.0649299622737294,0.06331649096633128,0.011178032050830705
JAG2,-0.004934057778104719,0.028202428332996816,0.03870256358235458,0.13314153534005504
CGN,-0.022829443392156618,0.1011418830636985,-0.0405778488417547,-0.03116847459264512
GDF15,-0.03177839978798223,0.03467916661075296,-0.021469762113080576,-0.060525530655589334
SEMA4F,0.04748233676762678,0.06616874128438063,0.022069529110594125,-0.022342635575722792
NXPH1,0.003302143529370264,0.024576220689311954,0.045084787848009567,0.053864892256755836
ARF1,0.02498730833228217,0.004429811729261845,0.037970277589157816,0.03494103559205026
EBI3,0.009690957227555948,0.0043644102707000405,0.08738236502511523,-0.011152860658651542
TIMP1,-0.024536712701009877,-0.04084120559607816,-0.09939983240683156,-0.0019101990691096588
SEMA3C,0.013020575626106243,0.03245483071255645,0.01836018260551903,-0.04759977554553798
GAS6,0.0057121345821590916,0.07041921758520236,0.020498915051076386,0.044957652303430067
MEPE,0.007632533988828293,0.041983723786757535,,0.054721017579395306
SERPINE1,-0.06253244793756635,-0.002317866708156339,-0.0975099406751893,-0.03556976065271475
RSPO2,-0.01798293622238373,-0.004580283279651294,-0.02537452451220722,0.035023558539977254
SHBG,-0.015493811165734622,-0.002315494485833126,,-0.0474696528648803
LGALS3BP,-0.099852096819172,-0.03532560286154414,0.013684676093463289,-0.05726258052115885
LAMB1,-0.008051495935511252,-0.026073510176280387,-0.014587493615184237,0.050533868916274094
SPTBN2,0.043852942297542254,0.019795133955512297,0.11363495760372488,0.04482989102468898
COL1A2,0.0365543355672785,0.0006062116366169676,-0.01680318777565929,0.03502474692457391
DEFB1,,,,-0.03264582417438695
WNT11,,-0.02257053728827178,,0.0043287730814811284
LGALS1,0.006492836133040859,0.0307102403528285,-0.14396785474788015,-0.03460705519925296
BCAN,-0.08382232179646464,0.007361885537581154,-0.07068366269028474,0.06339200614771427
ANOS1,-0.05153590375919415,0.03358322421370209,0.06800684269994273,-0.018711101952905367
EDA,0.0282962463206499,0.037069052120582806,0.09198160772161842,0.027724587412514056
FGF22,0.010641029270848994,0.017904669850513047,-0.03109705618065824,0.02445185456314332
SHANK1,-0.012264300800055616,-0.0006166157303854897,,-0.03138083259522965
RAET1G,,,,-0.026991668484998753
TGFB1,,-0.012682331550137219,-0.03800546392178981,0.05829577881428527
MSTN,-0.03131483379812202,-0.01710972679208837,,-0.021554257759994238
WNT4,-0.025031134991062808,0.05453692679724678,,0.02797409358857
TNFSF4,0.08212861573501362,-0.001655072222809312,,-0.04383601821614484
NTN1,-0.025814619727229583,0.032299831446434515,-0.012329017849555429,-0.05147199556234946
CXCL12,-0.027617812742759363,-0.0006373444582188486,0.091108399347779,0.048009091151833716
GNRH1,-0.012476213799111003,0.007433140139453219,,-0.03701997181532497
FGF8,0.004231044766499349,0.01723616640710356,,
RIMS1,0.04623337965336615,0.012762266938740826,-0.083712683478441,-0.00664989881919348
FGF14,0.048241217253555096,0.05338851535523223,0.05539183458545041,0.02707449633139231
IGF1,0.019623749388888338,0.022746605993290078,0.14436214927136876,-0.0017708468479017713
TNFSF10,-0.03325248600989,-0.0020864358914229678,-0.03390464477049509,-0.017403961334257947
GDF5,-0.01443237214060055,-0.01806156439514807,,0.015813635198986323
CHAD,0.007549530567941221,0.015095760464490085,-0.03818882752055677,
RGMA,-0.031104615981903484,-0.030519406091540014,-0.0036123021591372563,-0.0018907906265196474
WNT16,0.027010611651519627,-0.028360224974293403,,0.05121503999500586
CX3CL1,0.001751975107279688,-0.0391719145619889,0.06433631935822041,-0.06680442795387716
FGF1,0.021529949969071607,-0.05522542757154007,-0.045901285989889885,0.04328339672688757
ALOX5AP,-0.014345408711376509,0.0428979769793583,0.08329760138884701,-0.05317647764892359
IL1RN,0.02518037997883808,-0.010242561811425518,-0.0385953013284856,-0.009023197587665795
PCSK9,,-0.027528028617545754,,
NPW,0.003146468511195058,0.002674912110480776,,0.007292814487602404
CXCL9,,,,-0.002280756123266683
ANGPTL4,0.01553409981945084,-0.004187277283054352,-0.006049453517497462,-0.03428430282981723
UCN2,,-0.03110653541342259,,
COL4A3,,-0.017450544854610842,,-0.032355240698211545
NRG3,0.01111226038739612,0.024413375625265445,-0.025663473394523285,-0.004869743760726454
IL23A,,,,0.12289627362348761
COLQ,0.004757852069570689,-0.021614612860962945,,-0.02274963828698278
SCGB1A1,,-0.031850099828913576,,
TNFSF12,0.04136590825849642,0.004895641920012829,0.015719403386133198,-0.06706339755293465
DKK2,-0.009395501293075736,-0.036660864570927106,-0.03899827416485105,0.09704352853720911
FYN,-0.012010813049544622,-0.0544099188301486,0.06335883625220885,0.027460007519008556
ACE,0.012108283741919645,0.0076983870472061835,,0.07269085243847569
IL18,-0.01323043929142699,-0.0192822093815379,-0.04920938638915027,0.047667870709250805
PPBP,,,,-0.012592682135273005
CCL27,,0.033100920620194346,,-0.0061623981629569
SERPING1,-0.024483453293786563,-0.06022547753148113,-0.02455044441233503,0.0003161685775761827
AZGP1,-0.011109918932723358,-0.029026974484688012,-0.07087120957948824,-0.04121857307677256
INHA,-0.02258704922589278,-0.011643215985352721,,-0.0487240011795055
SEMA3G,-0.02989151828813459,-0.020763649031460857,,0.07787214274929147
OXT,,-0.026671141361599333,,
COL6A1,-0.03539597956814792,0.02321215730435468,-0.04055190939691293,0.0157321094610763
FGF17,-0.023893880050870554,0.04989991162502147,,-0.02225945222757543
TNFSF8,,0.027004107570613452,,-0.03406568337948072
FGF20,-0.014971929178733663,-0.03159283797224812,,-0.025217561286084367
ICAM3,-0.009478170551085924,-0.005374604786923026,-0.03345084371649504,0.010820972149156423
LAMA4,-0.012665553018362027,-2.3124135745621843e-05,0.021630462163934567,0.08337188833702953
DLL4,0.03621438292027085,-0.013174534721015794,-0.03435318415553133,0.06894768122856457
SEMA3A,-0.03871261309320272,0.01719007776331231,0.13142625684250378,-0.005395648130636713
RLN2,0.003929622589238176,0.14629880614461657,,-0.029625812002247717
C5,0.022828871024415415,-0.013647161796907866,-0.038998256442112085,-0.055096828275378304
C1QA,-0.032792540980658556,0.01407595607717713,0.07505801520545836,-0.001597151915814445
UTS2B,-0.013092260322371202,,,
COL9A3,-0.025876476924199494,0.06320047526432003,0.03583119730105996,-0.03831878588228862
DLK1,-0.013249627772669024,,,0.02511485917339057
HGF,0.013658643417804666,-0.011956451072273718,0.16067549181601767,0.04593849727141326
P4HB,-0.051101137271878184,0.011621432221698935,0.05213614972944074,0.02220017082712425
ADCYAP1,0.018915649134041937,0.026266692379989975,,0.05144334819139936
GREM1,0.012574918889339893,-0.03674328044766716,0.04881187142959146,0.03729682625335645
