,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk
NPPC,0.03341455956919824,,-0.049204495737989705,-0.02638502045036609,-0.047165144190908996,0.07324029429455735,0.05475067216348909,0.06628886140597699,-0.01563037651231293,0.00515693197052036,-0.05526653771315409,-0.05181057655930315,-0.03536836367021773,0.008793216313733069
LYZ,-0.035516363640906254,-0.018017140109514964,0.07928421094376167,0.04855675539828885,-0.013681449106019102,-0.03847230516072185,0.10354554394925879,0.04302367970814219,-0.06003508325618207,0.027134440882622613,0.1485914503364407,-0.07672075511523091,-0.05462158752613814,0.014322367495686765
EREG,,,-0.049457721260163914,,-0.04672503968993623,,,,,,,,,-0.04073558359030908
SPTAN1,-0.004170625287799029,0.028228164784805995,0.06050914200606725,0.0010557992357792573,0.13300950992952432,0.022024105701536924,-0.022111542242664175,0.04605794591679539,0.019374293074584926,0.05316927454005907,-0.03024570949318075,-0.0005810061954851265,0.12543999824130994,0.09249646414325628
LIPC,-0.023796176226472284,-0.01650513481041437,,-0.04019952283628604,-0.022116435036010584,-0.0314694036587565,0.0664218613745875,-0.0029769342016237824,,-0.040184738172296806,0.13936850422937697,0.06234703556643073,-0.07267047662740618,
COL8A1,0.057484523771468087,0.011957640401669804,-0.03472763420721025,-0.04092087278562161,0.022739197242898634,0.0037262528743442803,0.06291613725217206,0.017039026703287406,-0.019776531920362297,0.03677782494399525,0.007284145159557597,0.004368616867545718,-0.025471786928093286,-0.0004871516351829571
GSTM2,-0.049530574944788804,0.07423399106613505,0.05863949909804215,0.044058135887219116,-0.02214419722958923,0.06999368602492559,0.02625621973165546,0.011057100695973097,0.03386252563486269,-0.008898908986038836,-0.006803130022816173,0.11360513888073272,0.07841497842305345,-0.018488011051475406
IL4,,,,,,,,,,,0.018717356892647967,,,
SPX,0.03697931080492849,-0.031085479950150745,,-0.011593423833275255,-0.010764661431791219,-0.00812243594427526,-0.026893000412313506,0.01980946977301211,-0.0027632718921927583,-0.0490556105389844,,,0.011020721080663834,-0.01591746683094464
MFGE8,0.027776606076570048,-0.0013914157216492063,-0.03593771906659563,0.011576593079161228,0.016461840237790785,-0.014450306620444364,0.051528053930035005,0.03642522068534125,0.0047019765859580565,-0.004203713692898974,0.08507181069959674,0.001740492821545451,0.034403455851231876,0.030466357982880533
TGFA,0.03415882561369761,0.04918850334240582,0.0320577362788694,-0.001987230062367301,0.03324897874451196,0.01712051833241355,0.017676256862928612,0.044080046014841334,0.050138406061801595,-0.011889333822193421,-0.01327672940472903,0.09721576626412644,0.08040632188560139,0.04081655880363867
SLIT2,0.012076234937307272,0.01816122568047087,-0.029150913982721686,-0.011656633117591976,-0.01452111863965105,0.018071723434468945,0.04340805069102822,0.005206220777845597,0.02288070792834462,-0.0010579827085406119,0.024522070919407408,-0.07729373615000994,-0.003471192451153309,-0.014774909214132591
PLTP,-0.05669018389365738,0.00017810439676955856,0.0057575446565560975,-0.027835488113794233,0.03442875126280705,-0.007836233834330462,0.09620941252255308,0.0091750773012129,-0.016447856657592682,0.015600104465140612,0.03151845305246632,-0.07197727624428836,0.03928582998069564,0.02849426531550828
APOD,-0.017199151070563624,0.03492515346505233,0.07794264124207044,0.03690187500042907,-0.0024677295705422065,-0.024388242312690676,0.0429993424459605,-0.05653053925492481,-0.04979343472885828,-0.05462074783867261,0.005720574625815943,0.10324292773747006,-0.030031636762901732,0.09219557370096852
B2M,0.008393369819112494,0.029530645057566404,0.032277080101333844,-0.044163555275508,-0.014052962660470326,0.04798856065338942,0.13605930733953492,-0.033036692124742806,-0.06371469625226858,0.027570544605214756,0.13924435405026628,0.011991784636496335,-0.08926501527624066,0.04398604496799407
OMG,0.00909345218544452,0.061446553967599,0.18533394152778795,-0.04387302930967094,0.05121447426417156,0.021298061365012826,-0.02023618753146353,0.007604501914583058,0.02700299260933477,-0.06860570486424401,-0.011534114979553192,0.06558337728203259,0.008605626450356384,0.09070768832600898
CXCL3,-0.0018991343464252004,-0.022546034181293823,-0.060637881275788744,0.036508483767973485,-0.028843594684065325,,0.019609078965285236,-0.03577825194523494,0.0826008144074223,-0.01842266784349592,-0.07719235351060325,,,-0.005890545657942245
CXCL10,0.036103124162143035,-0.036778510766978904,,0.021289157649770494,0.027034821872081973,0.0922357475396728,0.12225837677325223,0.011915976135988177,-0.018277120783819555,-0.029275848673332258,0.16656326373947108,-0.02663397489746905,-0.017737928344263614,-0.01719511847143738
RSPO3,0.031627018167092805,,0.032606345692855775,0.021197738301456118,0.02225563747261678,0.0011246037549612834,-0.05406969021990989,0.015570883801910702,0.023387544654673655,-0.01925133283431129,,,,0.03443745619828762
CORT,0.004834138443432168,0.04800467710512849,0.003310056503808892,0.009256980225165025,0.05976552791206119,0.030880693954421768,-0.012418628169431796,-0.019237954180095874,0.05685524900330982,-0.05107318817791025,,,,0.10584383371038708
NCAN,0.02168834844064878,-0.0839136793351797,-0.021818773004117203,-0.05910040325100018,-0.021758229291184,0.026884949145091014,0.08389359494757681,0.03943387651934747,0.006378474726641794,0.10553774065756404,0.033897032658616266,0.05922022002054861,0.08202440209924436,0.09345563898262017
PRG4,-0.028178962217840386,,-0.002500873694716576,0.05140355972068831,0.060059476716795394,,-0.02273844893434568,0.00309947289954479,,-0.022507990446021836,,,,-0.01979510837589637
ZG16B,-0.0259832545202568,-0.013196373364018434,,-0.02975707030867262,,,0.053152442181776026,-0.017171379877292392,,,,,0.054489729874787445,
TGM2,-0.003653101389372828,-0.03596852667969309,-0.09167920897830978,-0.0017377972539746466,-0.06125527827876768,0.028605532960791706,0.05089556229249868,0.04853891897750249,0.015868041110719027,-0.04593755794603055,0.18917639278467144,0.08978594062020315,0.045190708517699976,-0.009894939119831025
VEGFC,0.06190559916417042,-0.01694465158546525,-0.024405954652924115,-0.03198647176245349,0.0235187419061212,0.05891929563338267,0.015295846261415042,-0.01329678520787046,0.0649106894729056,-0.02297030141558825,-0.017306303564114497,0.07681881130324118,-0.042562072303907524,0.07901805699333649
WNT6,0.013969352727072091,-0.012203962812672341,0.0023883569834598152,0.09066903711770936,-0.003838195152896081,0.05023745003461327,0.01731449189310616,-0.023217341294878,,-0.0031774067600242985,0.06999514034466063,,-0.031227109536245707,-0.024932950142536454
NRG4,0.11765029378363566,,0.1615226100956102,0.026894929633538803,-0.022366909272981562,0.0043110581742543275,0.062202775880741364,-0.03298900103823525,-0.019850819896132625,-0.02679753583898331,,0.01116809516852902,,
PMCH,-0.019890653081648856,,,0.014198361840033454,,,,-0.002200386723750762,,,,,,0.003096730021210608
COL9A1,0.004667536120444988,-0.030311642249319436,0.17144530638590746,-0.03258999242157023,0.07394796136060708,0.0705419075520127,0.004856693956268712,-0.039671385674847556,-0.023824364926845094,-0.008440721514635912,0.03722174635942171,-0.003525408107278437,0.0041030624565927525,0.07073594956399872
GDF11,0.016649395730695873,-0.01971281840097358,0.10312268001618212,-0.011500801515454887,0.05913900237376839,0.013124007984137537,0.16411502759059,0.019112408553031743,-0.013610041588638454,0.006759866409948316,0.10405202077618557,0.009150314834919007,0.008655586749811556,0.044687241110230334
IL24,,,,,,,,,,,,,,-0.012615431678139574
SORBS1,-0.011121395874975513,0.0036013526437993514,-0.01554896718519345,0.03250356054243808,0.02278285597054713,-0.0363629128842747,0.04211151226222227,0.02607613744547557,0.041366907486712456,-0.006780545904772527,0.05440518066438535,0.057240043665510394,0.08246215800894265,0.00872489229067864
DLL1,-0.02718784757348884,-0.025961991611720844,0.08712239197612143,-0.008033708033930958,0.04642044760609725,-0.04175112025739956,0.08903090088455345,0.006926979064944297,-0.03533979760793697,0.03026822549720599,0.06345100078666807,0.04723123834991529,0.027000662014073355,0.04710055139049453
TLN1,0.03683630424428905,-0.0546810859125011,0.003907799997124099,-0.001418849221437216,0.08032389024839584,0.08556328358860872,0.10114425987056226,0.01446904670866743,0.0016499138229453642,0.027212826605103414,0.08436670560420165,0.06642112688479958,0.04062146488893733,-0.01180297594987568
COL2A1,-0.008817522298048358,,,,0.001762950046739856,0.043193253938406444,0.04669237236432712,,,0.018189111727937572,,,,0.01803239510223854
SHH,,,,0.05204125482374203,-0.04827334468083631,0.0054586214434036,0.04084278205386511,0.05846197596644962,0.031148333531776685,-0.01784980626530256,-0.011444474375673282,,,-0.010218377677833118
PON2,0.027923648987420117,0.04271577656730024,0.1306450880090066,-0.08704653506591507,0.14625190920462058,0.03870188236332098,0.1565441485080037,-0.028187533542458156,-0.029484374451156304,0.0773157250175714,0.04827946568266069,-0.02206208001258368,0.04713756893789784,0.015563316032723729
ICAM5,0.07574521286328732,0.02613094576771844,-0.039219810878741615,0.09240780749863789,-0.05876193502325092,0.011374903303502389,-0.01780149895402819,0.0028981526566387835,0.038065790729114694,0.01655641465671167,,,,-0.040263838148640534
HPX,0.008454952816251013,,0.053011532345790126,-0.0030224921832441402,0.011628178756788607,0.05034013489285871,0.12095571653792875,-0.025187729883627902,-0.011246855791084911,0.03720389083915448,0.10554401672268597,-0.0543432649375357,0.13119388938045407,0.0929033540671679
SFRP2,0.031547003028626126,,,0.009066518419287312,,0.02946786615027662,-0.03909609930314245,-0.028084886675654685,0.019732621120581578,-0.035016751885791834,0.04877291452995258,,0.009204720559878634,-0.030902639998540114
CFC1,,,,,,0.006689116651561315,,-0.021610345073283386,,,,,,
CD70,0.019302439207173963,,,-0.029355128750859175,,,,0.000901198014479664,,,,-0.05373979168407877,,-0.010311078092148072
HP,0.011866018317668573,,-0.0054581489406734865,0.018534995381063003,0.0051437778764815145,,0.05762272314218053,0.018192030697521972,0.06051040844758579,0.03947653438851646,0.0552489630322463,0.09860359580167567,-0.030105631098933737,-0.006389087849691181
CXCL2,-0.01930709033380982,0.011243747575609527,-0.042331599018868786,0.03406011805012651,0.03738423255400922,0.026575919005173095,0.0580272345916954,0.0013654010576545075,-0.0156303752890314,-0.035329056701639105,0.06140548998818568,-0.07297948241561354,,-0.03951535658494332
NPPB,-0.024173186044429744,,-0.06756164977500936,0.020516895109144867,,,,-0.003914750491961656,,-0.022970303086284144,,,,-0.03677723016244703
CCK,-0.00013317846485850625,0.0539925222477744,-0.010097016413488194,0.05393267235252894,-0.050088107154091725,-0.017100326915259704,-0.08785150414016966,-0.010735118926690516,0.02784911487664665,-0.09784719523620339,,,-0.04086855175354747,0.034679270590520145
SEMA6A,0.029364061222752036,0.018658049086947723,0.12148056167315903,-0.013572366086024256,-0.03257588081940054,0.054421227971596764,0.10123598920928406,-0.012549304294960636,0.05374155428058718,0.1153821242239429,-0.10754829527310192,0.053174439286193476,0.01748625780768636,0.07532434991849242
IRAK4,0.0027429082040469595,-0.017116452472168843,0.034080374731164896,0.01788564722993978,0.03695004708465759,0.08234346145011139,0.1018154652155155,-0.047518479181965945,-0.017293029005085794,0.02018981816864504,0.06263974590350511,0.04340707077766681,0.019748846445035544,0.06992904676740704
GSTP1,-0.0010089508672401584,-0.021294503972856687,0.11060633194405656,-0.013050674606073781,0.07074945495557307,0.030480716811940582,0.11374867080485565,-0.028132931673296238,0.02861918112320736,0.06639599908537326,-0.02201461916880579,0.06544034807799688,0.015049178203126207,0.04002335208490251
VCAM1,0.0056594453792866315,0.014731004397340411,0.02692269052287217,-0.07745027191246887,0.03735318284968131,-0.02271304182046038,0.08698502734861947,0.0013476950300592295,-0.02446275828838637,-0.00035905271128873804,0.06137743517383664,0.047853964977642875,0.0864255191853544,-0.038038009733794266
NXPH3,-0.02710766556631706,0.037635976581585566,-0.011855137887593507,0.033932067189131394,-0.027696339888778298,0.1180486445579678,0.06118530139521888,-0.002777851865539474,0.04115545441684513,0.018979808787382826,0.005633216998190358,-0.04692653826691044,0.17175863739440855,0.0673100234444846
MTMR4,0.010328340731917959,0.035547239125492625,0.05602715469394787,0.02697421298715822,-0.010339657044309765,0.03455628635524464,0.03552434894719439,-0.027384853430821875,0.06480728410156847,0.016931573364470386,-0.0766633781516294,0.08935715866587016,-0.06662999584374431,0.023971526112456114
LAMC2,-0.018973423420050473,,,0.006275256774907312,,-0.028519196557057185,,0.05563925019306344,,,,-0.02459814354191051,,0.15620230465086332
IL10,0.011099667829738409,-0.017480000604705042,-0.024466243311472922,-0.015266033767467288,-0.013927727429607606,,-0.018952335651219357,0.062336541177070846,,0.014097363962489683,0.10954155625019305,-0.018835043417744987,-0.0565024532382668,0.0420073903274684
SEMA4D,-0.03693285033181281,0.014585294282276593,0.11213302600405808,0.005093152664639666,0.014259834718092633,-0.02564534491834799,-0.047657383964404984,0.004740005925934312,-0.0034088697875822196,-0.06584789121908614,0.021538626910878305,0.010800065202255241,-0.02265072377627809,0.08075248413760965
TRH,-0.04683314612830643,,-0.028337839287659244,0.021728045525662387,-0.025631388194715162,0.03759899103821648,0.09817899425787047,0.02239465336528017,,0.020310533322054496,-0.07431373374978156,,,0.08710286768882713
SEMA6D,-0.022361535189510385,0.02473046496613178,0.11998820980724868,0.051642278461158646,0.01825585384562917,0.04459884942135129,0.10947518600525,0.036844215278015124,-0.018387835728724645,0.04927669168432654,-0.08142286761716822,-0.015996569260766987,-0.0030283466916334466,-0.0003382959522838621
CEL,,,0.035635317887258995,,-0.006736955845466272,,,,,,0.02617243339196471,0.01871507895028254,0.00422430340185844,-0.020596365061882487
