,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,-0.027993875299741268,,0.025916811821822375,-0.005908176047528212,,0.026080091185355366,-0.018885435380987584,,-0.09982085328984704,-0.025209531936544495,,,,,-0.033632015981884235,0.007829352047116298,0.043999572622174764,0.05240150635498673,0.009942630102733621,,-0.028697446541978686,,
PDAP1,0.061271815810605,-0.10955761745275505,0.015848909612345426,-0.008608479991228627,-0.012287219343076115,0.004136525220206328,-0.0921824145023975,-0.12643101140932264,-0.2997705578339451,0.04247804777997497,-0.027884728034469626,0.03600322344600673,-0.005005089565314505,-0.2388522861125564,0.005513903827039717,0.01982690900925128,-0.05151349331406104,0.052960635151983425,-0.008627079766955032,-0.07040759113431405,-0.02718615623927485,-0.029546011709698686,0.053939519910762096
QDPR,-0.06509099776448918,0.2084295656761364,0.05768412968799447,0.008789794213479037,0.0456221953006162,-0.020416710759167275,0.27670789085900827,0.12977956353474676,0.13575197721952426,0.09441881591498805,0.015878282765980092,-0.5662080719716568,0.029096315135794457,0.09380027702257776,0.026181927037178882,0.11012361809876826,0.12354840588172954,-0.06450796103459401,0.022438514929605163,-0.05998670091598413,0.08206991455623978,0.31232193988548806,-0.09425254114963617
POMC,0.01938061091154112,0.19094998732676427,0.022351728178176673,0.0787930423946659,,0.07705877990053656,0.1652058609725717,0.08855086997763285,0.019371652787347426,-0.006375670585657668,-0.0062985656327522515,-0.09456168669256097,-0.02156351235202677,0.0877824038507488,-0.03312417483288036,0.06374486335372836,0.024676617717324923,-0.04630483840736673,-0.001611390936121156,,0.05261019464626131,0.03097113340680694,0.028476379610727354
CCL18,,0.015093539208515902,-0.08817050335052674,,,,,,,,,-0.19044819883948783,0.008363471830523474,,,0.009625434910835222,-0.056049602469661924,,-0.03672619834506714,,,,
CCL17,,,,,,0.003687894940202009,,,,-0.012802786461282882,-0.029151957983162988,,,0.00687020385041076,,-0.017734974666329156,-0.05570979731177314,0.0641277167124233,,,-0.03095157712671811,,
VEGFD,,0.006594696368216564,0.04364977567057358,-0.010893601708445218,,0.000462630768668852,0.011826112965595067,,-0.08946090470043112,-0.016427204135786567,0.01922678585590591,0.0852906944704956,-0.014569180616657417,-0.0020422433428111766,0.05830049281049837,,-0.004214643365723698,-0.024074218190470034,,,,,
TNFSF13,,,0.06028103314893337,,,0.014349478148156312,,0.020010784179725453,,,,,,,,0.02249750861859606,0.08444301896424411,0.0158528967574577,0.049806751392091196,,0.08265635866382544,-0.003961930776919502,
WNT5A,0.005351955607238485,-0.09520042942214339,-0.010785318496933857,-0.015599767502625449,0.1453405434276457,0.014841472062677856,-0.16615764768479432,-0.22676872442405765,-0.3368482921501746,0.03889699785832555,-0.07404839922341523,0.08089773847507982,0.044601337016051734,-0.10351781093053732,-0.05083898744546055,0.06973426991896588,0.055157316741547266,-0.0015938476231354903,-0.005975084803619428,-0.018716377250249383,0.051656893007761336,-0.09134996990991844,0.03158114576910126
CXCL8,,-0.24832632140389466,-0.023114191725360403,-0.022594949754240014,-0.12928063237005225,-0.021794165516944883,-0.1299556423048542,-0.03388389792741014,-0.10473664182138712,-0.15147614676468354,-0.027590736971978766,-0.23553056756561,-0.0052863258461778116,-0.09415662352733027,-0.03269018051989905,-0.20705881814988572,-0.27285200656625525,0.14446274809441267,-0.0070046210814140265,-0.010538821430142838,-0.0005274410556078416,-0.2664586345280815,0.10341179040422856
GRN,-0.06733492143064826,-0.03169647475431709,-0.06517094571835674,-0.01805179984751795,0.07099044979390627,0.010636325581658071,-0.16474236202318124,-0.24478442655101473,-0.3995862080190855,0.04197075350209346,-0.08455692786764997,-0.42684518754390516,0.032902587693110864,0.019509268261490603,-0.03250522903025151,-0.034358704106396,-0.05829306528732059,0.003610503547181744,-1.5031513139854512e-06,0.013368475546037414,0.04693736957310734,0.12121724194330086,-0.14366450745094944
MIA,0.04621711552333348,-0.03242871168612244,0.00497288847992506,-0.028677645580638556,-0.02079713836140266,0.015180482761023944,-0.08846298382510509,-0.05364873729276482,-0.14625259519161946,-0.0734194076150676,0.01178696661118559,,0.038639809297430286,-0.038267253134559004,-0.06157574042432646,0.11967552097950448,0.21022809109343407,0.058628265579001776,0.03729749935840348,,0.078755738793625,-0.031214525010959542,
COL4A4,0.054933043539476686,0.025563701186325363,0.043184904922282885,-0.020977401903919307,0.04995363652999012,0.025168493913865407,-0.1557976698550131,-0.06623001712363513,-0.05722472229814192,0.03309500607416991,0.02893920970511624,,,-0.0572127170001989,0.09482057560433405,0.08535312609446781,0.1016450295278921,0.02795017555234344,0.039706972276940956,,0.03324747105302546,-0.12484588484941662,
TAC1,0.3018069621344474,0.2936252698292932,0.1991619278004387,0.08756455865074259,0.2356494732841183,0.16631873257746804,0.4382683554949279,0.39100996611176886,0.48785453784278865,0.3045901735855179,0.16942126868701193,0.42998865125344127,,0.45761644572833166,,,,,0.11605299966822889,0.030022535504004313,0.03501938973555284,0.3186049337146268,0.10131422122307812
RARRES2,0.07640366626485945,0.044818772970287114,0.029006654889067892,-0.10289458795364931,-0.04121499413198866,0.05373423542675927,-0.25827839208528924,-0.20006369995503034,-0.41786898654830523,0.1305173735502667,-0.007364672239126814,-0.1920058631118476,-0.0282383719872839,-0.2605907453185581,0.132712945754994,-0.06627887043145562,-0.09925182618464738,0.036156283973058104,-0.024092941818106117,-0.052012158767061376,-0.012089788093843652,-0.27509388212186653,0.047939576711676396
FGF7,-0.0009646208174840568,-0.009281020677568653,,-0.0475741267817858,0.041614184915789845,-0.004890443517121955,0.16545322797212983,-0.022024281678111695,-0.07133269279839283,-0.02309040525495428,-0.03247282295633283,0.038035070652337626,0.041646074943711836,-0.034740680842981375,0.048542854927328453,0.06295144656594719,-0.004720270282973734,-0.057560056680841215,0.0034328184167391894,0.06560278984928314,0.09823521968185128,0.13534448560700038,-0.03482951317073245
EFNA2,,,,,,,,,,,,,,,,,-0.010167063731727894,,,,,,
HBEGF,-0.03187888671171171,-0.028472540277834767,-0.024826288454179123,-0.032310654016907345,-0.03459875079548155,-0.046644916259509214,-0.13026398477033216,-0.18698833311595373,-0.21591989245281873,-0.22527823259889473,-0.07175346237901281,-0.2294469233097956,0.058572593571531044,-0.1218643459346666,0.019192900615645086,0.029505376072501928,0.07432875918732791,-0.05370950192103293,0.03164694846432838,-0.03243048871390007,-0.025306339708871833,-0.12297141964474076,0.004757457627471289
CSF3,,-0.11865020513378784,,,-0.04195118105155926,-0.03867701738035641,-0.011389363336878271,,-0.060542654752303554,,,,-0.021887662324724146,,,-0.07818385513572902,-0.1597183339999013,,-0.043427811019545626,0.014111956313723237,-0.0048753707917400455,-0.11337887758689977,
PI3,,-0.07370262113181938,-0.0180648598003094,,-0.0521028501946325,-0.024580876470298156,-0.07196894898909043,,-0.068171828327644,,,,,,,-0.18364249010746886,-0.25519791350140086,-0.01939427563891028,-0.016936584502283088,,-0.07080123749791734,-0.1690589913705798,
PCSK1N,0.06528018945710212,0.36591384730442184,0.0954203606285689,0.0988424226748271,0.10300144157499183,0.03687054882084481,0.08112641349798615,0.179350739323605,0.2540174130892637,-0.08045327481150713,0.23602729890266408,0.6242192977966923,0.0446170385241191,0.4292415139989291,0.06665223934551688,0.06600758683001148,0.04716271635484503,0.06482052967995657,0.11106831686974275,0.18114382976645113,0.11435520566002863,0.4282520025444495,0.13140404558234403
NTS,,,,,,,-0.11209782023411449,8.928633632253192e-05,-0.07441420544914959,-0.014902877069500024,-0.09896430648422026,-0.08119903981284536,,,,0.03918463179207579,0.05246229987182068,,-0.010940022786399993,,-0.01024964817064686,,
SFRP1,-0.013265734464111846,0.0832195846536494,0.06534495755422395,0.041807979572531406,,-0.0023671506904737096,0.1600417284528159,-0.11865685065899628,-0.023509772940827393,0.086160719139822,0.06434727802282295,-0.16474729203032865,0.016298529391331328,0.02695275506316061,-0.041259602867629384,0.10504704413364692,0.06491122418304436,0.019974154728958186,-0.0014924874391630703,-0.020812650067356164,0.03174566920779483,0.01911587307547546,0.019093202864447174
CXCL13,,,,-0.005563127368157237,-0.030461521224311897,,-0.013337257950552874,,,,,,0.04656293034581667,,,0.03909616810492237,-0.04655354653148264,,0.035614101498667124,,,-0.05490167339131997,
MICA,0.01599315764242265,-0.06938974962107684,0.001216409979330002,-0.01289589641639434,0.05843877140388828,0.04184985615370821,-0.014695418802803851,-0.030475902756347515,-0.1850461556734913,0.0007787793624582762,-0.07544346412910011,-0.05282671348795907,0.014744779581943255,-0.14070348381836467,0.06788883903830727,0.04977458323186113,0.02079123936762143,0.06313404606250721,-0.012837577500874699,0.10610916900912348,0.08960034002239291,-0.012076269991311903,0.03083980477068399
TG,-0.023349014752120287,0.002668214687180412,0.06897266760168733,-0.013761562190392684,,0.0065455628463294046,-0.049981399667168365,0.06173866293958709,-0.00440697282639924,0.03174018815859962,0.040426640965657894,,0.08374886798303001,-0.03228638909402085,0.00626795935199101,0.01194939761207869,0.07760152312827394,,-0.04233506579326771,,0.1323961669698303,0.001067985061240384,
ADA,-0.030399165364984417,0.019911043525475406,0.020255246679509693,0.018094103282123495,-0.006788630073874102,-0.03688846337465523,0.02770255246246455,-0.10602430318767053,-0.3058655033194683,0.009624816370398208,-0.015554826929861801,-0.24297632098823688,0.01758763208100734,-0.08339081987103913,0.07499030275494337,0.02419796421005083,0.1180995837686056,0.006351455633969429,0.002384095600100107,-0.08705875307993391,0.04587015019476926,0.005819903624603454,0.10446485758732203
LAMC3,0.05843687021064804,0.10307153096259351,0.014896286817676487,-0.028325669080418656,0.21219332147396908,-0.019999373468367655,0.05490786784713132,-0.14809793089460727,-0.2176441370084219,-0.039045178439341285,-0.0754337672753788,-0.04696938456238392,-0.03952812198649785,0.019404323884718574,-0.04950869639044189,0.011858266862365177,0.09391337354388815,-0.02970303540510112,0.03505394535131153,0.037900785895291486,0.015604499674886006,0.14752513045455512,-0.05827200030713553
CCL7,,,-0.06099565104166687,,,-0.028693249965685345,-0.030674389375204683,,,,,,,,,-0.017065421311899674,,,,,0.01635505950340404,-0.16243202529540135,
NGF,,-0.06835775598745003,-0.013885021048187934,,,-0.006063437525966361,0.02582219900541949,-0.0069614517944910585,,,,0.13647547369481092,0.06757381263783606,,0.06724625849206042,0.027180118225932665,0.11950834819537619,,0.01448907834326059,,0.02201599124031505,-0.035513748959513806,
TNFSF15,,-0.026046616530638715,,,,-0.03195133720566953,0.042028481501516654,-0.06234397015733317,,,,,0.013478018416465285,,-0.05144856948716045,0.034618376904634554,,,-0.0485196419647861,,0.02253442306859229,-0.07745370443347871,
HMGB1,-0.08593786080129004,0.1825903476752039,0.0919943861748804,-0.01993562635120083,0.1695452398570074,0.04834557604101663,0.03339722509637914,-0.10665225223656587,-0.371045775377997,0.13790854529596913,-0.05980956029574479,-0.29131346923236356,0.03918376383848606,-0.04867083669952909,-0.1951619690358387,-0.026638349891815002,0.025109591070944685,-0.04427438772370161,-0.0547786749476927,0.04682438575696744,-0.0440569581485472,0.11237812433110139,-0.09462179246927024
ITGB3BP,0.04443905336002686,-0.20404804494287382,0.010246261671480846,0.03490037188427598,0.051846401097568405,-0.013828490178610434,-0.04965182613023445,-0.19481040895429158,-0.2988956129180344,-0.0014975750282451886,-0.06663053806282337,-0.03128019524072284,-0.03184707047205087,-0.19946726149459942,0.0787796476441113,-0.006683823177698972,-0.00926629355040245,0.030141619106726913,-0.005268840737636798,0.028757103550302324,0.04781403469643914,-0.0465044002462457,-0.020397949839420025
AANAT,,0.04475991211511325,0.049295826905951856,,,-0.029072452184450273,-0.006876385595078554,,0.024082852355350688,-0.037430842935487894,-0.04611435530492227,-0.04755244196370969,,-0.05702982996487114,,-0.005397330136379832,0.014983725274837023,0.02578152976388359,,,0.04733709466372081,-0.020607269165955174,
RELN,0.005389988056346403,0.17710829407434267,-0.01940633328121805,0.02085954535866059,0.06693071247062794,0.006092231375560804,0.0777505962164643,0.036964982329097465,0.216353125381572,0.10320591487498226,0.03990883791792873,0.0604854210833711,,0.0888387034318616,-0.006312366917540359,,,0.02386840390650099,0.0641599485551288,0.13106170773570794,,0.12963637833546918,0.011763360833452077
IL15,0.11426328697017467,-0.0010741490083791176,0.054649892651544005,-0.03709281442564629,,0.0399134640461228,-0.01810218055523334,0.070540490359063,-0.13008431611024265,0.05739038791037352,0.020434972287050948,-0.04460999828919403,-0.032774763792064295,-0.014723304308090502,-0.05222647969210771,0.07279859659403416,0.028762984179869826,-0.007305694932993198,0.04279134234201897,0.018517851629157138,0.008356298910885648,-0.10518884127776136,
UTS2,,,,,,,,,-0.15799682484420371,,,,,,,0.06382776747071495,,,,,,,
BSG,0.07598905429574303,-0.21054201319313381,0.07483090223890222,0.01586546546866207,0.06336043782424874,0.027481885951211833,-0.10789072990767759,-0.0026421697875449184,0.2115490493354389,-0.14353512730854392,0.051806513467022995,0.388622410977411,0.012330459890702016,-0.26883651476744636,0.11788327406456615,-0.017747287165809877,-0.03841067730975985,0.022392592775818107,0.025507178862751823,-0.101607043519298,0.0648368607463195,-0.027556969589954405,-0.0007330237656802476
ADAMTS3,0.055010606913645434,0.006282718400315492,0.05333937870540146,0.03034058184107062,,0.06057549819557461,0.005949100589363538,-0.014580677647063788,-0.36972805957866667,-0.008562457233598855,0.044967884012900715,0.09528496141982348,-0.027346691865259197,0.04357942244122397,,0.09861220315061482,0.22172202133866692,0.09871419119566999,0.0430780091596424,0.0672684778291853,0.09596017451881475,-0.013358737573831788,
CD34,0.0387429208713844,0.20391636610421301,-0.0022354777276278608,-0.0006595942957182126,0.18847038435474053,0.017837925050832724,0.06546429401762588,-0.0400648809136012,-0.2040317379687142,0.0007098272703549699,0.06547508048337919,0.03329650424561153,-0.016661100628386737,0.04944607587770979,0.0979486228914527,0.04628068316183083,0.0767664211565658,-0.04519707048096739,0.0026068954918994454,0.033166530512586674,0.036475358100586684,0.08304045734509993,0.047711112468506095
CCL23,,,,,,,,,-0.06213877763570588,,,,,,,,,,,,,,
PLAT,0.05899315539206083,-0.021303550341944564,0.04670571083822886,-0.022785655055498313,0.04684199209692325,-0.02641856819003835,0.01814621225837141,-0.27589108787211386,-0.3352520888507308,-0.23463495746628982,-0.017642932587704555,-0.0010988311499695528,0.012959631615120535,-0.1849604362489989,-0.0433072946721437,0.1588758210137422,0.22305153221013727,0.05830093398206583,-0.015007264007201777,-0.14154206923512852,0.08144662914453348,0.12747875955312052,-0.010437846937404816
NTF3,,,,,,,,,,,-0.016508468714466012,,0.03836156860243215,,,0.023671842277236177,0.22637159315783698,,-0.047493335456831993,,,,
LTA,,,,0.07461722939239415,,0.023991205265618525,,,,-0.017750076221647676,,,,-0.05125313454182342,,,,,,,-0.003171968393175587,,
CKLF,-0.05977919749217317,-0.026575811714801858,-0.007365962498443933,-0.032944142187565036,0.0639102375064834,0.02941724387814554,-0.14759854461883107,-0.26064083018109463,-0.3980097411435492,-0.013272525044501495,-0.0671154916984172,-0.3111386346321648,0.06825908286727757,-0.3005391653250525,0.003467449734192177,0.10241791991280268,0.15567930207442351,0.0005657755937339525,0.02617767968124828,-0.031345487152387885,0.013215610204463287,-0.04410909744732065,-0.0034736732290811577
APELA,,,,,,,,,,,,,-0.02569486589929633,,,,,,,,,,
CD24,-0.05395245434443954,-0.08971503650587269,0.050702710036824084,-0.00458280961446546,0.06092015595913554,-0.016899410704013764,-0.008146546166178105,-0.14930177738512293,-0.046660879655901766,0.09842570370831095,-0.28662668597868785,-0.02777932691511348,0.05912210512797489,-0.034376258445530126,0.15095662934381257,0.08194204929611612,0.13149099904913802,-0.03707535304618327,0.058114862676499124,0.1029256086649888,0.09366590374262883,0.09412378530434941,0.05923622089900031
HSP90AA1,-0.06541046007803482,0.06210173320118218,-0.0027013400915037586,-0.03651126105717057,-0.13259037783517238,0.02016146857005635,0.3695420368122798,0.3982244441529411,0.4455920752680141,-0.02007179782287704,-0.06992910927763782,0.6286057090216729,0.002246493685623834,0.46950317180095047,-0.07146562959152138,-0.2484761312374324,-0.28075057545975846,-0.005085775991680878,0.04740710459686226,0.14449358769179751,-0.08046112631375474,0.19511885209671684,0.09579268492301407
BMP4,-0.024029525882142626,0.11100916476511882,0.019706452474371035,-0.031195663927328823,0.056037224950875195,-0.046697152680655794,-0.03713961253450489,-0.2085978611302297,0.03826455249534152,0.03690160573769891,-0.024493442815018165,0.07619440864272868,0.061309781588183336,0.030332396423780876,-0.0383175342948949,0.051322748328073625,0.05629603317403468,0.01897902009576736,0.012942119726871199,,0.04945389633610466,-0.028627844341039876,
SCGB3A1,,,-0.0076202145664402395,,-0.04484166397512933,,-0.01751045085850089,0.012903340334073457,,,-0.007191502822732673,-0.006550336448996972,-0.0023630307276579486,0.10350472093888859,-0.029069203125345226,0.07985062064463885,0.056517814931503735,,0.03990581417001829,,0.006298439799467614,0.019919394130305055,
IGFBP4,0.027703188924395945,0.06470594057343101,-0.054696885395876645,0.003742153620099705,0.11117453182117254,-0.02836761845633613,-0.05106651118912158,-0.29276904823957384,-0.22495399865650864,-0.1255932946020909,0.02941247797016101,-0.1954224119432427,0.05200176726351816,-0.1571548496813676,0.014451956040441173,0.005473318248698676,-0.13950481255716046,0.014328827109883731,0.03020533167888634,-0.0725899606021368,0.03016852445015429,0.16696859859166302,0.17032243002917494
RSPO4,,-0.03028941204185317,,0.026498747318990115,,0.045260060131360504,-0.03390255987167727,,,0.027491095434540192,-0.010355182060254178,,,-0.00834737507906903,-0.04485697433020932,,,,0.021039328082649786,,0.0902934273445579,-0.059023995436321704,
LEFTY2,-0.023118156543876656,0.0510297254052485,0.06604105146583746,-0.029789667804935333,0.11429264097270264,0.04432943604541914,-0.0200433863497397,-0.14256387088714,-0.25662798731204095,-0.05023614390262253,-0.012146395458737426,-0.04973946403519668,-0.01576011336602302,-0.012431788902120922,,0.019976235234327094,-0.038162638442100674,0.011900242241760874,0.014510215165832287,0.01698910766308471,0.11626337044112771,0.05618061557319917,
PF4,,,0.021185497105404835,-0.02676898780931416,,0.009072422992360217,,,,,,,,,,,-0.03290756956088619,,,,-0.03998396214422319,0.000717173424576216,
ANGPTL2,-0.05235100330291704,0.0175846307398286,-0.010919899171202414,0.006946356542262718,0.015145859895595597,0.004728263380234022,-0.11092087494350875,-0.3517346720420425,-0.28939608711263537,0.013243945337127238,-0.08232065361087713,-0.3722946619726889,0.06829363425305748,-0.3738522793606024,-0.023038328193756823,0.13233560740184097,0.2132322602438146,-0.010330893210607893,-0.020692143896281615,-0.0684374126931215,0.04016590409415685,0.11912655853859858,-0.03170952861187915
LRIG2,0.014084439931256295,-0.036520182422271966,-0.05163450645506549,-0.028373807209584233,0.03790817926011881,0.04689569888289329,0.02503709039859792,-0.1358944937797127,-0.1306123655762652,-0.022901008904580068,-0.13295677997343713,0.054887307289521126,0.07552536783100751,-0.11739074319320916,-0.023354614988324522,0.06959117407839609,0.09564486738834349,0.055279067486680204,0.018703305974698527,-0.025221796778308544,0.06068580862772266,0.060403504067004024,-0.048573436417024614
ICOSLG,-0.051096968028132475,-0.04636551234126587,0.011216288504990167,-0.004886826392581734,0.09514955281857183,0.037111133447474395,-0.04859636099550915,-0.13585633030217906,-0.2350689997934338,-0.051305502919995354,-0.028653891416230818,-0.22435974479940424,-0.015374101978100942,-0.11336893676417753,-0.006256839173656106,0.14698493870732748,0.1764366739265608,-0.00933250548290812,0.013352261441580303,-0.05038552482416985,0.07386749281695652,-0.005437787922468515,0.05620560270335371
WIF1,,0.4784663609911158,-0.00956304686399165,,0.027656708037670383,,0.14567376939103593,0.36877999271105844,0.48641797860661906,0.09119998575353462,0.07823401522031484,0.34450989626661543,,0.40879078261772744,,,,,0.024003369923833062,0.0251966194419663,,0.01685668493142802,0.08447620810496481
NPPC,0.1710179361506463,0.07419881243012512,0.057600211135870154,,-0.037258212394461566,0.1234687138324601,0.19608726518560243,0.09311594157905638,0.056083202209004535,0.12115848140965427,0.03719393642840764,0.17584544109903244,,-0.23755033879042617,0.12823883959660518,0.0026697381023787284,0.08406240229302113,0.06784024467704823,0.04695941826650477,0.05389550768963901,,0.145095513276903,0.1050322091753424
LYZ,-0.009170458463960049,-0.09106310672998855,-0.05322716205859077,-0.11488133149495008,-0.003742800185954649,-0.013581213220867382,-0.14021278904354395,-0.05287429489596084,-0.2669515876422561,0.010480424080810059,-0.04265205406551994,-0.44813759229424505,0.023406597021911498,-0.07744960764511348,0.05693312897771388,-0.04181499254668039,0.03153980559558164,0.012066047922479449,0.006173343149018182,-0.012533475860165498,0.007374784739081475,0.0567215558473996,-0.019708136675183285
EREG,,,,,-0.056547102726522545,,-0.08281217748326472,,,,,-0.07004449870260661,-0.018428992748385203,,,0.0033564327460774263,-0.07561528653382964,,-0.05298188009581051,,-0.04254584753367182,-0.06743844371380876,
SPTAN1,0.08050933623890914,0.24742275799042307,0.10420537234123607,0.05545104270657644,0.11445490570433577,0.07861669369694557,0.13085448844364125,0.2772862059344069,0.2802573464550654,0.12573610051581982,-0.04364539725884567,0.5914332998765375,0.048524285486264696,0.3226983200545171,0.03187914253435712,0.0958976169520716,0.16191756286622722,-0.047338334189704435,0.01819118875000751,0.08007391541282731,0.013605817696947391,0.3308380159884462,0.1776091624488194
PTH2,,,,,,,,,,,,,,,,,,,0.06247677657442446,,,,
LIPC,-0.029893728387457946,0.008756612072674894,-0.022379411094391843,-0.006061873186258034,,-0.024264064344530087,-0.0023496678047895464,0.06443414634424072,-0.14019041417576122,-0.012524776166247862,,-0.01488319528057474,-0.005934729228965208,-0.0489685561277948,0.08775161594853895,,,-0.03287922901378025,,,0.04342522930137543,-0.021248795824572654,
COL8A1,0.011348851065272472,-0.1613448684697161,-0.02235718692472568,-0.01319249762007556,0.05138623819737103,-0.013328490373366562,-0.13823885376478068,-0.23567733899694188,-0.12205807710451805,-0.037553289471840196,0.00137689377414265,-0.2655858241505613,-0.0024870593492403513,-0.23457273607733353,0.0027408951780473656,0.09613349842326381,0.05669741898161648,0.020233521787789775,-0.014574941021377836,0.024810967797822592,0.1047990581500433,-0.12848258921570396,
GSTM2,0.04265149871790833,-0.03232738847990199,0.03443979874370908,-0.04678471297518505,-0.03762786037464337,-0.03077563994703318,-0.015786120304086167,0.01740641597637901,-0.08428448379564212,-0.07914329527421744,-0.0303697014022786,-0.029339846125649695,0.010859048011064965,-0.10308937572079425,0.06157086542568296,0.06046648602378268,0.06966670032554671,0.002315419545341565,0.06204847459219237,-0.03357872589132984,0.03545544557455316,-0.008113737079105775,
SPX,0.056830237996515244,0.21687387780522885,0.04090212475199254,0.04689553911272675,,0.03522731297616058,0.3369084974007084,0.06985076735085254,0.21895887604544623,0.06207687301698019,-0.03701609940104937,0.16067641548668551,,0.3728839380970995,,0.028627432903585735,-0.007979163550260097,-0.03738611941874066,0.025073856892627294,-0.028135128623183056,0.039743235509448846,-0.0005835744474053495,-0.066472539385646
MFGE8,0.05751858584057355,-0.17363269766794878,-0.04800730275977146,-0.013799432528441295,0.007801695324912132,-0.006831912840420534,0.1882705717349032,-0.1647773825473847,-0.05131531299625575,-0.040856392159198625,-0.10161485588853489,0.14486215149708165,-0.04001991462507945,-0.13925482846257076,0.03713532682053228,-0.04543407749110277,0.008050783855953765,0.027676568370969337,-0.021183757822709023,-0.07134976039497243,-0.05640677839289744,-0.009475102407136187,0.06869262849725825
TGFA,-0.03557891972341596,-0.25476100106863353,0.09243933541493497,0.03381505795533082,-0.007448578415526958,-0.06324456333156526,-0.23099044338948674,-0.14937696021330596,-0.26760688562595475,-0.19077697545691608,-0.04535784176668858,-0.1986670125659248,-0.009532592941185076,-0.14953740082560324,-0.0009458109611358972,0.04573288661612838,0.12968052503126792,0.027929172627784896,0.05071629278577298,-0.05559498136379781,0.08016054578759967,-0.001271226243712343,-0.04884354950993863
SLIT2,-0.02402952203705813,0.3130471215095491,0.02280709401500926,0.015381298842280147,0.06505126359566969,0.010524291176745809,0.17716040892395693,0.08325392025743651,0.21151161070709787,0.08947501391308917,-0.04239236883626915,0.3368256527870777,-0.030523250343570618,0.4298835006748011,-0.03735492590751797,0.09947433753127019,0.06807509027384019,-0.025613519387242642,0.05541066854155784,0.07463462873755024,0.05328112488701885,0.002374099394127898,0.21041653656162276
