,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,-0.08506358337005386,-0.05089326535458455,-0.0947240839878267
NDP,0.05825426952928733,0.05016372517724302,0.0560723812742331
RTN4,-0.0037432722498031475,-0.13903139937213496,0.07103579501137731
HEBP1,0.010643684690542431,0.002034708159317682,0.015258184392190028
WNT7B,0.021100401316142454,-0.05183204738007459,0.047556640584409574
PTMA,-0.036722169104400945,-0.03297996281465985,-0.06430955661778719
CEACAM1,-0.02156121800434496,-0.00865246846188451,-0.014092735989320312
PDAP1,-0.08558020330997466,-0.03394113825697462,-0.03166908457985499
QDPR,0.0748676206362345,0.03676588685669357,-0.020052335458921624
POMC,0.013182183390734232,0.04657003983490327,-0.023053864777364822
CCL18,-0.039456764465240594,0.053340859812249106,0.01385311369588821
CCL17,-0.015296640581796698,-0.013579747470579192,
VEGFD,,0.12145698846355138,
TNFSF13,-0.02935195568580306,0.0034303554717550833,-0.01582519798511207
WNT5A,0.0191898835803781,-0.028482396132901523,-0.05597959833950143
CXCL8,-0.11348373446331482,-0.1165215877672672,-0.05392062503445825
GRN,-0.08647519932072172,-0.049273353241194626,-0.010246791118171861
MIA,0.07306478053405648,0.19301202709959495,-0.09419452262561281
COL4A4,0.03197111277867986,-0.019576503205282734,-0.028401733918866377
TAC1,,,0.08912328191595996
RARRES2,-0.0976014963111364,-0.0027560186202637235,-0.04317146433648934
FGF7,0.10084332870025035,0.07202710511818475,-0.004154103775005415
EFNA2,,-0.023865577811687716,
HBEGF,0.005945600979941971,0.030531188856685175,0.028282280674052147
CSF3,-0.07148223940390765,-0.10076284651672587,-0.020203862089625504
PI3,-0.1212247327627407,-0.11174727961385902,-0.06606420330481023
PCSK1N,0.06321857032298064,0.0062538189445740695,0.040522403531945146
NTS,0.07790158424238355,0.029401257393525806,0.052053955353106265
SFRP1,0.054619567619956046,0.03716030670495148,-0.01669851669131532
CXCL13,-0.03435939099746376,-0.0003564690139925991,-0.03295670340842573
MICA,0.01061144222885491,0.04840575551944624,-0.02067793890530621
TG,0.06441613657087784,-0.013373265217180963,0.0059234136903238395
ADA,-0.0011427202233247656,0.11071360506896534,-0.05439514226294215
LAMC3,-0.004875270978213096,0.019874636407226542,0.009128906222153956
CCL7,-0.022926138346946758,,
NGF,-0.02647785441457715,0.011170169758276787,0.008096210024541889
TNFSF15,-0.022350410504970043,,0.1039337201686026
HMGB1,-0.11598920515686882,-0.024261421465740483,-0.0189218726851323
ITGB3BP,0.02745253279492074,-0.005205573651142757,-0.048689672589223944
AANAT,0.06516676146998003,-0.019514891882490996,
RELN,,,-0.015154512145689901
IL15,-0.03684727631228494,0.009290124348729212,-0.030604168780025132
UTS2,-0.017127429477932134,,
BSG,-0.052334496633160116,0.041785722004851825,-0.06301417400689521
ADAMTS3,0.0832406140918583,0.042776673795307606,0.023199366699442413
CD34,0.06025744987618333,0.11227696686291824,-0.07423114450305744
PLAT,0.06863307812749024,0.0002742544363087361,-0.028431503603522278
NTF3,0.04117305062015959,0.07013329280919542,0.014910431908585788
CKLF,0.001389848528900829,0.1037872596817759,0.05110538615129061
CD24,0.058339596410327516,0.05327120922162998,0.051640439869776934
HSP90AA1,-0.12959793341049666,-0.15215982230773079,-0.01484088473717258
BMP4,0.02756147564634752,0.05059520510998677,0.043602534171498855
SCGB3A1,0.01763797765452768,0.06400977108325483,-0.02605460547108638
IGFBP4,-0.046641686903120816,-0.060191128988131046,-0.05135215440771106
RSPO4,,,-0.017546667961717943
LEFTY2,0.046051367976135904,0.03127420044937029,-0.023862309192426705
PF4,,0.016111551084987758,
ANGPTL2,0.047639304692966684,0.03387045553233397,-0.008374265441367094
LRIG2,0.051328763998193756,0.046610419778111256,-0.007342700609990786
ICOSLG,0.060846278863302655,0.031630598580322064,-0.08409388252767155
WIF1,,,-0.016311327474120892
NPPC,0.1455830974269964,-0.0011340747978925252,-0.0014701034178894769
LYZ,-0.0005198607931829439,0.08850682502682097,-0.007883992697402815
EREG,-0.0369014883541925,-0.026510494067906985,-0.021854670784378225
SPTAN1,0.04511534811007605,0.0011353357601479913,0.0695461656064468
PTH2,,,0.014829082945091462
COL8A1,0.04555163489570492,0.08676483851622235,-0.012213047266454074
GSTM2,0.022657255648687494,0.03287503424019232,0.008331520572951362
SPX,0.050727760628663,0.14137988298951415,0.06908274195861923
MFGE8,0.0177894690248032,-2.9630527350238296e-05,-0.025882745840815086
TGFA,-0.06518902688741583,0.028144563214348887,-0.026571503068844073
SLIT2,0.013848020712173783,0.0273966780585419,0.0914362628076969
PLTP,-0.11204592682343929,-0.027925818954773512,-0.06052746983462325
APOD,0.1434865816777567,0.0970145765254017,-0.02176585984674227
B2M,-0.0842540701634269,0.10506876148532222,-0.0836601834666049
OMG,0.13986588826811983,0.09866323263165902,0.04051639499875598
CXCL3,-0.0696948678141258,-0.053448161302754274,-0.04016339390226075
CXCL10,-0.023674178982327303,-0.015423114063505597,-0.02397590708008059
RSPO3,0.06809613926081806,-0.006718539378844281,-0.019180711479215885
CORT,0.07630990586980771,0.10489385115989193,0.06195559422744938
NCAN,0.13850233665900308,0.07843308526538953,0.08162391622260244
PRG4,-0.02511046579726701,0.05328562639353672,-0.041842133178024044
TGM2,-0.03217385607623735,-0.028770831488875565,-0.059741743926638925
VEGFC,-0.029504623002174366,-0.04586422876330134,-0.02994719153824901
WNT6,-0.03422459481540978,-0.03289307553049003,0.04238261443702954
NRG4,,,0.010135830390910615
PMCH,-0.023302841497483358,0.07294982415712319,0.014887154780641346
COL9A1,0.10544906870542044,0.10199451164448727,0.010026464490365667
GDF11,0.02228082203428147,0.009660174985871432,0.030508887072461337
IL24,-0.017374037093576097,-0.021525677302022126,
SORBS1,0.009838659064201252,0.004777889449816315,-0.05882636901459077
DLL1,0.11389276264449613,0.13218212298887586,-0.038597987942608866
TLN1,-0.09222634976538746,-0.009869384355420067,-0.06891821810810334
COL2A1,-0.03798192269149985,-0.009469891322941107,-0.028104560078910233
SHH,0.038881681882803325,0.051852641249989735,-0.04058465038275473
PON2,0.015737461837143727,0.09398663000345278,-0.011193177063263695
ICAM5,0.02056229842431369,0.004683637582420441,0.06009559732984082
HPX,-0.02343621739646156,0.06614621612400184,-0.026741095437332052
SFRP2,0.041397229338983266,0.04652410835272911,0.03370313891137761
CD70,-0.05991393778974153,0.01625131999949939,-0.03374258402958337
HP,-0.08750206490311147,0.04358658885080004,0.018407932842968024
CXCL2,-0.028985604112288555,-0.00030675714472788197,-0.01627650946174482
NPPB,-0.007696647803107803,0.010793367399239842,0.0541789635008303
CCK,0.13540041171132647,0.08636420010333914,0.0625734644734658
SEMA6A,0.004559691780425068,0.017411131252467436,0.007981020489850287
IRAK4,0.009107055857835222,0.0364843292683964,-0.04825451264608204
GSTP1,0.02321002229290359,0.18476710896702017,0.06688205374105889
VCAM1,-0.0004750798168908041,0.005315872813509366,-0.05189073858106354
NXPH3,0.13073375206285232,0.04259195439912393,0.014535736913648347
MTMR4,0.07548823740778883,-0.007806351062550286,0.08552064393782673
LAMC2,-0.02135979370303811,0.016864774575434355,0.01614204824885267
IL10,0.0016312378897328534,0.05960783358759637,-0.03224649201508702
SEMA4D,0.08253498168445637,0.07242665610462473,0.050408597115215135
TRH,0.06184479867747333,0.08159629765766606,-0.04361982688925651
SEMA6D,-0.008428553819315725,-0.017750365247897557,0.009494504543011002
