,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
RELN,0.009956649765412804,-0.0706242142373236,-0.02820719412242068,0.00894537852754374,-0.03439540761467638,-0.046788825194436404,-0.03352303814259886,0.002092810268968061,,,,0.05789683692906779,,-0.01039118221775623
IL15,0.03371622819462089,0.016433833259207904,,-0.004433749284558304,0.028574126901253858,0.011157041128055566,0.030744372121811112,-0.046691030476149434,-0.054544193724856804,-0.03861873914016977,0.022765680556042632,-0.0016110538425944908,0.0868501734863484,0.05866692295097376
UTS2,,,,,,0.026120015829544454,,,0.009924620990534087,-0.01568295392626971,,,,
BSG,-0.049397823090737605,-0.05867235691279796,-0.05920396501235301,0.032475734566871,0.038872749425466535,0.011973978972640624,-0.010672571625948169,0.042131426235818434,-0.11957279028759553,0.1951146712141865,0.10018963588578148,0.14647608285482516,0.036019541006108845,0.0643376568342336
ADAMTS3,-0.02614165283500118,0.011147394489510609,,0.0053030270927723,-0.03262265381468293,0.04467487550775239,0.07759831349179978,-0.03658694557721842,-0.010609400392515785,-0.012937374668502496,-0.05949848996367699,-0.02032991913958438,0.0018309184994887875,0.03821369127711642
CD34,-0.01969580089824757,0.03393422704156069,0.013660832916986457,-0.035541270369149364,-0.03431891293583423,0.07598067788705955,0.01711447863153588,0.07311243183717887,0.06683196392185167,-0.09087843563368367,0.0049403546437687745,0.11629148171082453,0.20295155782197433,0.09217033266403056
CCL23,,,,,,-0.018143341233312845,,,-0.03015159875222517,,,,,
PLAT,0.008485338456242667,0.018399077799249458,-0.042648225545189544,-0.0534860157225199,0.009371637815233704,0.10365437278649385,0.01776547987208961,0.062334732139059316,0.002475764814366807,-0.08015232836698441,-0.18098792970595468,-0.11604463839769266,0.10495480977836541,-0.03600759423170797
NTF3,,,,,,,,,,-0.05696533698291913,-0.10948301970382483,-0.011301375698361527,,
LTA,,,,0.07898336162419496,,,-0.023506639135098695,,,,,,0.007521184968264093,
CKLF,0.016688262518032747,0.009284775903284305,0.03293963558922408,0.0013707123283739063,0.01859133043381188,0.0482270450698697,0.0055469475867636385,-0.006912860027243565,-0.03099626650098247,-0.135285757793131,-0.1548684084629453,-0.07406238572316534,-0.10382757845075766,-0.023538599874765552
CD24,-0.042431237103979204,-0.013402696831194175,-0.08112694939953015,0.009734993874424771,-0.04767014788743096,0.023496452834103176,-0.021279672124887856,0.03227545593506493,0.039437408696023336,-0.10114967168108324,-0.12818538225159498,-0.13019635170995178,-0.10798482282488339,0.13110857325804595
HSP90AA1,-0.027575783884018584,-0.005008350780354876,-0.017661468779701484,-0.06319149240038283,0.02356923994957623,-0.09904577609805626,-0.001974541466512428,-0.09462998977159895,0.07808769004742687,0.14232681213093146,0.23945385641418038,0.09454862989747506,0.020074342138551256,0.061838792260376085
BMP4,-0.062096633995458124,0.007437771543830052,0.04660175578439536,0.022832268488898296,-0.0044966295044000975,0.018549832539515684,0.029453876672232333,0.1292616940718267,-0.016798190333605672,-0.022180452074132617,-0.0066420629358548726,0.013125168128822426,0.12493555709159201,0.03254358510659475
SCGB3A1,,-0.024266303361263036,-0.026773188589437547,,-0.025660417163644925,,,-0.04010752629702865,-0.03720949512549359,-0.05800201507694887,-0.0362083548869245,0.001772401539097901,0.04846282569149969,0.034072586508246634
IGFBP4,0.09475144741501355,0.05854430703054501,0.07080653872277672,0.023411447128472037,0.04122043073061514,0.0685238367060272,0.04096597256219095,0.10013816485583561,0.04402952474576538,0.10216854920716735,0.15082879464251603,0.25017988588157924,0.3127015903849668,0.11401092941374201
RSPO4,-0.03505029161431209,,,0.030774326054355792,-0.004283565694850112,,-0.027339652361885174,,,,,-0.018115830947889152,-0.02955888243329205,-0.009357777665960871
LEFTY2,-0.01565190416987584,0.044661509707168916,0.09074556318147756,-0.029747451459070352,-0.02029659885868994,0.032336826580726064,0.017720305562328967,-0.02423529802468774,0.05824981265505972,-0.05169372630155567,-0.04850615781592886,-0.003889816884710097,0.10186728135966115,-0.009581434069069559
PF4,,-0.025172394425843955,,-0.018834688852703167,,,,,,,-0.00814250900300801,,-0.04601856399792692,-0.040495239348908
ANGPTL2,0.02391615478606003,0.020411173779026893,0.020025576177734004,-0.06002007172261102,0.017369742083643676,0.05308328519076319,0.015018227401530302,0.008868978686515445,0.007014003943087814,-0.06334826311660129,-0.15062161635564641,-0.03964753851937961,0.12971893002808824,-0.07794116226185607
LRIG2,-0.0242760426714597,0.007635019977703063,-0.009421637171808361,0.0274028973917818,0.02111749750732761,0.020262694857223516,0.011497897921247995,-0.06817536658910245,-0.021178285664247305,0.023196404050387167,0.061854368447400936,-0.035224084315767124,0.0547559408176572,0.017156427396178325
ICOSLG,0.08677131295919908,0.004529430769164199,0.027948100430313733,0.029499579033475422,0.049919964459999355,0.053720895432083866,-0.012923670922446511,0.025198508910264227,0.028243164397346882,0.013170537583718755,-0.0527720872112636,-0.0700619553555188,0.07046167955016065,0.02799341134841047
WIF1,-0.029786502012137513,-0.01410319751112133,0.008802276171510031,,0.04208740417320725,-0.030757359465220995,0.032069184887620346,-0.004499904465209571,,,,0.023047309849170722,,-0.0006688452116552219
NPPC,-0.054100783076969174,0.002256038426831119,0.034136827642794555,-0.019407944285906597,0.018417607826781028,0.005860797358876069,0.06593182500488763,-0.06016937134556417,0.03120572913000564,-0.049153126538590004,0.011988468678951042,0.03821903514182986,,-0.0240530680602494
LYZ,0.06046594678332002,0.07165165595153965,-0.01729238943458796,-0.04242107610191921,0.06762190725478058,0.06397078250127834,0.0431929694312908,0.1390549382326644,0.05042888785274289,0.0020165777649660136,-0.028665433034283788,0.028599910517199463,0.21015214450890746,0.019110368651337792
EREG,,,-0.03376204429708878,,0.18264624096885634,,,-0.02493103918359081,,0.14887231603424003,0.22574427755347545,0.12805670078887826,0.06632866484276846,0.08967003020856848
SPTAN1,-0.05427536753383405,-0.03590635241116469,0.011210084336496484,-0.11528655705631644,-0.1097720129615082,-0.024034413825825773,0.0450942345409441,-0.04495509353317429,-0.016585728841215078,-0.029137276927173494,-0.18398111656700475,-0.06111006488706884,-0.12284867321030736,-0.17890412217768534
PTH2,,,,,,,,,,,,0.012619260732876876,,
LIPC,-0.04009469701166094,0.08346416011673802,,-0.016758909618349062,-0.016041323259775826,0.007345392137887741,-0.02796615537114174,-0.04465103678059837,0.02466058179316901,,,,0.02769218059608376,0.03825444740909303
COL8A1,0.03900023082816133,0.17695356221008846,0.057229718469491264,0.0014737006114099074,0.03512707450123031,0.05996128520776872,0.01528208171967428,0.08692194214504578,-0.06575210239605393,-0.07375359692068482,0.0687190672795045,0.1905171001847755,0.0762424631492232,0.15643992006764376
GSTM2,0.02826331893455955,-0.014638179508181439,-0.02851287440511503,0.021476194175943788,0.01100307634382804,0.06684423711247413,0.03982053049795134,-0.03965312497408129,0.004326688210345203,-0.05430542394414719,-0.0930885195667694,-0.04275962721285734,-0.014088580333968398,0.03118051556659057
SPX,-0.02465024521416089,0.01449533803861214,,0.005357660702512102,-0.02389353939026186,-0.010734940963157944,-0.006112504468161076,-0.09839420313745983,-0.035316393580035355,-0.05336360267894877,0.001216105292244835,-0.06743740053669403,-0.10936889745083953,-0.14426815843928598
MFGE8,0.06559526244709489,0.1169402479265768,0.005773797298211077,0.021664149085290255,0.04643833253318368,0.031183192797496394,-0.03258320480135207,0.09659175350252515,0.0350380096808556,0.1238725100852944,0.08427259644880386,0.0900013719632352,0.163693144677478,0.1741971446873778
TGFA,0.018194836923620877,-0.02953501380471774,-0.060700926916346695,-0.02057400215121113,0.04264932395197776,0.032623182299197036,-0.05683505195114857,0.01480299013205322,0.06299560393767681,-0.0050743968096379185,-0.03622098765315896,-0.020128704899948453,0.10197125526377357,0.05954708035823317
SLIT2,-0.03645859856089,0.02224682038146074,-0.019899712807391327,0.04577971956231977,0.058120122026082306,0.04567949198723137,0.08517029497789812,-0.015700312050446114,-0.01603142612453605,-0.017029986449693783,-0.013383666870143154,-0.0011286772816276893,0.023710083215148454,0.16929042381902945
PLTP,-0.0065421632589351955,-0.01710534256224037,0.034294766888440346,-0.05027375847969807,0.04405419794576862,0.11504824850622171,0.01302381810241113,0.15505029660426994,-0.11053057151739862,0.0015995213545719753,0.0672965650111876,0.27599604522258575,0.04964405501663817,0.03446014083753759
APOD,0.03881912893291661,-0.04025528584646902,-0.04953930217740152,-0.10117291743111816,-0.0640012677573534,0.004366125585815133,0.025960016527494006,0.007572121260885982,0.04204570152670935,-0.06719299316256136,-0.16507554922021517,0.11118820012123191,0.06372801647156952,-0.054685954747183484
B2M,0.027019718066739196,0.04909312064462276,0.10429026175711544,-0.08042179576942522,0.03778535826498317,0.09553371823590256,-0.023920304641329417,0.10619256195371107,0.058078933610080104,0.030131067436711213,-0.004385304098591124,0.17391725177678075,0.22167458370339624,-0.060107540368622925
OMG,-0.02941128467577308,-0.10722762346146054,-0.07077405674134919,-0.06436158951107732,-0.097267454205696,-0.023521713215983498,0.01634494428655445,-0.04058809317857003,-0.0004918889096162359,-0.10757895694147718,-0.16896161897044984,-0.10950141287778625,-0.058042355055654055,-0.12456563883386804
CXCL3,0.10955607257966726,-0.0013649198765413957,0.02809339136262679,0.1278755539041419,0.0990961318169463,-0.020935556275567545,0.009587558101971465,0.030554786350734418,-0.027455162999622765,0.22227035132901404,0.20417191545950072,0.21656523615742967,0.051017784466606445,0.2297279353029009
CXCL10,-0.04900546995993827,-0.027689066423925282,,-0.05629835945777558,0.0257214258626482,0.08186329882416679,0.0006278586134899389,0.01514079663532519,-0.003287647807726602,0.11885133939935211,3.818310142817228e-05,0.022027769231372202,0.11160157331735511,0.0032568902640345023
RSPO3,,0.10280541652156869,-0.025047396044419943,-0.021872816628685125,-0.02867342815997063,0.033180753440364114,0.0013816193201548494,-0.053544426935675224,,-0.012966344778461748,-0.084227961062481,0.013997863351327201,0.015453393365433258,-0.02505634481209852
CORT,-0.039297552355860535,-0.0283306720896229,-0.03324130705248829,-0.03646779248014469,0.007182546126529101,-0.03618157445456107,-0.030196147240214976,-0.024696471810595182,,-0.019430274942892258,-0.04708921336317488,-0.031089817329103903,,
NCAN,-0.09626682448080362,-0.05312954649410815,-0.050867952370132016,-0.12581276319263704,-0.055045316985328795,0.020285371302590678,-0.013821861689237524,-0.08340767839584122,-0.01913791067412575,-0.127246131190869,-0.22916176250371248,-0.26689851312780866,-0.2003890982317497,-0.24388780815940872
PRG4,0.016837964994423124,0.0017351285421530966,0.008195745972171336,0.0046769036100894135,-0.02053007161964432,0.04527573967257842,0.054343508407309525,,,-0.029730200289327786,0.0029670734374198974,0.13953204597894198,0.13108540806792748,0.12448788018540255
ZG16B,,-0.0336500387241707,,-0.025054964939741495,,0.03807690347365806,0.011642954435456671,,,,,,0.06280994630282537,0.015432460268052364
TGM2,0.1422679217220563,0.11352900153471619,0.04041017637292809,0.07119918464553504,0.14591898639222697,0.08047240301323015,0.008356437814840008,0.04148958878150407,0.019966691320439347,0.1739536602441467,0.15321893724307972,0.15295168343143636,0.2701022354266518,0.07034691274844955
VEGFC,0.05209777643220382,0.03148077900669355,0.01869978415846369,-0.02380274310415924,0.05980885297526556,-0.0042007405646264815,-0.03818651625592433,0.011050551445617968,-0.01182975103239072,0.06823988673813125,0.12319147247678772,0.08823491008628778,0.17490787280936898,0.15909813821076918
WNT6,0.07579412802880049,0.005853977632763527,0.022064260749324213,-0.010582704731725626,0.02629984859779146,-0.02230454795000381,0.03598632335894513,,,0.0017724991422472863,0.038592515544806395,0.049798173214343405,0.03533936279343225,0.022841723476186963
NRG4,0.026300122065625816,-0.022350119560808766,-0.01877436976894268,-0.026273007592319264,-0.029242402252632783,0.02769282070659051,-0.027981186528986277,-0.03138523681843925,,,,-0.03604439651166378,-0.014559208663557865,0.019477899520247047
PMCH,,0.04399138178856021,,0.013195737399409265,,,-0.0068350610485435085,,,0.006641545291289102,-0.029015047225192703,-0.0377871982166736,0.045543260166011845,-0.005303589255038665
COL9A1,-0.03467608361677838,-0.011220125481748878,0.025892944706978803,-0.027440238875629647,-0.0047432346595468414,-0.006863046804399454,-0.007109696354012725,-0.02458542586637179,0.06143449620784552,-0.11730857741683144,-0.14218541477786192,-0.04500139619056869,-0.020323718941793294,0.08086153117068655
GDF11,0.04971581809411534,-0.06384477845439858,-0.0182787849184993,-0.010412327390872306,-0.029058995650187838,0.07430377115630558,-0.050063261358293365,-0.0322463966300452,0.010680366573301082,-0.005394003042051705,-0.09234725418420409,0.07590150508796588,0.07827415815251623,-0.00792341902254371
RAET1E,,,,,,,,,,,,,0.030248967520120112,
IL24,,,,,,,,,,0.11361445660049997,0.22886844154255562,,,0.1727059698474284
SORBS1,-0.08171795003924524,0.007586508853472333,-0.027759082476763258,-0.054433833937559226,-0.008761504331965939,0.0673935173000514,-0.020364438765735227,0.039777405633797044,-0.008387766516754401,0.05857083726303208,-0.013164878330082331,0.0736492334893124,-0.07430021376541698,-0.11310775660649061
DLL1,0.07888936484310491,0.04326452380540689,0.05873489852028656,-0.07628699990940106,0.03985271770746424,0.05245120854243687,0.014645222824240326,0.041841947123707125,-0.0022771621846238922,-0.10610178999361158,-0.1600493148612095,-0.08778124173309404,0.03948314451819348,-0.038974640567632904
TLN1,0.08192280778447483,0.045821614709722416,0.09673938796596455,-0.06380377707230936,0.024386380030061147,0.08308749539915318,0.03179055471329696,0.07958471955741994,-0.03099292382553392,0.147163545804822,0.16790113576418356,0.06440793827181655,0.14952593849157894,0.2030802679625791
COL2A1,-0.02145150323443484,-0.05268776898926764,,,0.20071037147103013,-0.020935563400169374,,,,-0.0020136038301942086,0.0446712224665984,-0.0023240800186484153,0.020581908988329577,0.01771410021793994
SHH,,,,-0.022432984662043572,0.08518133823575927,0.02998579221234526,-0.03387679194591766,,0.009120643260157142,0.09137622806863295,0.07820760880745423,0.0025420415791473985,-0.014971252321797246,0.03799800844028474
PON2,-0.09019715010816276,-0.0483206070910283,0.0037072992310739263,-0.14451961568021496,-0.1254625314426081,0.05102119505538605,-0.0011042221106292976,-0.06325934395871441,0.01575394969631331,-0.0377243268324978,-0.15242483288557046,0.035294337961558696,-0.18566918556785406,-0.07765583634876692
ICAM5,-0.02623487506502898,-0.00782568942222447,-0.02677319048417335,-0.03496339880334886,0.04833473287423583,0.02727508156490365,0.03228357164658694,-0.03389774378366521,,0.010047665929635172,-0.02663638940024472,0.007358020440955215,0.0029321195281508915,-0.01062973628127346
HPX,0.020642118812622266,-0.034809786211633116,0.13979214231401105,0.0732765856002969,-0.009763207678294184,0.046709923134765144,0.05743139498090351,,-0.027455148635671542,-0.03792788423438802,-0.015559479919804726,-0.04024795087897602,0.011534927252566161,-0.02089470688431173
SFRP2,0.034279102201517225,0.170053086813561,,-0.025548738470653455,,-0.01670852561660222,0.006272416539038315,0.027986452339344322,-0.032463933388339625,0.08064698044029295,-0.017787617959943804,0.0749819520786191,0.19144698487912154,0.004110086272726787
CFC1,,,,,,,-0.02350664055572633,-0.025609270663817452,,,,,,-0.017211930597652893
CD70,,0.023923800093162063,,0.07567473928611895,,,-0.029839030877768413,,,0.20262985092570396,0.1490556793868001,0.17491681656171493,0.04118548323001292,0.2012923927187459
HP,0.03232655186282862,-0.0031279182613032372,0.06422756801477347,-0.008139200162069248,0.051762104178015855,0.016176852024748598,-0.024407212099820164,0.005361737924616867,-0.06952790127965741,-0.011432012815077218,-0.08171824150043897,0.14581856510693042,0.03981372759260217,0.19589461563009225
CXCL2,0.05898974603250262,-0.038562234512217956,0.024911727540831468,0.001440560833226609,0.07928230856111618,-0.002736812611657598,0.059475223783746846,0.025132363639241134,0.06834835336842747,0.1929335693598893,0.18947563230662887,0.25079030532688285,0.1187826780960676,0.18896852575710135
NPPB,,0.16089101364558198,-0.04346175230165695,0.12660104472352007,,,0.02034328507456897,,,0.036384693956112164,0.0051613486609576285,0.05713546736764966,0.0016771503268822523,
CCK,-0.044023574968762226,-0.07896836504907036,-0.040214769365726794,-0.0164351403393324,-0.025122180650595,-0.050673840802639404,-0.024184732352223622,-0.10149007330916585,-0.02824898646478253,-0.08728255099376517,-0.1327111526253153,-0.05520279009732293,0.03698247911619467,-0.23009662760697314
SEMA6A,-0.07743914408869011,-0.023881112916023576,-0.024318894406070074,-0.06709694534913933,-0.02611814309448821,0.022854037584139078,0.02931013430789648,-0.011481275741523802,-0.0396355140173974,-0.120267019195813,-0.048280150916904574,-0.04893303334369763,-0.1236622687460711,-0.00762700538309459
IRAK4,0.023203219855152866,0.02425997037680105,-0.045143314460557755,0.006267545962868412,-0.009114054950418168,0.039870205812169476,0.015925839439423856,0.01725093784434344,0.04627916469357537,-0.05006011806308627,-0.010121538304463511,0.04119295379572744,0.03496669465501995,0.05611418501808748
GSTP1,-0.003579884203027449,-0.041129802662475824,0.02314069676013234,0.018124869200751206,-0.0375841861073917,0.03148681237970865,0.012999070996098622,0.03071261396494844,-0.045154597838971355,-0.03939592462909055,-0.17184205121097157,-0.07112826406056769,0.03447074577405942,0.007164037603464127
VCAM1,-0.023898679401791696,0.00341658428793345,-0.013145629488037616,0.002572316878621707,0.12640521456688492,0.041516065625742275,-0.048464091216291603,0.06086854413230479,0.14975098957095412,0.20805802775339283,0.28671871139766897,0.11569639377157241,0.11437214874057362,0.23675276309683108
NXPH3,0.023134125175589708,0.018471688121841617,0.07161882738534726,-0.007254922297635579,-0.014487689366218756,0.016678546174727565,0.007469240880607716,-0.023572045620311264,0.002898178374415466,-0.010476260912620917,-0.03415245494418947,0.014664953307618264,-0.058179600968291015,-0.07946858590588965
MTMR4,0.04135389558813571,0.023767684219841843,-0.06253519887118471,-0.029149435178169734,-0.010552922327214692,0.010492624498806426,0.009234959583457856,0.016583956845492333,0.017701143984021186,0.04051357316235863,-0.05220833152457675,-0.07990932539215388,0.041268874551567476,0.00018184434533573602
LAMC2,-0.015082695303395056,-0.024571842311633396,,0.09763059454419895,,,-0.02591216703566829,,,0.04950510127948048,-0.012103647356117426,0.022225394582372417,0.06183632819645711,-0.04423499976938416
