,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CCL15,,,,,,,,,,0.06607486637947843,,,,,,,,-0.023288782668955302,,
GNAI2,-0.014740319739994644,-0.00786702317450821,-0.014569663799423323,0.08331608460986159,0.016184420385413793,0.0718308456742312,0.08264666017238934,0.17744639105035756,0.010751421858423468,0.03400095973697418,0.040029950276154566,-0.018245022766995085,0.013402629787167348,-0.04072076627512639,-0.028696851096226734,-0.04493627380796939,-0.012817225151078231,-0.02876028518362609,-0.004989157172093019,0.04965306156137425
HDC,,,,,,,,0.03671312917463266,,0.013788564663017176,,,,,,,,0.04448665724637081,0.007478331977748364,
COL11A1,-0.022077693122154015,,0.011365983906678624,-0.01071740626270824,-0.011939161301818966,0.0810520000551054,0.08329846377520517,0.0476524176312047,-0.0327149294056202,0.03940570549439604,-0.03906669091188072,-0.03659572074477352,-0.034975342431325794,0.016420103086210815,0.0521475146123661,-0.023333008195418233,-0.04443742895059464,-0.002422356656039654,0.07449708690932902,-0.057539839902030376
NUCB2,-0.05243761778737651,-0.058078576973540005,0.009036017949535282,-0.09586701818297634,0.026541717274154015,-0.018237430010086382,0.022143693588049282,0.03780509278896941,-0.008993727478618152,-0.017607958561586902,-0.002130596708383262,0.006991980441800655,-0.0314880346695351,-0.06444921186733434,-0.06603169143731398,0.03733641149455541,-0.005748998045443782,0.019090754479462322,-0.09078654586600111,0.09409103684755514
FGF16,,,,,,,,,,,,,,,,,,,-0.018476709723351175,
CXCL1,,0.0006758607737634208,0.06055293430219067,0.15144310524953564,-0.024052753086682154,0.000761197767278533,,0.049922682210491696,-0.020148456031249647,-0.013435458607163938,-0.04390966544115813,-0.02038222301466159,-0.047973919652527,0.014226878127724574,0.0056459017202422,0.015599105813642588,-0.029711568083492484,-0.014595820770502876,-0.05932427295897358,-0.03860991533588343
VCAN,-0.0509340456505372,0.0634226239356156,-0.035694176627717344,0.06258252893010215,0.03622014682966563,0.07986167838450736,0.09121441500241383,0.1135286357420667,-0.029951165654881304,0.026524422541642688,0.053176565075663165,0.0021245104750537334,-0.055051522853810854,0.009705751972064747,0.06840450426844058,-0.06998854167899268,0.0033381671346911597,-0.05227220721312643,-0.07153262333893058,-0.04399704791944836
MMP7,,-0.006904507470417941,,,0.039188535103200035,,0.03528844973010666,-0.021508659556290412,-0.021920190768021642,-0.0032836082599800205,-0.018940122210117087,0.07687427142739554,0.08920316533930953,-0.0028330357617098977,-0.06063886371355615,,-0.01237001941793049,-0.013252266242287696,-0.09592024969447334,
PTPN6,0.08430262365667533,-0.042504244457141654,0.03810875683067997,0.08994952057596899,-0.041756999145256705,0.05339278683196609,0.06937053316213349,0.09205350317080849,-0.039256323233192246,-0.011202947745698785,0.008279965753169317,-0.011050950827851432,0.06067787607559946,-0.0319963969928083,-0.017362718754869274,0.08015539090358238,0.04753090189285469,0.0637096085798069,0.045377711683428905,-0.08529602589788048
PTGS2,-0.01400792302186489,0.0341736248099169,-0.014917758777791645,-0.017351107172857403,-0.021188809179289492,-0.10192488633599124,-0.0493563152500275,-0.09041724037217624,0.03302715590990105,-0.008468850081690283,0.017011249921492774,0.005577465633394574,-0.009831590242254275,-0.03900841881144848,-0.018789576664551236,-0.03104671940236985,-0.05420469130072813,0.008183908382606808,-0.036283255650287914,-0.030575483328739026
XCL1,-0.017119121123002866,,,,-0.014929408519414053,0.0183837209370354,,,0.004736473660749102,,0.06184033962020071,,,,,,,,0.07359571159423421,
CD58,0.05977898856000522,0.04470429782798982,-0.031084485480246744,0.0889113610472957,0.03175141078566094,0.028279084449477354,0.016272119669451954,0.13740358541578582,0.03313780382273727,-0.005368324090259454,0.10184891700860373,0.02035320502845704,0.04461895109708983,0.08218202650452656,0.03463835660883116,0.08084776991674447,0.0007706726743378551,0.022885902732602,0.1261125499746273,0.03209231557715884
TNFSF14,0.007504475067106638,-0.05307158448377539,0.057160116991771245,-0.01853903114899796,-0.018651455494881654,-0.009698045895609334,,0.17125355242649992,-0.013989240669633956,-0.013122907686374209,0.019667928406322175,,-0.06193520530327688,-0.03209948389726303,-0.03592883373457703,0.04072341046802202,-0.0234614509715263,0.04605326445018816,-0.049331355095819034,-0.013163232596429153
CNTN4,,0.002763136202090836,-0.013647104263550551,0.025295446678175803,-0.026830833062094193,-0.036106052340582236,-0.0006349879865990575,-0.043493788043923926,0.000528481204832337,0.008511648243025596,-0.07523402539500278,-0.0016693063293740987,,0.10259549244446678,0.04936650172193568,-0.03151553782385176,0.006652323980435342,0.04675518787209491,-0.013269737374236753,-0.03534780844013578
NTF4,,,,,0.011853139694551807,,,,,,,,,,,,,,,
INSL3,,,,,-0.013721428790879552,,,,-0.025276285426492195,,,,,0.003306309734520009,-0.02085503138536653,,-0.023461448704772365,-0.018899960680359797,,
BTLA,,,,,-0.021780077494508034,-0.019874120570402495,,,,-0.016758401952280132,,,,,,,,-0.030833739909128622,,
MFNG,0.0631081519133696,-0.0793128683505862,-0.0910650079254631,0.009537467202434436,-0.001898531859849627,0.08083535032278759,0.04169526825280958,0.05988480144114968,0.04178347435095234,0.006433119941397863,0.037711019554724376,0.010367046678028609,-0.052704972702912085,-0.013308930619625233,0.060639207828230936,-0.01014510547388064,0.04275246184147473,0.011940341865543302,0.0023462303957420268,-0.02535035253689822
ICAM1,-0.016730421153617437,0.04758027527952876,-0.009736464076446084,0.0978988944180135,0.0061617828014159815,-0.0660206983441741,0.014072361320858718,0.11932252062879882,0.008656983790417001,0.001806163335466303,0.05664151071758964,0.03483060804057189,0.07128313746544562,0.006163577248037603,-0.017684009735936732,0.039584288779885284,-0.02207364416120215,0.05134857840529378,0.03530785812954143,-0.028949841254369245
PROS1,-0.011416090777889892,0.04164981731630704,-0.04047032822654178,-0.016929729861341097,-0.05981384476474989,-0.05769878838131574,0.025440328599502418,0.11282266327169974,0.03427593048747397,0.07737297362507357,0.03641929983964715,0.03595264073191055,0.15891065874921909,0.007224424900186658,-0.028379991128957324,0.15386481542632988,-0.03881914912720446,0.09537997013673453,-0.0036529572772900656,-0.004403585234368443
CLCF1,0.06116695360818678,-0.04813130031924457,0.024316744004999377,0.10717811744578197,0.04493265446827063,-0.00927147729698909,0.0013942225625497137,0.08213980974002595,0.027479649495186532,-0.035840568479657005,0.007573922399660568,0.015589116215190282,0.06866094402690802,-0.0027305743395771727,0.022692270880153506,0.09536598874487011,-0.023024283378839598,-0.0028922517001675682,0.06714320655394238,
PSAP,0.06936674094381551,0.02635957455434872,-0.009167404531096388,0.07111644795149082,0.012076870919837196,-0.020165768484409503,-0.020738492399416178,-0.10471288787709586,-0.0072587127413572105,-0.03499478316476593,0.11395980574353938,-0.04072843440769652,0.07570896282436859,-0.0019297024779281386,-0.010198305506666235,0.04233955669138354,-0.03863931280478875,0.05175642724035694,-0.07851370877590727,-0.010426194427410456
EFEMP1,0.055910455807027665,0.04991638324387955,-0.036579893813758195,0.03838067684832862,0.029446066008443825,-0.024173271187657448,0.11691838534118926,0.1222707702534293,0.0030725257695620864,0.07252754585237511,0.07938594603197781,0.031021773743799986,0.06363547206882146,-0.052303639302221976,-0.049658154871780005,0.0465261385499434,0.00380036563198536,0.05086330387443059,0.02000997054403,-0.051173962069507174
C1QTNF1,-0.014787085838782093,-0.034334482627011706,-0.008642469607710148,0.07146620058000529,0.001659300521823434,0.02517568350232135,0.08573375963082178,0.11436405312595474,0.014723467420235536,0.010789980613591708,0.011959400728285656,0.025878913181408343,0.0784951788790253,-0.08156363716320285,-0.11338459929362359,0.002301377019190962,-0.0009525413509289891,-0.0053393839855859935,0.014881760598802309,0.09620515825990823
ALB,0.011355937202198057,-0.028023968196606963,0.03323739894094818,,-0.024360437840531164,-0.010935923765190288,-0.01925248889410445,0.07849931600557053,-0.027595074113123057,0.06157129474930405,-0.059704041928733284,-0.022129603700646146,-0.010119243037684862,0.052914300819260254,-0.010150552127922405,-0.002069291698534248,-0.039273883081788245,0.024108788752626065,-0.026548102653638425,0.27036149539548027
CCL13,,,,,,,,,,,,,,-0.023828441768585194,,,-0.026316889919854897,,,
EFNA3,-0.03611168912236741,-0.010966096759923017,0.02660998227264366,-0.0032719508663576562,0.010247191784849105,0.007830313797273749,-0.07722719459036849,-0.14503472850678495,0.020540160588838993,0.0202107764281505,-0.005211252745927722,-0.027967201604479092,-0.03897982215848134,0.05879026695676566,0.03882287907206027,-0.04088805838041349,0.03494063995301864,0.05144440089421317,-0.021876381060244157,-0.01460515005486986
DRAXIN,-0.0293039311165033,0.0003853053778079079,-0.01706967898502427,0.05084777348878952,0.030739732300446982,0.05361795596333006,0.003635955720657108,0.10387001680280596,-0.030744369951200265,-0.011967864328043658,0.016367971794265766,-0.027090122045606544,0.002930554141607769,-0.01489305923776992,-0.0877364378145272,0.02601596745099609,0.00914151425941692,0.03588563811110624,-0.017349636020359552,-0.0544947810575873
RAET1L,,,,,,,,,,-0.014334210916551805,,,,,0.017082396958646995,,-0.002294641897324314,,,
NPTX2,-0.03298446600389993,0.05049205943320268,0.0012835230281016258,0.03670299807663616,-0.044756777704178824,0.04675214748798376,-0.09979320661806391,-0.13904580670342961,0.05443136095862856,-0.024647939783540202,0.011390412131860221,-0.027652575129914907,-0.05626108548151556,-0.020615158408143094,-0.027438445015182174,0.12046242367145515,0.059936704788277236,-0.015020961984059448,-0.06938390362984365,0.010195826030803247
FGF11,-0.010362845983111144,0.011277979042181047,0.002371847799429643,-0.05473133925241204,0.04017363141199394,0.0013431773845423674,0.053241846944902554,0.11012430167796894,-0.017259687521161606,0.015538520182811115,0.03700796756861508,0.0015546132833876313,-0.03648481136031922,0.010085157428960457,-0.00800058866915031,-0.04049097718048958,0.02824707672386161,0.01347319935421091,0.04470651073204853,-0.07189861837878231
CD59,0.03118379989120506,0.1035607879582431,0.025386207018288236,0.04551414194904829,-0.022409320670669294,-0.03070902936327588,-0.040790511280456306,-0.0581239860923405,0.016038169371922806,-0.01533247794576677,0.051181051682356996,0.043982309335035934,0.054124735565993426,0.09450929855441323,-0.03835411311605132,-0.026442477849668102,-0.04627232007438616,-0.04683924381278645,-0.011827716075626582,-0.13039771780974008
COL9A2,0.0005817661735659857,0.02580677918040296,-0.04479106898723222,0.030902968467310235,0.026213719700208995,0.023605588123796806,0.07297520269950841,0.007937991199580746,0.006928449560744894,-0.04349772371907082,0.037755936560738695,0.013013649751410573,-0.05261546957712998,0.07784050942676965,0.030939097698783218,-0.021906412733717167,0.06455032594514368,0.08237775606995731,0.10404004325265796,-0.031852394911059574
DLL3,0.04929784246560323,-0.003993156482139879,0.02403634976181934,0.060835836579454225,-0.02209038256227442,0.01460275007921144,0.05329164063450376,0.11478209269464898,0.06310964852040468,-0.03740273005692838,0.003615426818894164,-0.009075243690315885,-0.05240418460774926,0.05766928350484196,0.06504720637544524,-0.05113147063164046,-0.0025683030386545887,0.08981117979908754,0.02010933003654447,-0.10352345802479854
FGF5,,,,,,,,-0.028728764269678655,,,0.04217669711108079,,,,,,,0.050592787287533754,0.06816736037276935,
LIN7C,-0.02494636342124643,-0.08143483326871194,-0.0007346707023603963,0.03424397429014453,0.015765862291718297,0.029326660380721545,-0.007864066646005531,0.07172644346017376,0.02228430555776486,-0.003391919120885159,-0.00891522614522331,0.07626303355787244,0.05347546116245731,0.07861138630944584,0.03562951554605792,0.03811323768796223,0.0137694267206162,0.04638449477533459,3.175907897444265e-05,-0.029821614161214708
GDF7,0.00844232885272684,-0.019799456925474523,-0.014644313986717367,,-0.024483034944820778,,0.00032907405097247835,0.03749699684988724,-0.03365967671230263,-0.013122907176417993,-0.016757810872430473,,,,0.026704482749462688,-0.02724716788866411,-5.161806965714685e-05,-0.016999421929493587,-0.02866346030193993,
PSPN,-0.04611237340344625,-0.038836813345596605,-0.02638517859603007,0.0015920997444507678,0.009331990255986196,-0.010568459653405497,-0.03060156140787424,0.07244618107171853,-0.001018863477126384,0.052493366256522796,-0.00830038943195929,-0.009748336855499147,0.09430688304514351,0.031000547674384878,-0.002759383750211017,0.03636156925488592,-0.021617948714479942,0.07826033770096648,-0.003070009573482367,0.1068282026794161
ANGPT1,-0.048025299301594514,0.013855070799848773,0.007460234786594577,0.06965555309104995,0.052261951076390596,-0.01588974480082367,0.0013911672223039491,0.07720421140070552,-0.037152906837587894,0.05903003698787643,0.041027518219440694,0.03548091814366485,0.008912483847041368,0.081147523137885,-0.01016680808002158,0.03088224994681326,-0.043800380216386166,0.005093306862413088,-0.02243382587380118,-0.06991356745730078
PNOC,0.05204599370993877,-0.03770662140870087,0.011276574561667068,0.03652026922563398,-0.0424081544465158,-0.0007435184976280072,-0.045028243983120816,-0.0977922562995747,0.02538690472669006,-0.046779526866123716,0.04947232414355079,0.14006002027071635,,,-0.019245758341602772,,-0.022611569599876646,0.07197766261298513,-0.018434307727911364,-0.002732667258527875
L1CAM,0.06480906770599815,0.015599222929456391,0.013599681955887568,0.029779110989422798,0.00988960746347233,-0.018452595366380664,-0.06484093222226853,-0.07363619093498477,0.07948260647339274,0.0002821565167785847,-0.010764002767259483,-0.01557795495526987,-0.054961184342111044,0.022291921320273737,-0.03387222727651659,-0.040090940352329664,0.006501787233880299,-0.019655149323417272,-0.05393685037235251,0.13163423732606788
APOA1,-0.00965948595219015,-0.028319960150025598,0.04368767825393554,0.06146749843667359,0.03548131906494034,0.029071565847831757,-0.018503915043976808,0.1378746973889473,0.03513213019493452,-0.021238165331406756,0.03110452340374955,0.11980743512398377,-0.07648185030143283,-0.008955221568691054,0.0698425310561135,-0.0346431732748659,0.057528414130892186,-0.030091249681119363,-0.010609922703434246,-0.035023628799866584
PSEN1,0.052664698981640196,-0.004146278811130569,-0.02145999901860269,-0.01738928090596381,-0.013090953116511019,0.04073749476326068,0.039217276769020586,0.008576642684440652,0.03494432701739285,0.012125626396700675,0.022048113823763853,0.030235555875919737,0.11562679686677649,-0.03785077080968587,0.03970561319601691,-0.0011144563347494003,-0.018282856217036497,-0.016370599357288854,-0.054529078227610696,-0.05273584514150336
CALM2,0.043024047558787304,-0.07826165171323511,0.037983450681723235,0.08077842341492412,-0.030081644383079593,0.006696876837897137,-0.05483208466861017,-0.14369314258405944,0.042403556056582886,-0.030957771938739265,-0.06049414515130965,-0.02411647187640881,-0.04517705036511886,0.0759141661814888,0.017970075927666532,-0.03009303474373521,0.05831312289859078,0.08600331802853016,-0.013641657769449323,0.03586080866360019
CLEC2B,0.038033088929238505,-0.00949002135057496,0.01892160147020496,-0.004682485212305731,0.010783935257367865,-0.06542191530581096,-0.02212348048356289,0.08838399122125436,0.03375710189529847,0.0018166779204821844,0.05278175069639628,-0.028936593951104376,0.026396615086775554,-0.004858252629517489,-0.017339664929928243,-0.0016424582988587523,0.006769572684305255,0.045744410670660395,0.04930051155925315,0.06675702337979453
NTNG1,-0.021118827674542654,-0.04000118316345814,-0.020941178573209342,,0.030803786571092714,-0.015961331920942106,0.038099250253074354,-0.02686876306218806,-0.0028256468659016145,0.013015401782455385,0.06859051146379874,0.014663918160174545,0.03543626797004677,0.0686711338626911,0.023083207723691865,-0.015313454542454056,0.023832477173518718,0.0606941440948569,0.005083538024778948,0.013315618964671129
LRIG1,-0.04420501458962071,0.11167356442390197,0.019594415870338798,0.029375233187937007,-0.04638038370208741,0.11752850341748981,0.05931791741731784,0.08680198955271007,0.016972455351795233,0.038222007731308176,0.10626196205901989,0.07001055635850735,-0.0273321080649519,0.049595501046083616,0.07633914583231308,0.11794807703438932,-0.004679743006197112,0.08693441264311504,0.020178902805356502,-0.00880528481701154
CPAMD8,-0.015602695180556797,,,,-0.016230001863511784,0.03610943607839278,0.022701299878110266,-0.025989033500725393,0.0021138628478458276,-0.02428941609508931,0.009989741437968994,-0.014909308173462595,,,-0.020331921916017553,-0.030714738177041245,,-0.03341210579769734,-0.020324541670048286,-0.027714765675875587
GHRL,0.0304969140922008,,-0.01857473075340628,,-0.0018080395110236752,0.04481070434266696,-0.02046692987033502,-0.011263136288901026,-0.014260111980061127,-0.011967864328043658,0.08568281628708697,0.03313877242559323,-0.07253822834689672,,,0.006089408622413661,-0.002132325865176448,0.0011789827949252193,0.09280820423558024,
NPY,-0.02288976277426165,-0.05753928203325047,0.050702422677031234,-0.0176631993448663,-0.04366692941283398,0.043994441747291876,-0.06338116867871761,-0.06473254026595034,-0.009901731651399738,0.04099733119320932,0.019838807308187534,-0.024901069613158813,0.0342278217002753,-0.05788756858642019,-0.08312403077979345,-0.028264325127103394,0.042866245506263535,0.0015942155052714971,-0.03733176363447787,0.0029984166609670674
MMP2,0.0003851052183033506,0.031928551512724765,-0.010072966245405194,0.09524302597296153,-0.036636795383426096,0.05498592944500413,-0.00014282883503145951,0.15845527131063103,0.02882702015877039,0.030311512089332405,0.06428837352482576,0.027802070183547144,0.028321337719253038,-0.020103691398712677,-0.0055136437426603945,0.056988180347367696,0.04610527555120366,-0.008265878449530688,0.05677155431463669,-0.018512858174400078
LHB,,,,,-0.014135105929121441,,,,,,,,,,,,,,,
PPY,,,,,-0.024605096873933138,,,,-0.020490658521099495,,,,,0.0026702617765601597,-0.008356956277406204,,-0.03294001735579506,-0.03015589538462229,-0.036383420724194766,
ALKAL2,0.01772027034379707,-0.02587952065887761,-0.011754461302422733,,-0.013929744886951752,,-0.031023961867636205,-0.029467241393011597,-0.0004352269983948779,-0.031821158811297406,0.0708941532079499,-0.017113643174518127,0.0829460279527347,0.01277508766453168,0.01274540691237864,-0.04430198380170256,-0.0021315206969733727,-0.0029693556938238078,-0.03975436256518839,0.018786365914155192
CSF1,-0.011657373326494866,0.03682919014874024,0.03771232536290668,0.05534678312807691,0.030723916859916878,0.034109039688694276,0.1097917376859657,0.13077842273896959,-0.03776287873883678,0.019346328191970883,0.022816332960499845,0.0026179352066815734,0.13743431947335416,-0.027657157453388637,-0.016814166603984975,0.018544410078800935,0.027172924618082794,0.04851718438865694,0.09376605525569733,-0.05716391060428156
SEMA4C,-0.0015819143767164822,0.02026657583142767,0.0017942848701410473,0.04189652084305698,-0.030802007939357428,0.008400010815175482,0.0710443645508998,-0.00043176677029335665,0.03665736552179169,0.03548502858262097,0.050925154941792915,-0.030063423665629512,0.07020132125044176,-0.004019798466188035,-0.04156685614295322,-0.017135333142041156,-0.08923380425374908,0.016323296055347734,0.06774617077263506,0.024024704246181527
BMP8A,,,,,,,,,,,,,,,,,,-0.028620860792229176,,
ICAM2,-0.03743171395062305,-0.002167740475229864,0.019155062690792556,0.046072100369356446,-0.021032958326161394,-0.008445272000103535,0.0029456937574942822,0.030014199342854347,-0.000732043988791726,0.03462887728607991,-0.0675645805195448,-0.006661738963373931,0.002935412268438592,0.05441302613803041,-0.036631810905071366,0.04262858689255985,0.0385285889640424,-0.029035974023607393,-0.018180316979769615,-0.08400114718089999
SYTL3,-0.030051278076042014,0.009255043107330888,-0.03824735597231136,0.02976044850966106,-0.00014573548877189186,0.004817226431128716,0.0018540911464378432,0.0930241626248455,0.029100436699214208,-0.02696147407190363,0.014295252943265105,0.002638212507771859,-0.0029127080584354396,0.027807062826022754,-0.05344378888729248,0.04817013649808978,0.022680557223670104,0.015186840425805792,0.02744890172585799,
IL1A,0.08315609384611153,-0.0026959116831757218,-0.023454432479869024,0.0593115614740627,-0.0032083848958614535,0.01996450119603768,0.06736569988245455,0.07947543321758624,0.008324699200753544,-0.0337357550494994,0.1482233137509859,-0.01686454200169186,0.09810732488204776,-0.03781218055076113,0.045144405604130154,0.003520119226326675,-0.0183186036704991,0.01429215547168448,-0.0017518495232442804,-0.04982090100247281
HLA-G,,-0.03131437621509636,,,-0.014929407171163072,,-0.014853626607467132,,,,,,-0.057127249095556554,0.03618208894330401,-0.018433667311800763,,0.056385460003932644,,,
PGF,-0.05479931772925794,-0.02475728934240676,0.029507087970366924,-0.028373675116527428,-0.04724736324683782,-0.025929315261167662,0.05709136217021414,0.1536885389510355,0.046361670054608006,-0.02164000074203284,0.12233781146642651,-0.005555547493413903,-0.07974240646018418,-0.0018448304490858076,0.02784803452644551,0.08639008347015524,0.0367697853693866,0.01088152209660863,-0.005519194670654937,0.020599786292331574
LGALS8,-0.08621027752213438,0.026008961355290423,0.04644949352850176,0.0357300754040464,-0.044262350941729735,-0.02334601455493182,0.011166401520640778,0.0114679109548122,0.0268877022925125,-0.018888897276898856,-0.01007897007546749,-0.008229472639853786,0.023344171831559585,0.05134642101213017,0.013233616276263408,-0.028856532069858675,-0.009113439903953706,-0.007507333819730446,0.005044557963677531,-0.02719035752152306
DKK3,0.008330942491684942,0.02152493327544896,0.040158666509392996,-0.03482470804662059,0.020727602459524395,0.0372787309164774,-0.06408867826264722,-0.10994649207974135,0.03171684904113667,-0.015398216048724675,-0.010021434695087662,-0.028834741392028754,-0.0011783594630969498,0.030524441128980513,0.017404288967653756,0.03501998771341738,-0.039968978203960476,0.07006760303049024,-0.06330686957599815,0.07692716219092696
COL16A1,0.04616907337113335,0.09137248473945216,0.04040077434088455,0.018329166110095656,0.01137468210343144,0.12366566337907618,0.03123089450730788,0.02000783422753285,-0.038041562705663265,0.06312684571617709,0.025574772736853647,0.024062047539373153,0.0473177772224882,0.032121241189433686,0.0004740738995553133,0.07577900794426981,-0.0011367492986886368,-0.008705748949576566,0.02223978339870662,-0.015810983203069298
TPH1,-0.012700101296766114,0.10503775487920022,,-0.006531710593212582,0.015223612873703078,-0.02375932652639157,-0.015739488737531435,-0.017738574840079527,0.0009825074425043583,,,-0.01808104283555944,0.03931661244422159,-0.0005232944266855075,0.03555902001129076,0.05966182409145593,0.004252979708534753,-0.03158616217378797,0.04667353992861227,0.1130860205102049
TNC,-0.029288473488457693,0.009211833639447067,0.027827794437545333,0.06998267835718128,0.010331536394199729,-0.04713389055822005,0.10074998333367946,0.1417613876294343,-0.014239742732368076,0.005713902351472031,0.10373704806753271,0.07500451422236307,0.1781255804497619,-0.08938287650167621,-0.045510865961075904,0.1084491128619489,-0.016921104142265445,0.00890308870684063,-0.017172447599994672,-0.0558579209129339
TNFSF9,-0.015602687775263805,-0.03716190047163975,-0.003108233304107143,0.041338668684879135,-0.02448303659169265,0.025952060949753716,-0.010537208247280374,-0.037372475417291835,0.017968428577426226,-0.019989947708069507,-0.003965100668764665,0.0164093870395644,,-0.05856414946797953,-0.008956827102159936,-0.016240250464230766,-0.004353093184075908,0.030214831368203552,-0.03077712900347721,-0.01972023513690009
C4A,,,-0.01158349473769125,,-0.016757988306871415,,,,-0.024290647891850665,,-0.021921283733545727,0.06690890521009027,0.09652135832718645,0.07215311020936792,,-0.03421135258667514,-0.01927394231507705,0.005223340528246543,,
CNTN2,0.11583386155939322,-0.045135729915173374,-0.00746758213553854,-0.02341034562013673,0.04223951806373391,0.02772735566834758,0.019263278083677587,-0.05446997979089469,0.006298222610244276,-0.011442884187184333,0.053383851882530566,-4.093910689242812e-05,-0.0326240378896371,0.0546360250724923,0.04932978959931697,-0.11576970704157073,0.0003013799986406567,0.005034719823157556,-0.03670636580747372,-0.043730400847313014
F7,,,,,,,-0.013669790882280953,-0.025989018395029748,,,,,,0.021889629990270155,,,0.00024198325928334678,,-0.00512837936567914,
LUM,-0.049233505713523085,0.11458271560185593,-0.017078102701922535,0.094118440617636,0.018186266342335954,-0.05101528557719352,-0.02790954186221975,0.07998406649730333,-0.048349435172731506,0.04885808801307278,0.032057523030522325,-0.002809330725997438,-0.040778782550789434,-0.02710045087508656,-0.05221815436735491,0.04914146994422995,-0.007556664638744127,-0.02426593622694188,0.00786003903287206,
IZUMO1,-0.014908862442155403,,,,,,,,,,,,,,,,,,,
BTC,,,0.0004108392160824684,,0.0003761325512038173,-0.0008619466847528066,,,,-0.004358643253663189,-0.00677332101482028,,,-0.02418143713210259,0.04832596672584244,0.09166954809847512,-0.018457107207091525,-0.019931838868429495,-0.029955434889344542,
APOC1,0.07751373423617518,-0.036984409619834124,-0.020100585109665326,0.013197944332190901,-0.006276909028682823,-0.03275605175721547,0.06128662949695687,0.13656587647270393,-0.057945189596532,-0.023559192139089316,0.05989414506413853,0.0448174666703625,0.03742182824292717,0.01953320173419927,0.063582563785297,0.06954353077838052,0.021587717501893183,0.11889530111300874,0.04411324908431532,-0.06799650809056429
PKM,0.015842482841262266,0.06743481284922347,0.03205208057317224,0.008729754027182091,0.02218908295113062,-0.060830734011844634,0.05312188975327745,0.08889132257458643,0.007363030256372061,-0.06471719406682537,0.011640035303880478,-0.02685435069663632,0.09205729434148355,-0.030174528843371056,-0.07779477334907799,0.09112951957412753,-0.01938766073398479,-0.00814704617828447,0.016073420057577437,0.06297390816272257
TNF,,0.02274618095847432,0.025134080852305448,,0.0221613990109905,0.04073009660228008,0.011128778213125256,-0.01744325916969772,0.023006262142972536,-0.017496753151418066,0.03860455798926764,0.07387509939153318,-0.04349020453258652,-0.02347047139318307,-0.02111202337995043,,,0.07138381125123,-0.01955246381234907,-0.06383299326272215
GNAS,-0.029106742845982473,0.03395869949688725,0.026176686298278747,-0.003090708439438416,-0.028355434899987115,0.008528861346142082,-0.07193885700433451,-0.11441196520103099,0.013570847765698245,-0.022413504222994915,-0.04222572006633655,0.008972459846234364,0.061586045960089666,-0.027340923684349122,-0.04962504413089155,0.07966362693634636,-0.05329538369204332,0.009924562446163326,-0.037295384953828746,-0.02345202578563913
BMP8B,-0.036139590106509606,0.0022101997424527615,-0.011518821646706354,0.04964223797864465,-0.021643794774214603,0.04971626391022259,0.033134476432107096,-0.0031149128969621426,0.01750934983698,0.012270453821706395,0.027914677539280855,0.05501241964953838,0.038657635866281355,0.009080070789016369,0.009473820639237355,0.0023258012800516227,-0.0689404342436721,-0.058282363017288716,-0.005092878835887587,0.02873688196264238
LIPH,,-0.027089201399465853,,-0.018822868669232138,-0.021230171978975025,,,,-0.019584902450182348,,,,-0.0367132512862361,-0.023828450532106426,-0.023538089774429945,,0.030190307323657423,0.023546709220999433,0.08123925593377535,
CCL28,,-0.019799439545745263,,,,,-0.016665613278062968,,-0.02043436852822698,0.027459779304349157,-0.027229637951759672,-0.014339052411760917,0.1301945562974226,,,-0.023648202315835594,,0.03639799168332973,-0.012824016526960883,
PTPN11,-0.038325158384213076,0.06148060817941992,-0.013689403462370199,0.03109274669117977,-0.019038673156478822,-0.018338193341236854,0.042384475721949456,0.013903460310524987,-0.03188617660075471,0.021095916711249094,0.04384085573436882,-0.03720489201758049,-0.046018004405392395,-0.09098831043144542,-0.04785073896061418,-0.08337925871056413,0.022770678186689073,-0.028905813955436455,-0.05360662676092862,0.1008799836544563
ADAM12,-0.03263577249879737,0.018091167047946596,-0.013793703564390674,0.07400906172574245,-0.004136139478049071,0.03241078729755685,0.017226022272993396,0.07032866153534734,-0.001260761169350505,0.008536116122072826,-0.0018067405254336174,-0.06162401621385396,0.0642190544889705,-0.04205240512146461,-0.022722669405662983,0.15814943613408494,-0.012848439096766773,-0.06979724981444944,0.009430556575607395,
EPO,,0.029798218929414456,,,-0.00838489963270224,0.03172639191550167,,,-0.020490659415520786,,,0.05504353691400073,,-0.025878305826199936,0.044057803348429,,-0.018247550095497948,-0.023633547467409567,,
EDN3,-0.021912134351127172,-0.027325500191722196,0.1141039364217271,-0.022203381834480656,0.01703979404267411,0.03270966043657302,-0.01960651469954302,0.04750059107233966,-0.031759511498069104,-0.02073516413495099,-0.03262227963820817,0.0007329304595814103,,0.01852249486060399,0.019030514358802965,0.0027968843967174886,0.02821867109065022,0.06507794037909032,0.0847819110974948,-0.007645189369060627
CCL22,,,-0.014644313632099467,,,,,,0.013491911315108008,,,,,-0.029288668463294622,-0.022355584712617504,-0.029354632946478654,-0.016011430843908398,-0.013088766958586634,,
