,MGH258,UKF243,UKF248,UKF251,UKF259,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
FGF7,0.02701471045119016,-0.03580750416217175,,-0.018060903756828246,-0.030426592479117557,-0.00759099994759668,0.04176489857685753,0.0027490488123842914,0.05823592402379933,-0.025704925914017893,-0.100822792504537,0.053383136821944566,0.06581646708208573,-0.006948035798713584,0.04866417935817423,0.06184943607835264,0.013411788043646296,0.052706702216442816
EFNA2,,,,,,,,,,,,,,,-0.027444993804566525,,,
HBEGF,-0.008451149303552072,0.027219771620511448,0.0636641267242393,0.019292778516936258,0.005066017584476614,-0.04333345407133734,-0.048831555098750264,0.009935418480681206,-0.013179965425092062,-0.028858176698078202,-0.03432834611982231,-0.019061264927146035,0.021134259550808675,0.0384155075514623,-0.009110503317045854,0.07050751591119253,-0.047705524389355006,-0.023606464115485736
CSF3,,-0.033178211346847404,,,-0.017077754824560643,,,-0.02673716827130643,,,,,,-0.06998693261610518,-0.05896745045259407,,-0.021853327407794013,0.02522017480478149
PI3,,-0.03930453890784163,0.043905163417449766,,0.025815437896032273,,,,,,0.02735896802801693,,,-0.02997935189420134,-0.09532858003245745,0.02126350730227701,0.007286835587132651,0.04089426451914886
PCSK1N,-0.0018556870950284749,-0.06462962088808842,0.03887039416158564,0.012886890079710833,0.04213730089603955,0.009844972505186804,-0.035175747816952534,-0.0052629802072795134,-0.018431171540566154,0.040517545736907426,-0.08500332905054207,0.14026686062646207,-0.04539202199554188,0.01315875237400313,0.008684366473676907,0.018765492375556442,-0.007841972683205857,-0.04029039066911391
NTS,,,,,,0.043197571182783355,-0.025655486844942326,,,,,,,0.0076049901818331924,-0.033436516894873015,,-0.005589904899384788,
SFRP1,-0.022854443043888922,-0.005223280196880056,0.0360748576452605,-0.031988968692428774,0.0010040954369273881,0.0053628859697140915,0.05673660830698066,0.022697284709978126,0.05470573891353561,0.04016302329439699,-0.053334097296236026,-0.02169222317283178,0.008012000541590465,-0.032659391007830836,0.006450297554041524,0.07634307088513374,-0.03160979174711287,0.013618044977045789
CXCL13,,,,-0.030046262432202937,,,,-0.05032620433739302,,,,,,-0.047664703411174764,-0.027770640119213017,,,0.03173630853315135
MICA,0.01011287049585589,0.04065863698143175,0.054482877460428354,-0.020062208672401903,-0.00968235101639863,0.011482296864356048,-0.028398793895296086,0.0723466151512861,-0.028894871653453728,0.0383175555205364,-0.036143962930703315,-0.030545624626112756,0.08277104797460129,0.003786448886496745,-0.0017324025434792508,0.013876504058516623,0.03514764450489157,0.025532458157863792
TG,0.0067696932885503505,-0.026448330076868747,0.04013771486048657,-0.02005469238655487,0.04133951562039864,-0.021241464464012816,0.023416785930384088,-0.037986894699323294,-0.0183192436230029,0.018205513310448732,-0.01289577888086097,-0.03915746546144537,-0.031189501150597265,-0.028196212351332288,0.028503216523708526,,0.10594733907645887,-0.035332813229431416
ADA,-0.026672890319099897,-0.007306161001305423,0.03838969491569575,-0.007636407390352701,-0.026523502564958557,0.05463483226272933,-0.0185180041894942,-0.019189477239567633,0.005265419958292791,0.006452016009289717,-0.04148667359099829,-0.024373760838806928,0.07262105777688323,-0.0025291549837691066,-0.042534672253524294,0.020697249548343736,0.05946715974505064,0.05516361769327878
LAMC3,0.08096752482114482,-0.06904066021114383,0.08530798243175988,0.015157859903101801,0.002013736132931825,0.04278300154368239,-0.011517637616415284,-0.0445868318551927,0.008339169805054747,-0.07939668823761627,-0.08246926496720909,-0.0025926423246909764,0.05317760218277294,-0.001003540313698377,-0.03037612053654773,0.06276094819838406,0.008017346492336873,-0.04215557276569564
CCL7,,,0.012992193799069929,,-0.027325547671230514,,,,,,,,,-0.03180404404581677,,,-0.022900168777844475,0.002564746301394238
NGF,,-0.019114910697292927,0.05894766450720961,,-0.02115935789431797,,,0.003083346431390029,,,,0.10135744141947242,0.0347977005510766,-0.0013092842314319103,0.10860376424881386,,0.08040162291399185,-0.0337596920510286
TNFSF15,,-0.023647530138517836,,,-0.009466576195682664,,,0.09929904791024016,,-0.014829638569276268,,-0.07975061323619982,0.05082062266738513,0.014227825633229182,,,-0.022014358505086932,-0.031638630738026245
HMGB1,0.059790241837649104,-0.08499803409483962,0.033352997652579285,0.0034108192573743894,0.003119860196285803,0.059427561201142176,0.009596270747643031,0.048528689725269934,0.051821123610537145,-0.04680961110941875,-0.13814222062727352,-0.023785284491325324,-0.020828206965353716,0.02418276495821792,0.014121977721087236,-0.03835048113361639,-0.05873119724398781,-0.034668124188428295
ITGB3BP,-0.01867414639221642,-0.0029563132101879633,-0.04264519425096933,-0.04019616144177075,0.009036235995114791,0.010110190968874307,-0.006275474667991685,-0.009485335495722632,0.015660442773799903,0.07269718716619045,0.14304952172781027,0.05705617234380982,0.042126709546854255,0.03316408760182166,-0.02821553617653341,-0.02159432473483608,0.04236789681358011,0.03653413513805325
AANAT,,0.0019921743700016172,-0.00807417404295181,,0.017691972886241376,-0.01910257312799144,-0.032531958437762014,,0.02622390277103948,,-0.00956100178036612,,-0.03574802975546962,0.005195216220164594,0.006431741572705107,0.10037871614642221,0.11853731948353075,-0.024135534285734977
RELN,-0.015080749365705736,0.0038148557071551225,-0.018494472790799472,-0.048758700725183804,0.021210382310679624,0.04150159832398359,0.020374393268812786,,0.0004808202309495556,,,-0.04386577117465318,,,,0.0066121796654500225,,0.029203463199615486
IL15,0.08218326811547476,-0.033614555902087145,-0.037515345599466204,0.01509575854892849,0.004170282250961701,-0.005831573228597422,0.06306701402186364,-0.040036453485070324,0.07319163822864824,-0.05029428581068324,0.0656869154409361,-0.06774988002880325,0.011295030062846467,0.050517018352369124,0.022976118193481235,-0.030085412248070927,-0.0007370763001999011,0.024239763680852983
UTS2,,,,,,,,,,0.06583140569602176,0.0010809040563010779,,,-0.005025987757545377,,,,
BSG,0.009404421947038484,0.028528607232336873,-0.002796442224322189,0.00570254924564322,-0.0031654987521343944,-0.03915622588049821,0.009021282241274655,-0.030160995201427128,-0.008358772232591415,0.07509750339549583,0.005973757772863418,0.06807672926370927,0.05963850579507663,0.09802855328096946,0.032077292847480315,0.08453141703375974,0.023246384160466017,0.03085052401696635
ADAMTS3,-0.0549329771445042,0.03629183045943394,0.06104627661293277,-0.003425452872461309,0.002046383406647729,0.006882585611009785,0.031404351742258696,-0.03340571922288266,-0.025211313358137626,0.04241476180319706,-0.07572747182476752,,-0.042804626331889965,0.08233808389958974,0.04287919646077696,-0.05285223627575318,0.04753716086646133,-0.00510157287416652
CD34,-0.0013709881039346004,0.055963889872193404,0.05563949441960608,0.02753309984650488,0.025209279195690514,-0.007539404578568219,0.01293027394696783,-0.016582914413451562,0.061120734243768744,-0.06911581155585723,-0.10111229112666638,-0.014661398823634741,0.07064807600538782,0.040106673669891686,-0.04036952631611845,0.03146509244709169,-0.025628539103338687,0.0069096046517520375
CCL23,,,,,,,,,,0.00847771149406109,,,,,,,,
PLAT,0.014305973396232064,-0.05303736922322049,0.02652096376048156,0.08095640993074481,-0.022811385911779017,-0.10433962017880102,-0.022416891622670788,0.03537106626195097,0.052795715873839355,-0.010408106936090322,-0.11259872485161362,0.020143316770008687,0.0007257873272072679,0.0630324026530618,0.07922709290157288,0.06146563645326121,-0.03997595695693298,-0.06753044721266306
NTF3,,,,,,,-0.0346123325946277,-0.02446047403748831,,,,,,-0.01471950771643658,0.07192295275612073,,,
LTA,,,,-0.022429500193085625,-0.0015232396575035802,-0.018397768721720897,,,0.006817052991625276,,,,,,,,0.005572199676351524,
CKLF,-0.051071090665137577,0.029280433737575183,0.011307161881582433,0.015741579549232602,-0.015395853054534999,0.008345245404024742,0.0015059411805337392,0.030553342054898448,0.013863033011270547,0.10564159956433038,-0.10967125741953901,-0.0007106553218992022,0.043467039696448655,0.03474181085458232,0.036414838017476844,0.0004763855408659546,0.07140428187782236,0.10756623115944383
APELA,,,,,,,,-0.0067137831561924965,,,,,,,,,,
CD24,0.07427711171046013,-0.03556533076000514,0.01670407761738603,0.02946180578759129,0.023326022453231867,0.04174452556325663,0.029603920078346734,0.025972375866361426,-0.07669725853161032,0.07973052359576695,-0.03372667403088654,0.0063424951474642735,0.10059982153728189,0.04162052573326084,0.07859426933097427,-0.030652516254128827,0.047037639723893715,-0.011065361036808998
HSP90AA1,-0.06323725396775905,-0.058417409326116485,0.0002985697359278589,0.031103747720446405,-0.018909942569981936,0.016201846783938954,-0.004847685724146546,0.07307143063506102,-0.027353259808412397,-0.08855843286728499,-0.02352460588986481,0.08694687535061932,-0.16509127571696544,-0.08020822354309436,-0.08622749497499942,0.007788567057697485,-0.06283974515348255,-0.04514294844129082
BMP4,-0.018721090608569114,0.04459579693060918,0.06488853977135399,0.047981502970380834,-0.035296078584660176,-0.029011131927984248,0.013068975727088088,0.03793035062719947,-0.012928290057518608,-0.010778698249484313,-0.033226672160004994,0.012850693971814629,0.06227858656604427,0.005740850362042573,0.0017292268797677974,0.05017322925932605,0.05186081106899922,0.022534974057287792
SCGB3A1,,,-0.0018281575935966755,,,,-0.027441025127235463,0.010190278734915171,0.11430758863134342,0.09876711346982249,0.0074489006031015865,-0.10804831017719273,,-0.04840709955002772,0.024257024720047073,,0.005269960407012977,0.01838402964772817
IGFBP4,0.0008497887352190087,0.008967076834793121,0.07971369717973564,-0.010988224363827185,-0.05496886863038139,-0.0688452176812323,-0.059644438321225096,-0.026047671710493395,0.002237345830072303,-0.09933501568412108,-0.15508767099970247,0.055965833472198696,0.10455253811906841,-0.04336159093177145,-0.04645256532138886,0.05214551261189511,0.0195649176709646,-0.04598247768544402
RSPO4,,-0.02335082314954661,,-0.027329131985945235,0.03128604331351322,-0.021397725051012575,-0.027441021113364782,,-0.021046243996371578,,,0.048587660668542844,,,,,0.01846506444483348,0.08623336572947639
LEFTY2,0.03432695117437906,-0.02361529834713103,0.0714821188898847,0.05143421618441256,0.017199431090745385,-0.029323575176894365,0.0014311045723072893,-0.0192519784338154,-0.01872992392976358,-0.03332006247901806,-0.016749841890327282,,-0.030015430552884158,-0.026998031871321944,0.020534837564846496,0.04994785721038944,0.02547819981715677,-0.032083210424010446
PF4,,,0.028006908137385714,-0.020402678913530974,0.02491486478547467,,,,,,,,,,0.009607036608498787,,-0.03260902396934714,0.1512851151478673
ANGPTL2,0.026062415904819905,0.004453301564420278,0.05303915130082848,0.01603877856657196,-0.01234326629651775,-0.031395651035167386,0.016170433454582914,0.017657049261619838,-0.01801826684257565,0.0065066424496740246,0.06733742538240835,-0.06223320401147462,0.03572197184668806,0.03579998429088509,0.029755507767644955,0.015654985601154504,0.022314387145284383,-0.0040251768910650005
LRIG2,0.045460378557964996,-0.013910941879990837,-0.008536630773483486,0.009072672519420998,0.003926206768228278,-0.023090136795007217,-0.018685118054546573,0.04820941104800162,0.027207565394724093,-0.028442223870559554,0.10855457844486603,-0.023631740208804358,0.11539738620277348,-0.01725586380887788,-0.001124762558241109,0.038714536486911325,0.01209567232724489,0.05041835155287493
ICOSLG,0.018627518373841877,0.022048880549192768,0.06699400343060215,0.01716254487506647,-0.02088319101271122,-0.0332270832273656,-0.023411557274345546,0.01898846607385056,0.0011053105155608477,0.059038674215997546,-0.007897967469397272,0.10859095799599948,-0.00531735761886794,-0.0036519281536154177,0.022287351742227603,-0.013833361906591558,0.058339451286550915,-0.013878769025656091
WIF1,,-0.004189560992129235,0.007256208304955925,,,0.01757421440958962,0.0239452694625193,,-0.037556704859537694,,,,,,,,,-0.009583952905665166
NPPC,0.05456251476812862,0.12941607802263103,-0.028154356853313172,,-0.0040872033042122415,-0.03220989493512842,0.05014834527582241,,-0.0048289541915746675,-0.030506148917202932,0.0029710794977538483,0.09123346552786654,0.007475574481967594,-0.04747770242121742,0.09388860322460814,-0.032361076601035973,,-0.04004539010444272
LYZ,-0.008812236173496333,-0.02928605313343334,0.00863791812627583,-0.010282024462527569,0.02587540681686444,0.010051166400709492,-0.028540443496507178,0.07424488521899646,0.004337928396705941,0.08922421739230953,-0.024363943587287867,0.0340257187804107,0.07863597978872554,0.07864733864804106,0.030645686323325937,0.008915296553778684,0.03462794812849649,-0.07002404063547696
EREG,,,,,,,,-0.022512183936046322,,,,,,0.061286348582115,-0.0593144952228222,,0.031214211346940312,-0.027447635851852715
SPTAN1,-0.0153217230336393,-0.009905374131117438,0.08127796494652575,-0.029311480489640263,0.023278927018967603,0.026157479859849966,-0.0023300728497232357,0.032667386703455,-0.016215235322650217,-0.02716171892703886,0.013221858988293986,0.004396290337329055,0.05165060344886385,-0.008999561302108789,0.08741885421020579,0.01577012875830263,-0.0344091459098721,-0.03543181835761418
LIPC,0.03549239545788701,-0.04897446249868967,-0.04210107130313669,-0.01996986826678147,-0.015039583962109632,-0.026556426824608938,,0.08157081314067435,0.004151298203560864,-0.03234864819157836,0.2901664646013119,-0.08733146269709748,0.14962364298300906,,,0.049144413143504054,0.12544298617677727,0.029537309631509415
COL8A1,-0.01641680755001782,-0.0007161824086411575,0.04618997496046397,-0.026251853559980665,-0.0013374158172671294,-0.037797974416383044,0.0431877860483048,-0.01591477826319798,-0.0035533235196074536,0.011775754573129418,-0.0480234829701338,-0.03252201341890758,0.05700105404639702,0.12769771795214838,0.04963040751651009,0.02683425439956322,-0.006345149772055372,-0.014561046179058705
GSTM2,0.01579485174927246,0.07076914899182381,0.07010948324718826,0.00946409704236776,0.006274466259938184,-0.027496641384349936,0.045540009517452074,0.06432666937605554,-0.021299253883619876,0.06954766118240982,0.01275069351809803,0.05002220013309306,0.0976300715460605,-0.03438193940011492,0.047486696135324136,0.0016026372709630528,0.017393741569802702,-0.0037892980629752626
IL4,,,,,,,,,,,0.021498159623160984,,,,,,,
SPX,-0.003449489055269075,-0.041245802011396285,0.06098930914896959,0.04086289118446015,0.09722345892048587,0.044081093187431156,0.039474133129763674,,-0.03329945190124619,-0.04044175230299568,,,0.0359183288770473,0.022351107707012912,0.008211161905760989,-0.08791901254976675,0.01913488127559523,0.049410433876801683
MFGE8,0.03109026979809721,0.0007122157098028063,0.05373769120360353,0.03778661306535666,-0.09385089422855829,-0.02433480056875148,-0.013778002771224143,-0.021671558704433744,0.025472577686661956,-0.083915982089595,0.02588984371745544,-0.051779020891379555,0.08871903653296019,0.0281638665101228,0.02349483557390589,0.10632289955535008,0.019160048280852937,-0.006076965719201587
TGFA,0.017452873354895145,-0.047509329312987576,-0.0008771563931554503,-0.028465627647591037,0.028411971649262024,-0.0214322118777315,-0.024860703295724706,-0.03033948235149685,0.03342463796098638,0.031061539373597534,0.025608700959060475,0.054873941095778124,-0.04778195886411724,0.05961020207682117,0.005593505490096351,-0.03875805699634572,0.0892969091846143,-0.0014761152140704281
SLIT2,-0.01872108761291387,0.01828948399931641,0.05343688277293301,0.06583149711908423,-0.05158769119843474,-0.0037674058911158744,0.0031921949840901832,-0.02693715355946364,-0.02442005657148129,0.0060882091762421535,-0.03206677753259509,0.006377106047494299,0.07599225241543235,0.005319257929134804,0.008330452234310164,0.016764256883176305,0.03492796992269207,0.009124850175012692
PLTP,-0.04314380351689952,0.02314304309126162,0.03102624394057054,-0.05235094243870742,0.06544374587497713,0.048734396213589354,0.007958587181704835,-0.026207179051033952,-0.007883814119491942,0.04380878772244735,-0.04122542372410866,0.09788863974263454,0.03344403338707883,0.08567250140852799,-0.0013696882470011194,0.0812788716490425,0.016242826701926717,-0.002670897975512956
APOD,-0.012943926079303445,-0.0006352929862527666,-0.005520988903470232,0.009269828600536205,0.04041576979884163,0.056276673275416925,-0.010717667973253018,-0.027454491872322007,0.003145656561110217,-0.038365707483865856,0.09706892585984558,0.0965850506431526,-0.09709525940770689,0.05042190331091742,0.027491272291743505,-0.02794088167300423,0.006892282785648605,-0.052385363673242
B2M,0.004406794017350103,0.0284585079221188,0.027451060934567395,-0.058692246404069455,0.05370172855998048,0.02121259043482613,0.04507761916149609,0.04022055582763377,0.01391604182017769,0.09168288970079232,-0.04680182648140932,0.010826710991022422,0.05715514473325215,0.04002266713975757,0.031975901215184656,0.12145133067670616,-0.014831906272145201,0.04674644724465614
OMG,-0.11078831836099547,-0.0817425583791411,-0.0021520491762383573,0.023290712806806835,0.028880916333167576,0.0713455438412946,0.02559056657767183,-0.014257089777430667,0.022514118772466795,-0.024551832206729903,0.0077049009173261705,0.02377289330934589,-0.061787817984301725,0.04585640973529013,0.07335743059386747,-0.08003602289862799,0.03160092798042737,0.0006842694418859797
CXCL3,-0.014649200136408276,-0.009305815876160134,0.09004180178542757,-0.033370618983087116,-0.07017405534112235,-0.06220907321267967,0.03939710681739582,-0.008250757844343775,-0.010926738752165257,0.015236135991856336,0.03675548402591289,,,-0.05069841963998576,-0.04001244322267001,-0.024020749319330587,-0.0074383244404706,0.0479333229704019
CXCL10,-0.04708178366524433,-0.06368990210886004,0.0015227588635150957,-0.04236812962989182,0.0718760517514691,-0.02694160845898014,0.05407107715783583,-0.01942674533753832,-0.017363910206651293,0.132183308109899,-0.04835236197632395,-0.046272688676922274,-0.045408781108591804,-0.032841755541563364,-0.03374046513439443,-0.015828304947342654,0.010259855824419165,0.02406121844062908
RSPO3,,,0.09939332678775438,,-0.006948320145700766,0.037593433401362605,-0.0183644942460911,,-0.011418231403752184,,,,,-0.04080784286062404,0.06224828274589649,,-0.023239193400006023,-0.028052019577328936
CORT,-0.018190917058018202,0.06417643303674195,-0.014879707633801847,0.06373673965023173,-0.017665899240080343,-0.03305919841225972,-0.05089781263597008,,0.017846868354598883,,,,,-0.03626502674715611,-0.026323676901757284,,,
NCAN,-0.002880611379911309,-0.051154740932046416,0.0365218274596867,0.04901746446930187,0.012919093759567861,-0.015860800387042837,0.026278005194922217,,0.04372815833035773,-0.04675441616521979,0.07412845140880649,0.052985308521868855,0.028637504534544275,-0.0018543005706961604,0.07468031021824265,0.06793047026805162,-0.03575543864376332,0.0024603567418043405
PRG4,,0.0318417850733693,-0.004528908047007033,,-0.02732555192951149,-0.006165626727348634,,,0.16158777251327022,,,,,-0.021744977161111463,-0.0278711418719187,,0.08978713955771907,-0.03318291906713901
ZG16B,,,0.025749120386846524,0.03035504758277535,0.045658002367543804,-0.014618697370926284,,-0.025396856021349494,,,,,-0.03973984095734924,,,,-0.028976773170574798,-0.020338508664490395
TGM2,0.09749282961559431,0.02124875786237124,0.024170129976651016,0.0040072267508066564,-0.019316378182949172,-0.02151322547300797,-0.07184188170814276,0.01574975620752978,-0.045527848590553074,0.05612821097650853,0.023445411453812952,0.022038192391471093,0.08472107860558224,0.04070861222277247,-0.02947119558124944,0.10795509917212599,0.008804728072570465,-0.062359257420041316
VEGFC,0.006792879768700481,0.019432938795515775,0.05389106941401968,-0.010449165952874801,0.014655922476762617,0.017613352543219597,0.07137260162427393,-0.05676535285078336,-0.013624003035762066,0.025172623932370162,-0.048573722441542205,0.11147986682352151,-0.03636648832834342,-0.04092997762273999,-0.0008757781967335671,-0.00022907162661888974,-0.0032733420622899634,-0.005971586415119934
WNT6,,0.002822132635701408,-0.039767411941340515,0.03367737796873782,0.010684903566285039,0.001557554884943117,,-0.00012130976398285144,-0.011890341879334595,,0.032482454334134644,,-0.03779259341604318,0.014024837367171857,-0.03152183626696344,,0.014218889520574457,0.003994349935518103
NRG4,,0.14717946417677258,-0.03053330390594502,,0.049952822695271994,-0.00790783843814556,0.0015308288553872835,,-0.01589398863410177,,,-0.06465701942003946,,,,-0.005078171571286776,0.014523794878946677,-0.031604511912720054
PMCH,,,0.02484131871412643,,-0.03283860800020914,-0.021397724018341228,,,,,,,,0.022620027982529413,-0.036933526994454895,,-0.025299658496935492,-0.012420530607628025
COL9A1,0.014764257195374528,-0.022235110897555754,0.09859594369466562,0.00556925805442802,0.06690454829743252,0.007876064409885641,-0.006419265908820255,,-0.018110822193888546,0.013856701399167304,-0.045988679591872396,-0.07134355419382038,-0.004469579791320887,-0.016832762014355487,0.009258333404026561,0.08721047019764566,0.027133576889365945,-0.007866732049177656
GDF11,-0.013811177244566724,0.015435353634188029,0.04660735035153955,-0.020782055780789895,-0.03293577436647185,0.034625815257452786,0.0008686369500564905,-0.028108449120250328,-0.02050440820029603,-0.029867438415348856,-0.0913037681176443,0.01277510871047835,-0.012001076552295188,-0.002776562332742144,0.04779194720281891,0.11167406431354714,0.059377722915848516,0.004987080870759988
RAET1E,,,,,,,,,,,,,,,,,-0.02549323289806635,
IL24,,,,,,,,-0.016015170464530958,,,,,,-0.02410195003692533,-0.02475414946391015,,,0.06501748412830265
