,UKF259,ZH8811Bbulk
BMP1,-0.019626570695527628,-0.03341160962285689
NDP,-0.009324894150960938,-0.010382692303177767
RTN4,0.03365054013304005,0.03877456437494195
HEBP1,-0.026582768858229057,0.04772952055478616
WNT7B,0.06633273500375839,-0.01826601151929858
PTMA,0.08306821876727366,0.02780148475975829
CEACAM1,-0.0073881693986035096,-0.015399748901938029
PDAP1,-0.018954971733895896,-0.037311590499685285
QDPR,0.011546868597528282,0.07566908303663164
POMC,-0.026829560451599503,-0.036076113455477024
CCL18,,-0.03760516705289974
CCL17,-0.01669895569328328,-0.022230504327465695
VEGFD,0.05816108931653861,-0.015399748901938029
TNFSF13,-0.011518565903562625,-0.024163798167192913
WNT5A,0.02649900318554771,0.07873061535656828
CXCL8,0.0637149113654327,-0.04092747522408285
GRN,-0.038068373934371215,-0.025992837967132944
MIA,0.03298154950417923,0.05629207505608746
COL4A4,0.04486671792933706,-0.02465740587999654
TAC1,0.01410086251472108,
RARRES2,0.016123889948703007,0.018860242776547808
FGF7,-0.029600448343123077,0.008742989597547232
EFNA2,,-0.014636430732707817
HBEGF,0.019734309349581657,0.0008174768462903096
CSF3,0.05377785755532086,-0.006904115158238935
PI3,0.04443050342819193,-0.05036111188551736
PCSK1N,-0.07345205455530099,0.050759506736893445
NTS,,-0.01783171338859602
SFRP1,-0.014570484316984624,0.0716283033263233
CXCL13,,-0.03760516296040458
MICA,0.002032406911135313,-0.06866820745428433
TG,0.07517178085962561,-0.02196170433723466
ADA,-0.01875563159182586,-0.050736124211074485
LAMC3,-0.024944777987766585,-0.05651596131114177
CCL7,-0.011368326410666397,
NGF,0.04013107726108604,-0.01443969247954165
TNFSF15,-0.012659187475999282,
HMGB1,-0.06555957736426785,0.03947316699595603
ITGB3BP,0.023985177531846737,-0.03271096135868461
AANAT,0.013464493878330857,0.02262634454853703
RELN,0.054705425920979385,
IL15,-0.0253523758021204,-0.009582966338535028
BSG,-0.018245919719333047,-0.03833103706520917
ADAMTS3,0.048820620179289266,-0.0010196358718985716
CD34,-0.0073173118706112514,-0.057651606328884136
PLAT,-0.019095178332376218,0.04800996084286384
NTF3,,0.08425522995302907
LTA,-0.014570483635354466,
CKLF,-0.031191813536552693,0.051214067677367685
CD24,0.013323076985630131,-0.0011173841743406104
HSP90AA1,0.0017968430115737968,-0.07465655236291913
BMP4,0.019161679154633383,-0.04847539949418895
SCGB3A1,,0.03245431390180689
