,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.0420905943114682,,,,,,,,,-0.024882333916030876,,-0.01619049930562356,
BMP1,0.03164863456801651,-0.00038863175826973553,-0.009417770544707329,0.04081380388868777,-0.01403751617924361,-0.009396975919836837,0.13163675247141562,-0.006424213023744176,-0.02779846179688827,-0.03650692043894524,-0.010864563857780205,-0.02337694456087234,0.07861349459887675,0.07116874835660664,0.0089394194039043,-0.04602794318345276,0.042167162819302655,-0.046669788577422835,0.012301527054369476,0.03851083163173515
NDP,0.004698722655514024,0.02581604300901293,-0.042245829864732846,0.0467335405642866,0.017404582464772188,0.0072466171010740375,-0.007055004440387649,-0.013576623413246463,0.02473607744907379,0.008009389039831345,-0.011144633289280389,0.00983863881440808,-0.04901314145260884,-0.009141043949625246,0.02753312378564423,0.0559090309053704,0.14601517950594628,-0.03590154419188011,0.046811918677639765,0.05063333115004717
TNFSF18,-0.022158380497250267,-0.027505890398655693,0.038211703867952404,,,,-0.0362627830820841,-0.02020995972674616,-0.010492886264367403,,,,-0.043522674970237984,,,,-0.025660711768617048,,0.0032505181263489877,-0.02430872834009309
IL36G,,,,,,,,,,,,0.013685358255910787,,,,,,,,
RTN4,-0.010052046900413537,-0.005427546056757106,-0.010215063064599999,0.03477967674850238,-0.0003113424466034737,0.02260655857990381,-0.23377509167745564,0.005294328312272909,-0.014834352192744978,-0.023083854397609085,0.14502678796864976,0.03972337999326154,-0.04769513533899775,-0.05218490543986973,0.029788044253977332,-0.050673339801478985,-0.1230785603772295,0.009392435292244719,0.03408704573062141,-0.019490755221916
HEBP1,0.007118369627178652,0.010179922903084677,-0.013292536239966036,-0.09409690046968078,0.02764300882440615,-0.048669027734292894,0.1148899346369864,0.020140029471691363,-0.027000560203819173,-0.000831103772912809,-0.02935272218510768,0.003655195994745269,-0.004751459807906291,-0.03937924265193225,-0.002977366570545575,0.020746485527876245,0.015837289339634252,0.04871377718535186,0.07941732304450547,0.010488085120776447
WNT7B,-0.019520839198301054,-0.04780237963008587,0.04356924513834308,0.03528232430367302,0.01688442322286081,0.0341280074368063,-0.01178676766981456,0.014786311786504967,-0.019904248950763873,-0.02366045341720563,,0.040348998941482014,,-0.008352276229521087,-0.03554065254422148,0.03259887946254366,0.0050635488262210995,-0.0022648919127236733,-0.034557256003056425,-0.022678633900811332
PTMA,-0.009916266049312658,-0.019486215711600065,0.006519368766989681,0.17804291398380737,-0.03200799814167745,-0.06068597671153024,0.3400186631382285,0.0169070957372982,-0.0266207521784422,-0.028105683415025062,-0.11853360216400716,-0.06840603875577697,0.08974156586891116,-0.05858842077061207,-0.01857979160910087,-0.06097990562820232,-0.16885890243105617,-0.008809810592096129,-0.06997539958522092,-0.019259814032413024
FASLG,0.1491919185685279,,,,,,,,,,,,,,,,,,-0.01404201452429866,
