,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916bulk
VEGFD,-0.01505426083612136,0.11830626238051016,-0.017267651916911243,0.04211551105466249,,-0.03985624481647665,-0.02509931275981915,0.004498460525884458,0.04958611750982282,0.0004665263178647717,
TNFSF13,,0.039261817191978875,,-0.011518566211161891,0.0037828415388186454,,,,,,0.019740633554123505
WNT5A,0.0662586942099691,-0.07914694471782713,-0.08018278287990062,-0.042233240556840565,-0.026417395006788816,-0.1372769539597555,-0.012753933664465424,-0.025382556973462363,-0.008130891912181788,-0.008717661865554099,-0.025823225964927487
CXCL8,-0.08091540029096163,-0.06463181871377116,-0.016168405768625736,0.0608794806938023,0.01595823214946526,-0.03833448752173546,-0.05601753763533039,-0.013708625947288323,-0.07438385429483298,-0.011550280854972641,-0.04761634323562752
GRN,0.037072181864215493,0.004658185224677063,0.030328829631675106,0.03563253671340913,-0.08415388841220704,-0.1536460213446725,0.05329529363823356,-0.03344683994054015,-0.1494976887373476,0.012636447159885237,0.05725731302687438
MIA,0.05666266653079703,0.08335160688525753,-0.01535664203924748,0.04916952016123802,0.028130536171586704,-0.04020470136908867,-0.039831525632798674,-0.01674178162417478,,-0.010793473855130766,0.04565673628876378
COL4A4,-0.033178239369197546,-0.012654645286759766,-0.025825297987401127,-0.0402467394516334,-0.02393329498925158,-0.023444228156528253,0.020827518533540805,-0.007125430747335824,,-0.024110468927937254,-0.03992590449070619
TAC1,0.031140744227151372,0.10397260754895832,0.030099260444907433,-0.05428164616628785,0.061467016194199586,0.23593897645500583,0.013429581433454737,0.07098789499841615,0.25138941700125605,0.2691258685401967,0.09411699210721407
RARRES2,0.060474305582073076,0.023880502993490888,-0.10389456929528317,-0.059202799637571774,-0.01675307995367042,-0.1864409454159637,0.05478679683996167,0.02307757126771305,-0.013459063076849924,-0.12832547038198233,-0.023987206264558317
FGF7,-0.06740454048444917,,-0.019489738114043084,0.009633610813502776,0.02526861572013069,-0.04408540508001833,-0.024318884530612758,0.014618976906703392,0.08244886365318568,-0.052641309326128656,0.035513655822115055
HBEGF,-0.039582660021519264,-0.04675282272724949,-0.00539998743464726,0.007074174984177905,-0.006931042608111135,-0.02181130845905284,0.00538193328101982,-0.021951483325410852,-0.06736213628340262,-0.05891209509689939,-0.07325656065511284
CSF3,-0.033178213101886324,,,0.0680968068652822,,-0.02480354214424926,,,,,-0.029435544989512275
PI3,-0.03930454098694694,-0.038286679425479135,,0.05234286958393861,,-0.02792911582574611,,,,,0.042537774157009545
PCSK1N,0.11133118358433466,0.10351146024964532,0.01715919182564788,-0.05951645817017841,-0.004022154377999747,0.14872947050341492,-0.06436733385511617,0.056198166431925635,0.2127818483301622,0.13252936886999545,-0.02712965247205946
NTS,,,,,0.07603030505918433,-0.01819019514991665,0.09499839531279916,0.004665125484686124,-0.0293897279623447,,
SFRP1,0.00903657937416324,0.07096871787689235,-0.044441477584885064,-0.0145704847060843,-0.011730422822795131,-0.021800626269472753,0.053828119108983455,-0.006019150248134208,-0.017176997558277143,0.022620489355298132,0.0756981318109993
CXCL13,,,-0.018130984643438562,,,,,,,,-0.003310610535120071
MICA,0.03755367062342447,-0.04511407532471744,0.037074597781915894,0.01713687657294352,0.02889621686389334,-0.11339611178024449,-0.018012823101350967,-0.029698131434723496,-0.056416334025117795,-0.08741568194385528,0.0182571708540227
TG,0.016653083984614996,0.06366844700801137,-0.016393589166878518,-0.01572386146158759,-0.011492144036126535,-0.029935656245411207,0.0004930173156316794,-0.01452377020274959,,-0.02543698837432287,0.02030511538174655
ADA,0.023244360503178307,-0.014055808996739702,-0.011592279725592155,-0.03485128924655404,0.07251420540136298,-0.14436773758781188,0.006112892923364681,-0.02358777081164244,-0.07720494895429537,-0.05269663604454147,0.01049850476395784
LAMC3,0.12535550777622992,-0.044140937054848825,-0.029152190383947296,-0.06280699264597518,-0.015657550352316984,-0.0798402992054901,0.04005473477743524,0.007238869895203657,-0.029518932329356394,-0.01276303877151995,-0.036489264315569876
CCL7,,-0.023148846475043058,,-0.011368326714253568,,,,,,,0.034790990660484536
NGF,0.10043334395383706,-0.03974541984708561,,0.09924931553881329,-0.020885938426440757,,,,0.1357251312215016,,-0.04759603869395517
TNFSF15,-0.02364753138940913,,,0.0098320566090893,-0.011002306752919197,,,,,,-0.04648054169094826
HMGB1,0.1043698059738368,0.043357341725487115,-0.037084394554432305,-0.032735827876703386,-0.0659373505027257,-0.15793195956706982,-0.011067071519609974,-0.0010479943436345412,-0.018465116916258097,-0.013195742211118109,0.0800245555123273
ITGB3BP,-0.022702405894546245,-0.009529456114594888,-0.022573796151407588,0.043011516947817074,-0.02567408866521379,-0.15339447664405725,-0.01675659890581735,-0.006730787538880126,0.05284707301776471,-0.1020397756606402,0.03879005218089995
AANAT,0.03174443908861787,0.049990623339035964,,0.03772263701457692,,-0.022373466245600077,0.1499554183357077,-0.01674178255539542,-0.027630684713073585,-0.022715100973657514,-0.006036397076560353
RELN,0.09113059446865476,0.06338462775513998,-0.038470374606372364,-0.0199936535506716,-0.010126295711637723,0.11472640866311214,-0.04116519019441261,0.06439288839261208,0.021100517871005246,0.015402208430544137,0.05387992968107003
IL15,0.00153447630863228,-0.022895019128980287,0.027073913386875273,-0.02470317116478576,-0.0016264807020138527,-0.032295224159735264,0.06421294635146953,0.0030117470187517497,-0.028135878755458765,-0.004633183194082652,-0.01834632809800756
UTS2,,,,,,-0.05772659688924114,,,,,
BSG,-0.03814182482005384,0.043048251382179124,-0.03509990608826022,0.015551656036560115,-0.023971003285659057,0.0731331553750056,-0.07948348546174322,0.05172713685112691,0.16364656605464836,-0.09513385134874916,0.026762320054274518
ADAMTS3,-0.06269687796948858,-0.013235949122266376,-0.016497658322423597,-0.03409744395571649,-0.01927368917723548,-0.09637517580201274,-0.000872084086191156,-0.027599983124794412,-0.018554642653590046,-0.0038772766930350727,-0.01478947173214505
CD34,0.03094263545978717,-0.03514889095605907,-0.013197779959774048,0.006612775163614515,-0.018573583303035556,-0.06179045988385194,0.019012556937975388,0.053484768748079344,0.017958517081932093,-0.003407818212569033,-0.03247424821370563
CCL23,,,,,,-0.02545745303348665,,,,,
PLAT,-0.004207910812055094,-0.004002335607722437,-0.0026151691515375382,-0.06547124983577708,-0.095671819518192,-0.14407020416154975,-0.03413658690057631,-0.04737484014655115,0.11278061942582655,-0.06724509268404996,0.06861322284882904
NTF3,,,,,,,,-0.027025230872354658,,,
LTA,,,-0.012055897002342173,0.0056188526456071065,,,0.019825933386030416,,,-0.021067208878724552,
CKLF,0.06844974481543491,0.016360403563453,-0.021366534049399002,-0.04655373169764053,-0.05056376980863962,-0.15916944295747495,0.08771314262593484,-0.010128367366656826,-0.13235842824032032,-0.08882811641945011,-0.04368211881717929
CD24,-0.0703892301728342,-0.023544694617551234,-0.03661993372875422,-0.027012407688917783,0.15577248973330063,-0.02067270687555395,0.025532714740518,-0.07821801099112054,-0.02412313621500205,-0.03225178352149377,0.083142647926749
HSP90AA1,0.0627769662154199,-0.04823433324170066,0.009084578805221148,-0.046733587785881284,0.0868656994635456,0.18864271875208607,0.047595053067061945,0.032233769001316886,0.22179022390128922,0.1628193695435194,0.03296350204906943
BMP4,0.018079701220759362,-0.01075101479928033,-0.012779957539233616,0.03955546369526488,-0.005797379754584352,0.026940002447112966,-0.04320010183471027,-0.004276877080518959,0.004595108248202657,0.0010526785823506207,-0.010195247675231955
SCGB3A1,,-0.008784631844208276,,,0.05030927485650556,,,0.06708254998275841,0.01673475290854044,0.054150288313608554,0.06962939499156734
IGFBP4,-0.04497108570312092,-0.010747625860139226,-0.009689274087855679,-0.031536798665344444,-0.032749283231769614,-0.09658510038714681,0.02309889155520753,-0.020639605200186633,-0.013308081273966418,-0.09153351184970895,-0.03688941175406243
RSPO4,-0.023350824384742893,,-0.01948973441391754,-0.022302678554088743,,,-0.012239233332167802,0.005717770545585867,,-0.029223535364016902,-0.032335578482987085
LEFTY2,-0.023907599208235066,-0.042074780177195355,-0.012203961760256957,-0.01322450670002708,0.023822173180414876,-0.12394502526852934,-0.01577392173729774,-0.015484787013266029,0.042257327035989035,-0.026007234089900202,-0.00036749048096265137
PF4,,-0.00978559631859409,-0.010966476891411708,-0.00991864108879518,,,,,,,0.015603403171520496
ANGPTL2,-0.03049487212586795,-0.04215897061522235,-0.052023698791864074,0.011057046731200412,-0.08730561863931878,-0.13231484038379546,-0.010206206028401688,-0.03888017401460522,-0.03927348895827842,-0.13440326232191513,-0.02000701017960813
LRIG2,-0.013786843119820449,0.002472715705714731,-0.04546061377575624,-0.039983704176923415,0.0519380781685722,-0.02445604622974849,-0.02669510897799918,-0.014790580746347067,-0.010590039805230387,0.037385407192261425,-0.026971708437411198
ICOSLG,-0.026739955327213308,0.019235487938932132,-0.0038480198040425394,-0.005182610562303592,0.00765708696751435,-0.08848669775739434,-0.03012579895969645,-0.005474780163983747,-0.07668427876224228,-0.05508222447860462,0.028290058203949132
WIF1,0.125553133359742,0.006240987453194624,,,0.03623909052864345,0.15579624202868098,-0.018449725630274343,0.13550182066369612,0.12786546109405425,0.12408667278449516,0.03337258756913481
NPPC,-0.009186937084061394,0.024788003633269724,,0.0031180460844632764,0.006747221693076658,0.009856732470375123,0.0431674333673949,-0.019625922901845415,0.05141003663258426,-0.09499334991452493,0.02999290856142894
LYZ,0.030001613656143292,-0.020108574065223258,-0.027972371774820263,-0.027262429485462265,0.0400168174748555,-0.11204851920236464,-0.05496871514779735,-0.014835666633946022,-0.17115553296068234,0.013556413965547843,0.051745730197781566
EREG,,,,,,,,,-0.012100485314539023,,-0.029162665523336583
SPTAN1,-0.018624632108914605,0.10900880284864774,0.035571486961173994,-0.017273550901050486,0.05156456156164481,0.12247111468219125,-0.031206717020042463,-0.010082639464652819,0.22716083724590222,0.06320116185845084,0.03559850224795105
LIPC,-0.04897446508930815,-0.02939848064415333,0.06304216526833896,-0.017824536750695643,-0.0071228244705499695,-0.027569903825651623,-0.016332500718497716,,0.09102245540362436,0.021898184709487213,0.03752046787097695
COL8A1,-0.0553991967069867,-0.08262280983359716,-0.007846750545375989,0.039279171313163,-0.04248123986418975,-0.06850292313289928,-0.021892068502934896,-0.03811847235365047,-0.079568585436389,-0.1230991836071175,-0.02968763010795672
GSTM2,0.05476920715678571,0.006371039582540939,-0.024030383295264714,0.026731328912434568,-0.023512773976655767,-0.03543517322765127,-0.0013417276941002534,0.09371484074806362,-0.02600539813391051,-0.03274527787838969,0.026020780943657236
SPX,0.051877873687771615,0.04027358808314145,-0.030063785749376355,0.030507882952666918,-0.013742736314853263,0.08939225238202521,-0.04508106239761328,-0.033991699035726415,-0.002175742768540701,0.12079978665064513,-0.013716899159964116
MFGE8,-0.06349134991087407,-0.08137205110522168,-0.030439238321831458,0.002328771693306339,0.029213694726579167,-0.001307932051563242,0.016924084224625654,-0.05679574019167263,0.12991206288511706,-0.08987880257851971,0.04333613892571365
TGFA,-0.08964520039851938,0.11312844016832745,-0.006310928301148542,-0.03181277899404914,-0.03848610144750702,-0.15704162653348097,-0.07470448282423081,0.020321232791606587,-0.08480376499794874,-0.01824162173338481,-0.01518533792221615
SLIT2,0.06325015018866068,-0.03068087978343374,-0.028594746931288627,-0.03375791236163463,0.12473991532653787,0.11764933651497278,-0.01470855955371958,-0.036579439848531195,0.04116192184198327,0.0943652805891161,-0.04500239959278674
PLTP,-0.05041614155975006,0.01752750638626803,0.05718069437761974,-0.01714322796359543,-0.030791967297524224,-0.1632491437942873,0.06682165181273599,-0.04550990043892951,-0.17872278664274674,-0.04997986407919474,0.0393780947689708
APOD,0.0723745706222459,0.08282867960945826,0.01814409203661049,-0.04776349277396614,-0.011844708885950394,-0.1731951284423094,0.037599334359409244,-0.031152913097911097,-0.17105789322487852,0.07930467964552332,-0.01909082841263963
B2M,0.015963265178071256,-0.07070005396071798,0.05450231946751465,-0.023036276345746762,-0.08002237128882685,-0.20089694771902955,0.07505086499762073,-0.07293489868931387,-0.21675882234478516,-0.14716779984658282,0.010627792097773855
OMG,0.05513041526745473,0.14101555844536473,0.047336273024913014,-0.042430150763254945,0.02972577503018032,0.054104325537457386,0.05472470107932398,-0.0025745127577215038,-0.05280699313995652,0.1398122057417189,0.05093515242970193
CXCL3,-0.05217071156846662,0.04439569169241462,-0.007716165397706393,0.023901874416234314,,-0.02937529167100726,-0.046038066776086746,-0.01510740010363918,-0.04256099767504978,-0.015172205377469085,-0.09830475643937761
CXCL10,0.06324102172546117,0.02871063669639443,0.025625840184930297,0.0317051765986897,0.02010080911930033,-0.16220905975700503,0.07689153889269837,0.029136044467563706,-0.07775104633677657,-0.024110470451125205,0.010046537029055214
RSPO3,,-0.019953435031168944,,-0.011518566589424815,0.033928983528461985,0.0834960274467752,0.021824501904650944,0.03259129385337406,0.1906754149915859,0.026608930928361217,-0.03394639588711117
CORT,-0.02618038828062825,-0.04522708480586143,0.09872903399548594,-0.025831270031516015,0.07736693091414017,0.14382656327771234,0.028395284540287228,0.0020406636728702776,-0.005545682658498791,-0.04206192647559211,
NCAN,0.019632303616503793,0.06993313566493485,-0.03252887412357882,-0.017921865458808764,-0.005378492101003266,-0.07675211502300397,-0.03869747489072991,0.05308724394546147,0.1379749496033139,-0.1251777338924121,0.06426705860372453
PRG4,-0.035730083103930665,-0.01506894316657596,,-0.011368328485838531,,-0.031825451260059374,-0.021127118378993313,,,-0.018536720988633557,-0.035256310418356224
ZG16B,,0.04905323343477361,-0.01319637257235422,0.008556184820001034,,0.012327967213059518,-0.01633412273726768,,,,-0.021609333810291738
TGM2,-0.040604674273110916,-0.06411209210402466,-0.040208971099563,-0.04750664613268296,0.018229450933962256,-0.05286659639107259,0.03638475965022859,-0.037107127212963144,-0.07352580625485704,0.08122522580242318,-0.06132991220199841
VEGFC,-0.025637048001971387,-0.027723167529179284,-0.016944650568937913,-0.006268705958547565,-0.005061631837584596,-0.014162897331272689,0.024987481376493256,-0.03610987915447859,-0.01874922250425577,0.10518052367234694,0.04494410842616896
WNT6,-0.01424061840214423,0.04039203810006754,-0.012203962080543872,0.05742386486225384,0.07962160387257709,-0.03129616395175375,-0.005868325202164162,,,0.044682214848856906,-0.022328925093998767
NRG4,-0.000893288964766586,-0.02132090030246092,,-0.013835775821377861,-0.024177662354218435,-0.01932546110846605,0.00510458456185781,-0.04245725257542417,0.16958154049432322,0.04053728592549942,-0.0030403773339319324
PMCH,,-0.009935847303277446,,-0.019170815330562533,,,-0.02390863163423021,,,,0.009076990058242022
COL9A1,0.025493013862305035,0.032383782565985494,0.005236527280189603,-0.014450458031278446,-0.013734860887814391,-0.0016093707147297087,-0.010078864391618923,0.028171099037994456,0.15005328771054646,0.03095897799140717,0.013260044354898175
GDF11,-0.034275658423110464,0.05178979407989414,0.021128602150471194,0.007394370070578152,0.009299030753317006,-0.1043671799152423,0.08185738492590837,0.018677011622048018,0.0522333883205771,-0.08727482830884253,0.02253074155913645
IL24,,,,,,,,,,,-0.03754051635215796
SORBS1,0.04827647001153365,0.024995287380589364,-0.040222777488615545,-0.07096788617176296,0.044531196099603085,-0.005991457521363688,-0.006238085010370013,-0.008266123899467594,-0.03557884916795116,0.024616533030000658,0.07050849082102298
DLL1,-0.011727529053057371,0.04372575137777558,-0.03902232962018336,-0.029757972211655374,-0.0054723771811229826,-0.068934194511045,-0.005655755979258571,0.025149411578222165,-0.12163732099287806,-0.0641478090502042,0.02161392325572202
TLN1,0.029425756539895886,-0.09980296529357285,-0.09577929324038544,-0.014094664060266967,-0.056360782457188806,-0.15004824973139486,-0.02113763167624988,-0.011772744845659029,-0.17500553750898845,-0.15534475504523093,-0.08390265224515317
COL2A1,-0.02480206345637942,0.08639208194432049,,,-0.030897051969932022,-0.029375301667744578,,,,0.07100648741841765,0.05568186766712317
SHH,,,,-0.011813559817916685,0.034234438896487904,-0.023092556396655896,-0.03588292461839994,-0.016214410742891427,,-0.014700418468480265,0.07357980413741669
PON2,0.021815285408431265,0.0873914747636018,-0.01825436155343148,-0.03506003900711601,-0.03770324610364539,-0.16734913777108748,-0.020476155079107827,-0.04486379596011749,-0.09107346444166294,-0.09136634313593128,-0.004026419231892492
ICAM5,0.17165290337697553,0.03572137735687115,0.12881416436251344,-0.018412271457569462,-0.015768314731176424,0.12475457675094337,0.007022852881915581,0.02090731515763904,0.1150257437753239,0.14278350434713072,0.009985711929798288
HPX,-0.03949568150123153,-0.030085117147192524,,-0.028743998183335496,-0.028519246287613553,-0.04277655923754281,0.02106393416558376,-0.014121855891962978,,-0.01823473939864177,-0.053588637770187214
SFRP2,0.07751290650452893,-0.007570987372782032,,-0.013454364398779868,-0.0012013905837191812,-0.023444221253054856,-0.02671549923771952,0.04616107904462098,-0.10523791784334367,0.01820730274293786,0.015066158366309361
CFC1,,,,,0.1207769918198752,,0.0330061587417197,,0.18460821625409102,,0.042229691866515096
CD70,,-0.005721686491878436,,0.0028612066765935917,,,-0.03834534791302569,,,,-0.05898929220466736
HP,0.03328392307572055,-0.023867170453351048,,0.021807677532953065,,-0.07850105419375218,0.04446604558596327,0.02450918833133123,-0.03586599084502739,-0.05134780398096993,0.08302708078128462
CXCL2,-0.0017204311675835175,0.05574157682710743,-0.03097898482388149,0.020520984190908437,0.014964082680711196,-0.03950393566182066,-0.04719175562069284,0.1424163232916008,-0.0664330717212388,-0.029095661313720076,-0.09598170908612624
NPPB,,-0.029864249418530955,,0.0502423389402492,,,-0.018000237868110548,,,-0.01891746401598701,
CCK,0.16686325585071307,0.19399171704627965,0.052655562560651015,-0.06770754032112736,0.017620293947005542,0.22244766190703819,0.018425162729298446,0.08709888824784838,0.20932955421164334,0.20169713834940625,0.035310313307471364
SEMA6A,0.0024351091775052978,0.018748575221167844,-0.003594848412550837,-0.04059780010538332,-0.026675585567771665,-0.12787185184636993,-0.02236580526125901,0.052102425021165154,-0.06735830062706097,-0.13777403443093494,0.041492180571512396
IRAK4,-0.07624657362817952,-0.030337549625872026,-0.032885116731506896,-0.004347665123300533,-0.035493729992215804,-0.10227844083368988,0.012375907494258875,0.06237276567357502,-0.08500278344369153,-0.07550404310393104,-0.006795880045894054
GSTP1,0.07124657643316618,0.09843680143327087,-0.04531857321385188,0.000801982108089444,-0.05860592017631452,-0.19794227705886436,0.002156100453070081,-0.01107866307746681,-0.1315481803179449,-0.14262693056214634,-0.03034716791145523
VCAM1,-0.07897673834930555,-0.05347791962595333,0.02847640121021599,0.06700661464187659,-0.0006964055734424962,-0.16595707213820382,0.01825736618495739,0.015828608412736245,-0.009255127264853646,-0.01973174248192187,0.07737490373738752
NXPH3,-0.05677898062863235,0.017328872711709284,-0.04238270775436473,-0.03311835856271938,0.056567064318192764,-0.052869067147594574,0.018136462584755656,-0.0457152212561769,0.10417129333784382,0.01931432664205899,-0.015792510050433334
MTMR4,0.03202899375502294,0.03426756675634477,-0.04919654596424233,0.019341234707980118,-0.0007924857939091512,-0.017641315223531767,-0.017662010260545816,-0.010760072721956431,0.05081918063910702,0.0005543415066506367,0.0565743090824358
LAMC2,-0.022127704983630404,-0.023440313093124623,,0.10589142848409287,0.052186557567888765,,-0.022660291294079406,,,,-0.0014557805763058122
IL10,-0.03510637559203987,-0.00404674293600515,0.0016879632106587307,-0.02966555896973458,,0.04295841904480701,0.04618755747025827,,-0.025449363019312072,-0.01693381980255655,0.007840613642565416
SEMA4D,0.10609905885831783,0.032385238951835066,-0.023219916227406222,-0.0346510964934192,-0.009182397355317215,0.0352373840415543,0.031094445333821802,0.010673978698371079,-0.09783350411923347,0.009574560053012349,0.1093560186765637
TRH,0.05452156937888473,-0.08104829787256612,,0.04509283016871807,0.054819685987386936,-0.039155813644994104,-0.006943706364970823,,-0.026039281188495758,-0.028765410389168033,0.04040576421947582
SEMA6D,0.051738552593629056,0.11286695358222848,-0.02100929620042035,-0.03390421645899959,-0.02095251013079035,-0.07698117827974756,-0.016533134177458806,-0.042453991223937955,-0.0238393762560553,-0.056784355625298995,-0.038204935570928175
CEL,,,,,,,,,,,-0.03454617310157572
PDCD1LG2,-0.04402229516053847,0.002028489495417673,-0.010898761838441968,0.057150722320987876,0.01289817168275846,-0.02949379022342431,0.0021763421704322295,0.0035139877617479214,-0.042648289046044376,-0.028967310165642128,0.07070656242109631
SPINT1,-0.016615534700378708,-0.032612579011262986,-0.029668589080003985,-0.023896339508917824,-0.03549343787384026,-0.02957994657818186,0.012541795861898226,0.051763098820529665,-0.02265806956572866,0.030995678907134682,-0.021763777760251946
CTHRC1,0.10943327967332048,-0.013365272326994828,-0.018307320306285516,0.05804378624102889,-0.07568889815891804,-0.08173574883258222,0.030736943732502537,0.0334451970130157,-0.007153567165776713,-0.04063015624657798,0.007555412389424838
PODXL,0.014344151823966915,-0.06219461467743981,-0.0074465347410193295,-0.046212846561388986,-0.04162831271237974,-0.14917929951093456,-0.037500753635477946,0.019288993378367092,0.05499694041867018,0.0699266341402567,0.022717827284340204
JAM3,-0.10219001391353601,-0.028688075544946203,-0.02110696055435119,0.0075654960730975685,-0.007084912307823355,-0.1668044013248619,-0.008682441862714588,-0.055364893845871566,-0.1876068158864123,-0.11151605954615132,-0.03209638388330352
TGFB2,0.04435025621650312,-0.030437909240684718,0.04343835490667104,-0.010528107810914568,-0.004881475210770106,-0.11664534797841164,0.003594026092214961,-0.08044514630532018,0.06015531066846234,-0.05759663419683004,0.05039174368123222
COL18A1,0.03687567039635699,-0.08469841125498381,-0.04829742103520713,0.028380324153412236,-0.050420863026520706,-0.0980246012081128,-0.04231140012483094,0.009515623287212043,-0.06738764629260965,-0.0027871792021838394,-0.04082221261536275
NODAL,,-0.04816327926038726,-0.01175446160415486,-0.02326572177127383,0.06325734703552831,-0.07234373952105287,,,,0.08100121174631184,0.04416407941423543
INHBB,-0.012326255027421374,0.03462763036561987,0.011703628363015575,0.011833129610024685,0.05321494121197789,-0.08559781578942893,-0.019111671584238852,0.0014291239090909737,-0.03851551714442329,-0.08627081391603834,0.09566877675393877
LCN1,,0.037697579098432674,,,,0.004524368099364324,,,,,-0.022680661985846257
ARF4,-0.050556162134371085,-0.07221267480805021,-0.001249301534775061,0.02353559812619052,-0.05142366377813554,-0.10313385197126032,-0.01607114601516705,-0.006638344162373127,0.004560045293921531,-0.1188769175365889,-0.03321485616625507
CXCL14,0.10305537698431555,0.02074212657411339,0.06710712765773379,-0.011955241326256864,-0.01285091949816942,0.061219575785744176,-0.03281020866486971,0.0124731460413234,0.04111694691357897,0.10501891644956474,0.11002647657910902
LIF,-0.020976044338364613,-0.08022356025092514,0.02767129407184082,0.041879884159290046,-0.034619196460377664,-0.060535792120912146,-0.015164126388664002,-0.01674178255539542,-0.042253353394887117,-0.03132958921782709,-0.004053198285642399
IL17B,-0.02644834371755218,,,,,-0.024778319478303616,,,,,-0.025643606467503924
MMP1,,-0.011160647905255821,,,,,,,,,-0.05738842524219742
MATN1,-0.02083882988110652,0.0026292492592021616,,,0.19434180451959449,0.045684616546109676,0.11731969429754427,,,-0.015402901440842259,0.04070479663072019
ADAM28,0.033627358354961716,-0.08622855884086597,0.028472011737291317,0.005588618727274552,0.029722398270712026,-0.09043786343135309,0.04543419883169809,-0.015280740910374756,-0.07498761788023532,-0.01677036862733448,-0.03466599785809185
TCN2,-0.013826514762582977,0.0031551818903438997,-0.03392580339770259,-0.0317082448158591,-0.015935801516126356,-0.07785310283204067,0.01568419935320208,-0.029442275502955324,0.03443179317527643,0.07122147206236011,-0.0712257732859996
THPO,,0.013992688215034795,,-0.023966687781544083,-0.03186470648479114,-0.004649097635336128,0.002005660867612949,-0.017421414593502202,-0.0419437698848083,0.07221092091107413,-0.03502098494285957
CUBN,-0.01407587899766636,-0.03378110642391395,-0.028312980392508468,-0.05209299527761304,0.0029196202083401884,-0.06003113615522018,-0.02492026047598258,0.0012022009889759244,0.0012738762819662305,-0.028225417939798856,-0.012288306424295336
TIMP3,-0.03710560070945072,-0.08122159912135182,-0.03149014320798814,-0.010069850920777702,-0.009536939278020145,-0.14046612402068373,-0.03780566063533461,-0.04244799051553665,0.11704304232466814,-0.026841919713455807,-0.004285145818970574
PIGF,0.06859567596151489,0.04239141023304699,0.009545514939512011,0.0280426533857424,-0.03109125396487953,-0.08097823593816096,-0.03768860011467397,0.039391008827539126,0.0077453235974244685,-0.027753234553363426,0.024537046775407842
CRH,,-0.02746312373660049,-0.014751818318634943,0.07348232657092559,0.0395770209007244,0.03492857212897407,0.011119345084360547,-0.012031084820559384,0.10606120457185458,-0.021067204336926926,-0.010830085947534861
BDNF,0.12682394868615404,-0.0359582034078266,-0.013196370057012876,-0.035736732741545915,-0.001880694877119881,0.17099815160586104,0.010930646734859483,-0.007046919556452682,0.009681412420178481,0.08184577137078021,-0.05262320942163684
CCL5,-0.04227479907645883,0.046651837669239055,0.029894641686992997,0.08544132211866813,0.005182333348978774,-0.0585174843397688,0.02846155221176737,-0.04353349635231378,-0.08797086183584267,0.044149527769356364,0.007891231678061718
GAD1,0.09271543510836323,0.11940992765261696,0.02773872662492198,-0.033277869201393376,0.008194529803918596,0.2026036497386388,-0.015191530771181093,0.06746166320297249,0.2594973020055751,0.18223985630967313,0.03794579845917607
