,UKF243,UKF248,UKF255,UKF259,UKF266,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PLAT,0.03181526815483048,0.16757895227533792,0.016305677743122665,0.011586211364135299,0.02301340690154517,0.13412712942191352,0.01967397100655651,0.1285027906308208,0.10116510641515664,0.08784046166227592,0.11143814953023906,0.023051327501680863,0.08357559077349216,0.0474107197671726,0.10991453007582644,0.19285898809529325,0.1513645093632168
NTF3,,,,,,,,,,,,0.08731049574418014,0.1669923103362207,,0.011626367011664775,,
LTA,,,,-0.023244473564218507,,,-0.01563035113417086,,,,,,,,,0.012424674218337171,
CKLF,0.05985455174026448,0.08655285836421997,0.009697430172963229,0.006518041026385335,0.07289372696645174,0.14354227084196622,0.01657189080653677,0.13338641630948878,0.009948255567827385,0.05358996362569616,0.11094135116110773,0.06319178001375951,0.11763879774440993,-0.04869348832519903,0.07857693647014727,-0.019081916387271972,-0.05986604405328604
CD24,-0.09481954018033828,0.006620595398196298,-0.08379759057499495,-0.021457159028303543,0.020090952902366118,0.08820734858596771,-0.019062155892657476,-0.01657778261818068,0.0858115836957092,-0.09523001489127142,0.06546420562766576,0.040964581258882374,0.017355893959702776,-0.040534177604350435,-0.1083124239274102,-0.11493928727365102,0.050608238755655476
HSP90AA1,-0.05315399813223714,-0.06482935260934418,0.04046575029729375,-0.06662056120633554,-0.09705815143273182,-0.12949262589349914,-0.03854777308728501,-0.04847187255560906,-0.14817179665607877,-0.09004463150942897,-0.08652337135889834,-0.1755114221052686,-0.173900719779131,-0.005034715714929933,-0.046924635678794825,-0.18281861201858168,-0.058882761878233804
BMP4,0.06356058381823282,0.07138693973350292,0.02712012923669535,0.004947952892189846,0.13632048238653932,0.05242603982017255,-0.01331867353815036,0.27191611030570323,0.0074425560011632365,0.061913315485994304,-0.03007915723483852,0.1472892737348653,0.0718401405767683,0.0630096278541796,0.08595127374050436,0.19738712758590563,0.00375838350636333
SCGB3A1,,-0.01577743457870612,-0.030063855853911397,,-0.0005261357899046911,,-0.01090665231867554,0.0075439981151516145,0.09798853693416819,0.11846104401943942,,0.10432569231619349,0.07560462795457833,,0.0444398145645075,0.14545101941114708,0.048020728945424765
IGFBP4,0.10374878710560399,0.2463546504729286,0.024612308627953203,0.14298846677053006,0.10708661420592656,0.17967395289474627,0.03302669023688679,0.15464159338172268,0.22611679115628447,0.06648394642087317,0.07149348962163639,0.17971635290006346,0.07792227370890088,0.06566371945630159,0.18141320051885554,0.34133664815579384,0.20876068588600677
RSPO4,-0.026566725764835264,,,-0.03557973923115441,,,-0.021681757737862125,,,0.00802909533126375,,,,,0.04136911569570842,0.021899177231250372,0.13413357312293664
LEFTY2,0.009261233603464031,0.08330491350015112,0.024438809113339725,0.06585587091635337,0.1945184841981429,0.16046502386025935,-0.019295493921087897,-0.05547237227280882,0.1674624885083109,,0.16459245378644782,0.03696163550419588,0.06351028640891195,0.054194717619039434,0.018084178913918635,0.1379832436604277,0.03140081177880565
PF4,,0.04133313224706801,,0.02167664436966517,,,,,,,,,0.01459774395156806,,,0.11228248408292164,-0.016304134424873037
ANGPTL2,0.00854933989838751,0.16504227720666914,-0.06589922640468976,-0.02692493644329092,0.10385490183498705,0.09645986083663184,0.05119864319136323,0.15568246462375848,0.12632431960278132,0.048638885090685514,0.09021878410863465,0.16003327476207632,0.15699987395729606,0.026052222356804107,0.10609325324429501,0.28101286661274644,0.16233322702034336
LRIG2,0.006629051090137722,0.03053135820086801,-0.023296234889667783,0.020106553634917503,0.06720061889297842,0.04573736502724765,0.005524364710803762,0.07787271292282884,-0.06398039962260486,-0.03719823152391759,0.03421802842224732,0.0038650687634575937,0.022004967522958472,0.009531807402948376,0.013569281392391143,0.07746546285691022,0.027314321101756238
ICOSLG,-0.06557005875603802,0.05123522754851891,0.05572526024008746,0.015485857534305099,0.08816603449874107,0.08899994652935284,-0.009855520287232614,0.06247161881764229,0.04768271472419436,0.01358651751566141,0.04171261793832431,0.08425695368481129,0.07057160977242409,0.03391539997969242,0.00112853195936478,0.10322533316542656,0.021673577768547298
WIF1,0.11763201123510594,-0.038077395376885405,-0.0012739436936739569,,-0.08874849985465363,-0.10513668246201852,-0.04595600280073738,,,,,,,,-0.036109505589513646,,0.03408203037702141
NPPC,0.03206226199635871,-0.04524102614535697,0.02168617764212986,-0.02454588841307334,0.00263629622975274,0.015817479357392847,0.0065089054153673965,0.00012625053480974597,-0.04561788416419237,-0.04394742158398706,0.19444091076596948,-0.02679599912646491,-0.0039563134596377015,-0.013175736624991146,-0.04831528371286098,,0.03900846899612061
LYZ,0.05181964234238867,0.14677142138933827,-0.032008045724615665,0.04127173325967558,0.04935389959409991,0.10439260582332512,0.036938155568650044,0.09477353187274348,-0.01898770252572327,0.07892121633152915,0.077970932362708,0.03793317498481185,0.0203646813565728,0.07424705875116114,0.03640893561430349,0.10420168381592655,0.08974525386502805
EREG,,,0.012721423065928964,,,,,,,,,-0.024089261956808078,-0.018882380857709564,,-0.0483811852896429,0.008093375037450511,0.03372247786619176
SPTAN1,0.11539906489150624,0.06147501301042565,-0.009061761196437066,-0.05797924048731846,-0.026228179253084027,-0.013037263522254856,0.04503691592487779,0.07423546091226421,-0.021534380418673796,-0.026386870427516897,0.028398394789343823,-0.023377312055799734,0.0964284226027131,0.01981462242301553,-0.0628832905334153,-0.01264810435607972,-0.028920552986076452
PTH2,,,,,,,,,,,,,,,-0.041552828988783756,,
LIPC,-0.012339047345987562,0.0017592400438559525,,-0.007353514424826093,-0.02349029630056155,0.09162444053501068,-0.02455381996530238,-0.03681493933779123,0.015142180463305007,0.13688994709134197,0.030000776486164345,,,0.03349462444414132,,0.019760388781328547,0.007808274623994658
COL8A1,-0.07645711235974552,0.1163139364013539,0.07993528582463276,0.026596080405149037,0.022883545130938064,0.1613221079628209,0.015178092189140735,0.04315162007733759,0.026976082430759368,0.0486654461913996,0.10820003714691583,-0.008494739460221966,-0.0021404176614068693,0.062232364612433186,0.05169239892648214,0.06441886430096429,-0.003413976463212013
GSTM2,0.013134777740625403,0.024651827296373007,0.010288538371668602,-0.026415786255292763,-0.01280947328960679,0.0009449475465980907,-0.027752133148412923,0.04344949159454335,0.003905164526706664,-0.0559161316681892,-0.039842133831443895,0.062323904303466814,0.017710487553095417,0.005215305556402245,-0.03790660004301946,0.01587323277273863,0.05839425429386627
IL4,,,,,,,,,-0.022342570477455487,,,,,,,,
SPX,0.09096493705062537,-0.015233286143904278,,0.036080131877392514,-0.027982089322311603,-0.056094101950941576,-0.034846713712883,-0.053613066946508074,,,-0.013766875397280425,-0.022557868010500633,-0.025241817699726242,-0.07896682218582783,-0.06561311973954093,-0.1210238635728111,-0.0915046109338667
MFGE8,-0.1183817760819095,0.1767976599473384,0.07828441223741728,0.06822375484111168,0.0613548058915675,0.032819578486637455,0.0007059148482198486,0.13645009299024108,0.12978887446978646,0.06251868839823564,0.08045144190425575,0.04190202977297204,0.07084095192786413,0.07217836418409083,0.17669586093643513,0.33150001410013313,0.10992597001735199
TGFA,-0.07030220239032031,-0.037686147042062024,0.05006485093439979,0.01248000082598274,0.040848799646649954,0.0059235150454620975,-0.013374050798909782,0.08353536321754257,0.009022182754278482,-0.01623293656954695,-0.007615425585304517,0.06344091923475324,0.04694548711114009,-0.03845943187684842,0.03074365673179942,0.009748170916413307,0.08956892564186755
SLIT2,0.07373524970341006,0.11315144273318863,0.02752195510707669,0.0011174730591404925,0.07575904427089442,-0.06133952929910442,-0.02555260363807454,0.16036071968709847,0.0102911967057162,0.02648933446958085,0.18944261836444268,0.0850653197554269,0.05590086277299438,0.04596227267345557,-0.014382829802067372,0.07913806405984179,0.09592346821291284
PLTP,0.00012633023849715743,0.08158838107800588,0.02831330973071799,-0.010799841830281867,-0.045862446066422154,0.1061826155941491,0.016011011115420134,0.10184818322666628,-0.09987841555912441,0.009321567881235402,-0.006939417402857526,0.11664619266497912,0.10614814650798399,0.07404615090349237,0.1408661354414428,0.04788213071282169,0.0298644149976453
APOD,0.07171127706502704,-0.03853801832547934,-0.004902479946975258,-0.06294331077064563,-0.05312587498721702,0.047983828121193256,-0.10170261648183175,-0.19508127034382444,-0.035180262542408955,0.03653760406130635,-0.14841791986745378,0.09783890495550303,0.12265239595962381,-0.09394075706918145,0.19345002027979688,-0.18473161419303227,-0.020514472895333893
B2M,0.11698519236224876,0.12676178889252002,-0.06471389504580849,0.04174010878555168,0.045649857762225896,0.18749047938186605,0.0432710188045731,0.13904511315461443,0.18461217690463047,0.1273859813748796,0.05893324835332454,0.13531994542208145,0.14399264115996754,0.04459013902731948,0.13592128542517734,0.29869509052746734,0.12480832634435549
OMG,0.11442982153331178,-0.042230131725859994,-0.04926018429409343,-0.0067412443566292205,-0.012944963999956377,-0.03292223364395881,-0.054497829262262494,-0.06368737163156717,0.08863614030677158,-0.0014784182230372556,-0.078694426714806,0.1738018128607293,0.1515949751426041,-0.03998520232885628,-0.06370892029845521,-0.01727021065722855,-0.03127647230621888
CXCL3,0.0004794257653387288,-0.029271858970448802,0.004630892040930031,0.039490101452938124,,0.011809008468026627,-0.011256683260452602,-0.04616165530430485,-0.025894998088212946,,,-0.1130386227889535,-0.0533869694367676,0.09427573943850495,-0.049446956378485625,-0.014396637182896193,-0.056076720119849724
CXCL10,0.07594639113577988,-0.018802706252114533,,-0.014315641476596275,-0.020705275940915754,0.12880108912547453,0.019425167431177826,0.010685006729120646,0.011996091580354355,-0.04028206874838794,0.1158343567353385,-0.023802726976024417,-0.04716983102877197,0.03818500290055922,0.038044904157216945,0.13642708583405233,0.03241377686979398
RSPO3,,-0.03357532602135657,-0.048901909207942865,-0.01837571189373076,0.033979589296674675,-0.03585985044003371,-0.011763017055854972,,,,,0.025585672760482073,0.0595889107797546,,-0.03167355109257031,0.003497305550098565,-0.018750246715191623
CORT,-0.029785980332360577,0.02726498936485201,-0.014169417186081784,0.011153123652752556,0.09224929962059,-0.017735361935917626,0.013777754472204064,,,,,-0.03858728091240121,0.09042218618551236,,-0.02017225467956336,,
NCAN,0.11185572403888744,0.03327733566173851,0.06669308798034042,-0.008845534950848949,0.01742016003547327,0.06072033988414855,-0.0034561689009031133,-0.10787088478790255,0.04151525651438247,0.0946941160082569,-0.09260737608048147,0.09382283982180246,0.11241921138662771,0.00897899294791272,-0.016400685484474122,-0.09509857536902581,-0.007334265303172236
PRG4,-0.04065086969679386,-0.01070224825823782,-0.014240764426466488,0.013855061916116252,,0.030528935212858592,0.010282146494176334,,,,,0.07475891702304556,-0.013385081790322814,,0.24683643380983677,0.006809633281535574,-0.023905697151067214
ZG16B,,0.055963272367818284,,0.04978165499944225,,0.03564345930236666,,,,,0.1069211790678998,,,,,0.07796024408394384,0.08433059238340146
TGM2,0.01567632887655621,0.08456247899280347,0.09124871533791466,0.02075516930377302,0.11252075642713272,0.08129930209116014,0.0037867092817223404,0.1357520821475688,-0.13363327535404168,0.04264686730066704,0.07283821741670071,0.014487624564096514,0.025358389659463878,0.027309228002770337,0.1384802909578036,0.20269159192167674,0.08747981811720745
VEGFC,0.011864780047898439,0.11058946287578265,0.08713382831434056,-0.01344360833968127,0.0076576021357349705,0.03548973054472161,-0.014035394310368043,0.07496749925846177,0.3207877844145712,0.11095061592262147,0.023170240627490863,-0.0005588423426342616,0.05144191704586962,0.10569494812368752,0.2216563916232538,0.13833687251714982,0.04507941495768959
WNT6,0.060950951660740174,0.11104526118310205,0.006091841451374869,0.020414432514942973,-0.015536937465584672,0.023093500472296587,-0.01224938340981578,,-0.008482871227316413,,-0.03634412029821661,-0.013327657017728698,-0.013889256979248456,,0.020497133539424117,0.050169197559268464,-0.028980008729327773
NRG4,0.11654979370451403,0.010003686346336624,-0.036654609694715824,0.03336703803485875,0.07742163778391199,-0.018566021256518038,-0.016373924540280926,,,-0.029852633244686726,,,,-0.023472380960915692,0.032050948266847984,-0.0018507602046441945,-0.02012376767738455
PMCH,,0.07892599189554327,,0.007486017382104717,,,,,,,,0.05328524616915734,0.052131089274052037,,-0.01613675292848983,0.14150850864737322,0.12826306559251738
COL9A1,-0.029143877824175157,0.12281706731461789,0.06116434842848071,0.09508045433190823,0.1290934046918329,-0.0011451788447391859,-0.01865769774925569,0.11269075274240906,0.1055351120831826,0.15802171845389604,0.031182510115934852,0.12889002005081335,0.12966416926634666,0.08674918687582328,-0.017892083270753593,-0.019416813236616447,0.03488079303783898
GDF11,0.08658421997049978,0.0531363171296523,-0.028423288856037773,0.0023419655372713807,0.10035978518266353,0.09817874091229657,0.02955453677828676,0.07378366027507258,-0.10786850487979535,-0.00886485792964829,0.02085971494137979,0.03307262944060652,0.010092345536194704,0.009514588313612916,0.08403858697566427,0.12466221433471582,0.010782339779787818
RAET1E,,,,,,,,,,,,,,,,-0.00782787459765693,
IL24,,,,,,,,,,,,-0.04516244970404618,-0.03460678573406291,,,,-0.00832061200701624
SORBS1,-0.004789010221584092,-0.028184832313455588,-0.0421356356116607,-0.06989580650142506,-0.012665097026044018,-0.013070480177200557,-0.05395350103651863,-0.05780496330257474,0.07792701276338038,-0.03531466845690985,-0.0413054408870471,0.020100287590949503,0.03582776811023395,-0.0374461500955946,0.001752914123350925,-0.09698991621096464,-0.009185495085639
DLL1,0.12812695922567563,0.042287733006176234,0.01625144143742381,-0.046319774022005385,0.09233234251480056,0.04483886460917211,0.03644316824472377,0.13633183721513617,0.0883835076984651,0.10895297201533957,-0.007591460237577546,0.09452030210574969,0.17312727984978024,3.714838429575145e-05,-0.018546638027218933,0.19551561163739775,0.05230529841318513
TLN1,-0.05065282977556252,0.17150792509147522,0.07740946412899766,0.004317731234260328,0.06519998023009482,0.08999727866378274,0.023783991986926534,0.13489536660266957,0.050778241147797255,-0.09899843915663488,0.04047198193412681,0.004331824250423596,0.019961556632771,0.07564254748173857,0.16522954132548,0.15140991302235582,0.07607678082844865
COL2A1,0.034391010203623895,0.08389427042523051,,,0.004933703269862906,-0.028672816747081963,-0.01142784454038692,,,,,0.010921289304816707,-0.025475168846614233,,0.02343468198072062,0.08772119159241532,0.10539601984403882
SHH,,,,-0.018846318243512586,0.10306352908198589,0.04399299541957658,-0.010906651365366232,0.08800642108550841,0.012968332116110043,,,-0.06821590782077822,-0.057312253035003,0.022272133247346376,0.00014880450950273795,-0.004852775926077809,0.1533052975836472
