,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
MFNG,-0.004036821756156858,0.04084772925222236,0.010401784765330477,0.03573534572428994,0.03413927631852687,0.01623601891929853,-0.11372556744847163,-0.17856641190108186,0.0279107081122222,0.025185982343691335,-0.1378523217892278,0.010702436992463963,0.0369979206182864,0.017710424332448238,0.018586373250442736,0.005542673734854174,0.05373490439886213,0.05466218667245459,0.07649565023517078
ICAM1,0.0007686149724916048,-0.12862063560414483,-0.05058156039546725,0.028775192905104777,0.029925604588971023,-0.11705881096268163,-0.03875861833076553,-0.2206421211365586,-0.10289900223641117,-0.025296797349774594,-0.09704821167024477,-0.022665591974282216,0.0293309911191807,-0.007791096202431167,0.08208817999399577,-0.011022445758834617,-0.04485763185189267,-0.07009637695940438,-0.12056254717526452
PROS1,0.08820664615988576,-0.107142179235446,-0.05005073047705696,0.0622144728450803,-0.03580854898213067,-0.13822308899646435,-0.08944192609882605,-0.26879573225533987,-0.10379947740862636,-0.0341050724661388,-0.11252324748545867,-0.00033300973950680784,0.013896720606439221,0.09247960830795761,-0.026992488415861327,0.013836179619419915,0.04238875346899943,-0.06791306213444252,-0.0025457213052147063
CLCF1,0.013085610694987667,-0.0979554452761968,-0.04243949037454658,0.04549081302436241,0.05464632463383158,-0.13534398747111953,-0.024273383960112086,-0.01545676042474643,-0.08497675513053878,0.017211961201011056,-0.12194225914794037,-0.05293111859791293,0.13341761371286137,0.10653779649555062,-0.02335185323426948,0.022293731844998978,0.0066643316908672106,-0.07662846800248682,
PSAP,-0.046264986203943696,0.1903555300986957,-0.12675867442526068,-0.01052626736153067,0.023748641733790897,-0.048861347801668426,0.17780599322712412,0.1442340939107351,0.12291628060917181,-0.04331642724051631,-0.08559503590054303,0.307362057524659,0.004829037187749834,0.04583603821294984,-0.002153203638022929,-0.00023773136206645012,0.039826681790802315,0.07702372569019816,-0.13244421275951243
EFEMP1,0.05873714411880359,-0.19935819313903472,-0.12509441508323374,0.055881356418500235,-0.0460087290997994,-0.23238592081692874,-0.1315845397783246,-0.27249599381069234,0.047240119372026164,-0.019717916727623467,-0.32197086276124515,-0.16611106589446073,0.012452992330032461,0.03171994314233456,0.051804502149318095,0.07704494988026012,0.052933165641177664,-0.12849266701616374,-0.12371834793867847
C1QTNF1,0.036550126363869784,-0.2377440090712312,-0.015290691317681699,0.00038013399521051215,0.00842694803072379,0.025276983829869145,0.03331957257469764,-0.15709651502473349,-0.06542692658327305,0.013228883582186175,0.034241469951496524,-0.09117557645911904,-0.03207074142772858,-0.08467445118601542,-0.014405095309061759,-0.0017675598012304237,-0.12000605582514622,-0.11575685229714122,0.08876675284354772
ALB,-0.02537318273384003,-0.004918104062264015,0.018540070154319667,-0.01774880418497961,0.013232041510279537,-0.025162559797520703,-0.06308033490297803,0.09352196270560682,0.008196930142366539,0.024093398233317888,-0.1436682032890975,-0.06202776377572024,0.06929780897912687,0.036417961371530305,0.03783664174627466,0.061823820889521874,-0.04623464704204301,-0.01992843729500627,-0.010586882043742068
EFNA3,0.026899185651209925,0.09941594286222824,0.053808102959578434,-0.02271431224077877,0.03762167394544697,0.0045179778842588956,0.15620439028268862,0.36573480893238713,0.08115968588683284,-0.005683412339523026,0.2707855583949247,0.014623232260246666,0.07567531482436328,-0.01279834696730513,-0.043032356994864324,0.10913618877159666,-0.018479093907806207,0.15539117572573471,0.218437417758922
DRAXIN,0.04286038730869549,0.13409602185966346,0.04622554807301548,0.03183268792784911,-0.01269942738812614,0.057600365790378937,-0.06846065156249244,-0.21152592476972976,-0.1348680593838095,0.07854373285169408,0.01040954647045393,-0.08345223551493373,0.12395416410608098,-0.017598446667536627,0.026869656391984836,0.009008536704700941,0.08356384781402446,0.04557175776394931,0.03192476845772971
RAET1L,,,0.028915627839357645,,,,,,,0.04332467636689548,,,,,,,,,
NPTX2,0.02340703025814852,0.27471849838308104,0.09845193155139649,0.06578613835025825,0.12246428268391876,0.15521030579148737,0.2696493982422374,0.43472273611660134,0.2440097717256471,0.06753287726781805,-0.15399315445642006,-0.07710360716485418,-0.10577435092325957,-0.014907658411900136,0.052001724866654254,0.12026729419558234,0.1738161279291887,0.13142498641774722,0.15811854870586253
FGF11,0.02019857173941376,-0.20623723062157182,0.025657747003460483,0.05326907112283677,-0.010474656737289935,-0.052561089326994555,-0.12879210253793996,-0.19194417189710347,-0.10297633891784659,-0.023766480254187212,-0.009462786381514503,-0.13146082214703547,0.019379690702107984,-0.0025663839780812716,-0.02375276136650665,-0.021014440098386288,-0.09767687361288856,-0.05591340011860482,-0.016968187375091655
CD59,0.02332528523756938,0.09985472308705617,0.016959171749011313,0.025867364853545606,-0.06628595499803207,0.08699122797114212,0.13587304649466603,0.1989780839404834,0.059258355504791936,0.014271041564295378,-0.09504774342121647,0.22586625619541925,-0.0075552285473593425,-0.026460077933167285,0.0026211801765285026,-0.020790186449792664,0.1314851870285367,0.15632028292780226,0.10597588007044798
COL9A2,0.028928059118178005,-0.00475501714607916,0.10797804084867474,0.024411535212931663,0.05455692318704136,0.03419530131161671,-0.05370227090122779,-0.2030286194351897,0.03348733601181837,0.02943956970049624,-0.09829223080518745,-0.06959458899778616,0.04797536640600926,0.02234210658697201,0.019893708485303415,0.011468166003526556,0.0284392427874416,0.07881048536708087,-0.0782719906599677
DLL3,-0.043188717010680104,0.2818186064871729,0.1738776793300382,-0.010908734511368662,-0.03975186668990673,0.06072406735590576,-0.10283632582464397,-0.07063446698419391,0.08302000336651602,0.06521823690608582,0.2907007100129094,0.04061400821638777,-0.07450407935413267,-0.035705717503430684,0.0011060821237905835,-0.055568783071871665,-0.045176607134999734,0.045397777849171324,-0.001989093375008851
FGF5,,,,,,,,0.06566422663607255,,,0.043969097896043606,,,,,,0.009109027847416871,-0.022608292294862248,
LIN7C,0.0028504448324811827,0.04799974794930481,0.0011204314907000159,-0.00036131047240405093,0.0021674385410053237,0.01639643605804327,-0.028214282461609785,-0.031084793207325944,-0.02483353783512947,-0.013729698013600349,0.08938491105146006,0.08829220743261211,0.05496028817863606,0.007610161329585912,0.01617700451457466,0.10559912713323026,0.04725700420250529,0.035870368179037354,0.008944408188330864
GDF7,0.009735729665972106,0.04306973190188701,0.03854734870658777,-0.04500564664554831,0.06690093729727345,,-0.04453715674228185,-0.03741602290921773,0.01866095304908726,0.03908635309165369,0.1103601083234128,,,0.04461256162008939,-0.0379162054168264,,0.02108512739313604,0.031055470814046797,
PSPN,-0.026753652027159052,0.032023044271526156,0.014460551906565302,-0.01702621309353443,-0.004062602114330872,0.05173922471558901,0.02623981495806353,0.033706778250915136,-0.032036541212400085,0.031204514668530473,0.0017344998840417838,0.03246649876146312,-0.00998624165696099,-0.043092528386269494,-0.001409826774717448,0.051933725809212655,0.051141283154327914,0.061350343193863725,0.19780818783119877
ANGPT1,-0.011959262555096516,0.07150002739683531,-0.044086600589992676,0.04557262112571851,-0.02433165918791,0.0946380149004853,-0.03760337538995121,-0.19975103960185528,0.07195769672539386,-0.04155090362960424,-0.030939399212221493,-0.012862252270598565,0.10481794677895113,-0.038490744749442585,-0.018755072994871204,0.03904477644770299,0.041651162846476436,0.07578679772250699,0.03378198468402167
PNOC,0.24332815115599857,0.3347814306685361,0.0984786142695339,-0.003295975409367255,0.10686136195085125,0.24811846166380402,0.17645976922054948,0.3689249590276886,0.25386538434860884,0.08508270036613763,0.21089134480172417,0.2452327341171766,,,,-0.06636092223997656,-0.011462226064106386,0.1223694386671692,0.2045151803140181
L1CAM,0.09621913711212726,0.44654640484441765,0.07571170802575192,-0.04768038175946346,0.05054614497127253,0.0045931325468483684,0.12213877106699862,0.32275484303104046,0.14215023025463963,0.08718515647323322,0.21162724865408072,0.35482678731758355,0.10444888454920405,-0.06307319305608997,-0.037043987658335116,0.24937072703218927,-0.03250916076567172,0.21268682768026992,0.1788049541326003
APOA1,-0.02428054007013204,-0.055151410872493624,0.03938212552167474,0.023270890734908987,0.0015775611630679236,0.04851348223906639,-0.008839900167736907,-0.026642427529662067,0.0219202252556715,-0.02013317883067416,0.06326017688793358,0.0393566059117774,-0.061735661673916656,-0.03198132725416852,0.0313488160734455,,0.007899227813193703,-0.012496833863007836,0.031739956187483695
PSEN1,-0.037358221171246236,0.039584548746500164,-0.0027287888293538107,0.06596364377536747,0.016679754036414328,0.06323803739071707,-0.026354153698850424,-0.12227973749457549,-0.0231874451679195,-0.0432016483801303,-0.14627274557848685,-0.08195719206783221,0.021452324601301552,-0.0683348939937718,-0.10282666573870437,-0.08093343459877272,0.019176567896879892,-0.04335161270813235,-0.03784676086650044
CALM2,-0.0036349625658479976,0.29533530450312584,0.1302657076529445,0.036450830588948366,0.015353955496929778,0.2130425476869904,0.24083867331659145,0.364120783788177,0.23504292224510334,0.10191464622788131,0.4032355507567384,0.3184665442569315,0.07988880674706406,0.0174624171514102,-0.01853496666976751,-0.0003260675687158211,-0.13640548191859458,0.1620816093758185,0.1395335066275984
CLEC2B,0.01673426247666043,-0.12347472476823602,-0.11144363258789847,0.03987479752179125,0.014098738950241189,-0.05606401544914443,-0.016925872710500344,-0.2071597532024073,-0.044923069754420474,0.0134445595923926,-0.10121874614016622,0.014425623896205081,-0.005640392425640142,-0.022470679418841406,0.03057551678394892,-0.022169496414792392,0.09653798204561065,0.015879913092816438,-0.050046917409689404
NTNG1,-0.023020435776616898,0.2609153763892964,0.05533210120739053,-0.020993672632705792,-0.0038621587624638994,0.04161838556851378,0.061365765567584794,-0.024558406121198355,-0.01788544613048008,-0.011125168332868108,0.023056424202504103,0.16167982548028678,0.05923245357324939,-0.028088934598084127,-0.01821983682856455,-0.007888913807542784,-0.03079086115666007,0.02870964981637135,0.04434344822632529
LRIG1,0.029656824467360277,-0.08927953211378771,0.08184530952095599,0.030494967421948467,-0.011705276652376155,-0.038157718233632544,-0.141612713187062,-0.30026309256084116,-0.0833235606546626,-0.0249940261620729,-0.11426364513953462,-0.1649202854347964,0.06516058778070749,0.0011004461150680316,-0.06265553947686466,-0.029127085689130625,-0.10818264400382285,0.016229095438396506,-0.08353545829098859
CPAMD8,-0.015360986073806237,,0.07376115913911535,,-0.026359286048173107,0.0027512542675279614,0.015524530978600442,-0.0024131390207357876,0.03796657432345189,-0.010017176706212763,-0.007466976791521831,0.0859219658468076,-0.03195347022611114,0.09322866884005915,0.08340630929093273,-0.008364773685468861,0.05668373853886365,0.06332431923513049,-0.032453175551125805
GHRL,-0.005516713211619928,,-0.014679706463132408,-0.005239383896415777,0.03701037181110296,0.06191524067949203,0.10255480804310083,0.030984920808109336,-0.029655358547738056,-0.03687503003769021,-0.04332854757333362,0.011797098911081296,-0.04305154121472023,0.05221121909021697,0.022930933700170856,,0.05647966680025909,-0.06299720661694093,
NPY,-0.022535166081198425,0.2624695790143598,0.0938194968933134,0.11249695788344329,0.015360325658710731,0.03379926433168905,0.13770503186049218,0.3347825586311429,0.07355904392594236,0.020949812135807138,0.096687665344452,0.15778440633317925,-0.03731473366058549,-0.009677836129059805,-0.04701102039989913,0.022959544043768466,0.02183927206582644,0.078422476432961,-0.01607423062577321
MMP2,0.07008562079351562,0.0650834305859376,0.052707631888051776,-0.05520716093144822,0.007965530460573581,0.0671384294200883,-0.07826557014416213,-0.2765458436869714,-0.012214408863932935,-0.003224606445588699,-0.09757684410703223,-0.22760394463046704,-0.047666124233299904,-0.029060363762861294,-0.06814123261810268,0.050351975591657,0.16663521157180236,0.020890217367875774,0.08157124544562465
LHB,,,,,-0.009873124402427184,,,,,,,,,,,,,,
PPY,,,0.025110751104207858,,0.01909520076073893,,,,-0.006197239412723157,,,,,,,,-0.034675839251775156,-0.033194146378457905,
ALKAL2,-0.023003203047326205,-0.033557163991363256,0.027318590281162104,-0.02699951732351279,-0.010088033219363305,,0.07223542557332834,0.04889013881284956,0.02676064204781914,-0.0013055634416593092,-0.18076184395603206,-0.07392709727980006,-0.018526320602776567,-0.04515092256269094,-0.02873795169745011,,-0.030184615986235033,-0.04986879442791193,-0.03555646964586911
CSF1,0.029832718839402087,-0.2124072437300168,-0.07964940960264692,0.014417409936070928,-0.06118241012106365,-0.1809798826989981,-0.13142384675396673,-0.23520852726453,-0.08819750303243196,-0.056853540804178176,-0.1078367277620943,-0.14598936354249864,0.03684088097058676,-0.05473264094829705,0.01157337230907641,-0.016675751361949657,-0.07392672073100107,-0.055542918847987316,-0.0761813748185582
SEMA4C,0.07361561780488018,0.06760898111357963,0.019926632255001017,0.005447094131962235,0.012434342518413409,0.013819570674156133,-0.06129018917656593,-0.0008882854298805843,0.022440946605198377,-0.015988467025855158,-0.0893433702476213,-0.07754254236827035,0.018348237822548942,0.0632200824583305,0.017640478178584905,0.11907709430144606,0.11785338050723904,0.08337006064515924,-0.0608673288373796
BMP8A,,,,,,,,,,,,,,,,,0.04322916122999498,,
ICAM2,0.006494010662356105,0.1807508548863924,0.05503654084973326,0.038891012497120944,-0.023355261870594557,0.07866726038767001,0.028647308813037915,-0.12414789084971557,-0.04316449675248943,-0.0037347135883265036,0.08058247634824724,0.022057386272242793,-0.01576221316567589,-0.005508770182671739,0.09010641852409645,0.019600139533114493,0.1905337090269438,0.1306204631869759,0.04453761321907765
SYTL3,-0.030928993582982307,-0.03378503086506245,-0.03822871292567177,-0.015772446799081217,0.01537912975268119,-0.03569679825598637,0.06827516627343437,-0.16337766793383077,-0.02233541731146405,-0.03401051242842802,-0.08464108100073447,-0.07198410957025583,0.09119056378794889,-0.047605006399516335,0.05341006829368764,0.12915480411080363,0.017058484856556047,0.012900832037090198,
IL1A,0.11633271451849175,0.022864813700372414,-0.0510572521263514,0.026959997639320606,0.01587607955876747,-0.025946398127965276,-0.050762185391464515,-0.08513733426521194,-0.0715576643286524,-0.07574355907370017,-0.07838012796261437,-0.04086207545151292,-0.06976883565279712,0.014272845330258296,-0.044869689651237145,0.0760549958310541,-0.006970101533577876,-0.03748082910248517,-0.06389512474950476
HLA-G,,0.001856745285063944,-0.04674522235075389,,-0.012362797033774327,,0.07141944280513232,,,,,,,,,,,,
PGF,0.035538118020471486,-0.11792028290122997,0.011195285229750445,0.023860340160742465,-0.026339202625248706,-0.0033268559500508796,-0.040853852341712446,-0.22402992825364287,-0.07695791791035167,-0.0007344655419386088,0.040747347627817544,-0.09218753347674119,-0.02226424558504626,-0.026163785263635952,0.07321242414702858,-0.053266470264022966,0.24366409566662545,0.12628082275898414,0.0689196425031078
LGALS8,0.04730135537624459,0.04683701494373841,-0.03362474811951431,-0.046687932883769254,0.00195820708295191,0.019489770596283432,0.02060601356042388,-0.0007566088974602086,0.07010442392959358,0.04716672535668894,0.10705445178106864,0.14685688719376525,0.021644718459020766,-0.016797160638422876,0.005672136611431645,0.08243845561878446,0.01616442760098934,0.05298585236388182,0.12265421787088136
DKK3,-0.017875462918426618,0.29034666357112227,0.13291221349819657,-0.005346748086661132,-0.018549812218309716,0.22427524908137483,0.25895418419799576,0.38956163099202235,0.11600520790193868,0.09664061077369525,0.45740521231531883,0.3496662760018346,-0.03224912589259239,0.03470678101974595,0.048913853140943646,0.06409536619382607,0.11885719072747433,0.2602191534126375,0.21512059103348502
COL16A1,0.03868345826002699,-0.013636326497208303,0.12197280940721586,0.015534742552972304,-0.0142114049771825,-0.012377266104404894,-0.019760629794628722,-0.11431277574764745,-0.030100562511769794,-0.060833611428173506,0.051203230050730186,-0.2567419651745545,0.0331953192562104,0.08938220641511117,-0.06549606661386115,-0.061133628513530526,0.1352628878814798,0.04436947569514992,-0.03921852885702346
TPH1,-0.02861671345739469,-0.03419218517550708,-0.0196305813776622,,-0.02207752172447468,-0.014807373164479127,-0.021784439294142255,-0.050876751597856124,-0.051392607003708624,,,0.008150001355624176,,,0.0108003389191122,,0.05707258042287695,-0.03183553739844949,-0.030038783735056467
TNC,0.0899555494642701,-0.2593347852948988,-0.10130343006666796,-0.005142027800407804,0.023512930703367994,-0.22932710501745554,-0.22953053058186645,-0.3455045626916669,-0.21657350079376875,-0.012661532873769983,-0.30219731718301757,-0.26877991664834233,0.06912975297563552,0.017473403032747307,-0.04914690938708877,0.04708953319912034,0.05840297991060095,-0.09132957178419214,-0.22331399111184455
TNFSF9,0.04479457939275339,0.41905554056397143,0.016495439043233633,0.06925146966236007,0.04349703716560036,0.0703268226087185,-0.0016367906299107028,0.21216101665363526,0.02704435127416916,0.0032379151584209748,0.05996610536360422,0.03685259597685251,,0.02541230937846877,0.024162814303382657,0.034028237960588535,-0.014736613589505884,0.07741307292124028,0.04784776170753424
C4A,,,,0.02538675395461149,0.005833342601945536,,,,0.021093861613453082,,-0.035472807023720535,-0.030329658039623026,,,0.017162939084831474,-0.025290120761081995,-0.04102131567243639,,
CNTN2,0.046396423198176134,0.1911007160804888,0.057017953026437425,0.056892468632390066,-0.005363128854106308,0.1331344602991231,-0.12921596492145632,-0.15323936240059488,0.0005599617488785412,0.0008163005017667026,-0.3280721081221242,0.022788180153471393,-0.013044315431334438,0.053785432819429074,0.016484108321658208,0.004024647015129692,-0.004475906375155313,0.2279242644390262,-0.20561581271431587
F7,,,-0.0006900478085105602,,,,-0.006338403543751863,-0.002078862270601673,,,,,,,,,,0.037291436396741734,
LUM,-0.00041873868704255624,-0.04052970559790569,0.017543533236025415,0.03992549418755117,-0.004188362164877413,0.05195335129585493,0.010382695712277677,-0.24616785506967523,-0.01765177599951114,-0.030502078038577938,-0.061329532354340216,0.009605949650272878,-0.00406230200439525,-0.020696549098649267,0.03529101735145596,0.12019598311483838,0.18641143128393603,0.028626481998708986,
IZUMO1,0.11491535450026263,,,,,,,,,,,,,,,,,,
BTC,,,-0.02962843235940102,0.05194555718800087,0.05331902324377401,-0.0011155466177061727,,,,0.0190060983638517,-0.013041586744117999,,,,-0.007554574052235648,,0.08590118456554718,0.09861261561347529,
APOC1,-0.04219878197643591,0.1076766862732317,-0.023974941050272907,-0.00938129708087618,0.11343787036833175,0.17646236748523955,-0.218110762527248,-0.3701468208130456,0.02373270889176317,-0.0457521109021898,-0.4139203837460538,-0.19622282774636213,0.05272706061133786,0.0675544375928509,-0.04174877477879032,0.016064839562647357,-0.04022761164295646,-0.10591835001931227,-0.20842965210665493
PKM,0.10071835875824146,-0.18917091212254916,-0.06560058909219976,0.026054464258687737,-0.048581695891021445,-0.14598339137107733,0.05829486992013887,0.0032720727358742916,-0.08019208811964369,0.019645601175500602,0.32063622897412225,-0.19019373333705736,0.04711438472842166,-0.04182214063665412,-0.04153286104445448,0.07702698062440956,-0.07672580342112556,-0.11659133001329777,0.09543273466482169
TNF,,0.03489463534222741,-0.012341794020486362,0.06138245066130166,0.0397586925615806,0.009653589498627595,-0.07217208291928576,-0.0682651091152837,-0.06057299820785359,0.0887603482581186,-0.08888983116046204,-0.07204664114727913,-0.00892381079882026,-0.04029911832809985,,,0.01613986068538831,0.014501914115492377,-0.062281071452893605
GNAS,0.07961386020225722,0.2717269059110469,0.08273471526593443,0.010438210827525439,0.01836937855455746,0.24185657553554088,0.23443078222902047,0.4022271362828366,0.11938675916473608,0.04188701455410696,0.424289854486635,-0.24280228875866514,0.040678800659880505,0.03493704708722505,-0.026396992410683214,0.09871126848499459,-0.05300843760810724,0.19098420893043136,0.31012945133275616
BMP8B,0.01933859544241003,-0.0020362292160250356,0.06958518160758967,0.016270579554257293,-0.0351518738210441,-0.06445219224704037,-0.12289620495374624,-0.059159071288506164,-0.015035267332308118,-0.03579600389761951,-0.12062337996286514,-0.03903838548460319,-0.009619936338801652,0.02729199640862559,0.05560496840644491,0.0632489080665736,0.27703135358297226,0.11311947782565941,0.04259859417244416
LIPH,,-0.03512571912513806,-0.007334286779840096,,-0.026014099111326693,,,,-0.001687208096527437,,,,,,,,-0.023185422928133723,-0.055019778131471145,
CCL28,,-0.025673313216709015,-0.0340350147185429,,,,0.04894358527971782,,0.04546105771014303,-0.028927654172125932,-0.0328259963446948,-0.02736256758079344,,,-0.021850914621380793,,-0.028497061261573378,-0.05305748368584393,
PTPN11,0.016044111877116185,-0.04109285603176172,0.05389427451868811,0.039562051685262015,0.01538066314086964,-0.0074836608606329855,0.010876415252763715,-0.0998864195166156,-0.08166443452422818,0.009834197472953114,-0.10576983361021541,-0.04901408910022571,0.007298459784503434,0.01816120302452496,0.06352600436102539,-0.01144512961111041,-0.0506243765949369,0.009908440550335101,-0.05898950699818418
ADAM12,-0.06128123917821176,-0.07239639615542146,-0.039867002837542784,0.060565565006637664,0.036979008960614373,0.0475296680008969,0.021830986427250947,-0.16896691986790302,-0.10888071422122221,0.01407396622467489,0.055431317055759405,-0.08445890649616099,0.0012102390972940718,0.007350069560988742,0.036697239093771636,-0.007977404968642727,0.15424907505185825,0.05651550664413258,
EPO,,-0.05137559381627885,-0.014761000597074742,,0.00887715671317155,-0.028025009206089028,,,-0.022498689262806973,,,-0.013439744906505107,,-0.03289056893016358,,,-0.030304256320145405,,
EDN3,0.042895397327276416,-0.03543212036908796,-0.01822422070625944,-0.012329566616551947,-0.008527473722175926,0.06609583167490037,0.029287078223849277,-0.013758895512794411,-0.054187228773795615,-0.015145260894151564,0.08714364831322444,0.0649078286014104,,-0.025203796073607985,-0.0018706062458854846,,0.03427593616619369,0.0011256498650184217,0.15554562044815892
CCL22,,,,-0.001918082215821503,,,,,0.033396582564437415,,,,,,0.012089803763572585,-0.0014846387363324466,-0.02909314022403051,,
CCL2,-0.00461594178505694,-0.20006895374464143,-0.0830498266227273,0.041834537185714775,0.008797136741568,-0.25433157260331507,-0.003606453316243492,-0.1112102531190456,-0.1075450822034798,-0.04290266594965454,-0.24990534214649948,-0.07113714064302243,0.07045475319567447,0.03477318579108828,0.009168457870152925,0.0008009872963288551,-0.013115421453847365,-0.09802873119816664,-0.13967391947165345
DSCAM,0.03786220238211133,0.04648743291479926,0.015886265464343585,0.014917278278270302,-0.010241730559821761,0.0027605091969125943,-0.06233140216377127,0.007119324054424366,0.05576933693285949,0.010420130672338337,0.1379585579225852,-0.09846486168734694,0.06008755749531623,-0.040484285900692064,-0.0109819366285883,-0.03886792649973705,-0.04130948353974412,-0.014479267813458992,0.13851016483431106
GPHA2,,,0.021302686612488075,,,,,,,,,,,,,,,,
ANG,0.023813768105834583,-0.19009252689266545,-0.05172811325568627,-0.014651755191305366,0.041843184636555675,-0.023076605000086636,0.04278689935159435,-0.16880995598366966,-0.024901637802258902,-0.05296265633579485,-0.07254973541207847,-0.14373426532415903,0.03087549034831272,0.027307750960542495,0.011664956634210204,-0.007758619719110956,-0.02102403359020696,-0.048735325098593046,
FBLN2,0.02637828397743633,-0.021857192610666626,0.04037084921745625,-0.015598596340653515,-0.018216730316904097,0.07369671196057931,0.15366092865286743,-0.030383701708711866,0.05156674843865121,-0.004178379829976405,-0.019976668257042106,0.08655399172901417,0.046740545469762376,-0.015101303023493565,-0.005992122286859837,-0.09027237624262714,-0.005358794988780833,0.02428790127601519,0.040652349638103685
VTN,,0.056546661973501264,-0.012094706458957518,,0.0011752300985734415,-0.015230473935493262,-0.021631670009819654,-0.017974671351991288,0.05367619530271791,-0.03333351632028677,,-0.015758562615412346,0.0008095585941124641,,,,0.04131197341191572,0.07202676523065465,
VEGFA,0.04358823345666404,-0.2906607195475906,-0.11996892015464722,0.009484822533250982,0.004516729975897449,-0.21064326639318365,-0.09949293695871042,-0.0687749771718287,-0.15906304923369072,0.08734733779335799,0.06338817908844276,-0.2999309249327525,0.023795231851439065,0.006403506055304489,0.02068660091531407,0.01863374946670469,-0.1583914522114404,-0.1811318900978109,0.026525265258800192
F10,,,,0.050825279832851164,,0.06683500831313262,-0.016052448536897627,-0.048827438128347354,0.08724402309728843,0.011448718841824367,0.02767257907176946,,0.07606428994971313,,-0.02346706587669549,0.057484238466762705,-0.006187511024818684,0.011185535344405367,
SERPINA1,0.042008990160507985,-0.02970006218011291,0.04520736303499887,0.011620249408539536,-0.03365812002850438,-0.07816867230459296,-0.0744125974335923,-0.263917797161147,0.010038516133887615,-0.024507722637774138,-0.26478546613021553,-0.10221234494736868,-0.06880576365521168,-0.026342132950805973,0.051088774032221916,-0.014701698002936098,0.054496200584926865,-0.03148139028868384,-0.004595560392566532
VWF,0.02346053186471666,0.15502946012378127,0.07641365838133733,0.02000152176320113,-0.05749853397124093,0.1404357292090293,-0.009017647631248878,-0.29215456538393897,-0.028484595519268862,-0.030677372835186754,-0.01293711631342199,0.1513768371928675,0.055627684450470054,0.006952643765450632,0.08170839242930815,-0.0061159272838889065,0.208148974019741,0.18383859914688255,0.06849139991885347
GDNF,,,-0.022257419216246997,,0.04125398101641187,,-0.06108914274884005,,,,,-0.03450324166743126,,0.06989138119482231,,,,,0.01394564878216311
VASP,-0.02152485914081429,-0.11946216767354814,0.0052957168236675315,-0.012070308987590069,-0.017283683652199434,-0.07098104532666034,-0.04181368121853201,-0.18940427319011358,-0.043214546186228185,0.0038482249349029852,-0.11038902311067726,-0.08835686712545965,-0.041875461510574995,0.03616851070152913,0.05057393702754736,-0.04563339494716217,0.18614380101375047,-0.0022062256938198055,0.11018152594323968
ADAM15,0.029414268074336846,-0.02642794045032597,0.023177494590141436,0.042536249517029036,-0.005405188322303962,-0.040834644270201455,-0.08617109940645207,-0.09468099739634797,-0.04588140053551946,-0.020983574915386962,-0.049273368271866194,-0.028926015416498085,-0.1150133144788811,-0.053109589163013636,0.018492776195442654,0.1128392026807874,0.09817733326860979,-0.009035040942319427,0.04063862495991176
WNT2,,0.27874409671146394,-0.00824497083378712,,,0.08179960978821646,0.04317610816726319,0.2343863413422497,,0.0648507473282155,-0.06003371285325854,0.09867873432393118,,,,,0.067319497203636,-0.014149067539456724,
CALCB,,-0.031245168590376366,,0.023005302412397302,,-0.01866304522831342,-0.0654760189815483,0.1283008067118952,,,0.03815874047741764,,,,,,,-0.020234328934770607,
OLFM2,0.009197106764065686,0.08185627909094406,0.07218388078867098,-0.03439892976137499,-0.056805392576415835,0.12935160166278126,0.015751014322223304,0.21686579146355545,0.0010884013327895077,-0.016849464708033408,0.09414852593572647,-0.015075866598371755,0.014373665400965853,0.06709430048976678,0.038546926986882335,0.03547939187241782,-0.10576446919691958,0.035792041976312805,0.10535229337008777
MFAP2,-0.04138704570640867,0.07707456653349498,0.003703622202893461,-0.03399330843777975,-0.02947402788423594,0.00965628972911805,-0.02980721973811404,-0.19751516837226565,-4.391013832529879e-05,-0.009703158193417476,-0.07207045442331164,0.04869160996053783,0.02416941211612952,0.027754300836500368,0.0665670377982985,,0.20290745117510772,0.08239765570077856,
HLA-C,0.012065433460121018,-0.16116119281644078,-0.05281913284082589,-0.00012741478104069142,-0.005725576209665144,-0.060949809223671374,-0.1018387736247449,-0.3596904425575167,0.039022774234553206,-0.04895273577481038,-0.3417135050781217,-0.25852490128298106,0.10128854957355428,-0.023138692842682208,-0.006447738375996831,-0.03057786586775444,0.1149400969267443,0.12028773085107247,-0.08732292412636587
THBS1,-0.03334236317162404,-0.09664292281804317,-0.09224307852293508,0.08272073117778246,-0.02267348011206505,-0.1461841861494739,-0.030987827367088723,-0.07540723870285386,-0.17615673849797392,0.050774255111429085,-0.06034865431986196,-0.048260923415697175,0.0009915809488754953,0.04368955890578916,-0.008258466533315604,-0.025438748194583395,0.11509178013311738,-0.019465020270233467,0.010061897109051572
HSPA4,-0.023796672314296687,0.028346487382457774,0.0009933274490643395,0.046491720724750586,0.025450152774906462,0.07567211267222353,-0.047015968233896026,-0.06782992715231603,-0.05286682440634432,-0.07538620106741478,0.1256422499136883,-0.003675389290917151,0.015901493738804645,0.03812779057853811,0.019767479898103762,0.02342379092019007,0.024950200988409815,0.15100952272172877,0.05160522911495757
