,UKF313,ZH916T1,ZH916bulk
IGFL3,,0.06883217916859892,
BMP1,-0.02039520328680839,0.06860689371566803,0.03916608783608489
NDP,0.0006491303167613339,0.05438765320940824,0.04485672717697777
TNFSF18,,-0.004279614236886974,0.14145538846544758
RTN4,0.037075343094256405,-0.020000565594026052,0.017018364882846804
HEBP1,-0.08063658056004663,0.04898701397436107,0.03588449600926411
WNT7B,-0.04210724013933278,-0.0397052661537797,0.03991768105962711
PTMA,-0.0368451524202444,0.054320829999294266,-0.015589118929045817
FASLG,,-0.016133859817261148,
CEACAM1,,0.0501211765645089,
PDAP1,-0.051854794730453825,0.0213213723890906,0.02991381411812056
QDPR,0.031041486604497886,0.002754429722188284,-0.006949259349582547
POMC,-0.021563513813983703,0.0021249370915624854,-0.015852172150978953
CCL18,-0.053119649779677244,,
CCL17,,-0.014623531775360816,
VEGFD,-0.014569181604414621,,
TNFSF13,,-0.023827824451347672,-0.02644443158509638
WNT5A,-0.013463672565882498,0.01384545665025894,-0.0027445006498838737
CXCL8,-0.061655262270359265,-0.01410588109670068,-0.06689046812062145
GRN,-0.024144206528585184,0.019143115227912937,-0.016019126719034816
MIA,-0.019758427651592973,0.09634594804090481,-0.004246189625458922
COL4A4,,0.10738740722173284,-0.029555656455248637
TAC1,,0.06827263384097788,0.049673416372343404
RARRES2,0.0019941178701981437,0.034859568113639106,0.017407252574785013
FGF7,0.01999159252988219,0.06977840995633575,-0.009530207976956504
HBEGF,-0.012725865455951231,-0.047850670249354195,-0.021722203935270037
CSF3,-0.02188766380865771,-0.015396323013412006,-0.031089168954314607
PI3,,-0.03345109498126064,-0.030633243504086808
PCSK1N,-0.022079580076721575,0.029699854661962666,0.05084407731234351
NTS,,-0.02279985492151226,
SFRP1,-0.04736230144300259,-0.022270044055243583,-0.026106269017440568
CXCL13,0.0014107103347751218,,0.09429661616870881
MICA,0.025343784283359812,0.00017815113990771983,0.03709787512548918
TG,-0.03109694982942349,-0.030025766607440486,-0.02778985863279328
ADA,-0.059858880881213154,0.06677423693359974,0.02203841040911228
LAMC3,-0.06182965234587301,0.05382320806854665,0.0406616985084934
CCL7,,-0.016133854080253175,-0.0526440925052225
NGF,-0.045698546035170956,0.020412664735214196,-0.0034246548122303096
