,MGH258,UKF243,UKF248,UKF259,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
CCL17,,,,-0.022571494558069817,,-0.028593746720226174,-0.015806278607567843,,-0.01925828738399368,,,0.1370906426768196,-0.03369275917123301,,-0.013791990118171176
VEGFD,,0.030736419168215633,0.04444438078745793,-0.025147137501524447,0.005024417151980654,-0.012049420336396444,-0.011594096510704463,0.09419862697595682,0.04423010723317671,0.007556738017106475,,,0.04597278520916124,,
TNFSF13,,,-0.01551517543279711,-0.015569311781191622,,,,,,,,-0.027681632997423305,-0.036622877300342645,-0.015179422367462229,0.015114412261824152
WNT5A,0.08187454360784589,-0.02831441015944804,0.024669466876316784,-0.006519327395948292,0.024806873320458694,0.02675892808982607,0.027817092904188427,0.08199654730861862,0.050848351942131186,-0.0017151071809601577,0.07058681509804679,0.054025428064353204,0.04927961230265181,-0.0008306096451082862,0.06529853664916102
CXCL8,,0.03972762872781568,-0.04567961257761105,0.012652839450055091,0.016446146203690393,0.0047115172446389264,-0.01079692679884416,0.054263532063902366,0.09585370273468881,0.16983024296949714,-0.038598242786035755,0.030888603142376084,-0.03850568087873816,-0.006966365331007592,0.02817586402503586
GRN,-0.0319015013322312,-0.04336726094089836,-0.025102075731883885,-0.008469764559388106,0.05903503961864775,0.018955687768624444,0.01735379961319918,-0.024854475073517915,0.033026996869872725,-0.007551942439673081,0.05684341609496862,0.0677216871769146,-0.007184720452853815,-0.033941143816501027,0.1175609209098235
MIA,-0.024095090113102763,0.09591640348126375,-0.040962454209498164,0.03425661540778814,0.01883340926710512,-0.013189406657694035,0.029179635428855398,-0.003928133760798392,0.08912600478360448,0.13906550171743065,0.04055443814985291,-0.018214840425372223,0.05931073938254049,0.012830953476822414,0.00024991281694159703
COL4A4,0.00019410703218853925,-0.03476121914169098,0.08360033608779505,0.06521812361738039,0.013623110503993759,-0.020224129429488404,-0.022151167750738814,,-0.02742005734294761,0.004842312112622812,-0.027717054908287925,-0.014910992179064641,0.03332394146540299,0.041640038210564334,0.10317980513868148
TAC1,0.08185219076108045,-0.04353571695677372,-0.022955644540776365,0.027181150452183032,-0.036877086111173255,-0.0680028910154826,0.0026811388936224534,,-0.0169354517129171,,,,,-0.02332180856837586,0.1210270348730621
RARRES2,-0.008464924357501789,-0.0005556294677694157,-0.04556577610790659,0.022397300346798998,0.09456405628045034,-0.0630900753049002,0.036260584915174775,0.09160544494150294,0.04597585504470479,-0.01904671200650834,0.06675958182852741,0.06261850752216852,0.0077011860212020875,-0.0024879508128339534,0.0005122428819143692
FGF7,-0.06075799412257853,0.0006473743185140866,,-0.040010068351876975,0.07246333846337401,0.030477458033122712,-0.045981272235342915,0.07338400645421647,0.041890435977393205,-0.036206656722537776,0.013547994863626288,0.008664448186942267,0.040872420842995534,-0.033347072265673294,-0.012662034393191674
EFNA2,,,,,,,,,,,,,-0.02218311058261883,,
HBEGF,0.02004208201853274,0.05939624823199077,0.001333052051000227,0.025559819877811512,0.07146337965269992,0.05344923136213391,-0.010096864756485845,0.07712074910825038,0.042245410753836816,0.12850048546401363,-0.0014519460244646401,0.03743617529580716,0.038670481837674534,-0.02034125489320106,0.03262622908919915
CSF3,,0.08439355730741331,,-0.026903253436051097,-0.023604603808603027,,,0.0288471386810208,,,,0.08761321381993463,-0.023065651261974327,-0.019379407221375853,-0.014520837928832723
PI3,,-0.041179815098304366,-0.021629895865139696,-0.014020117310391031,-0.02657909543553525,,,,,,,0.033822658551684655,-0.02007695797959382,0.020304990174300767,-0.03154895674387584
PCSK1N,0.032220284402329345,-0.12506416991939381,0.04833394744861002,-0.045305681658433454,0.0117180107221015,0.0930162426680613,-0.014791961745339475,-0.037094276779867576,-0.03273948048758373,-0.009179801687923659,0.04426344097288451,-0.046887013842027106,-0.014413711164004086,-0.025546156059544432,-0.05712144344687061
NTS,,,,,0.05180184857506505,-0.016779101016746185,-0.014818565243848563,,,,,-0.03365472811303124,-0.02702591070190573,-0.011912130494157049,-0.02150338089346237
SFRP1,-0.026784763881458673,0.010815102163099452,-0.00654985902530654,0.0724410032556447,0.05687584449425148,-0.038037312405609876,-0.01580627876675005,0.060888943618440425,-0.03532349298683343,0.032687354565832834,0.00803854119910939,0.04225159119077512,0.025224023377362334,0.039330017233653876,-0.021003696799063973
CXCL13,,,,,,,,0.05707239642735019,,,,0.12356185595963373,-0.03972051646413992,-0.03161184595265797,
MICA,-0.06779557457863526,-0.005310483980595197,0.02383616461916322,-0.028763354646856865,0.11468181611470601,-0.004376314432684824,0.00017146353581450806,0.09264040206552134,0.04067493938942219,0.22880900120832076,0.04079105130350256,0.01409657259100942,0.014226729597037748,-0.02421715379025273,0.04144659146219783
TG,-0.021319238245806667,-0.027710218017774124,0.1473918602048345,-0.021253487370892696,0.011905671439447119,-0.00897664595184519,-0.0114389351876174,-0.005372743625368597,0.06934564913414168,-0.027043894463124572,0.04375147994487683,-0.01916875906225415,-0.033285363405366614,0.15190083509569555,0.0592540819280262
ADA,-0.02184658984363605,-0.009792271817512186,0.029337849871915674,0.07330892709060866,0.10841681044831654,0.04677936629685919,0.012357071446546195,0.07070528820223385,0.02714933271420034,-0.023162223251332856,0.006409515785565226,0.08035135379583612,-0.004096828342733651,-0.017832581084073054,0.11857274951665926
LAMC3,-0.039457699477307075,0.021943587226934798,0.02074825199253239,-0.05901394329955601,0.034245888306571944,0.02119951428557299,-0.04865108860926592,0.00026960899304417647,0.011935102350076098,-0.02134883806191114,0.07401205982953137,0.09560963417302494,0.015050539474857957,0.022011601444989,0.09835173882881688
CCL7,,,-0.013077841854315406,-0.015366237411835793,,,,,,,,-0.02162148766377745,,,0.011722945993070019
NGF,,-0.020026910631893442,-0.022454005030183154,-0.018330336776656766,,,,0.022632009421163793,,-0.005656785653516622,0.01012420403179894,0.043719691936945936,-0.02188493225584524,-0.02233623696549872,0.09772017681279087
TNFSF15,,0.13809685547032466,,-0.0171110569111237,,,,0.004067910511438058,,-0.0602070716712866,0.11486715422741767,-0.0003675564901295472,,-0.012034279181103192,0.0009752997386968052
HMGB1,-0.08488472311007617,-0.01973341487595448,0.024617549042262262,-0.07485007571263425,0.08845781251650281,-0.026461928678248904,0.024379256029516846,0.047099580061483445,-0.02131166397819105,0.029446134277558555,-0.038060359083324134,-0.03264191877370774,0.036819151079294746,0.06572702431488585,-0.12071481554586143
ITGB3BP,-0.0053164588181813,0.035117239976196174,-0.05152332195484164,0.04493415181817641,0.08557399743135861,-0.014731258433957973,0.004049374067448798,0.009194915060361821,0.01967464598369148,0.05482245915540858,0.041039989554554186,0.009347341552417619,0.03068665904323054,0.005463349030523098,0.010702926491600736
AANAT,,0.06275172910979379,0.05180477935022138,0.0026962584989630068,0.08771469083521086,0.06156289057951789,0.07373906582718454,,0.06926254450834626,,0.008170040168450878,-0.018968145506626153,-0.016250784983757108,,-0.016099618108225404
RELN,-0.017674213724665423,-0.03453072505093336,0.025892210753159808,0.017116527556175546,-0.019389658068540733,-0.027083016543857624,-0.02504097878876834,,-0.02859952729941449,0.04751454165482305,,,,-0.014536105067922418,
IL15,0.01457268720758926,-0.035218354803887436,-0.016094860685415092,-0.031769260090221206,-0.009807673433782145,-0.026607479283484663,-0.01712957710730277,0.14588317459645883,0.03330142437704542,-0.021923438881194808,0.08614982928026568,-0.03475041972500221,-0.023116436660919327,-0.0009087139410718868,0.015119199929859608
UTS2,,,,,0.08590100557170734,,,,,,,0.0888347871445477,,,
BSG,-0.03170763201139496,0.06477369796684673,0.0433468381035048,0.07689370974708053,0.04614206378311275,0.04268000429683548,-0.024937312825383917,0.012492786680610816,0.0677183249624511,-0.04529061158933714,0.09892736635599787,0.07204879590352466,-0.008594501589559227,-0.0035820072035603334,0.022609842120441353
ADAMTS3,0.027881254482272994,-0.04295117321446285,0.0028870008626796745,-0.036641816203124795,0.09085035776387562,0.0208757128995425,0.02081067562838897,0.11948905846141727,0.06474992072380342,,0.024922909236256993,0.08220901421847172,0.06072914521028435,-0.010411606123467306,0.021753258426162814
CD34,-0.043600101385119404,-0.054206759828519004,0.019569972586461436,-0.012855341376231235,0.07720653736339331,0.0410905404465446,-0.013153204442285819,0.05094390492225255,0.007459165390372951,-0.0972910595463428,0.05739206605540728,0.019900182924006353,0.004489925381600799,-0.05027627295192887,0.04053764594433356
CCL23,,,,,0.03951617248170344,,,,,,,,,,
PLAT,-0.070339720746017,-0.0502917558006138,0.011534236973351552,0.04390051197143332,0.10786802405469241,0.08114682803173921,-0.04222791766457433,0.015367514746755661,0.05931850009158473,0.013027635898342785,0.1157550503882128,-0.04106454809086924,0.048911176121774175,0.08721341878738126,0.08688053233415262
NTF3,,,,,,,-0.02128509746875068,-0.020652545805218275,,,,0.004799291526536498,-0.06205132296296096,-0.0034661457344048905,
LTA,,,,-0.01969450054988355,,-0.0024270461410597316,,,-0.009775828072506161,,,,,,0.05497320635773425
CKLF,-0.04171298651385248,-0.015950187387044377,0.08503992396332995,0.05114765326080602,0.10954441324287761,0.016052155269301756,0.008433765224217299,0.07311962006908204,0.0634049897312393,0.09058092951885,0.06727256326354558,-0.03651658446631462,0.03436266174912082,-0.01302083588222257,-0.006130573320571185
APELA,,,,,,,,-0.03078905006554259,,,,,,,
CD24,-0.0020251455724429384,-0.005061925931079194,0.07164222422121054,-0.01685779358589785,0.04731865510342622,-0.054448373124186454,0.013819756937568397,-0.04812530807202364,-0.006151097469329609,-0.09781683305284011,-0.0023203178046041772,0.029463962397376676,0.046397804394740096,0.008616182469161623,-0.01277918850587791
HSP90AA1,0.040412146869165,-0.02321340574976691,-0.05571854569408438,0.03187885649891621,-0.09811928315653479,0.012091101673093508,0.00243777699742777,-0.03335409807532678,-0.0294602859118985,-0.1454794116455384,-0.01868462857964646,-0.05260402046670881,-0.0013547412846174798,-0.008068438328936282,-0.09722562967407541
BMP4,-0.021940591183559725,-0.04334313344806773,-0.002564674028738528,-0.045949634009985134,-0.009352828275306273,0.036882592467740366,-0.0347703767593568,-0.041516823744130536,-0.020415590319221424,0.002858076471056388,0.10142583473102038,0.04363307007041336,0.024941948834649553,0.004551204779607992,0.03968808536499737
SCGB3A1,,,0.012596466956459029,,,,-0.011122388229123077,0.11017850491896784,-0.016718312439632715,-0.012439753844012974,,0.02016161836045594,-0.04246417423667147,0.039686968674249895,0.11232332573764116
IGFBP4,0.0019085241641599291,-0.045630495465006235,0.0034317717099089087,-0.03484983461765141,0.05616187037342432,0.04714125767602979,-0.023155759797303863,-0.02100231817574039,-0.022609381010321995,-0.012159572828743267,0.012016678526769803,0.081392301696708,0.01469343682249808,-0.018203503025769903,0.1294975025644387
RSPO4,,-0.0006118822264287769,,0.08981429877897662,,0.05936938241765341,-0.011122386602222192,,0.04101694242405198,0.16886104442987157,,,,0.07028005019029748,0.002059370207052456
LEFTY2,-0.02110844900288587,0.0758016232827393,0.038323402395033686,-0.029484296284423634,0.06964400258018802,-0.024668848336459763,0.033788226149756316,-0.013538539615319287,0.01511405630351973,,0.06814034633123027,-0.01835419458642203,-0.025506591593653292,-0.022888564821469202,0.14534906458212163
PF4,,,-0.013566160266566613,-0.01340673940889844,,,,,,,,,-0.020332356657262157,,-0.02166765468893462
ANGPTL2,-0.07630082064216114,-0.042468635942088356,-0.021281761558230743,-0.03613162726556548,0.058951392648354424,0.04170591710529785,0.02483053647928721,-0.12047030586119806,0.06733005603629745,0.05429686966481586,0.004600894380218043,0.03136091170693664,0.030050354446899224,0.030119160671032874,0.06444358643029562
LRIG2,-0.01625219441684527,0.07059660616772101,-0.009114698149734871,-0.029859119626823142,0.11029369330131603,0.01613443450739423,-0.04114842535641366,0.008109614489965741,0.0032107598881254713,0.07935717912092659,0.10816305790936097,0.020321249075991952,0.04785551740728953,-0.005291748394766564,0.0041608621808737365
ICOSLG,-0.03175291190312117,0.08470628053358199,0.008350947499707405,-0.029992855862244743,0.057147087277806215,0.0015910324712876498,-0.007848403335986628,0.03335013208742022,-0.008999911158591417,-0.008941776839667353,-0.07245848590220852,0.03847894932157453,0.03299922709721049,0.010467163804383577,0.07584602758423256
WIF1,,-0.05693378955058803,-0.024410103431295356,,-0.06449996727446908,-0.022393301393977067,0.07652090811335537,,-0.014258009641652206,,,,,-0.015645714469835016,
NPPC,0.013666847758262093,0.00028906742274270917,-0.002886037905970196,0.006564979654336302,0.0064713489948738994,0.0027268080649103647,-0.015457395492864805,,0.09013127565650284,-0.007309184310891197,-0.001190832928725625,-0.03227698200034003,-0.0384701818768436,-0.01866396531810155,
LYZ,0.06996378900136907,-0.047384947220733074,-0.007203064611632104,-0.029526693660172573,0.13466929146087092,-0.03801798465979903,-0.0009767468394712975,0.10601322076888285,0.04880380866387833,-0.058606285324179525,-0.0048294211012538096,0.07695736592488081,-0.020049712263584644,0.0061270850352914625,0.08970000248587168
EREG,,,,,,,,-0.013632544342888464,,,,-0.023150348875974898,-0.02918451371499726,0.10414953629915011,-0.0064401069293735244
SPTAN1,0.033835113208538686,-0.019735162618612904,0.01574508124276994,-0.0034575040122408604,0.01791102728864639,0.004318705461053218,0.009960678779586037,0.07921172471102592,-0.024253398879605995,-0.014671848791859054,0.12711346033484358,0.013908989361530939,0.03412048172412208,0.05901168607442302,-0.020534237851006918
PTH2,,,,,,,,,,,,,,0.029304793692603054,
LIPC,-0.027295006847763315,-0.026524995483886055,0.024285227092701155,0.023767376843743155,0.10139816915917184,0.016281443901032595,,0.00022533450834484733,0.08588515414915905,-0.0004501585999046272,0.007796324803297625,,,,-0.012363092628019285
COL8A1,0.07648876961568185,0.02204141301717392,-0.017055286640204084,0.0026580453881731463,0.0668004494912952,-0.016327993517829726,-0.027132331441222776,-0.04664769797024722,0.010820594609593741,0.05042026464146779,-0.0041034098130715005,0.06794317580675983,0.012480025074958384,-0.039213848658876116,0.009357513890695831
GSTM2,-0.06095326854223079,0.06546856914820628,0.04189726109314616,-0.009300243971262813,0.04094329845252299,-0.01641639149991573,-0.032874167200194364,0.0033026582003446185,0.06438235022160592,-0.040489796631580824,0.11638834010995554,-0.02455830394553386,-0.01460177420025238,-0.015215380014807312,-0.008054877497349504
SPX,0.10204552750160527,-0.05137021969169393,0.013457768884201452,-0.024014008016809935,0.005361731939261391,-0.015956255786931217,-0.022757344242239595,,-0.019839031969289926,,0.07607111506076787,0.14085355108532147,-0.025245219643091125,-0.031491959976527414,-0.056042858162199304
MFGE8,0.02278128681111691,0.04804543041874714,-0.03219966790249552,0.03790737366433539,-0.03636286842744403,-0.008412508741946772,0.00061322533081927,0.0072177803134157986,0.019582210777735184,-0.0624944271084107,0.06370234097411298,0.07330822675224316,0.05662458681812226,0.004976637018842146,0.017332153525542956
TGFA,-0.03017548166321118,0.12801309910157233,0.03810711109313241,0.0006656726296901887,-0.0033108133112692098,0.06773085092838886,-0.011769451806220741,-0.013286910855141481,0.028279464869702148,0.03510234367858874,0.05396684244473321,0.0695895917704649,-0.00643000005150169,-0.020952254721113672,0.04905101063874328
SLIT2,-0.021940587672736104,-0.04957982226346651,-0.050302185736182364,0.11603315389007675,-0.04577965432181673,0.0005111086414688242,-0.02666200375458417,0.07003981202666894,-0.04649680014948756,-0.0007094918302807168,0.05931206186062814,-0.06108797635432133,0.021595461532872107,0.029255704202316882,0.062162782383084245
PLTP,0.011479579890525402,-0.027054154698639546,-0.03773427967702149,-0.021789720874269156,0.08526094445903536,-0.05142365763624904,0.023984909211139434,0.018649393730933533,-0.006349070178813719,-0.07518236924912516,0.02374038336076673,0.08051065623269378,-0.044074950778125864,-0.05364931669822805,0.04556900453668055
APOD,-0.0020418487168244273,-0.11238559756180576,0.00916202882209734,-0.03541381537724166,0.04263990484683731,-0.0803674345547055,0.012230827227500626,0.0268423219205333,-0.021926010386301625,0.07209636372337805,-0.10403960021429418,0.05711732902600645,0.05513559811368882,0.051082558955160194,0.02011801425080929
B2M,-0.019504312645213323,-0.12032278725448363,0.0014882353354739543,-0.030589939826563297,0.0999381316655463,-0.03294803176813088,-0.03064554154814269,0.16780621723918035,0.05945765954839518,0.03063320011106726,-0.1376007786282389,0.05131716928926901,-0.0008098189090406817,-0.021757685892797588,0.1262379209686132
OMG,-0.014656638523576791,0.020209748071392628,0.05180660009469486,-0.039744687345782584,-0.037657437776993055,-0.014819597878101205,0.001649233132427524,-0.026895837055066103,-0.03706963096882423,0.06299440247977657,-0.05766445025184245,0.029414777158405167,-0.0005077091338692918,-0.00440337270742724,0.037965815095219936
CXCL3,0.010160701552707721,0.08491544126062586,-0.012077689315857483,0.034876777966381535,-9.345484673451874e-05,0.016609684964829306,-0.011898602651136462,0.08357573739616263,0.06240124935246991,,,0.034377347650367755,-0.013876105714540656,-0.029460164122267422,0.05573759405574359
CXCL10,0.053130272535306555,-0.005578833894991871,-0.03272736917513591,0.06968663247118674,0.09646489736007557,-0.011911604274474323,-0.018074848306040725,-0.0366483332338851,0.08645140725597264,-0.04638788227840015,-0.03687911023743651,-0.002260125836039409,0.051577903582533016,-0.02299752714335434,-0.003645360008945732
RSPO3,,,-0.01776458471135743,-0.015569312292478647,0.011899873921091389,-0.003778306232206172,0.032601604762869815,,0.1691966269680223,,,-0.009031901454191851,0.04953267334384192,0.1033926542912624,-0.015441701607322906
CORT,0.0010479555416999617,-0.027429490881374873,-0.03878047326898799,-0.0004784727942011918,-0.015395837537162125,-0.0238672114472036,-0.021586163551640777,,-0.025998236382540868,,,0.10188875381001784,-0.02127677782735189,-0.027991619359112922,
NCAN,-0.01025176353579905,-0.06559338297566797,0.06766169347759993,-0.006015094581864162,0.11099267817162843,0.10626782644285955,-0.024568026728255293,,-0.04658275673244005,-0.007037811114943132,0.16369562571404322,0.0021839982395389142,0.02124922809951595,0.041504046081435673,-0.09077310904251533
PRG4,,-0.03743481487687525,-0.019667512320882256,-0.015366239806435792,-0.030287092208637654,0.024110389219335674,,,0.15338273766966964,,,-0.023681512265654615,-0.005903210833170426,0.014751223780084883,0.07852594904422742
ZG16B,,,-0.018135017693811116,-0.01783440058251834,-0.020538098985494607,-0.0050980851114760745,,0.01743872954232909,,,0.030929674156167545,,,,-0.01925414007023928
TGM2,0.001850560837474806,0.008641657365774453,0.024098840844610885,-0.02530697573786932,-0.021855913778366626,-0.03865743201232239,0.08172725204873771,-0.023273219198138025,-0.028022769592177164,0.052711285175243976,0.016669157056233515,0.11410286874698337,0.01067300050484302,0.00672663496209814,0.09565338732722893
VEGFC,-0.021319244079689204,0.01485207926681726,0.04660256591715995,-0.027386753795379904,0.0950049567034771,-0.048255686931465966,0.015205165886705547,-0.019309788294233812,0.04163823835675735,0.05531018273954571,0.011739089149122393,0.033823868694949376,-0.04263090826757955,-0.02872514261786996,-0.000766270251163773
WNT6,,-0.03406592374060443,-0.004430621468915697,-0.021253488253348767,0.023365728261165744,-0.011046687148283418,,-0.05357415602751849,0.05312873303384264,,-0.024139262882503693,0.02118169448261024,0.001350572366363924,0.010739595068569575,-0.023253331308768638
NRG4,,-0.025387134812195827,-0.012045151478619879,-0.003416997305881264,-0.016815200103851322,-0.006855328033430725,-0.05319590239797909,,0.0035567052686639976,-0.03336610362454288,,,,-0.02222530297046335,-0.015441703337969246
PMCH,,,-0.013882685300101331,0.04159498534703109,,-0.029019032848074406,,,,,,0.07824409195232265,-0.02985245758692096,0.04391066324949846,0.1496178822615715
COL9A1,-0.00839326014237524,-0.009032843199541823,0.015714884437982676,0.0385050053925136,0.11105033313372933,0.053839864517530686,-0.023560701224982043,,-0.02859953826915129,0.07555005892311764,0.011824926747219454,0.008423200806518972,0.0038674741881161976,-0.032027440129700276,0.0019394489358540532
GDF11,-0.01672878581358994,-0.008007763092590119,-0.03157447604742769,-0.029075687134100154,0.09308231964913674,0.03821169856096496,0.07749724905990875,-0.014443269791984441,-0.02904128218361633,0.10753677742512963,0.08708331728066919,0.01444339256686159,0.03464792401519888,-0.051541983077667726,0.0602007572881928
RAET1E,,,,,,,,,,,,,,,0.08056341231181695
IL24,,,,,,,,0.02190890784593891,,,,0.010145265110927306,-0.020008167567712325,,
SORBS1,0.0022299987845683478,-0.03402244530477514,-0.012328813350756864,-0.012645674672291904,-0.040094676386282425,0.051415655082910114,0.02605072035359637,0.015570312126379373,-0.015413912774744624,0.09161884523751022,0.1664771937237893,-0.0126590837682072,0.027540215747768538,0.020044159376611956,-0.027392124435093243
DLL1,0.04097431934314203,-0.0689044466690255,0.0555397293391154,0.010510674021747421,0.08399413993213128,-0.05025789964694147,0.035002326967120426,-0.030214308170155316,0.057162647143513136,0.05528678478129983,-0.004363936512928982,0.005816200931918822,0.020443830944792754,0.023430213157308376,0.005050415639567654
TLN1,-0.03951460175991088,-0.05760362328896091,-0.04353209310868124,0.03560891315257086,0.03512680980428066,0.07601004254171315,0.0030282411209905263,0.0201340139788744,0.011306049939715882,0.0072873622520639,-0.037162113584991156,0.08694224345348435,-0.018000152395169777,0.010779208612196979,0.08990238476877727
COL2A1,-0.02002422110498507,0.11134534503723777,0.019164492806053944,,-0.00018674049754580863,,,,-0.01751722434670406,,,0.13266065138133823,-0.002469668002727592,-0.02695770304364219,-0.022472894989686663
SHH,,,,-0.015968046081348965,-0.02197632263572741,0.02726447782314675,-0.012770485280621469,,-0.016718310978348132,,,0.05414771411992081,-0.026769355196298143,-0.02012026148675697,-0.014296282639658793
PON2,0.05642707751726188,-0.016641281636009624,0.05840629215270676,-0.050266734100352886,0.08280008377790711,0.03966842663311467,-0.012240537020464725,0.09566939641367449,-0.03922437792737376,0.00870924776528308,0.06868462055997815,0.03258455461925615,0.015136765140973259,-0.009173704761288239,-0.0393408272493551
ICAM5,,-0.06055109952379488,-0.03524750254659495,-0.0019449079446328579,-0.015666826548204144,-0.012878390335258501,0.03610565482627873,0.026704403456407216,0.0092755176175469,,,0.03407665079762496,0.017174411345692427,-0.04413014952838914,-0.033298177146834224
HPX,-0.022745154509778355,0.06018237930678497,0.008615975078597536,0.02394296119202739,0.03143174534933545,0.02000068476918961,-0.011122387095222385,0.02116704243366448,0.0652356660449562,-0.006517720476355748,-0.0053665301582676754,0.03901217457097709,0.026819554526913245,0.06318147696419808,0.0013854023370769237
SFRP2,,-0.03383149276912669,-0.017387023858297296,-0.0181858740317332,-0.02231098893300187,-0.01434921596415204,0.032695786408445074,0.09132698450742015,-0.03279704769772768,,-0.05158647341839334,0.050704919068663847,0.07378306697065917,0.03631682185252475,0.05940940527003757
CFC1,,,,,,0.019528512467923836,,,,,,,,,
CD70,,,-0.0317656622092657,-0.03091081146506741,,0.023189034602872263,,0.0003952232648242702,,0.0336957903275985,,0.07609872081574606,-0.017490606443262464,0.058646001919494026,-0.005875792440685698
HP,-0.014079734353210948,-0.03899665232899791,-0.01383428994626544,-0.03715436054277412,0.02126779676387313,0.02336341263067375,0.027013117180633473,,-0.04098371554374086,-0.02545518805226397,-0.02472799282276391,0.02157367226737096,0.013872311073421347,0.017914489932029334,-0.023099099268291914
CXCL2,0.008082192672322469,0.0018794620718770797,0.05600619400835954,-0.007978728631475465,0.04201651618085613,0.07972529253727886,-0.015457394283121309,0.13771256496143972,0.009820158698472912,-0.03325680694452044,,0.06046844976085769,0.05303725246822932,-0.0147094496326694,0.059047338026604675
NPPB,,,0.04590551504067015,0.016924541664454253,,0.08082769248731414,,,-0.005373748468870435,,,-0.010291032547064122,-0.028498666491689546,-0.01912556003393585,-0.01566388829046551
CCK,0.02116660022624236,-0.10165625785744149,0.0074532292420990374,0.02133512371760451,-0.07374724917422443,-0.053210917618869535,0.022256373564314598,,-0.09406165196423208,,0.037539063759473565,-0.02473555615181505,0.014186518347229345,-0.025999032050382155,-0.020320291664075205
SEMA6A,0.0433691019581072,-0.049365031719319954,0.06732048868203397,-0.018800806151138064,0.0631016196421636,0.04441711350166768,-0.037321576588404445,0.08702551471763602,0.05684691338059847,-0.028245399945040293,0.034718775152960776,0.006082734025373116,-0.005279526855309312,-0.05200207864824944,-0.015538054451124344
