,UKF243,UKF248,UKF255,UKF260,UKF266,UKF275,UKF313,ZH8811Abulk,ZH881T1,ZH916T1
RBP4,-0.03737348030504821,0.007386409320128761,-0.026417805995658086,-0.046415368077771815,-0.057486292407712095,-0.02642506387552222,0.002808564173015699,0.03783487550381968,-0.012195784869720935,-0.030076788185439587
DKK3,-0.03408862203351737,-0.014882876391866353,0.06620082374641893,-0.07139613454920879,-0.13662144834181733,-0.0041784765203479015,0.03615439908804179,-0.03583216886161748,-0.02145759352721445,0.10887877077303322
COL11A1,,0.09705134652491207,0.09690346071870613,0.0076022738511912534,0.13089523043937948,-0.020410821111246154,-0.020630383641332635,0.0023675713745480195,0.08587433129216429,-0.04739415485063333
COL5A1,0.08883126175393405,0.11842385182732709,-0.043134817113107515,0.04598451789482948,0.10250469711435953,-0.02518932846065692,-0.10655135309346309,0.02542052057236188,0.10139943541277606,0.1379439245705358
KISS1,,,,,,,,-0.022155280337475814,-0.02481725591596869,
MEGF10,-0.05054869010069918,-0.03454049806346603,0.02136186458912074,0.011769611325261862,0.05899805871690651,-0.019901564584246096,0.005472737089060641,-0.0017250126032811283,0.023749849559999984,-0.05088485313741118
CEACAM1,,-0.01812547449494506,,0.0681611968914156,,-0.016256121540248462,,-0.0187637893835166,-0.019932164004940446,-0.004561321416098877
EFEMP2,-0.01259261197015598,0.012792077826062056,-0.03035469073466634,0.07634696935425894,0.0393237769760551,0.03832080920427879,0.0175370895129887,0.022764694348611603,0.015164470076133646,-0.032757467413053236
IGF1,0.039601590369383974,-0.016180627968457786,-0.0105001134824604,-0.05160486941739071,0.0070463446543806325,0.02624222502222346,0.024664639770101186,0.04559136368281423,-0.035322229113232184,0.005205166130250663
COL6A3,0.031037590185752778,0.08581686140483659,-0.021187521341218808,0.01042722230384285,0.08178045135725186,0.01086589317273717,-0.10098429573612405,0.05772772977952359,0.11021653126841881,0.14494886992406286
RLN2,,,0.06204612545164403,0.05292816517796763,0.00956429460948359,-0.01167950230765851,,-0.014467020269730652,0.01626978107042802,0.019414991610348778
WIF1,-0.05605914696407583,-0.03560577468277672,-0.019383145327122136,0.003471114908903936,-0.08435810130105552,-0.010095673778476498,,,-0.023070045064269247,
PLAU,0.03235577143460191,0.03753178214672517,-0.043942871507397264,0.055394754435374186,0.08539302826208318,0.0013202853581105194,-0.03187489776512842,-0.02931114818301894,0.0887881739119177,0.06332757653055487
CXCL12,0.006611405744236529,0.041818709838544355,0.016102058535591844,-0.08109758314390622,-0.026155367301842126,-0.0038992446963016197,-0.019635981886246094,0.12031636028187373,0.1374300281956862,0.12019647926459621
MMP9,-0.029536794351061595,0.05908626837940907,-0.02834238337719362,0.058408639454169735,-0.007897409640978119,-0.015374944367309898,-0.021136600087037587,0.023408614562570398,0.08002210428957816,0.14335404307655092
TNFSF14,-0.02684742043897458,-0.03072854448792079,-0.032473727010634654,0.05028996227865204,,-0.02608741376619689,,0.06756357806151604,0.014239373284286747,-0.03912298209620625
HBEGF,0.005343477277330304,0.030996040692385738,0.00011169082672943896,0.11379830088704854,0.04968113386207228,0.034900110966318516,-0.009683709654929798,0.020728569055573923,0.02347578454198317,0.0005619032550217429
NUCB2,-2.910654435375705e-05,-0.021486386921542474,-0.06531360882934822,0.02195422750442386,0.04786399416051263,-0.0003083587523038283,-0.020970703743285444,-0.013532516293337356,-0.02304673519910864,0.0036728995225286665
VCAN,0.006663527976370613,0.011218875024454747,0.026383532106199828,-0.020044337841214902,0.13476991284386436,-0.03402195629082259,0.02632696777705793,-0.04541959809768718,0.03505087965058043,-0.0023083984426171484
VEGFC,-0.030531190744293474,0.05285828996809225,-0.04328861905789021,-0.033963047563972726,-0.008446800573933573,-0.011799500096463704,-0.0024789264733779902,-0.025676588945081635,0.04122794499115559,0.037213430122079644
LMAN1,0.05274866458972943,0.051738066521612315,-0.013034754684851255,0.10410538334343362,0.0760351707627533,0.038661669916365306,-0.023535237179755978,-0.011794122990670676,0.08276227121846289,-0.029968694224224796
IRAK4,0.07790848897394972,0.004900649824199085,0.023617647268945437,-0.015624597771704708,0.05153132035794983,-0.004587503110138792,0.017084604187572017,0.0244714189779896,0.020303190086265677,0.0021977947637380623
MICB,-0.05078454111412128,0.04619853436991942,-0.039242225159191464,-0.06538158540653854,-0.000900178306553281,-0.0350790655234041,-0.03557975748527158,-0.03935722083795943,0.0361018339778719,-0.02731424538032235
COL1A2,0.037713027967940606,0.06998679172535704,-0.003420958892978066,-0.009414103749311878,0.03580896286774595,0.016506850231536002,-0.08151919723033015,0.02054683371681425,0.14183627330615312,0.10860388075415572
ICOSLG,0.05367862145821138,0.0021652620521611225,0.0020628102983140913,0.014785867730739442,0.12385381820306932,0.03370980703324455,0.04907633861120095,0.0563248256304179,0.017947621202033245,0.047786040280563685
GNAS,0.01048434205109991,-0.04641185752982938,0.025669185527409585,-0.08921319383446882,-0.10700618828866335,0.03109412993238175,-0.04734461226257535,-0.032741492698856615,-0.047223089497847544,0.02709671004540568
C4B,-0.03243785828388969,,,,,-0.012095959682871025,-0.029193534103717878,,0.038155984547387556,0.025535644028862492
COL2A1,-0.02953680666278591,0.02717976721992477,,-0.019706058332271976,0.01401581261709332,,,-0.00560142984613217,-0.039749889673946714,0.1869240058059495
GSTM2,0.10751731433562593,-0.028832395785524084,0.009822143951715654,-0.03538409360051478,-0.010188891995214002,0.013755577663103544,0.03890761335450675,-0.02697622979908477,0.0003605566470376277,0.05027481943720135
NLGN1,0.007643154170986873,-0.023274164742502164,0.08498353874816028,-0.01480545203830518,0.042501370886585024,-0.048144920988791626,0.12408564998063637,-0.00589357278567418,0.020648574242288303,-0.024092743924856448
SCGB3A2,,0.06967822078192701,,,,,,-0.018053322745781662,0.045912284033844175,0.06682933208467003
LEFTY2,-0.03396477026915043,0.03896543112088977,-0.006065420211722972,-0.018984900283430705,0.03327308355280478,0.0031313397714970055,0.0020072901363613793,0.034216242008558155,0.010386880442203891,0.012408291571718473
ACE,0.003144121924205703,0.0813761126652511,0.04718277238670637,0.01241305502105384,0.02823916647859746,0.06719879770870286,0.006915737104681482,0.07141795889447965,0.10304824376534803,0.14334466233450624
RPH3A,0.015521581338609482,-0.05337059818271672,-0.031379560737082896,-0.05186481001528111,-0.027272128147744646,-0.00020690447765834758,,0.00636089591230924,-0.074393264077154,0.06862814943599818
NCAM1,0.004982669063277423,-0.09689557755018961,0.058604040639898984,-0.02964785001699494,0.003219449129915935,-0.05222697025169346,-0.0012341094829887455,-0.024922410352216998,-0.14027129827791313,-0.06837500571702247
GIP,,,,,,,0.026372552755138064,,,
EFNB2,-0.007099430147314506,0.024361792538863457,0.03187795375780396,-0.007482663816132979,0.000621493466707726,0.015867809417958234,0.0901436573910556,-0.031344281223164176,0.021446482088917054,-0.006265795300250746
ICAM5,-0.06882656514690384,0.033440750774042606,-0.031118961300798748,-0.052260354652307855,-0.0025337632567576465,-0.009584306104314126,-0.026615062849440662,0.013520444291476476,-0.04850521331850954,-0.012940363419093296
CCL5,0.017715058048819114,0.06169452364593419,,-0.011629426838654365,-0.017827790960012923,0.007691973978886235,0.049164435579692016,0.008741031774873943,0.0086672013448895,0.10069095391625153
PSPN,0.10090942680701212,0.008882905577830369,0.06582029445176361,-0.054303148414294414,0.008530333581322831,-0.015175327561719005,0.010699683931283462,0.031212309539566212,-0.0006600315140721418,-0.02052124197583363
PENK,2.6931794797148086e-05,-0.038520836769711325,,-0.045707414093328194,-0.0517509396891555,0.01993288104852928,,,0.0010647258457653105,-0.020443743805604975
EGF,0.012115090853519644,-0.013255049350650633,,0.004412100799321201,0.23132118253274295,-0.040325827109585294,-0.036186070033675036,-0.01768831829538697,0.10720127623307911,-0.04004925404912434
SERPINC1,,,,,,0.014293729283877241,,,-0.020189743363461184,
UTS2B,-0.02401549351281553,0.029301156023089685,,-0.022616443125712097,-0.01107126947608344,-0.010095673778476498,,,,0.13167658640597962
F10,,,,0.0031786487017693363,-0.020400902367982875,-0.010095674023759767,0.01490770569628844,,0.034713460860091985,0.05495073405459175
FN1,0.05242663089284824,0.11120395214667211,-0.041964971413494756,0.0603125880501155,0.019348784640874073,0.023246407815768016,-0.0944277312702268,0.019404040804817745,0.14868529803076283,0.1256878900731071
FGF2,0.06665756841596196,0.04784937330564668,0.004962607596414555,0.07574126271144294,0.011484481012318384,0.03766956475843819,0.014287261862061444,0.0029219176418695276,-0.010346301646257968,-0.04450304955230484
GDF9,0.011830338233546636,-0.008077895367591783,-0.034827487819274125,-0.044216138546015686,0.1787990714546742,0.0066851155334583445,0.053703187534933305,-0.014454721714987578,-0.021318111451554496,-0.02009379509853454
CSF1,0.015924688600502546,0.006092315881787075,-0.023484272257215055,0.05119118495785064,0.09020965477158929,-0.03572021484731821,-0.002506968026731017,-0.028709616762983104,0.003774638024543164,-0.04153391833056465
GZMB,,0.011542604105758395,0.033160019705317505,-0.030880341865366406,-0.024365631931948954,-0.022920364570020602,0.05637847793566395,0.015855704609564612,-0.04275614999505056,0.11364058875745733
WNT11,,-0.017451713214221197,,,,,-0.03410507358425318,0.0010222439960816624,-0.01860783556863948,0.1117442560102728
GDNF,,-0.0017883219843099092,0.01738755184027252,,0.06380017566046722,,0.0010089992305925292,0.028374775318779702,-0.029673207649183842,
FASLG,,,,,,,,,,-0.016311584536520252
SHBG,0.03176075957095773,0.02663758733894682,,-0.024155094542886255,-0.013102104174806905,-0.018539223945461557,,-0.023901084683305884,0.018275813135934817,0.06322525862005697
EFNA5,0.08728825563187585,-0.03136633111900229,-0.03255213304917171,-0.06792740210299274,-0.03747889456060048,0.04871843465564138,0.0358069681845179,-0.004079770226901154,0.00800828538613107,-0.017610693193192428
THBS1,0.015169886670884208,0.08343112777979629,-0.0051505808656214505,0.07832361908557285,0.09945474648676486,-0.01824784235799574,0.02715749099936641,-0.01941656063657518,0.11855231742138167,0.03996194943628032
PODXL,-0.012547055244313123,0.059402500472833235,0.04955538643130012,0.07951043889095229,0.08705080103456715,-0.047955736181190985,-0.015262118647221691,0.017957145980203395,0.043857687098594625,0.1261616048243814
LCN2,0.06828003275435024,,,,,,,0.02323068837110195,,
C5,0.10988235590749677,0.00523013216618119,-0.017327699786320122,-0.0018773756506714476,0.10220302879013153,0.007201779622113515,-0.04372261203930096,0.014885028544009377,-0.018161264818461094,0.02593001709703814
DLK1,,,,-0.018420189288283744,-0.023279245033297185,-0.022473818142341666,0.06314659979888003,,,
CXCL5,-0.00868076364199422,-0.03568424327256727,,-0.04813961465903585,-0.010371114244305332,-0.012299227497280902,-0.013616009686860133,-0.012222100840716149,-0.02772213167029642,0.005709820744382315
BCAN,0.029787985481988254,-0.09512001642416355,0.07580851136976278,-0.07918951098520734,0.14464817277589043,-0.027626290053187532,-0.02217737628087166,0.012617054374536307,0.002249190511476726,0.005730730977952533
RELN,-0.03925000893425461,-0.05609490348816738,-0.03278572954607764,-0.03019214165094674,-0.0015576392070641904,0.05513664356665889,,,0.013142247515735356,
COL4A3,-0.04448267300843329,0.012973559934740694,0.020891491584452773,-0.011458750908193165,,0.011796794268192953,,,0.024151301295052385,0.01158543583792375
GNB3,0.16278693281572432,-0.022616996015848906,0.0099573666148664,0.023973159105695422,0.09448658476604804,-0.004186953553014761,0.005827730462792024,-0.04027903022960407,0.019394708232515795,-0.005946556787063239
PYY,,,,,,0.009460523084907656,0.05297785431682136,-0.021079033047428145,,-0.028497755533331427
MSTN,-0.04180820697822414,0.041998402893838334,,0.03252902444958573,0.06064743373314249,-0.011905989284028818,,0.17432662376991329,-0.03210570773239295,-0.019221539135019006
COL18A1,0.039843199645841376,0.04788323594008374,-0.004968756828024488,-0.03334805118417508,0.08505008195550282,0.049204098767472025,-0.013798725332363216,0.02772008096700343,0.10674967534753922,0.14750665350779846
FABP5,0.02712784950757167,-0.03644545526514484,0.018373062310379943,0.02853606019109835,0.11046794378681053,-0.04427619104199655,0.020312801756756156,-0.03819052372087756,0.06510982162392397,-0.019382066232242274
TGFB3,-0.006454957272239323,-0.016562806228793015,-0.010876278539535841,-0.001302350298988182,-0.010958639597086256,-0.02830641541013775,-0.069295539409904,-0.00887699838187014,0.06596498765795712,0.13933586031940293
BSG,0.012485923348928722,0.0033014789277458984,0.06667657049450387,0.020516687467791457,0.0005564256096009289,0.053887790560429576,0.026837672166269196,0.024528378544676276,0.04629147882799774,0.07270521204952793
TDGF1,,,,,0.01639640301536879,-0.010095673603274175,,,,
BMP8A,,,,,,,,,,0.12386031588461534
S100A10,-0.020138058975407127,0.017440300157193573,-0.09097426355117985,0.1340767758272143,0.08244236023233438,0.04506581390295589,-0.04652838542511713,-0.016371801771013755,0.02295496871454247,-0.09215559953051668
PLAT,0.021611496785058745,-0.05002308583888115,0.04638478719767584,0.026307776669189306,0.0945457126753516,-0.025041612365583325,-0.014374915196989668,-0.06100241567969967,0.047988485122206145,0.021788178599261375
SFTPD,0.009006501979970596,-0.002190936163044346,,-0.02315692499963806,0.03336802821788064,0.011291680429190843,,0.039489880611792906,-0.003102776778545805,0.02176443081399624
EPO,0.019753113410685818,-0.010402195404169368,,0.09389326434678476,,-0.009207362541467557,0.07241853272949877,0.03710515435776666,0.015184524097843669,-0.016553059674468323
FGF7,-0.018293675853494524,,-0.007465507024217805,-0.027112610869843422,0.03285612309170179,-0.030680721817976164,0.004142619608085048,0.034101468992080254,0.01201891602166414,-0.013156561374393864
CGN,0.04012018936169373,-0.05287870757074488,-0.0020518056199855406,-0.02113288274862379,-0.01930536924565073,-0.011324073067600037,,-0.00629431661829596,-0.024186507156849675,-0.04663589613413774
FGF13,-0.07700191816081696,0.03430412521539211,0.0716894725549525,0.0017304663264069988,-0.07414269828014644,-0.04126672672560454,-0.03286200950474576,-0.02719876739361986,0.03405061028833937,0.09244492498355127
CXCL13,,,-0.021139510647588997,0.02901799391847006,,,0.012286409191925593,0.026509584272249177,0.0035171714422064224,
ACTR2,0.046613553258340976,-0.014056492580632046,-0.038898524305222164,0.0009915408830773454,0.06511749263911763,-0.02823175141369064,-0.04944903067095101,-0.02578931009920732,0.014060213820412459,0.0743498744734737
SLIT2,-0.0134931716604659,0.14214386737786777,0.0864878902708584,0.029427728543964502,-0.050262303077198145,-0.03366680701613899,0.03766259841153073,0.044253234937398016,-0.007792292553223888,-0.016594789823982468
LAMA5,0.0798941439140296,0.07158416702438693,0.01726955621815532,0.08009733633160755,0.011833315448853436,-0.010940284571792622,0.0855883160147295,0.02489829740826917,-0.01728130250122747,0.10831311240509996
TIMP1,0.06222387482363523,0.10553281536209776,-0.08434098823669604,0.08900317528926405,-0.0013735434066696741,0.05614744307241143,-0.055281044520687446,0.02632769359623415,0.10779462082979069,0.11878920687158617
PLTP,0.012503686864209494,-0.004665033065991441,0.009013585220826315,0.08339768529683975,0.04554302498576744,-0.004172863481121438,0.022097649747418666,0.02555474797031724,0.05627379779827967,-0.0018069456844122516
TNFSF15,0.05486854147040091,,,0.003455811219766267,-0.016932964466365923,,0.034716874495394776,-0.01945058926011892,-0.017744882380368244,0.08600504113750948
PRND,,0.07275232525581636,,,,,0.009826257579907105,,,-0.02121832998283516
NPW,-0.03620633842515782,,0.07808441957731213,-0.014449608134563327,0.03326089327135682,-0.012399692143451399,0.018526813021578308,-0.007389629109728156,-0.01856871332571346,0.029792510837978542
SHANK1,,0.00785940848963828,,,-0.010371118183553614,-0.013082781574372725,,0.0037991736553920586,0.01047797713526193,-0.02951077683111625
PTHLH,0.017685178863717066,0.060996855548314535,0.07967462061457335,-0.00481364208349322,-0.005491175805638251,-0.03270027394768973,-0.03472779283059561,-0.003009059491115365,-0.00394467017428866,0.0018637148997146951
SYK,0.0016828569400488757,0.036614518021615645,0.0375213867538379,-0.01747290775231842,0.08678536704413123,-0.04533931967401084,0.008383394150572905,0.001372981997079562,0.026082410000655202,0.05601175630677713
FARP2,0.04182639701189709,-0.035826006475019344,0.0528750174917224,0.016463422962232743,0.10202240590813878,0.017578075112623822,0.0503106662375219,-0.013861288234590074,0.052069712511341126,0.02693319379648327
P4HB,-0.0018367523143742318,0.1305133192312051,0.0011289145377437546,0.08978208247294729,0.11445130751453836,0.06150245711014533,-0.04963388315033204,0.020795016192454115,0.058128495437713174,0.07930578800434311
TAC3,-0.026354259890642998,-0.03539158755344813,0.024636880035294788,-0.021596718738557435,-0.032750284349448225,0.032227394814310265,,-0.02402374323541372,-0.014889102683598466,0.017189635342841462
C1QA,0.0278087249076243,0.006232609237864335,0.011777650407081817,-0.046739792026775986,0.055563107296337975,-0.044383233892863375,0.011336721581973906,-0.03918046025382208,0.12235416942443471,0.016141162806968905
EDN3,0.018382916081025925,0.0870831197751461,0.07785333678415703,-0.014978875101147072,-0.014613875040627219,-0.014270957833652401,,0.004699896910112314,-0.03729406922046447,0.06959539366305109
AANAT,0.015932686934885216,0.06985786483622734,,-0.023156932960498935,,-0.011679504184530705,,0.07993887218081389,,-0.01725833053138491
GDF15,0.051109836926334196,0.01901151764835526,-0.02516645564433059,0.044400227187921554,-0.01307738959870144,0.0732003962641694,0.025803582307065875,0.0177177244967076,-0.0029178301695453666,0.0529643821278492
LRPAP1,0.04832632288843482,-0.08020180979086566,0.053912005221109824,0.06898314215933561,-0.047635511121199584,-0.01497101749973501,0.08217279063823578,0.006267206725524381,-0.0073493059185700035,0.034469040908008244
LAMA3,0.023532199374028787,0.08603571933092626,0.04289268463368294,0.0011786584429203453,-0.008816311932743863,-0.021045275816125343,0.08285163430269671,,-0.021912976963198248,-0.004327887798680716
VCL,0.02395825924767149,0.052143723611978575,0.0028596710933011167,0.07473249681814198,0.024301427666726327,-0.009881424703832204,-0.09420761326967188,-0.01539986502087197,0.06328084369979388,0.08961227775039386
COL5A2,0.09689738602776264,0.06894662122666653,0.026798384536411108,0.13997858618693684,0.11166515651843506,-0.0036975113803384735,-0.09556693738847445,0.037550184491038016,0.11167204955479237,0.13633201250227522
DKK1,,0.02899757001172156,,0.06962083190783208,0.08235694720340016,-0.012676642402814214,,0.06804816176204213,0.04792832949207896,-0.023445358969406402
COMP,,,,,,,0.007103204007570359,,,-0.025254698308037338
POMC,-0.04904713998932378,0.11129615215042966,,-0.016380812091970173,0.03242379566875956,-0.011993118309275214,-0.03725754045782129,-0.004811657400246224,0.035570963262609646,-0.01198941214826284
CCL13,,,,,,,-0.0422942111722865,-0.014687675258134608,0.034024011508466366,
CD34,0.025543541382190442,0.0388783166459347,0.052719038448544336,-0.0014296130876545322,-0.018530121359503417,0.002233764869470738,-0.03881478964690978,0.03060905224571887,0.076290689764315,0.06204977726047136
SPON2,0.08149854758628111,0.06089751684006371,-0.04559254350367122,0.03232222898220134,-0.031038223542657686,0.01221239768505382,0.0034653207833446574,0.01753840332362465,0.12487079959543043,0.09993810755117706
THPO,,-0.032054935193378445,,,-0.020594731348547834,0.03241978889382419,,,0.15179734440143355,-0.024761581847960668
SFRP1,0.0442442252290105,0.03787924538123297,,-0.026418046492409693,0.05373743508396218,-0.018831437519398184,-0.006235435476066668,0.011027691989220165,-0.01644601636451054,0.03297057240961814
ARPC5,-0.020697473163949712,0.043909695535645735,-0.07081024730429963,0.08608304779093212,0.05073418675780232,0.030033132152650133,0.00833531297800495,-0.03161436976404866,0.02469752279499969,0.08742254000440518
VEGFB,0.04386282098980803,0.003916463870568815,-0.007351763274117941,0.027108993401762732,0.05461866937060474,0.0035281221737792734,-0.005383453078198797,-0.05525202459048753,-0.006323965502655771,-0.01518877031436244
GDF6,-0.028161872842785395,-0.031707400603102245,0.02864153361228373,,0.07917920971473001,,,0.03596458040721623,-0.03407316381411058,
LAMA4,0.057969762081626956,0.06342845601634489,-0.019459218344613866,0.10995086067888903,0.06732153534713356,-0.004381838378626122,-4.306099913235359e-05,0.022280239726204146,0.09018126509975753,0.17251144768779483
NPPC,0.020130752018887296,-0.002541524347696323,0.11326644988395258,0.011701360343760259,-0.0295074735849418,-0.01969345177518931,,0.013954431734407993,-0.05494004585585351,
HAS2,-0.01843895827736468,0.06234332963778449,-0.01318066867883886,0.042994358983398005,0.10389267488501426,0.0172263605741042,-0.05107329275797263,-0.09546822897892383,0.006180627447265806,-0.0783360476227905
JAM3,0.011332106536241627,0.011395792272659569,0.006073412551979328,-0.009184948291947104,0.024937958428158807,0.021203314468401596,-0.0030920970214229956,0.029034238826576683,0.0665068719820759,-0.004611433809036764
MEPE,-0.029198565400641353,0.020364651835355595,0.10659992239163998,-0.05226035205583773,-0.02002730396906858,-0.032492914170965746,,-0.011067940328000537,-0.03193730920311643,0.01364899949403732
ALB,-0.03512575792439217,0.05932432326274091,,0.09128860790836849,0.03682835559601454,0.031628995451938015,-0.026615071599440297,-0.006129166859502438,-0.01335480712718937,-0.025254698991116705
SAA1,0.021076844934309082,0.005831314921192184,-0.034158431770862266,0.07952939209528083,,-0.009830986251655007,0.021833191979868185,-0.013482936665616632,0.031350522682718,-0.004647471941376351
SFRP2,-0.03845521319024549,0.038963715122071224,,,0.02095145448887778,0.003982367065385122,-0.027747814866135753,-0.018863799931239645,0.1334081299492968,0.02757384993679
CHAD,,,-0.04827261741681718,-0.00827737674923208,-0.003192751855555199,,,0.06472088699163824,0.022685980761015277,
CXCL8,-0.025896844595439332,0.07755683013499298,0.01799218529178415,0.04807462418694663,-0.015504916413864473,0.05761037793047862,0.012350069758121182,0.021188699104301618,-0.05607671110329969,-0.05254194888448161
VASP,0.031682978301460246,0.037164514369616646,0.02926464254687552,0.060895866665640334,0.12830479957725158,-0.0018749469071043569,0.03533728455878873,0.007777929973042488,0.015032456802340147,0.07946948149008369
PDAP1,0.08135476647908597,-0.07954675026906918,0.06432200951436047,0.01547495049309629,0.06541558446507845,-0.013099201508657394,0.0124169749868347,-0.026692480810581305,0.02539094593563115,-0.022383961905516433
VCAM1,0.047452666703704786,0.02303489750906365,-0.047411121966659184,0.011887434954978238,0.03764161470091363,-0.0026037586992165044,0.05894702389058262,0.009292136234131448,0.01558419850601168,-0.00787705271233167
CALM3,-0.000404752413305571,-0.01953114639268997,0.026811534929205412,-0.08261045863365431,-0.10946577971901923,-0.04031469327638732,0.06588029133705961,-0.004335082459869554,-0.01358752416890282,0.06059127507108979
JAG1,0.04895432998001113,-0.042778882718490695,-0.033127072208321104,0.016696669377586845,0.046145086191063854,0.03495024444912936,-0.024887625194812697,0.0042441191891236345,0.048885758541386666,0.10191536467233654
CFH,0.0288713015559745,0.10322753758343503,0.04125161229620898,-0.04517435550390336,-0.027231787005098634,-0.0014827474275991123,0.005908659798574012,0.019348485602859074,0.10641847026943528,0.08396828960055547
VIP,-0.03737345585174439,-0.02400923246385898,,-0.04995618041531996,-0.007217638500452701,-0.024067876011297354,,,,-0.00568887475057637
IL7,-0.027451013154512875,0.03830139462872584,,-0.000769491282871787,,-0.020666529089652472,0.0739496679927432,-0.030367207505906227,-0.03670068322240233,0.01687270876391111
FGF8,,,,,-0.01474418506289138,,,-0.027228620781476413,-0.018600689824181588,
IL27,,0.009916396837517109,,-0.005859770543638516,,-0.011679503635202163,,,-0.018868668344966776,-0.029080250195997342
PROS1,0.0026707652039690056,0.08930741438428064,-0.04531778708494387,0.14044234500625657,0.08093544645917285,0.0057314759126419635,0.06536897950567871,-0.043291304489763704,-0.00676384733674841,-0.016131671443337322
TGM2,0.07238834212022896,0.09697065756222627,-0.013726869135329473,0.04416112991963309,-0.04430064073059525,-0.0426621831088895,0.04468592167925575,0.022975031386155823,0.11418142351928683,0.05755386634928011
C4A,,,,,,-0.010914865987084653,-0.02919353341916495,-0.016352021544438305,-0.02238248554594269,-0.011923332908645933
GPI,-0.011510331888030745,-0.008937990769600761,0.036114955696624214,0.08754697513667568,-0.10833593735729637,0.027631137435413504,0.012197571217234178,-0.05974592399605469,-0.05089635030436809,-0.07032792187747208
DLL1,-0.06355017660367597,-0.023440638314021715,0.028211242443249403,-0.01749125683215006,0.08366515099219335,0.0254064458451856,0.022465898579114404,0.03938967449472877,0.012644786076865486,0.0704605816751643
ANGPT4,,-0.022549997107624245,,,,,,,,
DMP1,,-0.005539695565743296,,,,,,,,
DRAXIN,0.08674628347270098,-0.02872175834730314,0.02166788467008583,-0.015577532683607589,0.12062699409753823,0.0025988412536254264,-0.0017016177441272922,-0.003930624073583956,-0.058884444658984195,0.0764399882676004
PCSK9,,,,,,,-0.015136729258346826,-0.01574722510470249,-0.018314987772074007,
NPTX2,-0.008582956561338461,-0.012189062609870403,0.016816189683449927,-0.07848661719826001,-0.10360230866793789,-0.01716803675200527,-0.018417437921168487,0.031432649037608944,0.04868477060372157,0.11645234346796883
PDYN,0.00021686168814725104,-0.051890851507771306,0.09224917579060095,-0.0775491287933777,-0.08216694791096486,-0.025994428430419318,,0.08847909799043116,-0.04066618250034041,
RIMS1,-0.050354312888328284,-0.037632948141625246,-0.030130682258028806,-0.057249772613460696,-0.053281027225111244,-0.03768680295567179,,-0.011278712547769304,0.002947013268099228,-0.024067582482119522
FGF9,-0.02479435191812965,-0.038478027224477296,0.008288686082202972,-0.0609659064548652,0.0023685223452628644,-0.03221832248548966,,0.010863981701602434,-0.08041061961449564,-0.0289355410390772
COL4A4,0.15495805821609307,-0.028017793240905725,0.05245256351460505,0.014783835965708057,0.20239006773472532,0.026951316304172256,,-0.009656858392567686,0.05819236294946461,0.01375413115590461
WNT5A,0.05450821981227865,-0.011689876122959493,-0.03814730493760968,-0.04414762743568233,0.11580662557652827,0.039145389581679645,0.029638634603414215,0.01979338608146335,-0.009063889514114836,0.0019223503217779272
F12,-0.005876999304074282,0.007211393972144225,-0.009339289785332603,-0.06333798795732966,-0.009902249355335842,0.04325304542222274,0.012260678782140925,0.03193886756950263,0.09975599960194782,0.013019680081311946
