,MGH258,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCL17,,,-0.02375667436961315,,,-0.012692519124414325,-0.016091356642892667,,,,-0.01563223811175654,0.018104882048758084,,0.01155206984083739,
VEGFD,,,-0.014979141142526738,-0.024919111530408343,0.041054894597623064,-0.01352280557902569,0.06121242980284272,0.041433261695894105,0.06269543642818892,,,0.021618658969177716,,,
TNFSF13,,,-0.01638682229008679,,,,,,,,-0.029995916938273647,-0.01883045064542257,-0.024444488039977227,0.049782450777189874,0.060354393753728496
WNT5A,0.026103585022528214,0.005521085508377461,-0.02328874010515687,-0.06856831649818881,0.05008607302750994,0.022724330240008157,0.027080470240194145,-0.055851705866462424,-0.00040905477562893153,0.051950691188311054,-0.03787499716193164,0.032961281803306715,0.012840208499791395,-0.00019071617535931123,0.0524581099070697
CXCL8,,-0.012289902840375445,0.05171739312651082,0.016267619920973253,0.0939646143604517,0.06012740981283306,0.0679463585846813,0.030802798410917386,-0.07652282752787437,0.001207507145088418,-0.0016510273104650966,-0.025045241140152084,-0.0001786331581533991,0.02706180251081596,0.030759909796709783
GRN,-0.011936661264756045,0.0018177355751170564,-0.05043917583654439,0.025428361722292323,0.0336367163801453,0.0176444895198146,-0.05804796166386234,-0.015713065249704602,-0.07606361984944598,0.0009332906992812056,0.03965422841805844,0.06418619514960944,-0.01047047999398971,-0.06028523440363916,-0.04026164543600468
MIA,0.09913485420740392,0.05137379573384143,0.059055420757978344,0.06438575509354398,-0.001760331962145666,0.07047350389809263,-0.023618646805917083,-0.008032943744283512,0.011501759246820594,0.05246065127409366,0.03238349963627641,0.01562827349433973,0.007178351655397453,0.013488581692914756,0.008021731379667564
COL4A4,-0.020510448313975266,0.0431809650513033,0.0029012355183316582,0.05890645276381493,-0.01430219575955316,-0.013251382655568222,-0.022910963632241675,,-0.01646260394195576,-0.0017600513685611255,-0.0185120505614878,-0.0413365207713093,0.008956144386676104,-0.020532552865269813,0.004864210674871795
TAC1,0.008807199108930115,-0.039909680158011905,-0.008996764880864129,-0.003990894471593669,-0.07317531852491418,-0.05625403401433476,-0.04060302241445442,,,,,,0.011699520458557409,0.03312755952874242,-0.0495189040385232
RARRES2,0.021264292850861562,0.07200532212459183,0.0014942129666990073,0.021369297606923552,0.0870396974954698,0.04083127064574003,0.059355612833430695,0.10351430456845782,0.1026615547793268,0.039312151263989084,0.03673413637026697,0.03806917851662393,-0.029676018589422207,0.10358331085948982,0.07464715462922283
FGF7,0.05336997418843564,0.08307325294191413,0.0793415711889434,0.03665829053365336,0.0002871388235521655,-0.0012791453754609858,0.012858999014034615,-0.004001590745074565,0.0940190584946215,0.022139035874379258,-0.02415443601871214,0.010164228818422372,-0.026496168594865324,0.07015705134612044,0.10284650478540898
EFNA2,,,,,,,,,,,,-0.0245370143941716,,,
HBEGF,0.014804481385603693,0.004661553017168799,0.06235471826057005,0.0438718323164019,-0.009805856291932567,0.06452824769016727,-0.0015523755545135607,0.013889799345024769,-0.03420826117977332,0.02490854327799871,0.009874733287656486,-0.011890636304224636,-0.009614074016878735,0.010303184512698368,0.12045932999716409
CSF3,,0.02514697125935459,0.013206989677586316,0.07054602207802768,0.034967926621354,,,,,,0.010756928486466043,-0.0311254535170288,0.015448594455758817,0.009650160007261202,0.13293302868043863
PI3,,0.008201830017464728,0.0033880246049012358,0.0034110795699504545,-0.01703820997066288,,,0.049000975021768534,,,0.04079720280805518,0.007868243925240874,0.02233293926982979,-0.05320733415404868,0.02504126034782315
PCSK1N,0.011927915209834883,-0.004304249046019171,0.03548180297813077,0.014844392978681393,-0.003115396537153625,0.05962149416292003,-0.044919591074857795,0.044964137077691466,0.09325695272060394,0.012620338966428791,-0.017022997388220946,-0.061627875659934425,0.06454066438804514,0.15606721179411623,-0.108980247134301
NTS,,,,-0.0340494868907492,-0.01859836956622334,0.05800882334344397,,,,,-0.03646838425871175,-0.02989369581143614,-0.022995327868552184,-0.032163234157638235,
SFRP1,0.046413332825688186,,-0.020728616668249936,0.02246337341426299,0.012370081648430486,0.048273523538230514,-0.03794504763353367,0.016905050981527926,-0.042635350036002176,0.027591686495202963,0.06370978807672939,-0.03620775164916102,0.009308185244813135,-0.024722520877528752,-0.032182915055669614
CXCL13,,0.011586059945327853,,-0.0027102216823566604,,,,,,,0.015523684066985613,-0.043253450283129366,0.04772190471110407,,0.13445180107465324
MICA,0.03921166979810644,-0.01700384843455808,0.03233959672261249,0.023611917406144194,0.058917981748435905,-0.00837168503788153,0.0686413856530393,0.0009030482493159767,0.0642702304660958,0.03522222808632824,0.11280554330184621,0.056684736017570556,0.0020394125577647662,0.050341631514312916,0.05950386417225491
TG,-0.020510443691866772,,0.0030832103381557524,0.0055186198056371765,0.024286657456622496,-0.01278723268858449,-0.009785600233436829,0.13884572924447025,-0.009569682521845015,-0.014762032167148076,0.00041486222846196576,-0.014404589169634555,-0.025684678459731117,0.0815728299142065,-0.0401421891032976
ADA,0.003676511250417233,-0.011586377421217063,0.014716702364525953,-0.04273565889998423,0.05105891596773357,-0.025816242665801906,-0.004663153156436169,-0.012845303239192146,-0.05801999518803734,0.07553164306934951,0.010784418597993289,0.020034424767643156,-0.010246488953220239,0.002383620525069714,0.08338081400760465
LAMC3,-0.0007168949687648302,-0.03508537107337834,-0.058954509294933136,-0.046820452264824695,0.03456173363075365,0.010282202748943745,-0.015815751124602363,-0.0037311172368292168,-0.09762117245941639,0.017772944852368886,0.012411047481240039,0.014124130462324275,-0.018103685183208103,-0.060564995658241125,-0.019915178188319567
CCL7,,,0.0014862389019175736,0.040412021958159815,,,,,,,-0.005184517377779834,,,-0.016996838970251515,-0.003123466827141405
NGF,,,-0.028878041341962334,-0.0031686479282044358,,,,,0.02148587194851648,0.01017335820915576,0.038461727400209436,-0.02420719563999714,-0.0379830732312041,-0.049250786922421366,0.012286245759075014
TNFSF15,,,-0.01800952108473255,0.025306410753737726,,,,,-0.06203644624891598,0.10145351389677051,0.07632093989002627,,-0.01937964346672336,-0.0018853580199474627,0.0998577508195819
HMGB1,0.04065722003672108,-0.01536285550981793,0.03387487146355967,-0.005269916873615552,0.049132723787885475,-0.05311183008559504,-0.01910824125845557,-0.12090377096114317,-0.0872765646960735,-0.05762090869447322,-0.0011118150125633303,-0.008084622943091695,-0.029075827782236108,-0.042149353574233,-0.004817264421485504
ITGB3BP,-0.0782806129427617,-0.005596510367462763,0.0078197393317227,0.05149299060027919,0.06684599654725865,0.07491185291245213,0.06941749703587174,-0.03619464352489241,0.01371872438975452,0.07432098607315132,-0.06841617233741322,0.06721335531655372,-0.02652648320100652,0.06570873683545277,0.09248800508912991
AANAT,,,-0.01638682403902114,-0.024919115087751947,0.09860345044687925,0.0366942348919989,-0.005928816758441058,-0.02791275472076304,,-0.02255217833602737,-0.020553950597596893,0.055852794440044526,,0.08586569982257261,-0.045158523044586875
RELN,-0.01700370159656484,-0.041069058731595796,0.032955266965689144,0.0038648995621951834,-0.040050376412348175,-0.025318479960762977,-0.023896475549301348,,0.02097005684310952,,,,0.056469485154124886,,-0.03465108717136971
IL15,-0.006318718268087063,,0.052768337515170946,0.022919901233706266,0.10147235215992158,0.0013698888225494668,-0.020019104494189602,-0.04557549179967246,-0.01904501789610507,0.0011927211861470705,0.17312238092265161,0.02599726482987082,-0.03849134618900691,0.10729968794165388,0.09542056992614774
UTS2,,,,,0.04838291979000995,,,0.05600448213630675,,,0.006763573937902722,,,,
BSG,0.013222307036878074,0.01618753918122845,-0.03298362556667958,-0.02668882439404291,0.028051001685051775,0.004134816353540256,0.008594171543477901,0.10076695471939226,0.03217261580155966,0.08413866849406851,0.03390940862745198,0.06891295866630044,0.04645451084826978,0.10920923995321748,0.08166106569784537
ADAMTS3,-0.010736131732230151,,0.023364028427286097,0.02682779100923435,0.13984073919794954,0.01364040057069509,-0.03326529065666086,0.018516755030752296,,-0.027003937650468542,0.032257763203540284,0.013184233809681766,0.06387159158656401,0.03978052095174152,0.0749075001251943
CD34,-0.02965858454997592,-0.014410055702648713,0.03590612697640175,-0.07238084582165011,0.08725462965580898,0.040862312576115216,-0.03140368026384961,-0.014612250481648515,-0.13353746771003486,0.05861035318088111,0.025258814787443077,0.07133148002705882,-0.02161495809247223,-0.028604647927668456,0.09846269072686438
CCL23,,,,,0.05900821114086936,,,,,,,,,,
PLAT,-0.013089300802868678,0.08444092996411545,0.00033305470157051213,0.016151619690283846,0.09746196664091807,0.05817654309655167,0.02936769101175654,-0.11558645669492308,-0.044530087964256615,0.0732859077873578,-0.01705361477208655,-0.007386299814147095,0.04330225509399761,-0.02122013539436605,-0.0010075951067736381
NTF3,,,,,,,,,,,-0.019404807930957963,-0.011961756808454412,0.0269075826953798,,
LTA,,,0.007346418707852823,,,0.18830612518686032,-0.020019106965357206,,,,,,,-0.005016753716738329,
CKLF,0.00879941972233187,-9.881633991647806e-05,-0.03370986786972845,0.021508004239858065,0.0967816176295181,0.002669129754758158,0.04080353973178739,-0.021045600732081896,-0.030921142803863984,0.0260919382321205,-0.01659119868744242,0.08060252049461074,0.020528184476537596,0.07332379043560494,0.06978689156543827
CD24,0.003944929685192482,0.05057585705725552,-0.009066859573504444,-0.00716979084755839,0.004880369946235821,-0.006576676843968417,0.01570853874021341,-0.06300646721590665,0.08876838610279246,0.13518176821444894,-0.03189874393522934,-0.015541965390525533,0.023106683788323822,0.12580637007658615,-0.006779122070350041
HSP90AA1,0.07757722146680665,-0.06783905696592563,0.03645941835377177,0.03808816117472037,-0.11732044233542299,0.034987005365250026,-0.02206693678724241,-0.08045872929104272,-0.12925310893902436,-0.10756527959549453,-0.06605233671064498,-0.050709832420856055,0.014335587802728854,-0.059576129308651894,-0.09768875655254311
BMP4,-0.02110822417049465,-0.003592084549751528,0.035760850170194085,0.0010474272142487328,0.08065161963359287,-0.013305796402520177,0.002312294833651417,-0.04488566537269939,-0.0003964279150913043,0.04680923314235391,-0.006496674757303314,-0.028243411450910024,0.0027814415834707413,0.01363412584812958,0.0482099248188713
SCGB3A1,,-0.03898117798741693,,0.03156451736868282,,,-0.013969068098808848,-0.06968092362981256,-0.037668202217248876,,0.07561994721116266,0.07757506068908515,0.019255365715700353,0.013518967931219287,-0.02315607169320698
IGFBP4,-0.033422755286928625,-0.008246661256872805,-0.04692567126989459,-0.01915909719914525,0.08765557620290726,-0.0036243599097530465,0.01714432319148577,-0.06685356393403205,-0.008083467264017725,0.02460250209742455,0.0466620205731172,-0.005739525135973878,0.037070061188295575,-0.0605508503910055,-0.0326848039432421
RSPO4,,,-0.0034952855505023988,-0.01303237860543109,,0.008712421430487139,0.0466301623227894,,-0.05409400100660655,,,,0.09591078694263408,0.07521633928234477,0.03549403182021435
LEFTY2,0.09494383662642752,0.15285179929607864,-0.04001974256839538,0.01922069683033645,0.02665516205292212,0.00567847223181635,0.05831977608482926,0.015276007988455964,,-0.004618812784167092,-0.019888671175377334,0.043363822029505686,-0.036859060607599865,-0.04580758434224981,0.002127229510951311
PF4,,,-0.0141106979724384,,,,,,,,,-0.0224898724689031,,-0.05621130876991699,-0.04460675922280046
ANGPTL2,0.050894657467016435,0.03627360139745174,0.016293850346541294,0.03190067683135673,0.09531609192974422,-0.0037359292027225005,0.015542382079430015,0.10931011141729108,0.01624387273468961,0.017138193528725053,-0.004252924686824257,0.0768722825337201,0.00014057871055913465,-0.0035806048035705463,0.01289529608428547
LRIG2,0.0018763617988370128,0.007318301464836197,0.05378796265918311,-0.03740100829689297,0.05247209982880706,-0.031923939905652066,0.0646872700276843,0.025794835798911103,-0.025531173983558128,-0.043836365239082346,0.02704647095979416,0.02852747570166012,0.03714133646821139,0.049970889761429174,0.06814954226181678
ICOSLG,0.0027258989472061677,0.05635850735174424,0.036600026060879295,0.011067199291552405,0.014361850441813758,0.015742356699124323,0.00685358222761397,-0.06189985307201168,0.13348371263883427,0.03248861249841883,-0.009165335383849291,0.0726025781141672,0.021922451742704324,0.10918442450247133,0.06892034609803531
WIF1,,0.0402017950131906,,0.012409521504565615,-0.07185540933979023,-0.00994019458110314,-0.03256886125524911,,,,,,-0.025195390903318064,,0.02836722558477021
NPPC,0.06345041821290122,-0.04890511450486018,-0.021889172344040107,0.01989452430269644,-0.03674932623191862,-0.019390161262569417,0.07949337153856341,-0.01758971102309877,0.06049943704480914,-0.02700388578778925,0.05637520784635857,0.00038657373501620103,-0.04025327186348808,,0.027660653823856695
LYZ,0.048419855875010506,0.08644303040251246,-0.004182083392220316,-0.007707162736221547,0.05404099566206636,-0.039582138084759605,0.05161042144858858,-0.04800410909844629,0.00853601939844728,0.01863358763074447,0.05145875771450215,0.03384825818329801,0.0010621335672047828,0.018953547599074604,0.006987972002284261
EREG,,-0.01552704023750575,,0.014562830913634826,,,,,,,0.009297073462315994,-0.01287134188396881,-0.033757949765238895,0.02555338462840379,-0.05135559385018084
SPTAN1,0.01147255036491727,0.008539527422329756,-0.04351590070098812,-0.01833445364525037,0.00560511207235341,0.0009156023642192237,-0.04740133865314184,-0.008423117853231589,-0.02754417062121001,0.05035166361975006,0.022666063639921734,-0.04558834844384823,0.043320395658937194,-0.027549816262324996,-0.01234057702039031
PTH2,,,,,,,,,,,,,0.027191383130759483,,
LIPC,0.10215987036048174,,0.020583207178140005,0.013090145691446486,0.010640130873020407,0.024495799447394825,0.0008947792925671113,-0.04187601643042775,-0.0627772553193964,-0.029830167062009253,,,,0.03606767488439513,0.02598024637732119
COL8A1,0.03608549049066013,-0.034392643882118684,-0.022659699241220015,0.02079738060921922,0.025270509269255063,-0.008203997743776538,0.007089668551574143,-0.018641004636433586,-0.07562230369042605,0.05702893478375125,0.013695913261165467,0.03569498226501624,-0.026242028580909335,0.060920386450110116,0.126370937697707
GSTM2,-0.015029395530987458,-0.01550920581521344,0.05994899896715406,-0.019255176078407592,0.054853548462236064,-0.020534478521264644,0.057517661273288265,-0.029021496295627804,0.060423363873889864,0.14399152692196723,0.05829651973463434,0.0887015813659352,-0.05072429206062541,0.04685228286862297,0.03201931698851667
IL4,,,,,,,,0.01590945673656018,,,,,,,
SPX,-0.052578673216523666,,-0.041551893137399216,0.020045480986706644,-0.03212147486080747,-0.006549475124391749,-0.054511180648501315,,,-0.014661583123790792,-0.005657650526929081,0.001032904958574126,-0.06118277787093893,0.04418224641058885,-0.03789544365048804
MFGE8,0.029751968422629546,0.015157576889712313,-0.03698678695654062,0.01233636731920896,0.008081053041609113,-0.004289971035288421,0.014282706183713892,-0.005644589935685978,-0.10079628503652938,0.10734703713290426,0.03664543009939578,0.0059007336078813625,-0.022497056381510817,-0.009421956667403364,0.0106991427361885
TGFA,0.026262481514005214,0.05023250343985034,-0.007764971698126501,-0.03619428254192114,0.06431023654498187,0.040851345913169995,0.0728837660104995,0.0619496966528593,0.007603344387779036,0.005225856769361614,0.0588086278342251,0.06220406687972047,0.013944937532155387,0.14780178633842148,0.000905752024620316
SLIT2,-0.021108220792862235,-0.028973547332701088,0.03766427145163564,0.09734601641171488,-0.045353454519086775,-0.0331483187757451,-0.0450306648331641,-0.04997574269243409,0.05221272411527238,-0.00726636700271403,0.048858041014335975,-0.0027932967811240207,0.06472366157045133,0.03952696980341676,0.0769564213980745
PLTP,0.014760449399917606,0.0032942177002854103,-0.003152629659217945,0.00817262674948455,0.12706603780491446,-0.007172113786034376,-0.011970102398885244,-0.05056437449899829,-0.036830786553240596,0.14445075771584007,0.03152814932904126,0.10941595177093834,-0.03694768282352844,-0.10619844892799477,-0.013643484150156652
APOD,0.013838050913379345,-0.029884738356240982,-0.013119147003020611,-0.009763743945442363,0.0031439173247471957,0.0016343605521205531,-0.05488340432683665,-0.05013680339088476,-0.1143521832292429,-0.14382694138285276,0.011472727099932415,-0.014561439392254082,-0.04056107289156059,-0.036011724437932296,-0.1281808054805866
B2M,-0.02403465986783401,0.08551436858287347,0.025596050335662947,0.030839636932059978,0.10604940646287236,0.06179122378395131,0.09263067763142939,-0.05573792416979787,-0.006022757020000792,-0.00942785035363654,0.0654508736786515,0.10339084676688834,-0.018072160099040818,-0.14321003602243598,-0.04320715527463237
OMG,0.050326989741120806,-0.0013974118860093044,-0.029916744140000385,-0.04009743182071059,-0.09180740142329898,-0.03264242740441226,-0.05757166092449775,0.0269675997230213,-0.09374720386519839,-0.07377304695785868,0.03887765956858451,0.003187209639942209,0.02544556531875529,0.10025084476864053,-0.0889725821279558
CXCL3,-0.01651712535679997,0.07500986473911438,-0.0011831604892696818,0.02983293443625445,-0.017920452282227432,0.035175330320160174,0.07985486351454434,-0.006158899422031019,,,0.01796428611210761,-0.0003714906470840687,0.035533353090118916,0.017337916265230267,0.04028498702745574
CXCL10,0.002580573719254953,,0.0034409126769477626,-0.0003533632742851469,0.10370812517862502,0.05449650704906654,0.05359746592737163,-0.017313468523313422,0.011409078807068292,-0.03642499592235943,0.011443792075045691,0.022978129796303225,0.05582550211623197,0.021235016018043826,-0.03273870703943839
RSPO3,,0.0206234252787936,-0.016386822828220377,0.07773221556034712,-0.022412341383103117,-0.019455257388286403,-0.015065886534159021,,,,-0.04428119665860026,0.013459569306512516,0.02531545297212058,0.014308586646726316,-0.008996709208218386
CORT,-0.020510447983824558,-0.0376240055846564,0.031364078827453304,0.04277969302360693,-0.029089175655631735,-0.03727142799366488,0.030305766632126082,,,,-0.01027279539354662,-0.0057645537105980756,-0.04507686709542595,,
NCAN,0.029429895669135165,0.007920676455103352,0.012198089818491372,0.059458125415462505,0.08204671284074556,-0.012094948432589871,0.004928810197985682,-0.07728931527129722,-0.0037645106606309015,-0.03188000219383055,-0.02537007129631723,-0.046059370021887126,-0.004600671980604439,0.004104975245498845,-0.13076981649995956
PRG4,,0.022129280990949345,0.054802878964650845,-0.02374248167381299,0.11723850679766055,0.01669947338100369,-0.01761451184134761,,,,0.026030981628230178,-0.023298009482427395,0.038428865612197355,0.010818972574207409,0.05813452193955212
ZG16B,,,-0.018770845950236384,,-0.02096180333494553,-0.008800367093461619,,,,-0.025070472035689715,,,,0.046573434515407484,-0.011217003385515418
TGM2,-0.03245767070328059,0.041300482942936326,-0.044945978656967485,0.05685498444983087,0.0760349156882302,0.018051789099989262,-0.019412745878270094,0.01603285775843428,-0.09343391788967569,0.08360197611629669,0.04333728631954951,0.05938586811841719,-0.03270889699295179,-0.016233636556361383,0.03290653770426799
VEGFC,-0.020510449304427497,-0.002881768207637496,0.002293825145353103,-0.026555165419360677,0.005496096867510589,-0.012159642111845285,-0.017976311446129822,0.04620537924170357,0.02251488666713944,-0.032496310830296075,-0.0017058906560037939,-0.02020283770804377,0.02939771429682845,-0.07114729718043843,0.04472003138788998
WNT6,,0.13271321319311732,0.04206710282179367,0.02317770418265268,-0.019092284052713147,0.009657257307575164,0.0055760147883127924,-0.0760755417287701,,0.004999216816654204,-0.009889835259226496,0.001788767917304473,0.03937666466048374,0.0725789246953537,-0.039321344179628785
NRG4,,0.06848164138382014,-0.019683387278765195,-0.012141603354773043,-0.0241828343407191,-0.01690693009284435,-0.020971464044589393,,0.027260875818120853,,,,-0.025038718234584093,0.07115325078991801,-0.012576947360077802
PMCH,,,-0.027273250699690263,,,-0.0128812999919193,,,,,0.012635932739475365,-0.007909030556359773,-0.020606959087080573,0.010033675435782423,0.03514280622750498
COL9A1,0.004181828334056784,0.04117952877647595,-0.02055786140634871,-0.018506531665899897,0.017424897098494846,-0.023586133194224153,0.03377768140480185,0.017538489408720447,-0.030411593234280675,0.03884021987309447,0.001215723132266919,0.035918716769788035,-0.0442777044770697,0.07916913612874978,0.06860228730707348
GDF11,0.024522110566910543,0.0174711665432038,0.004041143218409322,-0.022496756370124722,0.06439256685896391,0.006569600508273459,0.03772856291000833,-0.06284335448036402,-0.06679160620783255,0.0047604900128473395,0.023874280028452412,-0.026850923582214106,0.02317372130213061,0.041391656077233434,0.056088029057106976
RAET1E,,,,,,,,,,,,,,-0.03407659001428177,
IL24,,,,,,,,,,,-0.017755211241118892,-0.022131282886658027,,,0.05320358294005047
SORBS1,0.05490327600735628,0.07196087169662105,0.021352309729050414,0.01572231458018874,-0.032181758523515354,-0.06844319060799181,-0.04239058801300504,-0.029698970953986523,0.04365380480229021,0.0745126781005486,0.0722443831716772,0.017686568277336313,0.02266580307267668,0.09533435722782847,0.043076783420337834
DLL1,0.02185337186665998,-0.023694091984857717,0.022054743102092645,-0.0302847000603451,0.05363014305001659,0.004253457624168433,-0.04096007992530305,0.1286074062323507,0.044563887113234064,-0.029296898974349186,0.007417165436699752,0.04612158463868773,0.010757786905626782,-0.010943697763174094,-0.028150344618034694
TLN1,0.0762444600741664,0.04683640293381595,-0.010199603235049105,-0.025697072689271728,0.11133398461269528,0.019431584899782237,0.0428680804277583,0.02063749449109161,0.004002288069253923,0.0417568103034925,0.03318799036158001,0.025028968779737745,-0.022874306784851955,0.005272323032400996,0.02692751691313528
COL2A1,-0.019264556017993244,,,-0.02120563791178581,-0.01792045838075595,,-0.014636602867950538,,,,-0.0053084143618408524,0.04915497976409942,-0.007567651749892484,-0.003689439185253389,0.08503934229233788
SHH,,,-0.016806493256245603,0.0339536811043691,-0.014087657736837303,0.09443020275697622,-0.013969066877825334,0.005815367519493941,,,0.02729090809278996,0.017829619295159957,0.026296393284967377,0.08669579551636292,0.06174744199209685
PON2,0.032984799440346914,0.07320523798185223,-0.02738713083063151,-0.02722451516358615,0.07342220960587155,0.02980716997146221,-0.012672081008126742,0.0751043273505011,-0.00614526917236856,-0.019184345771835688,0.05261811562063314,0.06740689859356895,-0.03729261494193121,0.07311203281700861,0.08691387969755465
ICAM5,,-0.038981180746110886,-0.026194112600546778,0.02977031135638586,-0.035018326914659684,-0.02859473755624296,-0.027280833045679638,,,,-0.032539285601364085,-0.023257303119702116,0.03760630368901515,0.11457289737865602,-0.0017939483557641335
HPX,-0.02188226452825434,-0.03646847131238959,0.028462463408806052,0.046262853439851793,0.003349646747424629,0.015118656667070976,0.005093097424879139,0.004986169517026146,0.021879636139961082,0.03159092837495811,-0.02254016549549377,0.05087023246731847,0.012650449806772417,0.027628193667800057,0.0677031583933339
SFRP2,,,0.011565292769347531,,0.012140325962944395,0.14293865307916392,-0.0018165136689807446,0.15807372706604125,,0.04217842259231487,0.019959547034758357,0.04471255729455879,0.036366340964016704,0.08262346636913992,0.040257291416486346
CFC1,,,,,,-0.01107534578003065,,,,,,,,,-0.02939339273381487
CD70,,,0.03317466368491453,,,-0.020659397715385146,,,0.1284281326375791,,0.029459747462962177,0.0572100574640608,-0.008991289423496201,0.021918504587472305,0.11152280869062602
HP,-0.038225166759948866,0.0011826190546499668,-0.021749693774623848,0.015329710264983209,0.07682169575636216,0.034244718645741204,-0.01263668474054382,-0.023397279582588144,-0.044194854441965775,0.11768315850140977,0.024029995988633677,0.02790167182903752,0.013065479588340896,0.022451587707824076,0.052080046425390956
CXCL2,0.024156050158587256,-0.028071693317137998,-0.001317837143258816,-0.018930604796963697,0.049926724916837334,0.08006419886918179,-0.0030981488552129354,-0.03217757311358277,0.030839202239603382,,0.048320529988580795,0.0039835353572875475,0.01784617305378961,0.01786002370779762,0.07975126639745624
NPPB,,-0.08975707213678918,0.01595116186994514,,,-0.009698023184776186,0.020104026797902838,,,,0.03856413364921394,-0.005458107152937806,-0.00561314814434107,-0.01710721398716869,
CCK,0.0010878649424497615,0.041178067302389335,-0.0036976422966904393,0.007289019087914933,-0.09864840658263177,-0.08442575956114468,-0.05866182006143166,,,-0.031203301180553485,-0.027605088963280396,-0.050882243093659664,0.015297539470559434,0.062315738795708946,-0.15079210963090833
SEMA6A,-0.03219700219103288,-0.012024283563681888,0.03818394821277764,0.015416353210879506,0.05845931128727148,0.06419810082807097,0.02886321002973964,-0.026806026653073137,-0.0018017695502837417,-0.018742698042132896,-0.04101267177661043,-0.012896795103230174,-0.03630481745108279,0.07714475708092856,0.023391303695575655
IRAK4,-0.012704529790109595,0.053907638010308005,-5.792729294766196e-05,0.03332051816756713,0.039365203983667274,0.004899929990885763,0.041030419419447,0.04425445977304192,-0.08070130137420702,0.07716279396678134,-0.03488559483840671,0.07176807435448125,0.04985731204314244,0.12372033628691746,-0.004096310292240631
