,UKF243,UKF269,ZH1019T1,ZH916T1
IGFL3,,-0.014860837595231484,,-0.018602408142466668
BMP1,0.06955256982502667,0.07587770063038561,-0.02568124358396486,0.0041490845566996256
NDP,0.030352901536363632,0.02612365901349037,0.023083849625418658,0.10955111733849074
TNFSF18,0.044680536003186784,0.012804306462388814,-0.03367551077891471,-0.003407936031044419
RTN4,-0.05192631341641306,-0.08580571594978748,-0.014864501986426432,-0.007620771685383021
HEBP1,-0.0328344286163337,0.046790512815925465,-0.09654515472792348,0.0484737030359361
WNT7B,0.019171431903917683,0.045888342566119476,,-0.039705272105430185
PTMA,-0.025996094510309327,-0.023017538711798274,-0.011884572686337951,-0.058530380072753435
FASLG,,,,-0.0161338622356581
CEACAM1,,0.0928251676189547,-0.04464458994636339,0.05350381985565956
PDAP1,0.01945410586488735,0.07452611600435388,-0.017666154444285053,-0.04323940332433304
QDPR,-0.049918888776416134,-0.09576093147060517,-0.027544557654156795,0.05303298881356064
POMC,-0.021435425140224992,0.020438727029812878,0.07883400190831352,0.016725412527752764
CCL18,0.05981228801112894,,,
CCL17,,,,-0.01462353396736602
VEGFD,-0.05384460285590413,-0.024895889299035242,-0.04450840714378442,
TNFSF13,,,,-0.023827828023037192
WNT5A,0.0632418187714944,0.0797018383777554,0.016182355157124274,0.028905343035360125
CXCL8,-0.10314319493228015,0.023113038754055633,0.062094878568441,-0.03713144653096698
GRN,0.08524523836573933,0.00294034614948442,-0.0034247583788210357,-0.04660655986571638
MIA,-0.023334203572058225,-0.02304506871826208,0.03421535551698594,0.06355388635758207
COL4A4,0.012190721898592077,-0.014644252401946412,0.055757215644078394,0.048187504713280926
TAC1,-0.06788627141217102,0.0032682188328286457,,0.02297568896820649
RARRES2,0.014310303939324281,0.056851971357860284,-0.0025665404658121362,0.000700358403073356
FGF7,-0.006287345237041684,0.10121914976963722,0.020242751845528994,0.036999734204176404
HBEGF,0.04489166421765041,0.04750799409577754,0.04329523004950292,-0.03317105663066456
CSF3,-0.0007399249331386206,-0.015493337174402004,,-0.015396325321255329
PI3,-0.01814703809600688,0.02660815707821509,,-0.03345109999543748
PCSK1N,-0.056670497578006934,-0.02104787555702124,0.05369175997313553,0.057496996488796324
NTS,,-0.019043175102014018,,-0.003993180058564113
SFRP1,0.026684574112070703,-0.011865212331758409,-0.023562665131785204,-0.02227004739342845
MICA,-0.04038866940262521,0.0597872985679061,-0.012298990322875068,0.04878412905668012
TG,0.0295833526987386,0.0020551449334162107,0.11744023295614178,-0.0003393608942162021
