,UKF248,UKF251,UKF260,UKF269,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,0.015982018521770208,,,,,,,,0.04737112977216108,,,0.003092312068565952,,
BMP1,0.04636432894166445,-0.0050188349642801226,-0.04106607301521019,0.026092509646131256,0.03341209779546807,-0.027437556811111798,0.09630448167708561,-0.06222548346092256,0.0615518933173292,0.013584377050890443,0.06258169510142307,0.034128500072751006,-0.0607657240830569,-0.014792303041085492,0.049737405892861554,0.03755286089381381,-0.017114603486473836
NDP,-0.017298259511180233,0.009652925984266862,-0.05610162509980045,0.037389011605799105,0.06454122775687425,-0.036888453447418326,0.04419704513879116,-0.02857278245700377,0.06645475550844986,0.11301401543243443,0.037238010934065806,0.04627214089085641,-0.05611724189410904,0.08675079671379633,-0.012097637977666427,-0.03191605934597792,-0.026919663668378616
TNFSF18,-0.05124056472882154,0.02279147448665682,,-0.030264251378293205,,,,-0.022626229788161298,,,,-0.05433815852035164,,0.016065093874425024,-0.05625481505761204,0.12361345243903975,
IL36G,,,,,,,0.04815255610212366,,,,,,,,,,
RTN4,0.04976233389198412,-0.0130103951621024,-0.08150694241913886,-0.04754128172297844,-0.048383446984092124,0.06614364921698385,-0.16388618197907534,0.0017563539044106813,-0.07172250205166884,0.05126566869872747,0.01398449019261156,0.041528769275038284,0.08280245844129529,-0.12186406318942124,0.04442790022595018,-0.03614813876522116,0.10658752237012348
HEBP1,0.04784956645904312,0.034829944578348246,-0.041055150269708636,0.0069391714594288076,0.07296191900500756,-0.03804172446609917,0.03471124350269687,-0.025167115063590966,-0.011603377422111812,0.06355422666069414,0.029016619540533167,0.030871152318836262,0.004435796645063194,-0.015226585945607126,0.143747235374903,-0.0012231805260564783,0.026226146534507038
WNT7B,0.02244142161067534,0.038277383534037035,-0.06146709065425592,0.08441439435975581,-0.019088853748811717,,0.021999427940004396,,0.02982485377412405,-0.013562984242234689,0.055988945791936424,0.006654391928104558,0.002648839065434047,-0.07843219214918391,0.06414542989974836,0.07764363306479193,0.13331901461068504
PTMA,-0.15069628325408824,0.05537178489899672,0.050449828788041204,-0.03805158359356373,-0.04631059633510362,-0.07858537185438695,0.19082073874957323,-0.018284255806951956,-0.026570433820321263,-0.007805915543664515,0.018333869705837544,0.016390789752265975,0.03792348330903755,0.0022290345451788573,-0.01102609849793926,0.0802981251970479,-0.038014919738657914
FASLG,,,,,,,,,,,,,,,-0.012348853517295358,,
CEACAM1,0.0522639362549012,-0.04239005181663857,-0.014282566821751814,0.04014178893329962,,,,-0.04061793881740275,0.014100631876615276,-0.041144235176009486,0.002395914539696379,0.05436930600904634,0.01473152544666159,,-0.040745836383869055,,
PDAP1,-0.06426651052098242,0.027840069600619993,0.08627657140774529,0.07577601628861305,0.04381681005186891,-0.006022661770329082,0.07506057597754504,0.11343141491503797,-0.044140595102535374,0.0005226851251048118,0.05376632976693575,-0.03637537896267957,-0.02168671922101662,-0.09366454321004758,0.019988493987034672,-0.01745188143139526,0.02807226522613478
QDPR,-0.1282074000208229,0.00900164686543152,-0.13519434171792663,-0.11569576019682702,0.03846308781884172,-0.14437812481525172,-0.09324930604819331,-0.002427599187947642,-0.09212824885077296,-0.01395720219049709,-0.06286516817703464,0.0017045998895411961,0.02251468335317664,-0.07987411351899329,0.02538967853083304,-0.11586998013137788,0.04551721970316226
POMC,0.05327341983168587,0.013347016451792761,-0.05594287068146606,0.09504593790352565,-0.015709132777976188,-0.07019174228833562,-0.032376667918640654,-0.05447913337263946,-0.03595702676987239,0.049626583331884286,0.028816159232835807,-0.014287315427239237,-0.033748992859416814,,-0.04495517652388274,0.041007514859102395,-0.10540206374492006
CCL18,0.13422454115830756,,,,,-0.05529268426166023,,,0.06855661731782467,-0.016983297571568086,0.06949666288858501,,-0.027764032476173088,,,,
CCL17,,,,,0.03265741015573545,,-0.004726185440529132,,,0.08189967869149828,0.03992150527454751,-0.019797026468469245,,,0.06659908341784859,,
VEGFD,0.033199081939502016,0.00787014134399733,-3.883958609220105e-06,0.041974030813343124,0.02781427373166004,0.050534393810132805,-0.02521650442252333,-0.13167161740022504,,,0.03064508710209535,-0.035864438320900964,,,,,
TNFSF13,0.031815856003352405,,,,,,,,,-0.018263519605090407,-0.01485138549247435,0.03047088942880809,-0.03489584721150754,,3.358660305987341e-06,-0.04240170514099273,
WNT5A,0.050484185054222655,-0.010278003799646046,-0.023627762235452713,0.03879509743879271,-0.023223762234118515,0.0005011692431745233,0.06469194897480775,0.0014263613453966444,0.04331975058830775,0.006506763547789266,0.01757903915720574,0.04234393829519624,-0.005029720413144431,-0.02298232942975598,0.0637549120941613,0.1740350477295961,-0.0001788362631600217
CXCL8,0.2202674807685627,0.009695016204548473,0.22086441216902666,0.010931122042248954,-0.011961215549228342,0.0025105815144881396,0.0856376817989042,-0.03150313634934,0.07365620115291219,0.03263313620274985,0.1415676672189494,0.02289638333276085,0.02596110896201419,-0.0669854414924159,0.12811090110532905,0.20279725089819756,-0.0030931519973251853
GRN,0.06242502700228719,0.015800758501954604,-0.06107875279839533,0.0385088068252354,0.01000905216915002,-0.027710900956226348,-0.049556016099910276,-0.06374167671725524,0.005816326522624207,0.06145102309494101,0.050902610399558755,0.07745664410550285,-0.09218231905266394,0.12465613585054053,-0.03034392501329226,-0.09281377217153688,0.0005008514263909822
MIA,0.05983651965873062,0.01844444209771264,0.11385786527762035,0.08433570675139597,-0.021910119091797055,,0.0335332395562537,-0.005243485428207844,-0.011757900857939417,-0.046543882077273176,-0.10468511268691105,0.015042772805668472,-0.03442037078682547,,0.0209868992682246,0.055766206978652345,
COL4A4,0.03900264109364601,-0.06603193964992332,0.024319110149868744,-0.015828594856876727,0.014109813139070133,,0.051298097915033376,-0.0005263449034662001,-0.028358634800213788,0.00696402959218575,0.026472259630188722,-0.0318344475800112,-0.03559215700882318,,0.056321530181489644,0.07072404494948895,
TAC1,-0.013765227791893379,-0.011549703526978962,-0.08063608933171185,0.03860983654115996,-0.027990649332825687,0.045282698438362745,-0.10852278535700703,,,,,,-0.024612753794134697,-0.002166557887794253,0.007403751284056221,-0.05548821775145653,0.14966980846481096
RARRES2,-0.057361500224766236,-0.002578575474418581,0.16057135837878345,0.041816743761243017,0.032206448073946514,0.013282986182064914,0.2051936638977226,0.05237394055841604,0.0729017778981742,0.07585734208333651,0.18458400572172912,0.021861421384201087,-0.04938802742956301,0.0987648304616854,0.1846403208310043,0.10120123238183648,0.17732317626267424
FGF7,,0.0287355141700652,-0.03807071359662222,0.0588267500425365,0.011668171860226425,-0.002624748734782955,0.06096045304359823,-0.010145993356099847,0.03124611602038991,-0.04084395571137323,0.028820974271172212,0.03470086847871963,-0.03070736014852122,0.008612725217221145,0.08914480277674976,0.08591990342367506,-0.028136979674821056
EFNA2,,,,,,,,,,,-0.03329859904575958,,,,,,
