,UKF243,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HMGB1,0.018992924870167047,0.014160768934245371,-0.021486754875452495,-0.07112959545711713,-0.006370501130477875,-0.06757191305056579,-0.11493336921842304,0.016088629614778298,-0.05437011552357739,-0.08950870489913892,-0.0855669784788763,0.011048665202427496,0.009502379513086304,-0.04066059566754557
ITGB3BP,-0.10668418882314316,0.03982789971761458,-0.037350319397946974,-0.03998147875892501,-0.017499456225077648,-0.02321755833230626,-0.03749089110285879,-0.12206967623582549,-0.04647400145403728,-0.03383779212881035,-0.011523746922494834,0.028088061979625358,0.0034888522206052,0.0835008263750285
AANAT,-0.011836850252646343,-0.017285298628746226,,-0.011891484930941469,-0.016970717274940563,-0.03212410321438024,-0.014363086783377842,-0.036786418386370826,0.026577641258904022,0.006687391956121039,,,0.07807723600993074,
RELN,0.048147056737454015,-0.05203688545059783,0.017412023202221204,0.09478882667826001,-0.02171723538728,0.014464261419801649,0.026228688809599734,0.12085711205743092,,,0.04326088824779357,-0.05400161537516315,0.10882854682643031,-0.05415127776694758
IL15,-0.030625562621136297,0.013455834065549375,0.002741439737362511,-0.031017838430147684,0.016406319041943323,0.015763424450119957,-0.06476931290694356,-0.02434710484968588,0.03732852342172438,0.021951342762823563,-0.02732410709216291,-0.0315026201446876,-0.02885685709072016,
UTS2,,,,-0.039225778807077,,,,,0.007327178408685594,,,,,
BSG,-0.0315531268056103,-0.02789885907878979,0.0016077765165876667,0.09770617769892183,-0.0621931009837721,0.05885614176049563,0.22928224474702494,-0.13590507421447015,-0.009433324620580507,0.008550041927277348,-0.01374709341378114,0.14341720625699822,-0.043556025361307246,0.2026894983595199
ADAMTS3,-0.007220344384765085,0.03709908189370223,0.05978326946467371,-0.05798918228610986,-0.056033232962036675,0.02335424992996587,-0.03185255667973131,-0.01643455015581425,0.10770748571116469,0.08358005930483468,-0.015143630108355477,-0.03621879816359404,-0.007110604079311122,
CD34,0.12783207956961062,0.03683329815058576,0.0422544442160212,-0.037577418644715456,0.010282285586161436,0.011490397599476345,-0.027434877452218502,0.0681528901388612,0.020582711433999704,0.09322706433607612,0.02037454153407513,-0.06917674926857978,0.028743296047593243,0.0038153844029948387
CCL23,,,,-0.013530622202422045,,,,,,,,,,
PLAT,-0.03126321760148953,-0.012348761860161579,-0.08170078102164989,-0.05472774349138381,-0.07444987987813248,0.013893754245387578,-0.031077502418606313,-0.11831125424837884,0.18382594406635056,0.1434218478079756,-0.10514358416142487,0.09617563349093802,-0.03547614389469396,-0.021199941198040136
NTF3,,,,,,-0.008049555983853216,,,0.19643151791310254,0.2051532431584431,0.03451468366767127,,,
LTA,,,,,-0.01634456936110675,,,0.004604601759338276,,,,,,
CKLF,-0.0007219979532266938,-0.02428273962726853,-0.05792017579029687,-0.11596892802330183,0.02714641327969111,-0.035736272617644435,-0.12740613161967443,-0.13960750573798542,0.002435839045905645,0.08025676299751112,-0.007391459558433263,0.11581921014846469,-0.016956659645187864,-0.052379823255452096
CD24,-0.03370872855919491,0.04950980760420448,0.0037082561017876114,-0.037914564664353424,0.09621975389642716,-0.03228495202361366,0.05143793371427934,-0.0010943786437453465,0.10415159425810376,0.10937753565178655,0.024201505489361848,-0.017765001947884544,0.058097783676330034,0.23842647989486454
HSP90AA1,0.0639844742171707,-0.005617639378268487,0.11077649305668508,0.12162024269247983,0.031511623894239726,0.009727101505243236,0.30788731493619986,0.255201651513575,-0.16794177384605113,-0.19087569181769423,0.01549096323445729,0.025183689806124936,0.10824614189934943,0.15157842189252255
BMP4,0.12080629823485749,0.07596704861364506,-0.06525984062147648,0.03430753351403704,0.05077772984229794,0.03353777898545656,0.02797512259139985,-0.029071810212441544,0.04189673531796624,0.08520415476767586,-0.0004891665505392399,,0.044257842769129474,
SCGB3A1,,0.015613361797571189,0.005615682141679672,,,-0.027096995257207646,-0.04302366541499863,0.01924246367616809,-0.013881378333482935,0.03917354346291558,-0.03285252219505244,,0.03544940084588433,
IGFBP4,-0.03179074377296328,-0.018692244940240205,-0.07739447981902974,-0.049782999460950536,-0.02831677159048006,-0.036227809845665725,-0.10498748806450382,-0.0492888539096941,-0.04067204652540854,-0.10580562784109147,-0.018104536092420593,0.06921043731136203,-0.0022824829218861843,0.17130443723691258
RSPO4,-0.021274477006465998,-0.023758040093589384,,,0.0399525418508359,0.005329108333319963,,-0.04034965334220496,,,0.0318621092922486,,-0.02934681947395436,
LEFTY2,0.029030395556280012,-0.0142237180005238,0.03990344742013953,-0.07482645496725532,-0.04681432241404347,-0.029712182356982222,0.030141408717559867,-0.02493740839760857,0.010578039208972007,0.03334304601316792,0.00115665895760433,0.07986853225161183,0.031103832225165023,
PF4,,,,,,,,,,0.0367580847484991,,,0.03185391277298954,
ANGPTL2,-0.03490593356258896,0.09658726203123034,-0.06213939428930183,-0.07280685669674158,0.009109340983075934,-0.006208452525752848,-0.1365243900174175,-0.1916108403797565,0.12097691917522217,0.10087605481282802,-0.05492752632150603,0.10910831820187437,-0.04019823919926942,-0.06721283476991136
LRIG2,-0.06980974607492811,0.01168923357604318,-0.04704917782798586,-0.04482248846811753,-0.025656878709069422,-0.02977156368612686,0.06377320304258614,-0.06283043141523158,0.05557208355406229,0.04456688089603064,0.018224664295233808,0.04707469252058682,-0.02406892811256126,-0.021066105528098504
ICOSLG,-0.019917752860664835,0.0029462731210552675,-0.02711772479172901,0.00830208457628887,-0.0350525460451949,-0.028747946755618804,-0.08096839772830583,-0.042989685609678085,0.07372360197900697,0.09042412789816368,-0.03752328647346972,0.017723479314385924,-0.016730748505076398,-0.049927767008719356
WIF1,0.22789342874565505,0.019533172594518578,0.13332438529781668,0.125397880369283,0.07863553050667611,0.13138609536413695,0.23063127187234642,0.21652983367906822,,,-0.012689047795464023,-0.03205664564893615,-0.04117646210850254,0.27792197437960814
NPPC,0.08491612692838303,0.026137308716029383,-0.0121747414638262,-0.03201735261206069,-0.01821084944372306,0.05759078920180098,0.07889745340035081,-0.1698652693004167,-0.010632603530723128,0.015422571186315969,0.00019405654304388076,0.004143806586319203,0.01704608483926773,0.2476728255830014
LYZ,0.0032552699592445313,-0.03897305662064383,-0.025384820322390266,-0.0730281478578053,-0.027602892601298522,0.001839298898415432,-0.24448788751152953,-0.06840757689662105,-0.0023846566181980624,0.046036986755857046,0.051387189213811885,-0.06415982294772046,-0.033448557667273435,-0.04542877262112253
EREG,,-0.03343319946982222,,,,,-0.01729089395413711,,-0.03857010858338253,-0.050306735349875495,-0.06571796515324883,,0.00265724784949382,
SPTAN1,0.11566705093153445,-0.048400883136299575,0.10981815784076632,0.09007380424277588,0.04933757263128398,0.02178565393816153,0.33224931564919785,0.172164215457684,0.1177785230638741,0.1183422217630613,0.01990472515690513,0.06639841138593004,0.1346806191589887,0.23084791057026524
PTH2,,,,,,,,,,,0.07060872411184659,,,
LIPC,-0.018519329830403608,-0.023001693160287596,0.07654103948006664,-0.031102012263068583,0.07183268387682658,,0.005813863700711385,-0.009038660029493831,,,,,0.06513477077739388,
COL8A1,-0.07996959211978967,0.031813117740487125,-0.04623801315291671,-0.04170454226938222,-0.024737519121894667,-0.0003467552592815691,-0.1225967421051813,-0.16485502482528938,0.13565104132137093,0.08669268780593892,-0.040293233579459874,0.018258139905286578,-0.1056017675551851,
GSTM2,0.05739387260718093,-0.009404672284689336,0.005129669482551405,-0.04356191788049238,-0.01798972677284971,-0.020675698167648904,0.008044537382568166,-0.08270522189145109,0.03212011635573358,0.07105407482372232,-0.0244407491747384,-0.01819152285149879,0.03025383392094797,
SPX,0.1319003430514329,0.027814571780552935,0.059951395165440055,0.07579331959055066,0.0662358775975106,-0.022529478156365156,0.07090908176351704,0.167973748739328,0.020235801516673046,0.08807256055069547,0.07040940389469469,-0.0046088511209415655,0.1529064772665482,-0.09186765780715835
MFGE8,-0.05542395152785115,-0.027858391081485214,0.0032755572264268574,-0.004322555487986402,-0.008146717377202727,0.019940275388837903,0.1023028662140211,-0.05179545886474421,-0.06951113438825599,0.01295528633111409,-0.02633964107472155,0.06771235959188561,0.013688852259993629,0.12499642680459895
TGFA,-0.10332230178219198,-0.022217726715967324,-0.034312865134091965,-0.10482681369251422,-0.00529165045841293,-0.005230794688413449,-0.10688535076070525,-0.057766041467965205,0.04416682298457809,0.11279390579053432,0.08592780017887715,0.01900468463574233,-0.05726622444574357,-0.09286682885946217
SLIT2,0.2132468354260291,0.07581341697855067,-0.004038840876953497,0.03540345114046262,-8.515928284014646e-06,0.05573186896728616,0.21854192206219192,0.23839309488423135,0.10893527464607812,0.12567611912946866,-0.009002565219615823,-0.05303325003598563,-0.056245670982383644,0.24494768681095475
PLTP,-0.09750304007838533,-0.051632352247689806,-0.0687690306037703,-0.08019343298669546,0.05341195159520961,0.026411736424305582,-0.28201697268325643,-0.014809649439147332,-0.09097247946948925,-0.11722886402351398,0.008468742174226948,0.05100219415053223,0.02909517593775085,-0.08718097022236719
APOD,0.04886268196694622,0.09153942081959136,-0.09531880494192274,-0.1272577201364874,0.03796550900811979,-0.028250894473072954,-0.2290010320687418,0.17859490661108135,0.12429217703521905,0.19727978234639834,-0.03226953678836718,-0.07633615554406206,0.07753060363704503,-0.15007307483326132
B2M,-0.027082724261155957,0.006127362403736891,-0.1164707134703891,-0.134277774216944,0.04306082309283042,-0.05979408669811571,-0.35870915182222174,-0.24469228649564168,-0.00291671808850231,-0.021823921335091617,-0.005763196744441667,0.06733802108774362,-0.030433961011009536,-0.20664004338617342
OMG,0.1564667140078633,0.033512386047424805,0.011562706937510376,-0.044206583683467394,0.017460660141826286,0.045648312731968774,-0.02202979676238217,0.2059492362781987,0.09525344619515569,0.1813019924911557,0.021839015816361138,-0.061222023149412046,0.1986757779703881,-0.08412215637300176
CXCL3,-0.07432287225273612,-0.03677810852960745,,-0.015612951270636888,-0.0626019194744995,0.0030565573779276897,0.01907782480293501,-0.02457092730984478,-0.10696696429708949,-0.061460030610112924,0.017977421776702862,-0.01963198839670213,-0.11618838754328233,
CXCL10,-0.07152774844886148,-0.047102931730888045,0.06201593208274731,-0.063465259707153,0.017426207772878174,-0.03692422156764616,-0.07710632210239204,-0.03904617701395632,-0.04475428232794138,-0.02282907205783477,0.07281763947795958,,0.05814970491135258,
RSPO3,,-0.02300167897861542,0.03738441023794365,0.0593521276322622,-0.028711322369006628,0.02431879862815146,0.13845110963303345,0.014697444322634114,0.09566768253152122,0.08798786205353493,0.013062679255907874,0.04218884583272408,0.008367225425241058,0.22754114868248326
CORT,0.025540086133371696,0.16060708448523703,0.10449124755853707,0.09005026759098639,0.049690386939424395,0.019559930526606657,0.01653521212824391,0.07221640732941151,0.05300002236048061,0.048219749881624564,0.04462380335407767,0.03142800114130084,,0.06935699686104604
NCAN,0.0035690807655195246,0.07005355633642103,-0.05076818483555571,0.008058053012075364,-0.06263787078869729,0.050847011675104845,0.23031291337723284,-0.1719137144312409,0.11099195793562934,0.15519776959066905,0.013042038841786976,-0.022103536410664613,0.12845950536351897,0.036287459043667786
PRG4,0.0037309933590509393,-0.016469119568419455,,-0.016915209736615304,-0.02429367925881148,,,0.025147639610644017,-0.03155050178689359,0.022977642420165853,0.00030659622868327015,,-0.03319407647170756,
ZG16B,,,,0.003035623984787787,-0.012987244092596884,,,,,,,,-0.03345435449700964,
TGM2,-0.0626227929648786,0.005037822507493333,-0.004718003283500422,-0.0256317606453135,-0.06185540007417586,-0.00586688226879519,-0.046102937221136474,0.13137505644470657,-0.07861078351368733,-0.08557941247304587,-0.026687629276269463,-0.019991145862495525,-0.008913988478665117,0.09065416188665751
VEGFC,-0.023357410395667733,0.032357214074304204,0.03951654681595204,0.014262905609222942,0.04038346188417811,-0.04023842536466739,0.09993265633872896,-0.03063625806871963,-0.038827179794249024,-0.04168790226113907,-0.0002598447022228759,,-0.024457471901196782,
WNT6,-0.029623418997686272,-0.0226928612082532,0.062235852081520104,-0.016633893825090295,0.0115435270518771,,,0.02560484738834712,-0.028439425109858977,0.08858201600956402,0.020449397764433948,,-0.018212857408005063,
NRG4,-0.022076422686170223,0.05322288819098835,-0.03104182555507465,0.054227572176776484,0.029509979712086774,0.03211569366606166,0.23721547130788484,0.042927181192397905,,,-0.06335927713292556,,0.011786113247427597,
PMCH,,,,,-0.01900972828159806,,,,0.0005116111446067688,0.011113551934760758,-0.04747679475595306,,0.03152685394805623,
COL9A1,-0.03439231193130021,-0.0009135351035214167,-0.06648558858965552,-0.03254995028774276,-0.01874937053140371,-0.0025411855455824968,0.11344145361567366,0.03319168706360971,0.10340040169236188,0.14002823042632223,-0.043753152271003244,,-0.08875702879400084,-0.04612978066055362
GDF11,0.009489531770299157,0.06731310964173821,-0.08630828933645507,-0.05651646592412562,-0.010398907885080601,-0.008950296720463448,0.026753888705290243,-0.07223207658905098,-0.004557390361054711,0.015992633837735235,0.018480967689780754,0.03893657431031046,0.007045368916753638,0.0601984156934202
IL24,,,,,,,,,-0.03874399755653866,-0.03091324011786304,,,-0.006599683557052531,
SORBS1,0.04133005701306013,-0.0422590978253539,0.020633249112341642,-0.0014946317169643936,-0.0018439282281885472,-0.01898249312620927,-0.10185598311789237,-0.017920457890106996,0.19013169943196934,-0.022276457451582025,-0.008537360658355688,-0.03191534367396035,-0.018646853821845517,-0.012983078095538508
DLL1,0.16317306513630267,-0.01370908657196743,-0.07201185351381022,-0.04051834180625685,0.056064234886340866,0.0007172773328934729,-0.03740329967910279,0.007479601391540942,0.10572801748578158,0.12906630233523567,-0.025476257408195466,0.07386964059902244,-0.0026350725853425505,0.10355430730040278
TLN1,-0.10949520391925335,0.03579405960135069,-0.03348557692850525,-0.08682260717433803,-0.05165021356325976,-0.014903232031925976,-0.22411985041640933,-0.2032294043688968,-0.041702214058600126,-0.09653334545038753,-0.04306648149127758,0.002600502295512334,-0.043704814544407715,-0.09638938626760583
COL2A1,0.08197005818691742,-0.014709422169587474,0.022332584671976897,-0.015612956583897244,,,,-0.011452027763133343,0.013552331614393611,-0.03273424239795313,-0.02986919745438264,,-0.046836189638003345,
SHH,,-0.016430505379516295,-0.010397728774496105,-0.012273680948375752,-0.05434698293858123,-0.031112183098874174,,0.12167681758694976,0.023967019379660105,0.06658644656203308,0.022043082040374435,,-0.05194509070187439,
PON2,0.0025101791401557754,-0.00808186301410315,0.04561806685878664,-0.12681312470616787,-0.014704132281195482,0.02953665332351581,-0.15985967134044407,-0.1273782991458503,0.08501030027982154,0.1297062731294095,-0.010570559123489304,-0.025698945164119493,0.045617346845298265,-0.013613233559587355
ICAM5,0.2663285556333642,-0.00014566579789014513,0.019171095128376642,0.05039046918913557,0.010698216190269732,0.0481601182065797,0.06067514930205843,0.104030669693023,0.0409129916418595,0.06931365127548796,0.1502302852764766,0.037916469237548475,0.08011654993585635,0.29944617045462546
HPX,0.09239599583544793,-0.023565629589789475,-0.009376190250384912,-0.022735717567714874,-0.025486661609992307,-0.015747876366199447,,-0.054130110857934066,0.05528151002294856,0.07846806486190622,-0.027733996714698676,,-0.06996798731438113,
SFRP2,0.030222696148308918,,-0.033550482510854546,-0.012460590624985755,0.018226976682479343,-0.05687712853525954,-0.0883804593088786,-0.010212289588527042,0.03416356832231864,0.025856594898572623,-0.06279620600086638,-0.05436065902428356,-0.08559673753951809,-0.09018934750708478
CFC1,,,0.01811364614224261,,0.0005163520929237654,,0.15494542866203542,,,,,,-0.020887331888995962,
CD70,,,,,-0.010792607752088996,,,,0.015849593694040476,-0.039657224913946056,0.06487787462169514,,-0.09132390245194637,
HP,0.047732191766046275,-0.046839382538125335,,-0.06702420222703281,0.000977876393579153,-0.007969605842171358,-0.08872454971093298,-0.07843088508096895,0.03553601394328272,-0.029386501378915086,-0.007552386994299278,,0.027777637866416773,
CXCL2,0.04623630036114704,0.023464558782621544,0.010936518784818895,-0.013231171809133083,-0.0583648672222972,-0.007147403231810978,-0.0685394825614765,0.011563602509211558,-0.012330299399782198,-0.04071113469369312,-0.014336621425259008,-0.10357280041541317,-0.09327560186884028,0.032704728954479734
NPPB,,,,,-0.014311970509722174,,,0.016644861750944415,0.02013808831750834,-0.007551544279682347,0.0546197995388729,,,
CCK,0.17987388574930205,0.09656659414344494,0.10720298108842828,0.1450467442232093,0.11243866143624977,0.09368418065651318,0.33106888032438303,0.28975027465428116,0.1429051828479474,0.09982727612042844,0.11933872593167791,-0.030138565930329774,0.19351553987405068,0.23193834525091306
SEMA6A,-0.08700299852199055,0.07584772043791355,-0.029486180116168766,-0.12254372881119388,-0.04837184523844735,0.05062403577604303,-0.13799136864090453,-0.2236974520100777,0.04875789050099714,0.018756534809135715,-0.0023757531647820374,0.01572502487814502,-0.04563266026160819,-0.20598419470024645
IRAK4,-0.032454420966624375,0.07311468393725064,-0.04040846126298183,-0.08206738994460078,0.004808232762144026,0.005442858944156001,-0.022274000592191867,-0.017556452883078902,-0.04874953196660297,0.07652149195047209,-0.0526916673924394,-0.029147012882939735,0.016017211203418886,-0.011143577714383237
GSTP1,-0.03922240405085197,0.042214792402751146,-0.06137902357717237,-0.10907277345703888,0.026608513329254412,-0.014771295299923031,-0.23377491745950923,-0.17367787441809768,0.09555134123287912,0.17487023431186624,-0.030604046016496914,0.011336092956950901,-0.08184868390115844,-0.06404878102514132
VCAM1,-0.07337888877921751,-0.022529152739361496,-0.04375412753880929,-0.07424309839958772,0.09616996081179556,0.009496784534196025,-0.06418715951321587,-0.07808347970863404,-0.0076993115959945145,0.0038748637988526044,0.03768997160942498,-0.08008281766070317,-0.07936633574747891,0.029256288775188113
NXPH3,-0.08379631302603471,0.06654300306828395,0.0021881732973773388,-0.005991325608138737,0.016131869819910417,0.012156563736735739,0.04084548851212506,0.027627069536353466,0.06453407710857467,0.08001116668363423,0.0029003288924109873,-0.031795167966049066,0.02883600896014202,0.037471555587655254
MTMR4,-0.019040867455739127,0.03770541272329218,-0.01657168044321522,-0.016110152393055507,-0.016052056493757086,0.02486251148266924,0.12877393444513896,0.047318605298323484,0.08499173668847092,0.004386416994023888,0.0453480840559447,-0.0011488608830968695,0.06225086468709801,0.14328683787014185
LAMC2,-0.020160116967334697,,0.014197289777276903,,-0.018017174168411206,,,,-0.010116195090194463,0.023465902572438815,0.03541749780033982,,0.012331260603432771,
IL10,-0.031984728590619085,-0.045597063319399216,,-0.02048768503365671,0.018971047868289355,,-0.12210611618351379,-0.0034471735882940545,0.03204529970308508,0.03588959177812781,-0.05608871564573316,,-0.08708350872609981,
SEMA4D,0.18099896067799287,0.022201480453187164,-0.039642547545137956,0.03134765923532171,-0.015004416704451693,-0.01368195846179315,-0.18957789596072083,0.060979148425080225,0.1099878602882483,0.11767695224159058,-0.03627041416018635,-0.08986134471358326,0.07963253615070459,-0.12132798466343778
TRH,-0.00786884385136879,-0.01447518663065968,-0.06780747145003961,0.008238489346620446,-0.021072110702423225,,0.04786619326745983,-0.0452172873412991,0.10814656674331193,0.08757298083352301,0.08799344044527438,-0.03314015353208717,-0.05006583669800213,
