,UKF243,UKF248,UKF269,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk
APOC1,0.04278112593778321,0.07536239561696453,0.06305216557372666,0.04039533819618071,0.06591616148349369,0.073333891207472,0.0069581058928471695
PKM,0.0221016220684499,0.00014427620369047764,0.06910253340355405,0.013189614326932645,-0.028466776837983803,-0.01819841742384308,-0.05232605879031894
TNF,0.13435513915041852,0.018042254486151866,-0.02178586996161453,0.04602088947052838,0.04789686498681403,0.03770319504264966,-0.020606743747110714
GNAS,0.014749580704071171,-0.044899082318365376,-0.009809290454885704,-0.018337699306444216,-0.04214026710458952,-0.020109095592531868,-0.005871126430532449
BMP8B,-0.014088311031421417,-0.006781981483010496,0.04079960392756508,0.013583780345939342,-0.007166660874170031,0.024869516957882448,0.00143413408052995
LIPH,-0.031813608172899584,-0.02907733914761537,,,,0.06211232573612172,0.06656498641566769
CCL28,-0.02325249838349878,-0.032095830700727745,,0.024938886588421205,-0.018245795167475275,,
PTPN11,0.06642908898179137,0.057892376097831794,-0.051836477484826185,-0.03147159714975199,-0.005198505665267798,-0.019545355488459665,0.02183885023816511
ADAM12,-0.007246974335517017,0.008731971601121874,0.08606269856188475,-0.039797812796516355,0.013986999452226262,-0.014887505095288195,-0.03371279386015788
EPO,-0.06415806063013786,-0.03907048972812417,,,-0.023007311987279597,-0.017710311868830236,-0.023861025639595745
EDN3,0.07831527749819416,0.01859166838236011,0.0029550347671754625,-0.007881115614437597,-0.02324471320691045,0.021902241472317095,-0.02618535832266757
CCL22,,,,,,-0.020044258545803346,0.016904819190843228
CCL2,-0.07840500977123287,-0.014851205077216255,0.00905906629325463,0.04157157177604443,0.013884292385846377,0.020761741996651893,-0.035396941450445536
DSCAM,-0.010737338048741146,0.005711090229682621,0.06949462973385238,0.002148531454551865,0.04582190948439819,0.08213262896196706,0.045565373268636244
GPHA2,,0.0011850209079742665,,,,,
ANG,0.010502240952340258,0.00761748373152503,0.03225631158762061,0.009210998291536614,0.061340003008246415,0.026332423226306204,0.05001668759650084
FBLN2,0.03052350263196445,-0.030000286417595955,0.12829375835846313,-0.027035703799943394,0.009155636830320833,0.011153044260725914,-0.013976033420654838
VTN,0.045034411754392246,-0.02111137297617078,-0.02502266722087444,,-0.019117691072222637,0.02310036008789983,0.08151564767780242
VEGFA,-0.00916155217547922,-0.030168523282937208,0.05651775224690819,-0.036239011089668774,-0.0201189846520052,-0.06412802810695406,-0.044262563846178056
F10,,,0.008590953865786177,-0.003516925350487732,,,-0.01447634327197122
SERPINA1,0.05296850055524211,0.04292901105324071,0.04592206925792282,0.03293793805422384,0.012392943788008221,-0.04849437868850594,-0.047986825729883616
VWF,0.0375474997866795,0.06572344411482714,0.012319766468280572,-0.023906681292080435,0.054255151215353084,0.01893990297165236,-0.02183222857266651
GDNF,,0.0011625543300228037,,,-0.02300731019554393,0.10172516653626953,-0.002066290669301957
VASP,0.07440929571917772,0.02748728102486701,0.024521503909910418,0.021296526951502852,0.0394089297227421,0.007149129888936308,-0.012391557301200552
ADAM15,-0.008969454683488233,0.020403940618956812,-0.013565486388848877,0.09533404995072219,-0.012809744512446113,0.02317587919166265,0.00022782625065692226
WNT2,-0.027037581235335922,-0.04359933951151422,0.02805451925760665,-0.026245502212466153,-0.021531431225830552,-0.02196788371051382,0.08971862326193716
CALCB,-0.028298966557500086,,-0.01640918992259535,-0.017570566064202025,,0.026189228686286935,-0.029023893268206372
OLFM2,0.0723094504196034,0.012410737716617559,-0.0022840712775674993,0.049475154030455167,-0.05425885783959083,0.0230738903223809,-0.023537054580939264
MFAP2,0.03093978565419916,0.02249362213668235,0.06420741005714009,-0.020426095486533034,0.043439909427812416,-0.02580406678826068,0.015665429457730515
HLA-C,-0.0163452191565016,0.02725969925022115,0.03814920778556154,0.04894143591027811,0.08233620530552398,0.02581844986321099,-0.057410115461720715
THBS1,-0.00794467367138378,0.02750611650308145,0.007040890615544314,0.04717450764497568,-0.03717526943576345,-0.00927977492389071,-0.0654867792799083
HSPA4,0.020359379521573507,-0.002053691000361021,0.006027446387019014,-0.03813581083964799,-0.03312268881632609,-0.03318525843162897,-0.032323137001558214
LMAN1,-0.029597546841290196,-0.012948249449993577,0.04117053775466145,0.01728751333265821,0.03886019879779494,-0.042851263733831725,-0.03642030722592696
LYPD3,,-0.019308264261575187,-0.009439303933456997,-0.021143102650629728,,-0.024018065228745018,0.06932990925536495
APOE,0.024964015210282457,-0.0095393202374309,0.013580536373711849,0.06880208787058342,-0.03972773891816709,-0.010033972773863462,-0.06658713934595913
SOSTDC1,0.018480998961704825,-0.029614448533769752,-0.0025948024159649836,0.028480824120184954,-0.03498463659135656,0.010136425108365923,0.05151844199261312
ANXA1,-0.02805404892801207,0.017255035834882526,0.055890537749240556,0.10881845738598708,0.07950959909403461,0.01603016242285338,-0.029890179436023172
WNT2B,-0.007055130846466276,0.005495864771120407,0.07059588489372648,0.04108681327496826,0.03017357667597456,0.053997287572574375,0.016434513831760755
AMH,0.11542039533105533,-0.03367750615296512,-0.03366528425388971,,0.041032996968027875,0.07014840386804447,0.09641657605331062
GDF10,-0.02638652627303682,-0.03365395928862876,0.002654683750477777,-0.021094953545445383,-0.02725142343929451,-0.010581965815213198,0.08101559475567742
EFNB3,-0.08117287099311199,0.027240790056584738,0.010901423499168084,-0.02743655630091392,-0.03882969993827661,0.03564815748037398,0.03886528502054747
LTB,0.005754198841961022,-0.025506862777434493,-0.026853718261201042,-0.022895456558615475,-0.02647754782322951,0.029256149669670394,0.005852002176915646
ANGPT2,0.06325535136086595,0.023995206426643382,0.04427818749774838,0.08639568280527184,0.06695412103547434,0.019334447532082494,0.02917325088740995
ADAM17,-0.01708404452307421,0.018939059314284443,0.024195673746563107,0.03196010374141877,0.03325111950654877,-0.05109665643123841,0.05372713344843629
LRPAP1,0.03062029948476066,0.028955364661287793,0.044117587585999665,-0.006613625239351241,-0.015076831525658885,-0.02235768074036102,-0.00013295341333304916
NID1,0.029876821569820848,0.06401049414484421,0.06340019805820184,0.016743539267461343,0.07913067044981145,-0.06264374031684698,-0.048461186029198765
MST1,0.05555922104434784,-0.03500454735014137,-0.003633310327944717,0.04895195637925806,-0.0019640985532263077,-0.009890797039001606,0.07363175830539403
IL13,,,0.14638933565575402,,-0.02698320705592012,,
DCN,0.049976092961287986,0.02697985639450679,0.06491910491313538,0.009287075004804263,0.03688136292620237,0.014399094571134669,-0.04119732738387067
IGFL2,,,,,,,0.010516498469709305
COL7A1,0.0010878186025670617,0.01855376909690963,0.07992425838079656,-0.04076779202275884,0.0739371759266491,-0.029453908550902217,0.02661469763304154
CALR,0.02149971168955858,-0.001077411193667371,0.04292584419266163,-0.005319222722370806,0.009521650135418414,-0.023874618000957658,-0.05438102367378783
PIGA,0.0003766357446232091,0.03770506220010047,0.036794453998215466,-0.0005151883084408945,0.07234118505639796,0.012689543888869515,0.010945055643160584
CD200,0.013211495520383913,0.01650470705159316,0.0031715333671823807,-0.015083058585000395,-0.06346982711956561,0.059378105049242874,0.0034452603854443096
GRP,,0.028865584291239883,,0.03746907297838197,0.006208133662639316,,0.0535201403407381
CDH1,,0.02002863541947269,0.12726442530506835,0.035264607531593585,-0.037827525161338776,-0.010785025921667838,0.050331420003189666
LPL,0.033109835746588295,0.04371935794953281,0.045172814623760375,-0.03958624672499854,-0.003047405062690396,0.03753663675820656,0.0977759160228023
SEMA5A,0.0301448074442451,-0.00364589569558168,0.03039735952481713,-0.03291647776525023,0.06223119549747917,-0.0299278795589515,0.034425279364637844
SEMA7A,0.002895301980505951,0.03737580359906493,-0.05911312567821385,0.025546415707032942,0.022522842172428132,-0.035989200632818276,0.05482349872779486
SEMA4G,0.04941529156636727,0.05244056124049988,0.08982219541697306,-0.039094624326483376,0.019000435537483276,-0.0034251629223567303,0.05884502559868097
SEMA3B,0.003590680252545163,-0.0014934380571103145,0.04278948682736357,0.01564072416410521,0.029929352205311812,-0.0047467560666924575,0.012394118523370383
RPH3A,0.06540589462546074,0.0693931744178337,-0.0014055036204153333,-0.031722473437113353,0.02187402513754236,0.0018743002569223388,0.04097543763829846
JAG2,-0.002702574689127132,0.059255235809834855,0.001977817717213921,-0.00952387647510045,-0.032240888725933704,0.08407884419979396,0.0022482449273640978
CGN,-0.04182508237554176,0.015013842484083061,-0.0165229902284881,-0.01935344554291227,0.017781351590520023,0.030182377617397914,0.12298018755928872
GDF15,0.029591711488563113,-0.017624620958548495,0.07961779847330923,0.044227780156745035,-0.012730438557103187,-0.006380526144293999,0.023401541121682704
SEMA4F,-0.003333373590491733,0.014763323348761235,-0.012040179868935618,-0.04196407215352601,-0.022898914424531368,0.03521035021521724,0.0546986571797071
NXPH1,-0.007730400144069776,0.0680964230497256,0.007941685738639955,0.027631715878378666,-0.0041239569487811255,0.011889252368196303,0.03855113225975138
ARF1,0.03588974082711397,0.036051061697042454,-0.01472372058371056,-0.018551601174135665,0.006656553964037642,0.02285229841741616,0.0764550180971502
DSC3,,-0.02452586347841578,,,,,
EBI3,0.0040584722134733514,-0.00028946721206472094,-0.056431705607507814,0.02473270138775851,0.02825211533649053,-0.009956753608141857,0.04604116793698116
TIMP1,0.01074109141731759,-0.045221188153369334,0.05550751730969484,0.07133332504625657,0.06744734665686435,-0.06736171569481729,-0.096912762616564
SEMA3C,-0.017112047323429518,0.04289007508029681,0.0078039368229381265,0.05863407359491537,-0.015653412404354243,0.005588794108359316,-0.010794994457256226
GAS6,-0.040792353565546544,0.005505672208615699,0.014830092068404736,0.056636784605528075,-0.0413819796508811,-0.0031000514454412823,-0.040759092404666165
MEPE,-0.02735786280168927,0.06233193699578729,-0.026162537428450136,-0.04889054787044641,-0.0347695209411383,-0.030649701410859247,-0.02219946241639643
SERPINE1,-0.03398565105659047,-0.011352925092680462,-0.005008668352395675,0.09855300742043102,0.025754010845574278,-0.028656630442382276,-0.043509908129142655
RSPO2,0.030077099034984518,-0.04308909174456357,-0.03745402903993687,-0.027031403225482042,-0.0370245435325166,-0.024765150122777125,0.05803791106204355
SHBG,0.06804437677523555,0.05885865301098839,0.054005993104916376,-0.01784761651700053,-0.018540789704481548,0.021993695517696487,-0.03979464231731985
LGALS3BP,0.04166031414111134,-0.003090931437075711,0.02184102492517352,0.02572185339369032,0.015986334634466325,0.006500677545668826,-0.08360310978872112
LAMB1,-0.05781830772021982,0.030734273250643554,0.03330058999912704,-0.043265055111187854,0.0987825895003465,0.025304139072725034,0.0020752250455153463
SPTBN2,0.07058002498609313,0.058150582538936124,0.03106772888156806,-0.05758644049471877,-0.020961153797560233,0.05895650071487096,0.06677224498032759
COL1A2,-0.0006536108028484098,0.03109767917600852,0.003186366799466352,0.048647105233611314,0.09982885984905014,-0.0476423945504809,-0.07364991683872987
CEACAM16,,,,,0.09073908492576749,,
WNT11,,-0.03515352742596154,-0.01619442216516895,,,0.05240110813901579,-0.004932305800538071
LGALS1,0.04187503498676148,-0.10275049689232911,0.04004896253690162,0.012384086757569773,0.057574052285669426,-0.041307439543822995,-0.04936392161504012
BCAN,0.12076244624351234,0.027336496090462337,-0.009249575364504336,0.005364474076656607,0.06162507322811838,0.023330577411373392,0.06483043534573314
ANOS1,0.0015847948093212396,0.08808261402781997,0.037999344260225984,0.06955046144198357,0.049691450901815676,-0.004562255541731374,0.02522117517173864
EDA,-0.04078153462195376,-0.025735772176578995,-0.019363077205557043,-0.021838692845111023,-0.03200435498801172,-0.0112075466577072,-0.012692545544578108
FGF22,-0.011974139686273816,-0.03659636861347813,0.03761193261937955,0.02434133396470146,-0.007866560549859273,-0.027002683968302722,-0.022519623577029396
SHANK1,,0.05659897863804093,-0.014123426518835896,0.0811578239311806,-0.025935447754849503,0.010293420213660753,-0.028656299705481034
NPVF,,,,,,-0.020044259889353284,-0.020355895303284865
TGFB1,0.022377328545197233,-0.013816728736833072,-0.03216182756633603,0.019489617074856098,0.029574499991968716,-0.03058928130969819,-0.03716714562889832
MSTN,-0.00927737405457704,-0.015736732664406783,0.022600659203183274,,-0.009955062066623327,-0.022695924396124254,0.06702106091049086
WNT4,-0.03010175279910681,0.006438690777723673,0.07736424130351745,-0.027576895002528745,0.05467753605055693,0.03733155406113613,0.01195275530850565
TNFSF4,-0.007468174358828003,0.014082275162582753,-0.012347242017341142,-0.029741213933770834,-0.03843505523288585,0.019045588078330556,0.06786471818431225
NTN1,-0.0388003296812957,0.037900144873934165,0.038432308331814394,-0.04333901512263994,0.04704095409630687,-0.06911808122005172,0.03275382638699643
CXCL12,-0.041551823363654775,-0.010016265677707263,0.07091280542894872,0.026373334855957387,0.015001450654381358,0.003672314328176812,0.018602610894214285
GNRH1,0.03156882795812474,-0.019173052406936973,0.14292897812564825,0.08724040659162406,0.009140779743916829,-0.022311946600641692,0.0724721390999728
FGF8,,,,,,-0.001075608676957107,-0.013414273555699976
RIMS1,-0.047179933827911975,0.025807262234091653,0.03604839465834537,-0.02626371504074458,-0.05716842629741241,0.044074582863348796,0.05505672726618082
FGF14,0.0035618603434846895,0.00563544790158603,0.0077229374776488,-0.017531775814427206,0.019860554733857002,0.045330562644125764,0.009943422832694943
IGF1,0.011705968641442903,-0.045764336023001825,-0.030792704109635482,-0.01892498444396374,0.07204621565441786,0.04100682755081808,0.028434753061179242
TNFSF10,-0.03307816868443062,-0.0469822269902666,0.08519485693047213,0.06284806716389682,0.06629565978986046,0.04600549405538575,0.05870816035159095
GDF5,-0.04549637428618256,0.05850267498271822,0.0035305298470837414,-0.026631688987935387,-0.018831355621410834,0.0638343596877202,0.10513445919685512
CHAD,,,,,,0.04743733200387617,-0.011778017784916179
RGMA,0.023843381497303938,0.07897743246105972,0.04122911872749134,0.012864930851384857,0.03229028952992312,-0.00439953836611475,0.055328370759534874
WNT16,-0.029886614990067107,0.04398947818385605,0.04101923501694697,-0.02757689738446047,,,
CX3CL1,-0.07242823028602106,0.04662601365535679,-3.1609251774539695e-05,-0.006259230518077686,9.766467616149861e-05,0.03890884793207083,0.037296717366477584
FGF1,0.03887676508558467,0.05152417720600257,-0.017873189811920032,0.012521074660960689,0.005590012202446774,0.040265534010167775,0.07057520504297493
ALOX5AP,-0.050310093438026005,-0.0051755613000063466,0.02073560242431426,0.022513814350046187,0.13078899527943733,-0.014137375800417634,-0.0536026121468353
IL1RN,-0.06266258373345654,-0.07523743868062359,0.08543686671664234,-0.03633420723925619,0.12852856298145124,-0.03630720773717051,0.002495462655961858
PCSK9,,,,,,0.07924257694865254,0.017637971924612944
NPW,0.06353080970098376,,,,-0.022525459996752237,-0.013666821502086217,-0.015225799334564442
CXCL9,-0.039637666866241136,0.006776804338627286,-0.018235131398525693,-0.01839005294155512,,,
ANGPTL4,-0.09806676811754977,-0.04426862314717017,0.02567809565952727,-0.024137238882290152,0.00164666750559369,-0.02483684176998802,-0.05147833167782185
UCN2,,,-0.01597691825668579,,,-0.000926537774512307,-0.026471245204348355
COL4A3,-0.04167844716064009,0.004902549982773858,,,-0.025505298574112618,,-0.017078967818080312
NRG3,-0.04234121169086242,0.005923900837139006,-0.0009248806628450958,-0.035726280970545046,-0.03933134169056036,0.021385616429617577,0.09233738307260186
IL23A,0.0022437735505546627,0.04330809202375191,-0.01954521093700701,,-0.031031568923880634,0.0320783715646752,0.01682156257858211
COLQ,-0.037021120749960036,-0.008542374146479775,0.014771839691380436,-0.04021551557692012,-0.021485452594476973,-0.042575088853501974,0.028312268229569653
SCGB1A1,,,,,,,0.03240992152998456
TNFSF12,-0.0487295514097825,-0.008978137453008074,0.051923755705142224,-0.018536299184093788,0.06650470122370077,-0.019803925555689966,-0.027706116226950957
DKK2,0.015515878930177121,-0.013982563282888999,-0.014635113869530493,-0.03292610645635659,,0.06310693850060713,
FYN,-0.01618918089664775,0.06597020831286445,-0.008719344809769571,-0.04053726955207458,-0.03301760393431712,0.002136514446291919,0.057024757937451015
ACE,-0.022391127032833046,0.030120308964530614,0.026922262272172478,0.003634588185573208,0.09927364866339329,0.007195163192074008,0.026423868380674263
IL18,-0.04927182020572184,-0.0196610424653709,0.04478348513419803,0.07393804165668387,0.019519123436894822,0.018289839894550408,0.04346938769528647
PPBP,,,,,,-0.021407281179802052,-0.025549212709821016
CCL27,-0.03933435017366569,-0.025735772349478693,-0.00816822313150413,-0.02251486781368065,-0.008566696331228522,-0.0063292731641792,0.05651621593936981
SERPING1,-0.03592421523903518,-0.002363382030717266,0.0831682933252677,0.027131217662432604,0.03260573069383118,0.04342820405687743,-0.020076554674017092
AZGP1,0.0585697867709989,0.02332791018432309,-0.018481667257802564,0.01902049022784278,0.052882488273668836,0.026852794222441464,0.0025518640595683724
INHA,0.08612918683877564,-0.010919049019667497,-0.01777526471895695,-0.013862557762691107,-0.015119341452788275,-0.0009804221529234945,0.03631841717520543
SEMA3G,0.08365387851116589,-0.014791348058104779,0.060649334513985347,0.13051431764392743,-0.028781142027774723,,
COL6A1,-0.026296596516953853,0.02693387863957654,0.03810151124149106,0.045082565748840724,0.00933680595439097,-0.020321501484731937,-0.07095190238365752
FGF17,-0.027674774592538417,-0.06953667805200422,-0.023530611839721882,0.04917167362199873,0.02282788281215059,-0.013093359447088669,-0.016495409591256158
TNFSF8,-0.02092432860570065,,0.08566173136664604,,,-0.023228511470431586,-0.023642301173968323
FGF20,,-0.051075327185377974,0.00874927768312853,-0.032926115901963336,0.04340260862346003,-0.02525904231925378,0.018038609167706107
ICAM3,-0.050950305914385,0.04656059343877267,0.014552614337745677,-0.04331935064236299,0.020887272476023032,0.044043820970741304,0.09791557466652409
LAMA4,0.03493013765507533,0.05829745050087536,0.021385070928761966,-0.04165968962249082,0.08530324849017472,-0.0027966689093664883,-0.027178416710416684
INHBE,-0.032911396167771036,,,,,,
DLL4,-0.021583363905601165,0.0542317326425678,-0.01143610816030454,0.1284882569955098,0.035607059614394226,-0.024110617369943337,-0.02419282271750753
SEMA3A,-0.01009350603026985,0.09839692365731394,0.012889820308056741,0.010506581927649049,-0.04006609701322059,0.01865764936017901,0.027774834369137254
RLN2,,,-0.019363074709307756,-0.02381554475329225,-0.01939999125600888,0.09006630589160658,
C5,-0.03522113158771192,0.040378445653134504,0.02156128830202519,-0.03795026360549662,0.018714362500409414,0.03178954778370447,0.0749793995426687
EDN2,-0.028298957358994428,0.02023323361322048,-0.02060694396434508,,-0.022666710012616297,,
C1QA,0.04299877400652905,0.038557595508701616,0.044606143604492776,0.03269865125504847,0.13633718997257022,-0.02950610132582135,-0.032527567533519895
UTS2B,-0.022501536209858945,0.03535715585587286,,,,,
COL9A3,0.06486327125493781,0.05256015088585429,0.04447642952261448,-0.04248289766166962,0.022229130704271544,0.04878352661783763,0.062034010811682486
HGF,0.0464706197882241,0.0018123323429395182,-0.02233992599574736,0.030894812415475984,0.005229268932468516,0.04676388196907202,-0.03788761706216373
P4HB,-0.0017700923636188247,-0.001236043119232504,-0.0102864269723585,0.03323065264550036,0.04014553570182637,-0.07306898022215293,-0.07645282345112668
ADCYAP1,,0.06746402912369213,0.007350798623246918,-0.027015060870100454,-0.028586436796655373,0.061428296216870584,0.02071464003101386
GREM1,-0.022501522258842603,0.030509043807370444,-0.04630345596570826,0.016145928283076625,-0.019294161207563717,0.0064897932603395735,0.007526411498734499
EGF,0.015574026313289809,0.0031831050403835,0.024544015936243987,-0.026439202013803797,0.0252255016198582,-0.01963900559734106,-0.020606748352795468
VEGFB,0.00037509393421405535,-0.021950987723498395,-0.013161314246604753,0.04617290185308617,-0.020562674576735277,0.025505401301365242,-0.005642423640724566
FARP2,-0.013942205188819485,0.06581929556942749,0.03372404259784886,0.04683339629128117,-0.006742478798254661,-0.017391605228815353,0.035811956853447346
BMP3,,,,-0.020181945552528877,,,
IHH,,,,,,-0.021026074284182936,-0.009188935736530991
LAMA2,0.05466858329459413,-0.014944159047303207,0.06065101602653929,0.0051248449458219944,0.06908151519768603,0.041486233476272366,0.020598821756788347
SERPINC1,,,,,,,0.019056361665089065
NRG1,-0.023557445574321073,0.06208287495568028,0.0021822089805454623,-0.024547524013034665,-0.012142535197509428,0.08687038797983677,0.0844350026059381
SPINK1,-0.05280314311886935,-0.03225629697866436,,,-0.01939999125600888,-0.015267651119640527,0.042360360065366275
EFEMP2,0.030809099554870288,0.02976846800515469,0.03367442755494937,0.1049384676838904,0.06200909388942558,-0.03170799052762407,-0.002855353257685914
SELPLG,0.04279067553516006,0.07469942044677363,-0.014740525750074748,-0.015868847526745722,-0.007977044803515179,0.03522350375194357,0.00445032926729373
GDF6,0.06608609859828349,0.002072807537026033,-0.019363076798006074,,,-0.011709667066334431,-0.0466203220768592
HLA-E,0.052452399738429266,0.004441038514057404,0.0438920888585046,0.057203506262335925,0.08729437635667602,-0.019582058481881645,-0.07091866541742366
PTN,0.020070563006552664,0.05573559672105198,0.03972152752457954,-0.03309636038250204,0.04433981878685029,0.015094268722414752,-0.005200172116631999
CD274,-0.010099808196414015,-0.03197237243015698,-0.037306383222098304,0.09936312556535738,0.011321587314871203,-0.03352707489581436,-0.06048348202858343
CD14,-0.014413920909787143,0.022683084990553354,0.07331375376370353,0.0419236693823782,0.10307268623338756,0.01920264638977638,-0.046849628824757766
SFTPD,0.13881619005092843,0.04020360589914759,,,-0.010790372021781876,0.05546914786962867,0.05760361562775592
SLIT1,-0.03080763057836397,0.02024969207849255,0.02024685917497286,-0.04917145184092462,-0.0032585141887126216,0.04138836583650246,-0.04030648743290876
CNTF,,,-0.020258695894573613,0.032939734609193715,0.037937896550105814,,
BST1,-0.016762780643381332,0.04048617224404345,0.060419997110247814,0.03098512398087617,-0.016443534313914925,0.009146165564052178,-0.014318808000815132
AGTRAP,-0.0651391878359127,0.06322957539277249,0.05975245888391211,0.050595770454343214,0.04191183906372585,0.020002959206185816,-0.005540665587732108
LAMC1,0.052279946020528524,0.01228377118083454,0.018779201856784236,-0.04344740744508392,0.1059818972278564,-0.08334431500434554,-0.02691764338110563
COL6A3,0.10517537406026263,0.008331986938402562,0.09172208607958741,-0.024810617077891697,0.06500618417667224,-0.027931434952098173,-0.04778799098675526
FN1,-0.04034008823864877,0.010812045065739352,0.01140113679972267,0.05847297729856831,0.08469454146931536,-0.12497788809074668,-0.11181159107712903
MIF,-0.021678302153161307,-0.06171139940523501,-0.011373307622283248,-0.01048139341478635,-0.05247414206303503,0.007919689248246934,0.04935247833537421
JAG1,0.01494635580433892,0.03058775337634439,-0.009456263262025961,-0.024566952178543645,0.04983287184278572,0.03747213317913807,0.017414591898522756
NID2,-0.0532672706706405,0.012891993242702831,0.08867597699939696,-0.014477351992462657,0.09702711992996328,-0.059649586679748665,0.017611044302575107
EFNB1,0.03507765917293817,0.05524626393057368,-0.002637577378234222,0.0005917167293220463,0.015390851856495425,-0.0003177488220803213,0.011347062199047252
COL4A2,-0.07144935378411832,0.0524329648934442,0.029889075998262023,0.04486726089095279,0.09001592162652149,-0.044558636637407466,-0.05624970230821318
SPP1,-0.00788464222821373,-0.0018852050007360658,0.05692259520152615,0.02132900306371067,0.10423746719674225,-0.021851556443445552,-0.06286277617801588
PODXL2,0.048307109319260605,0.01572232204700632,0.02866744069995503,-0.0338030471984756,-0.012528137359943608,0.04629314115036265,0.028389134388653117
FGF9,-0.046774337669464615,-0.01791350448376699,-0.03859605470877203,-0.013790898777657136,-0.0021992937294673504,-0.009763700068601491,0.0299350846616318
ITIH2,0.03478907551209321,0.017465097027481308,-0.019725805949671233,-0.036780171945089285,-0.020700502971779184,-0.025572890809485563,-0.003022177701688573
ADAM10,-0.02698158284306892,0.02495245780442959,0.02261774964669404,0.012865282110585477,0.033506936825037394,0.029849553492529473,-0.0034370916957843305
CFH,-0.011856454117476614,0.028924768321092045,0.01891145874064729,0.01163935797040711,0.07520380007366488,0.00920111885541437,0.01922113223304085
COL4A5,0.027887544047588114,0.022318868015595558,-0.0027577242685436396,0.05334872308418827,0.0714897172990348,0.06597322722433897,0.07093635603335846
LTBP3,-0.01959062294614412,-0.03845782825288777,0.047541765105672845,-0.010633687876526274,0.04600726482631913,0.013850761505702164,0.010657476792331413
GNB3,0.11052596545853716,0.026902620463886265,-0.004277057520396953,-0.013761944330547306,0.0161682321327136,-0.003097445921445563,0.09129199428963118
COL6A2,-0.052945226830464,-0.010912054300924347,0.03209493835140639,-0.025272047535184652,0.03934327387941555,-0.03198500117023539,-0.0704128583950166
PLG,,,,,-0.0449895342597674,,
GDF9,-0.00490703641285584,-0.050915516413729225,0.014029547592589198,,0.01780392256217454,0.07432275036033187,0.07225205114534418
NCAM1,-0.02054020321152322,0.013478672846660149,-0.06405475091937439,-0.045549131557450176,-0.039966435909743685,0.0030609636763634395,-0.017289770219737367
APOC2,-0.03400290700050425,0.011481538890767739,0.012435562585884739,0.05919023238269477,0.09617022166408486,0.014195035933300418,0.024651697949019388
BST2,0.009760336133956781,0.04235823685469311,0.04208242108584808,0.034445634543005775,0.045615425544019865,-0.008952112562543094,-0.019991500731580118
COL5A1,-0.043131777286569556,0.03366364350560327,0.03904782238598695,-0.04109494671517239,0.031765801111206846,-0.06551851996711708,-0.08237410240579446
CALM3,0.004051962566021296,0.04061810406084813,-0.020153065215409282,-0.05882128353990921,-0.039254611813010855,0.06653702842573868,0.09861482469028145
THBS2,0.10880290276900428,-0.02466782869569097,-0.0068896353099059055,-0.0676504626074788,0.015087683879558764,-0.048956094885444744,-0.023063206796887767
SERPINE2,-0.07330498429610466,-0.006797282745577572,-0.00405728426045476,0.04392814473979712,-0.00866557427807632,-0.06575457032181922,-0.026710571631665014
EFNB2,0.06697559998768175,0.063718484669917,0.025370958073834125,-0.012160960386823532,0.026134700240032848,-0.013194226682201712,0.002743791280116493
PROK1,,-0.047594509578087536,,,,-0.01606246282658058,-0.022748229776016364
MMP9,-0.02767476950906309,0.053505074754809256,-0.020586415641269035,0.008802105246331817,0.10917836492433286,-0.041227974966590746,-0.04382596236131911
DMP1,,0.03617549544456382,,,,,
NPPA,-0.03450123543916516,-0.0065067639375245,-0.02685371989891399,-0.018655733143932984,0.014967694805410813,0.09837844713924238,0.07282726443434838
APOB,,,-0.015533295565289776,,,,
C4B,-0.030392947884069724,,,,0.005844933885828869,,
NTNG2,-0.014049299519301263,0.016406131908923514,-0.008281034618917034,-0.020277351564139037,0.017234094800967135,0.012837216767584427,0.060987261242387646
LAMA1,0.05197875892473174,0.006892611655396961,0.0504362463915704,0.020504893349054858,0.06404113508828223,-0.04233427987391386,0.05174931561198612
UCN,0.03210472276789799,0.020354574191164515,-0.026022431812627686,-0.030605302077856566,0.049401492698836744,0.005192181261309114,0.04062020517591448
ARTN,0.0676608149787668,-0.00948791709105377,0.04436128099671232,0.12930061589986347,-0.00779884941225287,-0.03023142749099371,-0.035840217643196184
PDGFD,0.026720298778425102,0.04729909301893745,-0.01002082816118317,-0.02273624685869975,0.07618897560975085,0.016997455758274237,0.06546589738863871
EDN1,-0.025100074002595545,0.055083234354711005,0.028782945128013784,-0.04349250082222708,-0.0034461790808974573,-0.057657739784583655,-0.0014754050532372821
ARPC5,0.035854462681889,0.04321847230946207,-0.03475309164634616,0.04581379457466739,0.0013721293148517574,-0.0080110498529996,0.03211696197513533
GSTO1,-0.030563175544253942,-0.026801584524575112,-0.03828103604307273,0.03513097601087509,0.0284586316526472,-0.006517539147183706,-0.023829713126524772
PROK2,,,,,,-0.013957024388962149,-0.023199220072903724
SYK,0.04231926223757461,-0.01499583383707397,0.07563866312120564,-0.011742989436916004,0.00353565250851784,0.03176831033765157,-0.026660579540274485
ST6GAL1,-0.056416471099139755,0.10130258144513103,0.040516156276047634,0.04437909593773282,0.001410127719640033,0.005336222552232671,0.0478667848549079
WNT3,-0.053772754603202806,-0.00805157295557576,0.04757606430105798,0.023647502123021594,-0.020585453490041206,-0.021232522500833417,0.03283309837343658
