,MGH258,UKF259,UKF260,UKF266,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
NXPH3,0.007546610014833088,-0.014348372360150068,-0.024614394670491792,0.003692170890375299,0.004245059470349957,-0.030777721234642685,-0.012257328275521923,-0.058536858219849316,-0.058396394512611,0.02214152675179172,0.02205383036302923,0.008404929431464222,-0.011306007564118235,-0.006234015292376329,0.040324422677195056
MTMR4,0.07163266488645267,0.023558361029124092,-0.045473109869618764,0.02828705401854353,0.000610143701246791,-0.0172254460282129,0.015936864935389282,0.1428684821818456,-0.07835697887726013,-0.09156017888298167,0.003980055114029371,-0.03721792264639907,-0.019046596617123168,-0.025343830926411834,0.07451730868092858
LAMC2,,0.06580264764414538,,-0.019227965268784817,0.09290038662330928,,0.03374360274964681,,,0.08390424020728983,,-0.018588495260952173,-0.016303440145902973,-0.013120995218126269,-0.002808173822151532
IL10,-0.019830577986627414,0.081945535376283,0.09058537940695499,,-0.0076163232103226034,0.06685805163821221,-0.033832994869426695,0.07000868809065762,0.058147971325994405,-0.020216915796446445,-0.015039441501931424,-0.01106509214905179,0.015148324148819557,-0.020346267204941388,-0.041639973499331656
SEMA4D,0.020526736739792155,-0.03380877987043161,0.025305101153900708,0.02563204063899619,-0.04380043469998477,0.04247400171741177,0.012324480998624803,-0.0347823059325019,0.06629386156870506,-0.0007445142902012924,-0.007718890992092307,-0.008861037296901514,-0.06530309403247027,0.061792914635830705,-0.00934355788619173
TRH,0.17050694929701757,0.045398753697953036,-0.011839640469903039,0.04657556837929956,-0.039902054296381516,0.09995307174878629,,0.0230874089628153,0.005470678376148745,,,-0.018986396198032274,-0.016383846295409565,0.004271797477475836,-0.020512185622953354
SEMA6D,0.03556238696629519,-0.06402506060033267,-0.02136982452338251,-0.046728318241187096,0.015935378761329926,0.014636820985006323,0.059228971758949776,-0.005489613641449145,-0.06607725491463833,0.047824812734205635,0.049997861679365284,-0.05184252356107637,-0.012055766853648404,0.07935999755621034,0.05901886468341034
CEL,,,-0.007460990860972414,,,,,,-0.030648669094692313,-0.02256924146310809,-0.0005876812982806313,-0.02289672504003257,0.06120751051572758,-0.03321475976877283,0.054465913714306376
PDCD1LG2,0.025713810574664597,-0.019861021479038517,-0.026324414376726796,-0.013502851447869476,-0.04056786302744044,-0.04268982031723046,-0.030493249703142343,0.042332468470910274,-0.00901713839613569,-0.015339177228589598,0.08366982198221898,-0.010965839969612888,0.028837939034696752,0.024436449445879523,-0.031811535422958066
SPINT1,0.037183025365596034,0.00022992784974332317,-0.007623630309652883,-0.017465118276924065,-0.026306213041352028,-0.028959326486212578,0.04419866750234616,-0.012573909791769259,0.12439886658026846,-0.014332707667809658,0.03297794622697526,-0.011162304100741179,-0.05493852868255949,0.0030213757798787304,-0.05524732985970444
CTHRC1,-0.017506525864618698,0.035745654764714835,0.012491629212685488,-0.08423970370039233,0.012645783708551616,-0.025521030064311473,0.001455619173440206,-0.010639934744506975,0.06686407106843244,-0.008864427263743495,-0.004735799703358087,0.057535179291455726,-0.04424721994876887,-0.03523646659128575,-0.00843021875737713
PODXL,-0.034740706456092625,-0.1128901870197825,0.058569161128902036,-0.03500265437872782,0.005104610571892723,0.015759502970988527,0.03009869411826106,0.017767978855005532,-0.017059936053498263,-0.13642776367786896,0.00015947572325018897,-0.05274009313356645,0.002439364734022565,0.0004120878021512936,0.04955696799390134
JAM3,0.05950628199312134,-0.06140811534349397,0.03255060104510773,-0.02112496372460012,0.06075800131567707,0.02239806376044878,-0.03125557032761539,-0.0699674609210519,-0.019311175392841325,0.06412058158395492,-0.008218509512750462,-0.0008634125650804164,0.029868117243159697,-0.006114027126670655,0.05809018416351438
TGFB2,0.025625320480265185,-0.034668493902924216,0.0351443683191836,0.022349670747290218,0.034884236925990283,0.039134473949076425,0.023041773760394367,0.02676991407170016,0.01637670080613186,0.065956537415789,0.07339406471960035,-0.0048007781254810564,-0.0384308868238791,-0.03987175593811555,0.09773572750496437
COL18A1,0.005028414816130536,-0.043175226053777264,-0.03775468442145608,-0.05430161214227321,0.06111606531115336,0.0259021243724819,0.011655236676726065,-0.04420112012989355,0.009481112832969589,-0.10262341858623675,-0.022552922878103503,-0.0016847588815658155,-0.06343662158591509,-0.05929712093383776,-0.02531886351035539
NODAL,0.060518777547116175,-0.022201333215163387,-0.015397823993760423,-0.037786791306169444,,,,-0.010271531382336573,0.02656028751103702,-0.009466366734377467,0.04843766974484975,-0.022602690363895065,-0.015334566842734472,0.009850126875920536,-0.049864289237146454
INHBB,0.011942350144250527,0.001597865733225952,0.029068345901705817,0.09863308316495237,-0.00473618308227754,0.0036983935324553527,0.013325356638212563,-0.01669697634193293,0.106114629648916,0.015086490595737629,0.03023892037082793,-0.05839839037868876,0.03344828509317105,-0.051441662128277325,0.058479870833754964
LCN1,,,,,,,,-0.04590276049393777,,,,-0.024041614643396766,-0.01448155881308741,,-0.016789645554284575
ARF4,0.07868525822872319,0.03169832125506332,-0.00839516269011685,-0.04138379389168682,-0.029512969043487075,-0.003972571378354036,-0.01806152144768762,-0.07032985214400791,0.024979030664521423,0.012215316502217969,0.013360168027937777,0.03688773104042181,0.003322853028464773,0.02450492931450751,0.029106360676048253
CXCL14,-0.010900570694604112,0.03497057676350081,-0.016456023071184024,-0.004253847557542808,0.02750286356940123,0.01917575881022798,0.021360674692755866,0.031174126188769347,-0.0659128473489575,-0.025570857606258504,0.049440775522667714,-0.08304725939992455,-0.04647663334308938,-0.015842763731236793,0.05730183695946008
LIF,0.017228382141152264,0.07045768507921,0.03907152734843254,-0.01703493369624238,0.0787597341593904,0.07855372256390405,0.005544610231775819,0.0012724688027106414,0.04883531501272737,-0.0370787107755828,-0.025433986718639574,-0.028026204790790703,-0.07855874292424365,0.0017425247359079703,0.009375285437812703
IL17B,,,,,,,-0.0344545692184233,0.0034902280057661473,0.03327845576413711,-0.03110767830428763,,-0.02092129101958282,-0.0055210535369716405,-0.01866741788349768,-0.018983002506347962
MMP1,,,0.048465884424266255,,,,0.008757986290424345,-0.04010940891025436,-0.12103330637838161,,,-0.03305401104499408,0.046094514462651864,0.09494209524979207,-0.042482504229212494
MATN1,,,,-0.016445367872663735,-0.012179272019504476,,-0.0143391227530051,,,-0.033991614331876016,,0.027305953088094373,0.12805534423432816,0.05830890750225669,-0.017299400802773715
ADAM28,0.027742566444601106,-0.06064510015595891,0.013055610293104624,0.08956213512397874,-0.05635836262906421,0.06555596116594982,-0.03006783744988025,0.04104068563565493,0.017292604927773896,-0.01276185457579759,0.003165780142682762,-0.016198877071293732,0.054961619245243745,0.018861433462543424,-0.046610133764818644
TCN2,-0.014326348169751093,-0.015961886461052965,0.05608761668879132,-0.013661354825375855,0.026356366889476325,0.042928645105356586,-0.010527463064428099,-0.00715954068878563,-0.002381049665904392,0.0009509175856044144,0.0519758644063087,0.04261393969820951,0.0062130388523705385,-0.024987361823119305,-0.02031150794213876
THPO,,-0.016811461676317654,,-0.023386030177771334,0.019717426065229075,-0.02586111698329413,,,-0.05030807154217534,-0.032577732492458815,0.03568804171582594,,,0.02765373321960645,0.10877665545252364
CUBN,0.03263017745057959,-0.037186456910293236,0.07693573673767845,-0.02925583431832257,-0.022398077053225225,0.035322665079124654,-0.026052167194921195,0.036910346721772375,-0.05254863965050502,-0.027908785929874395,-0.021753197324127654,0.08404400655782784,-0.026324790974598368,0.004574778338881558,0.03798709467564719
TIMP3,0.017447183527409385,-0.022100239238271348,-0.021735458676110844,-0.07403317908442425,0.021138690224650286,-0.023447785021582544,-0.041690385274681004,0.005917272529989033,-0.05769265842885633,0.052440277569822856,-0.03358961030880782,0.0533770442094593,-0.008761412267996063,-0.05205281101249574,-0.017017427687020803
PIGF,0.0008293888141167958,0.00396406603678902,0.05319748254578358,-0.054133113317303784,-0.04744759443757731,-0.051952071719107866,0.0757495758268342,-0.0030156305960686485,0.019830037695832612,-0.11727280948634945,0.11648522103323036,0.02251884941276991,0.08051825895438541,0.02110908542465208,-0.05999041124740812
CRH,,0.05795580737812833,-0.012031230160001629,-0.013858647824483795,-0.01917301712439625,0.001459037096801811,,,,,,0.08507446551417887,-0.01623472690893561,-0.04406961401967633,-0.03788841825758496
BDNF,,-0.025886983409684587,-0.026229983809793554,0.029541005094828807,0.00784919087694777,-0.025669012901776703,-0.02211806966699988,-0.042182625131076394,0.024806712121069417,,,-0.023842588487155567,-0.042139594289130555,0.033903396972151216,0.017848709221327877
CCL5,-0.03591858658877501,0.013575321759910912,-0.054012430247675644,-0.0012707022969333244,-0.00582944131123041,0.0587943069586966,-0.019555508087818824,0.031618151213391996,0.10876336620511652,-0.005826769577083651,-0.05296667042331975,-0.03906857337515918,0.07990490678776557,-0.03401409542815948,-0.040681072059270615
GAD1,0.06320952671185306,0.0039364974914193746,-0.04566865453527384,0.030675958134873147,-0.02387101904877691,-0.05087833515800258,-0.0214816288247635,-0.006112689049334935,-0.06971330338073889,-0.03580120682785703,0.09807419950639819,0.05308445508481766,0.06578653312041133,0.03812626422088842,-0.012370010741156932
COL14A1,-0.03398327345426952,0.020630086721898526,0.018235683877821166,-0.02145422390010758,0.04018024269483511,0.014287817018497408,0.01553115853396164,0.01058058433951357,-0.09823274125497676,-0.033957697267471824,0.0045717856892992315,-0.02407963073407541,0.03678183886943175,-0.0441849682969346,-0.024169934858104813
HLA-A,-0.02907590769107881,0.0997837801738813,0.015954355231367987,-0.04851654777786627,0.007640490877178351,0.024217629627604712,0.008359335193998623,0.007915591386738667,-0.0007351340970331602,-0.017343690350429927,-0.12246522249079572,-0.025059065988638857,0.01307179663911344,-0.02075781981624208,0.0139071539959627
CD5L,-0.01908474908429744,,,,,-0.02698895446673003,,,,,-0.04653683626388233,,,,
FGF18,,0.05306278651124521,0.07411361916823563,0.09648132217934215,-0.013050569794720393,,-0.014888757040964295,,,,,0.05041588215121638,0.012942282709487878,-0.007275680306906955,0.12444991820686789
ADM,0.04709132516564028,0.09408420224957595,0.023057629761949774,-0.004500973081542334,0.09978361801362601,0.007790872810136385,0.019100002168777008,0.005440079004260735,0.11032102917998288,-0.022602727953847927,0.046330829902450535,0.06617619240986478,0.09305839895000127,0.0028803328112082644,0.07205390624768487
CCL15,,,,,,,,0.21208884369757317,,,,,,,
GNAI2,0.025141117965277134,-0.06654688558445328,0.03859367788776479,-0.00632039402293556,0.04207262817123672,0.037550107114713245,-0.05275325132195783,-0.02800419298459541,0.034725405889865626,-0.040607766424431736,0.052140070383999856,-0.025900686160356998,-0.037826835467176675,-0.014070309991966028,0.010291862234899493
HDC,,,,,,,,,,0.13237347005755287,,,,,-0.01729939296803882
COL11A1,-0.0220776979798907,0.04390477553077854,0.0070633878069655725,-0.03405009131823947,0.00899316978112199,-0.0327601436515142,0.02811165147890024,0.06103055160929827,0.06425099883647761,,0.07076028840145893,0.05556068550938461,0.039293595407305024,-0.021598365481869924,0.06044732247763283
NUCB2,-0.04528316311695957,0.07397235148573678,0.01256292717181037,0.0040798613482605425,-0.010690172754636618,-0.021962874236102266,0.01585637560561295,0.024155838328931253,-0.023945598542958434,-0.006522842909317649,0.029195811803959262,-0.035353956424015655,0.0022358916081523642,0.041043541021226246,0.026524831549831283
FGF16,,,,,,,,,,,,,,,-0.01704630286297257
CXCL1,,0.06597253621552934,-0.037732644283613365,,0.015848332909921475,0.03790387920987321,0.04263320554201251,-0.03720953204880419,0.06592219183351568,-0.021125032273754778,,-0.009505432654997327,0.0022415656464070278,0.000795937618239749,-0.032533033964377865
VCAN,0.015079137999779871,-0.1085711860949346,-0.018532487168183377,-0.05456845309659778,-0.035288817958297476,0.035487336083242865,0.031006620417068528,-0.06414165255239256,-0.037870611654069845,0.0618891911598247,-0.004658249019406158,0.01097847747865913,0.006278012543618563,0.008561818130552736,0.020039568237432626
MMP7,,0.023711153714614477,,-0.01703492891462092,-0.0120282071036812,-0.015882612780801806,-0.0018465340096736817,0.004524731901157608,0.0015962216415839154,,,-0.05152008244868749,-0.007714725286683336,-0.012608681305275574,0.04269572133853926
PTPN6,0.036256645549376396,-0.009577741636225537,0.0841819463160185,0.038308575449363474,0.011306132867278816,0.0010115947661034133,0.039169816550791596,0.07082678372387921,0.05050697177263108,-0.09084938399659509,0.052375170292280906,-0.0061682926290615395,0.02262464624607913,0.005259872327351726,0.03596054423054053
PTGS2,-0.012886307755761576,0.10617228198158452,0.007589986795227951,0.02252903896420668,0.036038289903235064,0.04342577729905853,0.002700736885889328,0.06558274865603536,0.0624690703390585,-0.07621993031912509,-0.07189937427337864,0.009895385788647086,-0.0023634800579137773,-0.01921397940548551,-0.018075427375075302
XCL1,-0.017119124889709028,-0.02124506978205739,-0.01258929744245276,,0.009224694570914465,-0.02083346886493955,0.12078137434698043,,,,,,,,-0.030787404397972076
CD58,0.01659546368771334,0.03233736165855018,0.07515938619491612,-0.01319078260885012,0.041530913698647184,-0.03041499173643662,-0.030538177228386698,-0.04287442726398931,0.10750317841273847,-0.04360422322138573,0.022578803198492564,-0.02290768901265586,0.019463826191742726,-0.017901230862933847,0.11582734118838871
TNFSF14,0.02062276084039543,-0.0517393912937816,0.019939593022951126,,0.002732647117710082,0.031751533000201,,-0.04428206875868049,0.25415010066784566,,-0.0045656787642896325,-0.019785880913235212,-0.007845905676093773,0.056361287067374366,-0.0006587484111167809
CNTN4,,-0.013498515280030397,-0.029649594627543942,-0.014023634984444039,-0.024232667704103105,-0.053814342026289194,,0.03362732477700321,,,-0.06172189538159153,0.014630789565182536,-0.03435225124612298,-0.03340969254818179,-0.038042535159834176
NTF4,,-0.026874082902996553,,,,,,,,,,,,,
INSL3,,-0.004520500362602001,,,-0.01386978786540216,,,,,,,-0.022004367240817863,-0.014305272524945697,-0.019518784813862378,
BTLA,,-0.012203822479332814,-0.013124761680213612,,,,,,,,0.0013718833233700401,,,,
MFNG,0.01676056121135303,-0.006369825777383529,0.043476970148459436,-0.03203563008831992,-0.018420261370382666,0.041664002668707116,0.039753658554380546,0.05826455425922633,-0.007329989913706425,-0.04198973172236209,-0.009785766020003334,-0.05441097273844914,-0.04167250406483369,-0.030492785641457888,-0.044527371454638566
ICAM1,0.02301854136445618,0.015641844185560295,0.07343598575447562,0.008152634185733561,-0.013122187621618002,0.03917319255970325,0.05602330625985516,0.02717989128008369,-0.004322517664140377,0.005513494457238172,-0.046335404653885054,0.009617687432140903,-0.010260678391238965,0.02022771067292385,0.06667582897069789
PROS1,-0.0642762120371803,-0.0019240681259870389,0.06748597068404728,0.015332605919250853,0.029784524719344445,0.046936317148592206,-0.02034800203359102,0.019861697601530566,-0.02376895022271676,-0.10328609661213793,-0.028032940264153615,0.002684374381073672,0.095841684119398,-0.03328129324964317,0.015464838131303135
CLCF1,0.03708367164710294,0.03912676342463317,0.00899512387974622,-0.01583566754120025,-0.005655861951140306,-0.02193458624138414,-0.018885754176658918,0.06729933133391768,0.124175246104923,-0.0576625963825248,0.06104338845310699,0.007471751202557155,0.05365758399531743,-0.007179161112935919,-0.004097661252931606
PSAP,-0.025477010308068385,0.014070900625442168,0.012166074428081347,0.09069735279761597,-0.08130711214515227,0.05166904397295928,0.0037087025724026313,0.10128474571654125,0.14672786258942677,0.15075753662102157,-0.044949612270748236,0.05763631990432766,0.03645738477481695,0.020650172329850003,0.014823959847768867
EFEMP1,-0.001942626649592377,-0.07261965098415804,0.09335970007018297,0.03129720873383262,-0.0740572041717599,0.0828543944652022,-0.015421824272788801,0.021696083947925906,0.05578845116125269,-0.020735091035457842,0.0034388768485779987,0.05932881059593233,0.0580391338073813,-0.03772808436201087,0.09280427389307656
C1QTNF1,0.010647714368175843,-0.0324348891246626,0.05542933527424428,-0.03513310779402265,0.009844108103632575,-0.013194354894635907,0.011597301714806071,0.0045423645784376425,0.08121230461240238,0.07584708185332804,-0.0378061466562559,-0.023546928273213533,-0.0012164822517052533,-0.021667370352509884,0.05803618403001806
ALB,-0.00754080943207617,-0.009574566592425135,-0.031001824941657596,-0.01629492051565392,0.057547153367043906,0.002479378373399807,-0.013573744021468673,0.03696246535074212,-0.010880757634250143,0.04408483513987199,0.05417931903560738,-0.006056326731569192,-0.03279672467061126,0.0032382212251533373,-0.024492834765882043
CCL13,,,,,,,-0.02587017772561577,,,,,-0.014687672633309416,,-0.02189437309603407,
EFNA3,0.0058781386433356475,0.06196956569928992,-0.01354831931659346,0.0351899971464893,-0.04199690846408071,-0.0634797750302221,-0.015410793085824447,-0.05649837164165372,0.06493892543411035,-0.007916498976271764,0.030040976331230335,-0.01641744313054505,0.027487100538180535,0.07460231341075421,-0.01131523327024834
DRAXIN,0.01569177621331016,0.02637559251713781,-0.01778622136809768,-0.016493746064042143,0.03223685204750572,-0.02174299347338507,-0.0033621000821343313,0.07092740438822082,0.07489144463466708,0.005896618331092065,0.05400822225663115,0.03442110359832701,-0.012810017968904148,-0.0035475129564443743,0.03753070351120407
RAET1L,,,,,,,,,,,,,-0.01448154932248016,-0.023713503615928444,
NPTX2,0.031098990878819708,-0.04850333649352862,-0.02152155600428646,0.062318067846486545,-0.0642136056913279,0.08949886953640786,0.007560098745038632,0.049907849873272035,0.1600484406873907,,0.06414530082103632,-0.02262175599229708,-0.01465327973188854,-0.044319643068063796,-0.03501186086341896
FGF11,0.019560041447313808,0.03120867083174208,0.06457239140405878,-0.011073462281859256,0.037731057386445895,-0.04242942234093311,-0.02721960328739676,-0.026050696334073958,0.10052852764051894,0.029447450096743117,0.07986351848515444,-0.007686477825298341,0.0573039528735896,0.09996031166037511,0.026003145706897945
CD59,-0.026929931373290444,-0.08885059042262058,-0.025002901933890903,-0.011494189251755577,-0.05231892394511813,0.07746665284923304,-0.03577452485163152,-0.016057085152057497,-0.03905373801467677,-0.06417027361591207,0.0018943973710702187,-0.011875556597739503,-0.040134737288555176,-0.04445191996046408,-0.043988220417961486
COL9A2,0.06257649990935292,-0.06015324767311155,-0.001313571878034402,-0.04696724588996019,-0.01155675034191475,-0.01387684650618304,0.007239509989532853,-0.03763450413362407,-0.016291927435719698,0.04028612795525541,0.08350219343558256,-0.005292588694886887,-0.065059474938122,0.05142560182897125,0.034283996937878786
DLL3,0.03893766619927844,-0.12484643404308021,0.017607260374947142,-0.02564384588297637,-0.04671904070565258,0.008435228031241415,0.07210835303335683,-0.03935568513058112,0.09302733919879606,-0.019104561546746796,0.03580114673595258,0.028631087418961296,-0.03432965084370486,0.04912091382200404,-0.0015980950419809921
FGF5,,,,,,-0.01527514157965994,-0.03274782320149799,,,,,,,,0.07607305449617431
LIN7C,0.008895383398642601,-0.03305444665290438,0.032552081484223186,0.03965462205374565,-0.02028093414412342,-0.03845773720092169,-0.05745792786540187,-0.017541979534469117,-0.0018176416103479701,0.020002367905024427,0.006025143718872916,-0.026706267206537265,-0.041962290599864054,0.056818285751771176,-0.007583269248231534
GDF7,-0.017732068624840204,-0.00959427800463226,,-0.023276201850501055,0.019627754572305225,0.0500692049506386,,,,,-0.04760111203077269,,-0.012414289359034278,-0.015867632752308625,-0.026444428295052495
PSPN,0.10703890850048223,-0.0075100667295356265,0.018650367883447184,0.0026073231894727478,0.021706928879287993,-0.029803607494689265,-0.01995434254557456,0.023020980286626403,0.03840150352212846,-0.025483183691127363,-0.03301049375315279,-0.003978295449557101,0.040508814117722676,0.030943447182837272,-0.05436991621577846
ANGPT1,0.02985267272184643,-0.0401815830968972,0.021039168640587875,-0.02804794309706251,-0.07368677570704962,0.06884736322303098,0.027280000116068213,0.04246937569936213,-0.07400480906450826,0.012502999943025329,0.09524239086126096,-0.0044841686632175375,0.013770499644862927,-0.03381679561539858,0.07775046015392185
PNOC,-0.02504136734309318,-0.019178744368770758,-0.02510575062688362,0.02210470430920518,0.012610006048474112,-0.028999184709728114,-0.013573744021468673,,,,,,-0.013201409911042237,0.08091575750542018,0.02819110315689702
L1CAM,0.15260807011095998,-0.03682137662077078,0.017016195386468827,0.007653855330345842,-0.012469293317447621,-0.010136615781251057,0.03595980601962345,0.04414433522144914,0.11050382979965975,-0.011750340428487976,-0.015273703719959833,-0.03274252726827033,-0.011849499160712134,-0.007466576145674862,0.012608911278963113
APOA1,0.0018612693641336998,0.009961597451689307,0.006850339043409647,-0.03763412637626797,-0.01806087655935927,0.014654675878339974,0.04597229519920514,0.1161598682723697,0.0022555336021148845,0.016193575360319797,0.004595133950157972,0.06613529500279948,-0.0019168961886280342,0.0018535548894474186,0.007068163008281016
PSEN1,0.014168317613645795,-0.0844484942805731,-0.01276880418230317,-0.04085234406705606,-0.03790780709490612,-0.06539068704554704,-0.016047858908089317,0.0057857437531609246,0.015968250751314746,-0.039849572678780795,-0.0142521579315047,-0.023280198398423237,0.0004338078094726878,0.039708310820744275,0.01783968757493162
CALM2,-0.007407101284357423,-0.10696898217771747,-0.07892857879702132,0.08765438620293244,-0.06600326333440548,-0.02481620595532851,-0.02750825820327399,0.003827185988251195,-0.07368131396972598,0.040396803406519,0.018432738418195548,-0.044087441387678096,0.03901164805382021,0.01925502394379848,0.004544813190240041
CLEC2B,0.03388835636823979,0.04802860827949646,0.02969532207349433,-0.018065000951940743,-0.01303074294828127,0.035527042397339045,0.004976894821122269,-0.02678895387443102,0.02399734056444597,-0.05547185304135164,-0.005194623701835486,0.0015595480807442934,0.008516617564041127,0.019101694263789264,-0.10464771709082774
NTNG1,0.04673365694397329,-0.016527382066185706,-0.01942565367711666,-0.050999219557070145,-0.042410281318199725,-0.04553087459431309,0.04782750164162148,0.018413835132318944,-0.054237554403810936,0.00024591862450800404,-0.0285089509177272,-0.029015809054512957,-0.019610480421691275,-0.02492445564469901,0.07950929755948757
LRIG1,-0.0062269514083644764,-0.05797834318128876,0.01166639894066651,-0.01098449072269977,0.01447331163667625,0.05692982084573886,-0.05083721404947245,-0.06100030224440401,-0.06363510603025349,-0.07496480963938792,-0.014263314939338783,0.005389720283590725,0.023225137035676864,0.00901024944299894,0.05939671922990188
CPAMD8,-0.015602698613605004,-0.023095859538229204,-0.015984165652998514,0.08201759029786633,-0.015384797080306446,-0.03445873228637997,,0.0031598566719004684,,-0.038793622793462317,-0.014560842038130583,,0.13061568940412113,,-0.01875108166151951
GHRL,-0.0248929839484296,0.04558550996466486,0.03226410119406306,0.04721989732666077,-0.016270455615368058,0.1067792990975438,,-0.01868677974409365,-0.0004388423000157883,0.0019968020028424123,-0.022751024517974172,,,-0.017163925542985226,-0.016529273590459956
NPY,0.14475084016958503,-0.032221001795430367,0.0017882634910515842,0.08288309158360706,-0.03369127535616344,-0.00857358206195175,,0.07630771652229486,0.005932598199765203,,0.0006017805473470994,-0.010200155569500902,0.08508405373119478,0.0666477375022641,0.027708485899994594
MMP2,-0.01992512755966514,-0.06328940596859454,-0.002809411031980249,-0.003262892469340595,-0.01786664997527457,-0.002998766027464924,0.018844142995298765,0.06241163360389191,-0.07410038109206088,0.03418692005953251,0.03178904383260049,-0.04956908420839053,-0.05372003757953051,-0.053111743032993236,0.030376437527884444
LHB,,-0.02011474945242803,,,,,,,,,,,,,
PPY,,-0.03501391226593001,,,-0.011243783733039055,,-0.01255510793512486,,,,,0.08350053361655498,0.0767981273183758,0.03926655683663585,0.16959965224508058
ALKAL2,-0.023365169564668286,-0.005203854076160171,,-0.024433302457040014,0.09661671600987294,-0.04115984891083468,0.04055476206915361,0.006160274398974907,0.08482246280347927,,-0.029310792112388784,-0.002437713797989795,-0.006878105555891151,0.01157769301331162,0.15861907324197447
CSF1,0.03136183483619089,0.007458421339105944,0.08239770923176636,-0.0333663802912231,0.024029533188069416,0.005687823275097875,-0.040338343530944044,0.025954947809907036,0.08319933223221086,0.008246690526433753,0.005899806212713681,0.023437425770577065,-0.04588106199456819,-0.037264619128137,0.039322088628655744
SEMA4C,0.048660692962561196,-0.061987851056281504,-0.004627911483425631,-0.001622257493899847,0.019309999791543447,0.09031962718095966,-0.0010864535251218779,-0.013358840393876813,0.0909472165360001,0.08389323156143334,0.0493313487640914,-0.02587597846437665,-0.01899586081793217,0.06467539120595565,0.018128027964111837
ICAM2,0.03207423959490098,-0.02113896840845349,0.09149304192866498,-0.005769631856476392,-0.02163078777980899,-0.02741482044667642,0.01779353397134794,0.022002120913696976,-0.0065989920300353975,0.028131792065064668,-0.02193628146834692,0.01240400850572297,-0.00457729769425607,-0.018711699729077217,-0.01792235756474741
SYTL3,0.002316341097781653,0.023202676759677174,0.013717268123955073,0.06236923349390044,-0.01198540963779343,-0.030367399088198535,0.013230024111011741,0.0936470821287823,0.09192236070726667,-0.03674738605367023,0.04757201445999283,-0.04533514766675343,0.0756929866111875,-0.0029705640827656756,-0.041171811108291434
IL1A,0.008054193931680506,0.03154281398096074,0.06617847775121599,-0.02327619879285312,0.04514200522378169,0.0772965824355534,,0.005997935164182041,0.049159344352515566,-0.0009318993052050943,0.001139919480248684,0.04850844460003184,0.04423949882215835,-0.025309687173228,0.006287486091842734
HLA-G,,-0.021245067863449152,,-0.012571811689863996,,,,,0.011944383071017904,0.08318760771913615,,0.021451485609301026,0.047274433904396215,-0.014867738221636367,
PGF,0.030926665793997405,-0.07541895251970947,0.05045869865485977,0.04129046975647244,0.08266867594003152,0.022433437983477356,-0.013113685301091317,-0.04288311884701763,-0.015583984517975293,0.053443531452278425,0.03937836508972873,-0.03705011013129084,0.06324521222517358,-0.02408105450040604,0.03337044331399723
LGALS8,0.02588569230040383,-0.044869122168940845,0.02034493234380186,-0.019769427425932472,-0.03905266589117497,-0.010251977306702189,0.06370317045482032,0.00867942155245122,0.08064639369741299,-0.04401731257696931,-0.029412277727496425,0.028129117613941965,-0.0006035524176599359,-0.001839422157422149,0.014554873453880896
DKK3,-0.006793773298821118,-0.05432312856727584,0.0006248774082415004,0.052436710340309424,-0.0063791834589294,-0.05048512434116244,0.04620087934678382,0.014995658910578831,-0.051748012125568316,-0.04035579795765238,-0.032667540319095585,-0.02228040586396053,0.047675622546434475,-0.011568757189432389,-0.01705348079743954
COL16A1,0.03530644843179446,-0.04325678023673599,0.06510208040165544,-0.04284863754310316,0.011017138863508972,-0.026040259375372896,-0.019509473478766876,0.07293868462942824,-0.01629964188612826,-0.010110587316438635,-0.009385667839369673,0.04154802111569275,-0.028884129097309027,-0.016445529171066155,0.0007153534890736364
TPH1,0.051231837196044044,-0.01673673101385204,-0.015690530669601927,-0.013321587631905756,0.0606892961104568,,,,-0.06123907046142016,-0.03257766921371862,,0.018242087543197238,-0.03781084472005911,-0.028287518793613367,0.11471636940837128
TNC,-0.06742224609215614,0.022484750168114753,-0.013105726442832828,-0.03717296778620624,0.07108387022626635,0.0463486069753159,-0.013572811298320211,-0.013251647832280198,0.0014734456031894774,0.017249945148170992,0.0008000652436479712,-0.06947656951394933,-0.03401491964980092,-0.03360134561517333,0.03320326884474749
TNFSF9,0.0426837052088985,-0.034840216220943056,-0.029821134534592945,0.010527545974642909,-0.0010225720215057213,0.03913729586890341,-0.0029509071190802114,,,-0.0330548165015517,-0.007193321261638319,0.08960975885539055,0.022874152579692317,-0.024522573314498936,0.02468490658946571
C4A,,0.028154113206190167,,,-0.013328941641877248,-0.018382524533660002,-0.014888765120672057,,0.07794308772043106,,,0.009920162079711123,,-0.01603498306079712,
CNTN2,0.05276317705136575,0.0687360296884917,-0.05094823442916015,-0.034461212386290754,-0.004413176857420981,0.008425065521186477,-0.01576482694586375,-0.06366748870223041,0.08266224949957122,-0.022300480702865912,0.003100058900144152,0.035718226541429775,0.027327002481079665,0.02014198807573805,-0.010018212698304507
F7,,,,-0.011569836872394683,,,-0.01357374592620361,,,,,-0.020602599359525506,,-0.01586763428666994,0.021191489166648928
