,MGH258,UKF248,UKF269,UKF296,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
GHRL,-0.02527306243277538,0.024471542011645833,-0.039932535294005554,-0.014902373650714411,-0.045365545662963386,0.10214407976579713,0.012610572867325878,-0.026552703976328876
NPY,-0.0024930107333652972,0.006863078918629531,-0.07274985488537353,-0.05043975625897285,-0.03932038682047933,0.0012792860112024402,-0.023804125478487075,-0.02894591306334949
MMP2,-0.0022453311322739506,0.021564420563697013,0.05521173797818467,0.027474409989024482,0.032655762804695475,-0.039096157646123224,-0.08444771880287341,0.0629318582950619
PPY,,0.03065895347196414,,,,,-0.003277231964899162,0.06812229475376162
ALKAL2,-0.02372192061761634,-0.015268302621540992,-0.021290313011307467,-0.01526009683666192,0.07612504933046366,0.04130332247109874,-0.006113296364764047,0.06183315968384621
CSF1,-0.004217721504067146,0.09582708571767999,0.05230804773820694,0.019248673503142636,0.056765389897962946,-0.022935103238624722,0.049153725928375434,0.05065202365056668
SEMA4C,0.07301269561858455,-0.01881752697489738,0.010829125858676474,0.04073928901890709,-0.012037324737357392,0.07471833488969946,-0.00206631217507272,0.04278296541117404
BMP8A,,,,,,,0.023542452320406235,
ICAM2,-0.006841160912197147,-0.038067134774547956,0.09939301523185835,-0.03027540934418464,-0.07979675142641328,0.016507393456288166,-0.02742838157402679,-0.05170534424527016
SYTL3,-0.019012256172979896,0.007789643449470979,0.06273329509231398,-0.006603062813314871,0.08009831269061982,-0.01630675134639024,0.036096299206298116,0.02425141389900663
IL1A,-0.018406904200179073,0.024656228520022708,0.05358197233434317,0.0077705997553319936,-0.04328143563246743,-0.0528947591793065,0.03603006807872084,-0.026360985235950287
HLA-G,,-0.027337020126301896,,,,0.05227855221085979,,
PGF,-0.009021830570337546,-0.06308465113058072,0.09041340302289974,-0.026946109014942883,-0.09632354919245807,-0.02026946715146799,-0.051080331672244184,-0.02472800740839414
LGALS8,0.07394563130256893,-0.010407406105836316,0.054889358138598784,-0.016484899145854947,-0.03297004007520078,0.02618976254587589,0.015767201019926194,0.026401981528585236
DKK3,0.041713368144109156,0.01485662314637457,-0.12559783649412712,-0.015274481464654637,0.008360565897142458,0.010858753047769707,-0.01598409950101098,-0.08709185185873645
COL16A1,-0.04530529338606732,0.02574579838606714,0.00485230837070022,-0.01746362823192386,0.06623517592131505,-0.07187802631903412,0.01979054769746155,0.05923957113261236
TPH1,-0.029510820887715287,-0.02713724269905819,-0.0044031527948690695,,,-0.03657782119586677,0.06558827367278838,0.06355769180057942
TNC,0.025097792213357,0.015529314689989228,0.1635118348248951,0.029982865735801213,-0.08026076430679857,-0.0671056449303196,0.033349755786909664,0.10588643040916099
TNFSF9,-0.015840920873281664,0.0028556589845118367,-0.05038854569875317,-0.02489146449511851,,,-0.0017707439466841891,-0.0213373326286538
C4A,,,,,,-0.02144601885389326,0.03234644388923744,
CNTN2,-0.05204053801369372,0.04292224718763015,-0.04658921309364279,-0.007623163871439427,-0.027191649906725585,-0.10071153553585271,-0.00030990180051901855,-0.011325611057208041
F7,,-0.026474425494589865,-0.018777269616355542,,,,,-0.02326473391413301
LUM,0.006526301547079714,-0.00893414110827732,0.15518700752617257,0.06098357044253897,-0.048081030333836094,-0.0675429308475681,-0.10333442594507572,0.051705180144847096
IZUMO1,0.01531819085530901,,,,,,,
BTC,,0.03337010358444954,,-0.03733689319672786,,,0.06621690089256424,0.023010480527361016
APOC1,-0.09647590364499972,-0.03361985006529795,0.14906858139164939,0.01765571403927868,-0.027960548657685897,0.010906254323972613,0.050327167933030964,-0.021366948333149182
PKM,-0.033327202310224104,0.03743540224538309,0.10672815002146734,0.02032971965462441,0.06034722876934509,-0.06477888527041623,0.05849644606364971,0.08748055773503695
TNF,,0.02952327329952009,0.028938611604922358,-0.021786940926942278,0.040361084712643866,-0.042810957046733225,0.03360721604902364,-0.028977575150399355
GNAS,0.06951407748867089,-0.013615132840160646,-0.06905230823389258,-0.04027029562090316,0.053465422040009494,-0.02720467136652981,0.04729819648862288,-0.08279161790461667
BMP8B,0.015287803317819705,-0.0003716169153076642,0.07502838056450976,-0.014466304833908402,0.09680138793185836,0.04686656642386798,-0.028514189900101947,0.1424115649889797
LIPH,,0.03678436937954209,,,,-0.02696752188931822,0.04145809396863505,0.06977887906388325
CCL28,,0.05824282316817736,,-0.01711058394977304,,0.022722545799984117,-0.023773974413996056,-0.043841792609753044
PTPN11,-0.036343830014526665,0.01014726848854429,-0.042754452926122954,0.019414688477140618,-0.03345448574012212,0.04975744166198221,0.08607088325555932,-0.006145995482470102
ADAM12,0.017000663345931238,0.005670188190196971,0.06051818338567509,-0.016536315700488826,0.06985776093211295,-0.09159657981741678,-0.08847500364015592,0.016513622355525007
EPO,,-0.027152599839968844,,,,,0.04027940621209545,
EDN3,0.08585528499414011,-0.0169195704358328,0.07553670709404496,0.04685844107347571,,,-0.008773925008620915,-0.03546907438195426
CCL22,,,,,,,0.048789305442052365,
CCL2,0.017642797363168494,0.008200773738153314,0.04244881413295762,-0.009332797340122646,-0.07875379321217772,0.04298539824862264,-0.00770115657639324,0.021586989878905786
DSCAM,0.07237605559374767,0.02019197213942529,0.13337237281345066,-0.025299633103270793,-0.07460961542329327,0.029739938803528442,0.034365806920123254,0.046081089395597526
GPHA2,,0.014659473561728784,,,,,,
ANG,-0.002985243638465869,0.04349859055978544,0.07483717754573573,-0.012884625674859344,0.07477924662710735,-0.0863933943749434,0.07089531275688483,0.053572562409421785
FBLN2,0.023865175833687552,0.02554039022559096,0.06309175156716323,-0.05036515404612,-0.07303831309234143,0.04383295454779654,0.009905559131769569,0.05375728927549931
VTN,,0.018152601958420517,0.01774418243893169,-0.02281640602248389,0.1621640317987942,-0.05407492625573272,-0.04123014465992775,-0.00022815566649590725
VEGFA,-0.025344378477624222,0.02616653909177255,0.13953621518731693,0.01861271977172012,0.0920548834413891,0.01066699594989616,0.04003415890398003,0.05458197589137207
F10,,,-0.017868336974961818,0.0031073665872109026,-0.030976050165698463,,-0.03445025773575237,0.03998081177317274
SERPINA1,-0.05301431114649442,0.0149062468082505,0.08462920037079388,0.010833525675154313,-0.0016634498645104155,-0.17316589763025064,-0.005483373777493843,0.00307554932968846
VWF,0.044128657954369994,0.03328113159327178,0.10519191095206484,0.00994759124293791,-0.01362499462228209,-0.04060836500117988,-0.12088878334470096,-0.02931084957295193
GDNF,,-0.03456726206218095,,,,,,
VASP,0.008926255429134914,-0.007881254465064625,0.05555201884338202,-0.04689936795813441,-0.02081619230669854,0.014746635466653855,-0.021187725434373087,0.03286618640435344
ADAM15,0.0009338110864603763,0.05594054771139433,0.08343256535775147,0.03897657013461837,-0.016842777008679918,-0.023655051775163742,-0.008050177326995048,0.004216880336984443
WNT2,,-0.03952702756224159,-0.04819838250573114,-0.004693013609581027,,-0.03252047406946789,0.0037748752439120867,0.06318088399043237
CALCB,,,-0.020756757272421256,,,,,-0.021535506313229414
OLFM2,-0.029323868180558432,0.02078756027274248,-0.03004954849057807,-0.01109275687687408,-0.06615863649654512,0.036051260997103506,0.09803852710612368,0.03307564367280241
MFAP2,0.08426897071395449,-0.014404336744846726,0.06522982476072776,-0.026823214838694244,0.09585569636202458,-0.027314076363399577,-0.04794591262080121,0.024402912486230104
HLA-C,0.1168442605907968,0.013417980640871983,0.14055204288060758,0.03549922515199718,0.057313600583229464,-0.04510804104229695,-0.016006876526215023,0.04032850315072972
THBS1,-0.03438411993033016,-0.0012150012231315244,0.06524963104665155,-0.040130034096145115,-0.023110871895300627,-0.013389870117897428,-0.08565499026318318,0.09141599686138085
HSPA4,0.07082385943467581,-0.02749447088899883,-0.008707947596839516,-0.015116184244844589,-0.01005734058247327,-0.07258848785673486,-0.006715884664334347,-0.03876747059390987
LMAN1,0.014108315889325923,0.002735430261834694,0.11880088763507247,0.03965295798443352,-0.02323196580665173,0.013685839315855507,-0.029279591359542143,0.05246427952215704
LYPD3,,0.0008786369172000023,-0.02010552626320004,-0.022671959266051783,-0.029154087814484933,0.00978915910257047,0.036076697099412434,-0.02958586899769193
APOE,0.05681676424458439,-0.024820842814375015,0.08475347601774733,0.01940327703927697,-0.06884261299106033,0.03701528829182452,-0.02339472195746312,-0.039843884090029605
SOSTDC1,-0.015840927075929833,-0.024330886545805647,0.03471249895127974,-0.0005221452649951247,,,0.03741906921982842,0.055868704802464655
ANXA1,-0.011866402882169098,0.019208640722969458,0.11020146680519588,-0.019189266864867896,-0.12079015226372657,-0.062023735223052726,0.009179033538718656,0.027939254706812015
WNT2B,-0.008253320929643206,0.03724450184171665,-0.0215401880699005,-0.03221207186440423,-0.06203545701127745,-0.09881810524562394,0.016245543801233643,-0.01951721299923761
AMH,,0.057443444136160184,-0.0056410413451376705,0.08379898094825007,,,0.029102421558893896,0.013228935370553
GDF10,,0.045959161248229866,-0.01098698533540525,-0.01151628843752554,0.04243354525622827,0.027461851432379523,-0.03191479001862393,0.06670956572539076
EFNB3,0.0033888383333513946,-0.008583540357439497,-0.05207180696829331,0.006245190830660024,-0.02539340432528708,-0.029769410829284623,0.15471579822841924,0.005424132763446134
LTB,-0.022747485281382658,-0.01872821504393729,0.013407316933886285,0.014385661774043122,0.044693674436137996,0.01902694980906184,-0.040342077994702914,-0.034320153159950025
ANGPT2,0.037436157677865,-0.0014527340894063805,0.11576735109556471,-0.05586129595920175,-0.030921506971350213,0.031207158492883406,-0.04762928923020659,0.025435386827797304
ADAM17,0.026659079572797742,0.054652016433256095,0.08278022573237646,-0.004490057561465759,0.022557746619882448,0.010632214122462689,-0.02639551097310495,0.0008972985515807233
LRPAP1,-0.06571437162663521,0.028076133731277392,0.07483536695065639,-0.02088089456790736,0.049189129036652054,-0.020489745564844685,-0.009983705025683043,0.02286872259057032
NID1,0.013332547065408769,0.03604261744470492,0.1353335602815465,0.008491348369302487,-0.05760551705484633,0.04904031806776955,-0.10976801236070242,0.021057559625533923
MST1,-0.04092307489099266,-0.03727153692770581,0.10273821903286755,0.03015721160061419,-0.0014095160335615572,0.10335258036351178,0.09377688406691002,0.04332746396254064
IL13,,,-0.0028546722070062506,,,-0.015948354514561714,,
DCN,-0.0063929899316498345,-0.00114655692173072,0.11188683202324005,0.009131046138438952,-0.09561546908348577,0.014356733231967076,-0.1328899149586743,0.024659020199129737
IGFL2,,,,,,,-0.04111838448289906,
COL7A1,-0.02557360675494886,-0.011082130019391876,0.08862868927959056,0.0005969087672297944,-0.07012054397487007,-0.12803092557041218,-0.018446731508886625,0.02056278806723982
CALR,0.047666155157589284,0.026991098990622492,0.11083950596783461,0.022787049940988287,-0.017537728999065704,-0.08874201576746363,-0.08867697525700512,0.09067733399103854
PIGA,-0.04538077094711768,-0.021703146464148445,0.09218086012716137,0.06598983484796642,0.10893310755263641,-0.051901434833317946,0.0009283680051131605,0.08540679418828287
CD200,0.07351474058169725,0.03082629224238497,-0.060399396678746935,0.03419463459516009,0.011664765011368957,0.09146698952778338,0.023597896386523983,0.02603581696923946
GRP,,-0.029852757904891777,,-0.01174796212294041,0.04844566099390101,,-0.015459223277915993,-0.04330159801673453
CDH1,-0.04838802207748267,-0.04339425434217517,0.07870339452148575,,-0.04365974961838428,-0.018146279946921494,0.0357627417736249,0.08381980540605331
LPL,-0.04845204664237063,0.04472687777614541,0.17597959972104962,0.009210343179150716,0.05424199196249403,-0.07955882387719006,0.02941889767515393,0.11204792933813792
SEMA5A,-0.020601912073479858,0.029644200415857,0.10077511746215391,0.018071683101777706,0.014915380799849004,0.018870509174194323,0.03809207684012452,0.11845216534612976
SEMA7A,-0.0402008855486967,-0.02664684485831823,0.002804307177117109,0.020508599559897072,-0.013931871022877353,-0.07644250459450556,-0.025179662888111964,-0.06025248435594488
SEMA4G,-0.017229116494139027,0.028575928184935193,0.019725366708100784,-0.0067837430293553715,-0.05441098900029158,-0.07248002044340945,-0.021148779319782426,0.02412577449004362
SEMA3B,0.009320722849273155,0.021215561962525463,0.0275853339232667,0.011926648641182667,-0.05831862910151843,0.047173240768493024,0.0515782945924068,0.008220853142237685
RPH3A,0.06336928836223629,0.024382301883563388,-0.001543835433916131,-0.005080005285338341,0.04233368885501702,0.11886053536566146,-0.053255509052963085,-0.04800025638122513
JAG2,0.08512402780529196,0.042640758111516894,-0.055329172770311914,-0.013941223983538578,-0.01381444003497168,-0.10029890307512097,-0.05471540241229977,0.056306685484877134
CGN,0.002416559295863004,0.07001614128053618,0.032517317352761685,0.11145793229098538,-0.021538770090701737,-0.07263924630426019,0.041213262293798174,0.06074916154542636
GDF15,0.11987511454510358,-0.02969710607442061,0.11971823916565029,,0.04281604133500601,0.037107095306484476,0.06750197411553091,0.008823491300845745
SEMA4F,0.007721564821603695,-0.01632014945213293,-0.03066158758753671,0.007315754137543791,0.08988177191857008,-0.10766971426061556,0.004444806466807607,-0.0099634467237827
NXPH1,-0.01663984311176634,0.0133598935463004,0.043405279527513205,0.023770371686241323,-0.0057490159464226535,0.08361024049647746,0.07088648324947187,0.018645278958581354
ARF1,0.06417920510071333,0.03067232457364567,-0.05191349065094876,0.012215206799618204,-0.022386057466475196,-0.0728266861057416,0.015292050366039547,0.02825843467553551
DSC3,,-0.022889444676563196,,,,,-0.025281653657657874,
EBI3,0.018252414187562998,-0.06419366435670197,0.044137756178636654,0.011087000994610073,0.007171743604012844,-0.03589157270412412,0.06823350213911925,0.020889476078224577
TIMP1,0.028186885914075945,-0.012380429154270052,0.13897475665158524,-0.0027813693350919985,-0.0032743872058752393,-0.1156989198469399,-0.1217650133434248,0.10431354987517179
SEMA3C,-0.045772827909820034,-0.03691353115502386,-0.044824511160321844,-0.003281673177723974,-0.04131634866911129,0.03950504459130503,-0.026391175101436355,0.07110994887677051
GNRH2,,,,,,,0.002594898135530739,
GAS6,-0.017778243341082835,0.038995808921778154,0.09559801344173958,0.04631177436014498,-0.02247998871862285,-0.10042960525015868,-0.03189033051724933,-0.0131650307565929
MEPE,,0.04310147854734277,-0.033094225954762094,0.0074121699024524,0.0972362800893729,,-0.0349352473473768,-0.025696035883886865
SERPINE1,-0.05374667676918485,-0.035717775846095534,-0.07992051328791339,0.05253065446635885,-0.04299369753026047,-0.06281726861167564,-0.025861172954016045,0.034850475870438234
RSPO2,0.011132654455362233,0.03622082593528993,-0.0225716755947546,-0.024615823959685097,,,-0.0010406296539124781,-0.03192420291947542
SHBG,-0.018803022247562477,0.06267133758340798,0.07512659871828191,-0.009108079546448135,-0.0314396360908097,0.13247881806784803,0.030307644104243733,0.024206579836381463
LGALS3BP,0.11529887275425102,0.06461762263476387,0.05851189576654816,0.031212373352899378,-0.09205266209126248,0.04095484956978857,0.03218700666815355,0.11245395252609795
LAMB1,-0.04117658946275091,0.019165701139204953,0.12461453770212369,-0.010295902491042811,-0.024967311042206463,-0.008125420711315508,-0.08544711519032135,-0.00495370002080156
SPTBN2,-0.00989896533633635,0.1013125594924019,-0.07300929490169378,-0.023314448981744097,0.08334117186053115,0.042792134069992174,0.00532087530758025,-0.05201695213352286
COL1A2,-0.0009930510898050451,0.010733986609706644,0.116100412531092,0.016891774609032517,-0.018444926552061324,-0.018515384210620496,-0.14268646182691913,0.04471575674582848
DEFB1,,,,,,,-0.04645624631815286,-0.03597582011379733
CEACAM16,,,,,,0.010687601569477803,,
WNT11,,0.01100882539546389,0.07357287336511766,0.04486790932637359,,,-0.021079019992256975,-0.00026723597773983473
LGALS1,-0.11374372047197236,-0.06099105728208495,0.031728372954840864,-0.04604466943957784,-0.04006660256520192,-0.06073860533952018,-0.030177430687921843,0.08052980760223681
BCAN,0.09421576609956807,-0.01301645377008155,0.1217822529736965,-0.011584898436005573,0.07547808242220219,0.02375841312527987,0.05110630543618436,0.04654261602432125
ANOS1,-0.026672833675783835,0.0037586316263460637,0.10740914409971582,-0.0034138677266752513,-0.006933507605970229,-0.05014637172380187,0.04340559125615493,-0.03467267458321401
EDA,-0.023561984832937054,0.004592604156546139,-0.02449326843669878,-0.002257292227545215,-0.04365973616899677,-0.026422438491044333,-0.03342177833523962,0.0013932196206355059
FGF22,,0.007866945006206329,-0.018777278049886627,-0.021023355116143068,,,-0.004769175926339654,-0.010929040271756093
SHANK1,-0.019948236981084458,-0.03280800573050293,-0.01786538747428839,0.09602011221866669,,,0.031517774945260986,-0.008515697641616119
RAET1G,,,,,,,0.022704789167822932,-0.02974491943595731
TGFB1,0.017813537008037145,0.02465656422653955,-0.002249386854796911,0.05770820361143299,-0.07548732482426682,-0.023273316153690455,-0.09529747652740105,-0.05072507369045204
MSTN,0.013217932906042403,0.024634474097181232,0.06367755281694253,0.003169110512685149,0.017960118692680663,-0.046861910026996044,0.013854745030708292,0.011598487552074164
WNT4,,-0.022105962409495583,-0.021290318077005377,0.0014452215515607396,0.04032585095736799,,-0.03495826717013123,0.041669002771210606
TNFSF4,0.007542418411959746,-0.016317914640570835,0.10542908491157042,0.03981133323766193,-0.026324161766757028,-0.0493042513637194,0.04124184506564511,0.05595801988117573
NTN1,-0.0778761263627873,0.05353881729630907,0.10656892132484537,-0.03918292830287898,-0.005032513952948131,-0.014152921475262066,0.0007039452497573991,0.08803915039126117
CXCL12,-0.04528244164781678,0.063887336287548,0.023786388976296043,0.0563315526013158,-0.07016421191364015,-0.040125397500922325,-0.04337133315526666,-0.031160466950724025
GNRH1,-0.025722771896454107,0.014301377278338608,-0.006783845400748305,-0.018830572257517216,-0.0314415084134198,-0.04729320520906997,-0.021687364920713638,0.035042825374286775
RIMS1,-0.02138877375073542,0.03212132811137208,-0.031372494422824006,-0.013747410473208361,-0.042609533847190406,,0.10028481219392482,-0.1029398294451764
FGF14,0.04501006301848977,-0.018487474319216705,0.10180668244605785,-0.019315434438543753,0.027909228579284774,0.04873278437860148,0.04159266492772989,0.016123872501870713
IGF1,-0.007145105606523688,0.020986881055447035,-0.01906404634576908,6.604142128140112e-05,-0.023188829925260748,0.11119562777628043,-0.011603386176584615,-0.052633101266069536
TNFSF10,-0.06703971192623158,-0.04109045231412434,0.16628042164629053,-0.00799238555561741,-0.08470979528797608,-0.03847970258011559,0.012664141200191064,-0.01286142927173073
GDF5,-0.016736841248470774,-0.02315875160768821,0.061273484754370354,-0.021023355426310116,,,0.019785598056906138,0.026514226089280606
CHAD,,,,0.08012239883690596,,,,
RGMA,0.01998982048210774,0.05976273306813942,0.10335524018916692,-0.040502211633561096,0.08275818782676281,0.10002190116676457,0.07902641360580866,0.0687960358571547
CLEC3A,,,,0.0009578659982226024,,,,
WNT16,-0.03120038730956636,0.04603813545111438,-0.017962188007766857,0.002369270247571729,,,0.005288480492477416,-0.045168449449719233
CX3CL1,0.005028743096765847,-0.008761200025857119,-0.04700578391681264,-0.013181398130916826,0.021412765092590366,0.038935830329855474,0.006676284349903166,-0.059704680118655845
FGF1,-0.07786406571184537,-0.036977665237555725,-0.08302033184036947,0.012982518048850549,-0.10080415911944732,0.06588001223829953,-0.0021484389577117783,-0.08664017176054147
ALOX5AP,-0.07996069611681283,0.025289175921108235,0.08586276626446346,0.013681754921046277,-0.030875446146460296,-0.06249306381123666,0.057868503378882656,0.1515450795208398
IL1RN,-0.014894728890871227,-0.010458291628202871,-0.019071992942665053,,,0.060607352869895686,0.0676420309797724,0.03211313572089634
NPW,,,,,0.10383355203456561,0.014687775629551186,0.032926436623949465,0.09194310680966107
CXCL9,-0.03397726497063083,-0.021544409925890098,-0.023066476654567215,0.03404455171380919,-0.048312856888743275,,-0.024643367462644082,-0.02779532233877229
ANGPTL4,-0.04389235695931968,-0.028611429796769734,0.029031106589475674,-0.0052424764133978344,0.0006631725168626882,-0.04106752586546386,-0.00032473198349493044,0.10273241638361283
UCN2,,,-0.0010931300119057673,,,-0.04276172040963674,,
OBP2A,,,,,0.130126172385038,-0.09550056877528007,-0.028397905480659583,
COL4A3,,-0.044418894294260894,,0.05477141121831854,,,0.0005338615502086429,-0.035655596038243725
NRG3,0.025205197530158173,0.028682193388080958,-0.05228393521172218,-0.003145014132375336,-0.01750648677821157,,0.0590974673445111,0.03423831954506629
IL23A,,0.0024177833914369976,-0.02472365797284655,,-0.03367096275930647,0.0056512659062192055,-0.04099464271903285,0.06797278732706899
COLQ,-0.02717642168808549,0.003982892421400391,0.024041127806465792,0.002784842194371205,0.06232069767239881,0.052717062853362445,0.08215495918317499,0.003788633827017064
TNFSF12,-0.023197364848180437,0.03846748093369575,0.09748686893825473,0.049861992444397596,0.052612825508526244,-0.06431468149721012,-0.005906516521624455,0.046224544249346335
DKK2,,0.026753480489801144,-0.03599268830749763,-0.014466303202620868,,,-0.0013753503188602848,-0.039825513709348746
FYN,0.05312297729509862,-0.005673601728044763,0.12088578989577783,-0.010792046447459252,0.00862793997966001,0.06465119127516773,0.05753288944525282,0.07231521228589255
ACE,0.04221137612689235,-0.012894927536647869,0.08870113651536726,-0.02193671354314524,0.0358601744088192,-0.001460010528419037,-0.09141052901274932,-0.06896974714131089
IL18,-0.029125045062007266,0.003679215516912797,0.11761070718829587,0.06794048941183696,-0.04144208029303932,0.0051902341578565275,0.07592896992232769,-0.031216856312090348
PPBP,,,,,,,,0.07333613050396552
CCL27,-0.016953922146525687,-0.024018625803753683,0.05867145096655434,-0.014902373650714411,-0.03367096187533172,-0.00241073865282774,0.01956900370908898,0.01816903180066201
SERPING1,0.02444343105075546,0.034001788529752004,0.11409071606057244,-0.03389067843274062,-0.012530655331820571,-0.045732815063202446,0.03599805008364536,0.04260012142675995
AZGP1,-0.01081670433204206,0.05982406761954715,-0.030190832610850763,0.013098699033687104,0.07247978901983737,-0.04978062326067025,0.044773213761037774,0.09583626125857903
INHA,-0.023239252492759543,0.026741504922635728,-0.0400947616753104,0.039998552167075666,,0.06722309060177827,-0.01011098516545896,-0.05369403119660267
SEMA3G,-0.0257227745740732,0.021034376177445933,0.03026250013154917,0.11695840039719381,0.11721088273944558,0.024959048333423828,0.03160612008739323,-0.02302382837187242
COL6A1,-0.048742224048633376,0.023526823128027775,0.09123146709655182,0.03920363956542907,0.041580420699864395,-0.05966119777283779,-0.10740584208093829,0.05784832186510101
FGF17,,-0.030425579964091946,-0.029764979303220734,-0.019526815363868726,,,0.06673262385165422,-0.020184554878094806
TNFSF8,-0.01840690411841278,,-0.019071993105595396,,-0.005060672958895242,-0.01863129618252884,-0.06300822164586224,-0.024015446133170575
FGF20,-0.02450800618906507,0.010856339499653603,-0.030721409567892346,-0.010069394835746042,0.18653127626395904,,0.029488957018067464,0.009394018982064498
ICAM3,0.06639957794079808,-0.015108048604000987,0.05423227021960693,0.01523451295905812,0.015919999292153875,-0.07493949385738043,0.06600096429380438,0.05271601375271205
LAMA4,-0.012451683638884993,-0.019981821779798355,0.1365990879222776,0.009118091960420537,-0.012248826973197607,-0.00823928839977238,-0.06795920459374523,0.033525721462324465
DLL4,0.0038222780466744453,0.037631719853012245,0.10378281947918047,0.006133473162722241,0.0062423679718377235,-0.0828105685906381,-0.024196522289556426,0.03862965348698103
SEMA3A,-0.045085413893901485,0.023331976233226387,-0.044422598324816896,0.021660363218912588,-0.02352389017344606,-0.05506401079463041,0.011211789619541971,0.07901377358563884
RLN2,,,0.11737648561008061,0.008779424575812447,,0.05972492583800988,-0.031223921488833562,-0.032647755425768976
C5,0.029426663508410424,0.062342060450740235,0.020113015610206456,-0.007449376804682043,-0.09536352679465161,-0.028904009329518254,0.06808448603987466,0.014700707644574243
COMP,,,,,,,-0.02729119100222092,
EDN2,,-0.027137240184711437,-0.010771066120691836,,,,,
C1QA,-0.06701794459587394,0.012310469774896844,0.10955160519553334,0.030419241878191727,-0.026059343631298554,0.004139470727998308,-0.0906770979146536,-0.03295525812848675
UTS2B,-0.015609436881155764,0.068547239927253,,-0.03636008687070326,,,-0.03326902668183352,
COL9A3,-0.02559927534716852,-0.028127008751746847,0.09188436314573853,-0.007200588867302245,0.13221254213468167,0.07450738795248442,0.023460703458599113,0.03621769471336021
DLK1,,,,,-0.027300061936126326,-0.04169516646484833,,-0.03172579796627497
HGF,-0.014599082973283606,0.04828790425352719,-0.030286310598631728,-0.019396745067399076,-0.05745112565030405,0.02610401553170099,-0.012964918948697472,0.01666860083751896
P4HB,0.06842142515721338,0.021842029490535438,0.08770000591811773,-0.0051585565425620655,-0.01731465080143762,0.010875562396569633,-0.07318189967795218,0.13047912894265631
ADCYAP1,0.09154928534547688,-0.05081165060266374,-0.0067504813329092965,-0.028518917330418905,-0.06377622447774922,,0.024317995926227423,0.005666554547412215
GREM1,-0.056390483749204315,-0.03817189556786967,-0.051445710237545676,0.033789144223160775,0.02449148673482972,0.05006880701679201,0.04996376371839038,-0.03520706481830141
EGF,0.016283032553972208,0.04033693364594235,-0.015335565989003049,-0.025936863565654618,-0.030506138146936673,0.04284161445377362,0.053813119907628756,0.12806370842709064
VEGFB,-0.01175410292410132,0.027860183537552385,0.04272852232795915,-0.00878711818598117,0.06015616556130569,-0.06781629332526641,0.0521487754733511,0.008807409288923906
FARP2,0.029826042313370976,-0.02262282742276924,0.07747925271943228,-0.028053905013213826,0.02121129570162103,0.013548256356076809,0.08136891114139058,0.06793340578732264
BMP3,,,,0.0006019412962709713,,,,
IHH,,,,-0.0085157750886468,,,,
LAMA2,0.03047326922952586,-0.06001987214200164,0.08768935169796482,0.06454260182858372,0.029466212678697267,0.03618728853147707,-0.09913091988469394,-0.012597865116470293
NRG1,,0.004725831553875885,0.005554505192602333,0.0016263303371292907,0.018695738472846626,0.05006425645741762,0.02810139277185324,0.009204333644416012
SPINK1,,-0.018185392161735803,,,,,0.11026520564064403,0.01768138772150479
EFEMP2,0.038254290938521986,-0.00882493938498497,0.10208959194541949,-0.03554463672156063,-0.029143065652654357,-0.09608423581912832,-0.037859074076251595,0.07540480891961754
SELPLG,0.07261138239276697,-0.0120762849849048,0.04547846819067346,-0.007850670285514338,-0.01711807058450322,0.04344355656214855,0.002875190937567339,0.01604702181966734
GDF6,,-0.0460675256845072,0.10355763439886617,,,,,
HLA-E,-0.02884261893082926,-0.019278551360717894,0.10176612813260195,0.005797353536922903,-0.08879434178220014,-0.01772519478549103,-0.08960722319661997,0.04349277322762194
PTN,0.07004408179798294,0.041171954326804865,0.18973434644837275,-0.02241665579282048,0.06951619889017858,0.05597238418380322,0.016573577257545657,0.0650923515175186
CD274,-0.0081826484045622,-0.021240992351108105,0.037348691988899035,-0.02007171453661856,-0.07495517417867434,-0.01915444090937071,0.016712842683997135,0.11909287648702574
FGF10,,,,0.010640233999922548,,-0.020784015642061664,,
CD14,-0.065688891685184,0.04080462935458767,0.07767710888749105,0.05530849169035991,-0.04424462455915908,-0.09099792485800824,-0.010869921620473275,0.022311446711079392
SFTPD,,-0.011977430147753416,,-0.020271853789368043,-0.03855750326151803,0.0004841705418400217,-2.8456922788726047e-05,0.05346742176374459
SLIT1,-0.00673678691838811,0.06176322568562283,0.06977718955900618,0.004481656611026342,-0.0489828873332451,0.024162239108319605,0.006060686006045463,0.009143424373787267
CNTF,-0.020133361133897857,,0.004880675257159576,-0.016921218496052885,,,,
BST1,-0.03421940538808959,0.011959656748003115,0.11689899988863592,0.06402035156799535,0.017917302101350153,-0.017288516831679472,0.0059717121547978496,0.03291756226277834
AGTRAP,-0.027198003469077563,-0.023056498890986727,0.08788272327824914,0.03417655819294661,0.08184402388726551,-0.05949490393897704,-0.006782462955966845,0.08840167109401646
LAMC1,0.052802374967283204,-0.015097007631426145,0.13341110278322987,0.024059841233375148,-0.04564836038315697,-0.03314226467448277,-0.08086703995706516,0.06127389250516658
COL6A3,-0.019030834416011815,-0.000706148322562987,-0.0402917631249192,-0.04666580106028916,-0.0427574620554789,-0.03644195394199111,-0.10345258933209521,0.02815815214991458
FN1,-0.0016893853851627349,-0.029061958271320194,0.16670021915872849,0.02129164785068155,-0.020704371433692817,-0.0496500568444913,-0.15096503967992733,0.046535508346624586
