,UKF260,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk
TAC1,0.05226436010608749,-0.07616214594142978,,,
RARRES2,-0.010234507083407583,0.06443733803768384,-0.09180668782935805,-0.027367465691215242,0.06998751871003017
FGF7,-0.04434743602078495,0.045806712001798484,0.09187031401565095,-0.010246483465617955,-0.023916539771458387
EFNA2,,,,-0.017366347487000746,
HBEGF,-0.03454591558629527,0.08256791461272214,-0.01230113050886373,-0.050206682466202836,0.003001574531228882
CSF3,-0.015543022032622344,-0.01476124245758103,-0.08696658963835667,-0.05364633409308303,
PI3,-0.05225468460854074,-0.01662135383454846,-0.13215296738413074,-0.10284383362249722,-0.018051188127400662
PCSK1N,-0.02148051140136141,-0.02209682415623956,-0.029775669400730155,0.04239607696182464,0.0019918288160267815
NTS,-0.011584635285665319,0.023198263643852253,-0.020018329169114196,-0.02115759891535189,
SFRP1,0.053964226868318504,0.04173136986187996,-0.0021853001374382472,0.018950044016475508,-0.02444997376642722
CXCL13,0.03706355631826883,,0.002731037084022099,-0.025619636450626603,
MICA,-0.04834474067609429,0.019863408770956548,0.020517760633209373,-0.030149860773647057,-0.0373592801432789
TG,0.05009511968596418,0.06683787816397789,0.08411231123201858,-0.02605789593735388,
ADA,0.011259011076286246,0.06694144765228605,0.060268646396590665,0.0831600530161055,-0.011038074096856216
LAMC3,0.10019522360283248,0.03964481728092285,0.0590557062121369,0.025137117269286465,-0.005232443856924982
CCL7,0.03244661162505855,,-0.02692671038064183,,
NGF,-0.022044020399406103,,0.024732470942882268,-0.017132914559884565,
TNFSF15,-0.03884562333700102,,0.038050808510803155,,
HMGB1,0.11301267111598107,0.03672670672921141,-0.06422089147589377,-0.016721058390180867,0.022002859755433386
ITGB3BP,0.003862272869892657,0.04485820907176817,0.010440741448209976,-0.026169166447487076,0.05520151530009057
AANAT,-0.0128625988407736,-0.013315040164308919,-0.023622322777098075,0.010825261705442056,-0.026279522661157986
RELN,-0.02031429661826793,-0.03907050556969944,,,0.04484685048435302
IL15,-0.02437033593019809,0.011596122076660656,-0.0016766178026643326,-0.002152802524563232,-0.03272637441685125
UTS2,,0.04875208711604312,0.04430174342447777,,
BSG,0.03382382364422057,-0.025857555825448755,-0.0013919222602147793,-0.02797301155746854,-0.03603962057516526
ADAMTS3,0.04022743286877101,0.03248485394626035,0.008495481310946726,0.07002545164996819,-0.026794962271477655
CD34,0.06635285196597632,0.04028053678297786,0.04919780334402314,0.04796300589073564,-0.002687235117621084
CCL23,,-0.01515040208347436,,,
PLAT,0.016909784838758008,0.10507717708257924,0.09904729046386299,0.07966992906174103,-0.018275229268697114
NTF3,,,0.06048431309166605,0.0686181414592629,
CKLF,0.044507434986471604,0.06967575943549464,0.1108396224189886,0.02883264268761991,0.02455526621850272
CD24,0.024096495721171153,-0.0041337950194238835,0.08461862618192866,0.06275772614319074,0.005403569279762474
HSP90AA1,-0.01453775337655039,-0.07366912962464538,-0.1964931157881536,-0.11127490497072907,-0.009613763593018656
BMP4,0.008010876276423173,-0.04078442222685507,0.04154349895048975,0.026768309578058105,0.003508361735274624
SCGB3A1,0.0340249835153833,,0.04734736585890094,-0.019867504744710895,
IGFBP4,0.031652909770639844,0.04035570507291362,-0.03956706476498332,-0.028913165740333303,-0.0032967063138041055
RSPO4,0.03771718362804881,,,,
LEFTY2,0.021389146707810995,0.07047606908616325,0.05542093571152431,-0.019968179447812224,-0.06408609900029483
PF4,,,,-0.015917459800083744,
ANGPTL2,0.014587293874573797,0.10669727980753269,0.1494012946606058,0.049138211930056054,-0.03946837497843596
LRIG2,0.005804112394770044,0.03423810366211251,0.05666759166312238,0.023730833556829766,-0.01696982558747116
ICOSLG,0.02913621231587242,0.05280216777884874,0.05702423932697225,0.0930534436738267,-0.018412861987510486
WIF1,0.055085221440760626,-0.07009739788507287,,,
NPPC,-0.051296706940154035,-0.014461629804353745,-0.017886498091491163,0.05340720709883365,-0.0249316028827153
LYZ,-0.06264577727008924,0.023281033809285406,0.006144531949923222,0.06769477931497345,-0.04387431308693897
EREG,-0.028277748117755193,,-0.023557590910397202,-0.018166023657644227,
SPTAN1,0.029957268024400678,-0.03181820337087804,0.018086092603108714,0.0907120236657234,-0.019306227850830686
LIPC,0.03715474399167278,0.009734563624613916,,,-0.03060228489384228
COL8A1,0.02443947040018374,0.028384193011141184,0.06854135437496933,0.04900742780398056,-0.006611872851654406
GSTM2,-0.008123369818842296,-0.024452904801666096,0.08617157702511796,0.06018707109179532,0.05273372169532661
SPX,0.018607059826527626,-0.036441084582617606,-0.027148749768637518,-0.019763560889025693,0.007917145886902673
MFGE8,-0.0019035515858024685,0.08580509374198933,0.028454131220237374,0.039896825494021876,-0.0045998024142645645
TGFA,0.04792978726646928,0.05539486927312484,0.09227821709559189,0.002564909256678498,0.031449397173684175
SLIT2,-0.06768095141876078,-0.02717810887129202,0.02283665711417319,0.003964032437952281,-0.037067171344931885
PLTP,-0.04177473265550569,0.07465380215161191,-0.07097656995067472,0.01873784799654725,0.027000031885926378
APOD,0.08914157531690084,0.06721899622232695,0.20412530036932605,0.09636684029566382,0.011815834175561729
B2M,-0.03765463595959147,0.08794510997814899,-0.003095171346641221,0.049888488196945885,-0.08822119277299897
OMG,0.04628651970783569,-0.00379088888033778,0.16870697420711253,0.1154083269429071,0.08300427038591707
CXCL3,-0.05300537048956931,-0.017482011242431893,-0.08712744224751065,-0.009796649222267504,-0.01850605251358146
CXCL10,-0.03283537512170836,0.057414892329263445,-0.027805282830874193,0.07489585094021915,-0.024931600171813947
RSPO3,0.009638190589273309,-0.021864001971490958,0.07665734836995507,0.08628677397577293,
CORT,-0.03416878378454316,-0.03784055391282822,0.04003097625489688,0.057928949894891404,
NCAN,0.027792367575709066,0.04449514669455423,0.1852069237481653,0.10968935911885934,0.016019455865519425
PRG4,0.015387283108656722,0.021659480578750053,-0.00030859498609856715,-0.02457814637510841,
ZG16B,,0.1833379093788205,,,
TGM2,-0.08546210582566306,0.053306307343333505,-0.028774977392577523,-0.04833864218533696,-0.016453407842914405
VEGFC,0.0971432057993386,0.036618492891181555,0.01790740629679301,-0.03337418185352787,-0.02440978821091029
WNT6,0.05065401763244166,0.021646371839977332,-0.017934982860310863,0.0494733998828339,
NRG4,-0.030890368601049528,-0.023591178122083178,,,-0.019600707358559268
PMCH,,,0.0844124800080474,0.047635939704380174,
COL9A1,0.01903355695415188,0.03937676758497916,0.08089479821093763,0.0562373084803748,0.0058529540312080115
GDF11,0.0406285769044976,-0.003357701017535982,0.027464818115506093,0.06206328882681248,-0.03404446038179599
IL24,,,-0.02040577692943895,-0.015663663996305525,
SORBS1,0.014515791858796135,-0.01671982329727447,-0.00968384812154039,0.04207992101852324,0.03281576495034936
DLL1,0.06926612617307489,0.01757244664424725,0.1706331949246999,0.06437237166650983,-0.0026434198797269074
TLN1,-0.008871809842605854,0.08800292635492377,-0.08968647969836098,-0.057606014769454005,0.0831961523117991
COL2A1,0.05442847062519362,0.07154543843694615,-0.04460970341087333,0.04266008647524784,
SHH,0.031090865973780867,-0.01374298968889142,-0.030639655725230124,-0.009777147051091327,-0.03745525576536401
PON2,0.10919076598240639,0.07487835083217226,0.07914970126616107,0.046249700873980795,0.08254476447876018
ICAM5,0.021952049445580383,-0.03416156998561776,0.018493972467867433,-0.0324118400742267,
HPX,-0.0027381747581947187,0.05225660553568034,0.009312225298489752,0.02485340009661124,0.013667197109739234
SFRP2,,-0.013952274724832106,-0.02473114690973708,-0.0069974325506397764,-0.020904163723162148
CD70,,,-0.0121108341222256,-0.03669025608678552,
HP,-0.0504251138185191,0.05215872379833701,-0.050914554655864024,0.06622291432283113,-0.02510345944722602
CXCL2,0.06394232490520982,-0.004674842141501233,-0.03381208440864138,0.06212781829344418,0.05505587583719791
NPPB,,,-0.020574122997022607,-0.02589230894397993,
CCK,-0.02941888966912958,-0.06752760874016013,0.06858005666256842,0.09826008199438001,-0.01712100693977578
SEMA6A,-0.03294338272423648,0.05450551294232377,0.10457498268927247,0.043400195681208995,-0.01908989203216701
IRAK4,0.027304207120643288,0.03165584404432813,0.03328756341030401,-0.00590840668776427,-0.03442552489545361
GSTP1,0.05368605053041324,0.12628890900279977,0.07106246809476895,0.06000197557188143,-0.008418103260550942
VCAM1,-0.0028305724641378414,0.05891015700777434,0.03961455638414892,0.0028922167527389137,0.05524215530545609
NXPH3,-0.05105905258239033,-0.007678398551084631,0.13737618774621135,0.05858242466401991,-0.005706921621756523
MTMR4,0.03786254788580164,0.01177163215591308,0.006312490790758569,0.01511691146137103,-0.000632831517593725
LAMC2,,,0.0429505873031304,-0.02057078596692743,-0.018950854157104194
IL10,-0.006397323320218629,-0.006595198800926299,-0.019226196754789013,0.07823737188884033,-0.018279918775259602
SEMA4D,-0.007233543506462628,0.044876852389582604,0.13728252810821723,0.10638615023086932,0.05148527969109851
TRH,0.05862939542120288,0.042808214511411084,0.029208901422005055,0.047257613132089926,-0.0018581397955125699
SEMA6D,0.06951350340620287,0.05376863388410445,0.034461016679527216,0.04697895233572513,0.050515052794818216
CEL,-0.00957506844805924,,-0.03090143004712196,-0.02557300852681963,-0.03694117876931675
PDCD1LG2,0.09638942416585129,0.05304138616973126,-0.003932195228927736,0.034969636616392796,-0.0347970468901053
SPINT1,0.0799416200873865,-0.006563530164824168,0.0032259748463317446,0.04583412969323153,0.02232386335129519
CTHRC1,0.05841984347026813,0.01018555760024496,0.025970466324903754,0.007898906834656744,-0.012783750207027033
PODXL,-0.003940803120518163,0.05076259985592169,-0.06067020998348229,0.003278099187473019,-0.032240764591609156
JAM3,-0.035767024131695774,0.06041697720989279,-0.0774742486230844,0.0029647881203723895,0.03912458422918496
TGFB2,0.006611961089944132,0.06085072220922244,0.02206011442713531,0.01955975048079476,0.011887259782445857
COL18A1,0.0674832370750275,0.02081646835501398,-0.028185090340662564,-0.025230114897529504,-0.025421317914328525
NODAL,0.09822519265846655,0.02497228139334592,0.02655223006788155,0.044490073358319074,-0.028508167940368968
INHBB,0.012231983125377868,0.007812676932246469,-0.029304902410246622,-0.03156401987137476,0.05663948355216586
LCN1,,-0.015341484132018607,-0.032446573552500135,0.07225493831856629,
ARF4,-0.010419380189621115,-0.0022604303724164626,0.13009412418910354,0.06974176266914982,0.04591272389990091
CXCL14,-0.06090655574475849,-0.05164016204214645,-0.11251229800323093,-0.07146936075108375,-0.06870012129860163
LIF,-0.040576609222217064,0.020783958832952303,-0.10125243260918729,-0.05725891321597591,0.030136863665225312
IL17B,,0.034493024187704335,0.048159366562726666,0.028021910247029866,
MMP1,-0.029311827898765713,,-0.044609707645868135,-0.003112789598086733,
MATN1,,-0.016084503121922805,-0.0408271618689144,0.08875542070626836,-0.019169704807669517
ADAM28,-0.03912469747190987,0.04283170452017355,0.003129895305054863,0.016395929902875275,-0.012789317213849877
TCN2,0.01216415112559379,0.0336098972008228,0.01632473676941007,0.021236607954356734,-0.027499389757452666
THPO,,0.005305679705144842,,,
CUBN,-0.029985892143706967,0.0649464933723686,0.03065484427188659,0.0712043996868905,-0.009143329623708339
TIMP3,0.03915747141649969,0.035629854778555466,0.07399241740544948,-0.04032891369811193,0.022932360498490883
PIGF,-0.02435036144005752,0.046502831554504916,0.08009237468796027,-0.0034150909218594355,0.0045522846060957875
CRH,0.08475536035854683,-0.023591168340590038,0.046476005774326166,0.08358571934334158,-0.03231029710616828
BDNF,-0.007351810797560326,-0.06995554905992346,-0.022210892022557164,-0.003437700069102186,-0.02702280900511817
CCL5,0.02749498516495788,-0.024095844321362133,0.014520624649128835,0.003618487247847031,-0.04087228827224939
GAD1,-0.026927503730003736,-0.06011434469684339,0.045535222233499456,0.016810896772099876,-0.03623173745346897
COL14A1,-0.006469896971414236,0.0003960215619520034,-0.03244641722574456,0.005726691683270559,-0.03818779180005041
HLA-A,-0.04202638956121422,0.07737007692489022,-0.15948418843432044,-0.08160059064557511,-0.0684774191189304
FGF18,0.024472252241929563,,0.0183340167147982,0.0006865189384650878,
ADM,-0.08324039527841094,0.00999245488031511,-0.12264399452076637,-0.11477202238194256,0.12709703134143666
GNAI2,0.05261322515575242,0.0877062334047246,-0.03384364381740732,-0.03172227412202337,0.00912716981058229
HDC,,-0.0019602462342531443,,,
COL11A1,0.10327856602442227,-0.027892109516221446,-0.028937413559010163,-0.054381215012856456,-0.05704647178506118
NUCB2,-0.023262575825408298,0.038707401246337717,-0.054162762772628825,-0.015503942097730993,-0.0350268097869019
CXCL1,0.04788553795396186,0.02839280307751313,-0.07987505996575552,0.013159371521233292,-0.028814865629644443
VCAN,0.05144370269764588,0.019958606528141676,0.15438535704512693,0.07615019248770465,0.05227424460348472
MMP7,,-0.011198018212952429,-0.08844071195510032,-0.007530662709687787,
PTPN6,-0.0016166532166473932,0.024886442413442775,0.03352174393534841,0.04582590933327825,-0.051908549299768535
PTGS2,-0.020266771192253955,-0.06983441328265745,-0.06921327837024652,-0.0418516096341209,-0.023698637434927408
XCL1,-0.031167787690618443,,,,
CD58,0.028638089942055946,0.05329485555286526,0.06010162960646108,0.05999759709510227,0.08364772005438452
TNFSF14,-0.023951151137941277,0.025936536957414873,-0.026703033464044856,0.047919086028671586,0.016908485751105963
CNTN4,0.0929359245321884,-0.03976184985417189,0.02129173116895072,-0.0044144724278798704,-0.02405649675170491
INSL3,,,0.029781845623822852,0.3674023918846596,
BTLA,0.00048043170118876316,,,,
MFNG,0.07415272313613794,0.06779486259507496,0.007948542888277236,0.09060382556424937,-0.013058933813214884
ICAM1,-0.09746453543702092,0.007524144508124569,-0.0147232641283459,-0.06404126320032642,0.057819941420695485
PROS1,-0.06202291604324717,0.11999621968220685,-0.052315863031449666,-0.037103491513823784,-0.01496881235916098
CLCF1,-0.06764432592581957,0.03361142419105315,-0.01703676807323368,0.011581000161092845,-0.004976252573615123
PSAP,-0.08286567372862223,-0.03571290007720332,-0.09337758528781628,-0.05118036915086396,-0.024866526649424226
EFEMP1,-0.02324426173852329,0.010062684013785905,-0.06392428769257776,0.023527194395398528,0.01733819883888972
C1QTNF1,0.03647778360658803,0.021582280295359142,-0.11260610769754176,-0.08991025232151093,-0.0050409959392874095
ALB,0.0663767003036855,-0.018783266670074565,0.11865250245564186,0.03984869528222586,0.06252486808344881
CCL13,,,-0.019822489357744104,,
EFNA3,-0.01940927066167296,-0.04667248616892338,0.007818894438666988,0.033563729835872386,-0.018708235620431005
DRAXIN,-0.006411602204742095,0.04782937248528675,-0.08242532558006684,-0.02486451988778864,-0.04006206725100037
RAET1L,,,,0.02571675963638898,
NPTX2,-0.01971297927979797,-0.05661224549064429,-0.061533584065062756,0.027451902877386584,-0.05007708744726932
FGF11,0.012331610310804555,0.05715203161768754,-0.0681631511441746,-0.09252625403386791,-0.05843703390743426
CD59,-0.05162289756452656,-0.08573389380218091,-0.03395003094967669,0.006652254053855237,0.05381302929763005
COL9A2,0.04056055243437181,0.03140248613073077,0.12779945534512369,0.11715272663659398,0.05189796368295982
DLL3,0.021095264887981757,0.03600309225057563,0.15807074048751354,0.10621830412654201,0.0273147518922866
FGF5,,-0.014957009509846131,,,
LIN7C,0.06744478026495017,-0.008866513393993304,0.03499536496574319,0.033273394832323264,-0.015023666941703533
GDF7,,-0.02675564579266767,,-0.01566366895887144,0.06659763071203553
PSPN,-0.0246456843096036,-0.036835721407519596,-0.015239063980006252,0.024724943078224614,-0.035319817182341
ANGPT1,0.04126285340628843,0.060586525768285965,0.049010713181843066,0.06355173117477203,0.011682092091576267
PNOC,0.022361224943549234,-0.06178601035568269,,-0.016656814470531717,
L1CAM,-0.057959940742209726,-0.07747032814488646,-0.08499586373435829,-0.053940174888074593,-0.030602288361669505
APOA1,0.01591532310880336,-0.020289056079587538,-0.006368631019742079,0.04921211660282142,-0.02644388904335399
PSEN1,0.04278104884582673,0.0503746179413214,0.03570159538471149,-0.048094690903514675,0.030939468089522703
CALM2,0.009561127245325936,-0.05292929282061745,0.05546839046757284,0.11475847817746042,-0.00028205985166265596
CLEC2B,-0.04648795525747984,0.03875089227442838,-0.032347823352341515,-0.019925123764681436,-0.009164124937942572
NTNG1,0.003655837793944096,-0.00782984466852328,0.05680306455220489,0.08533020126873864,-0.002528345224609617
LRIG1,0.09442282383364589,0.021969104153110836,0.17134760434950258,0.10735812161334032,0.011653182927626647
CPAMD8,-0.03957258804644394,0.04367938670813517,,-0.017596867069268125,-0.011110235426073473
GHRL,0.0783140597288557,0.01092627435006981,,,-0.03855624525098875
NPY,-0.028006265060831495,-0.024885262429936123,-0.10135029704775927,-0.025369294669885387,-0.00014630915917221286
MMP2,0.03692894820343431,0.033040629043787954,0.024022477825946204,0.0358720286248567,-0.04570978378469919
PPY,,,-0.023779132108393004,-0.015192034662588299,
ALKAL2,,-0.015341481645605632,-0.04605515264007553,0.029858595773174523,-0.03381666958617326
CSF1,-0.011408505662757439,0.07094492416881398,-0.04619688378552115,-0.021715083158531427,0.052159896195203614
SEMA4C,0.045592630750958006,-0.023476418855580872,0.0019483182035822482,-0.024242032516286656,0.05873980042362946
ICAM2,0.0564308948032332,0.07142114131373374,0.12088428068607891,0.07577865966712206,-0.030546480976145096
SYTL3,0.040508203477256755,0.061479723938112886,0.12699413860232128,-0.04875755812488574,0.07294153596153728
IL1A,-0.027084229949308467,0.05047450620077289,-0.005872300731508899,-0.041270173537009576,-0.023542440428345208
HLA-G,,,0.006619054334418538,0.03772708767536371,
PGF,0.006233352732889518,0.0687034215814875,0.031028000517457372,0.061555015456202865,-0.0297909096780426
LGALS8,-0.00939575463029969,0.03578100021625883,-0.011958619399221706,0.02040395490906476,0.010366514313481411
DKK3,0.06336227862391884,-0.10517265084182469,0.07656685392211895,0.0170813657575215,-0.03424079238368105
COL16A1,0.09946165824329846,0.013081904176129222,0.06081630647938801,0.021136139817543392,-0.004904121227447399
TPH1,0.0003149294474254521,-0.01608450297009187,0.08261785124662002,0.03439652296960973,-0.037192857718428105
TNC,-0.0784888656576095,0.05879944996302768,-0.1546713047314253,-0.03657888465096693,-0.0014707652059721373
TNFSF9,0.03464313773495142,-0.03630923362073713,-0.0034846731223040655,0.004160294838066615,-0.044943521421790596
C4A,,,-0.022068691426351518,,-0.026114270902586677
CNTN2,0.08155110787381283,0.02077842922636243,0.12566372177843,0.0601470482356245,0.040595756278164946
F7,,-0.013530620100367232,0.04968206542911375,,
LUM,0.030915844917990005,0.04841325767646478,-0.006543549367155209,0.054622387114123296,-0.012904806101958986
BTC,-0.005667576661747815,,-0.020116140403188522,0.003878607971178533,0.07070406271904497
APOC1,0.004538365405849832,0.09303312718602379,0.00937847957207137,0.07191656444950002,-0.033285170499893296
PKM,-0.11055671199639847,0.02448053545672882,-0.15532967118142144,-0.12196568735929895,-0.06596610248862757
TNF,0.04566092482692807,-0.01985786392820711,0.023852684098165117,-0.018272029103534735,
GNAS,0.07919976048456608,-0.08141422412057217,-0.12922674095657974,-0.035661739412329634,-0.10893270018430465
BMP8B,0.02840713005313729,-0.024159562964568056,0.07058689816541754,0.005069217528902772,0.019782137649943448
LIPH,,,0.023821289720909484,0.06159121348726749,
CCL28,,,,,-0.018051188127400662
PTPN11,-0.007518730260616849,0.028257412373393218,-0.04825818323052218,-0.042465242455774675,-0.001764597612661959
ADAM12,0.03836563242254971,0.01963785780498926,-0.033171329431519896,-0.004577179152280004,-0.009747996104224136
EPO,0.0216358316755208,,-0.021527737601062316,0.05487627046037372,
EDN3,0.07069218024831828,0.008413801796180906,-0.03939607303524404,-0.0264686553484155,0.043311206978700556
CCL22,,,-0.024364762268322855,-0.019348306277616592,0.0012878413260031477
CCL2,-0.04509375113964798,-0.03796507316610408,-0.1118660829222522,0.009995117643773858,-0.00040989878438090426
DSCAM,0.0629420877453918,0.004298242925522517,0.11363910501457437,0.07199338420699754,0.034680344288408126
ANG,-0.023702303781219798,0.03161845682758824,0.004716801067604889,-0.022121875637994202,0.005065510551775543
FBLN2,0.07672680869254056,-0.027098737125915637,0.07197617311445978,-0.014185579384440443,-0.030984247958294405
VTN,0.0790523514139011,-0.006281347099936339,-0.024607677293034858,-0.014877601667057557,
VEGFA,-0.1077500246807661,0.03425432099697228,-0.14508271759629224,-0.1408632777479456,-0.04068733144818591
F10,-0.0010354411629843738,0.08133655875142635,,0.05535456411110172,0.03302567583671381
SERPINA1,-0.027399539568757077,0.08940674573961585,-0.08432190052741009,-0.051537586850897654,-0.007132657078977482
VWF,0.06568030713888155,0.04413473203812607,0.03655067830562098,0.0328303654206116,-0.031216683892170437
GDNF,,,0.04910756169094554,0.03012856832493469,
VASP,-0.015543692044663306,0.040596378793298124,0.007602266728178331,0.007762001777697574,0.008750531650705762
ADAM15,2.7834926040915525e-05,0.040629915946445945,-0.06875677401166914,0.023213989646703244,-0.009861357804294518
WNT2,-0.033769815029679684,-0.03473103472771085,0.06991928680605132,-0.021729920663044563,
CALCB,-0.050762666239482196,-0.014957009347303443,0.10465324958572178,-0.02573552760216712,
OLFM2,0.03809783744838822,-0.0424571617191526,0.0783994350098201,0.033177716730241294,0.018382384958783155
MFAP2,0.08665062595843709,0.014452035003598538,0.07525437970382907,0.009472706472427714,-0.05397592726663556
HLA-C,-0.031548550121348974,0.06482558286208319,-0.07796240389315531,-0.04856118061408592,-0.03211113510092906
THBS1,-0.08552855561823204,-0.0031834679123896523,-0.018322787129464547,-0.013578994179210943,-0.020886920307690796
HSPA4,-0.09584505166406203,0.008955211257705625,0.018427779986241295,-0.005836662055636236,0.02512238896460094
LMAN1,-0.054039633669006035,0.0561575838283392,-0.051999165644016854,-0.07547589557149698,-0.008228619489468026
LYPD3,0.0034457895510913343,0.042882684748370314,0.0238335349321335,0.08450098347331479,
APOE,0.12052691640065838,0.010651755189389567,0.09568470825920157,-0.002276379710033024,0.05320527126570008
SOSTDC1,0.07078371019655706,0.035470561771194065,0.01754164356601035,0.13698341682029974,
ANXA1,-0.0746289109995191,0.090958543682145,-0.08231727744587813,-0.0014634229629810632,-0.044582100561574876
WNT2B,0.017084166016313743,0.022871861874190283,-0.04132493487752027,0.025568544496223464,-0.004786430932423544
AMH,-0.022696430868548285,0.021949529123401045,0.04801360383349024,-0.05414971745725017,-0.018051185825490472
GDF10,0.012807227824307224,-0.02410090520122674,0.07386108409380439,-0.005288187083164867,0.02045151639134302
EFNB3,0.003958219390749247,-0.030401442835708333,0.062411521001919046,0.03229944965821146,-0.0956238920473121
LTB,0.038822368581288624,0.038685528128086566,0.12752853818967883,0.05353841517528793,-0.030356146545113313
ANGPT2,0.07533082732351756,0.06197797314281617,-0.010453627172637526,0.025165695081380078,0.0031165894680311576
NRTN,,,,,-0.02278263192672474
ADAM17,0.028196163523910092,0.012224280433666607,-0.06795892666397495,0.008885414510709054,-0.009643084907393249
LRPAP1,0.017655743142483714,0.008877066742362523,0.0739016420138422,0.0012697530989621143,-0.017025917295616002
NID1,0.07207161966246436,0.04688254474539869,-0.035370255734222346,0.02466154727884377,-0.008863462718683216
MST1,0.026059414773947985,0.03519028578353585,0.014677271351011692,0.0021030479818188352,0.02181644423896061
IL13,,-0.015150399353468043,,,
DCN,0.10347433990251799,0.06914033217471453,0.051492500957333084,0.025215476452587128,0.023474308718595602
IGFL2,,,,-0.0017937838818566706,
COL7A1,-0.021288542761619643,0.04001533815708479,-0.06602179878315644,0.00514126478249257,-0.02413273759528799
CALR,-0.044126077442414924,0.03830133750392922,-0.13341528261467853,-0.04165599791038139,0.02548507398826581
PIGA,0.015523480474299786,0.01788986363890442,-0.018454299261045647,-0.00875102539183524,0.041008446526821285
CD200,0.04766473053326679,-0.023176717960973064,0.04277120332475995,0.07890276568086042,0.06526221870329467
GRP,,,,-0.01976356224041498,0.13780171420504927
CDH1,,0.056683209330871356,0.031709129752152954,0.08311285399362514,-0.034749316114439786
LPL,0.06109508022217215,0.07117731394295965,0.21297664921434448,0.10798039595942165,-0.05726055842285363
SEMA5A,0.009611830579693248,0.023716462972670604,0.14034620492213157,0.04870808706976927,-0.01862215521211643
SEMA7A,-0.02834049510952768,-0.024472625724708166,-0.06597098347671695,-0.05057242803710665,-0.04572809688447994
SEMA4G,-0.011588519530900636,0.07286131968698323,0.03726166874790654,0.08255999138318149,-0.04716286959408563
SEMA3B,0.03716824917146278,0.06696670938212868,-0.0017336636715378157,0.0011187172303066743,0.007250035661681631
RPH3A,0.047781735687011224,-0.06518244986790724,0.10506982185270404,0.07094677750639526,0.04204945063663615
JAG2,0.04857766944743628,-0.01288737707096032,0.027198121268794808,0.0520619213834769,-0.03137048463444597
CGN,0.023284714057998583,0.0211661152151335,0.061334705931302975,0.05104955310390203,0.05559596026526275
GDF15,-0.04504075294963065,0.09383116457967297,0.0286331572439633,-0.07888153643288431,0.05301793212072483
SEMA4F,-0.008124360602863659,-0.05902460975233908,0.04847452942147815,0.06602236172716329,0.06431143805264829
NXPH1,0.04239624433310108,-0.02243628515842008,0.055342167477152,0.03327212105237988,0.0408265716758971
ARF1,-0.033673484937374924,-0.026858266575440846,0.020726923434335076,-0.00611336478628794,-0.016746615042084714
EBI3,0.08170370596833187,-0.01269123997593951,0.0711237885928252,0.08234513356370247,-0.055225448363239255
TIMP1,-0.07121582199723173,0.054641608031143526,-0.17594748042960168,-0.11934350075286249,-0.021504114608572454
SEMA3C,0.004234459803425865,-0.017096465399992013,-0.00710816357935225,0.00502996094420875,-0.040695306025677926
GAS6,0.04961705973453562,0.05602264938383655,0.005877221404104361,0.04484947976504902,-0.01876366240134597
MEPE,0.03390554211388218,-0.02384720505475221,-0.03725618918575646,-0.002297329797077766,
SERPINE1,-0.06933028858564248,-0.04909370361354542,-0.14626801512518153,-0.11847241151291163,0.06658784043591681
RSPO2,-0.05311727316738433,-0.015712477635677558,0.041230538993650576,0.014500889186572207,0.02364680515316922
