,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.04678758982018829,,,,,,,,,,,-0.052870782833114895,,,-0.0021470900379706908,,
BMP1,0.029488483976124635,-0.020952291629140956,0.11590650382211723,-0.05357721368606402,-0.08381337559885214,0.021433102962867635,-0.03843104610996376,-0.17276271681898794,-0.3489395837185394,-0.0677281241489315,0.029025810856570536,-0.15129543292153455,0.12845874158792375,-0.2846704000630613,0.08224996438035012,-0.010547251461201404,0.03644014176205904,-0.07536721539737444,-0.02592559363793705,-0.0419146549036055,0.051327111157267936,-0.008877023030691605,0.3264892768107084,-0.09926642524301083,0.0071371998870615756
NDP,0.012363617676136305,0.057968519506381946,0.08701756290031579,-0.024032615603512688,-0.05019365337043083,0.04578321305706378,0.12561670765044297,0.0391206540485249,-0.05937172612662022,0.08181930493769025,-0.03496244314801683,-0.06872560771766606,0.042558067487031066,-0.04490051414838621,0.009833733589569956,-0.041034854880811024,0.039654896015532314,0.016845300424068455,0.08700262270074179,-0.04758627771468905,-0.06503854105164068,0.0503564181301946,-0.01517720991515096,0.12346997784415514,0.051436947336522834
TNFSF18,-0.02509347105986141,0.03911524954249659,0.06237077118401119,0.02649851241570747,,,,-0.03514691965458248,-0.08870173829113918,-0.00757624907629362,,,,,0.08463394336249262,-0.05338846745955287,,,,-0.08063624885230643,,-0.03425555496936637,0.08041945674153127,-0.09089876465972709,
IL36G,,,,,,,,,,,,,,-0.020341315273393057,,,,,,,,,,,
RTN4,0.0033847232259680824,0.1171983430021168,0.0697463247790948,0.11590690532735849,0.05727952626429707,0.04289494339393892,0.18187448970916095,0.36821678331077595,0.40166221810261693,0.12894886873993786,0.21413438164043455,0.5153116322380196,-0.062477034378508184,0.4776812008269226,0.04448335302839933,-0.02900811897021493,0.06251895430439372,0.05272213700366549,0.007258170382825567,0.08627434984199088,0.09692144794282598,0.017839027043844494,-0.03829535477002455,0.4871436814628236,-0.033395696673334044
HEBP1,-0.042491268574767406,-0.05750636984601027,0.022736194664756324,-0.04821203850045539,-0.007079081165671675,-0.04494403507112755,-0.017580704030505205,-0.1180350797534924,-0.14463479651717306,0.0069925003627115375,-0.014804714970532868,-0.13256678394891874,0.005152456336009129,-0.03380159666393793,0.06047223321775815,0.028556482773623118,-0.003921966807567066,0.10399190168035788,0.07815913588781709,0.06390974945691086,0.028975539866700598,-0.010633649505179433,0.03983337545541417,-0.022339174484006255,-0.038253567704198764
WNT7B,-0.032904850325676305,0.10755098977016309,0.0817584057061667,0.05502534759419177,-0.04912883270262899,-0.023599074579661893,0.09792966635339857,-0.01673776562107321,0.1290776438130967,0.10372596978093503,0.04230860872712728,,0.08441584739274957,0.17631780710458,0.013504422833119185,,0.003910214784767232,-0.004947150909971104,0.00903698150425506,-0.025725111606924634,-0.045181667243813124,0.01655249569584391,0.08685406092475462,0.003877143672759089,-0.029630219888264153
PTMA,-0.003011207441456752,-0.05281470147388018,0.024703781884378117,-0.06750102729061408,0.008860623360127013,-0.017724931656479714,-0.14452555844412882,-0.3739293421190103,0.1956985089640991,0.09780732498927927,-0.08438694689497447,-0.5448640229890365,0.09181854496069386,-0.4577424888092169,0.09304810680520212,-0.014448378167258713,0.01237661595514752,-0.07156917055100534,0.016202674179172694,0.11122087546537016,0.07862485678856435,0.037437120540031885,0.2682404274679699,-0.2674021643292682,0.05874240492461605
FASLG,-0.0329048596277932,,,,,,,,,,,,,,,,,,,,,,0.01492557825089457,,
