,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.07762330068634685,,,,,,,,,,,,0.006990612396913694,,-0.03320356526687155,,
BMP1,0.004924893761566867,-0.023074592260496372,0.11760925700554385,-0.04833837242492377,-0.00150919316316755,-0.0025894192865287915,0.017398849034319083,0.02119838055487689,-0.032766618307804696,0.029753087528115674,-0.04781581930551322,0.024557785227512736,-0.023418638434503855,0.02335919960291484,-0.05208032473497585,-0.06429588579585566,-0.015593364990635045,0.00989640062096483,-0.06332121701584578,0.1115406482586173,0.035123686676704596,-0.04932316638297512,0.03133734845251745,0.016607575752412253
NDP,-0.00989727681441356,0.004370628973432443,-0.012355098845842353,-0.0015417399521061492,-0.044666429689000205,0.08908943822604266,-0.02206883357796633,-0.026435812842838614,-0.016593281718220877,-0.04706327709401755,-0.05286241644587962,0.028976247932674455,0.04366924361490212,-0.018898505631030394,-0.0591274355461362,0.05250196124120909,0.03409943393980224,-0.051545441378158544,0.02230637762419349,0.010952243360337656,-0.0035433014819086553,-0.004655587580111556,0.009628259954883799,0.03474728774973253
TNFSF18,-0.028677283351657732,0.06777526459682282,-0.005547352635657584,,,,0.03317897674058941,-0.023789767472241326,-0.018062787487212444,,,,,-0.010053709967492587,,-0.059639413911417624,,,,0.1094795368491954,,-0.04111556428593136,0.09776401201570004,
IL36G,,,,,,,,,,,,,-0.013349800365260362,,,,,,,,,,,
RTN4,-0.05401456644590076,0.01675804838071175,-0.06918034762150686,0.012048737162239321,0.04363021395554823,0.06279089388478765,0.020445649615849052,-0.0063724521261428356,0.013227021503180841,-0.014471810829673673,0.04931250119594441,0.05005867778001611,0.013588081820349542,0.008426856714843991,-0.1196866711656805,0.04313628964770113,-0.05210661535318787,0.05991541581721684,0.01827649425219864,-0.07492308320337285,-0.003267944771349613,0.03756061972106572,-0.014423046507457928,0.08498966247144826
HEBP1,-0.06891200144519534,0.008722539390631435,0.002420150602055406,0.05030443364734392,-0.02147377111042358,0.023756285879324383,-0.011186624667091033,0.07045349130291181,0.013368806696958474,0.026318189986655735,-0.08037740415500745,0.02570692413395276,0.020769531032705436,-0.019373810835330723,0.03957343966265703,-0.03579667826071065,0.0038862933697095237,-0.0023506412029367756,-0.04116523891128251,-0.0010455240616678465,-0.022905930943798787,0.029182079392475493,0.023069601054484613,0.012739966596257481
WNT7B,0.01127466219257455,-0.030597037376944285,0.020417017760693313,-0.03255376012918907,0.014842859396933838,-0.021683935704569366,0.03234432135696443,0.043383372675973204,0.014521311189433582,0.0010478164456348676,,0.06983148050105774,-0.014672969051098078,0.04238351147823168,-0.011409225323228552,,-0.038533337220708355,0.0628780029709186,0.016986769064582054,0.03319527985230179,0.03476579928696567,0.06532390245074564,0.03412796498932092,-0.0034781870109891313
PTMA,-0.09199055285087045,-0.051182199121753064,-0.010435801466505995,0.04026207500784296,-0.007898808981228678,-0.0020196339930587557,-0.039088648899267386,-0.024203680297130457,0.0461862165760512,0.08752505146628364,-0.1509544784084267,0.1150487187710866,-0.06107979627938124,-0.0059654818905824115,0.054596634094357485,-0.011815528586593802,-0.11303074701116682,0.09246415763996962,0.026661235674493224,-0.022000409894724772,0.026207517731285917,-0.03488987868150964,0.02971810086532741,0.04511080124086941
FASLG,-0.025263795577327147,,,,,,,,,,,,,,,,,,,,,-0.013478211093748553,,
