,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
COL4A4,-0.022355336819753456,0.032434126986017775,-0.008901012740004002,-0.03217448786445807,-0.021075476079163134,0.06655893828375735,0.08952192507330353,-0.005009992905276308,-0.008232627636782052,,-0.036126689808410606,0.06454977374534175,-0.0003270854214210781,-0.031978764357388244,0.02797793507940011,-0.00010894842048767413
TAC1,-0.019303085137080442,-0.001693873874324944,0.01922215287906608,-0.011910745683475136,0.03008185658490106,-0.07344221090553886,-0.0665800390308313,0.0977185992443266,0.06429397717136362,0.19647910392594062,,,,-0.02737618690849893,-0.0322023852042661,0.044520080583710035
RARRES2,-0.09779754911060638,0.00656334732610785,0.008844456718164138,-0.06135818851967782,0.025564635507672247,0.07316764867854966,0.10046349200680543,0.1175325625037962,-0.0036868112259118833,0.011103171924874198,0.04403636698217319,-0.05986159935599937,0.11759130021109838,0.018469311309581096,-0.0051172065047148255,-0.05094424210160757
FGF7,0.10945721186840505,-0.07188974256561223,,0.029623744528283244,0.0861225772610689,0.03826120872692392,0.06748376059564613,-0.027337107766104117,-0.007677332893676391,0.011646042349611495,0.050410003237569986,-0.008758684652797933,-0.08523063433093386,-0.012580394861599158,0.01887689318060548,0.10628776135416267
EFNA2,,,,,,,,,,,,-0.013763749406716111,,,,
HBEGF,-0.023751724871408596,0.009023024758891324,-0.01569117917985423,0.04871795923945195,0.006525516406111624,0.08325853823537938,0.000572076559094974,-0.05228726121159901,-0.028753142559957857,-0.06769420719638743,-0.05248505730350743,0.003141035759434654,0.029958070277290756,-0.035177561385155,-0.04672672096062899,0.012017368547287906
CSF3,,-0.028879252646449582,,,-0.013390810516095227,,-0.02606839210756722,,,,,-0.03952008238031579,,-0.022748419047899163,0.04293458642017701,-0.04752391308562727
PI3,,-0.03421178126227174,0.0008135922770865812,,0.01613283297522746,,-0.029353353578654658,,,,,-0.06456412864696814,-0.03454463117474572,-0.054365100912144346,-0.04032323916830576,-0.08030970875951148
PCSK1N,-0.0001828956616949175,0.030342491721903158,0.042950555755999084,-0.018209421999658786,-0.014219847842349663,0.008882809769978984,-0.05025104100348655,-0.00984590404627796,0.048096487451138606,0.22772714749218362,-0.005984023121493618,0.04647659949913309,0.03217325742586372,-0.041468803947147984,0.03461007229103809,0.07953691894320601
NTS,,,,,,-0.025470952603284844,-0.03204118970266477,0.01733185942362149,0.012748763657901388,-0.028495392547445673,,0.10682590999853016,,-0.021537150607445488,0.030631544643983967,
SFRP1,-0.011910067220831004,-0.04458995777821589,0.05480582020684632,0.046842741550472994,0.02674320225237287,-0.015417009135561347,0.049622254051192735,0.05957559808063803,0.022881894128820822,-0.01072552782163338,0.00047260695953021194,0.04707386282779991,-0.032221066702934925,0.08061305525735403,-0.0035395325998870534,0.06404238514420602
CXCL13,,,,-0.017273032043249318,,,,,,,,-0.03536299585862042,,-0.01574705399684935,,-0.02530580549399633
MICA,0.017270298636493594,-0.041676249394964,0.021136728411265616,-0.009701260664732184,0.03479734493359042,0.033153747183754016,-0.01023307731328715,-0.036705925427080725,-0.038280061950270845,-0.032837962093450954,0.07652296878477721,-0.05532993038043587,0.034722531735412294,0.07918075257895993,0.06668633711794086,-0.01189836030975015
TG,-0.02235533178189223,-0.023021373828193446,0.017661083151267062,0.011086771234789957,0.03449890288247372,-0.015996193711113566,-0.006104891511370919,0.011451427019534161,-0.011046451019231279,,-0.016839275424729398,0.26138622079131674,,-0.018722298441840812,0.03800092585361258,-0.042480480204133926
ADA,0.020223123694435147,0.03413271961540901,-0.0020404015982561654,0.03030228505072807,0.008339466615578845,0.08642996072306362,0.0957825170357842,-0.025603341453570846,-0.01794032481141384,-0.08500793872166204,0.0131678354470649,0.007259820321254174,-0.038628984544143256,0.0030339415284460396,0.02009362852898282,0.0197526679060254
LAMC3,-0.08058393466181539,-0.01442737397980666,0.005313784092084388,-0.03631930195687445,0.036942202052823864,0.06169839513097914,0.12843374684987274,-0.03998470279502182,-0.022156216620864998,0.04677688557570656,0.06049166187871254,-0.05082844485085041,-0.028377027977225636,0.0787956242608898,0.08118822787503491,0.06592003236188287
CCL7,,,-0.003037921615510814,,-0.017957374887047413,,,,,,,,,,-0.027025871529117992,-0.02029644374506248
NGF,,-0.016638158385650813,0.06332797366482298,,-0.033916796922318485,-0.028055670503766148,,,,0.008941437775869534,-0.04246303339074749,0.1656818773316487,,-0.03905406431899503,0.04798165986554422,-0.006641158175426765
TNFSF15,,-0.020583478421891444,,,0.008249547516426611,0.02318727597523241,,,,,0.13948283924065824,,,0.0126187977294679,0.10192808098118097,0.0797833880314447
HMGB1,0.06017103766136627,-0.042591420536047496,0.025428558628178267,-0.009547945535733172,0.006519689766892555,0.02886065371012056,0.12560794279245266,-0.013447807996634701,0.004003810390955571,-0.05501201215343862,-0.07013496145128155,0.047982970046160166,0.006104358203287564,0.002735752776444276,-0.06401149084210583,0.030649876672673278
ITGB3BP,-0.03028915559167126,-0.08441390503416826,-0.023978071004608123,-0.027340437554548305,-0.02585355497394654,0.08130685143864792,0.07391534850657819,0.0106008957826269,0.010828391068418656,0.09667350267679702,-0.012645124299215358,-0.04829499075213262,-0.04840914199990248,-0.01634447086050517,0.05173903181903783,0.012600878798918198
AANAT,,-0.029821268086745466,0.06359614840745294,,0.04413898340133108,,0.04345505919191936,-0.004017831837041649,-0.012733421032631354,-0.026789877342945096,-0.02976120475737586,-0.018522278850002006,-0.005728789751058628,,-0.02859449911551725,0.04241773741411474
RELN,0.006102107858564418,0.012825379775130806,0.0224998773567695,0.031061636787880723,0.0597765886846896,0.07385824984960598,-0.06899861322369467,0.019663491503022483,0.019865169684384575,0.03407868373958301,,,0.027639774350131777,-0.017063133336950104,,-0.025796549412701594
IL15,-0.02127107990589775,0.011759745509168794,0.03798974501143115,-0.026019836379789718,0.0032307305796979288,0.07189432214121165,0.058800523562943546,0.027331687761446257,-0.02736829479070222,-0.054898442616204406,0.02232708934664316,-0.033580719277524956,-0.02747308068576267,0.013870782129162427,0.03641615547003601,-0.07004251013896468
UTS2,,,,,,,0.041005360362719345,,,,,,,,,
BSG,-0.016173773961588832,0.10473378090652116,0.05578504082430481,-0.02774587943452342,0.019815974505432803,0.05514629259038975,-0.04099931311545997,-0.11214002933939415,-0.006904724467794892,0.21794431261622185,0.07729051731295408,-0.02427459593555988,0.00416375568110717,-0.0684247146424479,0.056351654791952054,-0.046802566143345575
ADAMTS3,-0.03538307626115346,0.04364504732836042,-0.006982028116544627,0.046861286593693464,-0.026224602412486517,0.11920212119914647,0.1011564107984845,0.013663423087158405,0.01661900799524161,-0.030391090796146734,-0.03563601288072175,0.006851518568287293,-0.0016342694995592456,-0.025176477297707864,0.040594670853703455,-0.01697548766021742
CD34,-0.025902541366481405,-0.003621702032061407,-0.001970542796331596,0.032913957391559445,0.03052742478246877,0.0955489472613625,0.07038251733860443,-0.042215592966772464,-0.023823885013027523,-0.0064481267438485585,0.07777577365325825,-0.022267772717510882,0.039593550298481696,0.08312067411462064,0.042653426069954474,0.06724777585733042
CCL23,,,,,,,0.04547470236829869,,,,,,,,,
PLAT,-0.06543902571043217,-0.04984142154325213,0.07547563646550375,-0.04666081022266386,0.0175122795005793,0.10698189172805507,0.082956116375607,-0.11737178598236946,0.04113699541729496,0.05552421066463682,0.06428102402941412,0.07982802122290321,-0.04246390084585992,0.05247625320168722,-0.0037927645180738114,0.00672155476808571
NTF3,,,,,,,,,-0.020554779161843638,,,0.07691559914981357,,0.023562401683541838,,
LTA,,,,-0.015019858124628338,0.040257040984632037,,,0.002756209868130409,,,,,,,0.008621110329013037,
CKLF,0.06431635752159415,-0.03673452277727516,0.02476633639479257,-0.013609197684260924,0.02907542497125095,0.05747921278459582,0.11649754922845919,0.03933818682580741,-0.05836439238318589,-0.1137841589177841,0.10628759702380887,0.013946287956126355,-0.019675625844446393,0.03208290787014909,0.03398402961125532,-0.05935679308690642
CD24,0.08059593690190762,0.0034885898035082437,0.014921723011567977,0.053172308828385716,-0.05757114791193603,0.06782845461298952,0.0020739102398105755,0.09689251533110245,-0.06746914736382821,-0.033232321510087016,0.04976659784095427,0.05973156746785681,-0.04207265135704298,-0.04840263859631711,0.03567075522120795,0.12002531492201562
HSP90AA1,0.02289548318729176,0.006850603485765867,-0.049877915358184595,0.07358283759534481,-0.005641148287606215,-0.08101385732924464,-0.06677861374178873,0.06848446947509555,-0.0011929295855499628,0.23299553342971768,-0.07021532275907909,-0.09394001569096848,0.018305420709583534,0.015448514575983249,-0.1498781793531253,0.07108046925911267
BMP4,-0.02300688184746998,-0.0027489957470281097,0.04188887484329438,-0.015921930076274814,-0.012015711876244355,0.06610908763766804,-0.009648097678314921,0.04626744644220858,-0.03959366495547508,0.008687967244688273,0.06418433139558834,0.01704792189477839,-0.03728267577561528,0.05746090642140011,0.04565950287294898,0.035022262478124525
SCGB3A1,,,-0.004841972862006246,,,0.006462601875507144,,,-0.010740765182661507,-0.04715768121716812,,0.0999871847227518,,-0.029336028960933444,-0.0038773661343983238,0.046391605368344524
IGFBP4,-0.04105364893043352,-0.03489683204319961,-0.0013646100001509372,-0.032319732880000576,0.022058296268019785,0.1097846070983058,0.0817443187197023,-0.028714126832674245,-0.006734880521604658,-0.03840002623906444,-0.01397919390825408,-0.03197527210879956,0.026545127900138653,0.049715717932315884,0.04821284230966558,0.07193408213750957
RSPO4,,-0.02032521627487906,,-0.024281316083478215,-0.008749082075548737,,,-0.02360381124068678,-0.010740763611581628,,,,,0.056067778132019915,0.0031664898808813047,-0.03659060253654672
LEFTY2,-0.0008210445425299494,-0.03404486873759691,-0.009728985683618416,-0.015204324834712658,-0.051426117460618335,0.08058460378107275,0.10345331397936024,0.015388410162793848,-0.011777378662524476,0.008669028271088364,-0.03803229742279542,-0.015825838924031117,0.03973782556541091,0.07316918686378696,0.056048288932197945,0.02824859549232717
PF4,,,-0.017794448654043612,-0.013662602376581259,-0.015667455807568408,,,,,,,-0.012615429240018454,,,0.004639934064911105,0.04415107480727726
ANGPTL2,0.0009504026736188668,0.0889145474205253,0.09046111889996575,0.02426166029290565,0.03757284796379678,0.13075721184776865,0.08418095272453414,-0.04750936322633498,-0.0437025461668858,-0.13970953873352232,0.07018359538472443,0.05799377477161289,-0.0011562335956099197,0.04417785186616778,0.051670059654846216,0.04442918523992899
LRIG2,-0.006759680114331706,0.02969095451702222,-0.01035446685873088,-0.005278508065793707,0.03553490774724484,0.07161328348384355,0.012817403177918164,-0.007925250668075217,-0.053577913019521556,-0.0035923447173738902,0.05017849369122331,0.03540731884085928,-0.0489314064690901,0.023824242742154455,0.10927716351824461,-0.015565081544111292
ICOSLG,-0.027960028377006233,0.027731625660110833,0.04832055983135108,-0.043535659903370556,0.000942398418449793,0.04260450660773288,-0.00530836541880654,-0.009272484632582907,0.02205113524327386,-0.10048260946001522,0.0039026379860676356,0.09086094763967921,-0.03719551670704624,-0.005265117098106586,0.051265816055503045,0.013108833564179394
WIF1,,0.006145099247698982,0.027944458289496772,,,-0.07309763870795072,-0.027779575664417716,0.028210043054215844,0.08053614707279386,0.10523726058119509,,,,-0.018365642715377026,,0.02117784744159298
NPPC,-0.016239501415734627,0.10648491493563325,0.07271736079492294,,-0.02430408765281183,-0.014846436136400095,0.0800970584614856,-0.007481605505494847,-0.014927032927125322,0.11819689086721605,0.04948641368021713,0.11205701846360963,-0.047711708509164265,-0.033110053160783616,,0.0015874873774760015
LYZ,0.018393417790170095,0.04994183427183267,0.021155040241117078,-0.013766675700070093,-0.025261732792761178,0.013763751646450443,0.05843299926701368,0.04712294587441162,-0.02583220930013963,-0.15883693071546123,0.04459548000197173,-0.08451049317769381,0.06718489092885166,0.07062778690623057,0.04510828188895475,0.023680080688932893
EREG,,,,,,,,,,-0.029313450785410405,,-0.04008606767345933,,0.0056767735969391496,-0.014191810525808495,0.031049902409393548
SPTAN1,-0.03742123798224808,0.07940830252152917,0.048992363927191335,-0.004512499703760236,-0.028440152791644382,-0.04804766510443153,0.010566894890561446,0.0771383382602533,0.02892893964271939,0.2526385143864872,0.0555259080217798,0.027104262624239428,-0.017127302291396928,0.0008113996882894046,0.0225061651012757,0.0883164171417257
PTH2,,,,,,,,,,,,,,-0.03141952332265205,,
LIPC,0.006063813651676838,-0.042628755991034474,0.005100718996304547,0.04494528562798513,0.074847490039156,-0.005638991313605871,-0.0009925172175792895,0.036467419694775335,,-0.021913969154023456,-0.02850327676904341,,0.009884555006303272,,0.06743325027028714,-0.044698996006647285
COL8A1,0.06298082099736811,-0.06762183276241768,0.04032340197475018,0.015265362596010287,-0.0028649028340707824,0.12854132078574707,0.06591853373441733,-0.011754381370971486,0.012139075405898722,-0.054375365339013125,0.010633465006030792,0.04072652484458701,-0.0331836985645492,0.023061161846979174,-0.005131188068882427,-0.003243077041981571
GSTM2,-0.02402137526386348,-0.05168663463950706,-0.018414511907595497,0.047804261028198,-0.0020487668143014943,-0.020498010995623036,0.008916207054680672,-0.037447372920876486,-0.011832650144850392,-0.0003018050418746432,0.14539103893258484,0.052237550994878444,0.01021438842364924,0.004853814424986954,0.02561651459179871,-0.05224829639782778
SPX,-0.021693587178140534,0.09161282733334866,-0.04005060728945968,0.01087293712066794,-0.02682335760078711,0.027478321448848167,0.03211817213215506,0.06638279185988093,-0.00804302547165327,0.042140973391654415,0.07780574103070942,-0.015663667887823914,0.06580155864110634,0.02979937006963719,0.049751562534945275,0.0316437351330681
MFGE8,-0.07881259202064027,-0.07862082298603153,0.03475147031431145,0.024024424532566396,-0.00651126340400245,0.09441697432607,0.06885802923431973,-0.03524784443809366,-0.051184012763607,-0.005297486700162211,0.03941396552906986,-0.03668607115422065,0.006354053536284817,0.08766376035777752,0.0837704633356828,0.03634460699136305
TGFA,0.034130837106503234,-0.03473901408395152,0.02465341206149425,0.019796026187431925,-0.01724421269673767,0.06565565469743356,-0.004954041750349194,-0.07441672846363821,0.0001589012963771813,-0.09972746248257743,-0.00467792277207869,0.021899396658243607,0.002912556372560884,-0.02303919333055481,0.04222158595087444,0.07971560504508435
SLIT2,0.05978396146050452,0.07791124743701043,0.04181004723038298,0.07392063411764285,-0.04207461014420307,0.04855372323389115,0.012285578836728752,0.04932080069939745,0.05235920432268062,0.11905880199069734,0.15927214973259993,0.04907050213030909,0.07649468214330436,0.002589613810744759,0.03835689193159799,0.034235889379513024
PLTP,-0.023595716546615072,0.019410068120564443,0.014580098611828313,0.038582763977713264,0.02695077760021774,0.05394927404053926,0.03743496907805331,0.0631232115677,-0.035479059243468815,-0.18474082263345437,0.010564814230743767,0.048691171721157576,0.017360109804910092,0.030638017235721918,0.06037543403580991,-0.0004349262460264647
APOD,0.08758748182456517,0.0559722933564095,0.012341457620143824,0.006557957951201922,-0.0032929586727092662,0.03168686895975113,0.05109099510154347,0.11044096209850646,-0.009347260586588073,-0.18045380787187076,-0.08474419817550638,0.05222419250228772,0.030250948302868473,0.04804284789167151,-0.012544042320602392,0.05024473384902052
B2M,0.052296231265233334,0.0013824329760147975,0.01019823572532415,-0.017808754557381474,-0.0014877510563242235,0.11255941148156691,0.10385559818648314,0.041362320865290174,-0.08363715314212603,-0.24864550953130377,-0.0057263443972847775,0.02989684655160687,-0.042190361501079666,0.033944824333874364,0.023590964845058373,0.02971583344288101
OMG,0.14531723400936147,0.02519689224899096,0.02194807644212406,0.013268025218698925,-0.00573439901111992,-0.01469597764320518,0.011245920412650493,0.07906323816453704,-0.021632076979060767,-0.049322535216694316,-0.04416525122999096,0.06432200453395835,-0.06880242412981608,0.029871896717274613,0.07578736824182089,0.06714901908651677
CXCL3,-0.01800281958701798,-0.06466509625091471,0.00014846674929094752,-0.004352448686510986,0.024221111365690235,,0.030364325518866885,-0.08990067765173569,-0.011490346717354837,0.0644825156349627,,-0.047162551534460834,-0.019995311824937804,0.01039253208081169,0.028691763570433453,-0.07042534631122785
CXCL10,-0.04094609059426622,0.0569336142441759,0.04013747103606624,-0.0458205623777547,-0.032244762520175566,0.011896575989307084,0.06813217272228403,-0.020306910638053656,0.04774346805808361,-0.010137502606283382,-0.04806860542602813,-0.016920947779502763,-0.03628209223152629,-0.026995530799590575,0.02318613718483165,0.016184502141850892
RSPO3,,,-0.039007553343747454,,-0.0021582536283954643,-0.03639430395621662,-0.0386118836589349,-0.0036984300669404323,-0.01763132931436401,0.03696884183700811,,-0.009789992544321915,,-0.02737496621668947,0.004913680265246945,-0.0034397110380411508
CORT,-0.022355336459906113,-0.02278814851229662,-0.04868742348206355,0.0018820796194983858,0.015688230720073245,0.027817614258681428,-0.024998345931447164,0.038710087173588835,0.009268127915440691,-0.0027206326680368877,,0.047394455006849655,,0.027944470894609098,,
NCAN,0.048099513237178905,0.061379405630684454,0.04636852179872303,-0.027174701808525683,-0.012578802042476555,0.12976325113820525,0.054103195596562285,-0.056888634173429146,-0.001822757032031893,0.12952010404477526,0.06311750154755796,0.06253663809658398,-0.014767704261513208,0.04255653363049025,0.01747927108399241,0.130392712650144
PRG4,,-0.03110047228487985,-0.017637601199737136,,-0.017957377685437724,,-0.03344838159092732,-0.028864178706126477,,,,-0.01947948167234353,,0.11304447926240133,0.09701281430096098,0.01370104581001912
ZG16B,,,-0.03982095171799188,-0.016440721396175667,0.007232936248529716,,0.04600739019542996,-0.032355800000965156,,,-0.033084495896623864,,,,0.06794369329572543,-0.024452896209911965
TGM2,0.008001522582987749,0.02767739403183516,0.013530645085438183,0.01446885689139527,0.009985688601386501,0.05203108590907341,0.028569930502462086,-0.030497165037302255,-0.011953032506983794,0.038775660672195074,-0.02755015378080425,-0.06961495940783073,0.0054592122770534155,0.09482893160378855,0.08609366843977362,0.0648945964384513
VEGFC,-0.0019145651628364594,-0.02231520980603966,-0.03554573232832625,-0.006055673027504952,-0.022692114400446804,0.006853635348999716,0.03733697883588781,-0.0014395734168511755,-0.029094890875666544,-0.03312407175290683,0.04129966793073047,-0.026450805273243005,0.02287786227143611,0.0700414974284098,0.04569198596288105,-0.022298579656724698
WNT6,,0.012200213558878051,-0.029329619427627022,-0.015204325233742612,-0.02483736558234304,-0.024862561309703803,0.07822774694753698,0.04723028849814771,,,-0.03146335948193126,-0.024535402187056785,,-0.02622018870426514,0.07219514302584415,-0.004070704852502012
NRG4,,0.061477480509508776,-0.012277146064322326,,0.03187793104039689,0.04500632455356947,0.042378353168302046,-0.030704584462942427,0.00536751183126191,-0.02179553094467954,,,0.018112805969832765,0.002503445776306377,-0.027425978024537837,0.08074927432744405
PMCH,,,-0.006870920533254136,,-0.030282162576277673,,,-0.004407567646588064,,,,-0.018522278193164675,,-0.01502100322618424,0.014991956910544429,0.18332037867323736
COL9A1,-0.02485407606490079,-0.03285773737160835,0.06617915978266149,0.016330073750337896,-0.022825900299985363,0.08795307284444044,0.006651317309249942,0.020533105053726797,-0.02275230410801166,0.02700897153056518,0.020149288238989482,0.060190897198188015,-0.04005741582439063,-0.02673394954742322,0.08983216401180345,-0.04840681122502622
GDF11,-0.03719402330332044,-0.007985189296849231,0.03861339191258157,-0.06461198368944805,0.00334777869132736,0.1007007474051445,0.05952208592066384,-0.013972711479762118,-0.030883074227868325,-0.028877660596164253,-0.04249140043910218,0.02936417434414495,-0.01203845301927425,0.008836036513330566,0.05974456977216529,0.04203455437502332
RAET1E,,,,,,,,,,,,,,,-0.0300861030260877,
IL24,,,,,,,,,,,,-0.012414282634706415,,,,-0.042480455810656396
SORBS1,0.03985150530079193,0.08593794220655776,-0.04550712942074514,-0.02591084350187838,-0.002159198955139418,-0.009693093299640233,0.008593148659381872,0.04422139806584639,-0.0061684036647462704,-0.010712760401725472,0.014407643990290205,-0.0064012331482200735,0.045556804834319106,0.008509561965912016,0.0366913342167452,0.09280029358719556
DLL1,-0.025278937051449013,0.05916972251938646,0.07931189763434916,-0.026903093883522328,0.004187061330191336,0.034478930340616554,0.054410630280326694,0.059239380217304904,-0.024453456013045306,-0.06704576296462865,0.00859704057040051,0.08080798335023533,0.04781114071798735,0.020087173399148926,0.07772775426816292,-0.07354347492774534
TLN1,0.022340195610362885,-0.0029055266107457334,0.008762826270869445,0.042476660751321685,-0.008885668295020013,0.10811224951508856,0.11463432396821012,-0.11858491667353299,0.002935270930509593,-0.21261865156433019,0.014860790721730058,-0.09779385693421512,-0.025313874000803874,0.0770711649089547,0.05257739248138495,-0.06586338487441737
COL2A1,0.0007259229313316571,-0.02158841570251211,0.0732509948141454,,,0.00039523498990536244,-0.030873287278864847,,,,,-0.0323554181680983,,-0.00843175403780378,-0.03991406327690456,0.024603732367807517
SHH,,,,,-0.018660663766366645,-0.016940954896631027,0.039573985165802246,-0.03533369465834708,0.010811666911976959,,,0.032663202471832777,0.0029141009582604755,-0.010055374959311456,-0.015789391007944496,0.0010907772138367482
PON2,-0.05244475357037612,0.011358344293423086,0.039284689802811495,-0.006916158755180301,-0.10224872471549519,-0.02018252073310889,0.09027195717569737,-0.030967417140919107,-0.011952196897296574,-0.03417987276804754,0.10840141877033939,0.06141340986285811,-0.002250985833092872,-0.005253885112618895,0.010598746086700054,0.007407501390776897
ICAM5,,0.1166999865502581,-0.010384505403181109,-0.0025672386030652274,-0.008706262875215691,-0.03480045916002093,-0.060329420369206396,-0.030158165875606917,0.061272161462300766,0.1466777984219708,,0.005189785185476449,,-0.05046441489577021,0.008616016417728209,-0.04550082567943071
HPX,-0.023850546142121693,0.0872618295616048,-0.0025893778898497225,,-0.013483932207772938,0.04908376281719686,-0.01902895143417545,-0.03017891879291298,-0.010740764087666365,,0.054681025763787264,-0.027943474116628488,0.02117337326154877,0.006171353179838026,0.07524272391488719,-0.0019159428813784352
SFRP2,,-0.007109151834109383,-0.029475348606587314,,-0.02125247377636594,-0.011515868178044501,-0.007853515657987333,0.004204622973240128,-0.009912888219731138,-0.07106372547460896,0.08293930932951478,0.07901558717938288,0.07289372716033388,0.006810029473522548,0.08139627991413483,-0.02038644151402709
CFC1,,,,,,-0.042011646945246964,,0.06047201392870554,,0.04133574435947769,,,,,,0.10931219320871813
CD70,,,-0.023989463562204515,,0.005044796983716306,,,-0.014614025618476826,,,,-0.03412761701247066,,-0.03799226295739085,-0.041843284973488847,-0.013730924876142228
