,UKF251,UKF259,UKF266,UKF269,UKF296,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IL17B,,,,0.02940727091973899,,0.18046459319210156,0.08007741801076618,-0.024567813190936788,0.015055790927998955,-0.02284356925893703,0.043487707533427795,0.02176831755159517
MMP1,,,,,,-0.00846318620556546,,0.04469704791359587,-0.03995223956449178,-0.016541737403160867,0.010804243095257262,-0.030252494937743183
MATN1,,,-0.01903077897133227,-0.017076195118514916,,,-0.03689075641183166,0.10302651805969208,0.035373448920112766,0.16880660171363765,-0.021337995875683458,0.0041078296662434245
ADAM28,0.028937038529112915,0.004371797144689355,0.053568417801215296,0.030318411793837142,-0.026456307062295785,0.04029487814395527,0.0780584562611229,-0.003947261667719521,0.024396558308927587,0.018011012593144766,-0.004619782424043236,-0.06132389283129881
TCN2,0.004893025664069464,0.04899225813390488,0.09541934244572274,0.07801470720056786,-0.027167606169290953,0.09489969716686708,0.08119019771228585,-0.0323277244945599,0.0734999960830379,-0.00734919688347497,0.0630380668443072,0.03503244600121145
THPO,,-0.03388770389728666,-0.027062597491045667,-0.020936513122723262,-0.013250332926116014,-0.05771792180971799,-0.03535628470290375,,,-0.020422245604544937,0.2471803982563411,-0.014717029803093532
CUBN,0.0359732209088987,-0.02887792559386652,0.11144317662334172,0.05658059431586653,0.03792673088604435,0.09676373899273982,-0.124627176420643,-0.016254652861847046,0.03949964746553201,0.03147314266608689,-0.01371980985675214,0.12172963594243225
TIMP3,-0.039453003861760996,-0.012134949563755229,0.043167861228033046,0.08426319490618554,-0.02159053791750174,0.08548924934131187,0.018812359763462818,-0.028601084519729862,-0.0004868395035433362,-0.1663626985809906,-0.023240059974387845,0.09910148137912313
PIGF,0.001330470278233401,-0.010434382732652916,0.03865721879729047,0.08388144528313066,-0.002586666589383622,-0.03198122338869081,-0.05427179396985379,-0.014173854936154435,0.04702555283769634,0.015821689192428077,0.012700264921997589,0.02069673342287266
CRH,0.0710347550965811,-0.01884081310109203,0.030671632637056356,-0.025045684694392296,0.08452246474905056,,,0.03488331387337787,0.12216738558369704,-0.03307202115434235,-0.02630921229172243,0.06361593467117144
BDNF,0.051243355551296825,0.04907952793103101,-0.010515457894501904,-0.07036097630224172,-0.00814798215150761,0.04509493095083351,,-0.00638970493564367,0.019018277064810865,-0.005947846988488654,0.02818384866582998,0.017121480256124432
CCL5,-0.0005414669060577685,-0.02889403748581975,0.057489390453052264,0.08385563849776223,-0.033110590245706034,0.017799009783955416,0.01770905430691855,-0.04587811581125154,-0.008572248351639729,-0.004008013288915283,0.029045261377718064,0.018834439655707982
GAD1,0.025319927724572127,0.04612285747002114,-0.05101513017470679,-0.035675724587010536,-0.039083444082226186,0.014902768479564366,-0.012851908329462924,0.04863322288296678,0.05942392680540526,0.049568332503382155,0.049484113858149895,0.015503087650245733
COL14A1,0.11331588716156436,-0.03941068336817515,0.02038937379254268,-0.015029591831939821,0.016218106405006583,-0.07264662353083307,0.035343106286360844,-0.00673694871266198,-0.01796398556744391,-0.08701309149704088,0.026249771134001048,0.042454977464432594
HLA-A,0.01577466201812879,0.009901320087476207,0.08876064784113825,0.10286530315538435,-0.010533611897208249,0.10074092886207998,0.07976197359338652,0.0281869357359967,-0.032798624201335606,-0.11729297708602875,0.0307852743396239,0.03723377790348879
CD5L,0.014226462364578673,,,,,,,,,,,
FGF18,,0.11816874782650975,-0.022250831153671283,,,,,0.12406964025564228,0.05067881212934325,0.011047900395338442,-0.017544612275053446,-0.028196542929300794
ADM,0.05356104309887232,0.02714549314035898,0.003877470199879479,0.06335740408127502,0.0063033752064612265,-0.054277233599042005,-0.007171767996629465,-0.014218764953636285,-0.06060692381249522,-0.06026769382989195,0.014396451053207592,0.047453176770955036
CCL15,,,,,0.02573396184401807,,,,,,-0.015216440864108626,
GNAI2,0.002264290908671286,0.024385387583347844,0.10557956610910768,0.047520433175657954,-0.021578618537512292,-0.023174420313645902,0.09073251519519918,0.0007155843300139109,-0.038866158741551866,-0.05888839540119094,0.015886603275298603,0.018822239258009504
HDC,,,,0.11035509494146054,0.056235677057395364,,-0.04210236869725204,,,,0.04378452312446863,-0.020539139029231233
COL11A1,0.016330164390839296,-0.02414085298095633,0.08207664778468499,-0.02961180092139808,0.024798959277453618,-0.028724926367015208,,0.015867939425893735,0.008828706320650819,-0.05829772592203083,-0.027041695326433694,0.07607167035584529
NUCB2,-0.0189214311281895,-0.004956902010324811,0.054341855630058375,0.0146950385779522,0.004087661269304285,-0.05166717965196859,0.011621759601633502,0.040581398543480626,-0.06302427224278682,-0.048287160522125616,-0.04570397798176024,-0.03184434994617426
FGF16,,,,,,,,,,,,-0.02023865144192211
CXCL1,-0.022504357262110596,-0.03758890351616332,,0.019368584368991887,-0.012057882068104635,0.009106383248641527,0.039522547015950565,-0.005932582508481397,0.011962954984924444,-0.029624112325441366,0.004256052822950809,-0.048051293839957716
VCAN,-0.05701740561882334,-0.025227346040755348,0.10712619350355759,0.07066154550887929,-0.004642247003431354,0.01327138832354339,0.0773151850016454,0.042741220764978646,-0.0023385586900561664,-0.03310777790127315,-0.03486810931614036,0.13537625885020263
MMP7,,-0.020006442155520266,-0.019713026152816462,-0.011888433388062301,-0.011301487989354106,-0.029578794323160584,,-0.013321845522357267,0.025193035483643902,0.00412825804455802,0.017848141818497535,0.10695148509102102
PTPN6,0.01047509134219148,-0.00033674946966011517,0.03073589150974483,0.12970935867188924,0.03362134763545407,-0.0009850692530847457,0.022229621593906995,0.0006119762061274598,0.017153594607741518,-0.010789030619560621,0.02637114720370323,0.025652761262518094
PTGS2,0.046527637093637435,-0.03877618070190482,-0.009336870005951169,-0.055324117982437575,-0.025715785835387358,0.005642734033029273,-0.055014173904054525,0.016598332862132692,-0.0286015067886155,-0.06901740379268108,0.02710301459281757,-0.07160277870022391
XCL1,,-0.016286682713780365,,,,,,,,,,0.03463056416586879
CD58,0.015107315602811483,-0.003768455562045345,0.058249422652348504,0.09980532572869631,0.032666588917313576,0.020102356723900244,-0.10027722543712601,0.03892961085500523,0.054426887040789525,0.008458775898695493,0.013392144446261904,-0.0015329391346209182
TNFSF14,-0.02347130270452884,0.038383613972572714,,0.0068529684230274465,-0.011777377899742973,-0.03636090776427173,,-0.023234504297057357,0.03051611763032422,-0.008303888956109694,0.08210897281808396,-0.011311793858255537
CNTN4,0.016755380602948098,0.012894658644696548,-0.02673755309212538,-0.04221337154378722,0.010274416697658271,,,-0.010310210188404594,0.002122716292675376,0.0032490466638108073,-0.02589172040673644,-0.03789425105508999
NTF4,,-0.020601940400995385,,,,,,,,,,
INSL3,,-0.014968882176824324,,,,,,-0.025839666550748177,0.044273137687791356,0.007434302161448052,0.17821171080939002,
BTLA,,-0.023760165124647747,,,-0.015040114394215163,,,,,,0.060848968065075434,
MFNG,-0.013722810703223525,0.029327024471986464,0.08870856228277622,0.027239952138405292,-0.027921042513163106,-0.07061129905709097,0.07455172795456334,0.03739801705421905,0.08945470972519141,0.012871588116785501,-0.04437600970923732,0.05954702721198858
ICAM1,-0.04867929866598655,-0.002394940151018608,0.12497082403595051,0.04009284197911615,-0.013740250857253706,0.006362313603563527,0.014802508929049735,-0.06432104538689755,0.017998839881413764,-0.035469011668918374,-0.0023391236048501784,0.01947899688244661
PROS1,0.026461968106652706,0.022273155057352105,0.09570728307023184,0.073179342460301,-0.07671937093771808,0.039036768067317776,0.07369842877142666,-0.018319872058710496,0.08468560499606187,-0.10275869150493014,0.0362154808982847,0.08142016477196583
CLCF1,-0.032365518169043,-0.028163479055224993,0.06185306600049873,0.04110030565949707,0.0026018001071751655,-0.04320833084316331,-0.014147133532518142,0.04939226905734305,0.08063434408229773,-0.03872869420321294,0.06018213320857612,0.05232998894863752
PSAP,0.008693689636554576,-0.010117022057535242,-0.06427722379631572,-0.07092181288812933,-0.0621181682631971,0.011502208032967786,0.0401858496625958,-0.028773691703057245,0.028706794628240412,-0.10931764489849101,0.07962155510779916,0.009108736928127258
EFEMP1,0.027212058856701773,0.0006917441046787944,0.006153593458315803,0.0515145841026446,-0.027797769932202374,-0.026316417473172725,0.01146197994102052,0.07708247960471029,0.1007685216144111,-0.09476907636062337,0.07904304963988965,0.12065806526980806
C1QTNF1,0.042805060049979395,-0.017671307571495928,0.0886909942087764,0.03253704719531734,0.016640912390124104,-0.008576284989003216,0.03721514403777704,0.019255933448410915,-0.04324245044201719,-0.10684863108560601,-0.025188747665851226,0.09058380658559063
ALB,-0.0309620177666804,-0.02657511323114839,0.020074269965276413,-0.019941351261520836,-0.013376613825692288,-0.06444535398954047,0.11536284511853767,-0.038303135654977984,0.014161241701223027,-0.001399452732648814,-0.023559123335456095,-0.012144684196483744
CCL13,,,,,,,,-0.01724769265563114,,-0.01300453637514888,,
EFNA3,0.010693384935028591,0.011137362972716574,-0.05863381616253059,-0.06290553054012914,-0.027476507561201062,-0.07231150825049694,0.05045459794106047,0.036767968434756854,0.030407933756396097,0.07900044488549408,0.05613773234989115,0.02298788288787115
DRAXIN,0.04461769398030422,-0.012877151647387139,0.04779042966222079,0.0479312369941931,0.016076541434745486,-0.0916008280063889,-0.027936589075946757,0.05911120787042244,-0.05124467696514601,0.09134861633486954,-0.008542307670957603,0.11442168150582485
RAET1L,,,,,0.03207822464752886,,,,-0.024239158309125475,-0.0038947823010443625,,
NPTX2,-0.02735482956468067,0.007187848028234084,-0.08622153962613036,-0.11020605238814442,-0.028983163591064127,0.056440398037206484,,-0.027245584774202608,0.11037095910378762,-0.03855798729881169,-0.020169040110666548,0.057691024465971144
FGF11,0.035935587966306096,0.0038126163436984807,0.04704139000964325,0.08356712100608768,0.04655728806956393,-0.04789211521338881,0.041010228066986565,-0.022392124544723162,-0.020479012597388036,0.03304427715513301,0.07815559426110259,-0.00817842747058001
CD59,-0.010045237362550453,-0.01610526189456265,0.008999373072823478,-0.04770254435961017,-0.000714218971674889,0.1592590680449848,0.10188068251237878,-0.03772708811878924,0.07111051312937493,-0.11775160346161938,0.0026789000656152503,0.04813947968628164
COL9A2,0.00332242957357027,0.022730965463091658,0.04011290517598473,0.036989271667952864,0.02882558586528438,0.019862919675858327,-0.08989027271134507,0.042230283468466266,0.028737978434635627,0.03844474435502786,0.07369901670902458,0.05363243912580948
DLL3,-0.01465155786193204,-7.148019187864085e-05,0.039625867278624785,0.0920956683562543,0.03535039336113029,0.017450682251561007,-0.0038408112441977796,-0.015361506129008298,0.041712755056998514,0.04400010302565507,0.020837243891467475,0.06007270113086369
FGF5,,,,0.03243143911822353,,,,,,,0.11020816657259914,-0.0029851693385453105
LIN7C,0.02993572950010964,-0.00901156871763728,-0.030983297519898704,0.008846421752823694,0.029090014236628364,0.0020461712214323896,-0.052060975725925294,0.0444899461683776,-0.010938438917104661,0.0701363852200985,-0.04622972439559903,0.006229326833339039
GDF7,0.09543553879650742,-0.026708855980340146,0.027647680301898642,0.024340398683525128,-0.01177737744207405,,,,-0.020778986997047937,-0.019417434699052424,0.11808488356270797,-0.031396812032890326
PSPN,-0.03552268381862611,0.004983487113063172,0.026613565058763156,-0.0006769784931245313,-0.014660834158742305,-0.0531350744856864,0.10862736070327797,-0.014378764209014874,0.05218561866879028,-0.018064059779023495,0.027001818187220056,-0.015523480676665235
ANGPT1,0.0006932970789667271,-0.011762602572171592,0.03509507398799772,0.10358527449715794,0.07237840314658572,0.042505267570038315,-0.0255741686281606,0.04940547009706765,0.03629651768600068,-0.0354792133117832,0.023168946433971414,-0.027659586855555078
PNOC,0.0008286424390258051,0.05100990128277246,-0.02005527725535403,-0.07231545052831968,-0.05077128310934788,,,,0.015069832237895302,-0.023020161906106895,-0.0017536766779040632,0.004606235869769124
L1CAM,0.009665023255484066,-0.027255200606189363,-0.10064607879203573,-0.08224677065058843,-0.00825937126289379,-0.04963961484293078,0.017996384068939473,0.009175594664503347,-0.06837159921446956,0.04430669022504649,-0.026170671185343684,0.03241642418274835
APOA1,0.03198401960975593,-0.023311560793352556,-0.01564499434844372,0.0454944916676719,0.042930649112896645,-0.023132927085125626,0.03336465386025503,-0.027534080229528985,-0.01909093675149678,-0.0020705935353183495,0.03596886371080658,0.018031388914204173
PSEN1,0.015085318419656827,0.002755136767167321,0.0705646532469988,0.02521639625200935,0.01730362542002421,0.044680107008515664,0.046139491411001106,-0.06461367907199138,0.03404821490923736,0.028976064220232377,-0.045485405197913796,0.028254380326709738
CALM2,-0.02408248968413709,0.0023539204836640014,-0.11968187765720319,-0.11702575200465087,0.0335398277905585,0.024849616423601766,0.010654812163519777,0.05716077085582416,0.017140974039149832,0.10588310603417303,0.01394410111564349,-0.06473867222776834
CLEC2B,0.007105530135050497,0.008342350364491474,-0.005907097513330635,0.0974761656516964,0.03417272607531352,0.03958483414341562,-0.06367271638278672,-0.05547597335338925,-0.015686147131226742,-0.04491586879008568,0.034054553878182056,0.024229742028635856
NTNG1,-0.044876280074100355,-0.03512846069651927,0.016080134810543274,0.028598868664306512,0.025051729011544406,-0.07316776556556359,-0.03265905411810263,-0.0889572671494869,0.05259805159337207,0.01957981553878147,0.06052942988098586,0.07057207717922938
LRIG1,0.012519380245648108,0.02017711644177384,0.06587137234117242,0.03825987831185541,0.012282590085951487,0.03221081258337549,0.058216299310307945,0.01445021937738792,0.06216576700082791,0.07527848523315205,0.018450688956640343,-0.012582548650686448
CPAMD8,,-0.017705516628561985,-0.026194844860638472,-0.01436486047793399,0.042708652951886264,,0.02611795202904943,,0.06539018117765061,,0.05245175893921421,-0.022262692911014816
GHRL,0.02946786601788081,0.005834685758805149,-0.020046152908212884,-0.03054890174867111,-0.010740764487018,-0.0005506245490957697,0.030195335593021226,,,-0.021003725547014813,0.03999863314118475,-0.01962479544535978
NPY,0.04781489164723491,-0.030244345801491504,-0.04547922264764938,-0.01233688596125016,0.02594459093668947,-0.008046144447803964,,-0.0024388941940774564,0.0639999910974827,-0.0018342555993435307,-0.02630920493669548,-0.020801188908349973
MMP2,0.08566480736362285,0.007655118143899128,0.06366234610666546,0.09272715386084132,-0.03619379259110353,0.1266807166391807,-0.06615802160955603,0.014469379752775591,0.02480514941315626,-0.024278927412306056,0.003675673463739622,0.11531604406663415
LHB,,-0.01542016785821813,,,,,,,,,,
PPY,,-0.026842014900085677,,,,,,-0.06878401654448438,0.026682143623327107,-0.04258537183205408,-0.041681563811001854,0.02600503086041084
ALKAL2,-0.01582517286303545,-0.015196136870571187,0.03495811872905582,-0.01628736256269007,0.02354673909316017,0.13385727018038265,,-0.02898683145344691,0.07407572724466396,-0.003062843352935537,0.014929990272697343,-0.024066270379852362
CSF1,0.022124902139694716,0.05973738619015634,0.0023050380784191116,0.03359726625312041,-0.02791070351301347,-0.030302817183553907,-0.043281932748873556,0.03644680054372097,0.011998756697918877,-0.06170402276540447,0.0599585977757949,0.08592225773226252
SEMA4C,0.004947291898136997,0.014223966723351014,0.0072854302627540285,0.05087969855316304,0.04350248230221696,0.03863433320376508,0.12841078349262686,0.06910204652348002,0.040985764087455835,-0.013746894854556973,0.05197764708352647,0.07509605635837037
BMP8A,,,,,,,,,,,0.06852365045529175,
ICAM2,-0.05943982616568775,-0.029255798938847336,0.09265123817286756,0.0806090121952363,-0.02963915247034612,0.043943588707213405,0.06298645616464627,0.029090614330047025,0.09517079583663728,-0.07786260804414498,0.01534481099137798,-0.00849742748431356
SYTL3,-0.0064598128028888,-0.006726658867258326,-0.025899717867673578,0.03285958150910086,-0.024197035936527604,-0.047656772019099375,-0.07258775366355558,-0.06251413566710916,0.08095648430904785,-0.016289299112644314,0.010905538040997845,0.11773803438388372
IL1A,0.10459439214127297,-0.011580859552307162,-0.026935499281587654,0.07358925186540653,-0.030276730237435184,0.1556344517408183,0.07697497732945174,-0.021560068848561844,0.00836557172068342,0.019414020650294555,0.042710679969752904,-0.006868057536942559
HLA-G,,-0.01628668124295612,0.03547519594135413,,,-0.05159595223581877,-0.036890726181512005,-0.038045147356391744,-0.058770583271192445,0.1298006926480241,,
PGF,-0.02137334323250841,-0.03727065869801278,0.03526989202709632,0.15095896520455426,-0.019421188701515307,0.07784478803080458,0.05510649672633697,0.03340229672666115,0.08204656889071345,-0.06920038580147364,0.020368407505233943,0.07488221376699747
LGALS8,-0.035203521278420837,-0.022593060442693467,-0.028667492465150185,0.05182139891220744,0.0004594540178854235,0.010355585699063606,-0.024012785037922316,-0.02992609824312901,0.04054398503597208,0.036243642935271825,0.028417002649091458,0.023110925013574975
DKK3,-0.03764887751954693,-0.002632251912301169,-0.09832427892952468,-0.05024169494542665,-0.014698963900692388,0.027173373472205387,0.08405301604543984,0.018560973733930293,0.05576660896214357,-0.02229924820831035,0.061124466753102236,-0.04615019654331496
COL16A1,0.009481542782661348,0.014546176958074804,-0.05129287143358815,0.004421217931194696,0.053101274831640406,0.07271556998349349,-0.011910005002514863,0.026538549279335095,0.0783716381757945,0.0515729249250736,0.028890825180002216,0.12221801291358918
TPH1,,0.02162527030438059,0.03179168453132826,-0.017076194957322825,,0.09184208476483265,-0.03535621602712484,0.07977915111543497,0.012516350960989494,0.03966732505426518,0.0007557463408856794,0.019120382769145416
TNC,0.030691169279916903,0.044868681870427876,0.1326291283868774,0.1126287270586526,0.015394991964234318,-0.0685280641627136,0.08268823724591645,0.046048267952946365,0.01001976504866941,-0.08641044835461527,0.06072346840202148,0.06300436389337931
TNFSF9,0.04743301369565341,0.01909014589579541,0.05093123041987832,-0.03854788383648428,-0.017940320390921183,,0.01595743893031056,0.05657061588460213,-0.0443486314356876,-0.017622044973235326,0.08316066911370101,-0.03804961488358164
C4A,-0.015594998517221967,-0.018281503793022888,,,,-0.0017218366117371109,,-0.019202129468414614,,-0.019622223512712665,0.025691802135914658,
CNTN2,0.08506772572299413,-0.052951518434534134,0.022339801711826694,-0.0568982645119521,-0.020807701378087982,0.04887626357231078,0.08822898505706432,0.00638105899489985,0.06489036017125216,0.00027737177764484565,0.08439645033659872,-0.045209896036679305
F7,,,-0.013388755420844797,-0.014364852128596554,,,,-0.024193574471038055,,0.018524424043584058,,-0.02751794651977069
LUM,-0.022992455415620987,0.05027164919393398,-0.011802515073948208,0.12779993265276826,-0.04013744580700953,0.11717417254033805,0.0569789384122264,-0.01001708125893391,0.08901520183893069,-0.11662605224035201,0.011156830506724282,0.1274102296148897
BTC,-0.02440340286211634,0.017842385238172012,,,-0.024627539469819486,,-0.07363119463089796,-0.01750320057335145,0.14703371979815305,0.0011517495602326087,0.03289184812441559,-0.017957247301356043
APOC1,0.051009624721683605,0.01275652756165599,0.10501247335262559,0.10870106594670653,-0.051093631361132666,0.022125063046408863,0.07541996040733008,0.0008102719857129914,0.027756785421311665,-0.01757472653455235,0.09540834919159712,0.049198153795216325
PKM,-0.0018479716946256098,0.017336079644977638,-0.08103536865320231,0.01772245785477238,0.03209164475637319,-0.10192032781209866,-0.06737036692108864,-0.017492376786803092,-0.039861411441557026,-0.05503953226906239,0.01896073185834719,0.05774339340755469
TNF,0.031961098970158155,-0.011344189979332906,0.04532292775634978,-0.02108220294432363,-0.015702760303399215,0.07568757064703094,-0.0156566218267888,-0.016988583685152988,-0.024239164920361357,,0.051723155820371736,-0.021416989596844533
GNAS,0.04310806412235699,0.00226175231189771,-0.07178783274927268,-0.0633498082161441,0.007205195738981858,-0.08254369325900449,0.03344156365463968,-0.01663057309173342,-0.047346226011711415,0.09138404542922414,-0.059598550951882094,-0.029955283720547527
BMP8B,0.027846402100040406,-0.023611492561906654,0.10647431848906307,-0.01737791505301531,-0.01042647143738551,0.0009737892417332717,0.08954436897233031,-0.014865827606607623,0.05107739419059175,-0.028169517186548552,-0.003058579834715034,0.11229538169743603
LIPH,,0.02929710260495028,,,,0.1255171485070181,,-0.017247698998912934,0.048708548240999155,-0.018686908575286706,-0.04767243796173852,0.05585375657405559
CCL28,,,-0.02879211843097991,,-0.012332314082800635,-0.021631259041808938,,,,,-0.014520837162419682,0.016003094662438343
PTPN11,-0.031311454830467766,-0.02424324242670162,0.0003403811515172148,0.018364066877368784,0.006315613335049523,-0.0030449426336574036,0.009795338798437052,-0.028090100411314267,-0.0396230804127676,0.019118885462068483,-0.02271726747149975,-0.028618074224739387
ADAM12,-0.01857062928804393,0.01673835536999723,0.07902069758018174,0.05542815710775528,-0.011918414917305066,0.06171823815493055,0.0915196822539704,0.020865868577524715,0.055966385408088785,-0.05291692336347294,-0.031182606772918432,0.09058878184049712
EPO,,0.026127174400239598,,,,,-0.03146734461480043,-0.018731441597124063,0.05976504859600056,-0.018577284329277636,0.011816499371811064,
EDN3,-0.015185418629917975,-0.019091211248067425,-0.01920342690155167,-0.025452490950845213,-0.04218184613198857,,,-0.05292037052439347,0.0038168034856832823,0.013644872600503994,-0.02805746287903961,0.05612121555494173
CCL22,0.014064465315706431,,,,,,,0.01987648645464259,-0.025666924244449992,-0.016300758279832805,-0.0238614784585847,
CCL2,0.017165968953579747,0.02267606129735525,0.08073203022253368,-0.015578118081070569,-0.03129309276378357,0.013051172037034287,0.07709158658245102,-0.04469156959373723,0.02708560995309499,-0.01083467524540921,0.025757675802065606,-0.00046251963352269133
DSCAM,0.052768742290139545,0.04453518701664938,0.0514163307730976,-0.0038571340645769327,-0.028688353567421266,-0.039102099677141414,0.035540149449432984,0.010223384860023447,0.044919416245761366,0.03419394975014589,0.03887081196043531,0.06353563437907946
ANG,0.028384292369441903,0.042593766837508755,-0.03134918420629253,0.04743843788179366,0.03823991821814514,-0.05569905512103131,-0.03401239699644479,0.0061387946239442525,-0.008558237916267211,-0.018191815636317554,0.04773775563766188,0.0067625496947119985
FBLN2,0.022232085587102022,0.013078064701897157,-0.055554117429215524,0.005403497757474092,-0.046707311451632635,-0.033432307168160515,,-0.025632359171100443,0.11417121530661432,-0.09831288798236697,0.012481171326712535,0.11305239297766927
VTN,,-0.03036093289434593,-0.015415897584760906,0.03961540100487936,-0.01644473889003114,0.02915688243839556,-0.05346128138814147,0.06235879516358692,-0.019736212020234196,-0.024055075830628603,0.04003398813317054,-0.034717307361507244
VEGFA,0.036051226395866005,0.020332363042243652,0.01006787965209302,0.0546063809807701,0.008463293309142713,-0.126392711615674,-0.06224920079974195,-0.007813580924133829,-0.08438447923976873,-0.051573972830257026,-0.059813273793633076,0.03840430119661997
F10,-0.022504356807082664,,-0.0268078956649158,0.02670135134004196,0.0277746181919395,,-0.033214075662835914,,0.06874791741267629,-0.03217465873620468,-0.011719278168610086,0.16549523867498195
SERPINA1,-0.02377276902862143,-0.07185517963868307,0.02243404801550317,0.04580734984428222,0.004061770805590223,0.010260615418967766,-0.09534437965633283,0.04583018410647695,-0.0040970212916654125,-0.09879780648807496,0.0646239079568836,-2.376617549576269e-05
VWF,-0.005206336528136942,-0.002873295808763816,0.013070948541220057,0.10821131410291149,0.02026640520937996,0.0662451442649259,0.09786377896302272,-0.03238280181765741,0.11722195493150184,-0.0870438635061493,-0.016167091901515534,0.026744180449900765
GDNF,,-0.0035492771673164727,0.03696531475771516,,,,-0.04844899335343577,-0.02536859671055264,0.04474235942439395,-0.026013836204038857,,
VASP,0.023550940044173088,0.030289621155988135,0.046686841232489826,0.12308703587461237,-0.023287113710782865,-0.022152902433701646,-0.034654977433159914,-0.07673335085944202,0.06704730297351248,-0.051161189078355096,-0.009733250785713892,0.08211986930750775
ADAM15,-0.00918709157297832,0.005678452436286582,0.059862390129533594,-0.0004229231971558195,-0.004176813864597619,0.040040439290196836,0.015501733471116812,0.005296389471286185,0.03425797403183266,0.036868163780726854,-0.01221447982227973,0.022005605496909247
WNT2,,,-0.010604025950894751,-0.03687238089872742,-0.013991935227243672,-0.057129651086725346,,-0.023234493767448357,-0.028826307558584823,0.011256666829783782,0.02206934668806447,0.14966242205392877
CALCB,0.01811698444577085,,-0.01562566136248799,-0.015879185578066675,,,,0.0010973989355606503,0.12358459822401727,-0.02901852622199223,,-0.03299420184288399
OLFM2,-0.016125758773646224,0.014806003050987374,0.004306587278969675,-0.018963629437883937,0.025540135623491104,-0.06960948818287228,0.05645128232711051,0.0007145093570605427,-0.036521306182683094,0.06971564194345413,-0.00526864673058785,0.07780041294307508
MFAP2,-0.02578871278492629,0.05411436099959954,0.05817066350565366,0.11203846116410392,-0.019839566216209355,0.08883271888244326,0.06683349552202672,0.0064167181385696445,0.0008355263855273644,-0.044605155178826975,0.03180727210945341,0.07756781953896558
HLA-C,-0.002339391451913587,0.04713162053190099,0.09499765185228079,0.0960054925843263,-0.016247221040798315,0.1567493377355592,0.02343968316118956,-0.047813816282035855,0.02236990017808059,-0.09664135178303825,0.05902820248101854,0.002958323226883056
THBS1,-0.032301967500433335,-0.028627119447815444,0.1356700518280651,0.028762143779883297,0.006127434764534562,-0.042153321920788585,0.0742122476580115,0.003944643003562037,0.0056896469821921935,-0.10763605664554107,-0.043381901030501144,0.10531534509667757
HSPA4,0.044808413379164434,0.006756093798126355,0.06462438143475444,0.028055959398569266,-0.00958578365250447,-0.044702105621918606,0.025232271283343308,-0.016730918096332162,0.014912635736480549,0.04137610594098076,0.02848860455714194,-0.05340702062227776
LMAN1,0.02531827136747088,0.06383375053603899,0.06471912850067388,0.07697909681377682,-0.015524698697831248,-0.11895782347872752,-0.08131686058859743,0.020125842456318994,-0.005440158744723029,-0.05357780072273679,-0.029499710798611002,0.035103769777949496
LYPD3,-0.018173879181901643,-0.017311443908560247,0.01806185599100684,0.007527079466915199,-0.016340630066288386,0.040066677667037594,-0.0028594489782105335,-0.03906941129473703,0.008212162130527027,0.03452261380217965,0.03291813309215148,0.06645384631943867
APOE,0.030586835513369427,-0.021931980506140283,0.08102401077456002,0.02639487454856301,-0.010210191610299905,0.026341952454089424,0.10379550782802338,0.002074239071616913,0.02134760876757266,-0.08367144903138073,0.07044834808104875,-0.007774476483057813
SOSTDC1,,,-0.04658038507708754,-0.017460676227086434,0.030559679505637274,,,-0.03868768892765217,0.06624783591614693,-0.0039222709068866424,0.03720825805119686,-0.031132574312203884
ANXA1,0.025024595861285817,0.07173695690668325,0.08028631755196365,0.07507625700923973,0.0001198491462964719,0.007304155672368598,0.013548967281407868,0.012749769692260871,0.05701647140077542,-0.015366428997945516,0.0575572057324055,-0.03122896752548975
WNT2B,0.06386101296406325,-0.01837880249618121,-0.020374293889250758,0.05115255846883676,-0.02321658855452725,0.053337264335087224,0.05328875755221582,0.001311735016822149,0.06082717102416299,0.05937078789694014,0.014945992748875248,0.08538680950857969
AMH,-0.010920446387158307,-0.012152566895262524,-0.0018579847105434939,0.028153351471458754,0.06967865001745012,,-0.07232842792134385,-0.010267418314799591,0.007863576751298439,0.057568728341123636,-0.012534590052411126,0.0648809450107807
GDF10,-0.020445911351433987,,-0.020690516796059072,-0.025586849443178832,-0.00756392072703051,-0.030478081662332672,0.026566627877788053,-0.02888399319755583,0.03388578948660359,-0.04020504894275976,-0.020594150631925198,-0.006212698000188327
EFNB3,0.005505390210679524,0.038947165361189306,-0.05170239754546264,0.007045023990066039,-0.002833513373155538,-0.03401503583141105,0.07621568290465001,0.023763441600767113,0.013126500417085414,0.07953795240495223,-0.0033260978937281692,-0.01609030061644183
LTB,-0.018559483929366773,0.0212469028167998,-0.01603738985694705,-0.02598636360126213,-0.005959704655094006,0.018063716691308816,-0.03834466087491064,0.0163964577155721,0.08596441594056271,-0.01981085559173639,0.08649720274478764,-0.017435933265871895
ANGPT2,0.056386837363222996,0.030762805127482643,0.0988816677782846,0.14071509127757628,0.00875331916122261,0.0627930024924065,0.10482619323007888,-0.01213622010458405,0.08824545424079874,-0.08661465371411822,-0.018250409785674312,0.09743358036942368
NRTN,,,,,,,,,,-0.016541738713165357,,
