,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.002402885210067488,,,,,,,,,,0.02932873100568808,,,0.02596901863429827,,
BMP1,-0.009960120253513512,0.10876955177718707,0.07600671523151542,-0.012171912761572572,-0.009174856551120986,-0.011411025880196655,0.02331401518808726,-0.049519884632146655,-0.06861636366438074,-0.01157523251322735,0.06952827190284781,-0.05949030393050382,0.09470640236481816,-0.08038137818862123,0.15431253682464705,0.08762172363143649,0.057828116881127274,0.1631552922626094,0.03312404344871656,0.050501318111384495,0.01976922592635449,0.20156128041491783,0.1456229411376015,0.09733457550540897
NDP,0.01981156355417045,-0.03762047885207408,-0.04195327755350016,-0.05135368926286036,0.09844789186376238,-0.017336456736919456,-0.023361031509867933,0.07212579493121817,-0.019678230623749314,0.04458719249681689,0.06324572901552222,0.05893959207508498,-0.030200676027821623,0.05447270471438603,0.13497542898071582,-0.012219609133672394,0.05032222211021694,0.08972441740966589,0.028865557688119697,-0.04068915420855065,0.10784780941708488,-0.0494250984132386,-0.013501533630003847,0.10383927145978226
TNFSF18,0.008422536629871621,-0.0304273484219699,0.055504863858202316,-0.00539623534319208,,,,-0.0040621484958014075,-0.006429484409611586,-0.022465747620939693,,,,,0.2942155043180161,,,,0.018553583635228948,,0.03834518114136975,0.049371341219853655,0.013918574343167497,
IL36G,,,,,,,,,,,,,,-0.027672201264551603,,,,,,,,,,
RTN4,0.03174923542076263,0.04213311775039036,0.002821368915670503,0.020592726567029606,-0.03400417365778882,-0.016829634681313436,0.007354372505347402,0.05866777560556902,0.0720673127655029,0.04367022518880244,-0.018506058862303686,0.11971031049153712,-0.05529695293465125,0.10780281676299276,-0.07552625610943382,-0.058883751956345216,0.007234135615308037,-0.006645608354018901,0.009147246619349864,-0.005396742758959094,-0.10874787217415414,-0.04138864938681921,0.015011107085883211,-0.0566749319210242
HEBP1,-0.009297255024673875,0.03378558785298641,0.07674088325697118,0.043775934045396946,0.05422929986274135,0.0044875319353867805,-0.0012047538147685949,-0.041378509424976596,-0.007810606135779026,0.019482345361836476,-0.002633458184844957,0.027663856858295092,0.0011024506524131364,0.0009687588533512597,0.06732674586143171,0.0470964242920813,0.0036435166334413574,0.07646681592272121,0.040139419958069016,0.020645763389026236,0.022315557881692965,0.07314449684396085,0.014758889507027691,-0.0071873234889187594
WNT7B,0.057160284674353946,0.01874296616804041,0.07605923329524604,-0.024224622068212784,-0.06049495199841416,-0.0293006799285681,-0.089337124648391,-0.011341537002200008,0.0306841956670417,0.017496019164466938,-0.004636563710752846,,0.07984184695032275,0.07273140652632332,0.0183036035128591,-0.08708469513386798,0.011249447284279367,0.05155100817007297,0.04094626701638039,-0.00407262543429916,0.05790030763446181,0.1798766800483692,-0.03139481199227026,-0.029997184459758054
PTMA,-0.018618750777511527,0.014463226727301028,-0.02824989845202706,-0.045180590944218564,-0.06107055526031992,0.0005573231504947142,-0.012459079452803012,-0.05755847758317007,-0.012502768274432842,0.03586961533569874,-0.02859562538419126,-0.09151053543355542,0.1356058234291487,-0.09171701938709967,0.02271903538839621,0.08366151942325906,-0.019669048632211947,-0.03435180843269635,0.0231459314896114,-0.009322589757889467,-0.03670186217856689,0.09570881940442713,0.030087935788838744,-0.009070822643536737
FASLG,-0.0242128170151818,,,,,,,,,,,,,,,,,,,,,0.04112582020457114,,
