,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PTGS2,0.0321731820637848,0.018106411473927362,-0.02473471172751243,0.054805937921904524,0.06850432650133319,0.014783182031572643,0.008170043706863105,-0.1117875571745412,-0.04080275267819154,0.002304461162415411,-0.013854495218595636,-0.048014433361980066,-0.02801654319583208,0.14963243760583875,-0.05488704702469488,0.0008124579190919922,-0.03886520097671701,-0.032419816373184605,-0.04437012741821889,0.05275893356326589,-0.006724271396743429,0.02187349530943934,-0.037016676842123
XCL1,,0.03411095853288296,,,-0.03561956596641108,0.10793972961026081,,,0.010703958131230935,,0.04982245818985204,0.03967599227133147,,,,,,,,,,,-0.03082564432675837
CD58,-0.042077378798488815,0.06722589775846498,0.016282766727541673,0.05566145907269565,0.04631857962029516,0.06302253254374292,-0.02088990174028028,0.15592427366967046,0.043491533378339574,-0.02885958999528182,-0.039361844378421336,0.05602553154993492,0.05656415485056084,-0.05773561045308379,-0.04405587089200262,-0.029294506112404712,0.006717376142955512,0.021625360238875322,0.06315607256107886,0.02912310118433931,-0.009749121017873369,0.017473845750670892,-0.006327695133590399
TNFSF14,-0.02216875285430851,-0.01874760879223783,0.0406180093667041,0.0674589040935672,0.030093776430378395,-0.03433246118994805,,-0.009630166591555382,0.0038007287350053085,-0.019331588416136455,-0.07542779533224735,,,-0.030705682701385895,0.02115627371801202,,-0.0020335209005202027,-0.04122446465852426,0.017241316393381216,-0.0023413121163525976,0.04448139061699778,-0.041512802794118724,0.0890089405055496
CNTN4,0.05433434085828939,0.016336166920737815,0.0068540000003400915,-0.010426978969887358,0.04847307906048067,-0.011563041477606891,-0.005719548037532203,-0.07537685360827703,-0.055184412851891726,0.019107821095669046,0.10511802100905296,,0.0069216207805917005,0.026367021652412555,,,-0.03770276574256226,0.0029896667440032667,-0.012648186615052482,0.028606054912711152,0.08209746886139825,-0.011712489980032383,0.04295214145238208
NTF4,,,,,0.023205320769022743,,,,,,,,,,,,,,,,,,
INSL3,,-0.0021213879689850126,,,0.005826861295287104,,,,0.04000111038463619,,,,,,,,,0.012238602034327006,0.024249453655426016,,0.029699156379026447,0.0751467043743512,
BTLA,,,,,-0.005974062035776322,0.01858937041860723,,,,-0.024687099596839988,,,,,,,-0.012167464806118158,,,,,0.025537416564095014,
MFNG,-0.048866265797900474,0.08105314706538505,0.04138776558141411,-0.00377971002758689,-0.010473989315202943,0.025562700037499057,0.077297628733389,0.10324103915900278,0.016370236312831198,-0.018830689937280914,-0.05885900751165132,-0.04250065731171835,0.01518945571937739,-0.009793618803420974,0.04051353142602612,0.022318965524232237,0.047815458460192514,0.06766559512406106,0.10343908723384761,-0.005123096712837296,0.028199599642125085,0.06348107702058815,0.023418674724379196
ICAM1,-0.03894889629729576,0.06501679921005611,0.01339573573543419,0.039685100291471875,0.029260381183274325,-0.01950946273694833,-0.001490043044287271,0.03681511547104298,0.01599733531557686,-0.043237860730695445,0.03350493429789625,-0.04335787806672139,-0.0013018947915334948,-0.009012171704822419,0.06745587304653071,0.05053495434376528,0.09479387076661162,0.0015075221351021186,-0.07452880773345473,-0.03537675917565762,0.030207380364883005,0.013604884589260641,-0.07951360967715995
PROS1,0.0070830734948005205,0.04017191411876201,0.021484778606665828,-0.0029996560723714112,0.016774598275458772,0.012435948955875416,0.063401097617382,0.15114032783040632,-0.01621475256193429,0.02885418413957069,-0.01194965484842104,-0.004412081024108717,-0.050654317650598545,-0.004264189015513923,0.009808924619177983,-0.0037666542701379688,0.07497405829792314,0.03918770738448277,-0.020564984788111508,0.01836885694983945,-0.03191487127445179,0.03276510219534312,-0.019327002739357887
CLCF1,0.031809329067071665,0.088379518119323,0.036349866441340466,0.02965383806521836,-0.007038268873335539,-0.045128966915175636,-0.031705471566411896,0.013381166977296839,0.045694782965265524,0.006543081756288471,0.0028472228869963995,-0.03796194245085701,-0.010063686196466061,0.06232147644328075,0.11894885202700627,-0.03866602117864061,0.006804337014766332,0.02514538532490881,-0.021341879922785422,0.09779801165957096,-0.049966518102100524,-0.006031727627980113,-0.06917159987485418
PSAP,-0.01586092250902709,0.08223180199373667,0.012694098470563396,0.03159238634945851,0.0265844036981608,-0.019058888823252046,-0.09018912279159937,-0.11638686688216751,-0.02782554207010021,0.009803080025333446,-0.027333939459826172,0.051098832929139554,-0.03704691262315582,0.021641693858631204,0.16436465552959345,0.21323674539749204,0.05304048343877978,0.06254560321077156,0.0016035432359780123,-0.06148823142569528,-0.012809230304039246,0.07902506800889851,0.043764552556510884
EFEMP1,0.022954437025651704,0.06424968108625104,0.062114445026106864,0.09851663941258691,0.04500001233766165,0.011772702102796791,0.02966010296167499,0.12843287897184325,0.05075361919420885,-0.0281571582711249,-0.11754036570328667,0.03412273868396664,-0.07025361750162969,0.008072345049619244,0.0648901107292932,0.08320579188402849,0.03498876000154952,0.11337543786480424,-0.011176970412091326,-0.027014314997231403,-0.05556572075695311,-0.041743127643879226,-0.030259638996473645
C1QTNF1,-0.029059397113340043,-0.028771454206113753,0.035104120970819726,-0.05196190826830057,-0.007763214416403114,0.040244819257140615,0.011690706680353104,0.07689967167495838,0.03347281083010081,-0.01572842728865706,0.0326076401855945,-0.06683420578017782,0.009777227357875593,-0.010686581604013404,0.06502697428221156,0.027229777339574737,0.007535129381699402,0.014626995111055235,-0.0833253415189752,-0.027003214790143767,-0.0015414554748412316,-0.043444498912889366,-0.08943472748860878
ALB,0.03646761646527147,0.02299287415937601,0.07965045396352999,,0.025965138057563793,-0.04158429368050571,-0.032624967513485016,-0.000856361179238364,0.008234753309673336,0.06719547381042863,-0.0907463322307433,0.10082706189949674,-0.002723135880240553,-0.032651020966359676,0.15511772786602537,-0.06846603324185928,0.03680267618196673,0.06872905048778379,0.06982545330226657,0.0013556990793124916,0.015399841227519494,0.010997420504689492,-0.029162456279802844
CCL13,,,,,,,,,,,,0.008826205480677475,,,,,,-0.030602197801706747,,,-0.04468989028879106,,
EFNA3,0.07499736825288034,-0.026925728251891847,-0.03881278180852885,0.025142865079326285,0.01359721197403568,0.03623770946898007,-0.008977397593370668,-0.09535858646923703,0.0033325538580963785,0.03856696453387012,0.03164434799860988,-0.03644216416852907,0.035863673976519454,-0.03917660401612393,-0.02064004672385472,0.07191957517238526,0.04139616120759234,0.09739914045454302,-0.0030881113038360034,-0.05132259952322129,0.09005898706549544,0.0578525612403102,0.12058908248468615
DRAXIN,-0.03394511630932802,0.0010683629033040123,0.05067944315941242,-0.031414372887679586,0.017417199291236515,-0.015270720233791514,0.04452925898154328,0.09024164918384464,0.0038478882610963132,-0.017630073527845142,-0.025579146909524616,0.05124077411229862,0.02828660066085979,-0.01897088335698733,-0.026258090672776426,-0.024440100403016255,0.1200290011471905,0.06251534789291333,-0.015267503405382977,0.039761897343473546,0.06789016924624798,0.023929291665261858,0.12818403847059975
RAET1L,,-0.01564750890378562,,,,,,,,0.018965957266786692,,,,,,,,,-0.00024545323006600907,,-0.02655245729840749,,
NPTX2,0.0012378066368793712,0.0074808268066999485,-0.07490828433457972,-0.04366240017309696,-0.014987339286974048,-0.008316140433895298,-0.05724881063996158,-0.16761473935406332,-0.06915264483725074,0.018849895326404666,-0.02624228053877165,0.011085699431626553,0.03031750827363039,0.026130912091294055,-0.00021294158161600616,,-0.05183508024623663,-0.034111085181680156,0.07331099605717945,-0.029058972420702225,-0.027237951187848296,0.026198610458903548,0.04725592540422109
FGF11,-0.00030471969290122767,0.07675506098254346,0.0066222432008373345,-0.0035974851906542503,0.01674073622581212,0.0036535895692400024,0.05313241203427469,0.16818302231754026,0.0017486277189897206,0.013542501754213593,0.10208427831014977,-0.023246242604203944,0.029919394659331293,-0.034548514807192156,0.057189527194004434,0.12690216722478578,0.084286855507643,0.05587295345648022,-0.05975621486203808,-0.04286581789009015,0.015468092557244493,0.09638400592706595,-0.037208010134618635
CD59,0.001484963322841524,0.08005049639835736,-0.0010182520092419268,-0.0034583465137762418,-0.029350819542247816,0.02393519216356172,-0.0561001815279818,-0.1225703254865294,-0.006420009459088414,-0.004159408876182068,-0.07314940582602822,0.012657734336422049,-0.052934196196671585,0.02612817630761686,0.09188362638848407,0.02208308788281349,0.015942911222242125,-0.038727328779320856,0.020506962293129993,-0.002104027642153807,-0.0272752480154504,-0.005964577541568102,0.11134862166496469
COL9A2,0.0389471445758639,0.022176380398876722,0.03425781570693791,0.00937056074565616,0.01925828222125769,0.060071411562963105,0.04875957444003464,0.026453629553772944,-0.0014463388975954308,-0.008843413448284439,-0.04164750812191855,-0.013636489091074667,0.005100333684371852,0.049190978441444815,-0.06151854872040682,0.02368823627464073,-0.0318207138173121,0.024834194436621815,0.09914669097150428,-0.012188834434050465,0.014586528817624216,0.16615621327420355,0.07251749080801126
DLL3,-0.030340334145073866,-0.04733994198232196,-0.004579336248153615,-0.03419320495242965,-0.03822544272322394,0.035092968073850206,0.10966226814969773,0.0744459734118001,-0.01533870759063502,-0.05835113108269099,0.07539628364051461,-0.008597544937040565,0.051525397553939624,0.005944055142248698,0.08661600658998349,-0.026395504896478496,0.05505870532595538,0.012717698399974421,0.1146470670337806,-0.016579978446857425,0.0392954051083683,0.12878208471494504,0.08431171614342772
FGF5,,,,,,,,-0.01153191752119756,,,-0.027891110990338655,0.0718367613246575,,,,,,,,,,0.045305244054145766,0.03332644433379908
LIN7C,0.040348831002950565,0.01260424244009447,-0.014885101768933606,0.017503278582331628,0.005203666713579595,0.01652092592318492,0.04177544205919775,0.04824479268851552,0.0006223965769323227,0.017646090052342963,0.10744227138406703,0.016976128947027092,-0.007086746122870544,0.0067769419427310225,0.018722043300750463,-0.05734558368672641,-0.005720949308581614,-0.038850011769666494,0.006654202197355779,0.007114562248583687,0.07376170094275022,0.05184879062002779,0.028688099944460296
GDF7,-0.021037543967406164,-0.04061233597929157,-0.02428132069328541,,0.02342782051112008,,0.011298557207915946,0.015944281233501667,-0.0020496048254026243,0.01119136280454482,0.02763499858187506,,,,,,0.061356023380704124,,0.04980169253594014,-0.05601405104340314,-0.015575631090398018,-0.05544829981990667,0.07602417552772275
PSPN,-0.025282347583250563,0.057613533554250064,-0.04374851451702769,-0.02973862356753897,0.059857580629033916,0.029617752917404556,0.003582805159480276,0.040938208145561386,0.0018120044993721978,0.007811043771084775,0.0024164394714033155,-0.035590490003802745,0.10593740545384266,-0.042830407193238856,0.030351011382534595,0.031297415716697446,0.053278683688966065,0.019800128087156844,0.07257540920553587,0.010872647692105115,-0.02330253026392445,0.1460356359601499,0.06067560256971313
ANGPT1,0.05256915604239023,-0.016043405592061064,-0.008658670069851892,0.004967602165901661,5.778000848016799e-05,-0.0358768222702196,0.04960820994359418,0.15641840969717155,-0.031142568752843477,0.007372931005861562,0.05024481918193148,-0.019506446263905214,-0.0182808665252053,0.03680262654733613,-0.02828046581975129,-0.04301924518569287,0.0659849064560154,0.03431716538217226,-0.02582871733128507,0.009382104894342826,0.03156199298481335,0.06692855323252825,0.007240819136713566
PNOC,0.014772650415598542,0.022399282051037892,-0.00828436419808023,0.007735031597806905,0.050776232001694434,-0.022575760006522325,0.013887553639040668,-0.09875519340530843,-0.021422965260097255,0.006966066513625433,0.04285468968785983,0.05517819453343264,-0.023347359514510835,,,,,,-0.005332286168009069,,-0.03567318460595841,0.010220761265230445,0.12286820342219051
L1CAM,0.015867393177718746,0.0457336495673958,0.04343400422623115,-0.013271613870604517,-0.02978391431491625,0.027324146989336065,-0.0015033537151834038,-0.055644753562212136,-0.0021685989736768465,-0.008022875981460077,0.0811208056669822,0.04885388323555936,0.022518379724238934,-0.01820771714249593,0.03553453950666752,0.027937633238687344,0.0008493160071604848,0.06580562734948642,-0.11076616408780751,0.0055259120190884435,0.07041857365821941,-0.05539339575984489,0.06385928795019864
APOA1,0.0936530094733864,-0.03546810869805438,0.004094143623129532,0.04147537831418303,0.016430978530593863,0.014090892429471279,0.03234582014082831,-0.00046656386167525364,-0.03742950469908829,-0.0221324026851592,0.0011719537454583338,0.036839561864485885,-0.06377272466909491,0.11259275482324697,0.09403475621809018,0.020205302951014612,0.04567769446650813,0.0614634035881709,0.03619525160926929,0.011912291742241525,-0.018577377833208387,-0.013921748878530264,-0.02525685250153922
PSEN1,0.035225272551965135,-0.003377368804489212,0.019008104845878695,-0.01449784047634006,0.00834774138511121,0.03796173508849341,-0.045893698429131116,0.023202667058234587,0.016759372294322353,-0.03136411018857871,-0.062423701692244156,-0.023358721793040636,0.05747547636663896,-0.01633206691693583,0.08970353243820967,0.07534057328595592,-0.035005940770220935,0.1024242119524763,0.04677542349671414,0.02211439719115744,0.010632144263029986,0.05260545382649529,-0.013443927941425984
CALM2,-0.07221004552428473,-0.01723693400490792,-0.05421213735169726,-0.04837375995479681,-0.04977343480127543,0.02966480375582496,-0.07122392603078838,-0.18244161542599632,-0.06396777451538721,-0.012263610132189108,0.11684677018469972,-0.05145166659583222,0.034692532490104865,0.03914367796685243,0.002861613163753076,0.05036870593117782,-0.09800287839706687,0.07464118679416014,0.03972167930045647,-0.052526886646091876,0.07398070629996906,0.05996754938510154,0.034429896949928346
CLEC2B,-0.012271819082842443,0.06990909217865789,-0.014371122573720424,0.01402979519292007,0.003720956101131668,-0.01601702770142695,0.01677095324024651,0.11951839093819908,0.007825015963235636,0.04979563351704524,-0.017435112753865483,0.00011281188946569482,-0.011920469866137635,0.02988759226143082,-0.008610066282682124,-0.06102868441975774,-0.04716539112421238,0.03500365736537002,-0.04102428367258911,0.09679892328154205,0.02678255364518068,0.0653857215635343,-0.05872901942377359
NTNG1,-0.01446029333155782,0.032804355656347345,0.022465676941343517,,0.01437019038586087,0.001767413288078644,0.007661915038644136,0.05058318916469051,0.0624532882440007,-0.0002904694783714836,0.00258049316538897,-0.041739923624725284,0.004745651374987143,-0.03210613193138467,-0.03849360378156537,-0.04849330727067414,-0.039157588312768,-0.015788164940615,0.050382506068184466,-0.00869670122500241,-0.03304816728123801,0.08969154015195813,0.021969343533870412
LRIG1,-0.03164346905706168,-0.013137866973505276,0.012417771089618765,0.006113515047874905,0.0031615802643315924,0.051503335148076146,0.019676282030175577,0.14552494600056118,-0.003268659771602334,0.014921547684407897,-0.038232404765358996,0.05544211872172763,0.015472750748774246,-0.03509558507532922,0.17035336788718192,0.00916769652086016,0.07623331982228454,0.058997799610244796,0.12956222019122085,0.0006948781075070909,-0.01641116731731805,0.03133128224185017,0.04907332738865827
CPAMD8,,0.1436474676480972,,,0.05063040833817396,-0.01947883688199981,-0.047390307516321506,-0.03813502236768435,0.03135094772921804,-0.019810603994548023,-0.06291871808674823,,0.04579622284563793,-0.025801503105154357,,0.014830075588702103,0.008099562954959932,,-0.03462546877746105,0.03733596006116699,,-0.019958381633525334,-0.01044770870867063
GHRL,,0.12521459745993405,-0.03079823299500205,,0.005092585015243876,0.04494578119573528,0.011825824770294894,-0.01908393856834793,0.0005891732673045456,-0.017630073527845142,-0.031106563675551722,,-0.019250905678707936,-0.034762874469439826,-0.04203946436725976,0.05965694289796179,0.1109794792020824,,,-0.05323792686217123,0.016669856065171886,0.03774093267126792,-0.03379520194389539
NPY,-0.041496178497326265,0.01996172656048624,0.03356954050387692,-0.02336939733650636,0.07800073297724207,0.010861483309677865,-0.07682331810729037,-0.09286935345452581,0.01920100188969603,0.02146680034698058,-0.01989201241792457,,-0.008764489808910736,-0.03013056827939961,0.027181280427844096,,-0.01284826858440494,0.025756778204663967,0.005655632715616942,0.04473831614081309,0.0286420445558755,-0.055686619225929455,0.0919065534715659
MMP2,-0.023350146255233455,0.08448381257403001,-0.008716332980136311,-0.029166776290837873,-0.06104588533915152,0.03705558154759631,0.06378183695118494,0.13110281727793532,0.007779789183326271,-0.0060107591146293035,-0.043449626977866605,0.0392927273153227,-0.03414203246022168,-0.041071501826858585,-0.02369078555788288,-0.034450773167652944,0.02024932367154956,0.02876977644424826,0.013646598311544227,0.014358700002741687,0.04474725187106058,0.05047817215056284,0.06556482341013117
LHB,,,,,0.001133623227174576,,,,,,,,,,,,,,,,,,
PPY,,0.018205328340141734,,,0.025329457893967868,,,,0.008413304906868679,,,-0.023559713537564267,,,,,,0.054776166339021236,-0.03868206202616186,,0.003414228342651684,0.05953075806354573,-0.023411659917313175
ALKAL2,0.008400060026798443,0.013055212949724029,0.030462654960914916,,0.08260104883721373,,0.04608649862814322,-0.005210673695396111,-0.02870701257960943,-0.03324831309770746,-0.08696721270954891,-0.01576310179846837,0.010517778005463314,-0.022818264619839854,-0.0264753292736081,,0.10961905967113589,0.005802053392624273,0.06428985928383893,0.05426127676323383,-0.00038221238279160803,0.006774359961043493,-0.018999819577980453
CSF1,0.05830380845544887,0.04556264404617791,-0.003441928352362503,0.06128764229554424,-0.002893896444008382,0.03368449902657636,0.05922498552402698,0.08113719325226079,0.0969951069915692,0.010657805355134675,-0.056281253093994836,0.05431231377571282,-0.04849667585941544,0.038770549704883965,0.06845547173837364,0.07104903020981136,-0.008412475855195908,0.0863516261821163,0.03144527628463246,0.061867753053742765,0.0018620243658014812,0.03389187650939066,0.00616955435412285
SEMA4C,0.021373696002154094,0.009822098717047048,-0.01069236627793938,0.034999717430216515,0.004994673550872596,0.04984451344328964,-0.014533184080795814,0.007465305926393652,0.04570604384145004,-0.030756497090980738,0.0032440886764699708,-0.004307408568874173,0.05294987099434362,0.03899769670908172,0.0838716176825025,-0.010857394891299688,0.013575962827835224,0.0076661653950360065,0.03258111042224622,0.007074482214626605,0.005974358330118175,0.04292078626041812,0.03639879245086848
BMP8A,,,,,,,,,,,,,,,,,,,,,,0.024964465104178876,
ICAM2,0.028537729323496158,0.0726461925748049,0.059284456428177874,-0.017774847874722943,-0.06740093494765792,-0.045132284927077014,0.029774603936275127,0.1451295141111039,0.04250901559883994,0.017795124702319077,0.0052921186977933155,-0.004689029026696524,0.05489784412012774,-0.03500680119698723,-0.10015156948934226,0.04141268194142148,-0.010714569872797623,-0.005437477774526419,0.10816031076959808,0.03198437632192029,0.04199331080153622,0.020770137455282615,0.06844641289194411
SYTL3,0.03645502692244621,0.022563977000859138,0.013167455798125352,0.03172701468657574,-0.04461885848870905,-0.008064249490053323,0.05047684714981565,0.0903571152479213,0.010684201483257792,-0.039717426374305524,-0.04307959851134223,0.008563770384702773,0.05861730493311982,-0.010573255389637933,0.10401770029561262,0.042286729683412086,0.13220138791237587,0.06428609989076643,0.05054469310878483,0.06833482592328091,0.049043660009028434,0.03194614736427465,-0.04295844904863849
IL1A,0.12242347161433514,0.03964632585941931,-0.01353403243357828,0.047519633284821006,0.05832722624896826,-0.006915272371452522,-0.013867769808251811,0.05583472509495318,0.05452150406404354,-0.03721423154397114,-0.017327929975872017,,0.01694676681076923,-0.003817981882665335,-0.026057713804702058,0.02417493179725481,0.018555672224726885,-0.0030965070193256037,0.004830531237766164,-0.012553881504905167,-0.021914613899730925,0.008422993194793142,0.03534346185907441
HLA-G,-0.038571241275361316,0.0466803888566023,,,0.05609164647094856,,0.0973661931950119,,,,,,,,-0.021063109520239633,0.04503540006415122,,0.09193058128415786,-0.017468668741419755,,0.00035211691262843504,,
PGF,0.033318365340566966,0.0690392667754456,0.06792420773745582,0.032784200689767125,0.0017395597307229985,0.01361291907537007,0.15307061307845027,0.15819693123441614,0.03332230457578343,-0.005580226731780939,0.09674113211179096,-0.01429777544254536,-0.03510598504534165,-0.03324135297524547,-0.059819904802210236,0.025149720486098256,0.08821239547842509,-0.018835597063535877,0.04063925705150666,0.05063294480391777,0.07199175560263844,0.018643289439323953,0.11911178091590675
LGALS8,0.041943916090036074,0.022118378387390003,0.022607006683493087,-0.005349559016395098,0.01147702432190277,0.05957181825207477,0.01445667785729801,0.08780672289985494,-0.03178987592563067,0.005706788389355624,0.07732931255668433,0.0533882389620792,0.025971880688620705,0.029291534000416182,-0.03704179644160337,-0.07876558456031854,-0.002595712226558395,0.06516680617415847,0.059571475703633865,-0.026048962922780094,0.08253911159094901,0.04199812927913387,0.04244008171567224
DKK3,-0.09394649616948761,-0.04031278132228059,-0.01852992152239123,0.024757418192625138,-0.03771691066741142,0.052561663967455936,-0.08454618510940884,-0.1317800358989523,-0.002654721503433417,-0.02511389213526209,0.14160046027749723,-0.08531921034997629,0.0076881325834610385,0.026709849082457573,-0.017446509077892292,-0.019286811198037494,0.03835771819757744,0.03505276537062887,0.12581798596846236,-0.06942174228700941,5.536375714592206e-05,0.07233899384101647,0.1061101487237972
COL16A1,0.004954150077923288,0.0902940350132336,0.05535851764215724,-0.01871919958766394,0.03944191987410578,0.030497988812672485,0.036176816321049264,-0.016585312525824066,-0.011899382719407988,0.017654059244138605,0.0541906024286734,0.0504678819455767,0.006742155797255293,0.02295839378349364,0.1063429786606852,-0.03963982694398382,0.11820852292745646,0.036938785739560595,0.04850680787317143,0.08466218642694624,0.038702036942746,0.0976678601822504,0.07744781532013796
TPH1,-0.050264593189130256,-0.0394393972827439,,0.01063618315956077,0.06427236979230322,-0.006405341145804667,-0.026671892219507876,0.0017328310926618764,-0.0017082841877672492,,,,0.04425220259045406,,-0.03538228440395432,0.013081053097992805,,0.025509503795652724,0.07313368376786282,0.10971883634230586,0.014606950794683188,0.06427171796457339,-0.033712239283283416
TNC,-0.01030031875472499,0.06166320534731747,0.02218982505233663,0.037535338505643494,0.05592148601231625,-0.007834461431095209,0.04993544497439959,0.16057488242228896,0.04119873993576186,0.06407649530530245,-0.08065149262205706,-0.07660500045548232,-0.012424908563186838,-0.03249316834902111,0.05458232226132865,0.07071713586696078,0.09080504213672494,0.04450584611984572,-0.03511754941968958,0.012138206686475079,-0.020839845241977985,-0.06446057704059223,-0.06922573773266116
TNFSF9,0.019753778913442432,0.016606458987583603,-0.032591285298784634,-0.03864750749521981,0.028053797441151974,-0.026543529223863674,0.03385778084424851,-0.05016346693650549,0.01906347969765877,0.018864026775281616,-0.04614069086858593,-0.048383937616969644,-0.0332865392254888,,,0.14611943925418652,-0.012072487724828834,0.04276786062983456,0.021793913019726184,0.016696199428075518,-0.046614569234470375,0.09965282212332616,-0.011423314114690757
C4A,,,-0.019206263313527348,,0.0386324814814275,,,,-0.005927388744899784,,-0.03356492831029777,-0.02793883118995454,-0.025148814481340556,,0.06449426577667183,,,0.06170718523358721,,-0.035519014280178694,0.031955395717412065,0.018350484500488696,
CNTN2,0.0356548791557578,0.012531107704304618,-0.012703852754566735,-0.014973106447677772,0.05553491365656466,0.018483176842156366,0.02562579413073954,-0.03549175056332495,0.038472866769287885,0.019846641320012726,-0.10712250148338474,-0.015909078817745427,-0.017935914579511533,-0.0574370632230044,0.03192610214001502,-0.04482594833404519,-0.028070247495391165,0.028007584391127535,0.012740075469463964,-0.045737088410139834,0.0004112575720540985,0.04171672670656517,0.0667320970705492
F7,,-0.003176308198594479,,,,,-0.02316461450275751,0.004601088070072629,,,,0.08175482112765542,,,,,,0.007730342598121996,,,0.016239532011148753,,0.05395432582520501
LUM,-0.01414655906465208,0.07969995232951972,0.030088799085088987,-0.06194424683231452,-0.021116857614834863,0.03293382286259836,0.0574738163646623,0.14887376287672435,0.011839172129237041,0.055486292339433495,-0.0603287977183045,0.13668836263207385,-0.0030872991642834904,0.007427596753755992,0.037979795626011746,-0.08017349940658096,0.06342024373235042,-0.0013086398114219714,0.05492886283024639,-0.005346644044768418,0.08165666423888024,0.023164041255528105,0.10700262592976825
BTC,,-0.024198949130253493,0.012535868012564656,,0.015266785042214561,0.006357440388549687,,,,0.01819672049373123,0.056911194878577286,,,,,0.049554065853400296,,0.11450347765316829,0.0026065213939206553,-0.040070082656844135,-0.0029296286002616807,0.053202670958630245,-0.03468663035710878
APOC1,-0.006881890832763085,0.00358093284792489,0.011786509146725294,0.03530310181356235,0.048490482213715026,0.019349663975513322,0.07940364543263574,0.1755864278262438,-0.0007744292137590232,-0.03298317519568607,-0.1337628598915898,-0.04341035995186564,-0.02756331479067806,0.04052615422901291,-0.027456280047061715,-0.04096794616340456,0.013839500381209468,0.019250836796514383,0.08234565962919314,0.04434642927933085,-0.042123493381121084,0.16509484342750025,-0.043674568752808125
PKM,-0.053753849885620666,-0.01698201344686087,-0.02695186178735601,0.000761179257087395,0.070812935347839,-0.06263018386442429,-0.04129571880809785,0.04142394914385072,0.009914424190744588,-0.004365980963910881,0.06766689487675562,-0.13464764744105312,0.04824190804103283,-0.010776165269088747,-0.016414779305335456,0.0830474476594698,0.05826194110971621,0.04225113015922859,-0.079411407993292,0.032190470091191074,-0.05857221036671527,-0.02921960690884741,-0.016752575442644444
TNF,-0.02535470117768154,-0.06009576625176637,-0.034563116524137245,,0.026839210755425717,0.012074797000304005,0.024567737527120576,0.08536615616247298,0.01400895166281322,-0.0026864259934758043,0.018048167497118683,-0.03625860135325506,0.0007137139466860773,0.12870371512488651,0.006159837007653368,-0.10850184310017832,0.08764921948365473,0.08756776756338364,0.06507661783872688,,,0.023236849734764767,-0.036881479374950926
GNAS,-0.046928806207488995,-0.08232057470921,-0.022719526480005508,-0.005903299379485182,-0.04520750938412292,-0.008750240115100684,-0.06288510296564638,-0.11205900393584205,-0.04707518610137399,0.027107526114735436,0.13781896575252253,0.042678718067871255,0.02986458044760049,0.033263769979355456,-0.07516012914136815,0.12144985637382981,0.055915528791647046,-0.05282753353263075,-0.032658639832213815,0.015164884192509064,0.019674524178259746,-0.0002641767724068878,0.17609890136826142
BMP8B,-0.08461923250901968,0.08300313169730354,0.02598732933475257,-0.027800268823391587,-0.04491630991613056,0.0006682442638516423,0.006334448060702602,-0.02203188945608261,0.008870813775671138,0.01558797560174067,-0.02120189711655065,0.041061706692870945,0.04997469009453095,0.027079711028309663,0.1188400725411132,0.1314620091281563,0.05373208262809094,0.06615188146035034,-0.011901587149132928,-0.0011998597766079246,0.029777371851931418,0.043152758235025644,-0.0451803411060427
LIPH,0.08088185901302905,-0.022121891984547965,,0.06022487177586457,0.009657455563206916,,,,0.027540444829849013,,,,,,0.029195620790604542,,,-0.030602209056450665,0.031800294963916384,,-0.0018052819502534629,0.050037926884313445,-0.014936901356385018
CCL28,0.08041649405054455,-0.015774210572132772,,,,,-0.011367605044359349,,0.0504029470359086,0.0347313354650138,-0.0416928523381849,,-0.022688555700942244,,-0.06528833394222801,,,,,0.04744294244516153,,0.057018177658769244,0.08859323561950153
PTPN11,-0.0560344929323067,-0.03852892781520632,0.0032256015373657563,0.01753465807817134,-0.03859513062049213,0.0009708372027872289,-0.012463734317586989,0.0553973010391781,0.046761534982517054,-0.013142636609165072,-0.0942999719871776,0.04627994476220977,0.03366008705361037,0.07193749212453499,-0.03095647666949624,-0.030890541912955923,-0.01555107810517813,0.01970517127114126,-0.027020460170364264,-0.030228873423237934,0.024951002247608677,0.014496582312754734,0.1284207108904634
ADAM12,-0.021035747368505185,0.09353942202762758,-0.02287094773431315,-0.02120805863033542,-0.08741872833981092,-0.011674110269577511,0.0983033056395656,0.05219228824741671,-0.015286601236081027,-0.019563088975782187,0.004026879498888489,0.17169858938195393,0.02139989938586694,0.020773771905981602,-0.011739240940946905,0.03127437502226065,0.07687248826384906,0.06304959176531379,0.055845438573784115,0.02481010780389683,-0.030341707492972762,-0.04905098906289954,0.07817261362634254
EPO,0.08051260426870264,0.10035733130247897,,,-0.011687551712461096,-0.03313886544506678,,,-0.024521833884423718,,,0.04533711061501289,-0.0031872734338538483,,,0.08138618394412139,-0.013587969214024633,0.02213760428772943,0.031499103160400097,,-0.004154870270985483,0.059440071919519506,
