,MGH258,UKF334,ZH1019T1
HSP90AA1,-0.0741108144571375,0.02629938656040986,-0.08722659940881723
BMP4,0.0006000139266418015,0.0759144651051594,-0.05327943073972172
SCGB3A1,,-0.01196140036930932,-0.014108302852866975
IGFBP4,-0.0018432175064606617,0.017670416004347857,-0.015908602072916833
RSPO4,,-0.023778532352118926,-0.04808576395174148
LEFTY2,0.04058005704053959,-0.021161500465042248,
ANGPTL2,0.009562598051189563,0.027526674128387895,-0.032834439245564576
LRIG2,0.06495056538281468,-0.06993267858329225,-0.001704000853474348
ICOSLG,-0.04414702982130071,0.1027962002637689,0.04443159577259136
WIF1,,-0.0024151006219299102,
NPPC,0.039755784461221674,-0.014790519619635612,0.05122909215607294
LYZ,-0.04066665803855527,-0.012832075112451324,-0.07399124987439376
SPTAN1,0.04011658044575473,-0.007706850482519352,-0.0374930288001515
LIPC,0.1017735926713557,-0.013842418775020906,0.03784383683841373
COL8A1,-0.011980687552051311,0.007717960986346927,0.0727122412423812
GSTM2,0.02372082310230012,-0.030366720211264468,-0.03962528960574902
SPX,-0.008241734074144564,-0.03813090553496176,
MFGE8,-0.017249787594851573,0.01271152125577825,-0.06388751991247014
TGFA,-0.027388251520047494,0.0237550725226309,0.16132871618025574
SLIT2,0.04802054199538211,0.03189135050786277,0.03147338698822624
PLTP,0.007440634424631786,0.07265206981780396,-0.0908850344528729
APOD,-0.15671002141658394,0.01695183051488098,-0.08003486451943616
B2M,0.029948458345408806,-0.02297879994017802,0.0046167916780358075
OMG,-0.04637468542851358,0.01046763203645712,0.06647615294037355
CXCL3,-0.02356199982843253,-0.012345281702821037,
CXCL10,0.06298521851786708,-0.019618146624135347,-0.06566849845949937
RSPO3,,-0.012900581447450212,
CORT,0.03581769707598761,-0.03422484196500847,
NCAN,0.010072494231229358,-0.009369196140401676,0.013740365604413295
PRG4,,-0.015082912256850173,
TGM2,-0.05396182970919145,0.03264060055545265,0.07018085049462312
VEGFC,-0.02925855392827406,-0.015392713160936744,0.11731970735359729
WNT6,,0.08695182249355433,
NRG4,,-0.017957395296061208,-0.012976288527873622
COL9A1,0.039489093620390894,-0.003547063419278976,-0.009509349540007614
GDF11,-0.011740193648777987,0.012309645509350315,0.03453472754810499
SORBS1,-0.008639682989980664,2.760698209649414e-05,-0.044795581548315824
DLL1,-0.06505485790229844,-0.054050930255075284,0.009101817371953157
TLN1,-0.030596775216000714,-0.0110091281389176,-0.05935568923794724
COL2A1,0.006886819104011532,-0.012532995451934703,
SHH,,-0.011961399323808464,
PON2,0.03462685150257484,0.009320166151483442,-0.04532047853102237
ICAM5,,-0.02335996676080945,
HPX,-0.031215474964484652,-0.007609943727944153,-0.0310306848339232
SFRP2,,-0.023465204389521127,
CD70,,,-0.04165141864287226
HP,-0.04477654351149628,-0.041780551290695245,0.07227129924218866
CXCL2,0.0018678171213914164,0.03481363667562992,-0.03780862658669839
NPPB,,-0.015392714280492914,
CCK,0.03069012514396401,0.02661503394324335,
SEMA6A,0.01708087168971863,0.008196102586342974,-0.13032411511678593
IRAK4,0.0032647283407912044,-0.03261915021602039,0.030702627982909944
GSTP1,0.03873372077409926,-0.024301558437299257,0.13852416272293394
VCAM1,-0.00919473630012541,-0.013194831114770824,0.11831372661132646
NXPH3,-0.027814604899011993,-0.008164884621084485,-0.018990502219970364
MTMR4,0.01091214437124763,0.019314906948823242,-0.007644746858929161
LAMC2,,,0.1311960261216042
IL10,0.03215574161512407,-0.013778667673311089,0.03844347136147679
SEMA4D,-0.07356873980355151,-0.030138887272599613,0.0123156815339501
TRH,-0.02686496706313736,0.060619878173836836,
SEMA6D,0.08825664512171748,0.05817092457648705,-0.038493126158194585
CEL,,,-0.02520093929674665
PDCD1LG2,-0.0009659003365738677,-0.023570047680668654,0.01682272357387745
SPINT1,-0.019543756409716125,0.01322890637388914,-0.006361273510361553
CTHRC1,0.018148931849711742,-0.009701883108520087,-0.029047695392375047
PODXL,0.053394343325796574,-0.04336995620658257,-0.013977146283294776
JAM3,-0.03980345333797118,-0.03886534635119324,-0.07511039571253704
TGFB2,-0.023243010716082445,0.018322963103714698,-0.06933083854956043
COL18A1,-0.03869581738942968,-0.0299102044111364,0.03839073585623186
NODAL,0.002163404731621292,-0.021161498097896105,-0.013901603479336215
INHBB,-0.01578745707649691,-0.00931478149721959,0.05286593961321846
ARF4,0.0690698777593055,0.012883441967153101,0.06392496717149582
CXCL14,-0.06687576060681594,-0.041959635055010665,0.04902027279536491
LIF,-0.03628618608349267,-0.02549218092592539,0.0014812805802835044
IL17B,,,-0.03664638059032525
MATN1,,-0.012532993892263387,-0.04004379958866264
ADAM28,-0.03958466731977746,0.03388549048469478,0.08885611510263203
TCN2,-0.010249834815066415,0.0002607354061385537,-0.012642055508244517
THPO,,-0.012532995331959968,-0.0383781769893094
CUBN,0.006205138124179886,-0.036659137084437174,-0.027082934327130395
TIMP3,0.022432986889455584,-0.025387657919369692,-0.024265832390604997
PIGF,0.061928081675939224,0.027261907250474678,0.025283387864140472
CRH,,-0.017141909548395572,
BDNF,,-0.014115371680834599,
CCL5,-0.04308857572288971,-0.017002515330536715,-0.023200842217267155
GAD1,0.05884763864093515,0.03967125569108929,0.09059448328605593
COL14A1,-0.05207999681818983,0.014252700606444834,-0.010426184731082087
HLA-A,0.047887336232645406,0.027642164398919204,-0.04099230495639695
CD5L,-0.051364685337614124,,
ADM,0.04340807926508883,-0.013138109199909896,-0.07415471452392858
GNAI2,-0.02021358114222147,0.02869079705022766,0.0454283547251295
HDC,,,-0.045700846995374356
COL11A1,0.11063772357053031,0.01322910951522599,
NUCB2,-0.047049463619705356,-0.05463866179697513,-0.07758738191108104
CXCL1,,-0.01700251821316893,0.046766780887065935
VCAN,0.08506338974353309,0.006984781225219506,-0.02324051991292036
MMP7,,-0.019371021126576092,
PTPN6,0.0327345891643858,-0.05160652185361093,-0.006596010497602912
PTGS2,0.05081975938707876,0.008928122997110535,0.01534228970458279
XCL1,-0.026235376382619437,,
CD58,0.023640066738818796,0.04744642363795107,-0.06728823769536617
TNFSF14,-0.04291685102434831,,
CNTN4,,-0.020239135949697916,
MFNG,-0.04294409658374567,0.09944981632502106,0.02545189086738436
ICAM1,0.029758492402186608,0.0027656470473816927,-0.027143647606836567
PROS1,0.008317695648449027,-0.00013493854922519235,0.04138326678270146
CLCF1,-0.05888235755614718,-0.037323950799825846,0.11227871112440373
PSAP,-0.11948559550154224,-0.005227695201147215,-0.13065194549443915
EFEMP1,-0.12779835246919188,-0.01580164562630464,-0.026636237160960093
C1QTNF1,0.03611653175794591,-0.040787976562164555,-0.0779283807174438
ALB,-0.02726888949241528,-0.027115113632958238,-0.05127187158958975
EFNA3,0.03995640779012866,0.001436790260432461,-0.10089161158844345
DRAXIN,0.014818755298360844,-0.0149238603129093,0.012288130802573035
NPTX2,0.006383543154501487,-0.037559619187769566,
FGF11,0.06915928316726606,0.003444077029378158,-0.039398194840734424
CD59,0.0042093200131759715,-0.0066995070144048405,-0.09747310972039498
COL9A2,0.04166336207410221,-0.05315038617772818,0.03647985819483338
DLL3,-0.10331258679650632,0.03834258751689008,0.0449958666420042
LIN7C,-0.07076924035944376,0.029592824799116346,0.015465508067583874
GDF7,-0.027174724024285498,,
PSPN,-0.005690989218690108,0.01937821279089267,-0.051102830636382914
ANGPT1,0.027290584479201498,-0.01986251465264247,0.1375910999917998
PNOC,0.053566521546420116,0.017770099688350197,
L1CAM,-0.017444468630858575,-0.018252950926634114,-0.03232965361480829
APOA1,0.003816049423159083,0.08810905303617787,-0.06228102081723072
PSEN1,-0.09603601821662354,0.022355069171953238,0.014710183544417485
CALM2,-0.025402305842811237,-0.03899107708264023,0.053831343790001505
CLEC2B,-0.025352530489609285,0.004147625893520896,0.05057118791460878
NTNG1,0.04786735280640284,-0.0288620577076088,-0.035450414821018746
LRIG1,0.028792272707893078,0.022675443381387737,-0.031706680147666484
CPAMD8,-0.023911424991038734,-0.00854064340763557,-0.04570080259479823
GHRL,0.010145870687576962,0.06704906754392895,0.006468155625982835
NPY,0.04818498058128068,-0.06813855490752185,
MMP2,-0.021779377907645864,0.008377554691760927,0.031786091093277104
ALKAL2,-0.02149709643312062,0.0312011996488764,
CSF1,0.021107509303663778,0.05993915832860189,0.14614898450256872
SEMA4C,0.04092569284058884,0.0001168235095128728,0.013657384261821656
ICAM2,0.09174690208803281,-0.007528666155754338,0.012844757715312962
SYTL3,-0.011075492308518729,-0.039130994740344954,-0.03633398179116932
IL1A,0.006084703918754958,-0.02408838695329205,0.0008923920980801332
HLA-G,,,-0.015439968827296188
PGF,0.1250470095242773,0.0036408307344652593,-0.040108685720225114
LGALS8,-0.044278657499424404,-0.02263026276595331,0.009731993598397963
DKK3,0.004693514774821043,-0.014406610202268372,-0.061450070966723495
COL16A1,0.053595085192757304,0.03583866042825579,-0.05117910101756605
TPH1,-0.02241532011783995,-0.015082911216482501,0.06073360666268838
TNC,0.06661594462100091,-0.0286848192719397,-0.010377425360578377
TNFSF9,-0.023911413642287393,-0.011532722078113955,0.08351261761335124
C4A,,0.16126541374136147,
CNTN2,-0.11147225570322625,0.005250284403794322,0.010843602686065995
LUM,0.1158998113936818,0.044005515282617945,0.016268038574972193
IZUMO1,0.01828189172362714,,
BTC,,,0.014285922782233696
APOC1,-0.12721344994554504,-0.028524227276324195,0.009268943191151374
PKM,-0.03180466589779311,0.029344596442304118,-0.08363309690305791
TNF,,-0.031494813655463826,0.10157226077889314
GNAS,0.10522754557319025,0.026209092936730065,0.004688259968556933
BMP8B,-0.05538460426475191,-0.003083602584522474,-0.03186702048262084
CCL28,,0.04389059428241039,
PTPN11,-0.031535623942875145,0.0009578639956965521,-0.1289587554324776
ADAM12,0.04795981927249101,-0.021824295741380412,-0.06665932567954358
EPO,,-0.015082913431459097,-0.03469918101050562
EDN3,-0.018817880424053655,-0.015238546651289153,
CCL2,-0.04687970548591901,-0.01384537562290827,0.09705713159605808
DSCAM,-0.047497693896647535,0.03910022417037329,-0.03005877437974397
ANG,-0.026503499373780392,0.05292608988964868,-0.01748422798300957
FBLN2,-0.03148609358406876,0.018640377104689968,
VTN,,-0.012532992972457505,-0.023301298952070282
VEGFA,0.08133686910592369,0.015110296216889864,-0.08296409120446592
F10,,,-0.036052873910135196
SERPINA1,-0.04120217674029659,-0.006690601305998649,0.023405733830724362
VWF,0.054938388431483534,-0.03434252994777119,0.01730777924484433
GDNF,,-0.015082912256850173,0.0401682009428708
VASP,0.03627847070279907,-0.009642294700744363,-0.058800549291742825
ADAM15,0.037924679506990855,0.04574759700488798,0.03822925355847299
WNT2,,-0.014115369644840324,
OLFM2,-0.0409269652728717,-0.034350408707979375,0.10124490773156594
MFAP2,0.025254631760648766,0.08711921354418527,0.02448987778637323
HLA-C,0.06982614756564759,0.009508269504302894,-0.0781264719251499
THBS1,-0.05190183834368323,-0.03383347259260288,0.0574005973462862
HSPA4,0.029909975982447937,-0.004886491089712301,-0.005536834141600466
LMAN1,-0.024100629341649304,-0.01198701762098649,0.028258132365150703
LYPD3,,,0.05887716147232542
APOE,-0.06183769817885465,0.019601769900234642,-0.07469017787938505
SOSTDC1,0.052666121011368784,-0.022934893282197773,
ANXA1,-0.0007259211579115344,0.0287524298849121,-0.012773384827891891
WNT2B,-0.012343535555317713,0.018328048384135435,0.08521812372541092
AMH,,0.01982024611951646,0.00839477218286061
GDF10,,0.044503248681080416,-0.034838714000112986
EFNB3,0.038477106830495426,-0.05141935470186477,-0.05540970422862842
LTB,-0.012332923971521456,-0.003252010518228556,0.04723945435366691
ANGPT2,0.027422956770108302,0.007231229887725294,-0.028613245438089255
ADAM17,0.010222724823224793,0.019303090355639766,-0.018355779383952768
LRPAP1,0.059777731848263495,0.023731544023467072,0.016615305510375173
NID1,0.07577641694309499,-0.03596615165793238,0.03278417919884126
MST1,0.021236025845253505,-0.028117059393891298,-0.101689669461419
IL13,,-0.0176893926744939,
DCN,0.039796255738059776,0.05529284123406798,-0.024159407972277776
COL7A1,0.010192765383450922,-0.018222447764941575,0.03615527411882468
CALR,0.07401368814605203,-0.006566090576636956,-0.044630025971515025
PIGA,-0.035811803296508904,0.012920348200720425,-0.018827265758864405
CD200,0.01663942718772249,0.0344058296786499,-0.0063792943053776726
GRP,,-0.01523854894480409,
CDH1,0.004507017481748429,0.04417134843515244,-0.06857186987358845
LPL,0.04164685681159957,-0.035861914152143716,0.02763018745711481
SEMA5A,-0.04059533148985389,0.030832602281460827,-0.005759670255429138
SEMA7A,0.01260665646488561,-0.0461108088870551,0.030657658497098745
SEMA4G,0.006581384619683045,0.0549210231242525,-0.08570015426553236
SEMA3B,-0.03289432105816032,0.045008960555505656,-0.04217005208773056
RPH3A,0.06437320850732556,0.02730261290622073,
JAG2,-0.012745296165765014,-0.011645780447702545,-0.052961828892284825
CGN,-0.022733923229978897,-0.03776279979999944,-0.046868002105264144
GDF15,0.03848529267557003,-0.005950529618897974,0.012280133586605556
SEMA4F,-0.037150955565186924,-0.014886552962481986,-0.04079797886779603
NXPH1,0.00189809516532716,-0.020776489820831138,-0.07710323015401668
ARF1,0.022037019956577024,-0.04319235829643241,0.09888029793335884
EBI3,-0.009971240669201275,0.007711616350280191,0.13971021244187362
TIMP1,0.032525157003813164,0.02062912399959532,0.024120897407048748
SEMA3C,0.006198252341138861,0.05424185385563827,0.17654831576966973
GAS6,-0.12256948308363368,0.0019520399442549865,-0.02601023734046058
MEPE,,0.024728903726519945,
SERPINE1,-0.026316851120781144,0.0771219481720913,-0.058799684340237274
RSPO2,-0.025263789606816196,-0.033040762842972506,
SHBG,-0.028382620321330886,-0.01215479349426813,-0.01128682621972432
LGALS3BP,-0.004660255011214838,-0.006632704558178481,-0.02476920471044709
LAMB1,-0.02207408830221748,0.040903563765364526,-0.038264763719973886
SPTBN2,-0.02459650299845776,0.017581891711584224,0.06982610115706103
COL1A2,0.08106194257876859,-0.008625316038214264,-0.021343793141005
CEACAM16,,0.03930490410166717,
LGALS1,-0.09422090075301023,-0.009073255781421891,-0.05173368458277512
BCAN,0.10943463170066553,0.007239280214537519,-0.028191420807222138
ANOS1,0.02083732675914365,0.0043412004070450295,0.022592105800871037
EDA,-0.03556613722652499,-0.026551598561808318,-0.00847193986969899
FGF22,,-0.015236402475153567,
SHANK1,0.0007709737393257305,-0.017002512658097737,
TGFB1,0.03963871093548591,0.00782198578268007,-0.06584673029857463
MSTN,-0.004326207002651966,-0.010704433165949465,-0.03275723547343507
WNT4,,0.04362801335203111,
TNFSF4,-0.01624116963931329,0.08962520680235432,0.015219961707606219
NTN1,0.009664789521947798,-0.0197922468840921,-0.06109473268802606
CXCL12,0.02146909716377728,-0.0042904294164647265,0.16971894978860713
GNRH1,-0.012825875517573606,0.01693914552332844,-0.08632927677385124
RIMS1,-0.032285737713503425,-0.008511956268304014,0.002624191389769851
FGF14,0.03292496870441598,-0.0023159149619145255,0.013980153633434984
IGF1,-0.02190326950352896,-0.0021587010075513817,-0.03997703168566671
TNFSF10,0.05426795316453699,-0.011176600694489152,0.02870362897364217
GDF5,-0.025263779634963554,-0.012345279917610415,
RGMA,0.048378757360536,0.01878576135283357,-0.052966962348989705
WNT16,0.004109315873210875,,
CX3CL1,0.0743474786496556,-0.003418644894181717,-0.08157220064819594
FGF1,-0.07647337466117127,0.03388612974088989,-0.10213983601958859
ALOX5AP,-0.04577208295416647,-0.0104519596880391,-0.012012487620790612
IL1RN,-0.02248316410695941,-0.013258449009013037,0.1556711217162444
NPW,,0.07560305746410896,0.007672317898457255
CXCL9,-0.02433538833746036,,-0.004643914834389785
ANGPTL4,-0.02820397646488409,0.0003586633529317616,-0.11610540999341039
COL4A3,,0.003856206175510317,
NRG3,0.006157929069385295,-0.0034343670225747045,-0.034838736061563735
IL23A,,0.04731076787017687,0.009731431739815057
COLQ,-0.029598348442563833,0.03593578182173827,-0.02455506597122915
TNFSF12,-0.02053146803622027,-0.0029135912750216882,-0.05822461881337254
FYN,-0.027983261901538766,0.024262760100734908,0.04920678762038738
ACE,-0.00917374820508492,0.013809518728658121,-0.03447644411447721
IL18,-0.0792045107841202,-0.01686752259769336,0.0847641980092248
CCL27,-0.025591456995942317,0.012584349904253493,-0.047235971754089105
SERPING1,-0.0203482860535113,0.044124317898881896,0.04216272246224095
AZGP1,0.03629789078314096,0.025897482972237432,
INHA,0.005558513881614699,0.009126551009266858,0.03780196834565101
SEMA3G,-0.014145840127287044,0.11150593475994666,-0.019667189585599126
COL6A1,0.06083986188229473,0.0022037363594202383,-0.025488776531771527
FGF17,,-0.01755398431726369,
TNFSF8,-0.027784691418517974,,
FGF20,0.03946542213160046,0.005001166579959823,0.21258900848818973
ICAM3,-0.004024552728915328,-0.0035305300988749673,-0.013215354708733902
LAMA4,0.06907471076018891,0.004393535077634153,-0.02676621333032161
DLL4,0.15116452377844053,0.017718807909630218,-0.02866438580012569
SEMA3A,-0.006989283984452395,-0.02626614848014249,
RLN2,,-0.012718060625562178,
C5,0.04933620432026176,0.10049065277229914,0.031997874101596144
EDN2,,-0.013532575332352085,
C1QA,-0.10208111792140417,0.02284665279469906,0.04597684664048765
UTS2B,-0.003551393434303295,,-0.04004379692805717
COL9A3,0.048048676413041565,0.027431442008342213,0.08143793032780185
HGF,0.04677399441905506,-0.00238772677412284,0.013636148237898292
P4HB,0.03697080783651059,0.03659469482708526,0.03976818589511419
ADCYAP1,-0.02591525582238008,-0.01874042268632753,-0.045700846995374356
GREM1,-0.014314734719557503,0.04852451512840208,-0.055569968258156806
EGF,-0.03065181334194604,-0.0088717764989393,0.004212306577558873
VEGFB,0.044823388438413866,0.04238015299731122,-0.012479534937481761
FARP2,0.02162835995013843,0.04917163142690342,-0.05689479206135182
LAMA2,0.04215638882395104,0.021608987230487636,-0.017944136295527578
NRG1,,0.08260646135156584,0.014990856328586422
SPINK1,,-0.012718060625562178,
EFEMP2,0.008829610060359398,0.053522159637145336,-0.05742059876874254
SELPLG,0.02700386463533255,0.0076552109272489035,0.041201252014505856
HLA-E,-0.03821586142795224,0.0015215234229492955,-0.06549766882715344
PTN,0.12316859841912914,-0.0065066337956751754,0.047453846929497265
CD274,0.012775787898441708,0.04282365292033426,-0.029354186401946113
CD14,-0.048108151755207954,-0.041869660411437304,-0.03622647714753094
SFTPD,,-0.021503700641740318,-0.018736804850745303
SLIT1,-0.04095371946073583,0.04443742385827571,0.0718334108134213
CNTF,-0.030390728539915486,-0.014767025582904708,
BST1,0.06984430358032556,-0.006881207196013882,0.003382677981002172
AGTRAP,0.0021870627109422994,0.06079241801216641,-0.042808511293114956
LAMC1,0.12660532213475534,0.007882214643170005,-0.046360189030054656
COL6A3,-0.0013423253631363876,0.042966660007320384,0.0487560996804592
FN1,0.1030550769168154,0.010295550375889854,-0.0563830412465407
MIF,0.06801304350328194,-0.05135888123231897,-0.06946895012139019
JAG1,0.07841174075813645,0.015058823887366145,-0.011298896728567726
NID2,0.045133463062524734,0.029758254174208486,-0.06465395582821432
EFNB1,0.03663039562276826,-0.008774514845219463,0.020192055010789956
COL4A2,0.10407468816628777,0.0066464399648658665,-0.02139127093188396
SPP1,-0.12122637276360887,-0.02756982871682116,-0.0653134333561627
PODXL2,0.03993712789113619,-0.01489623775607364,-0.08285102251564608
FGF9,-0.02778469586177809,0.01032022501236719,
ITIH2,0.03345687365526562,0.047485686449460086,0.06125503026504922
ADAM10,0.006836304364700817,-0.010549204291089574,-0.005606186129763466
CFH,-0.03269197428208748,-0.0016137283456392126,-0.029479312875600166
COL4A5,0.014967842546949875,0.0015084570616620255,-0.0431655420542567
LTBP3,0.0125974532686244,-0.0015625168642231233,-0.06288412710360634
GNB3,0.03356744121457868,-0.03097370442455919,-0.08658365244828108
COL6A2,-0.02896606020448085,0.036749111664307825,-0.004337556407184305
PLG,,0.04940172543134164,
GDF9,-0.02982950265120241,-0.012503130269653892,-0.09310866107566382
NCAM1,0.04213520247942054,-0.02544672601028994,-0.024585316633527355
APOC2,-0.011764870025384412,-0.030312984696167083,0.10511287269450693
BST2,0.08835471148774869,0.014874127091791298,0.03171270640209874
COL5A1,-0.006517215342400688,-0.009780392397322731,-0.012605289495829583
CALM3,-0.020376848504242775,-0.01543210563528243,-0.05562745871557381
THBS2,-0.05343121182460108,-0.017250828596001543,-0.034050193919465205
SERPINE2,0.09571421446795449,-0.021056296920413085,0.033204756690799565
EFNB2,0.053260148228896846,-0.003593579029334228,0.04925215273133293
MMP9,0.09577545591931867,0.010419371658464608,-0.036731194796678905
NPPA,-0.051747109196501946,-0.00849639673604599,0.07663272415461073
C4B,,-0.022063702164959273,
NTNG2,0.010992415337094903,0.003541870992587249,0.04758404848715882
LAMA1,0.14939225500905182,-0.024597447496724288,0.04076296674322758
UCN,-0.021995181379317257,-0.02387512628187334,-0.038846951647736286
ARTN,,-0.014767026609895177,0.058295904833958676
PDGFD,-0.03320152833061294,0.01651871772823505,0.01262451631432936
EDN1,0.05306131686160716,0.0012716802549773074,0.0013182805327238611
ARPC5,-0.016174503067413987,0.032411642562238684,0.07029400462191394
GSTO1,0.020873307267103767,-0.015588851589979216,-0.030509747116575017
SYK,0.00020353266484998548,0.028026367245469648,0.001665250456488327
ST6GAL1,-0.10679048214824752,-0.0035279958684279362,-0.049992610031559144
WNT3,0.09613519565877225,-0.040000147112653865,0.03594088098004154
HSP90B1,0.07927760982567764,-0.007576657124513501,-0.08190440771805406
ZP3,0.039719808058651995,0.03395012329308938,0.036316699166064906
NRG2,-0.030612024308612727,0.009721153866341235,0.08187176025166092
MELTF,0.026542505967476537,-0.03305632365213886,0.06907183127043273
NLGN1,0.055871290030109634,-0.02997043013660617,-0.1164250787041909
SLIT3,0.020830021950622404,-0.026080906692166655,-0.04570081052346305
CCL8,,-0.013778669317789973,-0.05639915268543657
S100A4,-0.037130588181197126,-0.03214099239102628,0.06913771071746194
TNFSF13B,0.019888581081291302,-0.037103238830044655,-0.006461468373326519
HSPG2,0.028047036483749715,-0.005228282398062229,-0.04858077320616783
FAM3C,0.09083273696689018,0.03697738336723065,-0.010196062202435812
FLT3LG,0.07525538216068242,-0.005292886602122602,-0.11748600713030935
A2M,-0.13788594739777443,-0.0010986239874179236,-0.019276974480902292
VCL,0.04443026917715897,-0.005128236349791661,0.01183655802378429
FGF2,-0.011880177298094562,0.015973053260192355,-0.020086416638702982
AGRP,-0.0232076423294005,,-0.0383781769893094
CNTN3,,-0.019827619379730214,0.02210693673839422
RNASE2,-0.04191028404634014,-0.03966597847554231,-0.05212025363858647
ADM2,,,0.01903399493452037
GAL,,0.01502608567430369,-0.03114630837774839
PDGFC,0.037085645838750084,-0.0077844009662783155,0.0514107285774758
COL8A2,-0.013594604023855802,0.03179117882715254,-0.05331497994945151
SPON2,-0.03624940691612522,-0.021782844186118196,0.02838286897003791
SEMA3D,0.02624519229092667,0.007599723479483139,-0.042175580392514206
TIMP2,-0.03289446122617296,-0.0046400679560711575,-0.0762087294965089
EFNA1,-0.0019712759066665836,0.0579495802627702,0.007872254579663665
TFPI,0.12707298477453086,-0.025308272465953706,-0.08042221989953673
GPC3,-0.00451918454277502,,-0.036052824309620264
NMU,0.054476315796226846,-0.017071832352442026,0.02474148481200162
SCGB3A2,,-0.020580061104957897,
LAMB3,0.0074546209684503845,0.024237962528211567,-0.048612433041966205
LGALS9,-0.06954119110053196,-0.01890136268760283,-0.06572991250322897
VIM,0.11162864350787796,-0.0025230899267681397,-0.12383680517054121
PLAU,0.01427522308097573,0.017074607023700103,-0.045983279107985164
TGFB3,0.028138478466225057,0.06612732589268734,-0.03792263979560273
APLN,-0.029702375704235808,0.005316979160194804,-0.05408142983213238
SHANK2,-0.010234668474615632,0.04085100562770747,
LTF,,-0.020849635824178262,0.003795389948615049
PYY,,-0.012345281783966993,
PENK,-0.023911420025958034,-0.02206369603098456,
CTF1,0.03234420636746742,-0.0071922510320739244,0.11600276524863125
COL3A1,0.10454611260381032,0.042686950292541034,-0.0536191494648418
S100A10,-0.0766112482866738,-0.030851452525701147,-0.017823602741284344
FGF13,0.08797114935878389,-0.033953833332850035,
SEMA4A,0.03616794059779383,0.04245763349574039,0.016634165295040963
EFNA4,0.05765629497985228,0.04723683519502799,-0.11992514424286249
HSPA8,0.022986163248888542,-0.04018684279220452,0.017648550346729283
NPB,-0.014898195187166343,-0.0031048641969734676,0.023058956800842696
ULBP1,,-0.013778668988894148,-0.011444117281737423
SEMA3E,-0.02222478484258022,-0.00019748350576431547,-0.02019626886778809
ADAM9,-0.005159905268070879,-0.02867035976607878,-0.10544969233828067
ASIP,-0.06820392902514942,-0.017689391371437015,-0.02576620027437254
IBSP,,0.08361503718733938,0.07601440688918443
FAT4,0.04427730816937716,-0.013747296921448946,-0.024113500463721158
MDK,-0.06827691967484918,0.01670420874174367,0.047591123308251534
HSPA1A,-0.02076282629119295,0.02041307877121052,0.03245527108994976
SOST,,-0.017002514639906298,-0.0023917056395827345
SEMA3F,0.04511326525702356,-0.018110606882503783,0.03613043807723346
ARF6,0.000518824240133452,0.01820288209060352,-0.008756972847318197
IL6,0.06025042469539056,-0.017553990266091272,-0.0018138114191270365
