,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PDAP1,0.06226094699553014,-0.05963919000973231,0.059953061626701575,0.02618579118838928,0.05502188818336257,-0.030480668223435935,-0.09482023098686373,-0.005119669232570413,0.10323272525370565,-0.005209516079515771,-0.006713972831478672,-0.0029357533193202934,-0.0998368685963528,-0.05546171327498574,0.006280912335826459,0.026976592248660634,0.0564863763712708,-0.05319227642590055,-0.05517697576955291,0.07314295672263632,-0.04437099031876705,0.04109435479229107
QDPR,-0.10234235401800612,0.12023851782426409,-0.021160202684628412,0.01268610131539646,0.02534354405857946,-0.05544006995690802,0.206447799584803,0.0846716749555161,-0.21536843892863786,0.08272200849109766,0.061303639025728086,-0.21598774162964657,0.0644425644768278,0.04797421552939262,-0.002416845835847074,0.08715675432411575,0.005101133388210216,-0.028114163322061344,-0.07984796900855798,0.13148291049192606,0.13414654368407666,-0.16125417569135106
POMC,0.03801017516202403,0.07356407487184558,-0.004840869578195597,0.028198124840724866,,0.008257665942036523,0.1562943096378476,0.021567757214773907,0.0554617553092581,0.0011439789269868273,0.0342793539961844,-0.017210364508519007,0.07289189654238647,0.0173614831424364,0.020079987572724608,0.031459328076944175,-0.04127969176286094,-0.041038909888511166,,0.10542503777666289,0.060985825051229216,0.007472592529920412
CCL18,,0.04028966384181412,-0.011366925033929293,,,,,,,,,-0.131472964827776,,,-0.03641041233457476,-0.021326574483505254,,-0.013424793282979497,,,,
CCL17,,,,,,-0.026509122540876687,,,,-0.026587430411036606,0.027821152633365324,,-0.010403456028542079,,,-0.013117681923054394,-0.020916805038807242,,,0.021698782711958343,,
VEGFD,,-0.014394074598974063,0.07216186649043907,0.00901343321124571,,-0.02953408990552876,-0.0038149379519313944,,0.10628864096653227,-0.04059239845677218,-0.022282305702714708,0.06261520317880259,-0.035318390803352924,,0.03354725480477643,,-0.03686937541509535,,,,,
TNFSF13,,,0.015199858550718048,,,-0.018285399437015303,,-0.0275466735075379,,,,,,,,-0.025170861304288288,0.003984765522500109,-0.0008995981256210516,,-0.006593989776661366,0.034975640298133694,
WNT5A,0.04569426880191099,-0.06097839657083878,0.09243753873513491,0.016844585902861874,0.023623705966468924,-0.056928231543442606,-0.13712234794414638,-0.06860163590167784,-0.013014264348434001,0.02314513876572029,0.02707560584031946,-0.02937407385113746,-0.056158200333670645,0.07665067096590418,0.1345787371741037,0.020370083801256544,-0.023088819872697078,-0.06600411888251051,-0.07700977523781924,0.028983702080728105,-0.0005808722408693028,-0.0483854715206689
CXCL8,,-0.09706318125811912,0.02209031809663709,0.04927808249079388,0.03269970578170052,0.061504520895181415,-0.04795481046476029,-0.06524487709947348,0.07106024447965492,-0.03481819022307128,0.004839377481160916,-0.08656939661060228,-0.045258843360157265,,-0.10317910382520679,-0.0819837126813203,0.0933211134808577,-0.009682007776629973,-0.04180392511151491,0.024302672079745177,-0.11802721992210591,0.02751583698297975
GRN,-0.04838594227131378,-0.0923080277785043,-0.010693726982264054,-0.05971824591868752,-0.029544542101021767,-0.0214256404692931,-0.07439051334447909,-0.07751657540084071,-0.026722310769383764,0.01840198988026091,-0.03574604462193643,-0.1608847615723209,0.019912347688063506,0.017971137118595364,0.06938081598662149,-0.02908196397039558,0.058193893733387715,-0.053688899149881564,-0.026819253426313215,-0.06031729868172863,0.008027876705820738,-0.052372279560139325
MIA,-0.0197977014386556,-0.005990048032364751,0.023320347862329782,0.005957543725265116,0.03471111425136339,-0.0033077681120552847,-0.06480009319126226,0.012795637397045888,0.016365981494926657,-0.018355905862353215,-0.018836206278701813,,0.014486020299784177,0.08321133542454916,0.023032007520687275,0.04726817865453733,0.011589448167086383,-0.07286428733038368,,0.2007205314967707,0.013902187276778574,
COL4A4,-0.052362447640922676,-0.05093030828415559,0.03695385718136517,0.014183239028381969,0.06382519958712254,-0.0533709021383749,-0.12881485533150802,-0.02898863424210142,-0.036584718935739856,-0.014289826975867757,-0.004761584785764233,,-0.04692084460717958,,,-0.034660625854300145,-0.01382505694709747,0.040383244836543916,,0.006615664749761872,-0.024712958265995677,
TAC1,-0.035055433938429886,0.31187862257833704,0.004843418920126874,-0.04766412631533573,-0.05666846684442245,0.08600692322175157,0.30575854020704984,0.14823654243740944,0.09739687419208348,0.10713948113367507,0.05066071701905866,0.25094838586005225,0.252090142802705,,,,,0.16443548629135896,0.07361062456742119,0.09485069644125961,0.09064931352324605,0.24723590986763075
RARRES2,0.07228064458556697,0.041605545128384165,-0.06479830208796573,0.01146791413511527,0.012794044909449666,-0.062189753268747365,-0.17506369306885866,-0.04212380276482358,0.060047026506909046,0.11063761812941925,0.0389891989790775,-0.06720089199885043,-0.1123343663369706,0.06268657691905659,-0.017334159300805847,-0.018412660285228387,0.03920112885321564,-0.0310913130036575,-0.011062314649999563,0.11537881078835432,-0.04024635580935305,0.011923327097116384
FGF7,-0.013708193794800773,-0.015956624869577975,,-0.04005158819374121,-0.04449972142998014,-0.011692257034069082,0.14225226166382007,-0.015446328192240621,0.06342816071416572,0.012309222829540209,-0.010418364745016943,0.062274883562963484,-0.01287659094339,-0.0007862297641956341,-0.0077114803219945904,-0.006841857191507612,-0.03091296007496632,-0.01457838805583878,-0.038413502504929954,0.13843285868373126,0.053675367442888824,-0.08578165433371199
HBEGF,-0.013921944016286528,-0.09171089780347333,-0.04396434107686359,0.0765805334637365,0.04511585606963431,-0.004619930022199538,-0.09022983357276895,-0.05170682941551445,0.0022445042268660785,-0.1183856477516519,0.011898973320435517,-0.14812082908937,-0.09282760077400924,0.013209551569500329,-0.02272264978314286,-0.03274896124705624,0.03509181817161943,-0.0886391530387631,0.04864916434937012,-0.041566998282640405,-0.010756301312742871,-0.09437436920598333
CSF3,,-0.05093026796247839,,,0.12118933222791382,0.07018147230810452,0.021522652139188685,,0.0014512112573815106,,,,,,,-0.05789898209838571,,-0.03596553045240962,-0.04906470514855179,0.058494508584528405,-0.01224061346974233,
PI3,,-0.018617216239289712,-0.025531155925882915,,-0.01942342356759226,0.04728584063950144,-0.030755944252094335,,0.05166054060050307,,,,,,-0.060137160628219485,-0.07481267707385995,-0.029702099722510675,-0.05770386733067644,,-0.07237037250366539,-0.05840664972835672,
PCSK1N,0.06123494187062168,0.25529103644559514,0.0640035401745726,-0.015615185884763665,-0.05049315234500555,-0.01791049382090465,0.09040198575791761,0.09835897876379877,0.12270139273076154,-0.03729624835710854,0.002780338692066823,0.2898539535383244,0.24471488563697896,-0.011464285234848104,0.07983258286409303,0.07383042209846308,0.006783778219223283,0.021478194508418078,0.02435065704843723,0.1685301989388069,0.11734079194510649,0.1701441510812251
NTS,,,,,,,-0.08470880502871798,0.047485640637882014,-0.0117280672054907,-0.0023752728414294173,-0.02170254399402095,-0.024525288699840737,,,,-0.00012688709538995026,,0.04130246853825783,,0.06221355697324947,,
SFRP1,-0.01723023491323289,0.06948491651012749,0.10623163288074172,0.07564924000963344,,-0.02313023408968182,0.1817269366200415,-0.026796398127324025,-0.00960259716349675,-0.03607958975904144,0.04441031221820143,-0.0773577013839969,0.022684582077994633,0.045790626694090925,0.021206833883430865,-0.008709234542159244,0.015529238594848341,-0.07233486841463002,-0.13473588595352637,-0.024110903384734133,-0.025124149563800525,-0.027648786051792846
CXCL13,,,,-0.02256253226842399,0.015183974367768837,,0.011221046744857641,,,,,,,,,-0.029465003100808202,,-0.018904626711868183,,,-0.011564634422507233,
MICA,-0.04497868465025244,-0.1212917790734568,-0.049454406153978066,-0.010673630060875324,0.022800415757055697,0.012931124283211588,0.012455979653743468,0.024318156319438643,0.13619224970390414,-0.006314918050529989,0.0006294782387063385,-0.06733718626289191,-0.0628027478031514,0.0032812158075516272,0.076333048756033,-0.026508306401736497,0.038361028202295484,-0.03337898111662616,-0.05222554694051988,0.055808087352499876,-0.06111383792480036,0.08347586675554504
TG,0.04631981816326282,-0.012533904770277889,0.0039561341245506546,0.001324383289468001,,-0.0020601636392200856,0.0011685326441609437,0.007122308361956937,0.03828222905820381,0.008149145647311654,-0.01804033603063592,,0.011224388017474517,-0.020899741486617645,-0.0702983287037013,0.08141900268907534,,0.023763125308067224,,0.013403863398037813,0.060062079682005214,
ADA,-0.011773045331514843,0.1282978704355194,0.024283633501717097,-0.05320764402259627,-0.013615367612632748,-0.0232835211851344,0.02015088353692736,0.00975099187916278,0.04091490490955526,-0.02936320502351264,0.07142422232397713,-0.05352114271323715,-0.07558183938852865,0.10758120812567261,-0.011469746089549029,-0.002654470190120668,0.010890365200622023,-0.07010225407338855,-0.08709882620832737,-0.004042975018032235,0.06315177865438815,0.06198764110867623
LAMC3,0.0019991145153117943,0.0013975148348982936,-0.012622529684088155,0.02739466676367565,0.02174702198447345,-0.054897515409496486,0.0739928520504499,-0.024485436392438994,0.10381765186585404,-0.028362359431161045,0.038748649949341164,-0.07715979523149225,0.00661519980838556,0.029194224984346324,-0.012237929342988401,-0.0172723764663258,0.015938196442981955,-0.04692011166866497,0.0019355316501608408,-0.05307574586354733,0.053470016365898744,-0.003078197155501719
CCL7,,,-0.00894199320157723,,,-0.01804689846720512,-0.0070727758747840385,,,,,,,,,-0.019660381568817897,,,,-0.01698606662546475,-0.07768078054422785,
NGF,,-0.02934237514236818,-0.03464933942548719,,,-2.0699435121671536e-05,0.018401881088858842,0.015885627715374818,,,,0.06434569218448731,,,,0.051629645882025156,,-0.06174495628015502,,0.011530498737720916,0.02482302574741218,
TNFSF15,,0.06035733945802133,,,,-0.02009610410573017,-0.009977519560422534,-0.008358859911263457,,,,,,0.05194773715302371,,0.02748593759529315,,-0.02233397695897314,,0.03113440588192515,-0.08228140362631564,
HMGB1,-0.02864184754138295,0.08381452933854554,0.02229944791041589,-0.004513764869914605,-0.07095637878456448,-0.05789256033859981,-0.04475816257292039,-0.07211018196569005,0.03237336524283052,0.00827807361712187,0.04821100768772868,-0.06675373527868404,0.031712517387347705,-0.05448744690664386,-0.04052319044211192,0.022022471696196082,-0.05203939787016876,-0.059907753696089944,-0.04825954450754772,0.08180679994517573,-0.0006441493982617437,-0.12881131430063705
ITGB3BP,0.03372714721710074,-0.14564528260708512,-0.02828565980511087,0.02851785993623706,0.03096377847541011,0.006693337382927703,6.677073130138425e-05,-0.04986105511270278,0.0870914702193854,-0.029074365440847415,0.02196388668361553,0.0076968153848396975,-0.11373017069358794,-0.07362509977670734,0.05384833340460952,-0.04030540775952331,0.011152638187545433,-0.04220028281620002,-0.07675145073652619,0.044937260222746925,0.03695045135783436,0.018886304545345834
AANAT,,0.0914425286798016,-0.027233673221303812,,,-0.01828540138858118,-0.016742705645134283,,0.03653525044329243,0.019489777550815702,0.0008320912417165284,0.0647598073618194,-0.04420535022387731,,0.11701725025008398,-0.01724770210598804,0.045875549318517915,,,0.032890700166092114,0.1042977587792303,
RELN,0.05197324321241789,0.10888460177780386,0.10713312519855268,-0.010952085273835167,0.04646714036956803,0.054999767664546576,0.0639885230122334,0.07927683829269873,0.0882016442318213,-0.0016610616681482443,-0.015851245749301746,-0.007104268573057653,0.04641120011099856,,,,0.008919445659951482,-0.026977023781363792,-0.04790179150042287,,0.026258368959120867,-0.08848109255520031
IL15,0.028176816769449102,-0.05160007939052693,0.08681757265752507,-0.02561053000593608,,0.015496240859600866,-0.021565785502144285,0.004999028199178287,0.010032789636576936,-0.019594810770372978,-0.021930933738626115,-0.019104562692144132,0.02080024681110033,-0.02167413794418514,0.004440682517471052,-0.0030475583514143314,-0.05384919982136989,-0.00040256140631328386,-0.05189338214820293,0.055242037636337,0.06823651469180651,
UTS2,,,,,,,,,0.07117757673303662,,,,,0.0984079523352637,0.014627644312607036,-0.014687680660969682,,,,,,
BSG,0.06987475343790737,-0.14385364632704517,-0.0642878203491525,-0.00965889849667655,-0.006673035330574703,0.02032706264774919,-0.09812530533985585,-0.006864027955844613,0.10338954564600054,-0.05097269518554394,0.01770449018312344,0.1902527919308578,-0.17818580639365655,0.076999178777321,0.002665238416338456,-0.0065728353079727905,0.0028930958644056365,-0.048483893240455295,-0.04747683242227368,0.13080277325090636,0.012238341643949102,0.17355987615396332
ADAMTS3,0.018140069301704722,-0.04076566943518725,0.057749441116259494,0.046998051637079784,,0.022996758170443,-0.03091299442203902,0.06723162357021313,0.10593166642193622,0.04668462921871778,-0.018531227754106847,0.004766108158270906,-0.0217196211959102,0.08459521538706666,-0.07969586867983108,0.05963052033083459,-0.007483644964089712,-0.000474218419360308,-0.05966220985491474,0.14814120273019402,0.021417752447326775,
CD34,0.07972106239741929,0.13850205706626767,0.01237287270442773,-0.04490516902716404,-0.025140673178294014,-0.0036071141631582667,0.01630602561881773,-0.012452396683085933,0.08484912871022394,0.07175677317726474,0.04946733569278456,-0.0022690296657008825,0.01315598263442697,0.0022399989935661976,0.12470607563216136,-0.02408889432980945,0.03044476586176217,-0.08279214441936536,-0.04071757242714902,-0.05296510115306433,0.08290490453730653,0.08609033944622894
CCL23,,,,,,,,,-0.016982995265785828,,,,,-0.013797070294852287,,,,,,,,
PLAT,0.05642170862162657,-0.04970974390039678,0.022026983524129393,0.05004403818098639,0.022401727158841377,-0.03858407087364983,-0.043254603454534024,-0.12796915321251928,0.06390351985510756,-0.11409474609514925,-0.04149994338313425,0.032268190282661396,-0.09258782382066202,0.08573469639967514,-0.026791048894603074,0.07474666246265657,0.0229647431782842,-0.08696057444636475,-0.01100003109233699,0.01394711457279469,0.06466114498170984,0.10075440983125403
NTF3,,,,,,,,,,,-0.03511045859892687,,,,,0.08837199624951528,,-0.03264538424553106,,,,
LTA,,,,-0.0021756137031126678,,-0.010074664256198317,,,,-0.020981275856009403,,,-0.008184989460789247,,,,,,,-0.007810970671619646,,
CKLF,0.043607121839277556,-0.007985787055680003,0.005380604250644456,0.08900759512765316,-0.0015745347389196638,-0.02258267661845336,-0.06387118519402052,-0.11510494693284393,0.02585989819095883,0.03358189767350207,-0.030519259760733258,-0.15841088258027952,-0.1549597480764594,0.012230798005510484,0.014810578929467846,0.027477455251434774,0.004479614455573949,0.018240625303492637,-0.00827510734296812,0.020694440544739352,-0.002476602967652944,-0.062422133753928646
CD24,-0.0573039460958113,-0.018841702815365773,-0.004677521563249304,0.07705772479996055,0.07469863709907287,0.007194445825991226,-0.019680880282584325,-0.03299234484252167,0.03187049801278597,0.06498776526795952,-0.0196311175133309,-0.0011983600263384673,0.02917488868628581,0.12749719684198083,0.03569260579541819,0.029173136408901696,-0.04318131182156149,0.01659625211767846,0.11102529014519583,0.11571020211992872,0.002901578283206624,0.11501166711451609
HSP90AA1,-0.13136455032271335,0.09129458591206042,0.0009322743785867338,0.10798294478486176,-0.013814147216414224,-0.012073669828148389,0.2958580705176009,0.15411261675595828,-0.035365571892803836,0.08781493861875211,0.02342232752740502,0.27958386594827345,0.2578907203513278,0.047249935223099636,-0.05338851523105696,-0.04728499913197353,0.05547050865415486,0.05389983623994467,0.06491851086277217,-0.012271634451600861,0.019837599456018873,0.15022770587657686
BMP4,0.045563131804656806,0.12608685395870203,0.005153692174624592,-0.0024110496617374974,-0.00021051877264959275,-0.013626205203591828,-0.03054388824377158,-0.044024384004105924,-0.04652784526668299,0.035732469784116185,0.010390693778256386,0.029364051632099587,-0.03493489196434532,-0.055522328196857144,-0.044178428147400244,-0.007689161259463047,0.11130311975992002,-0.002357847241951652,,0.01844008209006328,0.07185147499373695,
SCGB3A1,,,-0.005449377090315711,,0.016983804582771576,,0.009106505276846826,-0.006816299931194055,,,-0.04760207440190301,-0.0006284940938877163,0.07003262903487961,0.06506549659612343,0.06921709735204859,0.026441348319960648,,0.006178112343199791,,-0.024041396968870393,0.07769147807483373,
IGFBP4,0.05448500600657462,0.005699339560575362,0.01802239140694546,0.08681879654188611,0.004183105244906693,-0.037907472751607676,-0.06266962520106444,-0.055997234762624686,0.07943020146452742,-0.06019888358621234,0.04514847035091448,-0.08237287713814159,-0.07109312998890359,-0.04781292583408117,0.010552339060618622,0.011635018194610876,0.018790399651040957,-0.09490487573556777,-0.010102187782681923,-0.05885713200140168,0.041482424791950516,0.07645658998519714
RSPO4,,-0.03584471952746954,,-0.0338194193832049,,0.007125756225822906,-0.04004769422610422,,,0.018423351119014036,0.04972698444513798,,-0.04374303457891491,,,,,-0.031235375598784067,,0.037070489998295104,0.01576011936278404,
LEFTY2,0.043722158246946745,-0.02036280681630797,0.04549364481510234,-0.021259304128652207,-0.014558237482842856,0.028088656887128676,-0.03899503779652985,0.003226053345283928,0.10049547869600109,-0.029865096173902227,-0.02253702990077889,0.04921131825880536,-0.002685040749441906,0.03125428692941778,-0.018251453395404432,-0.01668943758952918,0.03267910908390967,0.022158968194378594,0.03876740701328331,0.04721312651456868,0.05980314109434118,
PF4,,,0.005534859949582887,-0.0022320406759317986,,-0.015745563367536314,,,,,,,,,,,,,,-0.025901905558071037,-0.0005071266368997129,
ANGPTL2,-0.07440439755775335,-0.062491835005402264,0.0036685844001329514,0.08727021049221168,0.003303471829911011,-0.0010576014066806193,-0.06302987598557962,-0.11818873612202177,0.07817363313169792,0.04875536937693848,0.07280420334798361,-0.101760304012081,-0.19255056576547513,0.004671425899207168,0.03856436764399552,0.04199220434601161,-0.05396550716237668,-0.05876072357772311,-0.019356776994144783,0.012970367276985825,0.024120560411338945,-0.0649662466690013
LRIG2,0.07987095138992756,-0.07303686300050302,0.027738896858837583,0.026785472826982123,0.0422973464202306,-0.018013312831582733,-0.05436986996070131,0.00678656304531719,0.11777877995995044,-0.010811094587345006,-0.034828231126690694,0.014550176219201391,-0.06518815798259446,-0.1291761391726973,0.13661010668242943,-0.009020078205726515,0.04197790235242826,-0.0012307631186511058,0.07205694069905262,0.13524794123676928,0.020520897070870448,0.01602683824324019
ICOSLG,-0.07212473507479818,-0.07571181342425962,0.02416832407230411,-0.010631213861754366,-0.0047401582142601265,-0.015042195215796937,-0.04832861339542362,0.038164360560466536,-0.0409507926249841,-6.89203081990801e-05,-0.04762898215196909,-0.09846192995756356,-0.05628336597687944,0.11509052179932247,-0.03576907672233,-0.005640096515622584,-0.027616185851108734,-0.03476993558486903,0.005390643297416421,0.095461659873016,0.03450459733399148,-0.04478043623012353
WIF1,,0.38983874403166835,-0.02186535311270596,,0.0068772614362555655,,0.1422611908873088,0.13239094623804612,0.11589804112619721,0.04241916282675627,0.024724621334259622,0.19418692205963398,0.24215492871847558,,,,,0.025902001127535913,0.03228701122064384,,0.04163796576793461,0.2069669917707855
NPPC,-0.006369459086657396,-0.035698264974491425,-0.026684868226881837,,0.08186374629521266,-0.012676410123295966,0.2135703366644425,0.10968558397882257,0.031902045317950864,0.07487167390121909,0.027490461724479068,0.04262048952765935,-0.16416096928283855,0.051363491524032065,0.05397301391484932,0.04343451492610889,-0.04102339136006102,0.0006907612283065963,0.01409650457536822,,0.027728344115017588,0.20784751340568314
LYZ,0.03620640606746769,0.015047765111454914,0.028615879706305383,0.010205375234225697,0.07755004955977281,-0.044573739090323396,-0.06523096140788363,-0.009498732216226968,0.03672689580528871,-0.0021235518366560895,0.00013120947001858647,-0.18163173964315024,-0.06513102201238453,0.06793971612081158,0.054147265786046506,-0.0043346702737195085,0.12059722480945609,-0.03896801736821068,0.00944179639480302,0.004163345719014225,0.01291233310080006,-0.06050153427247858
EREG,,,,,-0.014204671979976704,,-0.04937117933159694,,,,,-0.02849702106282693,,,,0.00481663073502317,,-0.03890418693891962,,-0.005298820362320362,-0.022120866431430238,
SPTAN1,0.07014506752923577,0.09564837152573294,0.022592653069891964,0.0548717777807066,-0.03390430209469204,-0.012403357428970242,0.15327493725020674,0.14087069770749214,0.11757329017231719,0.07175577600455864,-0.0026922369430770433,0.3063386688434785,0.16383316297438513,0.006992568296955373,0.04553106560246763,0.0037372477254228502,0.025269484820521066,0.07531948674020753,0.12266203042822663,0.07371553629579379,0.1529588386743794,0.3089470560298499
PTH2,,,,,,,,,,,,,,,,,,-0.0496746530157398,,,,
LIPC,0.015191080963379988,-0.012917236766092747,-0.018924859335455707,-0.06888942601355003,,-0.028295950059339187,0.029963292377061704,0.11080650351042844,0.033274105999152766,-0.012115385324037352,,-0.07256001184002302,-0.017875181575469967,0.027710002496244144,0.024432696734543638,,-0.018036870666605545,,,-0.013022798985402819,0.035627531896956735,
COL8A1,-0.0774649105741684,-0.20146163704568623,-0.005900923617054664,-0.016497623013170044,-0.030930459078395804,-0.029485787374051987,-0.09992012988213052,-0.08170694217045965,0.019653447998215456,-0.0018441132419728511,-0.03638868644760018,-0.1016426809628899,-0.15622320608139503,0.09679490779468836,-0.030484039414518785,0.02927760154769545,0.04533757459356586,-0.06742642134395237,0.02034682598121812,0.008390101191511894,-0.004025735771822548,
GSTM2,0.038379615306974195,-0.04769961218610294,0.03844561507317679,0.00369298446610706,0.07157247789245376,-0.0011028181646145449,-0.04007741285461684,0.038390526533578766,0.026927712397195585,-0.025150924914795304,-0.030297572736368954,0.02741854544441337,-0.04805225004449938,-0.050873198776823954,0.13663612687140098,0.012689750858946856,-0.03438932297117625,0.07060968357632748,0.15768399811158873,0.09009064129739433,0.03868834551043337,
IL4,,,,,,,,,,,,,,,0.04271206602982936,,,,,,,
SPX,-0.024649222829692247,0.20019542683399077,0.04746797526208855,-0.02426111925500303,,-0.04025826265528757,0.23591807371430246,-0.015587574840643794,0.03622165745309707,0.03724830801324426,0.010183251156254292,0.007599008631614985,0.23128885546791528,-0.038807940845079915,,0.001724217585540935,-0.021932130009751288,0.07158278359343173,-0.027330366153385507,0.13881330417512952,0.06625349185211259,-0.1424857467795426
MFGE8,0.05918631267623764,-0.17761264789723782,-0.03464447412754518,-0.0023217573470489783,0.01931440719410144,0.01868614809761961,0.07290447002233817,-0.0695838801583061,0.08443915662013338,-0.026574667859799256,-0.047333619283425964,0.11679015008455274,-0.12932399734029332,-0.03208990402066284,0.014073915985866266,-0.01226291163664864,-0.002836303988255728,-0.09937036700552175,0.06362643752787253,-0.049938536188191114,-0.015191954087049967,0.07270189512061608
TGFA,-0.06704048251907158,-0.21440360196544303,0.03499560273409139,-0.026870366581928956,0.053489277382499104,0.02450769145699356,-0.17487553699160316,-0.0066270372450519905,-0.033486932314782406,-0.07748264231386859,-0.034217580860350524,0.00888173673794816,-0.08525647391316281,-0.0036093099708060213,0.0031752948903684703,0.007914711635398546,-0.020290360132951782,0.014655660538841419,0.0834084639754252,0.19179110730966326,-0.0118621033242562,-0.13183890721158167
SLIT2,-0.00982802085613271,0.3163171135203739,0.012057583674695064,-0.007492183101534285,-0.05878755722751565,0.026712074007746403,0.12205954746704913,0.032125152973642164,0.03762653849919944,-0.038949800527215056,-0.010807957500142577,0.16388714137092816,0.2852092962797519,0.04561915074257721,-0.04593690947129673,0.024321918191543217,0.023860048775270908,0.010177556428849693,0.06230362696810374,0.022934786404786876,0.010871357982141635,0.259549417225212
PLTP,-0.007287087170618838,0.02494893723244518,-0.055846710068128,-0.032343526855914,0.002201666013911011,-0.10348593937979876,-0.09671886289263208,-0.06141574299034545,0.026090822453822295,0.05463168128987607,-0.04292140808675569,-0.2417132643331515,0.007061672657724296,0.047263947552411666,-0.03560855606290836,-0.023334106106929684,0.05458330765060272,-0.10181470052607311,-0.07242624534615945,-0.0056010618956411126,0.016795331007734022,-0.018139538700980208
APOD,-0.07553132987450678,0.17363641068380148,-0.06430743715860084,0.04285821114909902,-0.06510601115562067,-0.029088074844907462,-0.13954333891990017,-0.02008720561417853,-0.18044526916402467,0.06540874351719358,-0.03067669051681578,-0.20162910452177696,0.1676481936505515,0.01091933560227519,-0.0296877695196167,0.04696048824467727,-0.028795791282950855,0.01928846431079822,-0.036427043204776244,-0.06102122513859308,0.027435387865218857,-0.15669336475422416
B2M,0.03497044470327588,0.061558050034773985,0.07318851091739575,-0.02339219197744484,-0.11736182252866227,-0.045455750738636794,-0.08532691389694094,-0.17576313116990286,0.029969479050279996,0.11387815046549299,-0.003115606617549352,-0.28640741702132244,-0.21797955832543045,0.15001593518670353,0.11156543354651602,-0.028343548846476527,-0.009987392936475756,-0.09180002301442781,-0.13274574803807446,-0.1731168770584287,0.019983294008249657,-0.22654979605927283
